
[00:00:00.000 --> 00:00:02.600]  這篇詩篇是137篇
[00:05:35.600 --> 00:05:37.200]  我會彈琴的手
[00:05:37.200 --> 00:05:38.800]  都不會再彈琴
[00:05:38.800 --> 00:05:41.000]  願我唱歌的口
[00:05:41.000 --> 00:05:42.400]  都唱不到歌了
[00:05:42.400 --> 00:05:45.800]  或者更嚴重的情況就是
[00:05:45.800 --> 00:05:48.400]  如果我不記得耶路撒冷
[00:05:48.400 --> 00:05:49.600]  如果我不記得你
[00:05:49.600 --> 00:05:52.000]  如果我不愛你的話
[00:05:52.000 --> 00:05:54.400]  情願我什麼都沒有
[00:05:54.400 --> 00:05:57.600]  情願我手上所做的都沒有
[00:05:57.600 --> 00:06:00.200]  情願我的口不能說話
[00:06:00.200 --> 00:06:02.800]  情願我失去所有謀生的能力
[00:06:02.800 --> 00:06:06.600]  這個大家要看清楚這個祈禱
[00:06:06.600 --> 00:06:08.600]  大家有沒有這樣的祈禱
[00:06:08.600 --> 00:06:11.600]  就是回到上帝如果我不愛你
[00:06:11.600 --> 00:06:16.600]  情願你什麼刑罰都可以淋到我身上
[00:06:16.600 --> 00:06:17.800]  我們都還沒到這個地步
[00:06:17.800 --> 00:06:19.400]  但詩人其實就是說
[00:06:19.400 --> 00:06:21.400]  如果上帝我忘記你
[00:06:21.400 --> 00:06:24.000]  情願我失去所有的東西
[00:06:24.000 --> 00:06:27.800]  這個就是詩人說出他自己的心境
[00:06:27.800 --> 00:06:30.000]  就是無論在什麼地方
[00:06:30.000 --> 00:06:32.800]  我唯一效忠的對象就是上帝
[00:06:32.800 --> 00:06:34.600]  接著第七至第九節
[00:06:34.600 --> 00:06:38.000]  他在說完我們要紀念舍安紀念耶路撒冷
[00:06:38.000 --> 00:06:42.400]  接著他說要求上帝紀念他們的敵人
[00:06:42.400 --> 00:06:44.000]  在第七節這樣說
[00:06:44.000 --> 00:06:46.000]  耶路撒冷遭難的日子
[00:06:46.000 --> 00:06:49.800]  以東人說拆毀,直拆到根基
[00:06:49.800 --> 00:06:52.200]  耶和華求你紀念這仇
[00:06:52.200 --> 00:06:54.600]  將要被毀滅的巴比倫城
[00:06:54.600 --> 00:07:00.000]  報復你,將你待我們的那人變為有福
[00:07:00.000 --> 00:07:04.800]  拿你的英鞋摔在盤石上的那人變為有福
[00:07:04.800 --> 00:07:08.400]  在這裡,詩人說要求上帝紀念
[00:07:08.400 --> 00:07:11.400]  紀念以色列人的敵人有兩個
[00:07:11.400 --> 00:07:12.800]  第一就是以東
[00:07:12.800 --> 00:07:18.800]  以東人其實和以色列人是很密切的關係
[00:07:18.800 --> 00:07:21.400]  以色列人的祖先是誰呢?是雅各
[00:07:21.400 --> 00:07:26.000]  而以東人的祖先是誰呢?就是以素
[00:07:26.000 --> 00:07:28.000]  以素和雅各是兄弟
[00:07:28.000 --> 00:07:32.800]  這兩兄弟就產生了兩個很不同的民族
[00:07:32.800 --> 00:07:36.000]  而當以色列人亡國的時候
[00:07:36.000 --> 00:07:39.000]  當巴比倫人攻陷耶路撒冷的城的時候
[00:07:39.000 --> 00:07:40.400]  以東人沒有幫忙
[00:07:40.400 --> 00:07:42.800]  而且不單止冷眼旁觀
[00:07:42.800 --> 00:07:47.000]  他還說拆,助威
[00:07:47.000 --> 00:07:49.200]  你們要拆,拆到什麼呢?
[00:07:49.200 --> 00:07:51.800]  拆到城牆根基都毀壞
[00:07:51.800 --> 00:07:54.600]  就是說不要再讓這個地方重建
[00:07:54.600 --> 00:07:58.600]  這個基本上是一個很大的咒詛
[00:07:58.600 --> 00:08:01.000]  所以詩人在這裡說
[00:08:01.000 --> 00:08:05.800]  上帝求你紀念以東的後人
[00:08:05.800 --> 00:08:09.200]  這些仇求上帝來報應在他身上
[00:08:09.200 --> 00:08:11.600]  第二就是敵人巴比倫
[00:08:11.600 --> 00:08:16.400]  他在這裡為能夠消滅巴比倫的人祝福
[00:08:16.400 --> 00:08:19.000]  巴比倫城
[00:08:19.000 --> 00:08:21.000]  如果大家去看《和華本聖經》也有說
[00:08:21.000 --> 00:08:22.800]  原文是女人
[00:08:22.800 --> 00:08:25.000]  女人代表一個城市
[00:08:25.000 --> 00:08:26.600]  這個就指巴比倫
[00:08:26.600 --> 00:08:28.600]  所以也有人說
[00:08:28.600 --> 00:08:31.200]  既然女子代表城市
[00:08:31.200 --> 00:08:33.200]  鷹械可能未必是指鷹械
[00:08:33.200 --> 00:08:35.200]  可能是一些小的城市
[00:08:35.200 --> 00:08:38.600]  所以這裡是說上帝求你的刑罰
[00:08:38.600 --> 00:08:42.400]  淋到巴比倫人身上
[00:08:42.400 --> 00:08:45.000]  這個對我們的理解可能會舒服一點
[00:08:45.000 --> 00:08:47.000]  說上帝審判淋到
[00:08:47.000 --> 00:08:49.800]  就沒有那麼具體說到一些情況
[00:08:49.800 --> 00:08:53.800]  不過一般解釋聖經研究的人
[00:08:53.800 --> 00:08:57.800]  都相信這個應該是按照字面去理解
[00:08:57.800 --> 00:09:01.800]  就是說將鷹械摔在盆石上
[00:09:01.800 --> 00:09:04.800]  在這裡第九節
[00:09:04.800 --> 00:09:08.800]  就去表達
[00:09:08.800 --> 00:09:11.800]  其實是強調一件事
[00:09:11.800 --> 00:09:16.800]  強調上帝求你將巴比倫人的罪惡
[00:09:16.800 --> 00:09:18.800]  淋到他們的身上
[00:09:18.800 --> 00:09:20.800]  巴比倫人怎樣對我們
[00:09:20.800 --> 00:09:23.400]  求你也同樣怎樣對待他們
[00:09:23.400 --> 00:09:26.400]  所以這是在說戰爭的場面
[00:09:26.400 --> 00:09:30.400]  當時巴比倫人攻陷耶路撒冷城的時候
[00:09:30.400 --> 00:09:32.000]  真的有這樣的場面出現
[00:09:32.000 --> 00:09:34.800]  將這些鷹械殺害
[00:09:34.800 --> 00:09:36.800]  其實詩人在這裡說
[00:09:36.800 --> 00:09:40.800]  求上帝你將他們在我們身上的事
[00:09:40.800 --> 00:09:43.200]  同樣報應在他們的身上
[00:09:43.200 --> 00:09:45.400]  這個是詩人說出
[00:09:45.400 --> 00:09:50.600]  求上帝對罪惡報應的觀念
[00:09:50.600 --> 00:09:52.200]  在這篇詩篇裡
[00:09:52.200 --> 00:09:56.200]  究竟詩人想提醒我們什麼呢
[00:09:56.200 --> 00:09:59.800]  有幾個重心是詩人想提醒我們
[00:09:59.800 --> 00:10:03.200]  第一就是詩人很強調的紀念
[00:10:03.200 --> 00:10:05.200]  紀念就是要記得
[00:10:05.200 --> 00:10:08.200]  其實他寫這篇詩篇的時候
[00:10:08.200 --> 00:10:10.200]  已經是忘卻了幾十年
[00:10:10.200 --> 00:10:12.800]  最起碼被露了幾十年
[00:10:12.800 --> 00:10:14.800]  有最少五十年的時間
[00:10:14.800 --> 00:10:17.600]  已經是很淡忘了
[00:10:17.600 --> 00:10:21.000]  可能是第一代或第二代的猶太人
[00:10:21.000 --> 00:10:22.200]  回到地方
[00:10:22.200 --> 00:10:23.800]  他就提醒我們一件事
[00:10:23.800 --> 00:10:25.200]  我們不要忘記
[00:10:25.200 --> 00:10:28.000]  不要忘記我們亡國這件事
[00:10:28.000 --> 00:10:29.200]  也不要忘記
[00:10:29.200 --> 00:10:32.400]  上帝如何帶領我們回到故土
[00:10:32.400 --> 00:10:34.600]  去重建我們的家園
[00:10:34.600 --> 00:10:36.200]  接著他在這裡說
[00:10:36.200 --> 00:10:38.000]  我們要紀念石安
[00:10:38.000 --> 00:10:39.800]  接著要紀念以東
[00:10:39.800 --> 00:10:44.200]  就是這些曾經對我們作惡的人
[00:10:44.200 --> 00:10:46.800]  求你去紀念這些人的罪惡
[00:10:46.800 --> 00:10:49.000]  耶路撒冷遭禍的日子
[00:10:49.000 --> 00:10:50.600]  本是兄弟之邦
[00:10:50.600 --> 00:10:51.600]  但他們沒有幫我們
[00:10:51.600 --> 00:10:54.000]  反而不單就守旁觀
[00:10:54.000 --> 00:10:55.400]  還落井下石
[00:10:55.400 --> 00:10:58.000]  其實某程度上是對上帝的挑釁
[00:10:58.000 --> 00:11:00.400]  也對上帝公義的挑戰
[00:11:00.400 --> 00:11:02.400]  接著在第三方面
[00:11:02.400 --> 00:11:03.800]  紀念石安
[00:11:03.800 --> 00:11:06.200]  紀念以東人的罪惡
[00:11:06.200 --> 00:11:08.200]  紀念耶路撒冷
[00:11:08.200 --> 00:11:10.400]  在這裡紀念耶路撒冷
[00:11:10.400 --> 00:11:11.400]  正如我剛才所說
[00:11:11.400 --> 00:11:13.000]  不是紀念一個地方
[00:11:13.000 --> 00:11:16.000]  而是紀念這個地方是上帝之城
[00:11:16.000 --> 00:11:19.400]  他說聖殿在當中是紀念上帝
[00:11:19.400 --> 00:11:20.200]  紀念上帝
[00:11:20.200 --> 00:11:21.200]  也紀念上帝
[00:11:21.200 --> 00:11:23.400]  我們和上帝的關係是什麼
[00:11:23.400 --> 00:11:25.800]  我現在的心之所繫
[00:11:25.800 --> 00:11:27.000]  我心之所歸
[00:11:27.000 --> 00:11:29.000]  是不是就是上帝呢
[00:11:29.000 --> 00:11:33.200]  很多時候我們都經常聽到一句話
[00:11:33.200 --> 00:11:35.200]  應該記得的就不記得
[00:11:35.200 --> 00:11:37.000]  不應該記得的就偏偏記得
[00:11:37.000 --> 00:11:37.600]  很多時候都是這樣
[00:11:37.600 --> 00:11:39.200]  我們有沒有說過
[00:11:39.200 --> 00:11:43.800]  人年紀大了更加體會這句話
[00:11:43.800 --> 00:11:45.600]  記得一樣又不記得那一樣
[00:11:45.600 --> 00:11:47.600]  我們很多時候忘記很多東西
[00:11:47.600 --> 00:11:50.000]  我講一件事
[00:11:50.000 --> 00:11:52.400]  大家記不記得
[00:11:52.400 --> 00:11:55.400]  中國有皇帝的年代是什麼時候
[00:11:55.400 --> 00:11:56.400]  或者不應該這樣說
[00:11:56.400 --> 00:11:59.200]  中國沒有皇帝的時候是什麼時候
[00:11:59.200 --> 00:12:01.000]  不是很久的大家知不知道
[00:12:01.000 --> 00:12:02.400]  我們一想這個問題就說
[00:12:02.400 --> 00:12:05.800]  有皇帝很遙遠
[00:12:05.800 --> 00:12:07.400]  但其實不遙遠
[00:12:07.400 --> 00:12:10.400]  一百年前還有皇帝
[00:12:10.400 --> 00:12:11.400]  一百年前久不久
[00:12:11.400 --> 00:12:12.600]  不是很久的
[00:12:12.600 --> 00:12:14.000]  一百年前
[00:12:14.000 --> 00:12:16.600]  1911年孫中山推翻滿清政府
[00:12:16.600 --> 00:12:18.000]  建立中華民國
[00:12:18.000 --> 00:12:21.000]  那時帝制叫做結束
[00:12:21.000 --> 00:12:23.000]  一百年左右
[00:12:23.000 --> 00:12:25.800]  我們以為是很遙遠的事
[00:12:25.800 --> 00:12:27.200]  很淡忘
[00:12:27.200 --> 00:12:30.800]  其實人的記憶是很有限
[00:12:30.800 --> 00:12:32.400]  在這裡作者提醒我們
[00:12:32.400 --> 00:12:33.800]  我們要紀念上帝
[00:12:33.800 --> 00:12:36.000]  不要忘記上帝的恩惠
[00:12:36.000 --> 00:12:37.400]  我們要回憶
[00:12:37.400 --> 00:12:41.800]  所以為何鼓勵大家去讀舊約呢
[00:12:41.800 --> 00:12:46.000]  有時有些信徒就說
[00:12:46.000 --> 00:12:47.600]  關我什麼事呢
[00:12:47.600 --> 00:12:48.800]  二三千年的事
[00:12:48.800 --> 00:12:50.800]  以色列人的事關我什麼事呢
[00:12:50.800 --> 00:12:53.200]  其實我們為什麼看舊約呢
[00:12:53.200 --> 00:12:55.200]  我們不是看歷史的事件
[00:12:55.200 --> 00:12:59.400]  而是看上帝怎樣在那個事件裡工作
[00:12:59.400 --> 00:13:01.800]  去顯出上帝是一個怎樣的上帝
[00:13:01.800 --> 00:13:05.400]  今日我們所跟從的都是那位上帝
[00:13:05.400 --> 00:13:07.000]  那位上帝是沒有變
[00:13:07.000 --> 00:13:10.800]  所以當我們回顧這些歷史時
[00:13:10.800 --> 00:13:13.800]  不是想當年沒時間沒事做
[00:13:13.800 --> 00:13:15.800]  想想事件
[00:13:15.800 --> 00:13:18.000]  我們藉著這些事件
[00:13:18.000 --> 00:13:21.200]  去紀念上帝是一個怎樣的上帝
[00:13:21.200 --> 00:13:23.000]  他是一個活人的上帝
[00:13:23.000 --> 00:13:24.600]  所以詩人在這裡說
[00:13:24.600 --> 00:13:25.800]  我們要紀念石案
[00:13:25.800 --> 00:13:27.400]  紀念耶路撒冷
[00:13:27.400 --> 00:13:30.200]  在這裡作者也說
[00:13:30.200 --> 00:13:34.000]  我們紀念上帝什麼呢
[00:13:34.000 --> 00:13:38.400]  這一篇詩篇其實不是一篇奏坐詩
[00:13:38.400 --> 00:13:40.200]  如果你說是奏坐詩
[00:13:40.200 --> 00:13:42.200]  基本上詩人第一個奏坐是誰
[00:13:42.200 --> 00:13:43.000]  大家知不知道
[00:13:43.000 --> 00:13:45.000]  他是奏坐自己
[00:13:45.000 --> 00:13:50.000]  整個經文表達的形式是第五第六節
[00:13:50.000 --> 00:13:54.400]  第五第六節剛才所讀的詩人在這裡說
[00:13:54.400 --> 00:13:55.200]  上帝啊
[00:13:55.200 --> 00:13:57.400]  如果我不忘記耶路撒冷
[00:13:57.400 --> 00:13:58.600]  如果我忘記你
[00:13:58.600 --> 00:14:00.000]  我情願什麼都沒有
[00:14:00.000 --> 00:14:01.400]  簡單來說就是這樣
[00:14:01.400 --> 00:14:03.200]  我情願什麼都沒有
[00:14:03.200 --> 00:14:05.200]  如果我忘記你的話
[00:14:05.200 --> 00:14:08.800]  在這裡作者是很清楚的
[00:14:08.800 --> 00:14:11.800]  帶出了這個情況
[00:14:11.800 --> 00:14:14.000]  是出於愛上帝
[00:14:14.000 --> 00:14:17.200]  所以詩人在這裡說
[00:14:17.200 --> 00:14:20.200]  基於他愛上帝的緣故
[00:14:20.200 --> 00:14:23.400]  所以祈求上帝的公義
[00:14:23.400 --> 00:14:26.200]  臨到在地上
[00:14:26.200 --> 00:14:28.400]  在一開頭第一第二節說
[00:14:28.400 --> 00:14:30.000]  猶太人在耶路撒冷
[00:14:30.000 --> 00:14:32.400]  某程度上也是上帝公義的審判
[00:14:32.400 --> 00:14:35.400]  因為他們一直偏離上帝
[00:14:35.400 --> 00:14:38.400]  以至上帝藉著巴比倫人的手
[00:14:38.400 --> 00:14:40.200]  去摧毀這個國家
[00:14:40.200 --> 00:14:42.400]  讓他們有機會回轉
[00:14:42.400 --> 00:14:43.400]  詩人也說
[00:14:43.400 --> 00:14:45.000]  上帝如果我忘記你
[00:14:45.000 --> 00:14:47.800]  情願刑罰臨到我的身上
[00:14:47.800 --> 00:14:48.800]  接著他再說
[00:14:48.800 --> 00:14:49.600]  上帝
[00:14:49.600 --> 00:14:51.200]  這些愛邦人的罪惡
[00:14:51.200 --> 00:14:52.200]  求你都紀念
[00:14:52.200 --> 00:14:54.200]  所以詩人其實不只是說
[00:14:54.200 --> 00:14:57.200]  你可以說是咒詛這些敵人
[00:14:57.200 --> 00:14:59.200]  他連什麼人他都有說
[00:14:59.200 --> 00:15:01.400]  其實他是看見上帝
[00:15:01.400 --> 00:15:03.200]  他因為愛上帝的緣故
[00:15:03.200 --> 00:15:06.200]  求上帝彰顯他的公義
[00:15:06.200 --> 00:15:13.200]  在這一篇詩篇的第八節說到
[00:15:13.200 --> 00:15:15.000]  巴比倫人的情況
[00:15:15.000 --> 00:15:16.200]  有人說
[00:15:16.200 --> 00:15:18.800]  這其實不是一種預言
[00:15:18.800 --> 00:15:20.200]  不是說將來的事情
[00:15:20.200 --> 00:15:23.200]  而是已經發生了
[00:15:23.200 --> 00:15:27.000]  這跟第一節應該有一個合理的解釋
[00:15:27.000 --> 00:15:27.600]  因為他們說
[00:15:27.600 --> 00:15:29.600]  「曾在巴比倫人的河邊」
[00:15:29.600 --> 00:15:31.200]  所以應該是秘魯歸回
[00:15:31.200 --> 00:15:33.200]  秘魯歸回已經是
[00:15:33.200 --> 00:15:34.800]  最少過了50年了
[00:15:34.800 --> 00:15:37.200]  當時巴比倫國已經亡了
[00:15:37.200 --> 00:15:39.200]  被波斯帝國滅了
[00:15:39.200 --> 00:15:40.600]  所以詩人在這裡
[00:15:40.600 --> 00:15:42.600]  其實是一個描述
[00:15:42.600 --> 00:15:46.400]  描述到巴比倫人的受審判
[00:15:46.400 --> 00:15:49.200]  就好像他怎樣對待以色列人
[00:15:49.200 --> 00:15:50.600]  上帝現在將刑罰
[00:15:50.600 --> 00:15:53.800]  淋到巴比倫人的身上
[00:15:53.800 --> 00:15:55.200]  是一個描述
[00:15:55.200 --> 00:15:58.800]  而不是一個將來的咒詛
[00:15:58.800 --> 00:16:00.600]  應該不是這個意思
[00:16:00.600 --> 00:16:04.800]  在這裡作者其實說出一件事
[00:16:04.800 --> 00:16:06.400]  愛上帝所愛
[00:16:06.400 --> 00:16:07.600]  護上帝所護
[00:16:07.600 --> 00:16:09.400]  才是他最重要
[00:16:09.400 --> 00:16:11.000]  紀念上帝的內容
[00:16:11.000 --> 00:16:14.800]  上帝求你讓我有一個愛你的心
[00:16:14.800 --> 00:16:16.800]  愛的程度就是
[00:16:16.800 --> 00:16:18.400]  如果我忘記你
[00:16:18.400 --> 00:16:20.200]  我什麼都沒有
[00:16:20.200 --> 00:16:21.800]  你什麼都拿走了
[00:16:21.800 --> 00:16:24.200]  這個心情或這個態度
[00:16:24.200 --> 00:16:28.000]  在什麼情況下立下這樣的誓言呢
[00:16:28.000 --> 00:16:31.800]  究竟詩人是一個順境
[00:16:31.800 --> 00:16:33.200]  逆境的環境呢
[00:16:33.200 --> 00:16:34.800]  去說這個呢
[00:16:34.800 --> 00:16:36.000]  很多時候我們都說
[00:16:36.000 --> 00:16:37.400]  去跟從上帝
[00:16:37.400 --> 00:16:38.800]  我們在冷氣機房說
[00:16:38.800 --> 00:16:40.800]  跟從上帝是很容易的
[00:16:40.800 --> 00:16:42.200]  在困難當中說
[00:16:42.200 --> 00:16:44.000]  跟從上帝是很難的
[00:16:44.000 --> 00:16:46.200]  究竟詩人在什麼情況下
[00:16:46.200 --> 00:16:48.400]  去說出這個誓言呢
[00:16:48.400 --> 00:16:49.600]  在這段經文中
[00:16:49.600 --> 00:16:52.600]  很強調在哪裡
[00:16:52.600 --> 00:16:54.000]  在哪裡
[00:16:54.000 --> 00:16:56.200]  所以在第一節說
[00:16:56.200 --> 00:16:57.800]  在巴比倫的河邊
[00:16:57.800 --> 00:16:59.400]  我坐下就哭了
[00:16:59.400 --> 00:17:00.400]  在柳樹上
[00:17:00.400 --> 00:17:03.000]  我們將琴掛在柳樹上
[00:17:03.000 --> 00:17:04.000]  在那裡
[00:17:04.000 --> 00:17:04.800]  在哪裡
