
[00:00:00.000 --> 00:00:02.600]  各位頂教會平安
[00:06:28.360 --> 00:06:31.200]  你記不記得後來有個同學告訴我們
[00:06:31.200 --> 00:06:32.440]  他高年班的
[00:06:32.440 --> 00:06:33.880]  他又懂得打乒乓球
[00:06:33.880 --> 00:06:35.560]  看見我們這麼喜歡打乒乓球
[00:06:35.560 --> 00:06:38.600]  他說我免費教你打乒乓球
[00:06:38.600 --> 00:06:41.920]  哇!你記得那時候你很開心嗎?
[00:06:41.920 --> 00:06:44.560]  小白說:是啊!我也很開心
[00:06:44.560 --> 00:06:47.800]  還有啊!天父很恩待你
[00:06:47.800 --> 00:06:50.760]  後來學校有個班制的比賽
[00:06:50.760 --> 00:06:53.520]  你拿了乒乓球第一名
[00:06:53.520 --> 00:06:54.800]  你記不記得?
[00:06:54.800 --> 00:06:57.480]  神很恩待你
[00:06:57.480 --> 00:06:59.160]  小白想了想
[00:06:59.160 --> 00:07:00.840]  想了想
[00:07:00.840 --> 00:07:04.520]  是啊!天父這麼疼我
[00:07:04.520 --> 00:07:06.680]  他又這麼恩待我
[00:07:06.680 --> 00:07:09.280]  我不用躲起來了
[00:07:09.280 --> 00:07:10.720]  我不用躲起來
[00:07:10.720 --> 00:07:15.600]  我出來了
[00:07:15.600 --> 00:07:17.320]  小白就出來了
[00:07:17.320 --> 00:07:18.360]  他說:爸爸
[00:07:18.360 --> 00:07:20.360]  其實天父這麼疼我
[00:07:20.360 --> 00:07:22.680]  我何必這麼不開心呢?
[00:07:22.680 --> 00:07:25.880]  啊!行了!爸爸我現在想吃紅蘿蔔
[00:07:25.880 --> 00:07:29.520]  還有媽媽我現在還想玩火車頭
[00:07:29.520 --> 00:07:32.520]  還有啊!將來你們多些告訴我
[00:07:32.520 --> 00:07:33.880]  天父的恩典
[00:07:33.880 --> 00:07:36.160]  讓我經常都可以開心
[00:07:36.160 --> 00:07:39.840]  知道他愛惜我又保守我
[00:07:39.840 --> 00:07:44.480]  好!我們現在一起吃紅蘿蔔了
[00:07:44.480 --> 00:07:52.480]  (掌聲)
[00:07:52.480 --> 00:08:00.480]  我們很感謝天父
[00:08:00.480 --> 00:08:05.120]  他真是一位施恩賜福給我們的主
[00:08:05.120 --> 00:08:06.640]  我們去尋求他
[00:08:06.640 --> 00:08:09.280]  他給我們生命經歷很多的恩惠
[00:08:09.280 --> 00:08:11.320]  我們去講述他的恩惠
[00:08:11.320 --> 00:08:13.960]  向我們的下一代來講述
[00:08:13.960 --> 00:08:16.080]  亦都讓小孩子可以上上
[00:08:16.080 --> 00:08:17.560]  問及你的父母
[00:08:17.560 --> 00:08:19.480]  你的親人朋友
[00:08:19.480 --> 00:08:21.360]  求神都讓他們講述
[00:08:21.360 --> 00:08:23.400]  主耶穌的恩典給你知道
[00:08:23.400 --> 00:08:25.320]  一起去紀念
[00:08:25.320 --> 00:08:27.320]  去牢記神的恩惠
[00:08:27.320 --> 00:08:28.640]  好嗎?大家再一起祈禱
[00:08:28.640 --> 00:08:34.560]  我們將這時間再交給主
[00:08:34.560 --> 00:08:37.240]  天父我們同心感恩
[00:08:37.240 --> 00:08:41.000]  因為你的確是那位施恩的上帝
[00:08:41.000 --> 00:08:42.960]  主啊!你沒有淪陷
[00:08:42.960 --> 00:08:47.440]  因為你是滿有豐盛恩惠的上帝
[00:08:47.440 --> 00:08:49.400]  主啊!求你幫我們
[00:08:49.400 --> 00:08:52.040]  不會忘記你的作為
[00:08:52.040 --> 00:08:54.080]  不會忘記你是那位
[00:08:54.080 --> 00:08:58.040]  思慈愛又行其事的上帝
[00:08:58.040 --> 00:09:00.240]  何時當我們面對新的困難
[00:09:00.240 --> 00:09:01.920]  主啊!你教導我們
[00:09:01.920 --> 00:09:05.440]  專心的信求你 尋求你
[00:09:05.440 --> 00:09:07.120]  我們不單自己經歷
[00:09:07.120 --> 00:09:08.320]  又將你的作為
[00:09:08.320 --> 00:09:10.920]  去講述給下一代知道
[00:09:10.920 --> 00:09:14.000]  讓這個世界一代一代的人
[00:09:14.000 --> 00:09:15.960]  他們都可以知道
[00:09:15.960 --> 00:09:17.480]  天地之間有一位
[00:09:17.480 --> 00:09:20.440]  愛我們的天父上帝
[00:09:20.440 --> 00:09:22.000]  主如今我們打開聖經
[00:09:22.000 --> 00:09:23.520]  思想你的說話
[00:09:23.520 --> 00:09:26.280]  求主在我們中間引領我們
[00:09:26.280 --> 00:09:27.840]  保守我們的心思
[00:09:27.840 --> 00:09:29.720]  進入你的道裡面
[00:09:29.720 --> 00:09:32.520]  又知道如何來聽從
[00:09:32.520 --> 00:09:33.960]  我們仰望祈禱
[00:09:33.960 --> 00:09:36.200]  奉耶穌基督 聖名求
[00:09:36.200 --> 00:09:38.200]  阿們
[00:09:38.200 --> 00:09:39.720]  我們打開聖經
[00:09:39.720 --> 00:09:42.720]  詩篇的七十一篇
[00:09:42.720 --> 00:09:49.800]  當我們想到恩惠的傳承的時候
[00:09:49.800 --> 00:09:52.080]  我就想起一件事情
[00:09:52.080 --> 00:09:53.240]  在好幾年之前
[00:09:53.240 --> 00:09:55.480]  我有機會和大少曾牧師一起
[00:09:55.480 --> 00:09:57.040]  吃飯 聊天
[00:09:57.040 --> 00:10:00.320]  大家知道大少曾牧師已經過世
[00:10:00.320 --> 00:10:01.440]  當他吃飯的時候
[00:10:01.440 --> 00:10:03.360]  送了一本小書給我
[00:10:03.360 --> 00:10:04.920]  這本書很特別
[00:10:04.920 --> 00:10:06.760]  書名英文叫做
[00:10:06.760 --> 00:10:10.520]  God's Faithfulness to Nine Generations
[00:10:10.520 --> 00:10:15.840]  是神的信實延伸到九代的人
[00:10:15.840 --> 00:10:18.200]  他所說的九代是他的家族
[00:10:18.200 --> 00:10:20.200]  大家知道大少曾牧師
[00:10:20.200 --> 00:10:23.960]  是大德生牧師的曾孫
[00:10:23.960 --> 00:10:27.280]  大德生牧師是中國內地會創辦人
[00:10:27.280 --> 00:10:30.920]  曾經帶領很多很多中國人信耶穌
[00:10:30.920 --> 00:10:34.520]  大德生的祖父 爸爸
[00:10:34.520 --> 00:10:38.240]  再到現今很多他們的下一代
[00:10:38.240 --> 00:10:39.920]  他們計算九代人
[00:10:39.920 --> 00:10:42.440]  一直蒙受神的恩惠
[00:10:42.440 --> 00:10:45.080]  他們看回小小的歷史的時候
[00:10:45.080 --> 00:10:47.320]  就發覺上一代人
[00:10:47.320 --> 00:10:50.040]  他們有一些特別的祈禱
[00:10:50.040 --> 00:10:52.280]  不單止成為他們的祝福
[00:10:52.280 --> 00:10:54.000]  竟然一直數的時候
[00:10:54.000 --> 00:10:57.800]  成為他們後代很大的祝福
[00:10:57.800 --> 00:11:00.120]  又或者他們當時的一些決定
[00:11:00.120 --> 00:11:02.680]  不單止影響他們該代
[00:11:02.680 --> 00:11:05.400]  也影響了他們接著的好幾代人
[00:11:05.400 --> 00:11:07.880]  他們人生的發展
[00:11:07.880 --> 00:11:10.840]  當他們看回這些歷史的時候就察覺
[00:11:10.840 --> 00:11:14.040]  原來某一些時候的禱告 決定
[00:11:14.040 --> 00:11:17.000]  或者優先次序的安排
[00:11:17.000 --> 00:11:20.800]  都帶給他們後代的影響
[00:11:20.800 --> 00:11:22.440]  而我看到這本小書的時候
[00:11:22.440 --> 00:11:24.280]  我心就感受
[00:11:24.280 --> 00:11:29.160]  但願上帝賜福給我的各代的子孫
[00:11:29.160 --> 00:11:31.200]  也願神透過我們
[00:11:31.200 --> 00:11:35.400]  將恩惠傳承給我們的下一代
[00:11:35.400 --> 00:11:38.440]  這個正是今天上帝對我們的心意
[00:11:38.440 --> 00:11:39.360]  所以你覺得
[00:11:39.360 --> 00:11:41.480]  當聖經說到真理的時候
[00:11:41.480 --> 00:11:42.760]  上上提醒我們
[00:11:42.760 --> 00:11:46.080]  傳揚真理給下一代
[00:11:46.080 --> 00:11:47.240]  所以《新命記》第六章
[00:11:47.240 --> 00:11:49.320]  我們過去讀過的時候提到
[00:11:49.320 --> 00:11:50.760]  作父母的
[00:11:50.760 --> 00:11:54.200]  我們要留心神所吩咐給你一切的話
[00:11:54.200 --> 00:11:56.960]  你要存在心中
[00:11:56.960 --> 00:12:00.360]  然後留心在你家裡面
[00:12:00.360 --> 00:12:02.640]  或者在你走路的時候
[00:12:02.640 --> 00:12:06.240]  要殷勤地教訓你們的子女
[00:12:06.240 --> 00:12:09.120]  讓他們能夠可以明白上帝的道
[00:12:09.120 --> 00:12:11.800]  能夠認識上帝
[00:12:11.800 --> 00:12:14.240]  當然我們不是說隨時喋喋不休
[00:12:14.240 --> 00:12:17.240]  在他們耳邊不停說話
[00:12:17.240 --> 00:12:19.280]  而是把握著每一個機會
[00:12:19.280 --> 00:12:22.400]  跟他們講述到屬靈的事
[00:12:22.400 --> 00:12:25.400]  關乎天父怎樣恩待我們
[00:12:25.400 --> 00:12:29.280]  他怎樣在歷史當中的奇妙的作為
[00:12:29.280 --> 00:12:31.600]  聖經勉勵我們上上去如此
[00:12:31.600 --> 00:12:35.560]  來幫助我們孩子明白神的恩惠
[00:12:35.560 --> 00:12:41.040]  所以今天的聖經七十一篇第十四節
[00:12:41.040 --> 00:12:42.760]  聖經這樣說
[00:12:42.760 --> 00:12:46.360]  「至於我,我要常常仰望你
[00:12:46.360 --> 00:12:49.160]  要多多讚美你」
[00:12:49.160 --> 00:12:50.520]  如果你看前面的經文時
[00:12:50.520 --> 00:12:53.720]  就發覺施人面對著很多的困難
[00:12:53.720 --> 00:12:55.760]  受到很多的迫害
[00:12:55.760 --> 00:12:57.560]  甚至有些人取笑他
[00:12:57.560 --> 00:12:59.600]  「你說神幫助你
[00:12:59.600 --> 00:13:00.800]  現在搞成這樣
[00:13:00.800 --> 00:13:02.840]  祂離棄了你了
[00:13:02.840 --> 00:13:05.640]  祂不再理會你了」
[00:13:05.640 --> 00:13:09.480]  在那時候施人內心的信心受到衝擊
[00:13:09.480 --> 00:13:12.840]  但是他很清楚這位上帝是可信的
[00:13:12.840 --> 00:13:16.360]  所以第十四節「至於我」
[00:13:16.360 --> 00:13:19.920]  這三個字表明了他內心很清楚向神說
[00:13:19.920 --> 00:13:22.720]  「我會一生是決心的
[00:13:22.720 --> 00:13:25.600]  來到繼續的信靠你」
[00:13:25.600 --> 00:13:27.800]  是要常常的仰望
[00:13:27.800 --> 00:13:30.280]  是表示著他不會改變
[00:13:30.280 --> 00:13:34.120]  他會持續不斷的來到繼續的信靠神
[00:13:34.120 --> 00:13:37.040]  然後說「我要多多的讚美你」
[00:13:37.040 --> 00:13:40.400]  和合本說「越發的讚美你」
[00:13:40.400 --> 00:13:44.960]  是繼續的不會放棄對神的感恩和讚美
[00:13:44.960 --> 00:13:46.960]  我們過去也常常說
[00:13:46.960 --> 00:13:51.360]  讚美將很多的消極
[00:13:51.360 --> 00:13:55.880]  和負面的情緒消除、趕逐
[00:13:55.880 --> 00:13:57.320]  當人讚美神的時候
[00:13:57.320 --> 00:14:00.240]  表示著仍然對神有那種信心
[00:14:00.240 --> 00:14:01.920]  越發的讚美他
[00:14:01.920 --> 00:14:04.400]  以至他經歷神的恩
[00:14:04.400 --> 00:14:08.480]  大家會記得我們曾經讀福音書的時候
[00:14:08.480 --> 00:14:11.320]  看到主耶穌醫治一個在街頭
[00:14:11.320 --> 00:14:14.880]  行乞的一個黑眼的人
[00:14:14.880 --> 00:14:18.080]  當時這個時候當耶穌經過
[00:14:18.080 --> 00:14:21.640]  這個黑子聽見聲音知道耶穌經過
[00:14:21.640 --> 00:14:24.880]  當時他大聲的呼喊
[00:14:24.880 --> 00:14:28.960]  「大衛的子孫啊 可憐我爸」
[00:14:28.960 --> 00:14:31.320]  其他人聽見之後就走過去
[00:14:31.320 --> 00:14:34.560]  聖經說很多人責備他
[00:14:34.560 --> 00:14:38.640]  「你不用吵了 耶穌不會理你的了」
[00:14:38.640 --> 00:14:40.800]  「很多人需要耶穌的幫助」
[00:14:40.800 --> 00:14:42.280]  「你不要出聲了」
[00:14:42.280 --> 00:14:44.080]  可能是這樣說
[00:14:44.080 --> 00:14:46.400]  但這個黑子如何回應呢?
[00:14:46.400 --> 00:14:51.480]  聖經說他「越發大聲呼喊」
[00:14:51.480 --> 00:14:54.440]  繼續的大聲向神尋求
[00:14:54.440 --> 00:14:57.760]  相信耶穌不會不理他的
[00:14:57.760 --> 00:14:59.760]  在那個時候 耶穌就站著
[00:14:59.760 --> 00:15:01.400]  請人帶他過來
[00:15:01.400 --> 00:15:06.480]  然後就問他「你要我為你做甚麼?」
[00:15:06.480 --> 00:15:07.920]  黑子如何回應呢?
[00:15:07.920 --> 00:15:10.160]  「我要能看見」
[00:15:10.160 --> 00:15:13.240]  很清楚地將他的需要向主說出來
[00:15:13.240 --> 00:15:16.200]  然後耶穌就醫治他
[00:15:16.200 --> 00:15:17.080]  各位電影姐妹
[00:15:17.080 --> 00:15:19.200]  在人生的路上有些時候
[00:15:19.200 --> 00:15:22.120]  主耶穌未必按照你的時間
[00:15:22.120 --> 00:15:26.040]  你要求的方式來答應你的禱告
[00:15:26.040 --> 00:15:27.720]  但這位慈愛的上帝
[00:15:27.720 --> 00:15:29.800]  祂知道你的情況
[00:15:29.800 --> 00:15:32.920]  祂是慈愛和施恩的上帝
[00:15:32.920 --> 00:15:35.400]  當你繼續向祂尋求
[00:15:35.400 --> 00:15:36.600]  正如聖經所說
[00:15:36.600 --> 00:15:40.360]  上上的仰望 多多的讚美
[00:15:40.360 --> 00:15:43.160]  你要經歷神的信實
[00:15:43.160 --> 00:15:45.040]  而很多很多的弟兄姊妹
[00:15:45.040 --> 00:15:47.160]  都是這樣去經歷
[00:15:47.160 --> 00:15:48.480]  所以這個時候你發覺
[00:15:48.480 --> 00:15:50.800]  因為施恩他就繼續說
[00:15:50.800 --> 00:15:53.360]  「我要不斷去講述你的救恩」
[00:15:53.360 --> 00:15:55.800]  第十五節
[00:15:55.800 --> 00:15:58.040]  「雖然我不知道他們的數量」
[00:15:58.040 --> 00:16:00.920]  「很多很多神的作為數算不盡」
[00:16:00.920 --> 00:16:02.480]  「但仍然要述說」
[00:16:02.480 --> 00:16:03.760]  第十六節
[00:16:03.760 --> 00:16:07.440]  「我要來述說主耶和華大能的事」
[00:16:07.440 --> 00:16:10.520]  「我要提說你獨有的公義」
[00:16:10.520 --> 00:16:12.080]  然後十七節說
[00:16:12.080 --> 00:16:15.560]  「神啊 我自幼以來」
[00:16:15.560 --> 00:16:17.320]  「你就教導我」
[00:16:17.320 --> 00:16:21.640]  「直到現在我還是宣揚你奇妙的作為」
[00:16:21.640 --> 00:16:23.760]  為甚麼這位施恩
[00:16:23.760 --> 00:16:26.320]  他可以有這樣的信心
[00:16:26.320 --> 00:16:28.840]  因為他想回到自己年幼的時候
[00:16:28.840 --> 00:16:30.320]  年輕的時候
[00:16:30.320 --> 00:16:32.440]  怎樣經歷主的恩
[00:16:32.440 --> 00:16:34.040]  過去的經歷
[00:16:34.040 --> 00:16:37.280]  讓他相信主是可信的
[00:16:37.280 --> 00:16:41.160]  他沒有忘記主自己的恩惠
[00:16:41.160 --> 00:16:42.880]  我想問大家
[00:16:42.880 --> 00:16:45.960]  我們當中都信了主很多年
[00:16:45.960 --> 00:16:46.880]  或者我問一問
[00:16:46.880 --> 00:16:50.080]  有哪位你信主三年或以上的
[00:16:50.080 --> 00:16:53.600]  你舉手讓我知道
[00:16:53.600 --> 00:16:56.200]  三年以上的是大多數
[00:16:56.200 --> 00:16:57.400]  感謝神
[00:16:57.400 --> 00:16:59.560]  就算一年兩年
[00:16:59.560 --> 00:17:01.520]  你會開始經歷到
[00:17:01.520 --> 00:17:04.640]  上帝在你生命當中的工作
[00:17:04.640 --> 00:17:06.480]  除非你不祈禱
[00:17:06.480 --> 00:17:07.600]  當你祈禱的時候
[00:17:07.600 --> 00:17:11.200]  你會經歷到神自己的奇妙的作為
[00:17:11.200 --> 00:17:13.760]  但很快你會忘記了
[00:17:13.760 --> 00:17:15.520]  生活上很多事情出現
[00:17:15.520 --> 00:17:19.720]  很快就忘記過去神的工作
[00:17:19.720 --> 00:17:23.640]  今天是五月十二日
[00:17:23.640 --> 00:17:25.960]  大家知道是母親節
[00:17:25.960 --> 00:17:27.960]  還有
[00:17:27.960 --> 00:17:30.280]  今天是一個特別的日子
[00:17:30.280 --> 00:17:33.000]  是四川的汶川大地震
[00:17:33.000 --> 00:17:34.560]  五週年的紀念
[00:17:34.560 --> 00:17:36.360]  五一二
[00:17:36.360 --> 00:17:38.280]  但對我自己來說
[00:17:38.280 --> 00:17:40.320]  我更加深刻的就是
[00:17:40.320 --> 00:17:41.920]  五月十二日
[00:17:41.920 --> 00:17:43.720]  在四年之前
[00:17:43.720 --> 00:17:46.240]  我是進入了馬黎醫院
[00:17:46.240 --> 00:17:50.280]  做一個心臟開心手術
[00:17:50.280 --> 00:17:51.960]  這個手術很大的手術
[00:17:51.960 --> 00:17:53.720]  有風險
[00:17:53.720 --> 00:17:56.440]  在過程裏面很艱難
[00:17:56.440 --> 00:17:58.680]  手術之後推出手術室
[00:17:58.680 --> 00:18:01.840]  我就知道自己整個人很虛弱
[00:18:01.840 --> 00:18:04.840]  我全身插滿了喉管
[00:18:04.840 --> 00:18:08.720]  在我腹腔裏面插了三條血管
[00:18:08.720 --> 00:18:12.280]  讓身體的血繼續流出來
[00:18:12.280 --> 00:18:15.560]  一些手術當中流出的血
[00:18:15.560 --> 00:18:20.000]  我在深切治療室有六天的時間
[00:18:20.000 --> 00:18:23.480]  每次想起那些經歷的時候都很深刻
[00:18:23.480 --> 00:18:24.960]  但雖然是困難
[00:18:24.960 --> 00:18:26.920]  但那段日子是我人生
[00:18:26.920 --> 00:18:30.200]  經歷神恩典最多的日子
[00:18:30.200 --> 00:18:34.880]  見到神在大事小事上來看顧我
[00:18:34.880 --> 00:18:36.600]  我很記得幾個月之後
[00:18:36.600 --> 00:18:37.720]  當我康復
[00:18:37.720 --> 00:18:40.680]  第一次上台講道
[00:18:40.680 --> 00:18:42.040]  我一開聲
[00:18:42.040 --> 00:18:45.600]  我自己的心就充滿著感恩
[00:18:45.600 --> 00:18:48.600]  我深深知道能夠講一句說話
[00:18:48.600 --> 00:18:51.560]  都是神的恩惠
[00:18:51.560 --> 00:18:54.360]  每當你想起神的作為的時候
[00:18:54.360 --> 00:18:57.840]  你的心裏面很自然有一種感動
[00:18:57.840 --> 00:19:00.080]  你知道神是信實的
[00:19:00.080 --> 00:19:02.120]  而你很想去告訴別人
[00:19:02.120 --> 00:19:04.320]  去信靠這位上帝
[00:19:04.320 --> 00:19:07.680]  去跟隨祂 去敬畏祂
