
[00:00:00.000 --> 00:00:07.000]  今天我們繼續領受《聖經》《新約》七十路里面寶貴的信息
[00:02:21.000 --> 00:02:24.000]  受他所受的栽養
[00:02:24.000 --> 00:02:26.000]  這是我們的天父
[00:02:26.000 --> 00:02:29.000]  從天上向地上屬他的人
[00:02:29.000 --> 00:02:31.000]  發出來的聲音
[00:02:31.000 --> 00:02:33.000]  這是一個很恆切的聲音
[00:02:33.000 --> 00:02:37.000]  這是一個盼望的聲音
[00:02:37.000 --> 00:02:39.000]  在這裏面也有痛苦
[00:02:39.000 --> 00:02:41.000]  因爲我們的天父
[00:02:41.000 --> 00:02:43.000]  向有些屬他的人
[00:02:43.000 --> 00:02:46.000]  竟然在大巴比倫城裏面
[00:02:46.000 --> 00:02:50.000]  與那個城裏的居民一同墮落
[00:02:50.000 --> 00:02:53.000]  這是何等的可憐可惜
[00:02:53.000 --> 00:02:56.000]  大巴比倫城是代表
[00:02:56.000 --> 00:03:00.000]  與神爲敵的罪惡的總和
[00:03:00.000 --> 00:03:03.000]  人的自己被告誡起來
[00:03:03.000 --> 00:03:05.000]  要取代神的地位
[00:03:05.000 --> 00:03:08.000]  從這個根本的罪就產生出來
[00:03:08.000 --> 00:03:11.000]  許許多多自私自利的罪
[00:03:11.000 --> 00:03:15.000]  情慾的罪充滿在這個世界裏面
[00:03:15.000 --> 00:03:18.000]  聖經就用大巴比倫城
[00:03:18.000 --> 00:03:21.000]  來表達這個罪惡的總和
[00:03:21.000 --> 00:03:24.000]  凡是與神的旨意爲敵的
[00:03:24.000 --> 00:03:28.000]  都是屬於大巴比倫城的
[00:03:28.000 --> 00:03:30.000]  很可惜,很可憐
[00:03:30.000 --> 00:03:32.000]  有許多屬神的人
[00:03:32.000 --> 00:03:35.000]  神的百姓,基督的門徒
[00:03:35.000 --> 00:03:38.000]  神的兒女們竟然生活在
[00:03:38.000 --> 00:03:41.000]  大巴比倫城的範圍裏面
[00:03:41.000 --> 00:03:43.000]  與神的旨意爲敵
[00:03:43.000 --> 00:03:45.000]  他們有了稱義的地位
[00:03:45.000 --> 00:03:47.000]  但是他們實際的生活呢
[00:03:47.000 --> 00:03:50.000]  卻是與神的旨意相違反
[00:03:50.000 --> 00:03:52.000]  這是一個極大的錯誤
[00:03:52.000 --> 00:03:54.000]  這是很不幸的事
[00:03:54.000 --> 00:03:56.000]  這是讓父神傷心的事
[00:03:56.000 --> 00:03:59.000]  這是絕對不應該有的事
[00:03:59.000 --> 00:04:01.000]  當我們聽見了這個
[00:04:01.000 --> 00:04:03.000]  從天上來的聲音的時候
[00:04:03.000 --> 00:04:05.000]  我們應該立刻醒悟過來
[00:04:05.000 --> 00:04:08.000]  立刻離開大巴比倫城
[00:04:08.000 --> 00:04:10.000]  正如這個呼聲說
[00:04:10.000 --> 00:04:11.000]  我的名啊
[00:04:11.000 --> 00:04:12.000]  屬神的人啊
[00:04:12.000 --> 00:04:15.000]  你們要從這個城裏出來
[00:04:15.000 --> 00:04:16.000]  出來
[00:04:16.000 --> 00:04:18.000]  爲什麼要出來呢
[00:04:18.000 --> 00:04:20.000]  這個裏面有兩個原因
[00:04:20.000 --> 00:04:21.000]  第一個原因
[00:04:21.000 --> 00:04:23.000]  免得與他一同有罪
[00:04:23.000 --> 00:04:25.000]  免得我們落在
[00:04:25.000 --> 00:04:27.000]  大巴比倫城的罪惡裏面
[00:04:27.000 --> 00:04:28.000]  被他同化
[00:04:28.000 --> 00:04:30.000]  與他同流合污
[00:04:30.000 --> 00:04:33.000]  第二個原因 下面一句說
[00:04:33.000 --> 00:04:36.000]  免得受他所受的栽養
[00:04:36.000 --> 00:04:37.000]  大巴比倫城
[00:04:37.000 --> 00:04:40.000]  落在神的審判之下
[00:04:40.000 --> 00:04:42.000]  神的公義的審判
[00:04:42.000 --> 00:04:45.000]  有一天要臨到他的身上
[00:04:45.000 --> 00:04:47.000]  如果屬神的人
[00:04:47.000 --> 00:04:49.000]  在這個城裏面生活
[00:04:49.000 --> 00:04:52.000]  最後也要大受虧損
[00:04:52.000 --> 00:04:54.000]  所以這個呼聲
[00:04:54.000 --> 00:04:55.000]  用愛心
[00:04:55.000 --> 00:04:57.000]  用急切的心
[00:04:57.000 --> 00:04:59.000]  帶着恒大的盼望
[00:04:59.000 --> 00:05:02.000]  宣告出這個信息
[00:05:02.000 --> 00:05:04.000]  要我們每個人都聽見
[00:05:04.000 --> 00:05:06.000]  要每一個基督徒聽見
[00:05:06.000 --> 00:05:07.000]  而接受
[00:05:07.000 --> 00:05:08.000]  讓我們出來
[00:05:08.000 --> 00:05:10.000]  從巴比倫城出來
[00:05:10.000 --> 00:05:13.000]  進到新耶路撒冷裏面
[00:05:13.000 --> 00:05:15.000]  能夠符合神的心意
[00:05:15.000 --> 00:05:17.000]  從與神爲敵的地位
[00:05:17.000 --> 00:05:20.000]  一變而爲愛神
[00:05:20.000 --> 00:05:21.000]  新耶路撒冷的意義
[00:05:21.000 --> 00:05:23.000]  就是愛神
[00:05:23.000 --> 00:05:26.000]  每一個真正屬神的人
[00:05:26.000 --> 00:05:28.000]  應該被神的愛感動
[00:05:28.000 --> 00:05:29.000]  而愛神
[00:05:29.000 --> 00:05:31.000]  離開大巴比倫城
[00:05:31.000 --> 00:05:34.000]  進入新耶路撒冷城
[00:05:34.000 --> 00:05:35.000]  現在我們看第二個
[00:05:35.000 --> 00:05:38.000]  天上來的聲音
[00:05:38.000 --> 00:05:41.000]  第十九章第一節
[00:05:41.000 --> 00:05:43.000]  十九章第一節
[00:05:43.000 --> 00:05:45.000]  我讀給大家聽
[00:05:45.000 --> 00:05:48.000]  此後我聽見好像羣衆
[00:05:48.000 --> 00:05:50.000]  在天上大聲說
[00:05:50.000 --> 00:05:52.000]  Hallelujah
[00:05:52.000 --> 00:05:53.000]  小字說
[00:05:53.000 --> 00:05:56.000]  就是讚美耶和華的意思
[00:05:56.000 --> 00:05:58.000]  救恩榮耀全能
[00:05:58.000 --> 00:06:00.000]  都屬於我們的神
[00:06:00.000 --> 00:06:03.000]  祂的判斷是真實公義的
[00:06:03.000 --> 00:06:04.000]  因祂判斷了那些
[00:06:04.000 --> 00:06:07.000]  引起敗壞世界的大陰夫
[00:06:07.000 --> 00:06:09.000]  並且向陰夫
[00:06:09.000 --> 00:06:12.000]  討劉僕人血的罪
[00:06:12.000 --> 00:06:14.000]  給他們申冤
[00:06:14.000 --> 00:06:16.000]  在這個時候
[00:06:16.000 --> 00:06:17.000]  第四節說
[00:06:17.000 --> 00:06:20.000]  那二十四位長老與四活物
[00:06:20.000 --> 00:06:23.000]  就夫婦敬拜坐寶座的神
[00:06:23.000 --> 00:06:25.000]  說Amen Hallelujah
[00:06:25.000 --> 00:06:27.000]  在這裏我們兩次聽見
[00:06:27.000 --> 00:06:29.000]  Hallelujah的聲音
[00:06:29.000 --> 00:06:31.000]  從天上發出來
[00:06:31.000 --> 00:06:33.000]  是天上的羣衆
[00:06:33.000 --> 00:06:35.000]  所發出來的
[00:06:35.000 --> 00:06:37.000]  就是那些盟主救贖的人
[00:06:37.000 --> 00:06:39.000]  做神兒女的人
[00:06:39.000 --> 00:06:41.000]  現在他們親眼看見
[00:06:41.000 --> 00:06:43.000]  神的計劃完成
[00:06:43.000 --> 00:06:45.000]  神的座位完成
[00:06:45.000 --> 00:06:47.000]  神的全部的救恩完成
[00:06:47.000 --> 00:06:49.000]  所以他們不能自盡的
[00:06:49.000 --> 00:06:51.000]  充滿了喜樂呼喊說
[00:06:51.000 --> 00:06:54.000]  Hallelujah讚美耶和華
[00:06:54.000 --> 00:06:57.000]  所以這一段的話語
[00:06:57.000 --> 00:06:59.000]  開始是Hallelujah
[00:06:59.000 --> 00:07:01.000]  結束又是Hallelujah
[00:07:01.000 --> 00:07:03.000]  在這裏我們看見了
[00:07:03.000 --> 00:07:05.000]  勝利的宣告
[00:07:05.000 --> 00:07:08.000]  大陰夫落在神的審判之下
[00:07:08.000 --> 00:07:10.000]  所有的罪惡的結果
[00:07:10.000 --> 00:07:12.000]  就是神的審判
[00:07:12.000 --> 00:07:14.000]  所以犯罪是不上算的
[00:07:14.000 --> 00:07:16.000]  有的人認爲犯罪
[00:07:16.000 --> 00:07:18.000]  可以滿足自己的私慾
[00:07:18.000 --> 00:07:20.000]  好像是可享受的
[00:07:20.000 --> 00:07:22.000]  是寶貴的
[00:07:22.000 --> 00:07:24.000]  是許多人不肯放下的
[00:07:24.000 --> 00:07:26.000]  但是讓我們從這段話
[00:07:26.000 --> 00:07:28.000]  得到真正的瞭解
[00:07:28.000 --> 00:07:30.000]  一切的罪惡
[00:07:30.000 --> 00:07:31.000]  最後都要落在
[00:07:31.000 --> 00:07:33.000]  神的公義的審判之下
[00:07:33.000 --> 00:07:35.000]  罪惡是不值得的
[00:07:35.000 --> 00:07:38.000]  罪惡帶來最大的虧損
[00:07:38.000 --> 00:07:40.000]  我們要注意
[00:07:40.000 --> 00:07:42.000]  在這裏我們要參與
[00:07:42.000 --> 00:07:44.000]  天上的羣衆的
[00:07:44.000 --> 00:07:46.000]  呼喊的讚美的聲音
[00:07:46.000 --> 00:07:48.000]  Hallelujah
[00:07:48.000 --> 00:07:50.000]  我們在這個呼聲之中
[00:07:50.000 --> 00:07:51.000]  得到得勝的能力
[00:07:51.000 --> 00:07:53.000]  勝過一切的罪
[00:07:53.000 --> 00:07:54.000]  當我們看見
[00:07:54.000 --> 00:07:56.000]  罪惡的最後的結局的時候
[00:07:56.000 --> 00:07:58.000]  我們就得到警惕
[00:07:58.000 --> 00:08:00.000]  我們要和罪一刀兩斷
[00:08:00.000 --> 00:08:02.000]  不再貪戀它
[00:08:02.000 --> 00:08:04.000]  不再在它的權勢之下
[00:08:04.000 --> 00:08:06.000]  我們不但要脫離
[00:08:06.000 --> 00:08:07.000]  罪惡的刑罰
[00:08:07.000 --> 00:08:10.000]  也要脫離罪惡的權勢
[00:08:10.000 --> 00:08:12.000]  完全不犯罪
[00:08:12.000 --> 00:08:16.000]  這是神在我們身上的旨意
[00:08:16.000 --> 00:08:20.000]  天上來的第三個聲音
[00:08:20.000 --> 00:08:24.000]  那就是在第十四章
[00:08:24.000 --> 00:08:26.000]  十三節給我們看見的
[00:08:26.000 --> 00:08:28.000]  我要讀給大家聽
[00:08:28.000 --> 00:08:31.000]  十四章第十三節
[00:08:31.000 --> 00:08:34.000]  我聽見從天上有聲音說
[00:08:34.000 --> 00:08:35.000]  你要寫下
[00:08:35.000 --> 00:08:36.000]  從今以後
[00:08:36.000 --> 00:08:39.000]  在竹裏面餓死的人有福了
[00:08:39.000 --> 00:08:40.000]  聖靈說
[00:08:40.000 --> 00:08:41.000]  是的
[00:08:41.000 --> 00:08:43.000]  他們洗了自己的勞苦
[00:08:43.000 --> 00:08:44.000]  做功的果效
[00:08:44.000 --> 00:08:46.000]  也隨着他們
[00:08:46.000 --> 00:08:49.000]  而這是一個安慰的聲音
[00:08:49.000 --> 00:08:51.000]  我們感謝天父
[00:08:51.000 --> 00:08:53.000]  他很重看那些
[00:08:53.000 --> 00:08:56.000]  在基督裏面而死的人
[00:08:56.000 --> 00:08:58.000]  那些人是有福的人
[00:08:58.000 --> 00:08:59.000]  不是暫時的福氣
[00:08:59.000 --> 00:09:01.000]  那是永遠的福氣
[00:09:01.000 --> 00:09:03.000]  世上的福氣都是暫時的
[00:09:03.000 --> 00:09:05.000]  轉眼就要過去
[00:09:05.000 --> 00:09:06.000]  是虛空的
[00:09:06.000 --> 00:09:07.000]  是靠不住的
[00:09:07.000 --> 00:09:10.000]  但是在基督裏面而死的人
[00:09:10.000 --> 00:09:12.000]  有永遠的福氣
[00:09:12.000 --> 00:09:14.000]  在這裏我們看見
[00:09:14.000 --> 00:09:16.000]  有兩種的聲音
[00:09:16.000 --> 00:09:17.000]  第一種的聲音
[00:09:17.000 --> 00:09:18.000]  就是天上來的聲音
[00:09:18.000 --> 00:09:20.000]  那就是主的聲音
[00:09:20.000 --> 00:09:22.000]  第二種的聲音
[00:09:22.000 --> 00:09:24.000]  是聖靈的聲音
[00:09:24.000 --> 00:09:25.000]  聖靈說
[00:09:25.000 --> 00:09:26.000]  是的
[00:09:26.000 --> 00:09:29.000]  他們洗了自己的勞苦
[00:09:29.000 --> 00:09:31.000]  爲什麼有兩種的聲音呢?
[00:09:31.000 --> 00:09:33.000]  難道主的聲音還不夠嗎?
[00:09:33.000 --> 00:09:36.000]  爲什麼還要加上聖靈的聲音呢?
[00:09:36.000 --> 00:09:38.000]  聖經告訴我們
[00:09:38.000 --> 00:09:41.000]  基督的真理之道
[00:09:41.000 --> 00:09:43.000]  是客觀的真理
[00:09:43.000 --> 00:09:45.000]  而聖靈的工作呢
[00:09:45.000 --> 00:09:47.000]  就是把客觀的真理
[00:09:47.000 --> 00:09:49.000]  帶到我們的心靈裏面
[00:09:49.000 --> 00:09:51.000]  帶進我們的經驗裏面
[00:09:51.000 --> 00:09:54.000]  成爲我們所有的
[00:09:54.000 --> 00:09:57.000]  所以不再是客觀的真理了
[00:09:57.000 --> 00:10:01.000]  那是我們主觀的經驗了
[00:10:01.000 --> 00:10:02.000]  在聖靈工作以前
[00:10:02.000 --> 00:10:04.000]  主的道是主的道
[00:10:04.000 --> 00:10:05.000]  我是我
[00:10:05.000 --> 00:10:07.000]  但是聖靈工作的時候
[00:10:07.000 --> 00:10:08.000]  就把主的道
[00:10:08.000 --> 00:10:10.000]  帶進我們的心靈裏面
[00:10:10.000 --> 00:10:11.000]  生活裏面
[00:10:11.000 --> 00:10:13.000]  就和我們達成一片
[00:10:13.000 --> 00:10:15.000]  就成了我們自己的經驗了
[00:10:15.000 --> 00:10:17.000]  成爲我們的見證了
[00:10:17.000 --> 00:10:19.000]  這是聖靈的作爲
[00:10:19.000 --> 00:10:21.000]  所以主耶穌說
[00:10:21.000 --> 00:10:22.000]  聖靈來了
[00:10:22.000 --> 00:10:25.000]  他要帶領我們進入真理
[00:10:25.000 --> 00:10:27.000]  聖靈把真理帶入我們裏面
[00:10:27.000 --> 00:10:30.000]  也把我們帶入真理裏面
[00:10:30.000 --> 00:10:33.000]  這是很重要的兩件事
[00:10:33.000 --> 00:10:35.000]  真理進入我們裏面
[00:10:35.000 --> 00:10:37.000]  成爲我們的心所瞭解
[00:10:37.000 --> 00:10:38.000]  所接受的
[00:10:38.000 --> 00:10:41.000]  同時又把我們帶進真理裏面
[00:10:41.000 --> 00:10:43.000]  在真理的範圍裏面
[00:10:43.000 --> 00:10:46.000]  是生活形式爲人
[00:10:46.000 --> 00:10:47.000]  感謝主
[00:10:47.000 --> 00:10:49.000]  聖靈的工作是寶貴的
[00:10:49.000 --> 00:10:51.000]  是我們每一個人
[00:10:51.000 --> 00:10:53.000]  有密切的關係的
[00:10:53.000 --> 00:10:55.000]  所以我們需要主的真理的聲音
[00:10:55.000 --> 00:10:58.000]  還需要聖靈的聲音
[00:10:58.000 --> 00:11:02.000]  在這裏兩種的聲音配合起來
[00:11:02.000 --> 00:11:04.000]  同樣的一種關係
[00:11:04.000 --> 00:11:08.000]  也給我們在七封書信裏面看見
[00:11:08.000 --> 00:11:11.000]  主耶穌寫信給七個教會
[00:11:11.000 --> 00:11:15.000]  在每一個書信的結束的時候
[00:11:15.000 --> 00:11:16.000]  都有一句話說
[00:11:16.000 --> 00:11:19.000]  聖靈向衆教會說的話
[00:11:19.000 --> 00:11:21.000]  凡有耳的就應當聽
[00:11:21.000 --> 00:11:23.000]  在每一封書信的開始
[00:11:23.000 --> 00:11:26.000]  是說主說如何如何如何
[00:11:26.000 --> 00:11:28.000]  每一封書信的結束
[00:11:28.000 --> 00:11:31.000]  是聖靈說如何如何如何
[00:11:31.000 --> 00:11:33.000]  這是再一次給我們看見
[00:11:33.000 --> 00:11:37.000]  主的聲音和聖靈的聲音配合起來
[00:11:37.000 --> 00:11:39.000]  這樣才能夠滿足我們
[00:11:39.000 --> 00:11:42.000]  全部的俗靈的需要
[00:11:42.000 --> 00:11:45.000]  在這裏我們看見天上的聲音
[00:11:45.000 --> 00:11:48.000]  在聖靈的運用之下
[00:11:48.000 --> 00:11:49.000]  安慰我們的心
[00:11:49.000 --> 00:11:50.000]  教我們知道
[00:11:50.000 --> 00:11:53.000]  我們爲主所付的一切的代價
[00:11:53.000 --> 00:11:55.000]  所受的一切的勞苦
[00:11:55.000 --> 00:11:57.000]  都不是虛空的
[00:11:57.000 --> 00:12:00.000]  我們爲主所做的都有果效
[00:12:00.000 --> 00:12:03.000]  這個果效永遠隨着我們
[00:12:03.000 --> 00:12:04.000]  主說我們有福
[00:12:04.000 --> 00:12:06.000]  我們就真有福了
[00:12:06.000 --> 00:12:07.000]  人說我們有福
[00:12:07.000 --> 00:12:08.000]  我們未必有福
[00:12:08.000 --> 00:12:09.000]  有人說我們自以爲有福
[00:12:09.000 --> 00:12:11.000]  我們也未必真有福
[00:12:11.000 --> 00:12:13.000]  但是主說我們有福
[00:12:13.000 --> 00:12:15.000]  我們就是真有福了
[00:12:15.000 --> 00:12:16.000]  感謝主
[00:12:16.000 --> 00:12:19.000]  我們這個人生的路
[00:12:19.000 --> 00:12:22.000]  總有一天要走完
[00:12:22.000 --> 00:12:23.000]  最重要的問題
[00:12:23.000 --> 00:12:26.000]  就是我們走完這條路的時候
[00:12:26.000 --> 00:12:27.000]  歸宿如何
[00:12:27.000 --> 00:12:29.000]  我們要到哪裏去
[00:12:29.000 --> 00:12:31.000]  我們如果是在主裏面而死的
[00:12:31.000 --> 00:12:34.000]  我們就進入永遠的生命裏面
[00:12:34.000 --> 00:12:36.000]  進入天家於我們的父
[00:12:36.000 --> 00:12:38.000]  於我們的祖
[00:12:38.000 --> 00:12:40.000]  於我們的保護士聖靈
[00:12:40.000 --> 00:12:42.000]  永遠在一起
[00:12:42.000 --> 00:12:44.000]  面對面認識神
[00:12:44.000 --> 00:12:45.000]  那是何等的榮耀
[00:12:45.000 --> 00:12:47.000]  何等的寶貴
[00:12:47.000 --> 00:12:49.000]  所以我們今生在世上
[00:12:49.000 --> 00:12:50.000]  什麼都不要怕
[00:12:50.000 --> 00:12:54.000]  我們爲主勞苦忠心工作
[00:12:54.000 --> 00:12:55.000]  這一切的果效
[00:12:55.000 --> 00:12:58.000]  永遠不會失落
[00:12:58.000 --> 00:13:03.000]  現在我們看天上的第四個聲音
[00:13:03.000 --> 00:13:08.000]  這是在第十二章
[00:13:08.000 --> 00:13:11.000]  十二章第十節
[00:13:11.000 --> 00:13:13.000]  十二章第十節
[00:13:13.000 --> 00:13:15.000]  我要讀給大家聽
[00:13:15.000 --> 00:13:18.000]  我聽見在天上有大聲音說
[00:13:18.000 --> 00:13:20.000]  我神的救恩能力
[00:13:20.000 --> 00:13:21.000]  國度
[00:13:21.000 --> 00:13:23.000]  並他基督的權柄
[00:13:23.000 --> 00:13:25.000]  現在都來到了
[00:13:25.000 --> 00:13:27.000]  因爲那在我們神面前晝夜
[00:13:27.000 --> 00:13:29.000]  控告我們弟兄的
[00:13:29.000 --> 00:13:31.000]  已經被摔下去了
[00:13:31.000 --> 00:13:32.000]  弟兄勝過他
[00:13:32.000 --> 00:13:34.000]  是因羔羊的血
[00:13:34.000 --> 00:13:36.000]  和自己所見證的道
[00:13:36.000 --> 00:13:38.000]  他們隨之於死
[00:13:38.000 --> 00:13:41.000]  也不愛惜生命
[00:13:41.000 --> 00:13:44.000]  在這裏我們看見天上的聲音
[00:13:44.000 --> 00:13:46.000]  告訴我們兩件事
[00:13:46.000 --> 00:13:47.000]  第一件事
[00:13:47.000 --> 00:13:49.000]  神的國度
[00:13:49.000 --> 00:13:50.000]  能力
[00:13:50.000 --> 00:13:52.000]  權柄
[00:13:52.000 --> 00:13:55.000]  最後都要實現
[00:13:55.000 --> 00:13:57.000]  這是真真實實的事
[00:13:57.000 --> 00:13:59.000]  這是我們的盼望
[00:13:59.000 --> 00:14:01.000]  我們一切的人類
[00:14:01.000 --> 00:14:03.000]  都是由此而產生出來
[00:14:03.000 --> 00:14:06.000]  這裏告訴我們的第二件事
[00:14:06.000 --> 00:14:08.000]  就是撒旦晝夜
[00:14:08.000 --> 00:14:11.000]  在神的面前控告我們
[00:14:11.000 --> 00:14:12.000]  每一個書神的人
[00:14:12.000 --> 00:14:14.000]  都受他的控告
[00:14:14.000 --> 00:14:16.000]  但是這裏告訴我們說
[00:14:16.000 --> 00:14:18.000]  這個控告者被摔下去了
[00:14:18.000 --> 00:14:20.000]  又告訴我們說
[00:14:20.000 --> 00:14:22.000]  我們勝過這個控告者
[00:14:22.000 --> 00:14:24.000]  有兩個原因
[00:14:24.000 --> 00:14:27.000]  也可以說有兩個條件
[00:14:27.000 --> 00:14:28.000]  第一個原因和條件
[00:14:28.000 --> 00:14:30.000]  就是十一節所說的
[00:14:30.000 --> 00:14:31.000]  弟兄勝過他
[00:14:31.000 --> 00:14:33.000]  是因爲羔羊的血
[00:14:33.000 --> 00:14:34.000]  我們感謝主
[00:14:34.000 --> 00:14:36.000]  這個條件是神爲我們
[00:14:36.000 --> 00:14:38.000]  預備好的條件
[00:14:38.000 --> 00:14:39.000]  耶穌基督神的羔羊
[00:14:39.000 --> 00:14:42.000]  已經爲我們舌身流血
[00:14:42.000 --> 00:14:45.000]  我們被血洗乾淨
[00:14:45.000 --> 00:14:48.000]  一切的罪都得到赦免
[00:14:48.000 --> 00:14:49.000]  所以無論撒旦
[00:14:49.000 --> 00:14:50.000]  在神的面前
[00:14:50.000 --> 00:14:52.000]  怎麼樣控告我們
[00:14:52.000 --> 00:14:54.000]  我們都可以說
[00:14:54.000 --> 00:14:55.000]  是的
[00:14:55.000 --> 00:14:56.000]  我過去犯過罪
[00:14:56.000 --> 00:14:57.000]  是的
[00:14:57.000 --> 00:14:58.000]  我原本是個罪人
[00:14:58.000 --> 00:15:01.000]  但是耶穌基督神的羔羊
[00:15:01.000 --> 00:15:02.000]  他流的血
[00:15:02.000 --> 00:15:04.000]  已經洗乾淨我一切的罪
[00:15:04.000 --> 00:15:06.000]  退去吧
[00:15:06.000 --> 00:15:07.000]  他的控告
[00:15:07.000 --> 00:15:11.000]  永遠不能夠產生任何的功效
[00:15:11.000 --> 00:15:12.000]  在神的面前
[00:15:12.000 --> 00:15:13.000]  神的寶座
[00:15:13.000 --> 00:15:14.000]  是公義的寶座
[00:15:14.000 --> 00:15:15.000]  不錯
[00:15:15.000 --> 00:15:17.000]  但是因爲羔羊的血
[00:15:17.000 --> 00:15:18.000]  遮蓋了我們的罪
[00:15:18.000 --> 00:15:19.000]  洗除了我們的罪
[00:15:19.000 --> 00:15:21.000]  擔當了我們的罪
[00:15:21.000 --> 00:15:22.000]  所以公義的神
[00:15:22.000 --> 00:15:24.000]  可以按照他的公義
[00:15:24.000 --> 00:15:26.000]  一點不違反他的公義
[00:15:26.000 --> 00:15:29.000]  那樣的稱我們爲義
[00:15:29.000 --> 00:15:32.000]  所以我們勝過撒旦的控告
[00:15:32.000 --> 00:15:34.000]  是因爲羔羊的血
[00:15:34.000 --> 00:15:36.000]  但是還有第二個條件
[00:15:36.000 --> 00:15:38.000]  這個條件是我們自己
[00:15:38.000 --> 00:15:40.000]  要去做的了
[00:15:40.000 --> 00:15:42.000]  這一節的下半節說
[00:15:42.000 --> 00:15:46.000]  和我們自己所見證的道
[00:15:46.000 --> 00:15:47.000]  隨之於死
[00:15:47.000 --> 00:15:49.000]  也不礙事性命
[00:15:49.000 --> 00:15:51.000]  我們用生命來見證我們的道
[00:15:51.000 --> 00:15:55.000]  用生活來見證我們的道
[00:15:55.000 --> 00:15:59.000]  我們按照真道而行事爲人
[00:15:59.000 --> 00:16:00.000]  當我們這樣的時候
[00:16:00.000 --> 00:16:03.000]  撒旦就不能夠控告我們
[00:16:03.000 --> 00:16:07.000]  他一切的控告都是無效的
[00:16:07.000 --> 00:16:09.000]  所以我們看見這兩個條件
[00:16:09.000 --> 00:16:11.000]  一個是神爲我們預備好的
[00:16:11.000 --> 00:16:12.000]  另外一個
[00:16:12.000 --> 00:16:14.000]  是我們在蒙恩之後
[00:16:14.000 --> 00:16:16.000]  自己的責任
[00:16:16.000 --> 00:16:19.000]  是我們應該擔起來的一個責任
[00:16:19.000 --> 00:16:22.000]  靠着主在他的恩典之中
[00:16:22.000 --> 00:16:25.000]  靠着他加給我們的力量
[00:16:25.000 --> 00:16:26.000]  靠着他的扶持
[00:16:26.000 --> 00:16:29.000]  我們能夠見證我們所信的道
[00:16:29.000 --> 00:16:31.000]  我們不但信這個道
[00:16:31.000 --> 00:16:33.000]  我們也行這個道
[00:16:33.000 --> 00:16:36.000]  而這是勝利的祕訣
[00:16:36.000 --> 00:16:39.000]  感謝讚美主天上的聖靈
[00:16:39.000 --> 00:16:40.000]  發下來
[00:16:40.000 --> 00:16:42.000]  叫我們再一次被提醒
[00:16:42.000 --> 00:16:44.000]  叫我們再一次行察
[00:16:44.000 --> 00:16:47.000]  我們自己所蒙的恩
[00:16:47.000 --> 00:16:49.000]  我們自己的責任
[00:16:49.000 --> 00:16:52.000]  現在我們看第五個
