
[00:00:00.000 --> 00:00:09.000]  今天和大家分享的經文是來自《路加福音》24章13-35節
[00:06:09.760 --> 00:06:12.200]  如果老師都被人殺了
[00:06:12.200 --> 00:06:14.600]  他們這幫跟耶穌的人
[00:06:14.600 --> 00:06:16.480]  當然也不好過
[00:06:16.480 --> 00:06:18.440]  也是很危險
[00:06:18.440 --> 00:06:20.520]  所以他們是恐懼
[00:06:20.520 --> 00:06:22.880]  不過我相信他們除了恐懼之外
[00:06:22.880 --> 00:06:27.040]  心裡面有一種很深的難過
[00:06:27.040 --> 00:06:29.280]  聖經告訴我們
[00:06:29.280 --> 00:06:33.280]  其中有一個就叫格勞巴
[00:06:33.280 --> 00:06:34.280]  剛才我們提過了
[00:06:34.280 --> 00:06:35.880]  這個名字你可能沒聽過的
[00:06:35.880 --> 00:06:36.560]  沒錯
[00:06:36.560 --> 00:06:39.400]  聖經裡面很少出現
[00:06:39.400 --> 00:06:43.200]  英文就將它翻譯為Kleopas
[00:06:43.200 --> 00:06:45.200]  Kleopas這個字
[00:06:45.200 --> 00:06:47.560]  有些學者就追尋這個字
[00:06:47.560 --> 00:06:50.920]  在聖經裡面究竟還有沒有提過它呢
[00:06:50.920 --> 00:06:53.520]  原來很多學者認為
[00:06:53.520 --> 00:06:56.400]  在約翰福音十九章二十五節
[00:06:56.400 --> 00:07:01.000]  那裡記載到當耶穌釘十字架的時候
[00:07:01.000 --> 00:07:03.240]  有一些人在十字架下面
[00:07:03.240 --> 00:07:05.880]  當然很難過跟著耶穌的人
[00:07:05.880 --> 00:07:07.240]  有兩位叫瑪利亞
[00:07:07.240 --> 00:07:09.200]  其中一個瑪利亞的老公
[00:07:09.200 --> 00:07:13.600]  一個丈夫就叫做Kleopas
[00:07:13.600 --> 00:07:18.480]  Kleopas這個字和Kleopas可能就是因為
[00:07:18.480 --> 00:07:22.320]  你知道他們原來不是用希臘文的名字
[00:07:22.320 --> 00:07:24.000]  他們是阿蘭文的名字
[00:07:24.000 --> 00:07:26.080]  所以可能翻譯的時候
[00:07:26.080 --> 00:07:28.600]  在希臘文就有少許的出入
[00:07:28.600 --> 00:07:31.200]  很多學者認為就是那個人
[00:07:31.200 --> 00:07:33.360]  就是簡單來說
[00:07:33.360 --> 00:07:35.720]  這個格勞巴
[00:07:35.720 --> 00:07:38.360]  其中一個門徒的名字叫格勞巴
[00:07:38.360 --> 00:07:41.720]  就是當日站在十字架下面
[00:07:41.720 --> 00:07:46.440]  親眼看著這一位他追隨的耶穌基督
[00:07:46.440 --> 00:07:50.200]  釘在十字架上面的那種殘酷痛苦
[00:07:50.200 --> 00:07:51.920]  最後死了
[00:07:51.920 --> 00:07:53.480]  死了一條屍
[00:07:53.480 --> 00:07:54.680]  抬他下來
[00:07:54.680 --> 00:07:56.880]  還有那個冰釘一刷
[00:07:56.880 --> 00:08:02.760]  將那個毛插到他的肋旁的時候
[00:08:02.760 --> 00:08:04.680]  那些水和血流出來
[00:08:04.680 --> 00:08:08.640]  這幅圖畫我相信對於這個門徒來說
[00:08:08.640 --> 00:08:09.920]  是很深印象
[00:08:09.920 --> 00:08:11.640]  他們都是很傷痛
[00:08:11.640 --> 00:08:12.760]  很沈重
[00:08:12.760 --> 00:08:14.600]  帶著恐懼
[00:08:14.600 --> 00:08:17.880]  整個其實是一種很大的打擊
[00:08:17.880 --> 00:08:19.680]  我們試一下這樣看
[00:08:19.680 --> 00:08:22.040]  你就可以明白這兩個的門徒
[00:08:22.040 --> 00:08:25.080]  有些人說這個可能另外那個就是他兩夫婦
[00:08:25.080 --> 00:08:26.320]  就是他太太
[00:08:26.320 --> 00:08:28.400]  兩個一起離開耶路撒冷
[00:08:28.400 --> 00:08:30.160]  因為對於他們來說
[00:08:30.160 --> 00:08:32.120]  這個不單止是悲劇
[00:08:32.120 --> 00:08:35.080]  並且是他們所有的希望
[00:08:35.080 --> 00:08:37.000]  他們所有的期待
[00:08:37.000 --> 00:08:38.680]  曾經幻想過
[00:08:38.680 --> 00:08:42.480]  跟著耶穌可以帶來整個以色列民族的復興
[00:08:42.480 --> 00:08:44.640]  這些一切的結束
[00:08:44.640 --> 00:08:47.520]  我們可以說是一段故事的結束
[00:08:47.520 --> 00:08:49.920]  盼望的結束
[00:08:49.920 --> 00:08:51.920]  他們就是這樣
[00:08:51.920 --> 00:08:53.640]  所以不怪你只聖經記載
[00:08:53.640 --> 00:08:56.400]  當耶穌突然間在他身邊出現的時候
[00:08:56.400 --> 00:08:58.720]  當時他最初他認不出耶穌
[00:08:58.720 --> 00:09:00.520]  有些人說為什麼這樣都認不出耶穌
[00:09:00.520 --> 00:09:01.760]  跟著耶穌這麼久
[00:09:01.760 --> 00:09:05.000]  我們說我們發覺在耶穌復活之後
[00:09:05.000 --> 00:09:07.640]  聖經記載有幾次耶穌出現
[00:09:07.640 --> 00:09:08.920]  有些門徒都認不出他
[00:09:08.920 --> 00:09:12.800]  甚至連最接近他的瑪利亞
[00:09:12.800 --> 00:09:14.800]  都認不出他
[00:09:14.800 --> 00:09:15.800]  為什麼呢?
[00:09:15.800 --> 00:09:18.320]  我們相信那位復活的耶穌
[00:09:18.320 --> 00:09:20.800]  他帶著一種榮光
[00:09:20.800 --> 00:09:22.600]  或者他帶著某一種的
[00:09:22.600 --> 00:09:26.480]  復活那種完全的聖潔
[00:09:26.480 --> 00:09:32.000]  所以平日門徒所理解的耶穌
[00:09:32.000 --> 00:09:35.680]  是那位帶著一種沈重
[00:09:35.680 --> 00:09:38.040]  或者是無家應美容
[00:09:38.040 --> 00:09:40.040]  就像聖經裡面所預言的
[00:09:40.040 --> 00:09:41.320]  那種情況是不同的
[00:09:41.320 --> 00:09:43.400]  所以他們想不到
[00:09:43.400 --> 00:09:44.960]  另外一樣更加當然
[00:09:44.960 --> 00:09:47.280]  就是他想不到耶穌真的會復活
[00:09:47.280 --> 00:09:49.560]  雖然耶穌說過我會復活
[00:09:49.560 --> 00:09:50.560]  但對於他們來說
[00:09:50.560 --> 00:09:52.800]  這個太不尋常
[00:09:52.800 --> 00:09:54.520]  太不可能的事情
[00:09:54.520 --> 00:09:56.880]  所以他們就算耶穌
[00:09:56.880 --> 00:09:58.600]  和他們突然間出現
[00:09:58.600 --> 00:10:00.320]  聖經說在他們身邊
[00:10:00.320 --> 00:10:02.240]  一直跟著他們走的時候
[00:10:02.240 --> 00:10:04.640]  他以為自己只不過是一個普通人
[00:10:04.640 --> 00:10:06.040]  不過聖經說
[00:10:06.040 --> 00:10:08.360]  當耶穌說你們在聊什麼
[00:10:08.360 --> 00:10:10.920]  聖經記載他們站著
[00:10:10.920 --> 00:10:13.120]  面帶受擁
[00:10:13.120 --> 00:10:16.680]  然後說一句很感嘆唏噓的話
[00:10:16.680 --> 00:10:19.080]  他說 難道只有你不知道
[00:10:19.080 --> 00:10:24.040]  這幾天在那裡所發生的事嗎?
[00:10:24.040 --> 00:10:25.840]  他的意思就是
[00:10:25.840 --> 00:10:27.440]  人人都知道發生了什麼事
[00:10:27.440 --> 00:10:29.760]  其實這件事太慘了
[00:10:29.760 --> 00:10:31.120]  都沒有人再想說
[00:10:31.120 --> 00:10:32.480]  不過你沒理由不知道的
[00:10:32.480 --> 00:10:33.960]  你在耶路撒冷那裡來
[00:10:33.960 --> 00:10:36.360]  所以這兩個小小的描述
[00:10:36.360 --> 00:10:37.480]  我們可以看到
[00:10:37.480 --> 00:10:39.200]  這兩位的門徒
[00:10:39.200 --> 00:10:42.280]  他們心裡面很沈重
[00:10:42.280 --> 00:10:45.720]  他們在一個受傷
[00:10:45.720 --> 00:10:47.680]  痛楚
[00:10:47.680 --> 00:10:49.920]  絕望
[00:10:49.920 --> 00:10:51.000]  迷茫
[00:10:51.000 --> 00:10:52.200]  我們可以說是
[00:10:52.200 --> 00:10:53.880]  這樣的心境之下
[00:10:53.880 --> 00:10:56.440]  離開耶路撒冷
[00:10:56.440 --> 00:10:57.640]  走了
[00:10:57.640 --> 00:10:59.200]  一來危險
[00:10:59.200 --> 00:11:02.120]  二來也沒有東西可以留戀
[00:11:02.120 --> 00:11:04.280]  故事結束
[00:11:04.280 --> 00:11:06.200]  盼望完結
[00:11:06.200 --> 00:11:07.800]  他們就走去
[00:11:07.800 --> 00:11:10.120]  這個二萬五師
[00:11:10.120 --> 00:11:12.840]  這個路上
[00:11:12.840 --> 00:11:14.600]  不過聖經我再仔細點
[00:11:14.600 --> 00:11:15.960]  看原文裡面
[00:11:15.960 --> 00:11:17.560]  他們不單止有兩次說到
[00:11:17.560 --> 00:11:19.080]  他們是交談
[00:11:19.080 --> 00:11:21.040]  當然可能是說一下
[00:11:21.040 --> 00:11:22.120]  在耶路撒冷的事
[00:11:22.120 --> 00:11:23.880]  但是越說就越傷心
[00:11:23.880 --> 00:11:26.400]  然後他們有討論的時候
[00:11:26.400 --> 00:11:27.200]  聖經說
[00:11:27.200 --> 00:11:28.960]  討論我相信他們就說
[00:11:28.960 --> 00:11:31.280]  那以後怎麼辦?
[00:11:31.280 --> 00:11:31.960]  離開了
[00:11:31.960 --> 00:11:34.000]  那我以後怎麼走下去?
[00:11:34.000 --> 00:11:37.720]  於是他們有前面的一種計劃
[00:11:37.720 --> 00:11:39.600]  人生總會有回顧
[00:11:39.600 --> 00:11:40.480]  有前瞻
[00:11:40.480 --> 00:11:43.400]  當你回顧都不想回頭的時候
[00:11:43.400 --> 00:11:46.600]  我相信你前瞻也都很大的失落
[00:11:46.600 --> 00:11:47.640]  那過去呢
[00:11:47.640 --> 00:11:48.680]  二萬五師
[00:11:48.680 --> 00:11:51.040]  但是二萬五師我可以怎麼生活呢?
[00:11:51.040 --> 00:11:54.280]  甚至我可以怎麼繼續逃避這些危機呢?
[00:11:54.280 --> 00:11:56.240]  我相信他們是談了很多
[00:11:56.240 --> 00:11:57.600]  但是沒有什麼結果
[00:11:57.600 --> 00:11:59.400]  就在這個時間裡面
[00:11:59.400 --> 00:12:00.800]  耶穌出現了
[00:12:00.800 --> 00:12:01.760]  就在我們人生
[00:12:01.760 --> 00:12:03.240]  我們都沒有留意的時候
[00:12:03.240 --> 00:12:05.200]  或者我們其實心底裡面
[00:12:05.200 --> 00:12:06.640]  我們都不自覺
[00:12:06.640 --> 00:12:08.720]  我們最需要神的時候
[00:12:08.720 --> 00:12:10.920]  我們最恐懼的時候
[00:12:10.920 --> 00:12:12.080]  神就出現了
[00:12:12.080 --> 00:12:13.080]  不過神出現的時候
[00:12:13.080 --> 00:12:14.960]  我們才看不到的
[00:12:14.960 --> 00:12:15.360]  為什麼?
[00:12:15.360 --> 00:12:17.160]  因為我們英文是說
[00:12:17.160 --> 00:12:18.840]  被occupy
[00:12:18.840 --> 00:12:22.840]  就是我們太過被我們所關注的東西佔據了
[00:12:22.840 --> 00:12:25.360]  有時我們被憂愁佔據了
[00:12:25.360 --> 00:12:27.640]  我們又被擔憂佔據了
[00:12:27.640 --> 00:12:29.920]  有時我們被恐懼佔據了
[00:12:29.920 --> 00:12:32.440]  我們有時被難過佔據了
[00:12:32.440 --> 00:12:37.480]  有時我們被不斷去想計劃前路的時候
[00:12:37.480 --> 00:12:39.400]  前路是茫茫頭水
[00:12:39.400 --> 00:12:41.440]  這個困惑所佔據了
[00:12:41.440 --> 00:12:43.560]  我不知道現在佔據了什麼你的心
[00:12:43.560 --> 00:12:46.920]  不過有時我們充實了所有這些東西的時候
[00:12:46.920 --> 00:12:48.320]  我們看不到神在這裡
[00:12:48.320 --> 00:12:50.120]  其實神一直在這裡
[00:12:50.120 --> 00:12:51.680]  大家都知道
[00:12:51.680 --> 00:12:53.560]  我們的主一直在這裡
[00:12:53.560 --> 00:12:54.840]  當你不記得祂的時候
[00:12:54.840 --> 00:12:56.160]  祂仍然記得你
[00:12:56.160 --> 00:12:57.920]  不過很多時候我們的問題就是
[00:12:57.920 --> 00:13:00.360]  我們覺得我們最需要神的時候
[00:13:00.360 --> 00:13:02.440]  但反而我們將神扔在一邊
[00:13:02.440 --> 00:13:03.360]  是嗎?
[00:13:03.360 --> 00:13:05.000]  就好像兩個門徒一路走
[00:13:05.000 --> 00:13:08.160]  走到耶穌在他身邊出現了
[00:13:08.160 --> 00:13:09.640]  和他說話了
[00:13:09.640 --> 00:13:13.600]  聖經說他們認不出耶穌
[00:13:13.600 --> 00:13:14.880]  他們見到
[00:13:14.880 --> 00:13:15.680]  他們見到
[00:13:15.680 --> 00:13:18.120]  但是認不出耶穌
[00:13:18.120 --> 00:13:18.680]  兄弟姐妹
[00:13:18.680 --> 00:13:22.720]  這兩個門徒就在這樣的狀態底下
[00:13:22.720 --> 00:13:27.120]  就和耶穌談了一段的路程
[00:13:27.120 --> 00:13:28.800]  我們留心
[00:13:28.800 --> 00:13:30.480]  這一段的路程裡面
[00:13:30.480 --> 00:13:33.840]  耶穌和他們說了一些東西
[00:13:33.840 --> 00:13:36.880]  那裡讓我們再進入
[00:13:36.880 --> 00:13:41.200]  這兩個門徒的狀態和內心
[00:13:41.200 --> 00:13:43.120]  我不知道你會不會在這裡聽的時候
[00:13:43.120 --> 00:13:45.120]  你也有你的共鳴
[00:13:45.120 --> 00:13:47.360]  我們一起花點時間
[00:13:47.360 --> 00:13:51.920]  看看他們的對話裡面有些什麼
[00:13:51.920 --> 00:13:54.760]  他們這兩位在人生的路上
[00:13:54.760 --> 00:13:58.040]  他們碰到耶穌
[00:13:58.040 --> 00:14:01.840]  但是他們不知道神就在他們身邊
[00:14:01.840 --> 00:14:06.080]  所以我們的主耶穌真的很好
[00:14:06.080 --> 00:14:07.640]  你不留意他的時候
[00:14:07.640 --> 00:14:10.600]  他就在這裡
[00:14:10.600 --> 00:14:12.680]  你沒有想起他的時候
[00:14:12.680 --> 00:14:14.400]  他記得你
[00:14:14.400 --> 00:14:17.040]  他主動來找你
[00:14:17.040 --> 00:14:18.000]  感謝主
[00:14:18.000 --> 00:14:21.240]  我們的主耶穌就是這樣的一位主
[00:14:21.240 --> 00:14:22.600]  但是在對話裡面
[00:14:22.600 --> 00:14:26.960]  耶穌說了一些很厲害的批評
[00:14:26.960 --> 00:14:29.080]  竟然在對話的時候
[00:14:29.080 --> 00:14:32.600]  耶穌用了兩個很絕的
[00:14:32.600 --> 00:14:36.280]  是很負面的評價給他們
[00:14:36.280 --> 00:14:38.560]  他說你們無知的人
[00:14:38.560 --> 00:14:40.520]  How foolish you are
[00:14:40.520 --> 00:14:42.320]  這個原文很強的
[00:14:42.320 --> 00:14:44.040]  你真是蠢的
[00:14:44.040 --> 00:14:45.120]  這兩個蠢人
[00:14:45.120 --> 00:14:46.320]  無知的人
[00:14:46.320 --> 00:14:49.720]  你們心裡信得太遲鈍了
[00:14:49.720 --> 00:14:53.480]  你們很遲鈍
[00:14:53.480 --> 00:14:54.560]  很弱智
[00:14:54.560 --> 00:14:56.680]  如果用原文的意思
[00:14:56.680 --> 00:14:57.600]  你們很弱智
[00:14:57.600 --> 00:15:00.280]  你們的心怎麼都不明白
[00:15:00.280 --> 00:15:01.920]  我們問一下
[00:15:01.920 --> 00:15:02.920]  為什麼耶穌
[00:15:02.920 --> 00:15:05.000]  他們最需要安慰的時間
[00:15:05.000 --> 00:15:06.440]  最恐懼的時候
[00:15:06.440 --> 00:15:07.280]  最脆弱的時候
[00:15:07.280 --> 00:15:10.920]  為什麼耶穌還這樣來罵
[00:15:10.920 --> 00:15:14.920]  耶穌還這麼嚴厲的說話和他們說
[00:15:14.920 --> 00:15:17.080]  這個我們真的要研究一下
[00:15:17.080 --> 00:15:18.960]  我再看一段聖經
[00:15:18.960 --> 00:15:20.360]  對話裡面
[00:15:20.360 --> 00:15:21.480]  耶穌的嚴厲
[00:15:21.480 --> 00:15:23.640]  其實真的有理由
[00:15:23.640 --> 00:15:25.000]  為什麼呢
[00:15:25.000 --> 00:15:26.000]  如果你問我
[00:15:26.000 --> 00:15:27.200]  我就做了一點點功夫
[00:15:27.200 --> 00:15:28.160]  研究一下
[00:15:28.160 --> 00:15:29.760]  在他們的對話裡面
[00:15:29.760 --> 00:15:32.960]  有四樣東西他們錯了
[00:15:32.960 --> 00:15:35.240]  短短的幾句錯了四樣東西
[00:15:35.240 --> 00:15:37.680]  所以這兩個人
[00:15:37.680 --> 00:15:41.480]  是真的耶穌要點醒他們
[00:15:41.480 --> 00:15:43.240]  他錯了些什麼呢
[00:15:43.240 --> 00:15:45.920]  聖經說他們對話裡面的時候
[00:15:45.920 --> 00:15:48.480]  這兩位的門徒就說
[00:15:48.480 --> 00:15:49.560]  哎
[00:15:49.560 --> 00:15:50.160]  朋友
[00:15:50.160 --> 00:15:51.480]  他不只是耶穌
[00:15:51.480 --> 00:15:53.000]  你在耶路撒冷
[00:15:53.000 --> 00:15:54.360]  你都不知道發生什麼事
[00:15:54.360 --> 00:15:55.800]  其實我告訴你
[00:15:55.800 --> 00:15:57.960]  耶路撒冷發生很大件事
[00:15:57.960 --> 00:16:01.200]  就是那個叫做拿撒勒人的耶穌
[00:16:01.200 --> 00:16:02.720]  那這個拿撒勒人是做什麼呢
[00:16:02.720 --> 00:16:04.080]  四樣東西我這裡列了出來
[00:16:04.080 --> 00:16:05.200]  第一
[00:16:05.200 --> 00:16:08.200]  他說他是一個先知
[00:16:08.200 --> 00:16:12.000]  而且這個先知有很厲害的大能
[00:16:12.000 --> 00:16:14.160]  他令我們很震驚的
[00:16:14.160 --> 00:16:15.880]  這個說話是對的
[00:16:15.880 --> 00:16:17.800]  耶穌那幾年裡面所做的事
[00:16:17.800 --> 00:16:18.680]  他們跟著
[00:16:18.680 --> 00:16:20.640]  我相信他們跟過耶穌
[00:16:20.640 --> 00:16:22.320]  或者比較貼近
[00:16:22.320 --> 00:16:25.920]  如果不是他都不會敢跟到耶穌十字架下面
[00:16:25.920 --> 00:16:27.400]  如果真的是他們的話
[00:16:27.400 --> 00:16:30.000]  這兩個都算是入室弟子
[00:16:30.000 --> 00:16:32.080]  雖然不是那十二個門徒裡面
[00:16:32.080 --> 00:16:34.360]  每個都很近耶穌
[00:16:34.360 --> 00:16:35.720]  所以他經常跟著耶穌的時候
[00:16:35.720 --> 00:16:37.600]  他說耶穌是一個大能的
[00:16:37.600 --> 00:16:39.040]  這個絕對對的
[00:16:39.040 --> 00:16:41.840]  不過繼續他說
[00:16:41.840 --> 00:16:45.280]  素來我們所盼望的
[00:16:45.280 --> 00:16:48.440]  復興以色列要救贖以色列的人
[00:16:48.440 --> 00:16:50.280]  就是他了
[00:16:50.280 --> 00:16:52.440]  這是第二他所說的東西
[00:16:52.440 --> 00:16:54.880]  這兩句話
[00:16:54.880 --> 00:16:55.560]  我不知道
[00:16:55.560 --> 00:16:57.400]  我相信你一聽了之後
[00:16:57.400 --> 00:16:59.040]  你都知道他說錯了
[00:16:59.040 --> 00:17:00.560]  不單止是因為說錯了
[00:17:00.560 --> 00:17:02.520]  或者考試不合格這麼簡單
[00:17:02.520 --> 00:17:06.680]  是他裡面整個概念都想錯了
[00:17:06.680 --> 00:17:09.480]  他跟了耶穌幾年
[00:17:09.480 --> 00:17:11.240]  這麼親近耶穌
[00:17:11.240 --> 00:17:14.200]  但竟然都會搞錯的
[00:17:14.200 --> 00:17:15.240]  第一
[00:17:15.240 --> 00:17:17.440]  耶穌是一個先知
[00:17:17.440 --> 00:17:19.680]  他只知道耶穌是一個先知
[00:17:19.680 --> 00:17:21.800]  是一個猶太人傳統裡面
[00:17:21.800 --> 00:17:23.920]  一個宗教領袖
[00:17:23.920 --> 00:17:26.240]  耶穌是不是先知而已呢
[00:17:26.240 --> 00:17:29.600]  所以你看到耶穌的回答裡面說
[00:17:29.600 --> 00:17:31.840]  基督這樣受害
[00:17:31.840 --> 00:17:33.240]  耶穌很有意思的
[00:17:33.240 --> 00:17:35.240]  你以為我是先知
[00:17:35.240 --> 00:17:36.880]  其實你所跟著的那個
[00:17:36.880 --> 00:17:39.360]  就是那位尼賽亞
[00:17:39.360 --> 00:17:42.760]  以色列人等了幾百年
[00:17:42.760 --> 00:17:45.120]  唯一的盼望的尼賽亞
[00:17:45.120 --> 00:17:49.360]  那位要拯救世人的尼賽亞
[00:17:49.360 --> 00:17:50.840]  所以有第一個錯
[00:17:50.840 --> 00:17:52.360]  耶穌說我不是先知
[00:17:52.360 --> 00:17:54.720]  你只知道我是先知
[00:17:54.720 --> 00:17:57.120]  用一個宗教的角度理解我
[00:17:57.120 --> 00:18:01.080]  其實你知道我是從神而來的尼賽亞
[00:18:01.080 --> 00:18:02.120]  基督
