
[00:00:00.000 --> 00:00:03.200]  大家會記得我們上星期是猜拳主日
[00:03:49.280 --> 00:03:52.200]  所以這個城市可以被稱為當時的學術中心
[00:03:52.200 --> 00:03:55.800]  很多學術藝術的各方面的發展
[00:03:55.800 --> 00:03:59.520]  但同時當他們很自豪的時候
[00:03:59.520 --> 00:04:02.400]  他們同時是很多最心於
[00:04:02.400 --> 00:04:05.240]  挑剔一些最精巧的偶像
[00:04:05.240 --> 00:04:08.520]  一些考古學的研究發現
[00:04:08.520 --> 00:04:12.400]  他們的偶像不單單是石頭或者木頭所造
[00:04:12.400 --> 00:04:17.400]  用一些非常重要或者寶貴的一些原料造
[00:04:17.760 --> 00:04:21.800]  包括了當時一些雲石和一些象牙
[00:04:21.800 --> 00:04:24.120]  所挑剔成的偶像
[00:04:24.120 --> 00:04:27.280]  有金有銀所挑剔成的
[00:04:27.280 --> 00:04:30.760]  滿城佈滿著各式的偶像
[00:04:30.760 --> 00:04:32.280]  各式的挑掃
[00:04:32.280 --> 00:04:34.600]  在這個處境裏面
[00:04:34.600 --> 00:04:37.160]  如果保羅他來到這個地方
[00:04:37.160 --> 00:04:40.360]  大概他可以到處觀光一下
[00:04:40.360 --> 00:04:43.840]  哇 這麼難得來到這麼好的城市
[00:04:43.960 --> 00:04:49.120]  很多的藝術的一些好的擺設
[00:04:49.120 --> 00:04:51.320]  好的一些裝飾
[00:04:51.320 --> 00:04:52.920]  他可以到處觀賞
[00:04:52.920 --> 00:04:56.040]  但似乎他的內心最關切的是
[00:04:56.040 --> 00:04:57.760]  當時見到很多的人
[00:04:57.760 --> 00:05:02.160]  他們似乎被一些偶像來控制著
[00:05:02.160 --> 00:05:04.800]  而他們的心所關切的
[00:05:04.800 --> 00:05:09.800]  就是他們的心被這些偶像來迷惑著
[00:05:09.800 --> 00:05:13.600]  各位電視節目當我們看到這些情況的時候
[00:05:13.720 --> 00:05:15.120]  或者我們都想到
[00:05:15.120 --> 00:05:18.720]  我們平時生活都會看到有不同的需要
[00:05:18.720 --> 00:05:21.560]  很多你所遇到的朋友
[00:05:21.560 --> 00:05:25.120]  或者你在香港認識的很多不同的人士
[00:05:25.120 --> 00:05:28.800]  你都會看刷到有一些他們生命的需要
[00:05:28.800 --> 00:05:32.320]  但有時候我們都會明白自己
[00:05:32.320 --> 00:05:37.120]  容易被自己的事情佔據了心思
[00:05:37.120 --> 00:05:39.560]  看到很慘 很糟糕
[00:05:39.560 --> 00:05:41.520]  他們怎麼辦呢
[00:05:42.160 --> 00:05:44.640]  但很快我們可能就會忘記了
[00:05:44.640 --> 00:05:46.840]  但當看回保羅的時候
[00:05:46.840 --> 00:05:48.360]  察覺他有一個重點
[00:05:48.360 --> 00:05:50.640]  他不是突然間有些感動
[00:05:50.640 --> 00:05:52.800]  然後片刻就放下了
[00:05:52.800 --> 00:05:55.760]  請你看回23節所說
[00:05:55.760 --> 00:05:57.600]  下面23節
[00:05:57.600 --> 00:06:04.280]  保羅說我走路的時候仔細看你們所敬拜的
[00:06:04.280 --> 00:06:08.680]  就發現了一座談寫著獻給不認識的神
[00:06:08.680 --> 00:06:11.000]  他很仔細地看
[00:06:11.480 --> 00:06:14.200]  這個仔細包含了有幾方面的含義
[00:06:14.200 --> 00:06:16.280]  他是小心地觀察
[00:06:16.280 --> 00:06:19.440]  然後進一步去小心地思想
[00:06:19.440 --> 00:06:22.360]  相信他都會為這些事情祈禱
[00:06:22.360 --> 00:06:25.040]  然後過程當中他心裏面產生一種
[00:06:25.040 --> 00:06:28.000]  很特別的很深刻的焦急感
[00:06:28.000 --> 00:06:29.920]  很焦急
[00:06:29.920 --> 00:06:32.360]  不可以繼續是這樣
[00:06:32.360 --> 00:06:35.840]  然後產生一種關心關切
[00:06:35.840 --> 00:06:39.440]  然後有其後一連串的行動
[00:06:40.360 --> 00:06:43.280]  這種關心一種焦急
[00:06:43.280 --> 00:06:46.400]  聖靈放在了保羅的心裏面
[00:06:46.400 --> 00:06:49.640]  我想回到香港
[00:06:49.640 --> 00:06:52.920]  有些弟兄姊妹其實他們都是很留心
[00:06:52.920 --> 00:06:54.600]  上帝給他們的感動
[00:06:54.600 --> 00:06:56.960]  有一個機構可能大家有聽過
[00:06:56.960 --> 00:06:59.640]  有沒有聽過「商區福音團契」
[00:06:59.640 --> 00:07:01.960]  大家可能有些參與過
[00:07:01.960 --> 00:07:05.480]  這個團契以前叫做「中環福音團契」
[00:07:05.480 --> 00:07:07.600]  我最近留意他們一些的報導
[00:07:07.840 --> 00:07:10.520]  1980年他們開始
[00:07:10.520 --> 00:07:13.720]  不是一些宣教士或者傳道牧師開始的
[00:07:13.720 --> 00:07:15.560]  是兩位姊妹
[00:07:15.560 --> 00:07:18.720]  還有兩位律師弟兄
[00:07:18.720 --> 00:07:20.160]  他們四個人
[00:07:20.160 --> 00:07:22.760]  他們周圍留意在中環區工作的人
[00:07:22.760 --> 00:07:24.240]  他們很忙碌
[00:07:24.240 --> 00:07:25.800]  腳步很急促
[00:07:25.800 --> 00:07:27.840]  但小心觀察他們
[00:07:27.840 --> 00:07:28.920]  跟他們聊天的時候
[00:07:28.920 --> 00:07:30.160]  跟同事來往
[00:07:30.160 --> 00:07:32.920]  他們就發覺他們心靈很空虛
[00:07:33.560 --> 00:07:36.480]  很多裏面很多不同的困難
[00:07:36.480 --> 00:07:38.760]  不同的苦惱的事情
[00:07:38.760 --> 00:07:41.400]  他們一路觀察他們的時候
[00:07:41.400 --> 00:07:44.360]  感覺到在商界裏面工作的人
[00:07:44.360 --> 00:07:45.760]  很需要福音
[00:07:45.760 --> 00:07:49.000]  因此他們四個人就安排了
[00:07:49.000 --> 00:07:51.160]  嘗試在公司裏面組織
[00:07:51.160 --> 00:07:55.200]  一些在下班落班之後的查經班
[00:07:55.200 --> 00:07:59.640]  然後一步步就辦一些午餐福音聚會
[00:07:59.640 --> 00:08:01.800]  後來跟教會一些合作
[00:08:01.880 --> 00:08:03.720]  有其他的福音聚會
[00:08:03.720 --> 00:08:06.120]  到今天這個群體
[00:08:06.120 --> 00:08:07.480]  因為不再在中環
[00:08:07.480 --> 00:08:09.920]  已經在香港最少十個區裏面
[00:08:09.920 --> 00:08:11.360]  有不同的服務
[00:08:11.360 --> 00:08:14.240]  因此他們改造商區福音團體
[00:08:14.240 --> 00:08:16.800]  他們現在保守估計
[00:08:16.800 --> 00:08:19.080]  有二百個職場小組
[00:08:19.080 --> 00:08:21.280]  在不同的公司裏面
[00:08:21.280 --> 00:08:24.480]  來幫助微信的同事查聖經
[00:08:24.480 --> 00:08:26.320]  一起來明白福音
[00:08:26.320 --> 00:08:29.000]  每個星期差不多二千人
[00:08:29.000 --> 00:08:31.000]  在香港不同的地方
[00:08:31.400 --> 00:08:35.560]  來接受福音的訊息
[00:08:35.560 --> 00:08:38.160]  當我看回他們的報道的時候
[00:08:38.160 --> 00:08:40.200]  我就想起這四個人
[00:08:40.200 --> 00:08:42.360]  他們心裏面看到一些
[00:08:42.360 --> 00:08:43.880]  很多人都看到的事
[00:08:43.880 --> 00:08:48.160]  經常你會在中環見到很多奔走的人
[00:08:48.160 --> 00:08:51.240]  但是他們的內心被神的靈感動
[00:08:51.240 --> 00:08:53.920]  他們的流心正如保羅所說
[00:08:53.920 --> 00:08:57.240]  他仔細地看
[00:08:57.240 --> 00:08:59.080]  仔細地思想
[00:08:59.320 --> 00:09:02.160]  然後那種心靈的焦急
[00:09:02.160 --> 00:09:04.400]  帶領他們走出來
[00:09:04.400 --> 00:09:07.320]  我再想起另一件事情
[00:09:07.320 --> 00:09:09.200]  大家都記得我們剛剛
[00:09:09.200 --> 00:09:11.560]  猜拳聯會今年重點的國家
[00:09:11.560 --> 00:09:13.040]  是哪個國家
[00:09:13.040 --> 00:09:16.920]  大家看後面都記得了
[00:09:16.920 --> 00:09:18.520]  再上一年
[00:09:18.520 --> 00:09:21.680]  大家好
[00:09:21.680 --> 00:09:22.840]  不是中國
[00:09:22.840 --> 00:09:24.080]  是柬埔寨
[00:09:24.080 --> 00:09:25.240]  大家好多都記得
[00:09:25.240 --> 00:09:27.720]  我們在說湄公河的流域
[00:09:27.720 --> 00:09:29.160]  很多不同的國家
[00:09:29.560 --> 00:09:31.520]  這些國家其中一件事情
[00:09:31.520 --> 00:09:32.960]  特別是柬埔寨
[00:09:32.960 --> 00:09:35.680]  見到很多很多不同的需要
[00:09:35.680 --> 00:09:40.320]  特別其中有柬埔寨裏面的街童
[00:09:40.320 --> 00:09:43.400]  一位宣教士
[00:09:43.400 --> 00:09:46.720]  他從法國去到柬埔寨的地方
[00:09:46.720 --> 00:09:49.240]  他年紀很輕
[00:09:49.240 --> 00:09:51.600]  二十多歲去到這個地方
[00:09:51.600 --> 00:09:54.520]  去到的時候當他接觸一些街童
[00:09:54.520 --> 00:09:55.920]  他的心裏有很多感動
[00:09:55.920 --> 00:09:57.560]  一個早上
[00:09:57.920 --> 00:10:00.960]  一位貧民區的父親打電話給他
[00:10:00.960 --> 00:10:04.360]  你快點幫我看看兒子
[00:10:04.360 --> 00:10:06.120]  他受了傷
[00:10:06.120 --> 00:10:10.920]  兒子的家裏已經全身是瘀腫了
[00:10:10.920 --> 00:10:14.080]  兩隻眼血絲是浮了出來
[00:10:14.080 --> 00:10:16.840]  他有七個子女
[00:10:16.840 --> 00:10:19.600]  但是沒有能力照顧他們
[00:10:19.600 --> 00:10:22.000]  只能夠叫他們出去街上
[00:10:22.000 --> 00:10:23.480]  來到去行乞
[00:10:23.480 --> 00:10:25.560]  或者是做十方的工作
[00:10:25.560 --> 00:10:27.160]  大家知道什麼是十方
[00:10:27.360 --> 00:10:28.800]  去到一些垃圾站
[00:10:28.800 --> 00:10:32.120]  去撿垃圾
[00:10:32.120 --> 00:10:33.520]  有些可以變賣
[00:10:33.520 --> 00:10:35.640]  那天早上
[00:10:35.640 --> 00:10:37.800]  這個孩子大概十一、二歲
[00:10:37.800 --> 00:10:39.080]  帶著弟弟
[00:10:39.080 --> 00:10:41.000]  推著他們僅有的木頭車
[00:10:41.000 --> 00:10:43.960]  就去到垃圾堆裏面去到處找
[00:10:43.960 --> 00:10:48.920]  在街邊撿垃圾
[00:10:48.920 --> 00:10:51.840]  但是不知從哪裏來一輛車撞到他
[00:10:51.840 --> 00:10:54.640]  他整個人拋起就跌在地上
[00:10:54.640 --> 00:10:55.480]  昏迷
[00:10:56.800 --> 00:10:59.520]  這個弟弟幾經辛苦把哥哥推回家
[00:10:59.520 --> 00:11:02.520]  因此整個人就昏迷在家裏
[00:11:02.520 --> 00:11:06.680]  當這位法國弟兄去到的時候
[00:11:06.680 --> 00:11:08.560]  見到這樣的情況很難過
[00:11:08.560 --> 00:11:11.400]  就馬上幫助把孩子帶到醫院
[00:11:11.400 --> 00:11:15.640]  日神這個孩子後來是一步步康復
[00:11:15.640 --> 00:11:19.600]  這位宣教士他心裏面很心痛
[00:11:19.600 --> 00:11:24.760]  後來他們開展了一個叫做街童的服務中心
[00:11:25.960 --> 00:11:31.160]  這位宣教士就跟他的爸爸說
[00:11:31.160 --> 00:11:35.160]  你們的兒子應該是讀書的時候
[00:11:35.160 --> 00:11:36.720]  你讓他去讀書吧
[00:11:36.720 --> 00:11:39.080]  爸爸就說我哪裏有錢
[00:11:39.080 --> 00:11:41.560]  他去讀書誰幫我賺錢
[00:11:41.560 --> 00:11:45.800]  後來這位宣教士就想辦法籌一些金錢
[00:11:45.800 --> 00:11:49.840]  每個月給30元美金給爸爸
[00:11:49.840 --> 00:11:53.040]  一個月30元一日是多少錢
[00:11:53.040 --> 00:11:54.640]  一美金
[00:11:55.320 --> 00:11:57.080]  這就等於這位小孩子
[00:11:57.080 --> 00:12:00.680]  在街上一天所能賺到的錢
[00:12:00.680 --> 00:12:03.960]  所以爸爸就說我有30元你帶他讀書
[00:12:03.960 --> 00:12:08.120]  然後這位孩子就去一間教學學校讀書
[00:12:08.120 --> 00:12:11.000]  亦感謝上帝在當中認識主
[00:12:11.000 --> 00:12:14.640]  有一次跟宣教士說我有一個祈禱
[00:12:14.640 --> 00:12:17.200]  宣教士問什麼祈禱
[00:12:17.200 --> 00:12:20.920]  我希望我一家能夠團聚
[00:12:21.720 --> 00:12:26.560]  這位媽媽因為逃避爸爸的虐打去了泰國
[00:12:26.560 --> 00:12:29.560]  但上帝聽了孩子的祈禱
[00:12:29.560 --> 00:12:32.080]  後來就看到媽媽回來了
[00:12:32.080 --> 00:12:37.160]  後來到今天父母都相信了耶穌
[00:12:37.160 --> 00:12:40.120]  都一起領受神自己的救恩
[00:12:40.120 --> 00:12:43.800]  這位宣教士我記得當他看見證的時候
[00:12:43.800 --> 00:12:44.840]  他說一件事
[00:12:44.840 --> 00:12:47.080]  他說我心裏很憤急
[00:12:47.080 --> 00:12:49.760]  我很焦急
[00:12:50.760 --> 00:12:55.120]  因為看到千千萬萬的街童在街上
[00:12:55.120 --> 00:12:57.880]  小群小群的到處走動
[00:12:57.880 --> 00:13:01.840]  很多中日在垃圾堆裏面走動
[00:13:01.840 --> 00:13:04.320]  他們應該是讀書的時候
[00:13:04.320 --> 00:13:05.720]  但沒有機會讀書
[00:13:05.720 --> 00:13:10.520]  他們在街上受到很多人的欺壓
[00:13:10.520 --> 00:13:15.160]  甚至看到很多小女孩被人強暴
[00:13:15.160 --> 00:13:20.640]  他說我看到在柬埔寨的村落
[00:13:21.320 --> 00:13:23.720]  變成一些叫做初記村
[00:13:23.720 --> 00:13:26.280]  每一間的家裏面
[00:13:26.280 --> 00:13:29.120]  他們的孩子都成為了初記
[00:13:29.120 --> 00:13:33.640]  你去到裏面可以見到這些情況
[00:13:33.640 --> 00:13:37.480]  這位宣教士講述他的情況
[00:13:37.480 --> 00:13:40.440]  後來一路來做街童的服侍
[00:13:40.440 --> 00:13:44.800]  各位靈姐妹其實我們留意周圍看的時候
[00:13:44.800 --> 00:13:46.600]  都會察覺我們自己香港
[00:13:46.600 --> 00:13:48.080]  沒錯有我們的需要
[00:13:48.080 --> 00:13:49.360]  有我們的困難
[00:13:49.360 --> 00:13:50.440]  有我們的不足
[00:13:50.840 --> 00:13:53.520]  但每當一比較起來的時候
[00:13:53.520 --> 00:13:55.000]  我們是豐富
[00:13:55.000 --> 00:13:57.160]  我們是無福的
[00:13:57.160 --> 00:14:00.600]  但上帝讓我們都見到
[00:14:00.600 --> 00:14:03.320]  在周圍有很多不同的事情
[00:14:03.320 --> 00:14:04.920]  這些的需要
[00:14:04.920 --> 00:14:09.240]  或者我們都在神的面前祈禱
[00:14:09.240 --> 00:14:11.840]  神給我們領受那份焦急
[00:14:11.840 --> 00:14:15.040]  而產生應該有的一些行動
[00:14:15.040 --> 00:14:16.920]  我們再看下去
[00:14:16.920 --> 00:14:19.280]  保羅不單止有一種的感動
[00:14:19.280 --> 00:14:21.920]  他有很真實的行動
[00:14:21.920 --> 00:14:23.720]  我們再看第十七節
[00:14:23.720 --> 00:14:27.160]  保羅在會堂裏
[00:14:27.160 --> 00:14:29.880]  和猶太人和虔誠的人辯論
[00:14:29.880 --> 00:14:34.440]  並且天天在市中心和所遇見的人辯論
[00:14:34.440 --> 00:14:36.240]  而且和一些哲學家
[00:14:36.240 --> 00:14:38.920]  在一個叫做阿勒巴古的地方
[00:14:38.920 --> 00:14:41.640]  來辯論福音的真理
[00:14:41.640 --> 00:14:44.320]  或者今天如果保羅來到香港
[00:14:44.320 --> 00:14:46.560]  可能他先去到一些教會
[00:14:46.560 --> 00:14:49.360]  和一些尋求神的人
[00:14:49.360 --> 00:14:50.960]  講述福音的真理
[00:14:50.960 --> 00:14:54.480]  接著他可能去到一些商場
[00:14:54.480 --> 00:14:57.040]  去到一些人比較多的地方
[00:14:57.040 --> 00:14:58.920]  去到咖啡室
[00:14:58.920 --> 00:15:00.240]  或者去到茶樓
[00:15:00.240 --> 00:15:03.800]  向人講述福音
[00:15:03.800 --> 00:15:05.600]  找一些機會接觸人
[00:15:05.600 --> 00:15:08.840]  早前我聽見一位姐妹說
[00:15:08.840 --> 00:15:11.200]  她說感謝神帶我回來教會
[00:15:11.200 --> 00:15:12.120]  我問她
[00:15:12.120 --> 00:15:14.280]  你為什麼回來北宣
[00:15:14.800 --> 00:15:16.720]  她說是那位姐妹
[00:15:16.720 --> 00:15:18.520]  喝茶的時候認識了她
[00:15:18.520 --> 00:15:20.600]  她走過來搭位
[00:15:20.600 --> 00:15:24.240]  我想現在可能沒有很多酒樓可以搭桌子
[00:15:24.240 --> 00:15:26.840]  搭桌子之後大家聊天
[00:15:26.840 --> 00:15:28.520]  後來幾次都遇到她
[00:15:28.520 --> 00:15:30.200]  一路聊天大家熟了
[00:15:30.200 --> 00:15:32.960]  這位姐妹就帶她回來教會
[00:15:32.960 --> 00:15:35.280]  然後後來她認識了主
[00:15:35.280 --> 00:15:38.640]  保羅天天在這些地方
[00:15:38.640 --> 00:15:40.840]  嘗試和人講述福音
[00:15:40.840 --> 00:15:42.280]  因為他心裏面很迫切
[00:15:42.280 --> 00:15:46.040]  見到人在這些偶像的迷惑裏面
[00:15:46.040 --> 00:15:48.920]  或者有些時候我們會覺得
[00:15:48.920 --> 00:15:51.920]  我們未必有那麼多時間
[00:15:51.920 --> 00:15:55.560]  保羅他有很多時間
[00:15:55.560 --> 00:15:58.080]  因此他可以天天這樣做
[00:15:58.080 --> 00:15:59.480]  我們未必可以
[00:15:59.480 --> 00:16:03.600]  我想的確我們有時間上的限制
[00:16:03.600 --> 00:16:06.280]  但我想最關鍵都未必是時間
[00:16:06.280 --> 00:16:08.600]  可能你會明白
[00:16:08.600 --> 00:16:09.680]  都會體會
[00:16:09.680 --> 00:16:11.480]  就算有些時候有時間
[00:16:11.480 --> 00:16:13.480]  你都未必做到你想做的事
[00:16:13.480 --> 00:16:16.280]  保羅有一種很特別的動機
[00:16:16.280 --> 00:16:19.800]  就是他內心裏面有一種關切別人的心
[00:16:19.800 --> 00:16:22.120]  多於自己的事
[00:16:22.120 --> 00:16:23.880]  他顧念別人的事情
[00:16:23.880 --> 00:16:25.880]  不單單顧念自己的事情
[00:16:25.880 --> 00:16:28.040]  剛才說到
[00:16:28.040 --> 00:16:32.040]  大概他可以去到雅典的地方
[00:16:32.040 --> 00:16:33.440]  都不要搞那麼多了
[00:16:33.440 --> 00:16:36.600]  先避一避風頭
[00:16:36.600 --> 00:16:38.760]  因為現在很多人來追趕我
[00:16:38.760 --> 00:16:40.200]  追逼我
[00:16:40.200 --> 00:16:41.880]  又或者他會覺得
[00:16:41.880 --> 00:16:43.040]  都不好自立
[00:16:43.040 --> 00:16:46.480]  因為上帝給我一個特別的意象
[00:16:46.480 --> 00:16:49.560]  大家記得我們在說什麼意象
[00:16:49.560 --> 00:16:51.760]  馬其頓意象
[00:16:51.760 --> 00:16:54.160]  上帝要他去馬其頓省工作
[00:16:54.160 --> 00:16:56.080]  現在來到雅典
[00:16:56.080 --> 00:16:58.360]  是屬於阿該亞省
[00:16:58.360 --> 00:17:00.560]  是南部的地方
[00:17:00.560 --> 00:17:02.760]  大概現在等一等弟兄來到
[00:17:02.760 --> 00:17:04.920]  我先找個地方躲藏一下
[00:17:04.920 --> 00:17:06.320]  計劃一下將來
[00:17:06.320 --> 00:17:09.400]  部署一下不用再被人追逼
[00:17:09.400 --> 00:17:12.880]  大概他可以這樣一直來到準備
[00:17:12.880 --> 00:17:14.760]  但是他的內心是關心到
[00:17:14.760 --> 00:17:17.800]  他所見到一些生命的需要
[00:17:17.800 --> 00:17:23.160]  他好像忘記了自己
[00:17:23.160 --> 00:17:25.840]  我最近看回特朗普的自傳
[00:17:25.840 --> 00:17:27.640]  大家不知道有沒有人看過
[00:17:27.640 --> 00:17:30.280]  特朗普所寫關於自己一生的事
[00:17:30.280 --> 00:17:32.760]  叫做什麼名字
[00:17:32.760 --> 00:17:34.720]  《都市恩典》
[00:17:34.720 --> 00:17:36.520]  有沒有人看過
[00:17:36.520 --> 00:17:37.200]  有
[00:17:37.200 --> 00:17:40.080]  好像很多人都不知道我說什麼
[00:17:40.080 --> 00:17:43.160]  如果你沒看過你快點找來看
[00:17:43.160 --> 00:17:45.360]  其中有一個片段說到一位牧者
[00:17:45.360 --> 00:17:47.560]  高雲漢牧師有些人會認識他
[00:17:47.560 --> 00:17:50.200]  他說很多次聽牧師說到
[00:17:50.200 --> 00:17:52.160]  心中很感動
[00:17:52.160 --> 00:17:55.000]  很深刻他說過一個故事
[00:17:55.000 --> 00:17:58.800]  這個故事說到在中國西北的地方
[00:17:58.800 --> 00:18:02.520]  在這個地方有一些梯田
[00:18:02.520 --> 00:18:04.240]  大家知道梯田
[00:18:04.240 --> 00:18:08.120]  是在山上一級一級的大石級
[00:18:08.120 --> 00:18:10.600]  上面有一些田地
[00:18:10.600 --> 00:18:16.320]  但其中很多時候發現有乾旱、旱災
[00:18:16.320 --> 00:18:19.200]  但其中一塊梯田很特別
[00:18:19.200 --> 00:18:22.840]  因為他們自己有水泉湧出來
[00:18:22.840 --> 00:18:28.240]  所以梯田有很好的種植、很好的收成
[00:18:28.240 --> 00:18:29.280]  有一次
[00:18:29.280 --> 00:18:34.800]  另一個梯田的農夫走過來找這個田主
[00:18:34.800 --> 00:18:36.160]  問他
[00:18:36.160 --> 00:18:38.560]  你的田有這麼多水泉
[00:18:38.560 --> 00:18:40.840]  可不可以給我開一條水溝
[00:18:40.840 --> 00:18:44.760]  將你的水引到我的梯田
[00:18:44.760 --> 00:18:48.720]  我就可以種到
[00:18:48.720 --> 00:18:50.680]  在那個時候他看著這個田主
[00:18:50.680 --> 00:18:53.560]  田主就很嚴肅地看著他
[00:18:53.560 --> 00:18:54.640]  不行
[00:18:54.640 --> 00:18:57.080]  不可以
[00:18:57.080 --> 00:18:59.920]  但這個農夫就不斷地懇求他
[00:18:59.920 --> 00:19:03.160]  你給我吧,給我開一條水溝吧
[00:19:03.160 --> 00:19:05.720]  這個田主想了一會之後
[00:19:05.720 --> 00:19:07.200]  仍然很嚴肅
[00:19:07.200 --> 00:19:09.840]  仍然看著他
[00:19:09.840 --> 00:19:11.440]  開一條水溝不行
[00:19:11.440 --> 00:19:14.960]  開兩條就可以
