
[00:00:00.000 --> 00:00:02.000]  神父我們感謝您
[00:09:25.000 --> 00:09:27.000]  一致於死
[00:09:27.000 --> 00:09:30.000]  就是他的生命的血流盡了
[00:09:30.000 --> 00:09:34.000]  好像一個瓶子完全地這樣翻轉過來
[00:09:34.000 --> 00:09:37.000]  裡面的水燥空了流盡了
[00:09:37.000 --> 00:09:41.000]  一點存留都沒有了
[00:09:41.000 --> 00:09:43.000]  這樣的話
[00:09:43.000 --> 00:09:47.000]  我們把它當作象徵的意義來解釋的時候
[00:09:47.000 --> 00:09:48.000]  是正確的
[00:09:48.000 --> 00:09:54.000]  將它當作字面的意義來解釋的時候更正確
[00:09:54.000 --> 00:09:59.000]  所以兩種意義都是恰當的
[00:09:59.000 --> 00:10:05.000]  在聖靈的這個啟示之下
[00:10:05.000 --> 00:10:07.000]  默示之下
[00:10:07.000 --> 00:10:08.000]  先知以賽亞
[00:10:08.000 --> 00:10:12.000]  就是這樣百分之百的正確的
[00:10:12.000 --> 00:10:15.000]  把要發生在基督身上的事
[00:10:15.000 --> 00:10:17.000]  這麼清楚的
[00:10:17.000 --> 00:10:19.000]  這麼細微的
[00:10:19.000 --> 00:10:23.000]  這麼一個細節的預言
[00:10:23.000 --> 00:10:25.000]  擺這麼眼前
[00:10:25.000 --> 00:10:27.000]  我們看的時候想的時候
[00:10:27.000 --> 00:10:31.000]  實在感覺太驚奇了
[00:10:31.000 --> 00:10:35.000]  那麼這一節經文裡頭
[00:10:35.000 --> 00:10:38.000]  還有第三個預言的地方
[00:10:38.000 --> 00:10:40.000]  就是末了一句
[00:10:40.000 --> 00:10:43.000]  他卻擔當多人的罪
[00:10:43.000 --> 00:10:45.000]  又為罪犯代求
[00:10:45.000 --> 00:10:48.000]  用象徵的意義來解釋的時候
[00:10:48.000 --> 00:10:50.000]  就是說主耶穌
[00:10:50.000 --> 00:10:53.000]  祂死不是因為自己的罪死
[00:10:53.000 --> 00:10:57.000]  那是因為擔當別人的罪而死
[00:10:57.000 --> 00:11:02.000]  同時祂在心中有憐憫的心
[00:11:02.000 --> 00:11:06.000]  為那些祂所待死的人來祈求
[00:11:06.000 --> 00:11:13.000]  這是一種憐憫恩慈的一種說法
[00:11:13.000 --> 00:11:20.000]  但是這句話更有字面性的應驗
[00:11:20.000 --> 00:11:23.000]  祂在十字架上臨死的時候
[00:11:23.000 --> 00:11:28.000]  真真實實的為了釘死祂的人禱告
[00:11:28.000 --> 00:11:34.000]  也為了與祂同釘的人講安慰的話
[00:11:34.000 --> 00:11:37.000]  祂說父啊赦免他們
[00:11:37.000 --> 00:11:40.000]  因為他們所做的他們不曉得
[00:11:40.000 --> 00:11:43.000]  這樣的一件驚天動地的
[00:11:43.000 --> 00:11:46.000]  最大的愛的表現
[00:11:46.000 --> 00:11:51.000]  在這個預言裡面寫出來
[00:11:51.000 --> 00:11:54.000]  祂被列在罪犯之中
[00:11:54.000 --> 00:11:58.000]  祂死的時候為罪犯代求
[00:11:58.000 --> 00:12:00.000]  為釘死祂的人
[00:12:00.000 --> 00:12:03.000]  為祂的仇敵禱告
[00:12:03.000 --> 00:12:07.000]  所以如果我們把這些都看通了
[00:12:07.000 --> 00:12:08.000]  想清楚了
[00:12:08.000 --> 00:12:11.000]  我們的心真是不能不受感動
[00:12:11.000 --> 00:12:14.000]  不能不得到一個印證
[00:12:14.000 --> 00:12:15.000]  打在上面說
[00:12:15.000 --> 00:12:16.000]  是的
[00:12:16.000 --> 00:12:22.000]  聖經的話是「是」出於聖靈的默示而寫出來的
[00:12:22.000 --> 00:12:28.000]  舊約的先知「是」出於聖靈的感動而說了預言
[00:12:28.000 --> 00:12:29.000]  是的
[00:12:29.000 --> 00:12:35.000]  耶穌基督實在是神為我們人類預備的救主
[00:12:35.000 --> 00:12:38.000]  好這是第一個例子
[00:12:38.000 --> 00:12:44.000]  第二個例子我們看初埃及記十二章四十六節
[00:12:44.000 --> 00:12:50.000]  初埃及記十二章四十六節
[00:12:50.000 --> 00:12:53.000]  應當在一個房子裡吃
[00:12:53.000 --> 00:12:58.000]  不可把一點肉從房子裡帶到外頭去
[00:12:58.000 --> 00:13:02.000]  養高的骨頭一根也不可折斷
[00:13:02.000 --> 00:13:05.000]  我們特別注意末了一句
[00:13:05.000 --> 00:13:12.000]  就是預約解高陽的骨頭一根也不可折斷
[00:13:12.000 --> 00:13:15.000]  我們想一想當時
[00:13:15.000 --> 00:13:20.000]  當神把這一句話傳達給摩西的時候
[00:13:20.000 --> 00:13:24.000]  要他把這句話傳達給以色列眾人的時候
[00:13:24.000 --> 00:13:27.000]  摩西心裡有什麼感覺
[00:13:27.000 --> 00:13:30.000]  他一定覺得很奇怪很麻煩
[00:13:30.000 --> 00:13:32.000]  好像沒有什麼道理
[00:13:32.000 --> 00:13:36.000]  這個養高的肉大家要吃
[00:13:36.000 --> 00:13:37.000]  吃就吃了
[00:13:37.000 --> 00:13:42.000]  那何必要小心顧到他的每一根骨頭不可以折斷呢
[00:13:42.000 --> 00:13:43.000]  何必這麼麻煩呢
[00:13:43.000 --> 00:13:48.000]  好像節外生枝、子討麻煩這樣的
[00:13:48.000 --> 00:13:50.000]  沒有什麼意義
[00:13:50.000 --> 00:13:57.000]  如果摩西沒有真是百分之百完全順服神的吩咐
[00:13:57.000 --> 00:14:01.000]  按照神告訴他的每一句話去傳講的話
[00:14:01.000 --> 00:14:04.000]  我想他心裡就把這句話留下來
[00:14:04.000 --> 00:14:08.000]  扣除了不必了
[00:14:08.000 --> 00:14:13.000]  沒有什麼意思算了不必講了
[00:14:13.000 --> 00:14:15.000]  摩西不明白
[00:14:15.000 --> 00:14:17.000]  但是他順服神
[00:14:17.000 --> 00:14:19.000]  神說什麼他就講什麼
[00:14:19.000 --> 00:14:21.000]  他對神有完全的信心
[00:14:21.000 --> 00:14:25.000]  所以照說感謝神
[00:14:25.000 --> 00:14:27.000]  因為他這樣順服
[00:14:27.000 --> 00:14:31.000]  所以今天我們還手中有這樣一個奇妙的預表
[00:14:31.000 --> 00:14:34.000]  和他的奇妙的應驗
[00:14:34.000 --> 00:14:38.000]  當時以色列人聽見摩西這樣宣布的時候
[00:14:38.000 --> 00:14:40.000]  他們實際去做的時候
[00:14:40.000 --> 00:14:45.000]  我相信很多的以色列人也不耐這樣的麻煩
[00:14:45.000 --> 00:14:49.000]  一定一面做一面在那交談的時候
[00:14:49.000 --> 00:14:51.000]  批評摩西這麼麻煩
[00:14:51.000 --> 00:14:56.000]  說這樣沒有道理的沒有意義的也是
[00:14:56.000 --> 00:14:59.000]  但是今天我們回頭看
[00:14:59.000 --> 00:15:05.000]  這一句的預言也是預表
[00:15:05.000 --> 00:15:12.000]  它的象徵性的意義和它的字面的應驗
[00:15:12.000 --> 00:15:13.000]  同樣的寶貴
[00:15:13.000 --> 00:15:19.000]  我們先看它的象徵性的意義是什麼
[00:15:19.000 --> 00:15:21.000]  一根骨頭也不可折斷
[00:15:21.000 --> 00:15:23.000]  它的象徵性的意義
[00:15:23.000 --> 00:15:32.000]  在詩篇三十四篇第二十節給我們清楚看見
[00:15:32.000 --> 00:15:37.000]  三十四篇二十節
[00:15:37.000 --> 00:15:40.000]  用寶犬他一身的骨頭
[00:15:40.000 --> 00:15:43.000]  連一根也不折斷
[00:15:43.000 --> 00:15:45.000]  這是指著誰說的呢
[00:15:45.000 --> 00:15:47.000]  這裡說的寶犬他
[00:15:47.000 --> 00:15:49.000]  這個他是誰呢
[00:15:49.000 --> 00:15:52.000]  上面一節十九節告訴我們
[00:15:52.000 --> 00:15:54.000]  一人多有苦難
[00:15:54.000 --> 00:15:57.000]  但以後佛就他脫離這一切
[00:15:57.000 --> 00:15:59.000]  這個他是一人說的
[00:15:59.000 --> 00:16:02.000]  神保全一人的骨頭
[00:16:02.000 --> 00:16:04.000]  連一根也不折斷
[00:16:04.000 --> 00:16:07.000]  這個象徵的意義就是說
[00:16:07.000 --> 00:16:10.000]  或者說它殊靈的意義就是說
[00:16:10.000 --> 00:16:13.000]  神看顧一人
[00:16:13.000 --> 00:16:16.000]  這個看顧是很周全的
[00:16:16.000 --> 00:16:20.000]  大事小事都看顧到了
[00:16:20.000 --> 00:16:24.000]  他全身的骨頭一根也不折斷
[00:16:24.000 --> 00:16:26.000]  大的骨頭小的骨頭
[00:16:26.000 --> 00:16:28.000]  長的骨頭短的骨頭
[00:16:28.000 --> 00:16:32.000]  全身的骨頭一根也不折斷
[00:16:32.000 --> 00:16:34.000]  所以這個象徵的意思就是說
[00:16:34.000 --> 00:16:38.000]  神對於一人的完全的看顧
[00:16:38.000 --> 00:16:41.000]  如果不是出於神的旨意
[00:16:41.000 --> 00:16:43.000]  大小的傷害
[00:16:43.000 --> 00:16:47.000]  都不會臨到一人的身上
[00:16:47.000 --> 00:16:49.000]  這是那個象徵的意義
[00:16:49.000 --> 00:16:53.000]  或者說殊靈的意義
[00:16:53.000 --> 00:16:56.000]  耶穌基督是一人中的一人
[00:16:56.000 --> 00:16:58.000]  是個最完全的一人
[00:16:58.000 --> 00:17:01.000]  所以神對他的看顧
[00:17:01.000 --> 00:17:04.000]  是更加如此了
[00:17:04.000 --> 00:17:09.000]  那麼在字面方面的應驗是如何呢
[00:17:09.000 --> 00:17:12.000]  這是更加的奇妙了
[00:17:12.000 --> 00:17:20.000]  我們都記得在約翰福音19章36節
[00:17:20.000 --> 00:17:24.000]  聖經特別的這樣的記載
[00:17:24.000 --> 00:17:29.000]  約翰福音19章36節
[00:17:29.000 --> 00:17:31.000]  這些事成了
[00:17:31.000 --> 00:17:34.000]  為要應驗經上的話說
[00:17:34.000 --> 00:17:39.000]  他的骨頭一根也不折斷
[00:17:39.000 --> 00:17:42.000]  再看上面
[00:17:42.000 --> 00:17:46.000]  第32節33節
[00:17:46.000 --> 00:17:50.000]  於是並定來把頭一個人的腿
[00:17:50.000 --> 00:17:54.000]  並與耶穌同定第二個人的腿都打斷了
[00:17:54.000 --> 00:17:56.000]  這是來到耶穌那裡
[00:17:56.000 --> 00:18:00.000]  見他已經死了就不打斷他的腿
[00:18:00.000 --> 00:18:04.000]  於主耶穌同定的兩個強盜的腿
[00:18:04.000 --> 00:18:08.000]  都被羅馬的兵丁用棍打斷
[00:18:08.000 --> 00:18:11.000]  但是因為耶穌已經死了
[00:18:11.000 --> 00:18:16.000]  他們就沒有打斷他的腿
[00:18:16.000 --> 00:18:22.000]  這個預言就按照字面應驗了
[00:18:22.000 --> 00:18:26.000]  現在看第三個例子
[00:18:26.000 --> 00:18:29.000]  撒加利亞蘇
[00:18:29.000 --> 00:18:32.000]  13章第一節
[00:18:32.000 --> 00:18:36.000]  馬太前面的第二卷
[00:18:36.000 --> 00:18:41.000]  撒加利亞第13章第一節
[00:18:41.000 --> 00:18:48.000]  那日必給大衛家和耶路撒冷的居民開一個泉源
[00:18:48.000 --> 00:18:53.000]  洗除罪惡與污灰
[00:18:53.000 --> 00:18:58.000]  那日就是彌賽亞的日子
[00:18:58.000 --> 00:19:02.000]  就是主耶穌降臨的日子
[00:19:02.000 --> 00:19:07.000]  就是神的計畫中最大的日子
[00:19:07.000 --> 00:19:09.000]  那日
[00:19:09.000 --> 00:19:13.000]  神要給大衛家和耶路撒冷的居民
[00:19:13.000 --> 00:19:16.000]  就是屬他的人
[00:19:16.000 --> 00:19:23.000]  開一個泉源洗除罪惡與污灰
[00:19:23.000 --> 00:19:28.000]  那麼很明顯的這個預言是一個象徵的意思
[00:19:28.000 --> 00:19:32.000]  不是說神在地下要開一個泉源
[00:19:32.000 --> 00:19:36.000]  裡面有水流出來要洗淨人的罪
[00:19:36.000 --> 00:19:41.000]  這個泉源是一個底語的詞句
[00:19:41.000 --> 00:19:43.000]  一個淑麟的泉源
[00:19:43.000 --> 00:19:48.000]  要洗掉屬神的人的一切的罪惡與污灰
[00:19:48.000 --> 00:19:52.000]  這是象徵的意義
[00:19:52.000 --> 00:19:55.000]  這個意義應驗
[00:19:55.000 --> 00:19:58.000]  耶穌到世上來
[00:19:58.000 --> 00:20:03.000]  他真是在十字架上為我們廝生流血
[00:20:03.000 --> 00:20:09.000]  開了一個赦罪洗罪的泉源
[00:20:09.000 --> 00:20:14.000]  這個象徵的意義的應驗之外
[00:20:14.000 --> 00:20:16.000]  更有字面的應驗
[00:20:16.000 --> 00:20:18.000]  在哪裡呢
[00:20:18.000 --> 00:20:25.000]  我們看約翰福音第十九章三十四節
[00:20:25.000 --> 00:20:30.000]  十九章三十四節
[00:20:30.000 --> 00:20:34.000]  唯有一個兵拿槍砸他的肋旁
[00:20:34.000 --> 00:20:38.000]  隨即有血和水流出來
[00:20:38.000 --> 00:20:41.000]  看見這是的那人就做見證
[00:20:41.000 --> 00:20:43.000]  他的見證也是真的
[00:20:43.000 --> 00:20:47.000]  並且他知道自己說的是真的
[00:20:47.000 --> 00:20:49.000]  教你們也可以信
[00:20:49.000 --> 00:20:53.000]  這個見證者就是石頭約翰
[00:20:53.000 --> 00:20:57.000]  他站在十字架旁邊
[00:20:57.000 --> 00:21:01.000]  在男門徒當中只有他一個人
[00:21:01.000 --> 00:21:03.000]  是在十字架旁邊
[00:21:03.000 --> 00:21:07.000]  其他的門徒男門徒都跑走了
[00:21:07.000 --> 00:21:12.000]  有許多女門徒在十字架下旁
[00:21:12.000 --> 00:21:15.000]  但是男門徒只有一個
[00:21:15.000 --> 00:21:18.000]  就是約翰
[00:21:18.000 --> 00:21:21.000]  他在十字架下站著呢
[00:21:21.000 --> 00:21:24.000]  就得到一個最奇妙的經歷
[00:21:24.000 --> 00:21:27.000]  親眼看見主耶穌的肋旁
[00:21:27.000 --> 00:21:31.000]  有血和水流出來
[00:21:31.000 --> 00:21:34.000]  所以這個泉源呢
[00:21:34.000 --> 00:21:36.000]  是一個字面的應驗的泉源
[00:21:36.000 --> 00:21:38.000]  真實衝突的肋旁
[00:21:38.000 --> 00:21:44.000]  由這個血和水的泉源開了流出來
[00:21:44.000 --> 00:21:49.000]  我記得從前讀到這裡有個問題
[00:21:49.000 --> 00:21:52.000]  當主耶穌鞋下被刺的時候
[00:21:52.000 --> 00:21:54.000]  有血流出來這是很自然的
[00:21:54.000 --> 00:21:58.000]  為什麼有水流出來呢
[00:21:58.000 --> 00:21:59.000]  這是可能的嗎
[00:21:59.000 --> 00:22:01.000]  這是真實的嗎
[00:22:01.000 --> 00:22:05.000]  約翰做的見證是真見證呢
[00:22:05.000 --> 00:22:08.000]  還是假見證
[00:22:08.000 --> 00:22:11.000]  那麼一直到後來
[00:22:11.000 --> 00:22:15.000]  我看見一位醫生寫了一本書
[00:22:15.000 --> 00:22:18.000]  Dr. Brown寫了一本書
[00:22:18.000 --> 00:22:21.000]  他說當一個人在最痛苦的時候
[00:22:21.000 --> 00:22:27.000]  他的心臟的外面包住心臟的那個心囊
[00:22:27.000 --> 00:22:30.000]  就會被水分充滿
[00:22:30.000 --> 00:22:32.000]  會脹大
[00:22:32.000 --> 00:22:34.000]  主耶穌死的時候
[00:22:34.000 --> 00:22:36.000]  他身體最痛苦
[00:22:36.000 --> 00:22:38.000]  懸掛在那
[00:22:38.000 --> 00:22:42.000]  他的心靈最痛苦
[00:22:42.000 --> 00:22:46.000]  所以他的心囊被水充滿
[00:22:46.000 --> 00:22:50.000]  當羅馬的丁丁槍一次的時候
[00:22:50.000 --> 00:22:53.000]  那個心臟穿了
[00:22:53.000 --> 00:22:54.000]  血流出來
[00:22:54.000 --> 00:22:58.000]  那個心囊裡面的水也流出來
[00:22:58.000 --> 00:23:02.000]  如果當時主耶穌是穿著衣服
[00:23:02.000 --> 00:23:04.000]  就能看得見
[00:23:04.000 --> 00:23:08.000]  只有那個血和水將衣服浸透了
[00:23:08.000 --> 00:23:10.000]  才能夠看見
[00:23:10.000 --> 00:23:15.000]  但是主在十字架上是赤身露體的
[00:23:15.000 --> 00:23:19.000]  所以那個去死糧之手是這樣釘住的
[00:23:19.000 --> 00:23:22.000]  這個肋旁最容易看得清楚
[00:23:22.000 --> 00:23:25.000]  所以在旁邊的人看得清清楚楚
[00:23:25.000 --> 00:23:27.000]  一次的時候
[00:23:27.000 --> 00:23:29.000]  你想約翰在旁邊
[00:23:29.000 --> 00:23:31.000]  看見一個丁丁拿了槍
[00:23:31.000 --> 00:23:34.000]  原來要用棍打主耶穌的腿
[00:23:34.000 --> 00:23:35.000]  要打斷
[00:23:35.000 --> 00:23:39.000]  那麼他看見這個丁丁親手
[00:23:39.000 --> 00:23:41.000]  把兩個強盜的腿打斷
[00:23:41.000 --> 00:23:44.000]  你想當時的約翰
[00:23:44.000 --> 00:23:47.000]  他的注意力一定很集中
[00:23:47.000 --> 00:23:50.000]  很詳細地看每一個動作
[00:23:50.000 --> 00:23:53.000]  那個羅馬丁丁做的
[00:23:53.000 --> 00:23:56.000]  當他打完了兩個丁丁的腿以後
[00:23:56.000 --> 00:23:58.000]  來到主耶穌那裡
[00:23:58.000 --> 00:23:59.000]  看看他已經死了
[00:23:59.000 --> 00:24:00.000]  沒有打他的腿
[00:24:00.000 --> 00:24:03.000]  但是另外一個丁丁拿了槍
[00:24:03.000 --> 00:24:05.000]  來刺住他的肋旁
[00:24:05.000 --> 00:24:09.000]  約翰的兩個眼瞪著看這件事
[00:24:09.000 --> 00:24:11.000]  槍刺入的時候
[00:24:11.000 --> 00:24:14.000]  我想約翰的心好像被刺一樣
[00:24:14.000 --> 00:24:16.000]  就在那個剎那間
[00:24:16.000 --> 00:24:18.000]  有血和水流出來
[00:24:18.000 --> 00:24:21.000]  因為他的注意力是那麼樣的集中
[00:24:21.000 --> 00:24:23.000]  所以他看得非常的清楚
[00:24:23.000 --> 00:24:24.000]  因此他說
[00:24:24.000 --> 00:24:27.000]  看見這事的那人
[00:24:27.000 --> 00:24:29.000]  就做見證
[00:24:29.000 --> 00:24:31.000]  他的見證是真的
[00:24:31.000 --> 00:24:34.000]  他知道自己的見證是真的
[00:24:34.000 --> 00:24:35.000]  他信了
[00:24:35.000 --> 00:24:38.000]  就你們也可以信
