
[00:00:00.000 --> 00:00:04.500]  每一个侍奉主的人必须了解
[00:02:42.500 --> 00:02:44.500]  是放纵的自由
[00:02:44.500 --> 00:02:46.500]  随便的自由
[00:02:46.500 --> 00:02:49.500]  可以放弃做什么
[00:02:49.500 --> 00:02:51.500]  就可以做什么
[00:02:51.500 --> 00:02:55.500]  无所顾忌
[00:02:55.500 --> 00:02:58.500]  是这样的自由
[00:02:58.500 --> 00:02:59.500]  在招牌之下
[00:02:59.500 --> 00:03:03.500]  不知道有多少人来沉沦
[00:03:03.500 --> 00:03:09.500]  来跌入撒旦的陷阱里面
[00:03:09.500 --> 00:03:12.500]  落入痛苦当中
[00:03:12.500 --> 00:03:15.500]  所以详细地讲给我们听
[00:03:15.500 --> 00:03:18.500]  撒旦的那手好棋
[00:03:18.500 --> 00:03:20.500]  就是无从
[00:03:20.500 --> 00:03:23.500]  以假乱真
[00:03:23.500 --> 00:03:28.500]  一种好货最怕的就是假牌子
[00:03:28.500 --> 00:03:32.500]  假牌子不止骗人、害人
[00:03:32.500 --> 00:03:37.500]  而且影响了正牌子的真货
[00:03:37.500 --> 00:03:40.500]  有人是假多少套
[00:03:40.500 --> 00:03:42.500]  被撒旦利用
[00:03:42.500 --> 00:03:48.500]  结果破坏了耶稣基督的名声
[00:03:48.500 --> 00:03:51.500]  令到很多人不肯顺住
[00:03:51.500 --> 00:03:55.500]  撒旦所用的这种方式
[00:03:55.500 --> 00:03:58.500]  我们要好警惕
[00:03:58.500 --> 00:04:00.500]  最后
[00:04:00.500 --> 00:04:02.500]  与德外扬
[00:04:02.500 --> 00:04:05.500]  太后遂将三次
[00:04:05.500 --> 00:04:08.500]  在牧师的时候
[00:04:08.500 --> 00:04:10.500]  保罗寓言
[00:04:10.500 --> 00:04:12.500]  很多人
[00:04:12.500 --> 00:04:16.500]  是厌犯真道
[00:04:16.500 --> 00:04:18.500]  他们感觉真道
[00:04:18.500 --> 00:04:19.500]  讲来讲去
[00:04:19.500 --> 00:04:22.500]  都是要顺着敬畏神
[00:04:22.500 --> 00:04:25.500]  爱神、爱人
[00:04:25.500 --> 00:04:30.500]  进行他的命令、吩咐
[00:04:30.500 --> 00:04:35.500]  就感觉好像没有什么新鲜的东西
[00:04:35.500 --> 00:04:40.500]  因此他们就觉得失了兴趣
[00:04:40.500 --> 00:04:44.500]  他们所追求的是新奇的东西
[00:04:44.500 --> 00:04:47.500]  新鲜的事物
[00:04:47.500 --> 00:04:52.500]  所以有人就偷其所好
[00:04:52.500 --> 00:04:54.500]  雕心立意
[00:04:54.500 --> 00:04:56.500]  来吸引人
[00:04:56.500 --> 00:05:00.500]  这个都是异端的来源之一
[00:05:00.500 --> 00:05:03.500]  你看凡是异端
[00:05:03.500 --> 00:05:09.500]  都是有这个理论
[00:05:09.500 --> 00:05:12.500]  是对人的
[00:05:12.500 --> 00:05:15.500]  比较低的韧性
[00:05:15.500 --> 00:05:17.500]  有吸引力
[00:05:17.500 --> 00:05:21.500]  这样一种的方法
[00:05:21.500 --> 00:05:25.500]  魔鬼是使用的
[00:05:25.500 --> 00:05:27.500]  很多理论
[00:05:27.500 --> 00:05:29.500]  都是要得人的注意
[00:05:29.500 --> 00:05:33.500]  有引力跟从他
[00:05:33.500 --> 00:05:34.500]  我们将
[00:05:34.500 --> 00:05:38.500]  看一看前后诗里面所讲的异端
[00:05:38.500 --> 00:05:42.500]  就讲完了
[00:05:42.500 --> 00:05:43.500]  接着
[00:05:43.500 --> 00:05:44.500]  我想
[00:05:44.500 --> 00:05:48.500]  就全部三阅圣经
[00:05:48.500 --> 00:05:52.500]  来将最主要的异端
[00:05:52.500 --> 00:05:56.500]  来和经文一起
[00:05:56.500 --> 00:05:58.500]  看一次
[00:05:58.500 --> 00:06:02.500]  大家可以在你的笔记本上
[00:06:02.500 --> 00:06:05.500]  可以记录下来
[00:06:05.500 --> 00:06:09.500]  不只是看前后
[00:06:09.500 --> 00:06:13.500]  而且在全部的三阅里面
[00:06:13.500 --> 00:06:18.500]  将主要的异端的内容
[00:06:18.500 --> 00:06:21.500]  来看一看
[00:06:21.500 --> 00:06:26.500]  一共有十四样
[00:06:26.500 --> 00:06:28.500]  这些呢
[00:06:28.500 --> 00:06:31.500]  在历史里面多次的出现
[00:06:31.500 --> 00:06:34.500]  现在是末世的时候
[00:06:34.500 --> 00:06:38.500]  就好像是一切出现那样
[00:06:38.500 --> 00:06:41.500]  我们很简单的来看一看
[00:06:41.500 --> 00:06:45.500]  大家可以记录下来
[00:06:45.500 --> 00:06:47.500]  第一呢
[00:06:47.500 --> 00:06:50.500]  是最严重的一项
[00:06:50.500 --> 00:06:54.500]  就是报应耶稣的神格
[00:06:54.500 --> 00:06:57.500]  报应耶稣的神格
[00:06:57.500 --> 00:07:02.500]  在药大师的世纪
[00:07:02.500 --> 00:07:09.500]  开始录前面药大师的世纪
[00:07:09.500 --> 00:07:15.500]  我读出来给大家听
[00:07:15.500 --> 00:07:18.500]  因为有些人偷着进来
[00:07:18.500 --> 00:07:22.500]  就是自古被定受刑罚的
[00:07:22.500 --> 00:07:24.500]  是不虔诚的
[00:07:24.500 --> 00:07:26.500]  将我们神的恩
[00:07:26.500 --> 00:07:29.500]  变作放纵情欲的机会
[00:07:29.500 --> 00:07:33.500]  并且不认独一的主宰
[00:07:33.500 --> 00:07:37.500]  我们主耶稣基督
[00:07:37.500 --> 00:07:40.500]  报应耶稣基督
[00:07:40.500 --> 00:07:42.500]  耶稣基督是另外呢
[00:07:42.500 --> 00:07:46.500]  他就是独一的主宰
[00:07:46.500 --> 00:07:48.500]  他就是神
[00:07:48.500 --> 00:07:51.500]  而且很清楚的说出来
[00:07:51.500 --> 00:07:55.500]  耶稣基督的神格、神性
[00:07:55.500 --> 00:07:59.500]  他与天父上帝是合一的
[00:07:59.500 --> 00:08:00.500]  但是这些人呢
[00:08:00.500 --> 00:08:03.500]  就否认他的神格
[00:08:03.500 --> 00:08:06.500]  所以反而是否认基督的神格
[00:08:06.500 --> 00:08:14.500]  任何理论都是疑端
[00:08:14.500 --> 00:08:18.500]  所以用这个方法呢
[00:08:18.500 --> 00:08:22.500]  破坏了很多人的身上
[00:08:22.500 --> 00:08:25.500]  正是将耶稣当作一个
[00:08:25.500 --> 00:08:27.500]  圣地的人
[00:08:27.500 --> 00:08:29.500]  一个好榜样
[00:08:29.500 --> 00:08:32.500]  一个修法的人
[00:08:32.500 --> 00:08:34.500]  他和其他人一样
[00:08:34.500 --> 00:08:36.500]  不过他的本格
[00:08:36.500 --> 00:08:38.500]  这个其他人高低
[00:08:38.500 --> 00:08:39.500]  是这样
[00:08:39.500 --> 00:08:43.500]  正是将耶稣当作
[00:08:43.500 --> 00:08:48.500]  做人的模范
[00:08:48.500 --> 00:08:51.500]  否认了他的教授
[00:08:51.500 --> 00:08:54.500]  他的神性
[00:08:54.500 --> 00:08:55.500]  第二呢
[00:08:55.500 --> 00:08:59.500]  就是教导人
[00:08:59.500 --> 00:09:02.500]  依靠律法得教
[00:09:02.500 --> 00:09:07.500]  你看加拉太书五章十一、十二
[00:09:07.500 --> 00:09:15.500]  加拉太书五章十一、十二
[00:09:15.500 --> 00:09:16.500]  弟兄们
[00:09:16.500 --> 00:09:19.500]  我若仍旧穿革履
[00:09:19.500 --> 00:09:21.500]  为什么还受逼迫呢
[00:09:21.500 --> 00:09:23.500]  若是这样
[00:09:23.500 --> 00:09:25.500]  那世之将讨厌的地方
[00:09:25.500 --> 00:09:26.500]  就没有了
[00:09:26.500 --> 00:09:29.500]  恨不得那搅乱你们的人
[00:09:29.500 --> 00:09:32.500]  把自己隔绝了
[00:09:32.500 --> 00:09:37.500]  在这本书内用很重的字眼
[00:09:37.500 --> 00:09:41.500]  来讲及这一班的教师傅
[00:09:41.500 --> 00:09:43.500]  他们全讲什么呢
[00:09:43.500 --> 00:09:47.500]  全讲国礼
[00:09:47.500 --> 00:09:49.500]  所有的基督徒
[00:09:49.500 --> 00:09:51.500]  必须受国礼
[00:09:51.500 --> 00:09:53.500]  如果不受呢
[00:09:53.500 --> 00:09:55.500]  就不是基督徒
[00:09:55.500 --> 00:09:57.500]  不可以得救
[00:09:57.500 --> 00:10:00.500]  将旧约的律法
[00:10:00.500 --> 00:10:05.500]  契入阴点时期
[00:10:05.500 --> 00:10:12.500]  这是一个根本的错误的教导
[00:10:12.500 --> 00:10:16.500]  保罗所讲的
[00:10:16.500 --> 00:10:18.500]  就是说
[00:10:18.500 --> 00:10:21.500]  他宁愿为
[00:10:21.500 --> 00:10:24.500]  纯粹的信仰受逼迫
[00:10:24.500 --> 00:10:29.500]  都不肯在这件事上来妥协
[00:10:29.500 --> 00:10:31.500]  他说恨不得
[00:10:31.500 --> 00:10:35.500]  是很强的字眼
[00:10:35.500 --> 00:10:45.500]  这种教师傅自己来退去
[00:10:45.500 --> 00:10:48.500]  我们在这次看见
[00:10:48.500 --> 00:10:55.500]  以求纳法得救是异端
[00:10:55.500 --> 00:10:59.500]  这一行都包括
[00:10:59.500 --> 00:11:02.500]  《国罗释述第二章》
[00:11:02.500 --> 00:11:05.500]  二十集到二十三集在内
[00:11:05.500 --> 00:11:10.500]  《国罗释述第二章》
[00:11:10.500 --> 00:11:15.500]  第二十集到二十三集
[00:11:15.500 --> 00:11:18.500]  你们若是与基督同时
[00:11:18.500 --> 00:11:20.500]  脱离了世上的小学
[00:11:20.500 --> 00:11:24.500]  为什么仍将在世俗中活着
[00:11:24.500 --> 00:11:26.500]  服从那不可拿
[00:11:26.500 --> 00:11:27.500]  不可尝
[00:11:27.500 --> 00:11:30.500]  不可摸等类的规条呢
[00:11:30.500 --> 00:11:34.500]  这都是照人所吩咐所教导的
[00:11:34.500 --> 00:11:35.500]  说到这一切
[00:11:35.500 --> 00:11:39.500]  正用的时候就都败坏了
[00:11:39.500 --> 00:11:40.500]  这些规条
[00:11:40.500 --> 00:11:42.500]  是人徒有智慧之名
[00:11:42.500 --> 00:11:44.500]  用私意崇拜
[00:11:44.500 --> 00:11:46.500]  自表谦卑
[00:11:46.500 --> 00:11:48.500]  苦待己身
[00:11:48.500 --> 00:11:51.500]  其实在克制肉体的情欲上
[00:11:51.500 --> 00:11:55.500]  是毫无功效的
[00:11:55.500 --> 00:11:56.500]  你其实说
[00:11:56.500 --> 00:12:01.500]  这都是礼法的条文
[00:12:01.500 --> 00:12:04.500]  有人将这些条文
[00:12:04.500 --> 00:12:08.500]  用来当作信仰的主体
[00:12:08.500 --> 00:12:10.500]  来教导人
[00:12:10.500 --> 00:12:17.500]  都是靠规条、礼法来教
[00:12:17.500 --> 00:12:22.500]  下面一项就是否认此的复活
[00:12:22.500 --> 00:12:28.500]  哥伦多全书十五章十二十三节
[00:12:28.500 --> 00:12:34.500]  我们已经很熟悉这两节经文
[00:12:34.500 --> 00:12:38.500]  临前十五章十二十三节
[00:12:38.500 --> 00:12:41.500]  否认此的复活
[00:12:41.500 --> 00:12:43.500]  在保禄时代
[00:12:43.500 --> 00:12:47.500]  已经有贾师傅在过去
[00:12:47.500 --> 00:12:55.500]  来宣讲这样的破坏真正信仰的理论
[00:12:55.500 --> 00:12:56.500]  第五
[00:12:56.500 --> 00:12:59.500]  否认此的在来
[00:12:59.500 --> 00:13:10.500]  彼得孝书三章三节
[00:13:10.500 --> 00:13:13.500]  第一要紧的
[00:13:13.500 --> 00:13:15.500]  该知道在末世
[00:13:15.500 --> 00:13:17.500]  必有好吉孝的人
[00:13:17.500 --> 00:13:20.500]  随从自己的私欲出来
[00:13:20.500 --> 00:13:24.500]  吉孝说主要降临的应许在哪里呢
[00:13:24.500 --> 00:13:26.500]  因为从列祖税的一来
[00:13:26.500 --> 00:13:29.500]  万物起初创造的时候
[00:13:29.500 --> 00:13:33.500]  仍是一样
[00:13:33.500 --> 00:13:35.500]  这些部落
[00:13:35.500 --> 00:13:37.500]  也还有很强的信仰来讲
[00:13:37.500 --> 00:13:40.500]  第一要紧的
[00:13:40.500 --> 00:13:42.500]  最要紧的
[00:13:42.500 --> 00:13:43.500]  关于什么事呢
[00:13:43.500 --> 00:13:47.500]  关于主在内的信仰
[00:13:47.500 --> 00:13:49.500]  他说有人
[00:13:49.500 --> 00:13:56.500]  他们基础对耶稣在内的信仰
[00:13:56.500 --> 00:13:59.500]  他们随从自己的意思
[00:13:59.500 --> 00:14:05.500]  来反对对主在内的信仰
[00:14:05.500 --> 00:14:06.500]  比如说
[00:14:06.500 --> 00:14:10.500]  现在和从前一起不是一样吗
[00:14:10.500 --> 00:14:12.500]  没有什么改变
[00:14:12.500 --> 00:14:20.500]  怎么可能耶稣在内呢
[00:14:20.500 --> 00:14:26.500]  第四
[00:14:26.500 --> 00:14:28.500]  靠类化得教
[00:14:28.500 --> 00:14:33.500]  要靠规条来得教
[00:14:33.500 --> 00:14:38.500]  我想这两行都可以放在一起
[00:14:38.500 --> 00:14:44.500]  第四是否认主附会
[00:14:44.500 --> 00:14:49.500]  第三就是和第二
[00:14:49.500 --> 00:14:51.500]  本质相似
[00:14:51.500 --> 00:14:54.500]  但是稍微有分别
[00:14:54.500 --> 00:14:56.500]  一个是靠类化得教
[00:14:56.500 --> 00:14:58.500]  一个是靠规条
[00:14:58.500 --> 00:15:01.500]  这个规条
[00:15:01.500 --> 00:15:04.500]  第四就是否认主附会
[00:15:04.500 --> 00:15:08.500]  第五就是否认主在内
[00:15:08.500 --> 00:15:10.500]  保罗背得
[00:15:10.500 --> 00:15:16.500]  他从三方面来证明主必定在内
[00:15:16.500 --> 00:15:20.500]  就是第一第二字
[00:15:20.500 --> 00:15:24.500]  背得后顺第三章一二两字
[00:15:24.500 --> 00:15:27.500]  保罗提及三个理由
[00:15:27.500 --> 00:15:29.500]  三个证据来证明
[00:15:29.500 --> 00:15:35.500]  耶稣一定在外
[00:15:35.500 --> 00:15:37.500]  亲爱的弟兄啊
[00:15:37.500 --> 00:15:40.500]  我现在写给你们的是第二封信
[00:15:40.500 --> 00:15:43.500]  这两封都是提醒你们
[00:15:43.500 --> 00:15:45.500]  激发你们诚实的心
[00:15:45.500 --> 00:15:48.500]  叫你们纪念圣先知
[00:15:48.500 --> 00:15:50.500]  御先所说的话
[00:15:50.500 --> 00:15:52.500]  和主救主的命令
[00:15:52.500 --> 00:15:58.500]  就是使徒所传给你们的
[00:15:58.500 --> 00:16:03.500]  他所说的就是主在内的神识
[00:16:03.500 --> 00:16:07.500]  三个根据或者证据
[00:16:07.500 --> 00:16:13.500]  第一就是圣先知御先所说的
[00:16:13.500 --> 00:16:15.500]  在教育里面
[00:16:15.500 --> 00:16:19.500]  有预言讲耶稣要在内
[00:16:19.500 --> 00:16:22.500]  你们可以记写下来
[00:16:22.500 --> 00:16:35.500]  丹与雷西在七章十三集
[00:16:35.500 --> 00:16:37.500]  我读给大家听
[00:16:37.500 --> 00:16:41.500]  我在夜间的异象中观看
[00:16:41.500 --> 00:16:43.500]  见有一位像人子的
[00:16:43.500 --> 00:16:45.500]  驾着天云而来
[00:16:45.500 --> 00:16:49.500]  被领到耿古常在者面前
[00:16:49.500 --> 00:16:52.500]  得了权柄荣耀国度
[00:16:52.500 --> 00:16:56.500]  使各方各国各族的人都侍奉他
[00:16:56.500 --> 00:16:58.500]  他的权柄是永远的
[00:16:58.500 --> 00:16:59.500]  不能废弃
[00:16:59.500 --> 00:17:02.500]  他的国必不败坏
[00:17:02.500 --> 00:17:05.500]  有一位像人子的
[00:17:05.500 --> 00:17:07.500]  驾着天云而来
[00:17:07.500 --> 00:17:11.500]  他在光廊
[00:17:11.500 --> 00:17:13.500]  在天光廊
[00:17:13.500 --> 00:17:15.500]  到神的面前
[00:17:15.500 --> 00:17:18.500]  领受国度的权柄
[00:17:18.500 --> 00:17:20.500]  作王
[00:17:20.500 --> 00:17:23.500]  这位人子就是耶稣
[00:17:23.500 --> 00:17:28.500]  所以教育是讲耶稣要在内
[00:17:28.500 --> 00:17:31.500]  第二个证据就是
[00:17:31.500 --> 00:17:34.500]  主教主的命令
[00:17:34.500 --> 00:17:38.500]  主耶稣自己亲自说
[00:17:38.500 --> 00:17:40.500]  他要在内
[00:17:40.500 --> 00:17:42.500]  他命令
[00:17:42.500 --> 00:17:44.500]  顺他的人说
[00:17:44.500 --> 00:17:48.500]  要警醒预备
[00:17:48.500 --> 00:17:50.500]  耶稣给了他马太福音
[00:17:50.500 --> 00:17:52.500]  二十四章
[00:17:52.500 --> 00:17:54.500]  讲得很清楚
[00:17:54.500 --> 00:17:55.500]  很全面
[00:17:55.500 --> 00:17:57.500]  很确定
[00:17:57.500 --> 00:17:59.500]  他必再来
[00:17:59.500 --> 00:18:02.500]  要属他的人警醒预备
[00:18:02.500 --> 00:18:05.500]  等候他再回来
[00:18:05.500 --> 00:18:07.500]  第三个证据
[00:18:07.500 --> 00:18:13.500]  就是司徒所传讲的
[00:18:13.500 --> 00:18:18.500]  新约一共有二十七卷
[00:18:18.500 --> 00:18:22.500]  其中有二十三卷
[00:18:22.500 --> 00:18:26.500]  是讲到主耶稣要回来
[00:18:26.500 --> 00:18:27.500]  只有四卷
[00:18:27.500 --> 00:18:29.500]  因为太短
[00:18:29.500 --> 00:18:31.500]  而且是讲及
[00:18:31.500 --> 00:18:34.500]  有些特别的事情
[00:18:34.500 --> 00:18:39.500]  所以就没有提及主在内的信息
[00:18:39.500 --> 00:18:41.500]  其他的二十三卷
[00:18:41.500 --> 00:18:46.500]  都是讲到耶稣必定在内
[00:18:46.500 --> 00:18:49.500]  如果一个人不信耶稣在内
[00:18:49.500 --> 00:18:52.500]  就是否认了
[00:18:52.500 --> 00:19:00.500]  新约圣经的二十七分之二十三的篇幅
[00:19:00.500 --> 00:19:04.500]  就等于否定整本的教明
[00:19:04.500 --> 00:19:10.500]  三个证据
[00:19:10.500 --> 00:19:12.500]  是很清楚
[00:19:12.500 --> 00:19:14.500]  很强的证据
[00:19:14.500 --> 00:19:19.500]  很总结性的证据
[00:19:19.500 --> 00:19:23.500]  第六重要一点
[00:19:23.500 --> 00:19:28.500]  就是用外传来代替圣经
[00:19:28.500 --> 00:19:33.500]  用两个外传来取代圣经
[00:19:33.500 --> 00:19:34.500]  你看
[00:19:34.500 --> 00:19:38.500]  约翰耶稣已将也四季
[00:19:38.500 --> 00:19:39.500]  论到你们
[00:19:39.500 --> 00:19:45.500]  勿要将那从起初所听见的常存在心里
[00:19:45.500 --> 00:19:49.500]  若将从起初所听见的存在心里
[00:19:49.500 --> 00:19:52.500]  你们就必住在子里面
[00:19:52.500 --> 00:19:57.500]  也必住在父里面
[00:19:57.500 --> 00:19:58.500]  意思是说
[00:19:58.500 --> 00:20:06.500]  我们要将最初所听到的真理
[00:20:06.500 --> 00:20:09.500]  记载心里
[00:20:09.500 --> 00:20:10.500]  是什么真理呢?
[00:20:10.500 --> 00:20:12.500]  就是从主自己
[00:20:12.500 --> 00:20:14.500]  最早最早
[00:20:14.500 --> 00:20:16.500]  我们的信仰的来源
[00:20:16.500 --> 00:20:20.500]  跟着由主的使徒们
[00:20:20.500 --> 00:20:23.500]  写很多书信
[00:20:23.500 --> 00:20:27.500]  来记载这个话语
[00:20:27.500 --> 00:20:32.500]  来证实这个话语
[00:20:32.500 --> 00:20:33.500]  所以
[00:20:33.500 --> 00:20:38.500]  圣约就是我们最初听到的
[00:20:38.500 --> 00:20:42.500]  听到的信仰标准
[00:20:42.500 --> 00:20:47.500]  是由主跟祂的使徒们而来的
[00:20:47.500 --> 00:20:49.500]  所以在这里
[00:20:49.500 --> 00:20:52.500]  约翰提醒信徒
[00:20:52.500 --> 00:20:54.500]  要记得
[00:20:54.500 --> 00:20:58.500]  最初信仰的来源
[00:20:58.500 --> 00:21:02.500]  是耶稣基督跟祂的使徒们
[00:21:02.500 --> 00:21:04.500]  以后
[00:21:04.500 --> 00:21:06.500]  人所说的话
[00:21:06.500 --> 00:21:08.500]  人自己的意思
[00:21:08.500 --> 00:21:11.500]  所说出来的各样理论
[00:21:11.500 --> 00:21:14.500]  绝对不可以取代
[00:21:14.500 --> 00:21:19.500]  他们最初所听到的基本信息
[00:21:19.500 --> 00:21:22.500]  就是信敬的信仰
[00:21:22.500 --> 00:21:24.500]  在教会历史里面
[00:21:24.500 --> 00:21:26.500]  很多次很多次
[00:21:26.500 --> 00:21:28.500]  有各种的人想
[00:21:28.500 --> 00:21:29.500]  轻飞来
[00:21:29.500 --> 00:21:33.500]  用教会的外情
[00:21:33.500 --> 00:21:36.500]  人的外情
[00:21:36.500 --> 00:21:40.500]  一种人为的寻图
[00:21:40.500 --> 00:21:45.500]  来取代神的话语
[00:21:45.500 --> 00:21:49.500]  我们可以举一个例子
[00:21:49.500 --> 00:21:52.500]  不是要太平攻击
[00:21:52.500 --> 00:21:55.500]  其他的宗教
[00:21:55.500 --> 00:21:57.500]  但是我们面对
[00:21:57.500 --> 00:21:59.500]  真理的分辨的时候
[00:21:59.500 --> 00:22:01.500]  我们有责任
[00:22:01.500 --> 00:22:06.500]  去指出来真理
[00:22:06.500 --> 00:22:09.500]  在天主教里面
[00:22:09.500 --> 00:22:12.500]  有很多信条
[00:22:12.500 --> 00:22:17.500]  不是从我们最初听到的
[00:22:17.500 --> 00:22:22.500]  由主和使徒们而来的教训
[00:22:22.500 --> 00:22:26.500]  譬如他们说炼肉
[00:22:26.500 --> 00:22:30.500]  说一个天主教徒
[00:22:30.500 --> 00:22:32.500]  死了之后
[00:22:32.500 --> 00:22:33.500]  他不可以一直
[00:22:33.500 --> 00:22:35.500]  从德教的地方去
[00:22:35.500 --> 00:22:39.500]  他必须经过炼肉
[00:22:39.500 --> 00:22:42.500]  是一个火炼的地方
[00:22:42.500 --> 00:22:43.500]  要将他在世上
[00:22:43.500 --> 00:22:46.500]  一切的罪炼结之后
[00:22:46.500 --> 00:22:53.500]  才可以进入完全的引点中
[00:22:53.500 --> 00:22:56.500]  这样的教义
[00:22:56.500 --> 00:23:01.500]  是没有圣经的根据的
[00:23:01.500 --> 00:23:02.500]  不是主讲的
[00:23:02.500 --> 00:23:08.500]  也不是使徒讲的
[00:23:08.500 --> 00:23:10.500]  这样的教义就表示
[00:23:10.500 --> 00:23:13.500]  耶稣基督的教授
[00:23:13.500 --> 00:23:15.500]  是不完全的
[00:23:15.500 --> 00:23:17.500]  是需要加上炼肉
[00:23:17.500 --> 00:23:20.500]  炼肉就完全
[00:23:20.500 --> 00:23:21.500]  所以我们信主的人
[00:23:21.500 --> 00:23:22.500]  我们的罪
[00:23:22.500 --> 00:23:25.500]  不是完全得到赦免
[00:23:25.500 --> 00:23:28.500]  我们还要自己担起
[00:23:28.500 --> 00:23:33.500]  那个后果来受火炼痛苦
[00:23:33.500 --> 00:23:35.500]  然后炼精
[00:23:35.500 --> 00:23:38.500]  才可以得救
[00:23:38.500 --> 00:23:40.500]  否定了耶稣基督
[00:23:40.500 --> 00:23:43.500]  全被冤寸的救人
[00:23:43.500 --> 00:23:45.500]  也是很严重的
[00:23:45.500 --> 00:23:49.500]  外传的救度
[00:23:49.500 --> 00:23:54.500]  但是用外传人的思想理论
[00:23:54.500 --> 00:23:56.500]  来取代圣经的
[00:23:56.500 --> 00:23:59.500]  就是疑惮
[00:23:59.500 --> 00:24:01.500]  第七
[00:24:01.500 --> 00:24:05.500]  报应基督保许的教授
[00:24:05.500 --> 00:24:08.500]  比较好是以这样认知
[00:24:08.500 --> 00:24:12.500]  比较好是以这样认知
[00:24:12.500 --> 00:24:15.500]  从前在百姓中
[00:24:15.500 --> 00:24:17.500]  有假先知起来
[00:24:17.500 --> 00:24:19.500]  将来在你们中间
[00:24:19.500 --> 00:24:22.500]  也必有假师父
[00:24:22.500 --> 00:24:28.500]  私自引进陷害人的一端
[00:24:28.500 --> 00:24:32.500]  连买他们的主
[00:24:32.500 --> 00:24:33.500]  对不起
[00:24:33.500 --> 00:24:34.500]  连买他们的主
[00:24:34.500 --> 00:24:36.500]  他们也不承认
[00:24:36.500 --> 00:24:42.500]  自取殊途的灭亡
[00:24:42.500 --> 00:24:44.500]  对不起
[00:24:44.500 --> 00:24:46.500]  连买他们的主
[00:24:46.500 --> 00:24:48.500]  也不承认
[00:24:48.500 --> 00:24:51.500]  买就是教授
[00:24:51.500 --> 00:24:52.500]  教授他的这个词
[00:24:52.500 --> 00:24:55.500]  他的东姓音
[00:24:55.500 --> 00:25:00.500]  这个是报应教授的真理
[00:25:00.500 --> 00:25:02.500]  有假师父
[00:25:02.500 --> 00:25:05.500]  只是说耶稣给了他好人格
[00:25:05.500 --> 00:25:07.500]  做我们的榜样
[00:25:07.500 --> 00:25:11.500]  否定他的保许的教授
[00:25:11.500 --> 00:25:17.500]  所以这个是很严重的疑端
[00:25:17.500 --> 00:25:20.500]  第八
[00:25:20.500 --> 00:25:22.500]  只是说信心
[00:25:22.500 --> 00:25:28.500]  而不说生活里面的意义
[00:25:28.500 --> 00:25:32.500]  有信仰、无行为
[00:25:32.500 --> 00:25:36.500]  这个都是疑端
