
[00:00:00.000 --> 00:00:03.200]  果然最後還是很緊張
[00:12:22.640 --> 00:12:25.200]  我們忘記了被管教受痛苦
[00:12:25.200 --> 00:12:27.360]  其實是因為我們本身的罪
[00:12:27.360 --> 00:12:31.440]  我們主動做一些破壞上帝關係的行為
[00:12:31.440 --> 00:12:33.200]  所以我們要被管教
[00:12:33.200 --> 00:12:34.640]  要受苦
[00:12:34.640 --> 00:12:38.240]  我聽過一個管教兒子的故事
[00:12:38.240 --> 00:12:40.240]  那個小朋友很活躍
[00:12:40.240 --> 00:12:42.240]  他喜歡動來動去跑來跑去
[00:12:42.240 --> 00:12:44.240]  很勇敢探索這個世界
[00:12:44.240 --> 00:12:45.840]  其中一次他去喝茶
[00:12:45.840 --> 00:12:48.000]  然後有很多熱水
[00:12:48.000 --> 00:12:49.120]  很危險
[00:12:49.120 --> 00:12:50.800]  但小朋友很好奇
[00:12:50.800 --> 00:12:51.680]  很想去接觸
[00:12:51.680 --> 00:12:54.480]  很想知道究竟是怎樣的
[00:12:54.480 --> 00:12:57.680]  他媽媽看他很想試
[00:12:57.680 --> 00:13:00.560]  他直接給一個剛洗完的杯
[00:13:00.560 --> 00:13:02.880]  熱熱的給小朋友摸
[00:13:02.880 --> 00:13:03.680]  一摸下去
[00:13:03.680 --> 00:13:06.960]  手摸了就知道痛了
[00:13:06.960 --> 00:13:08.960]  那個杯原來是有危險的
[00:13:08.960 --> 00:13:10.960]  他知道了就會小心了
[00:13:10.960 --> 00:13:14.720]  以後有時上帝不是要人經歷痛苦
[00:13:14.720 --> 00:13:17.600]  而是人主動走向痛苦
[00:13:17.600 --> 00:13:19.600]  直到人感覺到痛了
[00:13:19.600 --> 00:13:21.600]  知道底線了
[00:13:21.600 --> 00:13:23.600]  所以才會害怕
[00:13:23.600 --> 00:13:25.600]  會避開
[00:13:25.600 --> 00:13:29.040]  然後管教的痛苦
[00:13:29.040 --> 00:13:32.000]  就好像是一個歇士自己的傷口
[00:13:32.000 --> 00:13:35.600]  要將那個醫治之前
[00:13:35.600 --> 00:13:37.600]  首先你要消毒了它
[00:13:37.600 --> 00:13:40.640]  最近有個人跟我分享他的指甲故事
[00:13:40.640 --> 00:13:42.160]  他的指甲故事說
[00:13:42.160 --> 00:13:43.440]  試過有些骯髒東西
[00:13:43.440 --> 00:13:44.640]  塞進指甲裡
[00:13:44.640 --> 00:13:45.680]  塞得很深
[00:13:45.680 --> 00:13:47.120]  因為太深
[00:13:47.120 --> 00:13:48.320]  為了要治好它
[00:13:48.320 --> 00:13:50.320]  他要整塊指甲撕出來
[00:13:50.320 --> 00:13:52.960]  大家有反應了
[00:13:52.960 --> 00:13:54.960]  我聽到之後
[00:13:54.960 --> 00:13:55.600]  我沒試過
[00:13:55.600 --> 00:13:57.200]  但想起也覺得痛苦
[00:13:57.200 --> 00:13:59.200]  這不是十大酷刑嗎
[00:13:59.200 --> 00:14:03.440]  面對痛苦的方法就是
[00:14:03.440 --> 00:14:07.120]  我們要重新去認識管教的價值
[00:14:07.120 --> 00:14:09.120]  我們不只是看著痛苦
[00:14:09.120 --> 00:14:11.120]  我們要看到原來是有價值的
[00:14:11.120 --> 00:14:13.120]  第一就是
[00:14:13.120 --> 00:14:15.760]  上帝的管教其實不是必然的
[00:14:15.760 --> 00:14:18.320]  原來是我們作為上帝的神兒女
[00:14:18.320 --> 00:14:20.720]  我們被揀選的人獨有的掙扎
[00:14:20.720 --> 00:14:22.720]  第二上帝的管教
[00:14:22.720 --> 00:14:25.840]  是必定會讓我們有益處
[00:14:25.840 --> 00:14:27.840]  而我們得不得到的益處
[00:14:27.840 --> 00:14:31.440]  就在於我們能否看到上帝管教的目的
[00:14:31.440 --> 00:14:34.560]  第三就是上帝管教的目的
[00:14:34.560 --> 00:14:39.120]  就是讓人活在平安的果子和義的果子裏
[00:14:39.120 --> 00:14:42.160]  當我們認清了管教的價值的時候
[00:14:42.160 --> 00:14:44.160]  痛苦不再是痛苦
[00:14:44.160 --> 00:14:46.960]  而是和上帝因典同行的記號
[00:14:46.960 --> 00:14:48.960]  越是經歷痛苦
[00:14:48.960 --> 00:14:52.160]  我們就越感受到上帝原來和我們同在
[00:14:52.160 --> 00:14:54.160]  引領著我們的成長
[00:14:54.160 --> 00:14:58.240]  我想起比特三次不認主的經歷
[00:14:58.240 --> 00:15:01.120]  《馬學福音》14章27-31節
[00:15:01.120 --> 00:15:02.400]  是這樣的
[00:15:02.400 --> 00:15:04.960]  耶穌對他們說:你們都要跌倒
[00:15:04.960 --> 00:15:09.360]  因為經上記著說:我要擊打牧羊就分散
[00:15:09.360 --> 00:15:12.960]  但我復活以後你們之前往加利尼去
[00:15:12.960 --> 00:15:15.680]  比特說:雖然眾人跌倒但我不會
[00:15:15.680 --> 00:15:18.240]  耶穌對他說:我實在告訴你們
[00:15:18.240 --> 00:15:21.680]  今夜雞叫兩片以前
[00:15:21.680 --> 00:15:23.680]  你要三次不認我
[00:15:23.680 --> 00:15:26.480]  但是比特卻是極力地說
[00:15:26.480 --> 00:15:31.360]  我就是必須和你同死也絕不會不認你
[00:15:31.360 --> 00:15:33.360]  所有門徒都是這樣說
[00:15:33.360 --> 00:15:35.360]  我們知道最後的結果
[00:15:35.360 --> 00:15:37.360]  就是比特三次不認主
[00:15:37.360 --> 00:15:40.800]  以往的印象,比特就是一個失敗的人
[00:15:40.800 --> 00:15:42.800]  他背叛了耶穌
[00:15:42.800 --> 00:15:45.840]  他這個回應,他現在這一刻在說
[00:15:45.840 --> 00:15:47.360]  我不會不認你的
[00:15:47.360 --> 00:15:51.600]  就好像他是一個很無知、很自大的人
[00:15:51.600 --> 00:15:54.400]  但是其實他在十二門徒裏面
[00:15:54.400 --> 00:15:57.600]  他最肯定、最首先回應耶穌的門徒
[00:15:57.600 --> 00:16:00.480]  他最終三次不認主的結局
[00:16:00.480 --> 00:16:02.480]  不等於他現在這一刻
[00:16:02.480 --> 00:16:04.480]  這一段經文在說的
[00:16:04.480 --> 00:16:06.480]  他不是真心真意地愛著
[00:16:06.480 --> 00:16:08.480]  在經文裏清清楚楚地表達
[00:16:08.480 --> 00:16:11.440]  他是極力地表達
[00:16:11.440 --> 00:16:14.480]  說明自己是很有決心
[00:16:14.480 --> 00:16:17.120]  很想跟著耶穌去同死
[00:16:17.120 --> 00:16:20.320]  很愛、很尊敬一個人
[00:16:20.320 --> 00:16:22.320]  但是卻愛不到
[00:16:22.320 --> 00:16:25.440]  反而背叛了、傷害了對方
[00:16:25.440 --> 00:16:28.480]  比特很愛、很尊敬耶穌
[00:16:28.480 --> 00:16:30.480]  卻身不由己
[00:16:30.480 --> 00:16:33.440]  背叛了自己愛的主
[00:16:33.440 --> 00:16:35.920]  這份痛苦、這份內疚
[00:16:35.920 --> 00:16:39.360]  這份感受一定是不輕
[00:16:39.360 --> 00:16:41.360]  耶穌還要問比特
[00:16:41.360 --> 00:16:43.360]  約翰的兒子西門
[00:16:43.360 --> 00:16:46.400]  你愛我比姐姐更深嗎?
[00:16:46.400 --> 00:16:49.920]  比特最後三次不認主的事
[00:16:49.920 --> 00:16:54.560]  是他很愛耶穌、他很認識耶穌
[00:16:54.560 --> 00:16:56.960]  但是最後實行不到的張力
[00:16:56.960 --> 00:16:59.520]  這件事不是偶爾發生
[00:16:59.520 --> 00:17:01.920]  而是上帝管教著比特
[00:17:01.920 --> 00:17:04.960]  讓比特愛主更加正面
[00:17:04.960 --> 00:17:08.480]  擊打、木人、羊分散
[00:17:08.480 --> 00:17:10.480]  但不是結局
[00:17:10.480 --> 00:17:12.480]  而羊最後成為了木人
[00:17:12.480 --> 00:17:15.520]  建立了教會、福音興起
[00:17:15.520 --> 00:17:17.520]  不認主的管教
[00:17:17.520 --> 00:17:19.520]  令比特成長
[00:17:19.520 --> 00:17:22.480]  成為他一生追隨耶穌的記號
[00:17:22.480 --> 00:17:26.480]  管教的目的
[00:17:26.480 --> 00:17:29.760]  目的就是成為一個百毒不侵的生命
[00:17:29.760 --> 00:17:31.760]  剛才說到上帝管教的目的
[00:17:31.760 --> 00:17:33.760]  就是結出平安的果子
[00:17:33.760 --> 00:17:35.760]  就是義的果子
[00:17:35.760 --> 00:17:37.760]  什麼叫結出平安的果子呢?
[00:17:37.760 --> 00:17:41.360]  在亞國書也有出現同一個字
[00:17:41.360 --> 00:17:43.840]  但翻譯是另一個形容
[00:17:43.840 --> 00:17:47.600]  就是形容為正義的果實
[00:17:47.600 --> 00:17:49.600]  而這個正義的果實
[00:17:49.600 --> 00:17:51.600]  是會促進和平人
[00:17:51.600 --> 00:17:53.600]  然後用和平栽種出來
[00:17:53.600 --> 00:17:55.600]  簡單來說就是
[00:17:55.600 --> 00:17:57.600]  希望教會變成一個怎樣的群體
[00:17:57.600 --> 00:17:59.600]  你就成為一個怎樣的人
[00:17:59.600 --> 00:18:01.600]  就會栽種出什麼樣的關係
[00:18:01.600 --> 00:18:05.600]  今日經文讓我們檢視的是
[00:18:05.600 --> 00:18:09.600]  大家想這裡成為一個怎樣的地方呢?
[00:18:09.600 --> 00:18:11.600]  屬於上帝的地方
[00:18:11.600 --> 00:18:13.600]  經文的管教
[00:18:13.600 --> 00:18:17.600]  就是一個有公義、有平安的地方
[00:18:17.600 --> 00:18:19.600]  我們行在上帝的義當中
[00:18:19.600 --> 00:18:21.600]  這個地方就必然會有和平
[00:18:21.600 --> 00:18:23.600]  有和平我們自然可以
[00:18:23.600 --> 00:18:25.600]  很安心地在這裡遇見上帝
[00:18:25.600 --> 00:18:29.600]  我也是一個很需要安全感的人
[00:18:29.600 --> 00:18:31.600]  我也會很想這個地方
[00:18:31.600 --> 00:18:35.600]  大家可以很安心地在這裡遇見上帝
[00:18:35.600 --> 00:18:37.600]  既然是這樣
[00:18:37.600 --> 00:18:39.600]  我就首先要在這裡栽種和平
[00:18:39.600 --> 00:18:41.600]  嘗試放下自己的戒心
[00:18:41.600 --> 00:18:43.600]  放下自己可能會受傷害的恐懼
