
[00:00:00.000 --> 00:00:03.420]  各位頂音姊妹一起參加今天的崇拜
[00:06:08.620 --> 00:06:14.620]  曾為我們行了大事
[00:06:14.620 --> 00:06:21.620]  你的救恩不疑似你在我們中央
[00:06:21.620 --> 00:06:27.620]  我們中央再幾秒則是
[00:06:27.620 --> 00:06:34.620]  全能的神永在底乎
[00:06:34.620 --> 00:06:40.620]  和平的國你是奇妙測試
[00:06:40.620 --> 00:06:47.620]  全能的神永在底乎
[00:06:47.620 --> 00:06:54.620]  和平的國你是奇妙測試
[00:06:54.620 --> 00:07:01.620]  全能的神永在底乎
[00:07:01.620 --> 00:07:08.620]  和平的國你是奇妙測試
[00:07:08.620 --> 00:07:15.620]  全能的神永在底乎
[00:07:15.620 --> 00:07:19.620]  和平的國熱馬來尼
[00:07:19.620 --> 00:07:23.620]  熱馬來尼
[00:07:23.620 --> 00:07:27.620]  熱馬來尼
[00:07:27.620 --> 00:07:31.620]  熱馬來尼
[00:07:32.620 --> 00:07:37.620]  主耶穌你是奇妙測試
[00:07:37.620 --> 00:07:39.620]  全能的神
[00:07:39.620 --> 00:07:42.620]  你是和平之君
[00:07:42.620 --> 00:07:45.620]  你是熱馬來尼
[00:07:45.620 --> 00:07:49.620]  熱馬來尼
[00:07:49.620 --> 00:07:53.620]  回來就是神與我們同在的意思
[00:07:53.620 --> 00:07:56.620]  主我們感謝你
[00:07:56.620 --> 00:08:05.620]  在受苦即將來臨的時候
[00:08:05.620 --> 00:08:09.620]  我們一同紀念你為我們所作
[00:08:09.620 --> 00:08:14.620]  因為你是萬有主宰的君王
[00:08:14.620 --> 00:08:17.620]  你為我們捨身去羔羊
[00:08:17.620 --> 00:08:20.620]  你為我們預備願備的拯救
[00:08:20.620 --> 00:08:22.620]  我們獻上感謝
[00:08:22.620 --> 00:08:33.620]  (音樂)
[00:08:33.620 --> 00:08:35.620]  聖結榮美啊救主
[00:08:35.620 --> 00:08:45.620]  聖結榮美的救主
[00:08:45.620 --> 00:08:58.620]  萬有主宰君王榮耀的主
[00:08:58.620 --> 00:09:09.620]  神聖使明亮的贈福
[00:09:09.620 --> 00:09:14.620]  為我捨身到日
[00:09:14.620 --> 00:09:17.620]  預備拯救
[00:09:17.620 --> 00:09:19.620]  聖結
[00:09:19.620 --> 00:09:27.620]  聖結榮美的救主
[00:09:27.620 --> 00:09:34.620]  萬有主宰君王榮耀的主
[00:09:34.620 --> 00:09:43.620]  神聖使明亮的贈福
[00:09:43.620 --> 00:09:48.620]  為我捨身到日
[00:09:48.620 --> 00:09:50.620]  預備拯救
[00:09:50.620 --> 00:09:53.620]  耶穌弟子聖榮美的主
[00:09:53.620 --> 00:10:00.620]  聖結榮美的救主
[00:10:00.620 --> 00:10:09.620]  萬有主宰君王榮耀的主
[00:10:09.620 --> 00:10:17.620]  神聖使明亮的贈福
[00:10:17.620 --> 00:10:21.620]  為我捨身到日
[00:10:21.620 --> 00:10:25.620]  預備拯救
[00:10:25.620 --> 00:10:33.620]  同鼓舉竭力贈人
[00:10:33.620 --> 00:10:42.620]  同經奉祢傳遞來眾生
[00:10:42.620 --> 00:10:49.620]  何等專為耶穌聖名
[00:10:49.620 --> 00:10:58.620]  奇妙莫大的神配得珍重
[00:10:58.620 --> 00:11:05.620]  何等專為耶穌聖名
[00:11:05.620 --> 00:11:09.620]  成為靈驗
[00:11:09.620 --> 00:11:15.620]  願朝萬有至上主也
[00:11:15.620 --> 00:11:18.620]  我們尊重主耶穌的聖名
[00:11:18.620 --> 00:11:25.620]  何等專為耶穌聖名
[00:11:25.620 --> 00:11:34.620]  奇妙莫大的神配得珍重
[00:11:34.620 --> 00:11:41.620]  何等專為耶穌聖名
[00:11:41.620 --> 00:11:45.620]  成為靈驗
[00:11:45.620 --> 00:11:53.620]  願朝萬有至上主也
[00:12:05.620 --> 00:12:12.620]  聖結榮美的救主
[00:12:12.620 --> 00:12:20.620]  萬有主宰君王榮耀的主
[00:12:20.620 --> 00:12:28.620]  神聖使明亮的贈福
[00:12:28.620 --> 00:12:32.620]  為我捨身到日
[00:12:32.620 --> 00:12:36.620]  預備拯救
[00:12:36.620 --> 00:12:44.620]  同鼓舉竭力贈人
[00:12:44.620 --> 00:12:52.620]  同經奉祢傳遞來眾生
[00:12:52.620 --> 00:13:00.620]  何等專為耶穌聖名
[00:13:00.620 --> 00:13:08.620]  奇妙莫大的神配得珍重
[00:13:08.620 --> 00:13:15.620]  何等專為耶穌聖名
[00:13:15.620 --> 00:13:19.620]  成為靈驗
[00:13:19.620 --> 00:13:25.620]  願朝萬有至上主也
[00:13:25.620 --> 00:13:27.620]  何等專為
[00:13:27.620 --> 00:13:35.620]  耶穌聖名
[00:13:35.620 --> 00:13:43.620]  奇妙莫大的神配得珍重
[00:13:43.620 --> 00:13:51.620]  何等專為耶穌聖名
[00:13:51.620 --> 00:13:55.620]  成為靈驗
[00:13:55.620 --> 00:14:02.620]  願朝萬有至上主也
[00:14:02.620 --> 00:14:04.620]  我願一世不變
[00:14:04.620 --> 00:14:11.620]  我願一世不變
[00:14:11.620 --> 00:14:15.620]  榮美的主也
[00:14:15.620 --> 00:14:20.620]  賜我一生所愛
[00:14:20.620 --> 00:14:26.620]  我願一世不變
[00:14:26.620 --> 00:14:30.620]  榮美的主也
[00:14:30.620 --> 00:14:35.620]  賜我一生所愛
[00:14:35.620 --> 00:14:42.620]  我願一世不變
[00:14:42.620 --> 00:14:46.620]  榮美的主也
[00:14:46.620 --> 00:14:51.620]  賜我一生所愛
[00:14:51.620 --> 00:14:58.620]  我願一世不變
[00:14:58.620 --> 00:15:02.620]  榮美的主也
[00:15:02.620 --> 00:15:09.620]  賜我一生所愛
[00:15:09.620 --> 00:15:15.620]  何等專為
[00:15:15.620 --> 00:15:18.620]  耶穌聖名
[00:15:18.620 --> 00:15:27.620]  奇妙莫大的神配得珍重
[00:15:27.620 --> 00:15:34.620]  何等專為耶穌聖名
[00:15:34.620 --> 00:15:38.620]  成為靈驗
[00:15:38.620 --> 00:15:45.620]  願朝萬有至上主也
[00:15:45.620 --> 00:15:47.620]  何等專為
[00:15:47.620 --> 00:15:54.620]  何等專為耶穌聖名
[00:15:54.620 --> 00:16:03.620]  奇妙莫大的神配得珍重
[00:16:03.620 --> 00:16:10.620]  何等專為耶穌聖名
[00:16:10.620 --> 00:16:14.620]  成為靈驗
[00:16:14.620 --> 00:16:23.620]  願朝萬有至上主也
[00:16:23.620 --> 00:16:30.620]  神的名是永遠當得稱重
[00:16:32.620 --> 00:16:35.620]  因祢的救贖奇妙
[00:16:35.620 --> 00:16:38.620]  祢的名就是我們一生所愛
[00:16:38.620 --> 00:16:40.620]  主也多謝祢
[00:16:40.620 --> 00:16:53.620]  在塵埃及記
[00:16:53.620 --> 00:17:00.620]  當以色列人在那個地方做奴隸的時候
[00:17:00.620 --> 00:17:05.620]  他們受著很多苦
[00:17:05.620 --> 00:17:10.620]  在天上的父神聽到他們的哀求
[00:17:10.620 --> 00:17:13.620]  他們的呼喊
[00:17:13.620 --> 00:17:16.620]  他就差派他的僕人摩西
[00:17:16.620 --> 00:17:21.620]  要帶領他的子民離開這個地方
[00:17:26.620 --> 00:17:29.620]  接著他就跟摩西說
[00:17:29.620 --> 00:17:33.620]  你要以色列人去預備好
[00:17:33.620 --> 00:17:38.620]  你要宰殺羔羊
[00:17:38.620 --> 00:17:41.620]  將這些血
[00:17:41.620 --> 00:17:45.620]  畫在你的門眉和門框上
[00:17:45.620 --> 00:17:47.620]  因為那一夜
[00:17:47.620 --> 00:17:49.620]  我要走遍埃及地
[00:17:49.620 --> 00:17:52.620]  把埃及地一切投生的
[00:17:52.620 --> 00:17:56.620]  無論是人還是生畜都會擊殺
[00:17:56.620 --> 00:18:01.620]  我要對埃及和所有的神明施行審判
[00:18:01.620 --> 00:18:03.620]  因為我是耶和華
[00:18:03.620 --> 00:18:08.620]  這血要在你們所住的房屋上作記號
[00:18:08.620 --> 00:18:12.620]  我一見這血就如月你們
[00:18:12.620 --> 00:18:15.620]  我擊打埃及地的時候
[00:18:15.620 --> 00:18:20.620]  災殃必不臨到你們身上
[00:18:20.620 --> 00:18:25.620]  (音樂)
[00:18:25.620 --> 00:18:26.620]  弟兄姊妹
[00:18:26.620 --> 00:18:30.620]  當我們聽到這個很熟悉的聖經故事的時候
[00:18:30.620 --> 00:18:35.620]  當我們在困苦艱難的時候
[00:18:35.620 --> 00:18:38.620]  我們的禱告
[00:18:38.620 --> 00:18:42.620]  上帝是必會垂聽
[00:18:42.620 --> 00:18:47.620]  在困苦艱難
[00:18:47.620 --> 00:18:53.620]  仍謙卑禱告要安靜
[00:18:53.620 --> 00:18:57.620]  知道祢是神
[00:18:57.620 --> 00:19:02.620]  無誰故人
[00:19:02.620 --> 00:19:05.620]  曾被失怨犧牲
[00:19:05.620 --> 00:19:12.620]  為救贖流血犧牲
[00:19:12.620 --> 00:19:17.620]  在困苦艱難
[00:19:17.620 --> 00:19:23.620]  仍謙卑禱告要安靜
[00:19:23.620 --> 00:19:27.620]  知道祢是神
[00:19:27.620 --> 00:19:31.620]  無誰故人
[00:19:31.620 --> 00:19:34.620]  曾被失怨犧牲
[00:19:34.620 --> 00:19:41.620]  為救贖流血犧牲
[00:19:41.620 --> 00:19:45.620]  令我如月死亡
[00:19:45.620 --> 00:19:49.620]  遇過風浪
[00:19:49.620 --> 00:19:55.620]  神恩守把我隱藏
[00:19:55.620 --> 00:19:59.620]  聖話偽則罪惡
[00:19:59.620 --> 00:20:03.620]  潔淨一生過錯
[00:20:03.620 --> 00:20:10.620]  藉幾多補血圖滿腦
[00:20:11.620 --> 00:20:23.620]  (音樂)
[00:20:23.620 --> 00:20:30.620]  我們一同安靜在神的裏面
[00:20:30.620 --> 00:20:33.620]  頂至問今天你的處境
[00:20:33.620 --> 00:20:37.620]  是否在困苦艱難的裏面
[00:20:37.620 --> 00:20:42.620]  我邀請你將心裏的重擔
[00:20:42.620 --> 00:20:45.620]  向主開放
[00:20:45.620 --> 00:20:48.620]  向祂祈求
[00:20:48.620 --> 00:21:17.620]  (音樂)
[00:21:17.620 --> 00:21:21.620]  在困苦艱難
[00:21:21.620 --> 00:21:27.620]  仍謙卑禱告要安靜
[00:21:27.620 --> 00:21:31.620]  知道祢是神
[00:21:31.620 --> 00:21:35.620]  無誰故人
[00:21:35.620 --> 00:21:38.620]  曾被失怨犧牲
[00:21:38.620 --> 00:21:45.620]  為救贖流血犧牲
[00:21:45.620 --> 00:21:49.620]  在困苦艱難
[00:21:49.620 --> 00:21:55.620]  仍謙卑禱告要安靜
[00:21:55.620 --> 00:21:59.620]  知道祢是神
[00:21:59.620 --> 00:22:03.620]  無誰故人
[00:22:03.620 --> 00:22:06.620]  曾被失怨犧牲
[00:22:06.620 --> 00:22:13.620]  為救贖流血犧牲
[00:22:13.620 --> 00:22:17.620]  令我越越死亡
[00:22:17.620 --> 00:22:21.620]  越過風浪
[00:22:21.620 --> 00:22:27.620]  神恩手把我揚長
[00:22:27.620 --> 00:22:31.620]  勝過繼則載我
[00:22:31.620 --> 00:22:34.620]  潔淨一生過錯
[00:22:34.620 --> 00:22:40.620]  藉幾多補血圖滿腦
[00:22:40.620 --> 00:22:44.620]  令我越越死亡
[00:22:44.620 --> 00:22:48.620]  越過風浪
[00:22:48.620 --> 00:22:54.620]  神恩手把我揚長
[00:22:54.620 --> 00:22:58.620]  勝過繼則載我
[00:22:58.620 --> 00:23:01.620]  潔淨一生過錯
[00:23:01.620 --> 00:23:08.620]  藉幾多補血圖滿腦
[00:23:08.620 --> 00:23:18.620]  願救恩歸於坐在寶座上的高人
[00:23:18.620 --> 00:23:25.620]  願救恩歸於坐在寶座上的高人
[00:23:25.620 --> 00:23:31.620]  耶穌
[00:23:31.620 --> 00:23:38.620]  願救恩歸於坐在寶座上的高人
[00:23:38.620 --> 00:23:42.620]  耶穌
[00:23:42.620 --> 00:23:51.620]  願救恩歸於坐在寶座上的高人
[00:23:51.620 --> 00:23:57.620]  耶穌
[00:23:57.620 --> 00:24:04.620]  願救恩歸於坐在寶座上的高人
[00:24:04.620 --> 00:24:10.620]  耶穌
[00:24:10.620 --> 00:24:14.620]  令我越越死亡
[00:24:14.620 --> 00:24:17.620]  越過風浪
[00:24:17.620 --> 00:24:23.620]  神恩手把我揚長
[00:24:23.620 --> 00:24:27.620]  勝過繼則載我
[00:24:27.620 --> 00:24:30.620]  潔淨一生過錯
[00:24:30.620 --> 00:24:37.620]  藉幾多補血圖滿腦
[00:24:37.620 --> 00:24:44.620]  藉幾多補血圖滿腦
[00:24:52.620 --> 00:24:54.620]  親愛的天父上帝,我們感謝祢
[00:24:54.620 --> 00:24:57.620]  因為祢的恩手從未離開過我們
[00:24:57.620 --> 00:25:01.620]  感謝祢在我們每天的生命裡
[00:25:01.620 --> 00:25:05.620]  祢看見我們,聽見我們
[00:25:05.620 --> 00:25:08.620]  除了祢顧念我們這個生命之外
[00:25:08.620 --> 00:25:14.620]  祢同樣顧念我們家裡大大小小的每一個生命
[00:25:14.620 --> 00:25:17.620]  感謝祢的應許是信實不變
[00:25:17.620 --> 00:25:21.620]  感謝祢賜下祢的獨生愛子主耶穌
[00:25:21.620 --> 00:25:26.620]  叫一切相信祂的人不自滅亡,反得永生
[00:25:26.620 --> 00:25:32.620]  我們感謝祢,求祢繼續帶領我們以下聽到的時間
[00:25:32.620 --> 00:25:34.620]  願祢的靈親自與我們同在
[00:25:34.620 --> 00:25:38.620]  感謝祢,以上奉主耶穌基督明求,阿們
[00:25:38.620 --> 00:25:42.620]  五眼弟兄姊妹,各位朋友你們好
[00:25:42.620 --> 00:25:47.620]  感謝敬拜隊給我們一個很好的敬拜時間
[00:25:47.620 --> 00:25:59.620]  我們今天繼續一起看有關世代的延續
[00:25:59.620 --> 00:26:03.620]  今天我們已經進入到第三講
[00:26:03.620 --> 00:26:09.620]  題目叫做不讓滅命者進彌加
[00:26:09.620 --> 00:26:14.620]  相關的經文是來自春埃及記第十二章
[00:26:14.620 --> 00:26:20.620]  這個時候也想邀請大家看看這個照片
[00:26:20.620 --> 00:26:23.620]  有兩個倒影
[00:26:23.620 --> 00:26:27.620]  一個一看就知道是一個人
[00:26:27.620 --> 00:26:32.620]  另一個大家看不看得出是一個什麼標記的倒影呢
[00:26:32.620 --> 00:26:37.620]  是,真是快而準
[00:26:37.620 --> 00:26:42.620]  相信大家都去過這個地方
[00:26:42.620 --> 00:26:46.620]  它是杜豐山的大十字架
[00:26:46.620 --> 00:26:53.620]  這個杜豐山的大十字架其實在1958年開始
[00:26:53.620 --> 00:26:57.620]  已經坐落在杜豐山上
[00:26:57.620 --> 00:27:01.620]  我們看到這個十字架除了大之外
[00:27:01.620 --> 00:27:05.620]  它的高度原來有40呎高
[00:27:05.620 --> 00:27:12.620]  除了這個高度外形具代表性之外
[00:27:12.620 --> 00:27:16.620]  其中一個令人矚目的地方
[00:27:16.620 --> 00:27:20.620]  就是這個十字架上有兩個中文字
[00:27:20.620 --> 00:27:25.620]  我已經聽到了,就是成了
[00:27:25.620 --> 00:27:32.620]  我覺得成了這個現在完成式的動詞
[00:27:32.620 --> 00:27:37.620]  實在是擔起了一個messenger
[00:27:37.620 --> 00:27:42.620]  是一個傳揚使者的角色
[00:27:42.620 --> 00:27:47.620]  對我來說,我覺得它正正中心地
[00:27:47.620 --> 00:27:55.620]  一直提醒每一代看到這個十字架坐標的人
[00:27:55.620 --> 00:28:00.620]  去紀念有關神的羔羊
[00:28:00.620 --> 00:28:05.620]  就是神的獨生子主耶穌基督
[00:28:05.620 --> 00:28:10.620]  為神所愛的人,包括我們這裡每一個
[00:28:10.620 --> 00:28:20.620]  他為世上的人在十字架上所成就的犧牲和救贖
[00:28:20.620 --> 00:28:25.620]  叫一切信他的人,怎樣啊
[00:28:25.620 --> 00:28:30.620]  不致滅亡,反得永生
[00:28:30.620 --> 00:28:37.620]  今天的正道也有一句主題經文
[00:28:37.620 --> 00:28:41.620]  就是來自《春埃及記》十二章十四節
[00:28:41.620 --> 00:28:43.620]  我邀請大家一起讀,好嗎?
[00:28:43.620 --> 00:28:44.620]  一二三
[00:28:44.620 --> 00:28:47.620]  你們要紀念這一日
[00:28:47.620 --> 00:28:49.620]  世世代代守這一日
[00:28:49.620 --> 00:28:51.620]  為耶和華的節日
[00:28:51.620 --> 00:28:55.620]  作為你們永遠的定例
[00:28:55.620 --> 00:28:57.620]  在這裡的你們
[00:28:57.620 --> 00:29:02.620]  其實就是指耶和華當時寄居在埃及地
[00:29:02.620 --> 00:29:07.620]  超過了四百年的所有以色列百姓
[00:29:07.620 --> 00:29:16.620]  耶和華是要去兼顧他們對神的信心和盼望
[00:29:16.620 --> 00:29:20.620]  一起去按照耶和華給他們的應許
[00:29:20.620 --> 00:29:23.620]  上蒙神救贖的路
[00:29:23.620 --> 00:29:28.620]  不讓滅命者進入他們的家
[00:29:28.620 --> 00:29:34.620]  耶和華是一位遵守盟約的神
[00:29:34.620 --> 00:29:39.620]  當耶和華看到和聽到
[00:29:39.620 --> 00:29:46.620]  以色列百姓在埃及地被法老的監工奴役
[00:29:46.620 --> 00:29:52.620]  耶和華記得紀念自己和以色列的祖宗
[00:29:52.620 --> 00:29:55.620]  阿伯拉罕、以撒、瓦國
[00:29:55.620 --> 00:29:59.620]  曾經所立下的永遠之約
[00:29:59.620 --> 00:30:07.620]  是要將迦南地賜給他們和他們世世代代的後裔
[00:30:07.620 --> 00:30:11.620]  所以神既然是一位遵守盟約的神
[00:30:11.620 --> 00:30:14.620]  他一定會按照他的約
[00:30:14.620 --> 00:30:18.620]  拯救所有的以色列人離開埃及
[00:30:18.620 --> 00:30:22.620]  帶他們回到應許之地
[00:30:22.620 --> 00:30:27.620]  迦南流乃與物之地
[00:30:27.620 --> 00:30:31.620]  接著我們再看看這一天
[00:30:31.620 --> 00:30:39.620]  這一天其實是耶和華想再進一步去兼顧以色列百姓的信心
[00:30:39.620 --> 00:30:43.620]  所以他預先告訴他們
[00:30:43.620 --> 00:30:48.620]  一個很具體和確實的日子
[00:30:48.620 --> 00:30:51.620]  就是第六節所說的本月十四日
[00:30:51.620 --> 00:30:55.620]  即是當時的十四日
[00:30:55.620 --> 00:30:59.620]  在這一天所有的以色列家庭
[00:30:59.620 --> 00:31:01.620]  包括他們的親戚
[00:31:01.620 --> 00:31:08.620]  都會一起離開這個終日令他們困苦的地方
[00:31:08.620 --> 00:31:10.620]  埃及
[00:31:10.620 --> 00:31:12.620]  亦由這一天開始
[00:31:12.620 --> 00:31:17.620]  以色列所有的回眾都會展開一個新的開始
[00:31:17.620 --> 00:31:20.620]  他們生命的困所得到釋放
[00:31:20.620 --> 00:31:22.620]  獲得自由
[00:31:22.620 --> 00:31:24.620]  享安息
[00:31:24.620 --> 00:31:29.620]  以色列人的回應是甚麼呢
[00:31:29.620 --> 00:31:32.620]  以色列人的回應是
[00:31:32.620 --> 00:31:37.620]  「彭信踏上,一起參與,共同見證」
[00:31:37.620 --> 00:31:42.620]  「神大能的拯救,救贖,保護」
[00:31:42.620 --> 00:31:47.620]  「不要讓滅命者進入他們的家」
[00:31:47.620 --> 00:31:50.620]  我們一起看第一點
[00:31:50.620 --> 00:31:52.620]  彭信踏上之時
[00:31:52.620 --> 00:31:57.620]  我們一起讀頭一至十四節
[00:31:57.620 --> 00:32:00.620]  一至七節讓我先為大家讀出
[00:32:00.620 --> 00:32:03.620]  當到第八至十四節的時候
[00:32:03.620 --> 00:32:06.620]  就邀請在座的弟兄姊妹一起讀
[00:32:06.620 --> 00:32:11.620]  耶和華在埃及地對摩西和雅論說
[00:32:11.620 --> 00:32:15.620]  「你們要以本月為正月,為一年之首」
[00:32:15.620 --> 00:32:18.620]  「你們要吩咐以色列傳會眾說」
[00:32:18.620 --> 00:32:23.620]  「本月初十,各人要按著家庭取羔羊」
[00:32:23.620 --> 00:32:25.620]  「一家一隻羔羊」
[00:32:25.620 --> 00:32:28.620]  「若一家人太少,吃不了一隻羔羊」
[00:32:28.620 --> 00:32:33.620]  「就要按著人數和甲壁的輪舍,共取一隻」
[00:32:33.620 --> 00:32:38.620]  「你們要按每人的食量,來估算羔羊」
[00:32:38.620 --> 00:32:42.620]  「你們要從綿羊或山羊中取一隻」
[00:32:42.620 --> 00:32:45.620]  「無殘疾一歲的公羔羊」
[00:32:45.620 --> 00:32:49.620]  「要把它留到本月十四日那日的黃昏時候」
[00:32:49.620 --> 00:32:52.620]  「以色列傳會眾要把羔羊宰了」
[00:32:52.620 --> 00:32:57.620]  「他們要取一些血,屠在他們吃羔羊的房屋」
[00:32:57.620 --> 00:33:01.620]  「兩邊的門框上和門尾上」
[00:33:01.620 --> 00:33:02.620]  好,請大家一起讀
[00:33:02.620 --> 00:33:07.620]  「當晚要吃羔羊的肉,要用火烤了」
[00:33:07.620 --> 00:33:10.620]  「與毛膠餅和苦菜一起吃」
[00:33:10.620 --> 00:33:13.620]  「不可吃生的或用水煮的」
[00:33:13.620 --> 00:33:18.620]  「要把羔羊年頭大腿和內臟用火烤了吃」
[00:33:18.620 --> 00:33:21.620]  「一點也不可留到早晨」
[00:33:21.620 --> 00:33:25.620]  「若有留到早晨的,要用火燒了」
[00:33:25.620 --> 00:33:27.620]  「你們要這樣吃羔羊」
[00:33:27.620 --> 00:33:30.620]  「腰間束帶,腳上穿鞋」
[00:33:30.620 --> 00:33:33.620]  「手中拿著快快地吃」
[00:33:33.620 --> 00:33:35.620]  「這是耶和華的如願」
[00:33:35.620 --> 00:33:39.620]  「因為那夜我要走遍埃及地」
[00:33:39.620 --> 00:33:42.620]  「把埃及地一切投生的」
[00:33:42.620 --> 00:33:45.620]  「無論是人是牲畜都擊殺了」
[00:33:45.620 --> 00:33:49.620]  「我要對埃及所有的神明施行審判」
[00:33:49.620 --> 00:33:51.620]  「我是耶和華」
[00:33:51.620 --> 00:33:55.620]  「這血要在你們所住的房屋上作記號」
[00:33:55.620 --> 00:33:58.620]  「我一見這血就如願你們」
[00:33:58.620 --> 00:34:00.620]  「我擊打埃及地的時候」
[00:34:00.620 --> 00:34:04.620]  「再也必不臨到你們身上施行毀滅」
[00:34:04.620 --> 00:34:06.620]  「你們要紀念這日」
[00:34:06.620 --> 00:34:10.620]  「世世代代守這日為耶和華的節日」
[00:34:10.620 --> 00:34:13.620]  「作為你們永遠的定例」
[00:34:13.620 --> 00:34:17.620]  第一點,剛才我們說到憑信心踏上
[00:34:17.620 --> 00:34:20.620]  剛才我們讀的十四節裡面
[00:34:20.620 --> 00:34:28.620]  分別出現過「你們要」、「各人要」、「他們要」和「當晚要」
[00:34:28.620 --> 00:34:30.620]  其實這裡是要帶出
[00:34:30.620 --> 00:34:33.620]  當神降下第十災
[00:34:33.620 --> 00:34:36.620]  要擊殺埃及所有長子之前
[00:34:36.620 --> 00:34:40.620]  祂要摩西和雅倫
[00:34:40.620 --> 00:34:43.620]  吩咐所有的以色列百姓
[00:34:43.620 --> 00:34:49.620]  都要一起去參與一個蒙神救贖的信心行動
[00:34:49.620 --> 00:34:53.620]  就是一起去預備如月節
[00:34:53.620 --> 00:34:59.620]  神要他們在參與如月節每個細節的預備過程裡面
[00:34:59.620 --> 00:35:04.620]  經歷到的信心和盼望的焦點
[00:35:04.620 --> 00:35:08.620]  是對準在神上面
[00:35:08.620 --> 00:35:14.620]  就好像他們的信心領袖摩西一樣
[00:35:14.620 --> 00:35:20.620]  當日神在荊棘的火焰裡面呼召摩西
