
[00:00:00.000 --> 00:00:06.000]  好,頂姐妹,很久沒有在這個地方了
[00:02:33.000 --> 00:02:35.000]  你喜歡開心祈禱也可以
[00:02:35.000 --> 00:02:38.000]  接著也可以,突然間唱歌也可以
[00:02:38.000 --> 00:02:40.000]  我們沒有合奏的
[00:02:40.000 --> 00:02:42.000]  不過有時候會有一個調
[00:02:42.000 --> 00:02:45.000]  就是在祈禱的時候不是抄對方
[00:02:45.000 --> 00:02:47.000]  你一號期的時候
[00:02:47.000 --> 00:02:49.000]  你標幾句經文,又說說話
[00:02:49.000 --> 00:02:51.000]  他又想起又唱首歌
[00:02:51.000 --> 00:02:54.000]  其實有時候真的完了會有主題的
[00:02:54.000 --> 00:02:59.000]  這個星期我們在敬拜祈禱裡面
[00:02:59.000 --> 00:03:01.000]  我為什麼覺得深刻呢
[00:03:01.000 --> 00:03:05.000]  是我在領袖裡面的一句
[00:03:05.000 --> 00:03:09.000]  「鐵磨鐵磨出韌來,朋友相感乃是如此」
[00:03:09.000 --> 00:03:12.000]  讓我想起其實就算一起做童工侍奉
[00:03:12.000 --> 00:03:15.000]  也各有各面對很多困難
[00:03:15.000 --> 00:03:19.000]  也有很多不為人可以說的軟弱
[00:03:19.000 --> 00:03:22.000]  不過在這個祈禱的團契裡面
[00:03:22.000 --> 00:03:24.000]  是一個很重要的實踐
[00:03:24.000 --> 00:03:26.000]  就是坦白
[00:03:26.000 --> 00:03:29.000]  當時我突然間有一個感動
[00:03:29.000 --> 00:03:31.000]  我就站起來
[00:03:31.000 --> 00:03:33.000]  然後現場的童工
[00:03:33.000 --> 00:03:35.000]  我就說我們一起為蘇牧師祈禱
[00:03:35.000 --> 00:03:39.000]  因為這個星期我們會一起
[00:03:39.000 --> 00:03:42.000]  在一些牧養的需要裡面
[00:03:42.000 --> 00:03:46.000]  很需要童心去禱告
[00:03:46.000 --> 00:03:48.000]  一起推他出來
[00:03:48.000 --> 00:03:49.000]  因為他要說話
[00:03:49.000 --> 00:03:50.000]  我為他祈禱
[00:03:50.000 --> 00:03:53.000]  為這個屬靈的領袖去禱告
[00:03:53.000 --> 00:03:55.000]  確實有時候也很不容易
[00:03:55.000 --> 00:03:59.000]  因為在整個氛圍裡面
[00:03:59.000 --> 00:04:01.000]  為童牧師祈禱
[00:04:01.000 --> 00:04:04.000]  不同年代的童工
[00:04:04.000 --> 00:04:08.000]  裡面的大師姐、大師兄
[00:04:08.000 --> 00:04:10.000]  他們也在祈禱
[00:04:10.000 --> 00:04:12.000]  我一邊聽的時候很感動
[00:04:12.000 --> 00:04:15.000]  因為不同年代的人進到教會
[00:04:15.000 --> 00:04:18.000]  就好像今天你們敬拜一樣
[00:04:18.000 --> 00:04:20.000]  其實你很喜歡這個地方
[00:04:20.000 --> 00:04:22.000]  所以這個地方裡面發生什麼事
[00:04:22.000 --> 00:04:26.000]  你會覺得很興奮、很期待
[00:04:26.000 --> 00:04:27.000]  或者很擇心
[00:04:27.000 --> 00:04:29.000]  或者有時候你想迴避也好
[00:04:29.000 --> 00:04:32.000]  你想遮掩不理也好
[00:04:32.000 --> 00:04:37.000]  是因為你要預備好狀態去迎戰
[00:04:37.000 --> 00:04:42.000]  所以我覺得合一敬拜其實是一個生命
[00:04:42.000 --> 00:04:47.000]  今天有機會和大家在這段經文裡面去看
[00:04:47.000 --> 00:04:49.000]  我讀的時候
[00:04:49.000 --> 00:04:52.000]  我由第一節順序讀到16
[00:04:52.000 --> 00:04:55.000]  我中間skip了八、九十節
[00:04:55.000 --> 00:04:58.000]  但是待會我的分享裡面
[00:04:58.000 --> 00:05:01.000]  我會拆開兩部分去看
[00:05:01.000 --> 00:05:03.000]  我先輕輕讀
[00:05:03.000 --> 00:05:04.000]  因為我們是講禱
[00:05:04.000 --> 00:05:06.000]  不是講禮子
[00:05:06.000 --> 00:05:08.000]  所以要進入心
[00:05:08.000 --> 00:05:10.000]  就從神的話語開始
[00:05:10.000 --> 00:05:12.000]  我讀給大家聽
[00:05:12.000 --> 00:05:14.000]  已忽所書四章
[00:05:14.000 --> 00:05:15.000]  第一節開始
[00:05:15.000 --> 00:05:18.000]  我為主作囚徒的勸你們
[00:05:18.000 --> 00:05:19.000]  既然蒙召
[00:05:19.000 --> 00:05:24.000]  行事為人就要與你們所蒙召的呼召相請
[00:05:24.000 --> 00:05:26.000]  凡事要謙虛、溫柔、忍耐
[00:05:26.000 --> 00:05:28.000]  用愛心互相寬容
[00:05:28.000 --> 00:05:30.000]  以和平彼此聯繫
[00:05:30.000 --> 00:05:34.000]  竭力保持聖靈所賜的合一
[00:05:34.000 --> 00:05:35.000]  第四節
[00:05:35.000 --> 00:05:36.000]  身體只有一個
[00:05:36.000 --> 00:05:37.000]  聖靈只有一位
[00:05:37.000 --> 00:05:39.000]  正如你們蒙召
[00:05:39.000 --> 00:05:42.000]  是為同有一個子望而蒙召
[00:05:42.000 --> 00:05:44.000]  一主一信一洗
[00:05:44.000 --> 00:05:47.000]  上帝就是萬人之父
[00:05:47.000 --> 00:05:49.000]  超越萬有之常
[00:05:49.000 --> 00:05:50.000]  貫通萬有
[00:05:50.000 --> 00:05:51.000]  在萬有之中
[00:05:51.000 --> 00:05:54.000]  我們每個人蒙恩
[00:05:54.000 --> 00:05:58.000]  都是照基督所賜給每個人的恩賜
[00:05:58.000 --> 00:06:01.000]  八、九十節我就不讀了
[00:06:01.000 --> 00:06:05.000]  接著再下去很實際的十一節開始
[00:06:05.000 --> 00:06:11.000]  他所賜的有使徒、有先知、有傳福音的、有牧者和教師
[00:06:11.000 --> 00:06:14.000]  為要裝備聖徒做侍奉的工作
[00:06:14.000 --> 00:06:16.000]  建立基督的身體
[00:06:16.000 --> 00:06:20.000]  直等到我們眾人在信仰上同歸於一
[00:06:20.000 --> 00:06:21.000]  認識上帝的兒子
[00:06:21.000 --> 00:06:23.000]  得以長大成人
[00:06:23.000 --> 00:06:26.000]  達到基督完全長成的新娘
[00:06:26.000 --> 00:06:27.000]  接著十四節
[00:06:27.000 --> 00:06:33.000]  這樣我們不再作小孩子中了人的詭計和欺騙的法術
[00:06:33.000 --> 00:06:36.000]  被一切邪說之風搖動
[00:06:36.000 --> 00:06:37.000]  飄來飄去
[00:06:37.000 --> 00:06:40.000]  我們反而要用愛心說誠實話
[00:06:40.000 --> 00:06:42.000]  各方面向著基督長進
[00:06:42.000 --> 00:06:44.000]  憐於元首基督
[00:06:44.000 --> 00:06:48.000]  靠著他全身都連接得緊湊
[00:06:48.000 --> 00:06:49.000]  八節各按各職
[00:06:49.000 --> 00:06:52.000]  照著各體的功用彼此相助
[00:06:52.000 --> 00:06:54.000]  使身體漸漸增長
[00:06:54.000 --> 00:06:56.000]  在愛中建立自己
[00:06:56.000 --> 00:06:59.000]  當我讀完這段經文的時候
[00:06:59.000 --> 00:07:02.000]  我想今天帶大家看兩個方向
[00:07:02.000 --> 00:07:05.000]  第一個是Me,我自己
[00:07:05.000 --> 00:07:08.000]  第二個是Church,教會
[00:07:08.000 --> 00:07:10.000]  既然我們在這個講題裡
[00:07:10.000 --> 00:07:13.000]  叫做我與教會的關係
[00:07:13.000 --> 00:07:15.000]  合一敬拜
[00:07:15.000 --> 00:07:17.000]  有兩個很重要的元素
[00:07:17.000 --> 00:07:18.000]  一個是我
[00:07:18.000 --> 00:07:20.000]  一個是教會
[00:07:20.000 --> 00:07:22.000]  在這兩方面的時候
[00:07:22.000 --> 00:07:24.000]  究竟要展述些什麼呢
[00:07:24.000 --> 00:07:27.000]  我將它們合併了
[00:07:27.000 --> 00:07:30.000]  我用了一至三節
[00:07:30.000 --> 00:07:34.000]  最後包插十四至十六節
[00:07:34.000 --> 00:07:36.000]  裡面有個轉接詞
[00:07:36.000 --> 00:07:38.000]  以致我們知道
[00:07:38.000 --> 00:07:41.000]  為什麼在講蒙召的因
[00:07:41.000 --> 00:07:45.000]  有一些很個人的元素
[00:07:45.000 --> 00:07:48.000]  但這裡為的目的
[00:07:48.000 --> 00:07:51.000]  就是要更多人認識福音
[00:07:51.000 --> 00:07:53.000]  能夠長大成人
[00:07:53.000 --> 00:07:57.000]  所以Me就是我的屬靈質地
[00:07:57.000 --> 00:07:59.000]  我挺喜歡用質地這個字
[00:07:59.000 --> 00:08:01.000]  你穿衣服
[00:08:01.000 --> 00:08:03.000]  如果你摸到質地
[00:08:03.000 --> 00:08:05.000]  你就知道是否舒服
[00:08:05.000 --> 00:08:09.000]  或者摸到就能猜到是否好品牌
[00:08:09.000 --> 00:08:11.000]  如果你買連鎖店的
[00:08:11.000 --> 00:08:15.000]  買完穿五次就可以換款
[00:08:15.000 --> 00:08:18.000]  通常質地放在機器洗
[00:08:18.000 --> 00:08:20.000]  很快會變差
[00:08:20.000 --> 00:08:22.000]  但如果你買很貴
[00:08:22.000 --> 00:08:24.000]  才買一件好品牌的
[00:08:24.000 --> 00:08:28.000]  穿著質地還是很好的
[00:08:28.000 --> 00:08:30.000]  看上去很立體
[00:08:30.000 --> 00:08:37.000]  所以人很需要有質素的東西
[00:08:37.000 --> 00:08:40.000]  很多時候保持得好
[00:08:40.000 --> 00:08:44.000]  究竟我的質地與這段經文有何關係
[00:08:44.000 --> 00:08:47.000]  首先我們要看看這裡
[00:08:47.000 --> 00:08:49.000]  這段裡說
[00:08:49.000 --> 00:08:53.000]  既然夢照與夢照的恩相稱
[00:08:53.000 --> 00:08:55.000]  其實夢照是甚麼呢
[00:08:55.000 --> 00:08:57.000]  就是呼籲你出來
[00:08:57.000 --> 00:08:58.000]  你要承認
[00:08:58.000 --> 00:09:02.000]  而且你要實踐這件事
[00:09:02.000 --> 00:09:04.000]  實踐甚麼呢
[00:09:04.000 --> 00:09:05.000]  就是你的內涵
[00:09:05.000 --> 00:09:07.000]  內涵包括了
[00:09:07.000 --> 00:09:10.000]  溫柔、忍耐、謙卑
[00:09:10.000 --> 00:09:13.000]  要用愛心互相寬容
[00:09:13.000 --> 00:09:15.000]  要用和平彼此聯繫
[00:09:15.000 --> 00:09:19.000]  第二、三節裡所說的
[00:09:19.000 --> 00:09:23.000]  是我們被神呼籲出來
[00:09:23.000 --> 00:09:25.000]  實踐我做轉門徒
[00:09:25.000 --> 00:09:28.000]  不是只有外表
[00:09:28.000 --> 00:09:31.000]  我們內裡要有齊這些元素
[00:09:31.000 --> 00:09:34.000]  不過要有齊這些元素
[00:09:34.000 --> 00:09:37.000]  確實是不容易的
[00:09:37.000 --> 00:09:42.000]  我們跳到那裡沒有了
[00:09:42.000 --> 00:09:44.000]  先看看
[00:09:44.000 --> 00:09:45.000]  可能沒有了一點
[00:09:45.000 --> 00:09:46.000]  不要緊
[00:09:46.000 --> 00:09:47.000]  我們留在這裡
[00:09:47.000 --> 00:09:49.000]  當這段經文說
[00:09:49.000 --> 00:09:50.000]  如果我們呼籲出來
[00:09:50.000 --> 00:09:53.000]  我們的質地要足夠的話
[00:09:53.000 --> 00:09:57.000]  很快我們看看第十四至十六節的時候
[00:09:57.000 --> 00:09:59.000]  有一個很重要的轉接詞
[00:09:59.000 --> 00:10:01.000]  叫做這樣
[00:10:01.000 --> 00:10:03.000]  屬靈質地
[00:10:03.000 --> 00:10:07.000]  其實當你有齊第二、三節裡的元素
[00:10:07.000 --> 00:10:08.000]  我可以這麼說
[00:10:08.000 --> 00:10:11.000]  會帶來一個成熟度
[00:10:11.000 --> 00:10:15.000]  有足夠的成熟度去面對不同的事
[00:10:15.000 --> 00:10:19.000]  尤其是十四節裡用的轉接詞
[00:10:19.000 --> 00:10:20.000]  這樣
[00:10:20.000 --> 00:10:22.000]  什麼叫這樣呢?
[00:10:22.000 --> 00:10:25.000]  當我們有足夠的成熟度
[00:10:25.000 --> 00:10:28.000]  內裡的質地儲存得好的時候
[00:10:28.000 --> 00:10:30.000]  很清楚地告訴你
[00:10:30.000 --> 00:10:33.000]  我們不用怕不能長大成人
[00:10:33.000 --> 00:10:37.000]  我們不需要怕外面的不同東西
[00:10:37.000 --> 00:10:40.000]  會干擾我們的生命
[00:10:40.000 --> 00:10:44.000]  我們有足夠的能力可以堅持
[00:10:44.000 --> 00:10:47.000]  我知道頂姐妹很多時候
[00:10:47.000 --> 00:10:49.000]  我們做基督徒
[00:10:49.000 --> 00:10:50.000]  我們信耶穌
[00:10:50.000 --> 00:10:54.000]  經常說人要溫柔、謙虛、忍耐
[00:10:54.000 --> 00:10:56.000]  所以你一出去
[00:10:56.000 --> 00:10:59.000]  回到學校的場地
[00:10:59.000 --> 00:11:01.000]  回到你工作的場地
[00:11:01.000 --> 00:11:03.000]  跟你朋友相處的時候
[00:11:03.000 --> 00:11:05.000]  做人要客氣
[00:11:05.000 --> 00:11:08.000]  不過在這段經文裡說的那些
[00:11:08.000 --> 00:11:11.000]  溫柔、忍耐、互相寬容
[00:11:11.000 --> 00:11:13.000]  那些是需要的
[00:11:13.000 --> 00:11:15.000]  但是不要忘記
[00:11:15.000 --> 00:11:18.000]  我們能夠內裡儲存這種
[00:11:18.000 --> 00:11:21.000]  與蒙召的恩相情
[00:11:21.000 --> 00:11:24.000]  是因為我們被愛得足夠
[00:11:24.000 --> 00:11:26.000]  以致我們的成熟就是
[00:11:26.000 --> 00:11:29.000]  看到外面的世界
[00:11:29.000 --> 00:11:32.000]  我不會被它干擾到自己會變軟
[00:11:32.000 --> 00:11:34.000]  而且清楚地告訴我們
[00:11:34.000 --> 00:11:36.000]  我們可以健康地成長
[00:11:36.000 --> 00:11:38.000]  就像這裡提到
[00:11:38.000 --> 00:11:39.000]  不再做小孩
[00:11:39.000 --> 00:11:41.000]  我願意長進
[00:11:41.000 --> 00:11:43.000]  也是漸漸增長
[00:11:43.000 --> 00:11:46.000]  很少基督徒信主的時候
[00:11:46.000 --> 00:11:49.000]  他的福度會突然之間
[00:11:49.000 --> 00:11:50.000]  從什麼都不懂
[00:11:50.000 --> 00:11:52.000]  一飆就飆得很厲害
[00:11:52.000 --> 00:11:54.000]  當然以前經常說的那些見證
[00:11:54.000 --> 00:11:56.000]  有些很厲害的偉人
[00:11:56.000 --> 00:11:58.000]  他一信主
[00:11:58.000 --> 00:12:00.000]  就說我要奉獻出來
[00:12:00.000 --> 00:12:02.000]  我要去做些什麼
[00:12:02.000 --> 00:12:05.000]  不過通常這樣的時候
[00:12:05.000 --> 00:12:08.000]  這是很特別的熟練經驗
[00:12:08.000 --> 00:12:11.000]  一般我們信主的人
[00:12:11.000 --> 00:12:14.000]  都會經過很多不同的經驗
[00:12:14.000 --> 00:12:16.000]  磨練的時候
[00:12:16.000 --> 00:12:18.000]  我們是漸漸增長
[00:12:18.000 --> 00:12:21.000]  給你看看一個圖
[00:12:21.000 --> 00:12:24.000]  在1937年
[00:12:24.000 --> 00:12:27.000]  英格蘭有一場比賽
[00:12:27.000 --> 00:12:31.000]  這場比賽是在大霧裡進行的
[00:12:31.000 --> 00:12:34.000]  當時有一個守龍門
[00:12:34.000 --> 00:12:39.000]  他堅持在自己的位置等
[00:12:39.000 --> 00:12:43.000]  他一直以為他的隊友在前面踢球
[00:12:43.000 --> 00:12:46.000]  球還沒回到後方
[00:12:46.000 --> 00:12:47.000]  一定會有的
[00:12:47.000 --> 00:12:49.000]  拿到對方的球會來
[00:12:49.000 --> 00:12:51.000]  所以他就一直堅持
[00:12:51.000 --> 00:12:54.000]  他不知道原來因為大霧
[00:12:54.000 --> 00:12:57.000]  裁判已經沒辦法
[00:12:57.000 --> 00:13:00.000]  終止了球賽15分鐘
[00:13:00.000 --> 00:13:02.000]  我不知道你喜歡踢球的人
[00:13:02.000 --> 00:13:04.000]  上網搜尋也好
[00:13:04.000 --> 00:13:07.000]  你知不知道這場1937年的比賽
[00:13:07.000 --> 00:13:09.000]  不過這場比賽結束的時候
[00:13:09.000 --> 00:13:10.000]  他怎樣才知道呢
[00:13:10.000 --> 00:13:12.000]  太大霧了,根本看不到
[00:13:12.000 --> 00:13:14.000]  靠一個警察走過來的時候
[00:13:14.000 --> 00:13:15.000]  告訴他
[00:13:15.000 --> 00:13:17.000]  其實比賽結束了
[00:13:17.000 --> 00:13:19.000]  你還能站著
[00:13:19.000 --> 00:13:21.000]  他當時才發現
[00:13:21.000 --> 00:13:23.000]  原來我站了15分鐘
[00:13:23.000 --> 00:13:25.000]  在守龍門
[00:13:25.000 --> 00:13:27.000]  如果在外面的人
[00:13:27.000 --> 00:13:29.000]  可能今天
[00:13:29.000 --> 00:13:33.000]  這些電子產品這麼先進的時候
[00:13:33.000 --> 00:13:35.000]  隨時可以放大一個鏡頭
[00:13:35.000 --> 00:13:37.000]  拍他很落寞
[00:13:37.000 --> 00:13:40.000]  很傻
[00:13:40.000 --> 00:13:43.000]  為什麼還在等呢
[00:13:43.000 --> 00:13:45.000]  但我的形容是
[00:13:45.000 --> 00:13:46.000]  他很專業
[00:13:46.000 --> 00:13:50.000]  一個真正成熟度的人
[00:13:50.000 --> 00:13:53.000]  哪怕面對外面的世界
[00:13:53.000 --> 00:13:57.000]  也不像他有很多往來也好
[00:13:57.000 --> 00:14:00.000]  或者就算得到當時的人笑他
[00:14:00.000 --> 00:14:03.000]  說他真的站著也好
[00:14:03.000 --> 00:14:07.000]  他做了一個與職能最相稱的事
[00:14:07.000 --> 00:14:11.000]  就是熱愛他自己的崗位
[00:14:11.000 --> 00:14:14.000]  所以他願意在這裡等
[00:14:14.000 --> 00:14:17.000]  他的成熟度是什麼呢
[00:14:17.000 --> 00:14:21.000]  就是就算別人怎樣去看這件事也好
[00:14:21.000 --> 00:14:24.000]  他仍然相信他做對了
[00:14:24.000 --> 00:14:26.000]  因為他不知道原來球賽結束了
[00:14:26.000 --> 00:14:29.000]  他站在這裡就是守著他要做的事
[00:14:29.000 --> 00:14:33.000]  今天我們的屬靈質地是怎樣呢
[00:14:33.000 --> 00:14:36.000]  我們的屬靈質地會不會
[00:14:36.000 --> 00:14:38.000]  也能夠像剛才的經文所說
[00:14:38.000 --> 00:14:42.000]  可以與蒙召的因配對得起
[00:14:42.000 --> 00:14:47.000]  我們也有那些溫柔、忍耐、彼此寬容
[00:14:47.000 --> 00:14:49.000]  彼此的合一
[00:14:49.000 --> 00:14:52.000]  你未必完全像聖潔一樣
[00:14:52.000 --> 00:14:54.000]  什麼都齊全
[00:14:54.000 --> 00:14:57.000]  是不斷漸漸增長的
[00:14:57.000 --> 00:15:00.000]  你不會突然之間所有東西都有了
[00:15:00.000 --> 00:15:04.000]  還要經過磨練才可能得到
[00:15:04.000 --> 00:15:07.000]  是經過磨練才會得到
[00:15:07.000 --> 00:15:09.000]  當你得到的時候
[00:15:09.000 --> 00:15:12.000]  你的質地就很強大
[00:15:12.000 --> 00:15:16.000]  強大到好像這個名人說了一句
[00:15:16.000 --> 00:15:18.000]  當我心裡夠強壯的時候
[00:15:18.000 --> 00:15:20.000]  我就不再攻擊人
[00:15:20.000 --> 00:15:22.000]  或者這樣說
[00:15:22.000 --> 00:15:24.000]  我也不怕被攻擊
[00:15:24.000 --> 00:15:26.000]  很不容易的
[00:15:26.000 --> 00:15:30.000]  似乎《耳筆所書》四章一至三
[00:15:30.000 --> 00:15:33.000]  一開始說我們與蒙召的因相稱
[00:15:33.000 --> 00:15:37.000]  千萬不要用尺去量身邊的弟妹
[00:15:37.000 --> 00:15:39.000]  他們還未做到
[00:15:39.000 --> 00:15:41.000]  未做到是正常的
[00:15:41.000 --> 00:15:44.000]  是不停經過磨練之後
[00:15:44.000 --> 00:15:47.000]  才有足夠的成熟度做得到
[00:15:47.000 --> 00:15:50.000]  我們就彼此陪對方
[00:15:50.000 --> 00:15:51.000]  這是第一點
[00:15:51.000 --> 00:15:53.000]  我的熟齡質地
[00:15:53.000 --> 00:15:54.000]  第二點
[00:15:54.000 --> 00:15:56.000]  我很想和大家一起看
[00:15:56.000 --> 00:15:58.000]  這次我們就退下去
[00:15:58.000 --> 00:15:59.000]  一至三節
[00:15:59.000 --> 00:16:00.000]  一開始說了
[00:16:00.000 --> 00:16:02.000]  總結是這樣
[00:16:02.000 --> 00:16:05.000]  後面十四至十六節
[00:16:05.000 --> 00:16:07.000]  現在我們去到中間那段
[00:16:07.000 --> 00:16:10.000]  中間那段我們就用四至七節
[00:16:10.000 --> 00:16:14.000]  後面十一至十三節
[00:16:14.000 --> 00:16:16.000]  這裡我不詳細再讀
[00:16:16.000 --> 00:16:18.000]  因為我已經讀過了
[00:16:18.000 --> 00:16:20.000]  教會的質地又是怎樣呢
[00:16:20.000 --> 00:16:23.000]  如果我們每一個都有我們的熟齡質地
[00:16:23.000 --> 00:16:25.000]  我們進入教會這個場所
[00:16:25.000 --> 00:16:28.000]  在《耳筆所書》這段經文裏面
[00:16:28.000 --> 00:16:29.000]  又提醒我們
[00:16:29.000 --> 00:16:33.000]  教會應該可以發揮到什麼功效
[00:16:33.000 --> 00:16:35.000]  在這段裏面
[00:16:35.000 --> 00:16:36.000]  我們會看到
[00:16:36.000 --> 00:16:38.000]  其實我們有同一個指望
[00:16:38.000 --> 00:16:40.000]  為什麼在這段經文裏面
[00:16:40.000 --> 00:16:41.000]  說身體只有一個
[00:16:41.000 --> 00:16:42.000]  性靈也只有一個
[00:16:42.000 --> 00:16:44.000]  如果不是性靈內在我們裏面
[00:16:44.000 --> 00:16:48.000]  我們怎會有一個得救的生命呢
[00:16:48.000 --> 00:16:52.000]  所以我們是同一個指望
[00:16:52.000 --> 00:16:54.000]  一主一信一洗
[00:16:54.000 --> 00:16:55.000]  在這裏面
[00:16:55.000 --> 00:16:56.000]  他在說
[00:16:56.000 --> 00:16:59.000]  當我們經常在恩賜裏面
[00:16:59.000 --> 00:17:01.000]  在崗位裏面去問
[00:17:01.000 --> 00:17:03.000]  為什麼你有的我又沒有
[00:17:03.000 --> 00:17:05.000]  我有的你又沒有
[00:17:05.000 --> 00:17:07.000]  我們未必很特別去比較
[00:17:07.000 --> 00:17:09.000]  但我們會從他身上看
[00:17:09.000 --> 00:17:11.000]  他的恩賜做得好不好
[00:17:11.000 --> 00:17:13.000]  做得夠不夠
[00:17:13.000 --> 00:17:15.000]  但第七節裏面
[00:17:15.000 --> 00:17:17.000]  又是一個轉接句
[00:17:17.000 --> 00:17:18.000]  剛才我們說
[00:17:18.000 --> 00:17:20.000]  在十四節有個這樣
[00:17:20.000 --> 00:17:23.000]  來解釋我們裏面的質地
[00:17:23.000 --> 00:17:25.000]  應該有的東西
[00:17:25.000 --> 00:17:27.000]  是會漸漸增長的
[00:17:27.000 --> 00:17:29.000]  而在這段裏面
[00:17:29.000 --> 00:17:30.000]  我們集中說到
[00:17:30.000 --> 00:17:33.000]  如果我們有不同的服侍崗位
[00:17:33.000 --> 00:17:35.000]  有不同的職份
[00:17:35.000 --> 00:17:36.000]  神召你出來
[00:17:36.000 --> 00:17:37.000]  熱情是做這件事
[00:17:37.000 --> 00:17:39.000]  召你出來做另一件事
[00:17:39.000 --> 00:17:42.000]  在第七節是一個隱形的字
[00:17:42.000 --> 00:17:43.000]  就是「但是」
[00:17:43.000 --> 00:17:45.000]  在原文裏面
[00:17:45.000 --> 00:17:48.000]  這個希臘文是有「但是」的意思
[00:17:48.000 --> 00:17:50.000]  不過在中文翻譯出來
[00:17:50.000 --> 00:17:54.000]  大部分都skip了沒有這個「但是」
[00:17:54.000 --> 00:17:56.000]  為什麼他要用「但是」呢
[00:17:56.000 --> 00:17:58.000]  其實很明顯就要說
[00:17:58.000 --> 00:18:02.000]  既然上面我們每個人都是同一個指望
[00:18:02.000 --> 00:18:04.000]  我用粗鄙一點的話
[00:18:04.000 --> 00:18:06.000]  我好像同一個主
[00:18:06.000 --> 00:18:08.000]  同一個老闆
[00:18:08.000 --> 00:18:11.000]  他猜派給我們的恩賜
[00:18:11.000 --> 00:18:13.000]  按著我們蒙召的恩
[00:18:13.000 --> 00:18:15.000]  他認為你要有什麼
[00:18:15.000 --> 00:18:16.000]  他就給你什麼
[00:18:16.000 --> 00:18:19.000]  所以這個「但是」的意思就是
[00:18:19.000 --> 00:18:23.000]  明顯說教會當家作主的是上帝自己
[00:18:23.000 --> 00:18:25.000]  不是我們說我要有什麼
[00:18:25.000 --> 00:18:26.000]  就會得到什麼
[00:18:26.000 --> 00:18:28.000]  然後為什麼他配有那樣東西
[00:18:28.000 --> 00:18:30.000]  我又沒有那樣東西
[00:18:30.000 --> 00:18:31.000]  為什麼我要有這東西
[00:18:31.000 --> 00:18:32.000]  做死我
[00:18:32.000 --> 00:18:33.000]  他又不用
[00:18:33.000 --> 00:18:36.000]  原來是神自己當家作主
[00:18:36.000 --> 00:18:37.000]  「但是」
[00:18:37.000 --> 00:18:39.000]  而這裡也提到一件事
[00:18:39.000 --> 00:18:43.000]  恩賜是免費的
[00:18:43.000 --> 00:18:45.000]  你不需要給錢
[00:18:45.000 --> 00:18:47.000]  或者你都不能用錢
[00:18:47.000 --> 00:18:50.000]  或者用你的能力去換取這些恩賜
[00:18:50.000 --> 00:18:55.000]  是神按著我們每個人大小的信心
[00:18:55.000 --> 00:18:57.000]  按我們人生的際遇
