
[00:00:00.000 --> 00:00:02.960]  我們現在去到六月尾
[00:05:57.640 --> 00:06:00.240]  這次去到最後的第九章
[00:06:00.240 --> 00:06:03.240]  他就不再說安慰的言語了
[00:06:03.240 --> 00:06:05.240]  他很清楚地說
[00:06:05.240 --> 00:06:07.840]  尋求耶和華都尋不著
[00:06:07.840 --> 00:06:10.240]  原因就是即使去到
[00:06:10.240 --> 00:06:12.040]  撒瑪利亞這個地方
[00:06:12.040 --> 00:06:13.840]  你去宣告罪孽也好
[00:06:13.840 --> 00:06:15.240]  你彈的地方
[00:06:15.240 --> 00:06:16.640]  你去獻祭也好
[00:06:16.640 --> 00:06:18.440]  你別士巴的路上
[00:06:18.440 --> 00:06:21.240]  好像每個人都有一個地方可以敬拜神的
[00:06:21.240 --> 00:06:24.040]  耶和華以你為中心點
[00:06:24.040 --> 00:06:27.040]  但原來我拆散在不同的地方
[00:06:27.040 --> 00:06:29.440]  以耶和華為中心點也好
[00:06:29.440 --> 00:06:31.440]  神說我看得很通透
[00:06:31.440 --> 00:06:33.640]  你們不是這樣
[00:06:33.640 --> 00:06:35.040]  不是聽得準
[00:06:35.040 --> 00:06:36.640]  不是聽得清
[00:06:36.640 --> 00:06:38.240]  不是真的明白
[00:06:38.240 --> 00:06:41.840]  怎樣將生命能夠投放在神身上
[00:06:41.840 --> 00:06:43.640]  因此第九章
[00:06:43.640 --> 00:06:46.040]  人不願意去改變
[00:06:46.040 --> 00:06:49.840]  神就藉著第五個審判去出手了
[00:06:49.840 --> 00:06:52.440]  我們看回整個圖畫
[00:06:52.440 --> 00:06:53.840]  所以第八章
[00:06:53.840 --> 00:06:55.240]  由下果
[00:06:55.240 --> 00:06:58.040]  說以色列人的例證
[00:06:58.040 --> 00:06:59.840]  做錯什麼
[00:06:59.840 --> 00:07:01.040]  到那個結局
[00:07:01.040 --> 00:07:03.440]  我們在第九章
[00:07:03.440 --> 00:07:04.640]  看到
[00:07:04.640 --> 00:07:07.640]  那個審判是很明確的
[00:07:07.640 --> 00:07:10.440]  而在這個審判的背後
[00:07:10.440 --> 00:07:12.840]  不要只是被那些字眼
[00:07:12.840 --> 00:07:15.640]  或者那個結局去嚇怕了
[00:07:15.640 --> 00:07:18.640]  神仍然開放祂自己
[00:07:18.640 --> 00:07:21.240]  讓願意聽到的人
[00:07:21.240 --> 00:07:25.240]  能夠看到以色列復興的國度
[00:07:25.240 --> 00:07:28.040]  所以今天我們先投十節
[00:07:28.040 --> 00:07:30.040]  我們去理解一下
[00:07:30.040 --> 00:07:32.440]  我們先進入經文
[00:07:32.440 --> 00:07:34.040]  讓我去讀出
[00:07:34.040 --> 00:07:36.640]  「我看見主站在祭壇旁說
[00:07:36.640 --> 00:07:40.040]  你要擊打柱頂使門檻震動
[00:07:40.040 --> 00:07:42.640]  要剪除眾人當中為首的
[00:07:42.640 --> 00:07:44.240]  他們中最後的
[00:07:44.240 --> 00:07:45.640]  我必用刀殺戮
[00:07:45.640 --> 00:07:49.640]  無一人能逃脫」
[00:07:49.640 --> 00:07:51.640]  「雖然他們刮透陰間
[00:07:51.640 --> 00:07:54.240]  我的手必從那裡拉出他們
[00:07:54.240 --> 00:07:56.240]  雖然他們爬到天上
[00:07:56.240 --> 00:07:58.440]  我必從那裡拿下他們
[00:07:58.440 --> 00:08:00.440]  雖然藏在加密山頂
[00:08:00.440 --> 00:08:02.440]  我必在那裡搜尋
[00:08:02.440 --> 00:08:03.440]  擒拿他們
[00:08:03.440 --> 00:08:04.440]  雖然離開我
[00:08:04.440 --> 00:08:06.040]  眼前藏在海底
[00:08:06.040 --> 00:08:09.040]  我必在那裡命令蛇咬他們
[00:08:09.040 --> 00:08:11.040]  雖然被仇敵擄去
[00:08:11.040 --> 00:08:14.440]  我也必在那裡命令刀劍殺戮他們
[00:08:14.440 --> 00:08:16.440]  我必定徵在他們身上
[00:08:16.440 --> 00:08:18.440]  降禍不降福」
[00:08:18.440 --> 00:08:20.640]  「萬君的主耶和華捉摸地
[00:08:20.640 --> 00:08:22.040]  地就融化
[00:08:22.040 --> 00:08:24.640]  凡住在地上的都必悲哀
[00:08:24.640 --> 00:08:27.040]  全地必如尼羅河漲起
[00:08:27.040 --> 00:08:29.440]  如同埃及的尼羅河落下
[00:08:29.440 --> 00:08:31.440]  那在天上建造樓閣
[00:08:31.440 --> 00:08:33.440]  在地上奠定穹倉
[00:08:33.440 --> 00:08:34.840]  召喚海水
[00:08:34.840 --> 00:08:36.840]  使其傾倒在地面上的
[00:08:36.840 --> 00:08:38.840]  耶和華是他的名」
[00:08:38.840 --> 00:08:40.640]  「耶和華說:
[00:08:40.640 --> 00:08:41.640]  以色列人啊
[00:08:41.640 --> 00:08:43.840]  我豈不是看你們如故實人嗎?
[00:08:43.840 --> 00:08:46.640]  我豈不是領以色列人出埃及地
[00:08:46.640 --> 00:08:48.840]  也領非利人出加菲托
[00:08:48.840 --> 00:08:50.840]  領阿蘭人出吉爾嗎?
[00:08:50.840 --> 00:08:51.440]  看啊
[00:08:51.440 --> 00:08:53.040]  主耶和華的眼目
[00:08:53.040 --> 00:08:54.840]  察看者有罪的國度
[00:08:54.840 --> 00:08:56.840]  要把他從地面上滅絕
[00:08:56.840 --> 00:08:59.840]  卻不把那國家滅絕正盡
[00:08:59.840 --> 00:09:01.640]  這是耶和華說的
[00:09:01.640 --> 00:09:02.040]  看啊
[00:09:02.040 --> 00:09:03.040]  我發命令
[00:09:03.040 --> 00:09:05.440]  使以色列家在萬國中漂流
[00:09:05.440 --> 00:09:07.640]  可讓人用西子西谷
[00:09:07.640 --> 00:09:09.840]  連一粒也不落在地上
[00:09:09.840 --> 00:09:11.840]  我指紋中所有的罪人
[00:09:11.840 --> 00:09:13.240]  就是那些說
[00:09:13.240 --> 00:09:15.040]  災禍必不靠近
[00:09:15.040 --> 00:09:16.640]  必不追上我們的
[00:09:16.640 --> 00:09:18.640]  都必死在刀下」
[00:09:18.640 --> 00:09:20.440]  在這十字經文裏
[00:09:20.440 --> 00:09:21.640]  我邀請弟弟姐妹
[00:09:21.640 --> 00:09:23.240]  你進入經文時
[00:09:23.240 --> 00:09:25.840]  你要看一個位置
[00:09:26.240 --> 00:09:28.240]  主站在哪裏?
[00:09:28.240 --> 00:09:31.640]  主站在祭壇旁
[00:09:31.640 --> 00:09:32.640]  這個主
[00:09:32.640 --> 00:09:35.440]  今天不要用我們現代的
[00:09:35.440 --> 00:09:37.440]  這個領域去想
[00:09:37.440 --> 00:09:39.440]  這個是不是說主耶穌?
[00:09:39.440 --> 00:09:41.240]  這個主在舊約經文
[00:09:41.240 --> 00:09:44.440]  仍然是說耶和華神自己
[00:09:44.440 --> 00:09:47.240]  耶和華神自己站在祭壇旁
[00:09:47.240 --> 00:09:51.440]  然後祂說了一番話給阿摩斯知道
[00:09:51.440 --> 00:09:53.240]  而在這個過程裏
[00:09:53.240 --> 00:09:54.440]  是不停地說
[00:09:54.440 --> 00:09:55.840]  雖然這樣這樣
[00:09:55.840 --> 00:09:57.840]  但是我會這樣這樣
[00:09:57.840 --> 00:09:59.240]  聽完之後
[00:09:59.240 --> 00:10:04.440]  他再加了一個很重要的語句
[00:10:04.440 --> 00:10:08.840]  「但是我不會將亞各家滅絕正盡」
[00:10:08.840 --> 00:10:10.440]  就好像一個圖畫
[00:10:10.440 --> 00:10:11.440]  拿一個篩子
[00:10:11.440 --> 00:10:12.840]  怎樣篩都好
[00:10:12.840 --> 00:10:15.240]  一粒也不落在地上
[00:10:15.240 --> 00:10:17.240]  我們這些很害怕的人
[00:10:17.240 --> 00:10:19.840]  就說「慘了,那一粒何時要掉出來了?」
[00:10:19.840 --> 00:10:22.240]  他說「亞各家的人
[00:10:22.240 --> 00:10:24.840]  一粒也不會掉在地上」
[00:10:24.840 --> 00:10:28.240]  我們怎樣去理解這個十節呢?
[00:10:28.240 --> 00:10:31.640]  用心良苦的管教
[00:10:31.640 --> 00:10:36.040]  比起神只是站在審判的角度
[00:10:36.040 --> 00:10:38.440]  是來得有情有義的
[00:10:38.440 --> 00:10:43.040]  神固然是一位很有公義
[00:10:43.040 --> 00:10:47.040]  也很有規範的神
[00:10:47.040 --> 00:10:49.240]  是因為祂創造天地萬物
[00:10:49.240 --> 00:10:50.840]  所有東西在祂裏面
[00:10:50.840 --> 00:10:53.040]  祂盼望的秩序
[00:10:53.040 --> 00:10:56.440]  是讓人生生不息的
[00:10:56.440 --> 00:10:59.640]  不過當我們出了叉子的時候
[00:10:59.640 --> 00:11:01.040]  「喂,祂來了」
[00:11:01.040 --> 00:11:04.640]  他就用心良苦地去管教了
[00:11:04.640 --> 00:11:07.040]  這裡說主的祭壇
[00:11:07.040 --> 00:11:10.640]  是看到阿摩斯親眼看到的
[00:11:10.640 --> 00:11:12.040]  頭四個意象
[00:11:12.040 --> 00:11:14.440]  我們剛才在總結的時候說
[00:11:14.440 --> 00:11:17.240]  阿摩斯說的那些意象的時候
[00:11:17.240 --> 00:11:19.040]  是神指示他的
[00:11:19.040 --> 00:11:21.040]  是使他看到的
[00:11:21.040 --> 00:11:23.040]  無無戶戶也好
[00:11:23.040 --> 00:11:25.240]  神大約告訴他
[00:11:25.240 --> 00:11:27.240]  那個圖畫是蝗蟲
[00:11:27.240 --> 00:11:28.640]  那個圖畫是火
[00:11:28.640 --> 00:11:30.240]  那個圖畫是準繩
[00:11:30.240 --> 00:11:31.840]  還有是下果
[00:11:31.840 --> 00:11:34.240]  但這裡是親自
[00:11:34.240 --> 00:11:36.440]  阿摩斯看得到的
[00:11:36.440 --> 00:11:39.240]  很清楚整個圖畫
[00:11:39.240 --> 00:11:40.840]  看得很全面
[00:11:40.840 --> 00:11:43.640]  是一個講審判的圖畫
[00:11:43.640 --> 00:11:47.040]  如果我問你怎樣理解這個祭壇呢?
[00:11:47.040 --> 00:11:50.440]  我們很多人都會停留在一個很美好的回憶
[00:11:50.440 --> 00:11:53.440]  祭壇就好像這張桌子
[00:11:53.440 --> 00:11:56.240]  當我有一次很有需要被服侍的時候
[00:11:56.240 --> 00:11:58.040]  我走出來被祝福
[00:11:58.040 --> 00:11:58.840]  去禱告
[00:11:58.840 --> 00:12:00.040]  很舒服
[00:12:00.040 --> 00:12:01.840]  有一次
[00:12:01.840 --> 00:12:05.840]  當我重新去決志得救的時候
[00:12:05.840 --> 00:12:08.040]  那一個決定
[00:12:08.040 --> 00:12:08.840]  跟從神
[00:12:08.840 --> 00:12:10.040]  很激情的
[00:12:10.040 --> 00:12:11.640]  那一次
[00:12:11.640 --> 00:12:14.640]  當我願意去受浸的時候
[00:12:14.640 --> 00:12:18.040]  走出來領那張會友證明的時候
[00:12:18.040 --> 00:12:20.040]  那份歸屬
[00:12:20.640 --> 00:12:21.640]  甚至你說
[00:12:21.640 --> 00:12:23.640]  我行婚禮的時候
[00:12:23.640 --> 00:12:26.640]  我拿著的那張明證
[00:12:26.640 --> 00:12:29.640]  一生只愛那個人的時候
[00:12:29.640 --> 00:12:32.640]  這個祭壇是有很多祝福的
[00:12:32.640 --> 00:12:35.640]  但今天這個圖畫
[00:12:35.640 --> 00:12:37.840]  我們好像不是一開始看到
[00:12:37.840 --> 00:12:39.840]  是講一些這麼甜的東西
[00:12:39.840 --> 00:12:42.840]  在阿摩斯看到
[00:12:42.840 --> 00:12:45.640]  主站在祭壇旁的時候
[00:12:45.640 --> 00:12:47.040]  而這個祭壇
[00:12:47.040 --> 00:12:50.640]  是在說他們敬拜的場所
[00:12:50.640 --> 00:12:53.640]  德國人就在這個祭壇面前
[00:12:53.640 --> 00:12:55.240]  這個群體
[00:12:55.240 --> 00:12:56.640]  這個空間裏面
[00:12:56.640 --> 00:12:57.640]  在犯罪
[00:12:57.640 --> 00:13:01.440]  所以如果祭壇是坦蕩蕩的
[00:13:01.440 --> 00:13:03.840]  祭壇是不能隱瞞的
[00:13:03.840 --> 00:13:05.840]  而且是神聖
[00:13:05.840 --> 00:13:08.640]  神自己會做判斷的
[00:13:08.640 --> 00:13:11.640]  今天這個圖畫對當時
[00:13:11.640 --> 00:13:14.040]  無論是阿摩斯來說
[00:13:14.040 --> 00:13:17.040]  還是他已經聽了很多個意象
[00:13:17.040 --> 00:13:21.040]  這個演繹
[00:13:21.040 --> 00:13:24.440]  他們會不會仍然覺得
[00:13:24.440 --> 00:13:26.440]  很大的審判呢
[00:13:26.440 --> 00:13:28.040]  我們看下去
[00:13:28.040 --> 00:13:32.040]  生命其實會有避不開的地震
[00:13:32.040 --> 00:13:34.840]  這個審判
[00:13:34.840 --> 00:13:37.640]  他很明確地用了五個條件句
[00:13:37.640 --> 00:13:38.840]  雖然這樣
[00:13:38.840 --> 00:13:40.040]  但是會這樣
[00:13:40.040 --> 00:13:41.840]  很清楚地說
[00:13:41.840 --> 00:13:44.040]  你躲在陰間
[00:13:44.040 --> 00:13:45.440]  我會拉你上來
[00:13:45.440 --> 00:13:46.640]  你爬到天上
[00:13:46.640 --> 00:13:48.040]  我會拉你下來
[00:13:48.040 --> 00:13:49.840]  你去到加密山頂
[00:13:49.840 --> 00:13:51.440]  我會找人把你搜出來
[00:13:51.440 --> 00:13:53.640]  你潛到海底
[00:13:53.640 --> 00:13:55.840]  我一樣可以找蛇咬
[00:13:55.840 --> 00:13:57.440]  我被仇敵佬拒絕
[00:13:57.440 --> 00:13:58.440]  不夠淒涼
[00:13:58.440 --> 00:13:59.440]  還要殺
[00:13:59.440 --> 00:14:02.040]  在五個條件句
[00:14:02.040 --> 00:14:03.040]  如果這樣
[00:14:03.040 --> 00:14:04.440]  都會這樣的時候
[00:14:04.440 --> 00:14:06.440]  其實是在說一個圖畫
[00:14:06.440 --> 00:14:10.640]  神是在創造天地萬物的空間裏面
[00:14:10.640 --> 00:14:12.640]  他一直看著
[00:14:12.640 --> 00:14:14.640]  他明白
[00:14:14.640 --> 00:14:18.240]  所以當人在擠來擠去
[00:14:18.240 --> 00:14:20.240]  找地方躲藏的時候
[00:14:20.240 --> 00:14:24.240]  是在說神的全能和全智
[00:14:24.240 --> 00:14:26.440]  每一個的對比
[00:14:26.440 --> 00:14:28.840]  高低左右
[00:14:28.840 --> 00:14:31.240]  整個空間
[00:14:31.240 --> 00:14:33.240]  上帝都參與其中
[00:14:33.240 --> 00:14:36.040]  所以這個句式
[00:14:36.040 --> 00:14:39.040]  是在說人很容易
[00:14:39.040 --> 00:14:40.840]  有一個性情就是
[00:14:40.840 --> 00:14:43.840]  我們遇到生命要被管教
[00:14:43.840 --> 00:14:48.440]  或者準備要接受一些懲罰的時候
[00:14:48.440 --> 00:14:49.440]  人是很怕
[00:14:49.440 --> 00:14:52.240]  然後會用盡很多氣力
[00:14:52.240 --> 00:14:55.040]  這裡也有一幅這樣的圖畫
[00:14:55.040 --> 00:14:58.840]  但是它是在重複第五章裏面
[00:14:58.840 --> 00:15:01.840]  又在一個審判的訊息裏面
[00:15:01.840 --> 00:15:05.240]  它也是突然之間會飆出一些
[00:15:05.240 --> 00:15:07.640]  讚美神的詩句一樣
[00:15:08.040 --> 00:15:10.040]  其實重點就是
[00:15:10.040 --> 00:15:12.040]  這一位先知
[00:15:12.040 --> 00:15:13.440]  當他領受
[00:15:13.440 --> 00:15:16.240]  當他聽到上帝親自
[00:15:16.240 --> 00:15:18.840]  如何和群體同在的時候
[00:15:18.840 --> 00:15:21.040]  他似乎不是在用讚美
[00:15:21.040 --> 00:15:22.640]  他是在用管教
[00:15:22.640 --> 00:15:24.240]  但就算他管你也好
[00:15:24.240 --> 00:15:25.040]  你要稱讚他
[00:15:25.040 --> 00:15:26.640]  因為他還願意理你
[00:15:26.640 --> 00:15:29.240]  我們做父母
[00:15:29.240 --> 00:15:31.840]  我們在家庭裏面
[00:15:31.840 --> 00:15:33.640]  如果你是上一代
[00:15:33.640 --> 00:15:36.240]  你把自己的兄弟姐妹養大
[00:15:36.240 --> 00:15:38.440]  就算現在他幾十歲也好
[00:15:38.440 --> 00:15:40.440]  你每次和他相聚吃飯
[00:15:40.440 --> 00:15:41.840]  看到他的臭脾氣
[00:15:41.840 --> 00:15:43.240]  看到他某些事情
[00:15:43.240 --> 00:15:45.640]  仍然回來滲透給你聽
[00:15:45.640 --> 00:15:47.240]  他工作遇到一些壞人
[00:15:47.240 --> 00:15:48.040]  怎樣怎樣的時候
[00:15:48.040 --> 00:15:50.840]  有時候你知道不一定只是對方
[00:15:50.840 --> 00:15:52.840]  可能是那個人自己
[00:15:52.840 --> 00:15:55.040]  因為你很明白
[00:15:55.040 --> 00:15:56.840]  無論是你的小朋友也好
[00:15:56.840 --> 00:15:58.440]  你的兄弟姐妹也好
[00:15:58.440 --> 00:16:00.240]  或者就算你是小組
[00:16:00.240 --> 00:16:02.840]  是一些你很熟悉的群體也好
[00:16:02.840 --> 00:16:04.240]  你知道
[00:16:04.840 --> 00:16:08.640]  其實不一定只是外界的環境令他這樣
[00:16:08.640 --> 00:16:11.440]  他可能他自己裏面也有地方
[00:16:11.440 --> 00:16:14.440]  有空間需要被管教
[00:16:14.440 --> 00:16:17.040]  那時候你聽到
[00:16:17.040 --> 00:16:19.640]  你可能也會一開始哄他
[00:16:19.640 --> 00:16:20.440]  忍耐一下
[00:16:20.440 --> 00:16:22.240]  循循善誘
[00:16:22.240 --> 00:16:23.640]  但到了一個時候
[00:16:23.640 --> 00:16:25.640]  你真的為他好
[00:16:25.640 --> 00:16:28.840]  你會不避不掩地跟他說
[00:16:28.840 --> 00:16:30.840]  其實你有沒有想過自己
[00:16:30.840 --> 00:16:32.640]  這一幕我們
[00:16:33.840 --> 00:16:34.840]  靜靜地想想
[00:16:34.840 --> 00:16:38.040]  上一次誰跟你說過這番話
[00:16:38.040 --> 00:16:40.040]  一定有的
[00:16:40.040 --> 00:16:42.840]  無論你向人還是人向你
[00:16:42.840 --> 00:16:45.640]  在這五個條件句裏面
[00:16:45.640 --> 00:16:49.240]  其實那位去講審判訊息的
[00:16:49.240 --> 00:16:51.040]  並不是我們的仇人
[00:16:51.040 --> 00:16:53.240]  他不是真的想弄死你
[00:16:53.240 --> 00:16:56.640]  而是神親自進入群體
[00:16:56.640 --> 00:16:59.040]  他告訴摩斯
[00:16:59.040 --> 00:17:01.040]  我將會要做這些事
[00:17:01.040 --> 00:17:02.840]  不要避開
[00:17:03.840 --> 00:17:05.840]  人會爭辯
[00:17:05.840 --> 00:17:08.440]  在七至十節裏面
[00:17:08.440 --> 00:17:09.840]  神也說好了
[00:17:09.840 --> 00:17:13.440]  拿以色列人和幾個族群去比較
[00:17:13.440 --> 00:17:14.640]  比什麼呢
[00:17:14.640 --> 00:17:17.440]  第一將以色列人和古實人比
[00:17:17.440 --> 00:17:20.640]  古實人在少許歷史背景裏面
[00:17:20.640 --> 00:17:23.040]  就是羅亞的後裔
[00:17:23.040 --> 00:17:24.640]  含的後裔
[00:17:24.640 --> 00:17:27.240]  而他們在今時今日
[00:17:27.240 --> 00:17:29.040]  利用一個現代的版圖
[00:17:29.040 --> 00:17:31.840]  大約去到非洲的地域
[00:17:32.240 --> 00:17:36.240]  當時他們慢慢地分散了
