
[00:00:00.000 --> 00:00:03.320]  大家午安還是晚安呢?
[00:08:50.160 --> 00:08:54.680]  這個比喻其實不是太好
[00:08:54.680 --> 00:08:55.680]  大家不要學
[00:08:55.680 --> 00:08:57.240]  我等一下再說下去
[00:08:57.240 --> 00:08:58.720]  其實這些是很佛系的東西
[00:08:58.720 --> 00:08:59.840]  是否對呢
[00:08:59.840 --> 00:09:00.560]  我們這樣做
[00:09:00.560 --> 00:09:01.320]  不要理它
[00:09:01.320 --> 00:09:02.480]  上帝處理它
[00:09:02.480 --> 00:09:05.080]  等一下再說下去
[00:09:05.080 --> 00:09:06.080]  再看下去
[00:09:06.080 --> 00:09:08.560]  我們不能將所有承擔的事供
[00:09:08.560 --> 00:09:10.280]  據為己有
[00:09:10.280 --> 00:09:11.760]  在侍奉的領域裏面
[00:09:11.760 --> 00:09:14.080]  沒有人能夠用個人名譽
[00:09:14.080 --> 00:09:18.640]  尊崇和不能有私人的國
[00:09:18.640 --> 00:09:23.760]  在說耶穌基督先在根基
[00:09:23.760 --> 00:09:26.280]  如何不去侍奉的領域
[00:09:26.280 --> 00:09:26.960]  如何說呢
[00:09:26.960 --> 00:09:29.360]  我想起小惠
[00:09:29.360 --> 00:09:30.360]  日本的孫教士
[00:09:30.360 --> 00:09:32.240]  大家記不記得
[00:09:32.240 --> 00:09:34.080]  也有些人記得
[00:09:34.080 --> 00:09:35.200]  真慘
[00:09:35.200 --> 00:09:36.720]  Anyway
[00:09:36.720 --> 00:09:38.520]  日本的孫教士小惠
[00:09:38.520 --> 00:09:40.000]  當年我是她的驅牧
[00:09:40.000 --> 00:09:41.000]  我和她一起經歷
[00:09:41.000 --> 00:09:41.760]  一起祈禱
[00:09:41.760 --> 00:09:42.560]  她上去日本呼籤
[00:09:42.560 --> 00:09:44.000]  我經常叫她不要去
[00:09:44.000 --> 00:09:45.680]  最後真的要去日本
[00:09:45.680 --> 00:09:48.920]  見警察會的人找警察會
[00:09:48.920 --> 00:09:50.440]  過程很長
[00:09:50.440 --> 00:09:52.320]  終於去到日本
[00:09:52.320 --> 00:09:53.480]  我可否說
[00:09:53.480 --> 00:09:56.280]  我比小惠更差在日本
[00:09:56.280 --> 00:09:58.480]  我比小惠更差在日本
[00:09:58.480 --> 00:09:59.080]  當然不是
[00:09:59.080 --> 00:10:00.880]  不可能這樣說
[00:10:00.880 --> 00:10:04.440]  沙田浸信會是否可以這樣說
[00:10:04.440 --> 00:10:08.360]  其實實際是主耶穌猜她去宣教
[00:10:08.360 --> 00:10:09.800]  不是我們有什麼能力
[00:10:09.800 --> 00:10:12.320]  主猜她去宣教
[00:10:12.320 --> 00:10:14.120]  同樣在牧區裡
[00:10:14.120 --> 00:10:15.800]  也沒有什麼私人的王國
[00:10:15.800 --> 00:10:16.760]  你建立的牧區
[00:10:16.760 --> 00:10:18.080]  多大多好
[00:10:18.080 --> 00:10:19.160]  上中下
[00:10:19.160 --> 00:10:19.840]  什麼都有
[00:10:19.840 --> 00:10:20.560]  小孩、老人家
[00:10:20.560 --> 00:10:21.480]  什麼都有
[00:10:21.480 --> 00:10:23.480]  不是你的王國
[00:10:23.480 --> 00:10:24.440]  我聽到外面的教會
[00:10:24.440 --> 00:10:25.480]  「國安法來了」
[00:10:25.480 --> 00:10:26.920]  「發整為零」
[00:10:26.920 --> 00:10:28.240]  有些傳統人說
[00:10:28.240 --> 00:10:28.960]  「正啊」
[00:10:28.960 --> 00:10:30.120]  「發整為零」
[00:10:30.120 --> 00:10:32.280]  「整個牧區五元教會」
[00:10:32.280 --> 00:10:34.000]  「所有奉獻歸我」
[00:10:34.000 --> 00:10:37.040]  「我比現在的工資還多」
[00:10:37.040 --> 00:10:39.920]  一個傳統人是什麼心態
[00:10:39.920 --> 00:10:42.960]  我完全不同意這樣想
[00:10:42.960 --> 00:10:46.080]  你高舉的不是金錢
[00:10:46.080 --> 00:10:48.920]  也高舉的不是你自己
[00:10:48.920 --> 00:10:49.680]  你帶領的牧區
[00:10:49.680 --> 00:10:51.320]  帶領得多好都好
[00:10:51.320 --> 00:10:54.840]  但主耶穌基督才是根基
[00:10:54.840 --> 00:10:57.760]  我們帶領人去歸向主耶穌基督
[00:10:57.760 --> 00:10:59.840]  不是帶領人奉獻給你
[00:10:59.840 --> 00:11:01.960]  如果上帝用金錢來看
[00:11:01.960 --> 00:11:03.240]  會是怎樣看呢
[00:11:03.240 --> 00:11:04.600]  所以要認清楚
[00:11:04.600 --> 00:11:07.680]  我們究竟帶領整個教會
[00:11:07.680 --> 00:11:09.400]  整個牧區的方向
[00:11:09.400 --> 00:11:10.920]  是去到哪裡
[00:11:10.920 --> 00:11:14.840]  「可見栽種的算不得什麼」
[00:11:14.840 --> 00:11:16.720]  「囂觀的也算不得什麼」
[00:11:16.720 --> 00:11:20.080]  「我們工作並不那樣重要」
[00:11:20.080 --> 00:11:21.920]  剛才所說
[00:11:21.920 --> 00:11:23.480]  好像是這樣
[00:11:23.480 --> 00:11:24.360]  不用理會
[00:11:24.360 --> 00:11:25.240]  不太重要
[00:11:25.240 --> 00:11:26.680]  我們不栽種不囂觀
[00:11:26.680 --> 00:11:28.480]  都是這樣生長的
[00:11:29.000 --> 00:11:32.160]  囂觀的又不算什麼
[00:11:32.160 --> 00:11:34.640]  拆毀又怎樣看呢
[00:11:34.640 --> 00:11:36.200]  建立又不算什麼
[00:11:36.200 --> 00:11:39.800]  拆毀破壞算不算什麼呢
[00:11:39.800 --> 00:11:42.480]  很多教會都披著
[00:11:42.480 --> 00:11:43.840]  我希望這次沒有說錯
[00:11:43.840 --> 00:11:46.720]  披著羊皮的狼
[00:11:46.720 --> 00:11:49.600]  上次我說了披著狼皮的羊
[00:11:49.600 --> 00:11:50.520]  Anyway
[00:11:50.520 --> 00:11:52.160]  今天經常說
[00:11:52.160 --> 00:11:53.960]  不要再說了
[00:11:53.960 --> 00:11:56.000]  今天很多
[00:11:56.000 --> 00:11:57.840]  二千多年教會歷史裡
[00:11:57.840 --> 00:12:01.280]  其實很多懶惰又惡的僕人出現
[00:12:01.280 --> 00:12:02.520]  你會覺得
[00:12:02.520 --> 00:12:03.040]  哇
[00:12:03.040 --> 00:12:04.680]  這樣也能做牧師
[00:12:04.680 --> 00:12:06.080]  我說我自己
[00:12:06.080 --> 00:12:07.720]  這樣也可以
[00:12:07.720 --> 00:12:09.840]  為什麼在破壞教會這麼多東西
[00:12:09.840 --> 00:12:12.240]  為什麼容讓它存在
[00:12:12.240 --> 00:12:13.160]  他這樣做
[00:12:13.160 --> 00:12:14.480]  是能夠伴教會
[00:12:14.480 --> 00:12:15.400]  教內教外
[00:12:15.400 --> 00:12:16.600]  未信的人都能伴
[00:12:16.600 --> 00:12:20.840]  為什麼這些人仍然可以侍奉上帝呢
[00:12:20.840 --> 00:12:22.760]  但是大家要記住
[00:12:22.760 --> 00:12:25.560]  教會的根基是耶穌基督
[00:12:25.560 --> 00:12:28.000]  教會仍然走到今天
[00:12:28.000 --> 00:12:30.440]  耶穌基督才是主
[00:12:30.440 --> 00:12:32.440]  所以簡單來說
[00:12:32.440 --> 00:12:34.760]  建立的不太重要
[00:12:34.760 --> 00:12:38.560]  拆毀同樣也不太重要
[00:12:38.560 --> 00:12:42.360]  我們的處身應該是怎樣呢
[00:12:42.360 --> 00:12:44.720]  我們工作也不重要
[00:12:44.720 --> 00:12:46.040]  我們破壞也不重要
[00:12:46.040 --> 00:12:48.800]  但是我們工作仍然是重要
[00:12:48.800 --> 00:12:50.000]  很有趣
[00:12:50.000 --> 00:12:51.280]  很吊詭
[00:12:51.280 --> 00:12:52.600]  十二節至十五節
[00:12:52.600 --> 00:12:53.680]  我不再讀給大家聽
[00:12:53.680 --> 00:12:54.400]  剛才已經讀了
[00:12:54.400 --> 00:12:55.400]  簡單來說
[00:12:55.400 --> 00:12:58.760]  用金銀寶石、草木和街去建造房屋
[00:12:58.760 --> 00:13:01.280]  大家覺得這段聖經好像很煩
[00:13:01.280 --> 00:13:03.880]  但我只用這幅圖畫就解決了
[00:13:03.880 --> 00:13:05.280]  大家如果家中有小朋友
[00:13:05.280 --> 00:13:06.680]  就知道這幅圖畫是說什麼
[00:13:06.680 --> 00:13:07.680]  一起唱好不好
[00:13:07.680 --> 00:13:10.600]  三隻八百豬
[00:13:10.600 --> 00:13:11.680]  沒有人跟我一起唱
[00:13:11.680 --> 00:13:13.760]  一起去建屋
[00:13:13.760 --> 00:13:15.960]  其實這段聖經是這首歌
[00:13:15.960 --> 00:13:19.240]  我懷疑這首歌的作者是基督徒
[00:13:19.240 --> 00:13:21.160]  三隻豬去建屋
[00:13:21.160 --> 00:13:24.560]  最初是用草木和街
[00:13:24.560 --> 00:13:26.560]  大風一吹就倒塌了
[00:13:26.560 --> 00:13:27.960]  然後用木頭建
[00:13:27.960 --> 00:13:29.960]  火一燒就沒有了
[00:13:29.960 --> 00:13:32.680]  然後就用磚和石去建屋
[00:13:32.680 --> 00:13:34.280]  才穩固
[00:13:34.280 --> 00:13:36.440]  所以保羅提出用什麼材料建房屋
[00:13:36.440 --> 00:13:38.560]  不是貴重程度
[00:13:38.560 --> 00:13:41.840]  是在說耐不耐用的程度
[00:13:41.840 --> 00:13:43.320]  三隻八百豬這首歌
[00:13:43.320 --> 00:13:45.000]  就解釋了這段經文
[00:13:45.000 --> 00:13:50.240]  因為狼是火的試驗
[00:13:50.240 --> 00:13:52.840]  我們要服侍的心能否盡忠
[00:13:52.840 --> 00:13:54.760]  火的試驗就是燒你
[00:13:54.760 --> 00:13:55.760]  影你很多
[00:13:55.760 --> 00:13:57.760]  不是那首歌之餘
[00:13:57.760 --> 00:14:00.360]  回想現在的處境其實差不多
[00:14:00.360 --> 00:14:04.360]  有些人說新香港搞成這樣
[00:14:04.360 --> 00:14:05.560]  倒閉了,不行
[00:14:05.560 --> 00:14:07.960]  什麼都出現,很差
[00:14:07.960 --> 00:14:10.240]  這個就是火的試驗
[00:14:10.240 --> 00:14:13.160]  有些基督徒一燒就離開了
[00:14:13.160 --> 00:14:15.040]  不回教會
[00:14:15.040 --> 00:14:16.760]  我們能否經過火的試驗
[00:14:16.760 --> 00:14:19.840]  每件事都說很黑暗、很灰
[00:14:19.840 --> 00:14:23.560]  但我們能否帶著基督給我們的愛
[00:14:23.560 --> 00:14:25.360]  給我們信心、盼望
[00:14:25.360 --> 00:14:27.560]  去影響我們身邊的人
[00:14:27.560 --> 00:14:29.960]  我們能否帶著盡忠
[00:14:29.960 --> 00:14:31.040]  什麼叫盡忠
[00:14:31.040 --> 00:14:34.760]  盡心盡意盡力去見證我們上帝
[00:14:34.760 --> 00:14:37.440]  我們有沒有經過火的試驗
[00:14:37.440 --> 00:14:40.160]  我們有沒有很好的見證
[00:14:40.160 --> 00:14:42.360]  人們經常說舒適區
[00:14:42.360 --> 00:14:45.160]  我不說舒適區,我說吞撲區
[00:14:45.160 --> 00:14:47.160]  你工作時有沒有吞撲
[00:14:47.160 --> 00:14:48.960]  誰才是你的老闆
[00:14:48.960 --> 00:14:51.160]  老闆有沒有看得到
[00:14:51.160 --> 00:14:53.960]  究竟誰才是我們的老闆
[00:14:53.960 --> 00:14:56.360]  我們用什麼心態去面對
[00:14:56.360 --> 00:14:58.960]  我們是否一個佛系的基督徒
[00:14:58.960 --> 00:14:59.760]  什麼叫佛系基督徒
[00:14:59.760 --> 00:15:01.360]  剛才我說的災眾就是
[00:15:01.360 --> 00:15:03.560]  什麼都不做,上帝會搞定
[00:15:03.560 --> 00:15:05.360]  究竟佛系基督徒是說什麼
[00:15:05.360 --> 00:15:06.560]  問一問大家
[00:15:06.560 --> 00:15:08.760]  上帝給我的性格是很憂愁的
[00:15:08.760 --> 00:15:10.560]  沒有耐性的,經常不快樂
[00:15:10.560 --> 00:15:13.360]  我們需不需要改變
[00:15:13.360 --> 00:15:15.560]  我才生出來這樣
[00:15:15.560 --> 00:15:18.360]  上帝給我的理智
[00:15:18.360 --> 00:15:19.160]  需不需要改變
[00:15:19.160 --> 00:15:22.760]  我們可不可以去改變
[00:15:22.760 --> 00:15:23.960]  我們會不會祈禱
[00:15:23.960 --> 00:15:26.560]  上帝你幫我改變
[00:15:26.560 --> 00:15:28.360]  很多人在網上有這樣的祈禱
[00:15:28.360 --> 00:15:30.760]  有些截了文字出來
[00:15:30.760 --> 00:15:32.560]  有些人求上帝
[00:15:32.560 --> 00:15:34.760]  求上帝你拿走我的壞習慣
[00:15:34.760 --> 00:15:36.160]  上帝回覆他怎麼說
[00:15:36.160 --> 00:15:40.360]  不是,是要你自己去捨棄你的壞習慣
[00:15:40.360 --> 00:15:42.760]  上帝求你賜給我忍耐
[00:15:42.760 --> 00:15:45.160]  上帝說不是賜給你的忍耐
[00:15:45.160 --> 00:15:47.360]  是需要你學回來
[00:15:47.360 --> 00:15:48.360]  有些人求上帝
[00:15:48.360 --> 00:15:49.560]  上帝你給我快樂
[00:15:49.560 --> 00:15:50.960]  我不懂快樂,你給我快樂
[00:15:50.960 --> 00:15:52.360]  上帝說不是
[00:15:52.360 --> 00:15:54.560]  是我賜福給你
[00:15:54.560 --> 00:15:56.160]  快樂取決於你自己
[00:15:56.160 --> 00:15:57.160]  福就賜給你
[00:15:57.160 --> 00:15:58.960]  你自己覺得快不快樂
[00:15:58.960 --> 00:15:59.760]  有些人求上帝
[00:15:59.760 --> 00:16:01.160]  上帝拿走我的傷痛
[00:16:01.160 --> 00:16:03.160]  拿走我的困難,拿走我的苦難
[00:16:03.160 --> 00:16:04.560]  上帝說不是
[00:16:04.560 --> 00:16:07.760]  苦難是使你離開屬世的掛慮
