
[00:00:00.000 --> 00:00:05.520]  今天我們的講題是《做在主身上》的系列
[00:05:59.480 --> 00:06:00.480]  我們現在的信徒
[00:06:00.480 --> 00:06:01.480]  其實應該是怎樣呢
[00:06:01.480 --> 00:06:03.480]  我們要為神而活
[00:06:03.480 --> 00:06:04.480]  遠離那些罪惡
[00:06:04.480 --> 00:06:05.480]  我們的生活
[00:06:05.480 --> 00:06:06.480]  我們的動作
[00:06:06.480 --> 00:06:07.480]  我們的存留
[00:06:07.480 --> 00:06:09.480]  我們都要活得像神一樣
[00:06:09.480 --> 00:06:11.480]  我們不要等到最後一刻
[00:06:11.480 --> 00:06:12.480]  我們才獻給神
[00:06:12.480 --> 00:06:13.480]  而是我們將
[00:06:13.480 --> 00:06:14.480]  信主之後
[00:06:14.480 --> 00:06:17.480]  我們整個生命都應該要獻給神
[00:06:17.480 --> 00:06:19.480]  保羅指的恩信清義
[00:06:19.480 --> 00:06:20.480]  恩信清義就是
[00:06:20.480 --> 00:06:22.480]  我們本身不能夠得救
[00:06:22.480 --> 00:06:25.480]  但是因著我們相信耶穌基督
[00:06:25.480 --> 00:06:26.480]  我們就可以身為義
[00:06:26.480 --> 00:06:27.480]  不是因為我們的行為
[00:06:27.480 --> 00:06:29.480]  而我們帶出來的生活
[00:06:29.480 --> 00:06:31.480]  是救恩真實的體現
[00:06:31.480 --> 00:06:34.480]  也是每一個我們敬拜神的祭司
[00:06:34.480 --> 00:06:35.480]  所要擔當的職責
[00:06:35.480 --> 00:06:37.480]  這個祭司正如剛才所說
[00:06:37.480 --> 00:06:39.480]  不是那些專職的傳道人
[00:06:39.480 --> 00:06:42.480]  或者不只是帶敬拜的人
[00:06:42.480 --> 00:06:43.480]  而是我們每一個
[00:06:43.480 --> 00:06:45.480]  我們信徒每一個都是祭司
[00:06:45.480 --> 00:06:47.480]  所以這個都是我們每一個的責任
[00:06:47.480 --> 00:06:50.480]  而毀身是我們回應神的愛
[00:06:50.480 --> 00:06:52.480]  毀身也是獻給神的祭
[00:06:52.480 --> 00:06:54.480]  在第一節的尾段
[00:06:54.480 --> 00:06:56.480]  保羅用了理所當然
[00:06:56.480 --> 00:06:58.480]  去形容這種敬拜和侍奉
[00:06:58.480 --> 00:07:00.480]  在詩高譯本那裡
[00:07:00.480 --> 00:07:01.480]  亦作合理
[00:07:01.480 --> 00:07:02.480]  呂鎮忠譯本
[00:07:02.480 --> 00:07:04.480]  他用心神去翻譯
[00:07:04.480 --> 00:07:07.480]  現代中文譯本他用真實
[00:07:07.480 --> 00:07:09.480]  以馴服的生命來侍奉
[00:07:09.480 --> 00:07:13.480]  是對神恩典唯一合理合邏輯的反應
[00:07:13.480 --> 00:07:18.480]  保羅認為如果信徒只是站在神面前敬拜
[00:07:18.480 --> 00:07:20.480]  就好像我們每個星期回來
[00:07:20.480 --> 00:07:22.480]  我們只是敬拜的時間
[00:07:22.480 --> 00:07:23.480]  崇拜的時間
[00:07:23.480 --> 00:07:24.480]  我們敬拜的部分
[00:07:24.480 --> 00:07:26.480]  我們出來很投入敬拜
[00:07:26.480 --> 00:07:28.480]  但我們生活不能夠體現到
[00:07:28.480 --> 00:07:30.480]  我們的信仰的話
[00:07:30.480 --> 00:07:32.480]  對於他來說就是不獻祭
[00:07:32.480 --> 00:07:35.480]  這幾乎是不可思議
[00:07:35.480 --> 00:07:37.480]  所以我們的生命見證很重要
[00:07:37.480 --> 00:07:40.480]  我們是否只是一個星期六日的基督徒
[00:07:40.480 --> 00:07:43.480]  是否只是在教會那一刻才是基督徒
[00:07:43.480 --> 00:07:45.480]  還是信了主之後
[00:07:45.480 --> 00:07:47.480]  我每一刻都是呢
[00:07:47.480 --> 00:07:49.480]  我們的生命能不能夠讓人
[00:07:49.480 --> 00:07:52.480]  在我們裡面看到神的美善呢
[00:07:52.480 --> 00:07:54.480]  我們的生命見證
[00:07:54.480 --> 00:07:56.480]  其實勝過我們千言萬語
[00:07:56.480 --> 00:07:58.480]  我們不斷跟人傳福音說
[00:07:58.480 --> 00:07:59.480]  神有多好
[00:07:59.480 --> 00:08:02.480]  但如果我們的生命不是這樣
[00:08:02.480 --> 00:08:03.480]  我們一開始說
[00:08:03.480 --> 00:08:04.480]  神很好
[00:08:04.480 --> 00:08:05.480]  祂愛你
[00:08:05.480 --> 00:08:06.480]  祂很憐憫
[00:08:06.480 --> 00:08:07.480]  祂很包容
[00:08:07.480 --> 00:08:08.480]  但轉過頭來
[00:08:08.480 --> 00:08:10.480]  可能我們自己就是
[00:08:10.480 --> 00:08:12.480]  到處去罵人
[00:08:12.480 --> 00:08:14.480]  甚至是別人得罪了我們
[00:08:14.480 --> 00:08:16.480]  我們不會放過人
[00:08:16.480 --> 00:08:20.480]  我們的生命是否能夠流露基督的香氣呢
[00:08:20.480 --> 00:08:22.480]  所以他特別提醒我們
[00:08:22.480 --> 00:08:24.480]  不要效法這個世界
[00:08:24.480 --> 00:08:26.480]  在《新漢語》的譯本
[00:08:26.480 --> 00:08:28.480]  這一句話
[00:08:28.480 --> 00:08:29.480]  他譯作
[00:08:29.480 --> 00:08:31.480]  不要被這個世代同化
[00:08:31.480 --> 00:08:34.480]  《新譯本》就用了世代
[00:08:34.480 --> 00:08:36.480]  不要被這個世代同化
[00:08:36.480 --> 00:08:38.480]  在《迦拉太書》提到
[00:08:38.480 --> 00:08:41.480]  這個世代的特徵是甚麼呢
[00:08:41.480 --> 00:08:42.480]  是罪惡
[00:08:42.480 --> 00:08:44.480]  被稱為罪惡的世代
[00:08:44.480 --> 00:08:46.480]  《耳窟所書》說
[00:08:46.480 --> 00:08:48.480]  邪靈在人心中運行
[00:08:48.480 --> 00:08:51.480]  藉著周圍的風俗習慣
[00:08:51.480 --> 00:08:54.480]  事相、法律、控制和塑造人
[00:08:54.480 --> 00:08:56.480]  撒旦就是這樣
[00:08:56.480 --> 00:08:59.480]  他利用我們世界的價值觀
[00:08:59.480 --> 00:09:01.480]  告訴我們
[00:09:01.480 --> 00:09:03.480]  很多東西應該怎樣
[00:09:03.480 --> 00:09:05.480]  吸引我們跟著這個世界
[00:09:05.480 --> 00:09:08.480]  吸引我們不要跟著神的那一套
[00:09:08.480 --> 00:09:11.480]  不知道大家有沒有聽過
[00:09:11.480 --> 00:09:13.480]  可能有些人會覺得
[00:09:13.480 --> 00:09:15.480]  基督徒你們在做這些
[00:09:15.480 --> 00:09:17.480]  你們在說這些
[00:09:17.480 --> 00:09:18.480]  其實已經不合時宜
[00:09:18.480 --> 00:09:19.480]  現在不是這樣
[00:09:19.480 --> 00:09:21.480]  這個世代不是這樣
[00:09:21.480 --> 00:09:22.480]  不要這麼勾
[00:09:22.480 --> 00:09:23.480]  現在不是應該這樣做
[00:09:23.480 --> 00:09:25.480]  你們在說的那套東西
[00:09:25.480 --> 00:09:27.480]  是兩千多年前的東西
[00:09:27.480 --> 00:09:28.480]  現在不是這樣
[00:09:28.480 --> 00:09:29.480]  不知道你們聽到之後
[00:09:29.480 --> 00:09:30.480]  會覺得怎樣
[00:09:30.480 --> 00:09:32.480]  會覺得有動搖
[00:09:32.480 --> 00:09:35.480]  還是覺得不應該聽他講
[00:09:35.480 --> 00:09:37.480]  有些人可能真的會動搖
[00:09:37.480 --> 00:09:40.480]  聖經沒有說是不對
[00:09:40.480 --> 00:09:42.480]  我可以這樣做
[00:09:42.480 --> 00:09:43.480]  被稱為基督徒
[00:09:43.480 --> 00:09:46.480]  不單止是全港基督的福音
[00:09:46.480 --> 00:09:49.480]  更加是因為我們行事為人
[00:09:49.480 --> 00:09:50.480]  跟世人有分別
[00:09:50.480 --> 00:09:52.480]  跟別人不一樣
[00:09:52.480 --> 00:09:55.480]  所以別人能認出我們是基督徒
[00:09:55.480 --> 00:09:57.480]  所以我們不要被這個世界同化
[00:09:57.480 --> 00:10:01.480]  反而我們應該被神轉化我們的生命
[00:10:01.480 --> 00:10:04.480]  不要以世界的現實心態
[00:10:04.480 --> 00:10:06.480]  即是惡去塑造我們的生活
[00:10:06.480 --> 00:10:10.480]  應該以恩典能力
[00:10:10.480 --> 00:10:11.480]  恩典的能力
[00:10:11.480 --> 00:10:12.480]  即是善
[00:10:12.480 --> 00:10:15.480]  去重新塑造我們現實的生活
[00:10:15.480 --> 00:10:17.480]  我們不要成為一個
[00:10:17.480 --> 00:10:20.480]  說一套做一套的基督徒
[00:10:20.480 --> 00:10:22.480]  可能我們在別人面前
[00:10:22.480 --> 00:10:24.480]  我們會祈禱
[00:10:24.480 --> 00:10:25.480]  我們會投入敬拜
[00:10:25.480 --> 00:10:26.480]  甚至我們會大敬拜
[00:10:26.480 --> 00:10:28.480]  但轉過頭來我們正在做很多事
[00:10:28.480 --> 00:10:31.480]  根本不是那回事
[00:10:31.480 --> 00:10:32.480]  別人看到就是
[00:10:32.480 --> 00:10:34.480]  咦 為什麼你這方面說要這樣
[00:10:34.480 --> 00:10:35.480]  那方面又不是呢
[00:10:35.480 --> 00:10:37.480]  這樣是很失見證
[00:10:37.480 --> 00:10:39.480]  特別是微信的人
[00:10:39.480 --> 00:10:41.480]  他們看的不是我們說什麼
[00:10:41.480 --> 00:10:42.480]  是我們做什麼
[00:10:42.480 --> 00:10:43.480]  很多時候
[00:10:43.480 --> 00:10:46.480]  不知道有沒有留意
[00:10:46.480 --> 00:10:49.480]  如果家中有微信的家人
[00:10:49.480 --> 00:10:51.480]  他們是最難相信的
[00:10:51.480 --> 00:10:53.480]  因為他們看到我們的生活是怎樣
[00:10:53.480 --> 00:10:56.480]  他們看到我們行事為最真實的一面
[00:10:56.480 --> 00:10:57.480]  我們回到教會
[00:10:57.480 --> 00:10:58.480]  我們出街
[00:10:58.480 --> 00:11:00.480]  我們還可以做到
[00:11:00.480 --> 00:11:02.480]  我提醒自己我要怎樣
[00:11:02.480 --> 00:11:03.480]  但在家中
[00:11:03.480 --> 00:11:04.480]  最親密的人
[00:11:04.480 --> 00:11:06.480]  你一定是最做自己
[00:11:06.480 --> 00:11:08.480]  可能對著父母會發脾氣
[00:11:08.480 --> 00:11:12.480]  會說很多很難聽的話
[00:11:12.480 --> 00:11:14.480]  所以他們能不能信主
[00:11:14.480 --> 00:11:16.480]  其實他最第一個可能
[00:11:16.480 --> 00:11:19.480]  或者在他人生中
[00:11:19.480 --> 00:11:21.480]  你是他唯一一個能接觸到的居屋圖
[00:11:21.480 --> 00:11:24.480]  所以你的生命見證很重要
[00:11:24.480 --> 00:11:27.480]  在這個利益掛帥的社會中
[00:11:27.480 --> 00:11:31.480]  普遍的人只顧自己的利益
[00:11:31.480 --> 00:11:32.480]  自己的益處
[00:11:32.480 --> 00:11:35.480]  不理其他人的生死
[00:11:35.480 --> 00:11:38.480]  所以一個人究竟是為自己而活
[00:11:38.480 --> 00:11:39.480]  還是為神而活
[00:11:39.480 --> 00:11:41.480]  其實影響很大
[00:11:41.480 --> 00:11:43.480]  你的思想控制著你的身體
[00:11:43.480 --> 00:11:45.480]  你做的每一件事
[00:11:45.480 --> 00:11:47.480]  是因為你在想什麼
[00:11:47.480 --> 00:11:48.480]  你會做什麼出來
[00:11:48.480 --> 00:11:51.480]  而你的意志也會控制你的思想
[00:11:51.480 --> 00:11:55.480]  有時候你會很努力做一個很好的人
[00:11:55.480 --> 00:11:57.480]  很想跟著神的教導去做
[00:11:57.480 --> 00:11:59.480]  但憑著自己的話
[00:11:59.480 --> 00:12:02.480]  靠自己很努力控制自己的意志力
[00:12:02.480 --> 00:12:04.480]  有時候未必做到
[00:12:04.480 --> 00:12:06.480]  反而經常失敗
[00:12:06.480 --> 00:12:07.480]  當你這樣的時候
[00:12:07.480 --> 00:12:08.480]  可能你會覺得很挫敗
[00:12:08.480 --> 00:12:10.480]  為什麼我做到都做不到
[00:12:10.480 --> 00:12:11.480]  為什麼會這樣
[00:12:11.480 --> 00:12:13.480]  究竟怎樣才做到
[00:12:13.480 --> 00:12:15.480]  我們應該將我們的心思
[00:12:15.480 --> 00:12:16.480]  我們的意志
[00:12:16.480 --> 00:12:18.480]  我們一切的意念都獻給神
[00:12:18.480 --> 00:12:19.480]  由神去掌管
[00:12:19.480 --> 00:12:21.480]  由神去幫助我們
[00:12:21.480 --> 00:12:24.480]  由神去改變我們每一個的心思意念
[00:12:24.480 --> 00:12:25.480]  或者你會想
[00:12:25.480 --> 00:12:28.480]  我未必像其他人
[00:12:28.480 --> 00:12:30.480]  或者你剛才說的那麼差
[00:12:30.480 --> 00:12:32.480]  在社會裡很多事情
[00:12:32.480 --> 00:12:33.480]  我都未必是這樣
[00:12:33.480 --> 00:12:35.480]  但可能有時候我們的價值觀
[00:12:35.480 --> 00:12:37.480]  或者我們的處事方式
[00:12:37.480 --> 00:12:39.480]  被這個世界影響了
[00:12:39.480 --> 00:12:40.480]  我們自己都不知道
[00:12:40.480 --> 00:12:41.480]  我們自己都不發現
[00:12:41.480 --> 00:12:43.480]  可能只是一些很微小的事情
[00:12:43.480 --> 00:12:44.480]  但我們不發現
[00:12:44.480 --> 00:12:47.480]  原來我們已經跟其他人沒什麼分別
[00:12:47.480 --> 00:12:51.480]  話說我這個月初的時候
[00:12:51.480 --> 00:12:53.480]  我請了一個星期假
[00:12:53.480 --> 00:12:56.480]  我去了另一個地方服侍
[00:12:56.480 --> 00:13:01.480]  期間我有一個機會看了一套電影
[00:13:01.480 --> 00:13:04.480]  這套電影叫做《小小的我》
[00:13:04.480 --> 00:13:06.480]  我相信大家應該沒有看過
[00:13:06.480 --> 00:13:08.480]  因為香港好像沒有上映
[00:13:08.480 --> 00:13:10.480]  這套電影說什麼呢
[00:13:10.480 --> 00:13:13.480]  這套電影是說一個年輕人
[00:13:13.480 --> 00:13:17.480]  他由一出生已經患有腦癱
[00:13:17.480 --> 00:13:21.480]  所以他走路是很艱難的
[00:13:21.480 --> 00:13:22.480]  他走到歪了
[00:13:22.480 --> 00:13:24.480]  很辛苦才走到
[00:13:24.480 --> 00:13:28.480]  他吃東西要用特別的工具才能吃東西
[00:13:28.480 --> 00:13:31.480]  甚至乎他很容易會噎到
[00:13:31.480 --> 00:13:36.480]  他寫字也要用特別的工具才能寫
[00:13:36.480 --> 00:13:43.480]  他在人生中面對社會很多不同的標籤和歧視
[00:13:43.480 --> 00:13:45.480]  他走出街的時候
[00:13:45.480 --> 00:13:46.480]  像我剛才所說
[00:13:46.480 --> 00:13:48.480]  他走到東歪西倒
[00:13:48.480 --> 00:13:51.480]  甚至乎他說話也很困難
[00:13:51.480 --> 00:13:52.480]  他的表情
[00:13:52.480 --> 00:13:54.480]  他說一句話也很艱難
[00:13:54.480 --> 00:13:57.480]  所以人們在街上看到他的時候
[00:13:57.480 --> 00:13:59.480]  就會覺得這個人做什麼呢
[00:13:59.480 --> 00:14:00.480]  為什麼他會這樣呢
[00:14:00.480 --> 00:14:03.480]  會投以一個不太好的目光對著他
[00:14:03.480 --> 00:14:06.480]  他坐車的時候
[00:14:06.480 --> 00:14:10.480]  正常他因為站得不好
[00:14:10.480 --> 00:14:11.480]  有位子坐
[00:14:11.480 --> 00:14:15.480]  其中一次他看到照片
[00:14:15.480 --> 00:14:21.480]  那個女士抱著一個嬰兒
[00:14:21.480 --> 00:14:22.480]  上車沒有位子坐
[00:14:22.480 --> 00:14:27.480]  於是他就起身讓位給那個女士
[00:14:27.480 --> 00:14:29.480]  然後他就站在他旁邊
[00:14:29.480 --> 00:14:32.480]  而當時那個女士做了什麼呢
[00:14:32.480 --> 00:14:36.480]  那個嬰兒看著這個年青人
[00:14:36.480 --> 00:14:37.480]  在笑
[00:14:37.480 --> 00:14:39.480]  也很友善地看著他笑
[00:14:39.480 --> 00:14:43.480]  但那個媽媽第一時間做什麼呢
[00:14:43.480 --> 00:14:46.480]  她用手遮著嬰兒的眼睛
[00:14:46.480 --> 00:14:49.480]  不讓他看到這位年青人
[00:14:49.480 --> 00:14:51.480]  然後她就跟他說
[00:14:51.480 --> 00:14:53.480]  不要看這些東西
[00:14:53.480 --> 00:14:54.480]  然後這個時間
[00:14:54.480 --> 00:14:57.480]  司機剛好煞車
[00:14:57.480 --> 00:14:58.480]  就煞停了
[00:14:58.480 --> 00:15:01.480]  然後他就跌倒在地上
[00:15:01.480 --> 00:15:02.480]  這個時候
[00:15:02.480 --> 00:15:05.480]  其實這個年青人的婆婆也在
[00:15:05.480 --> 00:15:07.480]  婆婆就扶起他
[00:15:07.480 --> 00:15:09.480]  然後就罵司機
[00:15:09.480 --> 00:15:10.480]  你怎麼開車的
[00:15:10.480 --> 00:15:11.480]  為什麼你這樣
[00:15:11.480 --> 00:15:12.480]  要理論
[00:15:12.480 --> 00:15:14.480]  要司機向他道歉
[00:15:14.480 --> 00:15:18.480]  而司機第一時間罵他
[00:15:18.480 --> 00:15:21.480]  你明知自己站得不好
[00:15:21.480 --> 00:15:22.480]  又不穩
[00:15:22.480 --> 00:15:23.480]  為什麼你不找個位子坐
[00:15:23.480 --> 00:15:24.480]  你要這樣害我呢
[00:15:24.480 --> 00:15:28.480]  這句話就令到那個婆婆更加生氣
[00:15:28.480 --> 00:15:29.480]  要他道歉
[00:15:29.480 --> 00:15:31.480]  全車人在這個時候
[00:15:31.480 --> 00:15:34.480]  很一致地做了一件事
[00:15:34.480 --> 00:15:36.480]  就是說這個婆婆
[00:15:36.480 --> 00:15:37.480]  不要阻礙我們
[00:15:37.480 --> 00:15:39.480]  司機也不是這個意思
[00:15:39.480 --> 00:15:40.480]  你誤會了
[00:15:40.480 --> 00:15:42.480]  我很趕時間
[00:15:42.480 --> 00:15:43.480]  你們快點坐好
[00:15:43.480 --> 00:15:44.480]  不要再爭拗了
[00:15:44.480 --> 00:15:45.480]  快點開車吧
