
[00:00:00.000 --> 00:00:10.000]  各位靈姐妹,我們一起領受神的話語前,我們一起禱告
[00:10:00.000 --> 00:10:06.000]  這個反應在原文中是恥笑他們
[00:10:06.000 --> 00:10:12.000]  這個時候,另一個人有另一個情緒反應
[00:10:12.000 --> 00:10:14.000]  那就是彼得
[00:10:14.000 --> 00:10:16.000]  彼得聽到這個消息的時候
[00:10:16.000 --> 00:10:18.000]  他的反應是驚訝
[00:10:18.000 --> 00:10:21.000]  但他的驚訝不是因為聽到這個消息
[00:10:21.000 --> 00:10:24.000]  而是他聽到這些姐妹這樣說之後
[00:10:24.000 --> 00:10:28.000]  他就立即去耶穌的墳墓中看看
[00:10:28.000 --> 00:10:31.000]  他進入到墳墓裡
[00:10:31.000 --> 00:10:36.000]  他所看到的只剩下耶穌的細麻布
[00:10:36.000 --> 00:10:39.000]  他心裡就很驚訝
[00:10:39.000 --> 00:10:43.000]  但這份驚訝其實是來自他相信耶穌復活
[00:10:43.000 --> 00:10:46.000]  還是他跟那班門徒一樣不相信呢?
[00:10:46.000 --> 00:10:53.000]  在這裡,路加福音特意賣了一個關子
[00:10:53.000 --> 00:11:02.000]  容讓我們看下去,究竟這個驚訝的反應是出於信心還是不信呢?
[00:11:02.000 --> 00:11:05.000]  之後就有第三個情緒反應
[00:11:05.000 --> 00:11:07.000]  驚慌害怕
[00:11:07.000 --> 00:11:11.000]  復活的耶穌突然出現在這班門徒的眼前
[00:11:11.000 --> 00:11:14.000]  當時的門徒還以為他們看到了魂魄
[00:11:14.000 --> 00:11:19.000]  因為他們不相信耶穌身體復活
[00:11:19.000 --> 00:11:22.000]  所以他們又害怕又害怕
[00:11:22.000 --> 00:11:29.000]  福音書在這裡評論他們的害怕是源於不相信和不敢相信
[00:11:29.000 --> 00:11:33.000]  中文的聖經用不敢相信其實是很客氣的
[00:11:33.000 --> 00:11:36.000]  但在原文刻意用這個字
[00:11:36.000 --> 00:11:38.000]  是什麼意思呢?
[00:11:38.000 --> 00:11:41.000]  就是一個拒絕相信的意思
[00:11:41.000 --> 00:11:44.000]  就是即使耶穌伸出他的手
[00:11:44.000 --> 00:11:48.000]  叫他們摸他的手上的釘痕
[00:11:48.000 --> 00:11:51.000]  摸他腳上的釘痕也好
[00:11:51.000 --> 00:11:56.000]  這班門徒是拒絕相信耶穌復活
[00:11:56.000 --> 00:11:59.000]  這個拒絕相信在原文的意思就是說
[00:11:59.000 --> 00:12:02.000]  形容有些人領受了上帝的恩典
[00:12:02.000 --> 00:12:07.000]  但對上帝卻是有負面態度的回應
[00:12:07.000 --> 00:12:13.000]  我們在經文裡留意到一個有趣的地方
[00:12:13.000 --> 00:12:19.000]  耶穌沒有指責他們不信
[00:12:19.000 --> 00:12:24.000]  如果我們從《羅家福音》從頭到尾看一次的時候
[00:12:24.000 --> 00:12:26.000]  其實我們真的不難理解
[00:12:26.000 --> 00:12:33.000]  這班門徒為什麼對著耶穌復活這件事竟然又害怕又害怕
[00:12:33.000 --> 00:12:35.000]  你們試想一下
[00:12:35.000 --> 00:12:37.000]  一班門徒
[00:12:37.000 --> 00:12:39.000]  他們丟下了他們的生計
[00:12:39.000 --> 00:12:44.000]  就跟隨一個耶穌去傳道
[00:12:44.000 --> 00:12:49.000]  途中其實他們經歷了很多人對他們的質疑
[00:12:49.000 --> 00:12:53.000]  對他們的信仰的攻擊
[00:12:53.000 --> 00:12:58.000]  幾經辛苦終於到達宗教中心耶路撒冷
[00:12:58.000 --> 00:13:04.000]  他們最後所見到的是耶穌被捕
[00:13:04.000 --> 00:13:08.000]  而當時他們發現到他們自己
[00:13:08.000 --> 00:13:10.000]  有人性的一面
[00:13:10.000 --> 00:13:14.000]  原來跟隨了耶穌雖然三年
[00:13:14.000 --> 00:13:16.000]  但大難臨頭
[00:13:16.000 --> 00:13:20.000]  其實是各自散水
[00:13:20.000 --> 00:13:24.000]  相比之下那班姐妹就不同
[00:13:24.000 --> 00:13:27.000]  那班姐妹對耶穌是不離不棄
[00:13:27.000 --> 00:13:30.000]  由耶穌背起十字架那一刻
[00:13:30.000 --> 00:13:32.000]  他們一直跟隨著耶穌
[00:13:32.000 --> 00:13:36.000]  直到耶穌在十字架上斷氣
[00:13:36.000 --> 00:13:39.000]  他們仍然在耶穌的身邊
[00:13:39.000 --> 00:13:42.000]  他們甚至跟隨領遺體
[00:13:42.000 --> 00:13:44.000]  準備香料
[00:13:44.000 --> 00:13:46.000]  希望可以用這些香料
[00:13:46.000 --> 00:13:48.000]  用在耶穌的身上
[00:13:48.000 --> 00:13:49.000]  但那班門徒呢?
[00:13:49.000 --> 00:13:51.000]  去了哪裡呢?
[00:13:51.000 --> 00:13:55.000]  所以那班門徒的驚惶和害怕是很複雜的
[00:13:55.000 --> 00:13:58.000]  你想想一個人一星期裡
[00:13:58.000 --> 00:14:01.000]  經歷失去主耶穌
[00:14:01.000 --> 00:14:05.000]  然後不斷擔心自己會不會也被捕
[00:14:05.000 --> 00:14:09.000]  活在一種惶恐和不安全的恐懼當中
[00:14:09.000 --> 00:14:11.000]  突然間
[00:14:11.000 --> 00:14:18.000]  之前被自己拋棄的耶穌
[00:14:18.000 --> 00:14:21.000]  竟然出現在自己眼前
[00:14:21.000 --> 00:14:26.000]  你覺得一個這樣的人
[00:14:26.000 --> 00:14:29.000]  他覺得自己有沒有顏面
[00:14:29.000 --> 00:14:34.000]  去面對這位曾經被他拋棄的主呢?
[00:14:35.000 --> 00:14:37.000]  其實我發覺這幾個月
[00:14:37.000 --> 00:14:39.000]  我們都好像差不多的體會
[00:14:39.000 --> 00:14:43.000]  雖然我們的體會還沒有像門徒那樣
[00:14:43.000 --> 00:14:47.000]  遭遇到一些宗教的打壓或迫害
[00:14:47.000 --> 00:14:52.000]  但我們在這幾個月裡
[00:14:52.000 --> 00:14:54.000]  我們經歷過不同的感受
[00:14:54.000 --> 00:14:56.000]  包括焦慮
[00:14:56.000 --> 00:14:58.000]  但我們跟一班門徒
[00:14:58.000 --> 00:15:00.000]  裡面有一個共通點就是
[00:15:00.000 --> 00:15:03.000]  我們面對危機的時候
[00:15:03.000 --> 00:15:05.000]  我們的反應是怎樣呢?
[00:15:05.000 --> 00:15:08.000]  焦慮一般來說
[00:15:08.000 --> 00:15:12.000]  可以有兩種反應
[00:15:12.000 --> 00:15:17.000]  第一種反應是Fight
[00:15:17.000 --> 00:15:19.000]  抵抗
[00:15:19.000 --> 00:15:22.000]  第二種反應是Flight
[00:15:22.000 --> 00:15:24.000]  逃走
[00:15:24.000 --> 00:15:26.000]  Fight
[00:15:26.000 --> 00:15:28.000]  你有沒有發覺有些人很有趣
[00:15:28.000 --> 00:15:30.000]  他越在危機裡
[00:15:30.000 --> 00:15:33.000]  你會覺得他越興奮
[00:15:33.000 --> 00:15:35.000]  他覺得自己沒問題
[00:15:35.000 --> 00:15:37.000]  交給我
[00:15:37.000 --> 00:15:40.000]  他完全不覺得危險
[00:15:40.000 --> 00:15:43.000]  他反而越危險
[00:15:43.000 --> 00:15:45.000]  他就越迫到學到新的東西
[00:15:45.000 --> 00:15:47.000]  他越危險
[00:15:47.000 --> 00:15:51.000]  他就會想到很多新奇的解決方法去處理
[00:15:51.000 --> 00:15:56.000]  例如在網上看了一個圖畫
[00:15:56.000 --> 00:15:59.000]  不知道近來大家有沒有去剪頭髮
[00:15:59.000 --> 00:16:01.000]  我剪開的那一間
[00:16:01.000 --> 00:16:03.000]  以前我要排隊排一個小時
[00:16:03.000 --> 00:16:05.000]  但現在不用了
[00:16:05.000 --> 00:16:07.000]  因為下面都沒有生意
[00:16:07.000 --> 00:16:10.000]  很有趣的地方就是
[00:16:10.000 --> 00:16:12.000]  這班人是怎樣為生的呢?
[00:16:12.000 --> 00:16:14.000]  在網上我看到一個這樣的影片
[00:16:14.000 --> 00:16:17.000]  外國有些理髮師
[00:16:17.000 --> 00:16:20.000]  為了保住自己的飯碗
[00:16:20.000 --> 00:16:22.000]  想到一個辦法
[00:16:22.000 --> 00:16:24.000]  就用航拍機
[00:16:24.000 --> 00:16:27.000]  協助他剪頭髮
[00:16:27.000 --> 00:16:29.000]  他真的剪得到
[00:16:29.000 --> 00:16:33.000]  人很有趣
[00:16:33.000 --> 00:16:36.000]  你有沒有想過航拍機可以用來剪頭髮呢?
[00:16:36.000 --> 00:16:39.000]  我相信如果不是疫症的話
[00:16:39.000 --> 00:16:41.000]  應該沒有人會想到
[00:16:41.000 --> 00:16:43.000]  但有些人就是這樣
[00:16:43.000 --> 00:16:45.000]  他越在危機裡
[00:16:45.000 --> 00:16:47.000]  他心裡因為焦急和不安
[00:16:47.000 --> 00:16:50.000]  他就會想很多辦法去處理好
[00:16:50.000 --> 00:16:53.000]  這個是fight
[00:16:53.000 --> 00:16:56.000]  但焦慮有另一種反應是flight
[00:16:57.000 --> 00:16:59.000]  逃走
[00:16:59.000 --> 00:17:01.000]  逃走不是負面的
[00:17:01.000 --> 00:17:03.000]  有時的確是要逃走的
[00:17:03.000 --> 00:17:06.000]  當我們發覺我們心裡評估
[00:17:06.000 --> 00:17:08.000]  我們沒有辦法去處理
[00:17:08.000 --> 00:17:11.000]  或者應對面前的威脅的時候
[00:17:11.000 --> 00:17:13.000]  我們能夠做的就是逃走
[00:17:13.000 --> 00:17:16.000]  我相信在疫症裡
[00:17:16.000 --> 00:17:18.000]  逃得最快的是
[00:17:18.000 --> 00:17:21.000]  有小朋友的家長
[00:17:21.000 --> 00:17:25.000]  無可避免要出街
[00:17:25.000 --> 00:17:27.000]  家長要上班
[00:17:27.000 --> 00:17:30.000]  但一聽到身邊有人咳嗽
[00:17:30.000 --> 00:17:32.000]  打噴嚏
[00:17:32.000 --> 00:17:34.000]  他們走得多遠都走不及
[00:17:34.000 --> 00:17:36.000]  他們不是怕自己生病
[00:17:36.000 --> 00:17:39.000]  他們很怕會不會有細菌
[00:17:39.000 --> 00:17:41.000]  自己帶回家
[00:17:41.000 --> 00:17:43.000]  傳染給小朋友
[00:17:43.000 --> 00:17:46.000]  在這樣的情況下
[00:17:46.000 --> 00:17:48.000]  他們能夠做的就是flight
[00:17:48.000 --> 00:17:50.000]  逃走
[00:17:52.000 --> 00:17:55.000]  不論是逃跑也好
[00:17:55.000 --> 00:17:57.000]  抵抗也好
[00:17:57.000 --> 00:18:00.000]  其實都是焦慮的正常反應
[00:18:00.000 --> 00:18:03.000]  但我們要留意一件事
[00:18:03.000 --> 00:18:07.000]  如果當這些危機過去之後
[00:18:07.000 --> 00:18:11.000]  我們仍然心裡有很大的擔心
[00:18:11.000 --> 00:18:15.000]  這種擔心越來越嚴重的話
[00:18:15.000 --> 00:18:17.000]  我就請大家留意
[00:18:17.000 --> 00:18:19.000]  可能我們真的需要
[00:18:19.000 --> 00:18:22.000]  找專業人士幫忙
[00:18:22.000 --> 00:18:25.000]  因為如果長期處於
[00:18:25.000 --> 00:18:31.000]  一種高度焦慮的狀態
[00:18:31.000 --> 00:18:33.000]  那種焦慮狀態
[00:18:33.000 --> 00:18:35.000]  總覺得很多事情
[00:18:35.000 --> 00:18:38.000]  會發生得很差很壞
[00:18:38.000 --> 00:18:40.000]  所以我一定要處理
[00:18:40.000 --> 00:18:42.000]  或我一定要逃避的話
[00:18:42.000 --> 00:18:45.000]  在這樣長期的情況下
[00:18:46.000 --> 00:18:49.000]  我們真的要留意自己的精神狀態
[00:18:49.000 --> 00:18:51.000]  需要找專業人士
[00:18:51.000 --> 00:18:53.000]  幫我們評估一下
[00:18:53.000 --> 00:18:56.000]  但如果只是一般的危機
[00:18:56.000 --> 00:18:59.000]  我相信人產生焦慮是很正常的
[00:18:59.000 --> 00:19:01.000]  但是
[00:19:01.000 --> 00:19:07.000]  英國已故巴克斯特牧師提醒我們
[00:19:07.000 --> 00:19:11.000]  他說「合宜的焦慮是屬於善的」
[00:19:11.000 --> 00:19:13.000]  因為合宜的恐懼
[00:19:13.000 --> 00:19:16.000]  可以幫助我們保護自己
[00:19:16.000 --> 00:19:18.000]  免得我們行惡
[00:19:18.000 --> 00:19:22.000]  但當我們向焦慮投降
[00:19:22.000 --> 00:19:25.000]  焦慮的感受
[00:19:25.000 --> 00:19:28.000]  就會蓋過我們所有的理性思考
[00:19:28.000 --> 00:19:31.000]  帶來的是過度自憐
[00:19:31.000 --> 00:19:33.000]  自議
[00:19:33.000 --> 00:19:35.000]  或過度的憤怒
[00:19:35.000 --> 00:19:37.000]  怨天尤人
[00:19:37.000 --> 00:19:40.000]  而當這種情感
[00:19:40.000 --> 00:19:43.000]  一旦主導了我們的心靈世界
[00:19:43.000 --> 00:19:46.000]  就會使我們的理性
[00:19:46.000 --> 00:19:48.000]  不再能夠在神的光照
[00:19:48.000 --> 00:19:50.000]  聖經的光照之下
[00:19:50.000 --> 00:19:53.000]  能夠保持一種屬天的思維
[00:19:53.000 --> 00:19:56.000]  更加會將今世的損失
[00:19:56.000 --> 00:19:59.000]  看為好像已經失去了上帝
[00:19:59.000 --> 00:20:02.000]  甚至失去永生一樣嚴重
[00:20:02.000 --> 00:20:04.000]  因此
[00:20:04.000 --> 00:20:06.000]  我們真的要好好留意一下
[00:20:06.000 --> 00:20:09.000]  我們現在的情緒狀態是怎樣
[00:20:09.000 --> 00:20:11.000]  我們要靠著
[00:20:11.000 --> 00:20:16.000]  好好地守護我們現在的焦慮防線
[00:20:16.000 --> 00:20:19.000]  究竟是合宜還是過了龍
[00:20:19.000 --> 00:20:21.000]  我們自己都不發覺
[00:20:21.000 --> 00:20:23.000]  如果知道了之後我們應該怎樣做呢
[00:20:23.000 --> 00:20:25.000]  我們思想第二方面
[00:20:25.000 --> 00:20:29.000]  轉化焦慮三招
[00:20:29.000 --> 00:20:32.000]  在復活的紙
[00:20:32.000 --> 00:20:34.000]  突然出現在門徒的眼前
[00:20:34.000 --> 00:20:36.000]  他第一個說話
[00:20:36.000 --> 00:20:38.000]  真的不是斥責他們
[00:20:38.000 --> 00:20:39.000]  而是跟他們說
[00:20:39.000 --> 00:20:41.000]  願你們平安
[00:20:41.000 --> 00:20:43.000]  但是這句說話
[00:20:43.000 --> 00:20:46.000]  他跟門徒的即時反應
[00:20:46.000 --> 00:20:48.000]  帶來很大的反差
[00:20:48.000 --> 00:20:52.000]  門徒看到復活的主一點都不平安
[00:20:52.000 --> 00:20:57.000]  而心裡覺得驚慌和害怕
[00:20:57.000 --> 00:21:00.000]  這本書告訴我們
[00:21:00.000 --> 00:21:04.000]  上帝怎樣幫助這些人不再驚惶呢
[00:21:04.000 --> 00:21:06.000]  有三招
[00:21:06.000 --> 00:21:08.000]  第一招 尋根問底
[00:21:08.000 --> 00:21:11.000]  耶穌看到他們就說
[00:21:11.000 --> 00:21:14.000]  你們為什麼受煩呢
[00:21:14.000 --> 00:21:18.000]  為什麼心裡起疑念呢
[00:21:18.000 --> 00:21:26.000]  原來當我們要去正視我們的恐慌的時候
[00:21:26.000 --> 00:21:30.000]  我們最需要的是找到恐慌的原因
[00:21:30.000 --> 00:21:34.000]  我們才能夠找到一個針對性的方法去解決
[00:21:34.000 --> 00:21:37.000]  這本書交代他們恐慌的原因是什麼呢
[00:21:37.000 --> 00:21:40.000]  就是他們不相信耶穌復活
[00:21:40.000 --> 00:21:44.000]  他們還以為自己看到耶穌魂魄
[00:21:44.000 --> 00:21:46.000]  耶穌就叫他們
[00:21:46.000 --> 00:21:48.000]  你摸摸我的腳和手
[00:21:48.000 --> 00:21:53.000]  門徒的反應是喜得不敢信和有稀奇
[00:21:53.000 --> 00:21:57.000]  之後耶穌更加叫他們
[00:21:57.000 --> 00:21:59.000]  你們拿條魚給我吃吧
[00:21:59.000 --> 00:22:02.000]  燒魚 吃燒魚
[00:22:02.000 --> 00:22:04.000]  在這裡要告訴我們
[00:22:04.000 --> 00:22:07.000]  基督復活的名正是什麼呢
[00:22:07.000 --> 00:22:08.000]  兩樣東西
[00:22:08.000 --> 00:22:10.000]  一 能夠被觸摸
[00:22:10.000 --> 00:22:12.000]  二 能夠吃飯
[00:22:12.000 --> 00:22:17.000]  應用在我們焦慮的處境裡
[00:22:17.000 --> 00:22:21.000]  我們真的要好好問問自己
[00:22:21.000 --> 00:22:25.000]  我們心裡為什麼會受煩
[00:22:25.000 --> 00:22:31.000]  我們心裡為什麼會有一種懷疑的意念在我們裡面
[00:22:31.000 --> 00:22:34.000]  但我相信當你面對一個
[00:22:34.000 --> 00:22:39.000]  他的眉頭已經夾得像一個穿子一樣
[00:22:39.000 --> 00:22:43.000]  你問他這個問題
[00:22:43.000 --> 00:22:45.000]  我相信他有時候會給一個答案
[00:22:45.000 --> 00:22:46.000]  只能夠說
[00:22:46.000 --> 00:22:47.000]  我也不知道
[00:22:47.000 --> 00:22:49.000]  總之很煩
[00:22:49.000 --> 00:22:53.000]  我們也有經歷過
[00:22:53.000 --> 00:22:56.000]  只是覺得很煩
[00:22:56.000 --> 00:22:57.000]  但不知道
[00:22:57.000 --> 00:22:59.000]  說不出來有什麼煩
[00:23:00.000 --> 00:23:02.000]  說不出來有什麼煩
[00:23:02.000 --> 00:23:05.000]  其實這種情況
[00:23:05.000 --> 00:23:07.000]  是糊塗了東西很久
[00:23:07.000 --> 00:23:09.000]  糊塗了很多很多
[00:23:09.000 --> 00:23:11.000]  一時三刻
[00:23:11.000 --> 00:23:15.000]  不容易說出是什麼
[00:23:15.000 --> 00:23:17.000]  在這種情況下
[00:23:17.000 --> 00:23:20.000]  我們最需要被聆聽
[00:23:20.000 --> 00:23:23.000]  透過別人的聆聽
[00:23:23.000 --> 00:23:25.000]  幫我們糊塗了很多東西
[00:23:25.000 --> 00:23:27.000]  的狀態裡
[00:23:27.000 --> 00:23:29.000]  幫我們開始分門別類
[00:23:30.000 --> 00:23:35.000]  我打個住屋的比喻
[00:23:35.000 --> 00:23:38.000]  我相信我們香港人
[00:23:38.000 --> 00:23:43.000]  經常都想解決我們的家居長期不夠空間的問題
[00:23:43.000 --> 00:23:46.000]  我們想到一個方法是什麼呢
[00:23:46.000 --> 00:23:48.000]  就是扔東西
[00:23:48.000 --> 00:23:51.000]  但我就會說不是扔東西
[00:23:51.000 --> 00:23:55.000]  是先幫你的雜物分類
[00:23:55.000 --> 00:23:58.000]  因為你不分類
[00:23:58.000 --> 00:24:00.000]  你根本就不知道
[00:24:00.000 --> 00:24:01.000]  有什麼是需要
[00:24:01.000 --> 00:24:03.000]  有什麼是不需要
[00:24:03.000 --> 00:24:05.000]  有什麼是值得紀念的東西
[00:24:05.000 --> 00:24:07.000]  不能扔掉
[00:24:07.000 --> 00:24:12.000]  處理焦慮其實都是差不多的道理
[00:24:12.000 --> 00:24:15.000]  擔心的東西一定是很多很多
[00:24:15.000 --> 00:24:17.000]  不然你就不會擔心
