
[00:00:00.000 --> 00:00:03.000]  和大家思想這個題目
[00:02:03.000 --> 00:02:09.000]  當時醫生和病患者和家屬是沒有任何口角
[00:02:09.000 --> 00:02:13.000]  但家屬帶著爸爸離開醫院
[00:02:13.000 --> 00:02:15.000]  心裏仍然掛心
[00:02:15.000 --> 00:02:18.000]  所以帶爸爸去了另一間醫院
[00:02:18.000 --> 00:02:21.000]  另一間醫院見到他爸爸的情況
[00:02:21.000 --> 00:02:23.000]  安排他上訪
[00:02:23.000 --> 00:02:24.000]  立即幫他抽水
[00:02:24.000 --> 00:02:26.000]  那些工作全部做了
[00:02:26.000 --> 00:02:28.000]  家屬回家了
[00:02:28.000 --> 00:02:34.000]  心裏經常記掛著第一位醫生說過的話
[00:02:34.000 --> 00:02:38.000]  將醫生所說的話放上網
[00:02:38.000 --> 00:02:41.000]  引起很多網民關注
[00:02:41.000 --> 00:02:46.000]  除了醫生的說法引起關注之外
[00:02:46.000 --> 00:02:49.000]  最引起關注的是家屬的評價
[00:02:49.000 --> 00:02:51.000]  家屬怎樣看這個醫生呢
[00:02:51.000 --> 00:02:53.000]  家屬覺得這個醫生缺乏醫德
[00:02:53.000 --> 00:02:57.000]  口德沒有盡醫生的醫療責任
[00:02:57.000 --> 00:03:04.000]  這件事更加引起廣泛的迴響
[00:03:04.000 --> 00:03:10.000]  去到醫院也收到正式的投訴
[00:03:10.000 --> 00:03:19.000]  所以醫院決定正式開一個調查處理
[00:03:19.000 --> 00:03:21.000]  因為時間關係
[00:03:21.000 --> 00:03:24.000]  我們不交代之後的細節
[00:03:24.000 --> 00:03:28.000]  但總之這件事就放上庭
[00:03:28.000 --> 00:03:30.000]  由法官去做判決
[00:03:30.000 --> 00:03:33.000]  我們簡單講解一下法官的看法
[00:03:33.000 --> 00:03:35.000]  很簡單的說
[00:03:35.000 --> 00:03:41.000]  法官看家屬在網上所說的表達
[00:03:41.000 --> 00:03:44.000]  有些誇大的地方
[00:03:44.000 --> 00:03:49.000]  但如果對比醫院調查的報告
[00:03:49.000 --> 00:03:53.000]  事實上醫生真的有說過那些話
[00:03:53.000 --> 00:03:58.000]  所以在法官的角度
[00:03:58.000 --> 00:04:08.000]  他覺得只是醫生和家屬對病情的認知不同
[00:04:08.000 --> 00:04:10.000]  所以簡單來說
[00:04:10.000 --> 00:04:14.000]  在法官眼中是一場誤會
[00:04:14.000 --> 00:04:19.000]  我們也不太知道太多仔細的細節
[00:04:19.000 --> 00:04:21.000]  究竟誰是誰非
[00:04:21.000 --> 00:04:25.000]  究竟是不是醫生對
[00:04:25.000 --> 00:04:28.000]  家屬誇大我們也不太清楚
[00:04:28.000 --> 00:04:32.000]  但我們暫且接受
[00:04:32.000 --> 00:04:34.000]  法官作為第三方
[00:04:34.000 --> 00:04:39.000]  他看這件事覺得是一場誤會
[00:04:39.000 --> 00:04:46.000]  但這個誤會令到醫生背負了這個說話
[00:04:46.000 --> 00:04:47.000]  缺乏醫德厚德
[00:04:47.000 --> 00:04:50.000]  沒有盡醫生的醫療責任
[00:04:50.000 --> 00:04:55.000]  對他來說是聲譽受損的說話
[00:04:55.000 --> 00:05:00.000]  在世的時候
[00:05:00.000 --> 00:05:05.000]  有沒有類似的事情發生在自己身上
[00:05:05.000 --> 00:05:09.000]  現在回想也覺得很冤屈
[00:05:09.000 --> 00:05:12.000]  你這樣說我
[00:05:12.000 --> 00:05:14.000]  其實在我的崗位裡
[00:05:14.000 --> 00:05:16.000]  我已經盡了我所知
[00:05:16.000 --> 00:05:17.000]  我所能力
[00:05:17.000 --> 00:05:19.000]  我已經盡了力
[00:05:19.000 --> 00:05:22.000]  當然對方的期望落差
[00:05:22.000 --> 00:05:24.000]  也是能夠理解
[00:05:24.000 --> 00:05:27.000]  但如果去到指控甚至是誹謗的話
[00:05:27.000 --> 00:05:33.000]  我相信大家的心情會有些不同
[00:05:33.000 --> 00:05:34.000]  現在回想起
[00:05:34.000 --> 00:05:36.000]  還有沒有戚戚地的感覺
[00:05:36.000 --> 00:05:42.000]  還有那種的煩躁
[00:05:42.000 --> 00:05:47.000]  已經很難用言辭去表達
[00:05:47.000 --> 00:05:51.000]  其實彼得前書正正是在說這個環境
[00:05:51.000 --> 00:05:54.000]  因為當時彼得前書的基督徒
[00:05:54.000 --> 00:05:59.000]  是集體地面對一個被惡意中傷
[00:05:59.000 --> 00:06:04.000]  被惡意指控的一個環境
[00:06:04.000 --> 00:06:10.000]  所以在彼得前書的作者去形容他們的心情
[00:06:10.000 --> 00:06:14.000]  你們就是在忍受冤屈的痛苦
[00:06:14.000 --> 00:06:18.000]  彼得前書正正就是在說一個這樣的環境之下
[00:06:18.000 --> 00:06:21.000]  我們可以採取什麼行動
[00:06:21.000 --> 00:06:24.000]  今天跟大家說兩個而已
[00:06:24.000 --> 00:06:26.000]  簡單
[00:06:26.000 --> 00:06:28.000]  第一個就是不怕不放
[00:06:28.000 --> 00:06:30.000]  如果看到螢光幕的弟兄姊妹
[00:06:30.000 --> 00:06:34.000]  請大家讀彼得前書三章十三到十四節
[00:06:34.000 --> 00:06:35.000]  準備一二三
[00:06:35.000 --> 00:06:49.000]  (字幕)
[00:06:49.000 --> 00:06:55.000]  在經文裏面提醒我們不要怕不要放
[00:06:55.000 --> 00:06:58.000]  究竟當時的基督群體
[00:06:58.000 --> 00:07:00.000]  他們面對什麼具體的事情
[00:07:00.000 --> 00:07:03.000]  令他們又怕什麼又放什麼
[00:07:03.000 --> 00:07:09.000]  在彼得前書沒有具體的例子去說明
[00:07:09.000 --> 00:07:13.000]  所以我們也不必猜測
[00:07:13.000 --> 00:07:18.000]  當時信徒們怕什麼放什麼
[00:07:18.000 --> 00:07:20.000]  不過我覺得正正因為不用猜測
[00:07:20.000 --> 00:07:22.000]  不如直接想想自己
[00:07:22.000 --> 00:07:24.000]  因為最清楚的是自己
[00:07:24.000 --> 00:07:27.000]  當我們面對惡意指控的時候
[00:07:27.000 --> 00:07:30.000]  我們又怕什麼又放什麼呢
[00:07:30.000 --> 00:07:34.000]  (字幕)
[00:07:34.000 --> 00:07:42.000]  我借這位女士的例子作為一個參考點
[00:07:42.000 --> 00:07:44.000]  這位女士叫羅斯
[00:07:44.000 --> 00:07:51.000]  她從事受性暴力侵害的受害者
[00:07:51.000 --> 00:07:53.000]  為他們發聲
[00:07:53.000 --> 00:07:57.000]  為他們這班人倡議什麼呢
[00:07:57.000 --> 00:07:59.000]  羅斯就是倡議尋求和平
[00:07:59.000 --> 00:08:01.000]  尊重女性
[00:08:01.000 --> 00:08:06.000]  這麼正當的事情都會被人惡意中傷
[00:08:06.000 --> 00:08:07.000]  甚至指控嗎
[00:08:07.000 --> 00:08:08.000]  會的
[00:08:08.000 --> 00:08:11.000]  這個世界上無論你那件事有多正當
[00:08:11.000 --> 00:08:18.000]  總有人會針對或者威脅她的一些情況
[00:08:18.000 --> 00:08:20.000]  或者利益
[00:08:20.000 --> 00:08:22.000]  羅斯本身是一個什麼人呢
[00:08:22.000 --> 00:08:29.000]  她自稱是一個受過種族暴力強姦亂倫的倖存者
[00:08:29.000 --> 00:08:31.000]  她稱自己是一個倖存者
[00:08:31.000 --> 00:08:34.000]  但是感謝主因為耶穌拯救了她
[00:08:34.000 --> 00:08:39.000]  不單止讓她可以有勇氣去面對她自己的生活之外
[00:08:39.000 --> 00:08:41.000]  她更加能夠站出來
[00:08:41.000 --> 00:08:47.000]  為那些好像她那樣經歷過類似的慘痛的狀況
[00:08:47.000 --> 00:08:49.000]  為他們發聲
[00:08:49.000 --> 00:08:51.000]  所以在她的前線經驗裡
[00:08:51.000 --> 00:08:54.000]  她留意到那些專門指控人的
[00:08:54.000 --> 00:08:56.000]  她說不外乎幾類
[00:08:56.000 --> 00:09:03.000]  第一類就是有不少人都是出於恐懼才會指控人
[00:09:03.000 --> 00:09:06.000]  她很怕自己有些事情
[00:09:06.000 --> 00:09:10.000]  既有的情況
[00:09:10.000 --> 00:09:12.000]  既有的利益
[00:09:12.000 --> 00:09:14.000]  受到侵害
[00:09:14.000 --> 00:09:18.000]  所以她出於怕才會指控人
[00:09:18.000 --> 00:09:21.000]  另一批人就不是
[00:09:21.000 --> 00:09:26.000]  她純粹是因為她隸屬於某一個團體
[00:09:26.000 --> 00:09:30.000]  而這個團體是不斷指控羅斯
[00:09:30.000 --> 00:09:34.000]  其實她可能還沒有搞清楚羅斯說了什麼
[00:09:34.000 --> 00:09:36.000]  不過因為她是隸屬於那個團體
[00:09:36.000 --> 00:09:39.000]  她是很想在這個團體裡有歸屬感
[00:09:39.000 --> 00:09:42.000]  所以她參與了一份指控羅斯
[00:09:43.000 --> 00:09:46.000]  但最後有兩種人
[00:09:46.000 --> 00:09:50.000]  羅斯覺得和剛才所說的兩個完全不同
[00:09:50.000 --> 00:09:54.000]  有些人其實只是想踩低別人
[00:09:54.000 --> 00:09:56.000]  貶低別人
[00:09:56.000 --> 00:09:58.000]  抬高自己讓自己自我感覺良好
[00:09:58.000 --> 00:10:00.000]  才指控別人
[00:10:00.000 --> 00:10:08.000]  但最後一種是令羅斯最費解和最難受的
[00:10:08.000 --> 00:10:15.000]  那些人純粹誹謗別人只是為了自己出名
[00:10:15.000 --> 00:10:21.000]  領姐妹當我們被惡意指控的時候
[00:10:21.000 --> 00:10:23.000]  究竟對方有什麼目的呢
[00:10:23.000 --> 00:10:26.000]  動機是怎樣呢
[00:10:26.000 --> 00:10:31.000]  不過我相信當我們真的被人惡意攻擊的時候
[00:10:31.000 --> 00:10:36.000]  其實都沒有什麼心神去想別人有什麼目的攻擊自己
[00:10:36.000 --> 00:10:38.000]  心神都猜不到
[00:10:38.000 --> 00:10:42.000]  因為當你被惡意攻擊的時候
[00:10:42.000 --> 00:10:48.000]  你腦裡不斷在想他怎樣指控你
[00:10:48.000 --> 00:10:53.000]  羅斯就舉了一個比喻去形容這種感覺
[00:10:53.000 --> 00:10:58.000]  一個人被惡意指控的時候就像是托著未爆炸彈
[00:10:58.000 --> 00:11:01.000]  就不知道它什麼時候爆
[00:11:01.000 --> 00:11:07.000]  爆起來足以摧毀我們的生活事業和聲譽
[00:11:07.000 --> 00:11:11.000]  領姐妹剛才問大家
[00:11:11.000 --> 00:11:14.000]  當我們被惡意指控的時候
[00:11:14.000 --> 00:11:18.000]  我們最怕對方是什麼呢
[00:11:18.000 --> 00:11:23.000]  會不會就是我們苦心經營了很久的生活
[00:11:23.000 --> 00:11:31.000]  還是我們付出了很多血汗所建立的事業
[00:11:31.000 --> 00:11:39.000]  因為我們很怕被我們堅持了很久
[00:11:39.000 --> 00:11:45.000]  也是因為為了這個堅持而付出了很多代價而建立出來的聲譽
[00:11:45.000 --> 00:11:49.000]  但原來一兩句話不斷發酵的時候
[00:11:49.000 --> 00:11:54.000]  足以摧毀我們多年的努力
[00:11:54.000 --> 00:11:59.000]  我們的生活事業和聲譽
[00:11:59.000 --> 00:12:02.000]  我們是不是最怕最慌的一件事
[00:12:02.000 --> 00:12:04.000]  但你有沒有發覺表現出來
[00:12:04.000 --> 00:12:07.000]  別人又不覺得你怕和慌
[00:12:07.000 --> 00:12:11.000]  表現出來是充滿憤怒
[00:12:11.000 --> 00:12:13.000]  很有攻擊性的憤怒
[00:12:13.000 --> 00:12:16.000]  別人覺得你是怕而不慌
[00:12:16.000 --> 00:12:19.000]  但你問心為什麼我這麼憤怒
[00:12:19.000 --> 00:12:22.000]  我憤怒其實背後不是因為我勇
[00:12:22.000 --> 00:12:24.000]  我憤怒是來自我怕
[00:12:24.000 --> 00:12:26.000]  我很怯
[00:12:26.000 --> 00:12:28.000]  我才這麼憤怒
[00:12:28.000 --> 00:12:31.000]  這種憤怒升華到一個地步
[00:12:31.000 --> 00:12:32.000]  去到報復
[00:12:32.000 --> 00:12:34.000]  意思是你講我一樣東西我講你十樣東西
[00:12:34.000 --> 00:12:35.000]  看這十樣東西誰中
[00:12:35.000 --> 00:12:37.000]  看你先死還是我先死
[00:12:37.000 --> 00:12:42.000]  一種很強烈的報復的心態產生了出來
[00:12:42.000 --> 00:12:44.000]  但有時當我們被指控的時候
[00:12:44.000 --> 00:12:46.000]  不一定是這兩種攻擊性
[00:12:46.000 --> 00:12:48.000]  可能是相反
[00:12:48.000 --> 00:12:51.000]  灰心
[00:12:51.000 --> 00:12:54.000]  我這麼努力你都這樣指控我
[00:12:54.000 --> 00:12:55.000]  那我算了
[00:12:55.000 --> 00:12:59.000]  我以後什麼都不理
[00:12:59.000 --> 00:13:02.000]  不做就沒有錯
[00:13:02.000 --> 00:13:04.000]  那我就不做
[00:13:04.000 --> 00:13:07.000]  又或者再
[00:13:07.000 --> 00:13:09.000]  另一個情況就是
[00:13:09.000 --> 00:13:11.000]  基於很多的考慮之下
[00:13:11.000 --> 00:13:12.000]  我一句都不會承認
[00:13:12.000 --> 00:13:13.000]  由得你講
[00:13:13.000 --> 00:13:20.000]  我一句都不會承認
[00:13:20.000 --> 00:13:22.000]  聖經告訴我們不要怕不要慌
[00:13:22.000 --> 00:13:24.000]  其實有個前提
[00:13:24.000 --> 00:13:27.000]  前提是你們若熱心行善
[00:13:27.000 --> 00:13:31.000]  有誰會害你們呢
[00:13:31.000 --> 00:13:34.000]  領尖會
[00:13:34.000 --> 00:13:36.000]  當我們被惡意指控的時候
[00:13:36.000 --> 00:13:38.000]  坦白講
[00:13:38.000 --> 00:13:41.000]  有時我們也難以認證
[00:13:41.000 --> 00:13:42.000]  苦心自問
[00:13:42.000 --> 00:13:44.000]  回想那時候
[00:13:44.000 --> 00:13:47.000]  是否自己有些事情做得不對呢
[00:13:47.000 --> 00:13:48.000]  但問心
[00:13:48.000 --> 00:13:50.000]  想來想去
[00:13:50.000 --> 00:13:51.000]  都是對得起自己
[00:13:51.000 --> 00:13:52.000]  對得起人
[00:13:52.000 --> 00:13:54.000]  對得起天
[00:13:54.000 --> 00:13:55.000]  在我們的崗位
[00:13:55.000 --> 00:13:57.000]  當時在我崗位裡面
[00:13:57.000 --> 00:13:58.000]  我已經盡了
[00:13:58.000 --> 00:14:01.000]  盡了我崗位要做的
[00:14:01.000 --> 00:14:04.000]  他們有不同期望
[00:14:04.000 --> 00:14:05.000]  這個可以接受範圍
[00:14:05.000 --> 00:14:08.000]  但如果惡意指控的話
[00:14:08.000 --> 00:14:09.000]  我們不知道為什麼
[00:14:09.000 --> 00:14:10.000]  腦裡
[00:14:10.000 --> 00:14:15.000]  那些指控我們的說話
[00:14:15.000 --> 00:14:18.000]  經常在腦裡不斷輸入
[00:14:18.000 --> 00:14:20.000]  最慘的是什麼呢
[00:14:20.000 --> 00:14:21.000]  不是別人跟你說
[00:14:21.000 --> 00:14:22.000]  是你自己跟自己說
[00:14:22.000 --> 00:14:23.000]  你不要理他
[00:14:23.000 --> 00:14:24.000]  你跟自己說
[00:14:24.000 --> 00:14:25.000]  不要理他
[00:14:25.000 --> 00:14:29.000]  但越說不要理他就越冧
[00:14:29.000 --> 00:14:37.000]  所以彼得在這裡有意思
[00:14:37.000 --> 00:14:40.000]  將我們的眼光
[00:14:40.000 --> 00:14:44.000]  如何可以不再被負面的思想
[00:14:44.000 --> 00:14:46.000]  或力量支配
[00:14:46.000 --> 00:14:48.000]  將我們的眼光轉移
[00:14:48.000 --> 00:14:52.000]  去到上帝的應許上
[00:14:52.000 --> 00:14:53.000]  上帝給我們什麼應許呢
[00:14:53.000 --> 00:14:56.000]  上文在彼得前書三章十二節裡說
[00:14:56.000 --> 00:14:57.000]  如果看到螢光幕的
[00:14:57.000 --> 00:14:59.000]  請大家讀上帝給我們的應許
[00:14:59.000 --> 00:15:00.000]  準備一二三
[00:15:00.000 --> 00:15:10.000]  (上帝給我們應許)
[00:15:10.000 --> 00:15:12.000]  你看到經文所說的
[00:15:12.000 --> 00:15:16.000]  當我們問苦心自問
[00:15:16.000 --> 00:15:17.000]  我們對得起自己
[00:15:17.000 --> 00:15:18.000]  對得起人
[00:15:18.000 --> 00:15:20.000]  對得起天
[00:15:20.000 --> 00:15:24.000]  聖經說主的眼就會看顧我們
[00:15:24.000 --> 00:15:26.000]  主的耳朵
[00:15:26.000 --> 00:15:28.000]  就會為我們打開
[00:15:28.000 --> 00:15:30.000]  聽我們的傾訴
[00:15:30.000 --> 00:15:32.000]  聽我們的冤屈
[00:15:32.000 --> 00:15:36.000]  主只會向那些行惡的人辯念
[00:15:36.000 --> 00:15:38.000]  這是清清楚楚
[00:15:38.000 --> 00:15:45.000]  讓我們不再被負面的情緒或思想控制我們
[00:15:45.000 --> 00:15:49.000]  我們的眼光轉移在主的應許上
[00:15:49.000 --> 00:15:51.000]  有主的說話在裡面
[00:15:51.000 --> 00:15:54.000]  就能夠抗衡負面思想
[00:15:54.000 --> 00:15:56.000]  現實一點是抗衡
[00:15:56.000 --> 00:15:59.000]  不要一到齒就馬上消失
[00:15:59.000 --> 00:16:01.000]  這不合乎現實
[00:16:01.000 --> 00:16:03.000]  但至少有抗衡力量
[00:16:03.000 --> 00:16:05.000]  抗衡力量來自什麼
[00:16:05.000 --> 00:16:07.000]  是一個大能的上帝的應許
[00:16:07.000 --> 00:16:09.000]  但我們會問
[00:16:09.000 --> 00:16:10.000]  應許我明白
[00:16:10.000 --> 00:16:14.000]  很感謝上帝給我這句說話
[00:16:14.000 --> 00:16:16.000]  但如何經歷這句說話
[00:16:16.000 --> 00:16:18.000]  我們經常會問
[00:16:19.000 --> 00:16:24.000]  其實你要經歷上帝的說話
[00:16:24.000 --> 00:16:27.000]  除了回教會聽道之外
[00:16:27.000 --> 00:16:30.000]  最重要最關鍵是默想
[00:16:30.000 --> 00:16:32.000]  你要承認
[00:16:32.000 --> 00:16:35.000]  當你回教會或聽道的時候
[00:16:35.000 --> 00:16:37.000]  在過程中
[00:16:37.000 --> 00:16:40.000]  你一定會被上帝的說話
[00:16:40.000 --> 00:16:42.000]  感動你
[00:16:42.000 --> 00:16:43.000]  你有感覺的
[00:16:43.000 --> 00:16:46.000]  令你被觸動或受安慰等等
[00:16:46.000 --> 00:16:47.000]  我為你感恩
[00:16:47.000 --> 00:16:48.000]  一定有這些感覺
[00:16:48.000 --> 00:16:50.000]  我們基督徒實在的
[00:16:50.000 --> 00:16:52.000]  但現在的挑戰是什麼
[00:16:52.000 --> 00:16:55.000]  挑戰就是當我離開了教會的時候
[00:16:55.000 --> 00:16:57.000]  過了若干的時間
[00:16:57.000 --> 00:16:59.000]  思想又回來了
[00:16:59.000 --> 00:17:01.000]  這就是位置
[00:17:01.000 --> 00:17:05.000]  所以位置不是說聽道沒用
[00:17:05.000 --> 00:17:06.000]  犯罪會沒用
[00:17:06.000 --> 00:17:08.000]  最重要多做一件事
[00:17:08.000 --> 00:17:10.000]  默想
[00:17:10.000 --> 00:17:12.000]  只有默想上帝的說話
[00:17:12.000 --> 00:17:19.000]  才能令負面思想的力量慢慢減低
[00:17:19.000 --> 00:17:21.000]  用什麼方式
[00:17:21.000 --> 00:17:23.000]  我相信每人的默想方式
[00:17:23.000 --> 00:17:25.000]  都按大家性格不同
[00:17:25.000 --> 00:17:27.000]  我只介紹一個
[00:17:27.000 --> 00:17:30.000]  作為互相勉勵
[00:17:30.000 --> 00:17:34.000]  我的習慣
[00:17:34.000 --> 00:17:36.000]  我看到這段經文
[00:17:36.000 --> 00:17:37.000]  什麼是默想
[00:17:37.000 --> 00:17:41.000]  默想其實就是入腦和入心
[00:17:41.000 --> 00:17:43.000]  譬如你看著這段經文
[00:17:43.000 --> 00:17:44.000]  每個字你都懂
[00:17:44.000 --> 00:17:46.000]  不過合起來就不知道他在說什麼
[00:17:46.000 --> 00:17:47.000]  或者你都知道
[00:17:47.000 --> 00:17:51.000]  不過就好像總是說過
[00:17:51.000 --> 00:18:00.000]  這個時候我就會不斷輕聲地讀這段經文
[00:18:00.000 --> 00:18:01.000]  先讀18節
[00:18:01.000 --> 00:18:05.000]  頭兩次你應該照讀
[00:18:05.000 --> 00:18:07.000]  但你讀到三四次
[00:18:07.000 --> 00:18:13.000]  你的專注力就慢慢集中在上帝的話裏
[00:18:13.000 --> 00:18:16.000]  你就會開始入腦
[00:18:16.000 --> 00:18:18.000]  但剛才說入腦不是最重要
[00:18:18.000 --> 00:18:20.000]  入心才重要
[00:18:20.000 --> 00:18:21.000]  什麼叫入心
[00:18:21.000 --> 00:18:28.000]  就是你能夠開始想像到經文所描述的情景
[00:18:28.000 --> 00:18:31.000]  你開始可以墮入到裏面的字眼
[00:18:31.000 --> 00:18:33.000]  你可以有一種感受
[00:18:33.000 --> 00:18:37.000]  最後就是和上帝的說話對話
[00:18:37.000 --> 00:18:43.000]  這個就是入心默想的重要經驗
[00:18:43.000 --> 00:18:44.000]  剛才說了
[00:18:44.000 --> 00:18:45.000]  入了腦了
[00:18:45.000 --> 00:18:46.000]  那怎麼入心
[00:18:46.000 --> 00:18:48.000]  當我發覺第18節
[00:18:48.000 --> 00:18:51.000]  我都讀到入腦的時候
[00:18:51.000 --> 00:18:52.000]  那我就要入心
[00:18:52.000 --> 00:18:56.000]  那我就會再進一步讀第19節
[00:18:56.000 --> 00:18:57.000]  第19節
[00:18:57.000 --> 00:18:59.000]  又是讀三四次
[00:18:59.000 --> 00:19:01.000]  如果還不行就再讀幾次
[00:19:01.000 --> 00:19:02.000]  你慢慢就會入心
[00:19:02.000 --> 00:19:03.000]  什麼叫入心
[00:19:03.000 --> 00:19:04.000]  剛才說了
[00:19:04.000 --> 00:19:07.000]  就開始和上帝對話
[00:19:07.000 --> 00:19:09.000]  所以當你去默想到21節
[00:19:09.000 --> 00:19:10.000]  那裏說
[00:19:10.000 --> 00:19:12.000]  那水所表明的是真理
[00:19:12.000 --> 00:19:15.000]  現在藉著耶穌基督的復活拯救你們
[00:19:15.000 --> 00:19:18.000]  這裏所說的真理
[00:19:18.000 --> 00:19:21.000]  所提到的上帝的拯救
[00:19:21.000 --> 00:19:24.000]  不是單單透過耶穌基督為我們死
[00:19:24.000 --> 00:19:25.000]  在教會裏面
[00:19:25.000 --> 00:19:28.000]  我相信我們對基督的死很受感動
[00:19:28.000 --> 00:19:29.000]  很被觸動
[00:19:29.000 --> 00:19:31.000]  但如果上帝要拯救我們
[00:19:31.000 --> 00:19:34.000]  由絕望去到盼望裏面
[00:19:34.000 --> 00:19:36.000]  不是單單死的
[00:19:36.000 --> 00:19:37.000]  我們的主
[00:19:37.000 --> 00:19:40.000]  祂做這麼多事
[00:19:40.000 --> 00:19:42.000]  不是只是為我們死
[00:19:42.000 --> 00:19:44.000]  因為如果單為我們死
[00:19:44.000 --> 00:19:45.000]  不能
[00:19:45.000 --> 00:19:46.000]  也沒有辦法
[00:19:46.000 --> 00:19:48.000]  讓我們經歷到那種逆轉
[00:19:48.000 --> 00:19:52.000]  唯有死而復活才帶來逆轉
[00:19:52.000 --> 00:19:53.000]  所以這裏說
[00:19:53.000 --> 00:19:55.000]  是耶穌基督的復活拯救我們
[00:19:55.000 --> 00:19:56.000]  拯救我們做什麼
[00:19:56.000 --> 00:19:57.000]  怎樣拯救到我們
[00:19:57.000 --> 00:19:59.000]  怎樣表現出來
[00:19:59.000 --> 00:20:00.000]  經文說
[00:20:00.000 --> 00:20:02.000]  向上帝的懇求
[00:20:02.000 --> 00:20:04.000]  有一個無虧的良心
[00:20:04.000 --> 00:20:06.000]  當我們默想到這段經文的時候
[00:20:06.000 --> 00:20:08.000]  我們就會慢慢好像和上帝對話
[00:20:08.000 --> 00:20:09.000]  我們就苦心自問
[00:20:09.000 --> 00:20:10.000]  是啊
[00:20:10.000 --> 00:20:11.000]  我未信主的時候
[00:20:11.000 --> 00:20:12.000]  我包卸的
[00:20:12.000 --> 00:20:14.000]  我可能做得更差
[00:20:14.000 --> 00:20:15.000]  祂說我十句
[00:20:15.000 --> 00:20:16.000]  我說祂二十句
[00:20:16.000 --> 00:20:18.000]  看誰搞大祂
[00:20:18.000 --> 00:20:20.000]  但我信了主之後
[00:20:20.000 --> 00:20:22.000]  主真的拯救了我
[00:20:22.000 --> 00:20:25.000]  我問自己
[00:20:25.000 --> 00:20:27.000]  當時在我的崗位
[00:20:27.000 --> 00:20:30.000]  我真的盡力了
[00:20:30.000 --> 00:20:32.000]  我對得起
[00:20:32.000 --> 00:20:34.000]  真的對得起上帝拯救我的
[00:20:34.000 --> 00:20:36.000]  是上帝給我這個無虧的良心
[00:20:36.000 --> 00:20:37.000]  我對得起人
[00:20:37.000 --> 00:20:38.000]  對得起自己
[00:20:38.000 --> 00:20:40.000]  對得起上帝
[00:20:40.000 --> 00:20:42.000]  聖經就是這個意思
[00:20:42.000 --> 00:20:43.000]  你對得起自己
[00:20:43.000 --> 00:20:44.000]  對得起耶穌基督
[00:20:44.000 --> 00:20:46.000]  上帝
[00:20:46.000 --> 00:20:48.000]  神的應許就留在我們身上
[00:20:48.000 --> 00:20:51.000]  連上帝也站在我們那邊
[00:20:51.000 --> 00:20:52.000]  是不是
[00:20:52.000 --> 00:20:55.000]  我們的心就會定下來
[00:20:55.000 --> 00:20:57.000]  我想現實一點
[00:20:57.000 --> 00:20:58.000]  不會馬上消失
[00:20:58.000 --> 00:21:01.000]  負面情緒不會馬上消失
