
[00:00:00.000 --> 00:00:06.000]  多謝敬拜隊,很開心見到此兩大敬拜
[00:02:37.000 --> 00:02:44.000]  第一章裡面說,無論是70年還是48年
[00:02:44.000 --> 00:02:47.000]  經過了,完了,事後到了
[00:02:47.000 --> 00:02:50.000]  上帝開了門,於是他們就回去了
[00:02:50.000 --> 00:02:55.000]  今天就說回去的名單,和他們剛剛回去做了什麼事情
[00:02:55.000 --> 00:03:00.000]  所以我們一看這段經文的時候,心裡都覺得很感動
[00:03:00.000 --> 00:03:05.000]  經過了這麼多年的苦難,經過了這麼多年漂流的日子
[00:03:05.000 --> 00:03:07.000]  終於有機會重歸故地了
[00:03:07.000 --> 00:03:10.000]  看著的時候已經覺得很感動了
[00:03:10.000 --> 00:03:12.000]  雖然是一大堆的名單
[00:03:12.000 --> 00:03:15.000]  但我們想像裡面,每個名單都有背後的故事
[00:03:15.000 --> 00:03:19.000]  經歷過一切的等候、眼淚、痛苦各樣的事情
[00:03:19.000 --> 00:03:21.000]  現在終於回去了
[00:03:21.000 --> 00:03:22.000]  等到這個日子了
[00:03:22.000 --> 00:03:25.000]  應該是一個很感動的時間
[00:03:25.000 --> 00:03:27.000]  終於回家了
[00:03:27.000 --> 00:03:31.000]  回家的時候,那個感覺究竟是怎樣的呢?
[00:03:31.000 --> 00:03:36.000]  所以我們在探討這件事之前,也要先思想一個問題
[00:03:36.000 --> 00:03:40.000]  不知道對你來說,家究竟是什麼呢?
[00:03:40.000 --> 00:03:47.000]  你要解決了家是什麼,然後才能明白回家究竟是什麼感覺
[00:03:47.000 --> 00:03:49.000]  家對你來說究竟是什麼呢?
[00:03:49.000 --> 00:03:53.000]  我上網查的時候,一按這個家這個字的時候
[00:03:53.000 --> 00:03:56.000]  第一個彈出來的就是一間又一間的屋
[00:03:56.000 --> 00:04:00.000]  對很多人來說,家很簡單,就是我住的地方
[00:04:00.000 --> 00:04:02.000]  回家就回到我住的地方
[00:04:02.000 --> 00:04:05.000]  我住的地方可以搬來搬去的
[00:04:05.000 --> 00:04:07.000]  但對有些人來說不是
[00:04:07.000 --> 00:04:11.000]  我除了居住的地方之外,我還有一些要求
[00:04:11.000 --> 00:04:13.000]  這個要求是什麼呢?
[00:04:13.000 --> 00:04:15.000]  回家想見到家人嘛
[00:04:15.000 --> 00:04:18.000]  所以我家人住的地方就是我的家了
[00:04:18.000 --> 00:04:20.000]  無論我搬多少次都好
[00:04:20.000 --> 00:04:22.000]  總之我回家見到家人,這個是我的家
[00:04:22.000 --> 00:04:24.000]  還有一些再詳情一點的
[00:04:24.000 --> 00:04:27.000]  不單是我家人住的地方
[00:04:27.000 --> 00:04:30.000]  我心裡面有我所愛的地方
[00:04:30.000 --> 00:04:32.000]  這些地方是什麼呢?
[00:04:32.000 --> 00:04:35.000]  可能是我出生之地,或者我成長的地方
[00:04:35.000 --> 00:04:37.000]  這裡承載著我很多的故事
[00:04:37.000 --> 00:04:41.000]  所以我覺得這個才是我的家
[00:04:41.000 --> 00:04:45.000]  不過對有些人來說就沒有這些包袱
[00:04:45.000 --> 00:04:48.000]  對有些人來說,其實這些都沒有所謂
[00:04:48.000 --> 00:04:50.000]  最重要的是什麼是家呢?
[00:04:50.000 --> 00:04:53.000]  就是我很喜歡去的地方,就是我的家了
[00:04:53.000 --> 00:04:55.000]  所以自從我們再一次開關之後
[00:04:55.000 --> 00:04:58.000]  我們很多人就排隊回家了
[00:04:58.000 --> 00:05:01.000]  大家都有我們很喜歡去的地方
[00:05:01.000 --> 00:05:04.000]  等了很久,終於可以去了
[00:05:04.000 --> 00:05:08.000]  無論對你來說,家是這四樣東西裡邊哪一樣都好
[00:05:08.000 --> 00:05:11.000]  家總有一個歷場
[00:05:11.000 --> 00:05:13.000]  這個歷場是什麼呢?
[00:05:13.000 --> 00:05:17.000]  就是一個自動導航的歷場
[00:05:17.000 --> 00:05:22.000]  總之你覺得累了,覺得你工作完了
[00:05:22.000 --> 00:05:24.000]  或者你完成了一個旅程
[00:05:24.000 --> 00:05:26.000]  不知道為什麼,不知道去哪裡好
[00:05:26.000 --> 00:05:27.000]  那去哪裡呢?
[00:05:27.000 --> 00:05:30.000]  你就腳自動溜溜就去了這個地方
[00:05:30.000 --> 00:05:33.000]  這個地方叫做家
[00:05:33.000 --> 00:05:35.000]  我的體會是怎樣呢?
[00:05:35.000 --> 00:05:38.000]  我記得很多年前有機會在外國服務的時候
[00:05:38.000 --> 00:05:40.000]  特別是夜晚的聚會
[00:05:40.000 --> 00:05:43.000]  就一定要有一個很重要的服務要做
[00:05:43.000 --> 00:05:44.000]  為什麼呢?
[00:05:44.000 --> 00:05:49.000]  因為在外國裡面,很多時候夜晚車的班次就很疏
[00:05:49.000 --> 00:05:51.000]  有時半個小時,甚至一個小時一班車
[00:05:51.000 --> 00:05:55.000]  又冷又靜,有時治安又一般般
[00:05:55.000 --> 00:05:59.000]  所以牧者和教會領袖有一個很重要的服務
[00:05:59.000 --> 00:06:01.000]  你知道這個服務是什麼嗎?
[00:06:01.000 --> 00:06:03.000]  就是做司機
[00:06:03.000 --> 00:06:05.000]  你要載弟兄姊妹回家
[00:06:05.000 --> 00:06:09.000]  當然上了車之後,你不只是開車
[00:06:09.000 --> 00:06:11.000]  當然是一邊開車一邊聊天
[00:06:11.000 --> 00:06:13.000]  聊著聊著的時候
[00:06:13.000 --> 00:06:16.000]  試過好幾次在我身上都發生這個事情
[00:06:16.000 --> 00:06:19.000]  開車的時候聊著聊著
[00:06:19.000 --> 00:06:21.000]  後面的弟兄姊妹就會說
[00:06:21.000 --> 00:06:30.000]  「朱全道,回我家不是這條路」
[00:06:30.000 --> 00:06:33.000]  你猜一下發生了什麼事?
[00:06:33.000 --> 00:06:38.000]  吹著吹著,我開車回家了
[00:06:38.000 --> 00:06:41.000]  因為家裡確實有這樣的歷場
[00:06:41.000 --> 00:06:42.000]  有一個自動導航的歷場
[00:06:42.000 --> 00:06:45.000]  聊著聊著就忘記了,開車回家了
[00:06:45.000 --> 00:06:48.000]  所以我們都覺得是
[00:06:48.000 --> 00:06:50.000]  家裡確實有這樣的歷場
[00:06:50.000 --> 00:06:53.000]  所以對於這群以色列人來說
[00:06:53.000 --> 00:06:58.000]  那裡的歷場,帶他們回去耶路撒冷的歷場究竟是怎樣呢?
[00:06:58.000 --> 00:07:00.000]  首先我們了解一下
[00:07:00.000 --> 00:07:03.000]  在巴比倫他們的生活是怎樣的呢?
[00:07:03.000 --> 00:07:05.000]  在巴比倫的猶太人
[00:07:05.000 --> 00:07:08.000]  其實當我翻查資料的時候
[00:07:08.000 --> 00:07:10.000]  其實也不是那麼差
[00:07:10.000 --> 00:07:14.000]  比亞述比魯的人好
[00:07:14.000 --> 00:07:17.000]  甚至比他們在埃及的時候好很多
[00:07:17.000 --> 00:07:19.000]  你聽一下就知道了
[00:07:19.000 --> 00:07:22.000]  第一,他們的制度是得以保存的
[00:07:22.000 --> 00:07:24.000]  雖然比魯當然沒有皇帝
[00:07:24.000 --> 00:07:26.000]  但是他們的制度得以保存
[00:07:26.000 --> 00:07:29.000]  耶利米寫信給這群比魯人的時候
[00:07:29.000 --> 00:07:31.000]  他會寫信給當地的長老
[00:07:31.000 --> 00:07:34.000]  寫信給當地的祭司先知
[00:07:34.000 --> 00:07:37.000]  所以你發現雖然在比魯的地方仍然有這些東西
[00:07:37.000 --> 00:07:39.000]  當然沒有聖殿
[00:07:39.000 --> 00:07:41.000]  甚至我們也知道
[00:07:41.000 --> 00:07:44.000]  比魯人當中有一個人叫做約瓦根
[00:07:44.000 --> 00:07:47.000]  他做過很短時間的皇帝
[00:07:47.000 --> 00:07:49.000]  聖經告訴他
[00:07:49.000 --> 00:07:53.000]  在比魯之地約瓦根被尼泊爾格尼撒王抬舉
[00:07:53.000 --> 00:07:55.000]  他可以跟皇帝一起吃飯
[00:07:55.000 --> 00:07:57.000]  有一定的地位
[00:07:57.000 --> 00:07:59.000]  所以某些制度雖然不是完全
[00:07:59.000 --> 00:08:01.000]  但是得以保存
[00:08:01.000 --> 00:08:03.000]  除此以外
[00:08:03.000 --> 00:08:05.000]  第二,有行動的自由
[00:08:05.000 --> 00:08:07.000]  你不要經常想著他被一個螞蟻托住
[00:08:07.000 --> 00:08:09.000]  有個腳鐐鎖住
[00:08:09.000 --> 00:08:11.000]  不是的,是可以到處去的
[00:08:11.000 --> 00:08:13.000]  只是不能回到猶太地
[00:08:13.000 --> 00:08:16.000]  但是在一定的地方有行動自由
[00:08:16.000 --> 00:08:19.000]  並且第三,雖然沒有WIFI
[00:08:19.000 --> 00:08:21.000]  但是能夠對外通訊
[00:08:21.000 --> 00:08:24.000]  所以耶利米寫信給比魯的人
[00:08:24.000 --> 00:08:26.000]  他們是收到的
[00:08:26.000 --> 00:08:28.000]  以西傑在比魯之地寫信回耶路撒冷
[00:08:28.000 --> 00:08:30.000]  他們同樣是收到的
[00:08:30.000 --> 00:08:33.000]  所以有通訊,能夠對外通訊
[00:08:33.000 --> 00:08:36.000]  第四,有自己的房子
[00:08:36.000 --> 00:08:38.000]  雖然是買還是租我不知道
[00:08:38.000 --> 00:08:40.000]  租盤還是賣盤你不知道
[00:08:40.000 --> 00:08:43.000]  總之聖經說,以西傑是住在自己的房子裡
[00:08:43.000 --> 00:08:46.000]  所以不要經常想著他住地牢
[00:08:46.000 --> 00:08:48.000]  不是的,有自己的房子
[00:08:48.000 --> 00:08:52.000]  並且有工作的
[00:08:52.000 --> 00:08:54.000]  並且有生意做的
[00:08:54.000 --> 00:08:57.000]  並且有工作的,不要經常想著推磨
[00:08:57.000 --> 00:09:00.000]  踏石仔、坐地那些
[00:09:00.000 --> 00:09:03.000]  利普加尼薩不是蠢的
[00:09:03.000 --> 00:09:05.000]  我們記得聖經裡面說有三次比魯
[00:09:05.000 --> 00:09:08.000]  第一次比魯就是皇族、貴族的人
[00:09:08.000 --> 00:09:13.000]  第二次比魯就是專業人士、工匠帶去
[00:09:13.000 --> 00:09:18.000]  第三次才全部帶去,剩下最窮的
[00:09:18.000 --> 00:09:22.000]  所以比魯的時候有一群專業人士帶過去
[00:09:22.000 --> 00:09:25.000]  我帶這些專業人士去巴比倫
[00:09:25.000 --> 00:09:28.000]  叫你坐地,浪費嗎?
[00:09:28.000 --> 00:09:30.000]  當然有目的
[00:09:30.000 --> 00:09:32.000]  所以這些專業人士去到巴比倫
[00:09:32.000 --> 00:09:36.000]  他們是做自己的專業
[00:09:36.000 --> 00:09:39.000]  所以不要以為他們只是做苦工
[00:09:39.000 --> 00:09:41.000]  有自己的專業去做
[00:09:41.000 --> 00:09:44.000]  並且在考古裡面
[00:09:44.000 --> 00:09:49.000]  去找到猶太人在當地做生意的合約
[00:09:49.000 --> 00:09:52.000]  現在我們的合同是用紙寫的
[00:09:52.000 --> 00:09:55.000]  以前他們用泥板去找到出來
[00:09:55.000 --> 00:09:59.000]  有他們做買賣貿易的紀錄
[00:09:59.000 --> 00:10:03.000]  所以挺好的,做回自己的專業
[00:10:03.000 --> 00:10:06.000]  並且有商機、有生意做
[00:10:06.000 --> 00:10:08.000]  所以不是很差
[00:10:08.000 --> 00:10:13.000]  更加他們住在加巴魯河邊
[00:10:13.000 --> 00:10:15.000]  以西傑書裡面說
[00:10:15.000 --> 00:10:17.000]  肥美之地
[00:10:17.000 --> 00:10:19.000]  你不要想著給你一個爛地
[00:10:19.000 --> 00:10:22.000]  在這裡做開荒牛
[00:10:22.000 --> 00:10:24.000]  肥美之地
[00:10:24.000 --> 00:10:26.000]  所以看完這些東西
[00:10:26.000 --> 00:10:30.000]  Not too bad,不差
[00:10:30.000 --> 00:10:32.000]  所以生活不是很差,雖然是比魯
[00:10:32.000 --> 00:10:35.000]  不過在比魯之地有些狀況
[00:10:35.000 --> 00:10:36.000]  大家要留意
[00:10:36.000 --> 00:10:38.000]  詩篇137篇這樣說
[00:10:38.000 --> 00:10:41.000]  我們在巴比倫河邊坐在那裡
[00:10:41.000 --> 00:10:43.000]  一想到石安就哭了
[00:10:43.000 --> 00:10:46.000]  在一排的樓樹上掛上我們的樹琴
[00:10:46.000 --> 00:10:50.000]  我們要在那裡為他們唱歌
[00:10:50.000 --> 00:10:51.000]  搶斷我們的人
[00:10:51.000 --> 00:10:52.000]  就要我們作惡
[00:10:52.000 --> 00:10:55.000]  跟他說唱一首石安歌來聽聽
[00:10:55.000 --> 00:10:58.000]  可以想像一群人在比魯的時候
[00:10:58.000 --> 00:11:00.000]  被兵看著
[00:11:00.000 --> 00:11:02.000]  在隊伍裡面看到
[00:11:02.000 --> 00:11:05.000]  背著一支結他
[00:11:05.000 --> 00:11:08.000]  玩,就是會唱歌
[00:11:08.000 --> 00:11:12.000]  唱一首歌來聽聽
[00:11:12.000 --> 00:11:14.000]  究竟他們知道這些兵是苦悶
[00:11:14.000 --> 00:11:15.000]  叫人唱一首歌給他們聽
[00:11:15.000 --> 00:11:19.000]  還是全心羞辱他們
[00:11:19.000 --> 00:11:21.000]  這個我們不得而知
[00:11:21.000 --> 00:11:23.000]  不過聽下去的人
[00:11:23.000 --> 00:11:25.000]  心裡面就很不滿
[00:11:25.000 --> 00:11:27.000]  有沒有搞錯
[00:11:27.000 --> 00:11:31.000]  我以往的琴是在聖殿裡面彈的
[00:11:31.000 --> 00:11:35.000]  我唱的歌是向讚美神的詩歌
[00:11:35.000 --> 00:11:37.000]  現在你叫我拿著
[00:11:37.000 --> 00:11:40.000]  這個原本用來敬拜的琴
[00:11:40.000 --> 00:11:42.000]  唱歌來娛樂你
[00:11:42.000 --> 00:11:43.000]  有沒有搞錯
[00:11:43.000 --> 00:11:46.000]  心裡面很不滿
[00:11:46.000 --> 00:11:51.000]  所以那種受辱的感覺很難受
[00:11:51.000 --> 00:11:54.000]  所以無論生活多好
[00:11:54.000 --> 00:11:57.000]  都覺得要忍住
[00:11:57.000 --> 00:11:59.000]  這是巴比倫的猶太人
[00:11:59.000 --> 00:12:03.000]  回到耶路撒冷的那群人會不會好一點呢
[00:12:03.000 --> 00:12:06.000]  起碼不用看別人的臉色
[00:12:06.000 --> 00:12:11.000]  我們又看看他們回到耶路撒冷的感覺是怎樣
[00:12:11.000 --> 00:12:14.000]  第一,我們剛才說過了沒有七十年
[00:12:14.000 --> 00:12:16.000]  也有四十八年
[00:12:16.000 --> 00:12:18.000]  終於重回故地
[00:12:18.000 --> 00:12:20.000]  我回來了
[00:12:20.000 --> 00:12:22.000]  究竟是不是這樣呢
[00:12:22.000 --> 00:12:24.000]  第一,我們要記得
[00:12:24.000 --> 00:12:27.000]  過了七十年
[00:12:27.000 --> 00:12:29.000]  就算不算七十年也有四十八年
[00:12:29.000 --> 00:12:33.000]  大部分回去的是新生的世代
[00:12:33.000 --> 00:12:36.000]  他出生的地方
[00:12:36.000 --> 00:12:38.000]  對不起,不是耶路撒冷
[00:12:38.000 --> 00:12:40.000]  他出生的地方可能是巴比倫
[00:12:40.000 --> 00:12:43.000]  從小跟他玩大的朋友
[00:12:43.000 --> 00:12:45.000]  孤人孤地,對不起,也不是耶路撒冷
[00:12:45.000 --> 00:12:47.000]  是巴比倫
[00:12:47.000 --> 00:12:52.000]  所以究竟對耶路撒冷有多大的歸屬感呢
[00:12:52.000 --> 00:12:54.000]  很大的問號
[00:12:54.000 --> 00:12:59.000]  甚至說的話也未必是純正的希伯來話
[00:12:59.000 --> 00:13:01.000]  考古裡告訴我們
[00:13:01.000 --> 00:13:04.000]  其實巴比倫說的是阿蘭文
[00:13:04.000 --> 00:13:06.000]  耶穌的年代他們是說阿蘭文的
[00:13:06.000 --> 00:13:09.000]  所以回到去的時候
[00:13:09.000 --> 00:13:11.000]  可能連語言也不通
[00:13:11.000 --> 00:13:16.000]  所有的東西不是他離開很久,終於回來了
[00:13:16.000 --> 00:13:18.000]  其實可能是一片陌生
[00:13:18.000 --> 00:13:21.000]  不過可能在父母那裡聽了很多故事
[00:13:21.000 --> 00:13:25.000]  你說有沒有一些真的在他被擄的時候
[00:13:25.000 --> 00:13:27.000]  他在這裡現在回去
[00:13:27.000 --> 00:13:29.000]  如果計四十八年有機會
[00:13:29.000 --> 00:13:31.000]  七十年應該不會了
[00:13:31.000 --> 00:13:33.000]  應該回不去了
[00:13:33.000 --> 00:13:35.000]  四十八年那批有可能要回去
[00:13:35.000 --> 00:13:38.000]  不過大部分是新生的世代
[00:13:38.000 --> 00:13:42.000]  第二,我們說我出生成長的東西在這裡
[00:13:42.000 --> 00:13:45.000]  我要回去看我的故人故居各樣的東西
[00:13:45.000 --> 00:13:49.000]  例如打仗那些東西都爛了
[00:13:49.000 --> 00:13:51.000]  你的故居可能已經找不回
[00:13:51.000 --> 00:13:53.000]  更加你要找你的故人
[00:13:53.000 --> 00:13:55.000]  因為戰爭的緣故
[00:13:55.000 --> 00:13:58.000]  人去地方
[00:13:58.000 --> 00:14:01.000]  所以你很想見你自小的朋友
[00:14:01.000 --> 00:14:03.000]  你很想見你的鄉里
[00:14:03.000 --> 00:14:06.000]  可能全部都不在這裡
[00:14:06.000 --> 00:14:10.000]  警密依舊
[00:14:10.000 --> 00:14:11.000]  可能都不依舊
[00:14:11.000 --> 00:14:12.000]  警密已經爛了
[00:14:12.000 --> 00:14:14.000]  人面更加全非
[00:14:14.000 --> 00:14:17.000]  你回到耶路撒冷
[00:14:17.000 --> 00:14:19.000]  不過對你來說是陌生的
[00:14:19.000 --> 00:14:21.000]  父母說的耶路撒冷以前是怎樣
[00:14:21.000 --> 00:14:23.000]  我的親人在哪裡
[00:14:23.000 --> 00:14:25.000]  可能全部都找不到
[00:14:25.000 --> 00:14:29.000]  更加算了
[00:14:29.000 --> 00:14:31.000]  重新開始新的生活
[00:14:31.000 --> 00:14:34.000]  不過這裡剩下的全部都是國內最窮的人
[00:14:34.000 --> 00:14:37.000]  你未必能夠做生意
[00:14:37.000 --> 00:14:39.000]  都算了,不要緊
[00:14:39.000 --> 00:14:40.000]  住得安樂就行了
[00:14:40.000 --> 00:14:41.000]  不過不好意思
[00:14:41.000 --> 00:14:42.000]  沒有城牆
[00:14:42.000 --> 00:14:44.000]  拆了城牆
[00:14:44.000 --> 00:14:45.000]  賺少兩個班
[00:14:45.000 --> 00:14:46.000]  不要緊
[00:14:46.000 --> 00:14:48.000]  起碼治安還可以
[00:14:48.000 --> 00:14:49.000]  但不好意思
[00:14:49.000 --> 00:14:50.000]  沒有城牆
[00:14:50.000 --> 00:14:54.000]  更加最麻煩的
[00:14:54.000 --> 00:14:57.000]  你說這裡是你的鄉下
[00:14:57.000 --> 00:14:58.000]  你走了幾十年
[00:14:58.000 --> 00:14:59.000]  在那幾十年
[00:14:59.000 --> 00:15:01.000]  走了很多外人在這裡住
[00:15:01.000 --> 00:15:03.000]  其中一群外人
[00:15:03.000 --> 00:15:05.000]  我們一直看伊斯拉和尼希米基
[00:15:05.000 --> 00:15:06.000]  有一群人常常出現的
[00:15:06.000 --> 00:15:08.000]  叫做薩瑪利亞人
[00:15:08.000 --> 00:15:10.000]  薩瑪利亞人是亞述國
[00:15:10.000 --> 00:15:12.000]  魯走以色列人之後
[00:15:12.000 --> 00:15:14.000]  剩下當地的以色列人
[00:15:14.000 --> 00:15:16.000]  和亞述人帶來的外邦人
[00:15:16.000 --> 00:15:18.000]  在這裡通婚生育的後裔
[00:15:18.000 --> 00:15:20.000]  住在整個以色列的地上
[00:15:20.000 --> 00:15:22.000]  更加猶大國南部
[00:15:22.000 --> 00:15:24.000]  在耶路撒冷城陷的時候
[00:15:24.000 --> 00:15:28.000]  以東人乘機侵佔了猶大的南部
[00:15:28.000 --> 00:15:32.000]  你回去跟人爭地方嗎
[00:15:32.000 --> 00:15:34.000]  你說這裡是你的故居
[00:15:34.000 --> 00:15:35.000]  不好意思
[00:15:35.000 --> 00:15:36.000]  我告訴你
[00:15:36.000 --> 00:15:37.000]  我都住了48年
[00:15:37.000 --> 00:15:39.000]  誰是誰的故居
[00:15:39.000 --> 00:15:41.000]  這是一個很複雜的問題
[00:15:41.000 --> 00:15:43.000]  有外人住在這裡
[00:15:43.000 --> 00:15:47.000]  起碼不用受氣吧
[00:15:47.000 --> 00:15:50.000]  你又看看尼希米基怎麼說
[00:15:50.000 --> 00:15:52.000]  尼希米基第一章說
[00:15:52.000 --> 00:15:54.000]  那些被人歸回城下的漁民
[00:15:54.000 --> 00:15:56.000]  在猶大省裡做什麼呢
[00:15:56.000 --> 00:15:57.000]  遭大難
[00:15:57.000 --> 00:15:58.000]  受凌辱
[00:15:58.000 --> 00:16:00.000]  耶路撒冷的城牆被拆毀
[00:16:00.000 --> 00:16:03.000]  城門被火焚燒
[00:16:03.000 --> 00:16:05.000]  所以你以為
[00:16:05.000 --> 00:16:07.000]  我回到溫馨的家
[00:16:07.000 --> 00:16:10.000]  終於可以抬起頭做人
[00:16:10.000 --> 00:16:12.000]  回去
[00:16:12.000 --> 00:16:15.000]  一樣會有人給你面色
[00:16:15.000 --> 00:16:17.000]  一樣會有人給你說話
[00:16:17.000 --> 00:16:19.000]  你的國家經歷過苦難
[00:16:19.000 --> 00:16:20.000]  經歷過困難
[00:16:20.000 --> 00:16:22.000]  這是一個客觀的事實
[00:16:22.000 --> 00:16:23.000]  這個客觀的事實
[00:16:23.000 --> 00:16:25.000]  是每個人都可以說的
[00:16:25.000 --> 00:16:27.000]  如果我們覺得心裡是硬著硬著
[00:16:27.000 --> 00:16:28.000]  你去到哪裡
[00:16:28.000 --> 00:16:29.000]  別人說兩句
[00:16:29.000 --> 00:16:31.000]  你都是硬著硬著的
[00:16:31.000 --> 00:16:32.000]  可能你終於在巴比倫
[00:16:32.000 --> 00:16:34.000]  別人叫你唱首錫蘭歌給別人聽
[00:16:34.000 --> 00:16:36.000]  你又硬著硬著
[00:16:36.000 --> 00:16:37.000]  你去到耶路撒冷
[00:16:37.000 --> 00:16:38.000]  別人說你那群死靜種
[00:16:38.000 --> 00:16:39.000]  終於又回來了
[00:16:39.000 --> 00:16:40.000]  你又硬著硬著
[00:16:40.000 --> 00:16:42.000]  這樣是沒辦法的
[00:16:42.000 --> 00:16:44.000]  因為你國家的苦難
[00:16:44.000 --> 00:16:46.000]  這是一個客觀的事實
[00:16:46.000 --> 00:16:48.000]  這件事是必須要去面對的
[00:16:48.000 --> 00:16:51.000]  所以這群人究竟覺得
[00:16:51.000 --> 00:16:55.000]  我終於回到我夢裡的溫馨的家
[00:16:55.000 --> 00:16:57.000]  見到我所有想見的東西
[00:16:57.000 --> 00:17:02.000]  還是回到一個很陌生的家呢
[00:17:04.000 --> 00:17:07.000]  既然人去樓空
[00:17:07.000 --> 00:17:09.000]  人面全非
[00:17:09.000 --> 00:17:11.000]  那還回去做什麼呢?
[00:17:11.000 --> 00:17:13.000]  還回去做什麼呢?
[00:17:13.000 --> 00:17:16.000]  當然如果我們很多時候
[00:17:16.000 --> 00:17:22.000]  我們只想追回我們以前很懷念的東西
[00:17:22.000 --> 00:17:24.000]  有時候也是很困難的
[00:17:24.000 --> 00:17:27.000]  我很記得八年前
[00:17:27.000 --> 00:17:29.000]  我爸爸去世的時候
[00:17:29.000 --> 00:17:31.000]  有機會我們全家回鄉
[00:17:31.000 --> 00:17:35.000]  我爸爸很想念他的故鄉
[00:17:35.000 --> 00:17:38.000]  不過他的故鄉是怎樣呢?
[00:17:38.000 --> 00:17:42.000]  他故居裡面前面還有一大片的田地
[00:17:42.000 --> 00:17:45.000]  我記得我八年前回去的時候
[00:17:45.000 --> 00:17:47.000]  田地已經不見了
[00:17:47.000 --> 00:17:48.000]  故居還在的
[00:17:48.000 --> 00:17:50.000]  已經殘破不堪
[00:17:50.000 --> 00:17:54.000]  還有小部分他那輩的親人在
[00:17:54.000 --> 00:17:57.000]  很多已經搬到哪裡去了
[00:17:57.000 --> 00:18:00.000]  我爸爸心裡面的故鄉
[00:18:00.000 --> 00:18:02.000]  如果他能回去
[00:18:02.000 --> 00:18:04.000]  他還有機會回去
[00:18:04.000 --> 00:18:06.000]  已經完全不是這樣了
[00:18:06.000 --> 00:18:07.000]  我們所懷念的東西
[00:18:07.000 --> 00:18:10.000]  有時候不是我們說回去就能回去
[00:18:10.000 --> 00:18:12.000]  有很多美好的回憶
[00:18:12.000 --> 00:18:14.000]  只能夠在這裡
[00:18:14.000 --> 00:18:16.000]  有時候你勉強回去
[00:18:16.000 --> 00:18:18.000]  可能也不是那樣東西
[00:18:18.000 --> 00:18:21.000]  這樣就很唏噓了
[00:18:21.000 --> 00:18:26.000]  如果我們只想追回那個美好的回憶
[00:18:26.000 --> 00:18:29.000]  追回很想變回以前的樣子
[00:18:29.000 --> 00:18:31.000]  可能未必追得回
[00:18:31.000 --> 00:18:33.000]  但是這班以色列人
[00:18:33.000 --> 00:18:35.000]  我看著他們的名單的時候
[00:18:35.000 --> 00:18:39.000]  我又覺得他們未必只想追回故人故地
[00:18:39.000 --> 00:18:41.000]  追回那個美好的回憶
[00:18:41.000 --> 00:18:43.000]  如果不是為了什麼而回去呢?
[00:18:43.000 --> 00:18:44.000]  看看名單
