
[00:00:00.000 --> 00:00:05.400]  很感恩有機會跟大家分享訊息
[00:04:37.680 --> 00:04:44.480]  他們能夠給予我們安全感和激勵
[00:04:44.480 --> 00:04:49.680]  在情緒健康教會這本書
[00:04:49.680 --> 00:04:53.280]  作者Peter Scissaro
[00:04:53.280 --> 00:04:56.680]  他在2021年出了一本新書
[00:04:56.680 --> 00:05:00.080]  叫做Emotionally Healthy Discipleship
[00:05:00.080 --> 00:05:03.080]  情緒健康門徒
[00:05:03.080 --> 00:05:05.080]  這個情緒健康門徒
[00:05:05.080 --> 00:05:07.080]  他講了一句這樣的說話
[00:05:07.080 --> 00:05:09.080]  他說有時候我們做信徒
[00:05:09.080 --> 00:05:12.880]  虛假的自我已經成為了我們的生命一部分
[00:05:12.880 --> 00:05:18.480]  以致我們不懂得意識有這些東西的存在
[00:05:18.480 --> 00:05:20.080]  不過不要緊
[00:05:20.080 --> 00:05:22.280]  有跡可尋
[00:05:22.280 --> 00:05:25.480]  因此他就列出了十點
[00:05:25.480 --> 00:05:27.280]  去自我評估
[00:05:27.280 --> 00:05:32.680]  看看我們生命有沒有活在一個虛假的自我裏面
[00:05:32.680 --> 00:05:33.680]  因為時間關係
[00:05:33.680 --> 00:05:35.880]  我不跟大家高呼十點
[00:05:35.880 --> 00:05:37.880]  我就拿出兩三點來說
[00:05:37.880 --> 00:05:43.880]  我們會不會經常將自己和別人比較
[00:05:43.880 --> 00:05:49.880]  又或者和你很緊密關係
[00:05:49.880 --> 00:05:51.880]  很親的人
[00:05:51.880 --> 00:05:55.880]  他會不會形容你很容易被冒犯
[00:05:55.880 --> 00:05:59.880]  又或者我們的價值感
[00:05:59.880 --> 00:06:02.880]  是否來自於我們所擁有的
[00:06:02.880 --> 00:06:04.880]  我們所做的
[00:06:04.880 --> 00:06:08.880]  或者別人對我們的看法
[00:06:08.880 --> 00:06:13.880]  這幾個簡單的評估
[00:06:13.880 --> 00:06:17.880]  很可能將我們隱藏了
[00:06:17.880 --> 00:06:20.880]  在我們生命裏面虛假的自己
[00:06:20.880 --> 00:06:23.880]  再一次呈現出來
[00:06:23.880 --> 00:06:28.880]  亦都讓我們有一個機會重新去認識自己是誰
[00:06:28.880 --> 00:06:30.880]  亦都很可能今晚
[00:06:30.880 --> 00:06:33.880]  就是上帝邀請我們每一個
[00:06:33.880 --> 00:06:37.880]  在認識自己的時候
[00:06:37.880 --> 00:06:41.880]  進入一個生命根生的旅程
[00:06:41.880 --> 00:06:43.880]  我們作為基督徒
[00:06:43.880 --> 00:06:46.880]  我們潔力活在一個信仰當中
[00:06:46.880 --> 00:06:47.880]  是真實的
[00:06:47.880 --> 00:06:48.880]  是真理來的
[00:06:48.880 --> 00:06:52.880]  我們不是要建構一個虛假的生命
[00:06:52.880 --> 00:06:55.880]  我們很多信徒在教會裏面
[00:06:55.880 --> 00:06:56.880]  我們分享見證
[00:06:56.880 --> 00:07:01.880]  我們生命轉化的見證是真實的
[00:07:01.880 --> 00:07:04.880]  因此我們很需要
[00:07:04.880 --> 00:07:10.880]  很需要活在一個表裡一致的生命裏面
[00:07:10.880 --> 00:07:14.880]  過去有吳慧玲牧師
[00:07:14.880 --> 00:07:16.880]  有盧光榮傳道
[00:07:16.880 --> 00:07:18.880]  有麥智恆傳道
[00:07:18.880 --> 00:07:27.880]  和我和大家分享了這六個情緒健康教會的訊息
[00:07:27.880 --> 00:07:31.880]  邀請大家去審視大家各自的生命
[00:07:31.880 --> 00:07:34.880]  在覺醒當中
[00:07:34.880 --> 00:07:37.880]  我們學習如何表裡一致
[00:07:37.880 --> 00:07:40.880]  或者過去發生在我們生命裏面
[00:07:40.880 --> 00:07:41.880]  有很多拉扯
[00:07:41.880 --> 00:07:44.880]  有很多問題
[00:07:44.880 --> 00:07:48.880]  我們知道有主耶穌陪伴我們
[00:07:48.880 --> 00:07:50.880]  去渡過去面對
[00:07:50.880 --> 00:07:52.880]  我們生命的脆弱
[00:07:52.880 --> 00:07:55.880]  我們的限制
[00:07:55.880 --> 00:07:59.880]  我們那些人生哀痛的片段
[00:07:59.880 --> 00:08:01.880]  我們很清楚
[00:08:01.880 --> 00:08:04.880]  主耶穌基督會在我們身邊
[00:08:04.880 --> 00:08:07.880]  施予愛憐和安慰
[00:08:07.880 --> 00:08:08.880]  或許是這樣
[00:08:08.880 --> 00:08:14.880]  當我們將聖經裏面的華語
[00:08:14.880 --> 00:08:17.880]  和我們的生命連貫的時候
[00:08:17.880 --> 00:08:22.880]  我們的冰山可能開始感覺到一些溫度
[00:08:22.880 --> 00:08:26.880]  也是主耶穌繼續邀請我們
[00:08:26.880 --> 00:08:28.880]  一個冰封了
[00:08:28.880 --> 00:08:30.880]  限制了沒有理會的那些
[00:08:30.880 --> 00:08:33.880]  埋藏了我們生命的情緒
[00:08:33.880 --> 00:08:37.880]  可以有一個更生和改變
[00:08:37.880 --> 00:08:39.880]  因此我要請大家
[00:08:39.880 --> 00:08:43.880]  今天來看這兩點
[00:08:43.880 --> 00:08:46.880]  在耶穌的表裡一致當中
[00:08:46.880 --> 00:08:51.880]  我們發現聖靈如何內在耶穌的生命當中
[00:08:51.880 --> 00:08:53.880]  耶穌的表裡一致
[00:08:53.880 --> 00:08:56.880]  如何可以活現出來
[00:08:56.880 --> 00:08:58.880]  繼續貫徹始終
[00:08:58.880 --> 00:09:01.880]  原來祂的生命是有一個節奏
[00:09:01.880 --> 00:09:04.880]  是與神同在的節奏
[00:09:04.880 --> 00:09:06.880]  請聽我讀出以下的經文
[00:09:06.880 --> 00:09:09.880]  是記載在《路加福音》的三章和四章
[00:09:09.880 --> 00:09:11.880]  三章二十一至二十二支
[00:09:11.880 --> 00:09:12.880]  這樣說
[00:09:12.880 --> 00:09:14.880]  眾百姓都受了洗
[00:09:14.880 --> 00:09:16.880]  耶穌也受了洗
[00:09:16.880 --> 00:09:17.880]  他正禱告的時候
[00:09:17.880 --> 00:09:18.880]  天開了
[00:09:18.880 --> 00:09:20.880]  聖靈降在他身上
[00:09:20.880 --> 00:09:22.880]  形狀彷彿甲子
[00:09:22.880 --> 00:09:25.880]  若有聲音從天上來說
[00:09:25.880 --> 00:09:27.880]  你是我的愛子
[00:09:27.880 --> 00:09:29.880]  我喜愛你
[00:09:29.880 --> 00:09:31.880]  第四章一至十四節
[00:09:31.880 --> 00:09:34.880]  耶穌滿有聖靈從約旦河回來
[00:09:34.880 --> 00:09:36.880]  聖靈把他引到曠野
[00:09:36.880 --> 00:09:38.880]  四十天受魔鬼的試探
[00:09:38.880 --> 00:09:39.880]  在那些日子
[00:09:39.880 --> 00:09:41.880]  他沒有吃過什麼
[00:09:41.880 --> 00:09:42.880]  日子滿了
[00:09:42.880 --> 00:09:43.880]  他餓了
[00:09:43.880 --> 00:09:44.880]  魔鬼就對他說
[00:09:44.880 --> 00:09:46.880]  你若是神的兒子
[00:09:46.880 --> 00:09:48.880]  叫這塊石頭變成食物吧
[00:09:48.880 --> 00:09:50.880]  耶穌回答說
[00:09:50.880 --> 00:09:52.880]  經上記著
[00:09:52.880 --> 00:09:55.880]  人活著不是單靠食物
[00:09:55.880 --> 00:09:59.880]  魔鬼又領他上了高山
[00:09:59.880 --> 00:10:02.880]  霎時間把天下萬國都指及他看
[00:10:02.880 --> 00:10:03.880]  對他說
[00:10:03.880 --> 00:10:05.880]  這一切權威和榮華
[00:10:05.880 --> 00:10:06.880]  我都要給你
[00:10:06.880 --> 00:10:08.880]  因為這件事靠給我爹
[00:10:08.880 --> 00:10:10.880]  我願意給誰就給誰
[00:10:10.880 --> 00:10:13.880]  你若在我面前下拜
[00:10:13.880 --> 00:10:15.880]  這一切都歸你
[00:10:15.880 --> 00:10:17.880]  耶穌回答他
[00:10:17.880 --> 00:10:19.880]  經上記著
[00:10:19.880 --> 00:10:21.880]  要拜主你的神
[00:10:21.880 --> 00:10:24.880]  唯獨侍奉他
[00:10:24.880 --> 00:10:27.880]  魔鬼又再一次去試探耶穌
[00:10:27.880 --> 00:10:29.880]  領他去耶路撒冷
[00:10:29.880 --> 00:10:31.880]  在聖殿的頂上跟他說
[00:10:31.880 --> 00:10:32.880]  你若是神的兒子
[00:10:32.880 --> 00:10:34.880]  從這裡跳下去
[00:10:34.880 --> 00:10:37.880]  因為經上記著
[00:10:37.880 --> 00:10:40.880]  主要為你命令他的使者保護你
[00:10:40.880 --> 00:10:42.880]  他們要用手托著你
[00:10:42.880 --> 00:10:46.880]  免得你的腳碰在石頭上
[00:10:46.880 --> 00:10:48.880]  耶穌回答他說
[00:10:48.880 --> 00:10:49.880]  經上說
[00:10:49.880 --> 00:10:52.880]  不可試探你的神
[00:10:52.880 --> 00:10:55.880]  魔鬼用完各樣的試探
[00:10:55.880 --> 00:10:57.880]  他就離開耶穌
[00:10:57.880 --> 00:11:00.880]  在等時機
[00:11:00.880 --> 00:11:02.880]  耶穌開始在加利利傳道
[00:11:02.880 --> 00:11:05.880]  帶著聖靈的能力回到加利利
[00:11:05.880 --> 00:11:07.880]  他的名聲全遍四方
[00:11:07.880 --> 00:11:10.880]  在每個會堂裡教導人
[00:11:10.880 --> 00:11:13.880]  眾人都稱讚他
[00:11:13.880 --> 00:11:18.880]  在耶穌在經文的開始
[00:11:18.880 --> 00:11:22.880]  第三章記載了耶穌受浸
[00:11:22.880 --> 00:11:24.880]  施洗約翰
[00:11:24.880 --> 00:11:27.880]  施浸約翰在約旦河
[00:11:27.880 --> 00:11:29.880]  幫助耶穌受浸
[00:11:29.880 --> 00:11:32.880]  不單止是水的洗
[00:11:32.880 --> 00:11:35.880]  也是靈的洗
[00:11:35.880 --> 00:11:38.880]  聖靈降在耶穌的身上
[00:11:38.880 --> 00:11:40.880]  彷彿如甲子
[00:11:40.880 --> 00:11:43.880]  在路加福音不厭其煩
[00:11:43.880 --> 00:11:45.880]  在短短這幾節經文裡
[00:11:45.880 --> 00:11:47.880]  三次先後
[00:11:47.880 --> 00:11:51.880]  講述聖靈和耶穌的互動
[00:11:51.880 --> 00:11:53.880]  剛才說到受浸的過程
[00:11:53.880 --> 00:11:57.880]  聖靈降臨到耶穌的身上
[00:11:57.880 --> 00:11:59.880]  這個情景是表達了
[00:11:59.880 --> 00:12:05.880]  天和地、人和神的連接的揭示
[00:12:05.880 --> 00:12:08.880]  如果大家熟悉舊約聖經
[00:12:08.880 --> 00:12:09.880]  我們很清楚
[00:12:09.880 --> 00:12:11.880]  以色列人他們過時過節
[00:12:11.880 --> 00:12:14.880]  才會去到聖殿
[00:12:14.880 --> 00:12:17.880]  在聖殿裡才感覺到神的同在
[00:12:17.880 --> 00:12:19.880]  但在這一刻
[00:12:19.880 --> 00:12:23.880]  聖靈、神已經降臨到人世間
[00:12:23.880 --> 00:12:25.880]  與人同在
[00:12:25.880 --> 00:12:27.880]  這是很無比的事情
[00:12:27.880 --> 00:12:29.880]  還有
[00:12:29.880 --> 00:12:32.880]  耶穌是滿有聖靈
[00:12:32.880 --> 00:12:36.880]  滿有聖靈的意思是什麼呢?
[00:12:36.880 --> 00:12:39.880]  Pleias 希臘文
[00:12:39.880 --> 00:12:41.880]  充滿,Full of 意思
[00:12:41.880 --> 00:12:43.880]  其實是表示了
[00:12:43.880 --> 00:12:47.880]  聖靈是以施浸者的身分出現
[00:12:47.880 --> 00:12:51.880]  並且去告沒耶穌
[00:12:51.880 --> 00:12:54.880]  聖靈和耶穌不是互相排斥的關係
[00:12:54.880 --> 00:12:56.880]  是一個兼容、彼此合作
[00:12:56.880 --> 00:12:59.880]  有聖靈內在的耶穌
[00:12:59.880 --> 00:13:03.880]  充滿聖靈而來的能力
[00:13:03.880 --> 00:13:04.880]  繼續
[00:13:04.880 --> 00:13:08.880]  聖靈把耶穌引渡曠野四十天
[00:13:08.880 --> 00:13:10.880]  是受魔鬼的試探
[00:13:10.880 --> 00:13:12.880]  引渡這個字
[00:13:12.880 --> 00:13:13.880]  這個動詞
[00:13:13.880 --> 00:13:15.880]  是一個imperfect tense
[00:13:15.880 --> 00:13:17.880]  是一個未完成的事態
[00:13:17.880 --> 00:13:19.880]  表達了
[00:13:19.880 --> 00:13:21.880]  作者要告訴我們
[00:13:21.880 --> 00:13:25.880]  聖靈不是引渡耶穌到曠野的門口
[00:13:25.880 --> 00:13:27.880]  然後放下祂
[00:13:27.880 --> 00:13:29.880]  說再見了,你去受試探
[00:13:29.880 --> 00:13:30.880]  不是這樣
[00:13:30.880 --> 00:13:35.880]  是聖靈一直內在耶穌的裡面
[00:13:35.880 --> 00:13:38.880]  讓祂去面對這個試探
[00:13:38.880 --> 00:13:40.880]  讓祂有能力去抵抗
[00:13:40.880 --> 00:13:43.880]  魔鬼、撒旦的試探
[00:13:43.880 --> 00:13:47.880]  而我們之後一直看這個試探的時候
[00:13:47.880 --> 00:13:48.880]  我們會發現
[00:13:48.880 --> 00:13:53.880]  原來魔鬼、撒旦就是嘗試去取締
[00:13:53.880 --> 00:13:56.880]  去搶佔聖靈的角色
[00:13:56.880 --> 00:13:59.880]  要耶穌去跟著祂的指引
[00:13:59.880 --> 00:14:01.880]  去聽祂的謊言
[00:14:01.880 --> 00:14:03.880]  去做事情
[00:14:03.880 --> 00:14:05.880]  去到這裡
[00:14:05.880 --> 00:14:08.880]  我也想問問大家
[00:14:08.880 --> 00:14:12.880]  聖靈是否在你們的生命裡面
[00:14:12.880 --> 00:14:14.880]  我相信
[00:14:14.880 --> 00:14:16.880]  你接受了主耶穌基督
[00:14:16.880 --> 00:14:18.880]  你們會很清楚
[00:14:18.880 --> 00:14:21.880]  聖靈在我們每一個人的生命裡面
[00:14:21.880 --> 00:14:24.880]  在五旬節
[00:14:24.880 --> 00:14:27.880]  在門徒領受聖靈
[00:14:27.880 --> 00:14:28.880]  在使徒行傳
[00:14:28.880 --> 00:14:30.880]  我們看到連外邦人
[00:14:30.880 --> 00:14:31.880]  他們都可以領受聖靈
[00:14:31.880 --> 00:14:32.880]  每一個跟隨耶穌
[00:14:32.880 --> 00:14:35.880]  接受耶穌基督是我們個人救主的
[00:14:35.880 --> 00:14:38.880]  我們都有聖靈內在我們的生命裡面
[00:14:38.880 --> 00:14:39.880]  我又邀請大家
[00:14:39.880 --> 00:14:40.880]  當你繼續聽下去
[00:14:40.880 --> 00:14:43.880]  關於這三個試探的時候
[00:14:43.880 --> 00:14:45.880]  你嘗試去想想
[00:14:45.880 --> 00:14:48.880]  聖靈在你內心所扮演的角色
[00:14:48.880 --> 00:14:52.880]  你會想聽魔鬼撒旦的引誘
[00:14:52.880 --> 00:14:56.880]  還是聖靈的引導呢?
[00:14:56.880 --> 00:14:57.880]  經文這樣說
[00:14:57.880 --> 00:14:58.880]  魔鬼對他說
[00:14:58.880 --> 00:14:59.880]  你若是神的兒子
[00:14:59.880 --> 00:15:05.880]  叫這塊石頭變成食物吧
[00:15:05.880 --> 00:15:08.880]  耶穌你是被高舉神的兒子
[00:15:08.880 --> 00:15:10.880]  你這麼尊貴的身分
[00:15:10.880 --> 00:15:13.880]  不需要這樣捱餓吧
[00:15:13.880 --> 00:15:18.880]  不如你把石頭變成食物吧
[00:15:18.880 --> 00:15:21.880]  耶穌的回答是這樣的
[00:15:21.880 --> 00:15:24.880]  人活著不是單靠食物
[00:15:24.880 --> 00:15:26.880]  神兒子的身分
[00:15:26.880 --> 00:15:28.880]  耶穌很清楚
[00:15:28.880 --> 00:15:33.880]  是要去信服和跟著天父上帝的旨意
[00:15:33.880 --> 00:15:35.880]  就算要經歷一些痛苦
[00:15:35.880 --> 00:15:37.880]  或者是一些屈辱
[00:15:37.880 --> 00:15:39.880]  祂都在所不辭
[00:15:39.880 --> 00:15:45.880]  捱餓是不會改變祂尊貴神兒子的身分的
[00:15:45.880 --> 00:15:47.880]  耶穌很清楚
[00:15:47.880 --> 00:15:50.880]  在這個世界上祂的職事是甚麼
[00:15:50.880 --> 00:15:53.880]  祂甘願經歷人的苦
[00:15:53.880 --> 00:15:57.880]  來成就主的恩
[00:15:57.880 --> 00:15:59.880]  當我們知道
[00:15:59.880 --> 00:16:02.880]  耶穌基督釘身在十字架上
[00:16:02.880 --> 00:16:05.880]  為我們罪人流出補血
[00:16:05.880 --> 00:16:08.880]  買贖我們每一個人的時候
[00:16:08.880 --> 00:16:10.880]  我們看到
[00:16:10.880 --> 00:16:13.880]  祂貫徹始終地示範
[00:16:13.880 --> 00:16:16.880]  甚麼是表裡一致
[00:16:16.880 --> 00:16:18.880]  接著第二個詩來到
[00:16:18.880 --> 00:16:21.880]  「這一切權柄和榮華我都要給你」
[00:16:21.880 --> 00:16:23.880]  「因為這原事交給我的」
[00:16:23.880 --> 00:16:25.880]  「我願意給誰就給誰」
[00:16:25.880 --> 00:16:27.880]  「你若在我面前下敗」
[00:16:27.880 --> 00:16:29.880]  「這一切都歸你」
[00:16:29.880 --> 00:16:30.880]  在這裡
[00:16:30.880 --> 00:16:32.880]  魔鬼撒旦嘗試呼籲耶穌
[00:16:32.880 --> 00:16:35.880]  繞過所有受苦和服事的道路
[00:16:35.880 --> 00:16:38.880]  來獲取權力就行了
[00:16:38.880 --> 00:16:41.880]  用不著繞這麼大的彎路
[00:16:41.880 --> 00:16:45.880]  或者用你的權力去獲取權力就行了
[00:16:45.880 --> 00:16:49.880]  但是魔鬼撒旦
[00:16:49.880 --> 00:16:53.880]  他覺得他有榮華和權力
[00:16:53.880 --> 00:16:55.880]  是很厲害、很棒
[00:16:55.880 --> 00:16:59.880]  這些很可能就是魔鬼撒旦所擁有的
[00:16:59.880 --> 00:17:01.880]  又或者我們可以這樣說
[00:17:01.880 --> 00:17:07.880]  他能夠掌握的只有世界的權柄和榮華
[00:17:07.880 --> 00:17:10.880]  有聖靈內住的耶穌
[00:17:10.880 --> 00:17:11.880]  他很清楚
[00:17:11.880 --> 00:17:14.880]  他要堅定地效忠上帝
[00:17:14.880 --> 00:17:17.880]  唯獨侍奉上帝
[00:17:17.880 --> 00:17:18.880]  他的回答是
[00:17:18.880 --> 00:17:20.880]  要拜主你的神
[00:17:20.880 --> 00:17:23.880]  唯獨侍奉祂
[00:17:23.880 --> 00:17:25.880]  除了物質世界之外
[00:17:25.880 --> 00:17:27.880]  耶穌很清楚還有一個屬靈領域
[00:17:27.880 --> 00:17:31.880]  這個屬靈領域是創造天地萬物的上帝
[00:17:31.880 --> 00:17:35.880]  和祂的物不可分的關係
[00:17:35.880 --> 00:17:38.880]  在這個靈裡面
[00:17:38.880 --> 00:17:40.880]  他們互通
[00:17:40.880 --> 00:17:44.880]  這個關係是用所有世界上的財寶
[00:17:44.880 --> 00:17:46.880]  都不可以交換的
[00:17:46.880 --> 00:17:49.880]  因為上帝得榮耀
[00:17:49.880 --> 00:17:52.880]  子也要得榮耀
[00:17:52.880 --> 00:17:54.880]  主耶穌的基督很清醒
[00:17:54.880 --> 00:17:59.880]  沒有落入權柄和榮華的試探裡面
[00:17:59.880 --> 00:18:01.880]  無論他在下西馬利縣
[00:18:01.880 --> 00:18:05.880]  那個汗如血滴的祈禱
[00:18:05.880 --> 00:18:06.880]  把虎背拎開
[00:18:06.880 --> 00:18:08.880]  又或者在各個他山上
[00:18:08.880 --> 00:18:10.880]  他釘身在十字架上
[00:18:10.880 --> 00:18:12.880]  所流出的寶血
[00:18:12.880 --> 00:18:17.880]  主耶穌基督貫徹始終地展示了
[00:18:17.880 --> 00:18:21.880]  什麼是表裡一致
[00:18:21.880 --> 00:18:22.880]  第三個試探
[00:18:22.880 --> 00:18:24.880]  魔鬼來到
[00:18:24.880 --> 00:18:25.880]  你若是神的兒子
[00:18:25.880 --> 00:18:26.880]  從這裡跳下去
[00:18:26.880 --> 00:18:29.880]  主要為你命令你的使者去保護你
[00:18:29.880 --> 00:18:33.880]  這裡是挑戰耶穌的安全感
[00:18:33.880 --> 00:18:37.880]  透過恐嚇和恐懼
[00:18:37.880 --> 00:18:40.880]  要耶穌去屈服
[00:18:40.880 --> 00:18:42.880]  聖靈內主的耶穌
[00:18:42.880 --> 00:18:43.880]  他這樣回答
[00:18:43.880 --> 00:18:47.880]  不可試探你的主你的神
[00:18:47.880 --> 00:18:48.880]  主耶穌很清楚
[00:18:48.880 --> 00:18:53.880]  他的安全感是來自超越生死的上帝
[00:18:53.880 --> 00:18:57.880]  這個安全感不需要魔鬼撒旦去施捨給他
[00:18:57.880 --> 00:19:01.880]  他不需要去操控生命來換取安穩
[00:19:01.880 --> 00:19:04.880]  來換取安全感
[00:19:04.880 --> 00:19:06.880]  我們現在縱觀這個世界
[00:19:06.880 --> 00:19:11.880]  我們知道很多人在操控生命
[00:19:11.880 --> 00:19:16.880]  來換取他的安寧
[00:19:16.880 --> 00:19:20.880]  真正的平安一直都是從神而來
[00:19:20.880 --> 00:19:22.880]  上帝透過釘身在十字架的主耶穌
[00:19:22.880 --> 00:19:26.880]  成就了世人永生的盼望
[00:19:26.880 --> 00:19:30.880]  讓我們每一個都和永恆的角度有份
[00:19:30.880 --> 00:19:34.880]  主耶穌基督完美地示範了
[00:19:34.880 --> 00:19:39.880]  什麼是貫徹始終的表裡一致
[00:19:39.880 --> 00:19:42.880]  我們看到主耶穌基督靠著聖靈
[00:19:42.880 --> 00:19:45.880]  他整個所有的試探
[00:19:45.880 --> 00:19:48.880]  魔鬼撒旦一次都沒有機會
[00:19:48.880 --> 00:19:53.880]  去搶奪聖靈的主導角色
[00:19:53.880 --> 00:19:56.880]  我們今天怎樣呢
[00:19:56.880 --> 00:19:59.880]  在冰山底下的自己
[00:19:59.880 --> 00:20:02.880]  過去很多的拉扯
[00:20:02.880 --> 00:20:04.880]  很多脆弱面
[00:20:04.880 --> 00:20:07.880]  很多個人的限制
[00:20:07.880 --> 00:20:11.880]  那些未被恩綱綱照的愛上愛同
[00:20:11.880 --> 00:20:16.880]  聖靈都可以帶著我們去安然走過這些時間
[00:20:16.880 --> 00:20:18.880]  這些狀況
[00:20:18.880 --> 00:20:21.880]  而這個世界是沒有一件事
[00:20:21.880 --> 00:20:25.880]  能夠換取這份平安的引導
[00:20:25.880 --> 00:20:28.880]  撒旦在現在這個時代
[00:20:28.880 --> 00:20:30.880]  依然用不同的角色
[00:20:30.880 --> 00:20:33.880]  去引誘我們進入試探裡
[00:20:33.880 --> 00:20:37.880]  耶穌基督他作為一個完全的人
[00:20:37.880 --> 00:20:39.880]  完全的神
[00:20:39.880 --> 00:20:41.880]  是一個美德的典範
[00:20:41.880 --> 00:20:44.880]  他告訴我們什麼呢
[00:20:44.880 --> 00:20:46.880]  表裡一致的人
[00:20:46.880 --> 00:20:50.880]  當一個人更加關心為他人服務
[00:20:50.880 --> 00:20:52.880]  而不是為自己服務的時候
[00:20:52.880 --> 00:20:56.880]  我們可以抵抗撒旦的誘惑
[00:20:56.880 --> 00:20:59.880]  當一個人知道並且接受自己
