
[00:00:00.000 --> 00:00:03.200]  亭軒姐妹大家好
[00:02:36.200 --> 00:02:40.200]  之後我也會和大家分享今天的講題
[00:02:40.200 --> 00:02:42.200]  互為之體之道
[00:02:42.200 --> 00:02:46.200]  分享我們的旅程和留意
[00:02:46.200 --> 00:02:48.200]  當然我也不單是分享講題
[00:02:48.200 --> 00:02:51.200]  我也想分享一些我在經文中的領受
[00:02:51.200 --> 00:02:56.200]  開始之前我們先看看自由
[00:02:56.200 --> 00:02:57.200]  我們想一想
[00:02:57.200 --> 00:02:58.200]  當我們一提到自由
[00:02:58.200 --> 00:03:00.200]  你會想起什麼?
[00:03:00.200 --> 00:03:01.200]  都是那些
[00:03:01.200 --> 00:03:05.200]  民主、人權、言論自由、宗教自由、婚姻自由
[00:03:05.200 --> 00:03:06.200]  總之要有自由
[00:03:06.200 --> 00:03:09.200]  你想想如果
[00:03:09.200 --> 00:03:11.200]  大家都長大了
[00:03:11.200 --> 00:03:13.200]  但你想想
[00:03:13.200 --> 00:03:15.200]  你讀書的時候
[00:03:15.200 --> 00:03:16.200]  你想打遊戲
[00:03:16.200 --> 00:03:18.200]  你父母說不准
[00:03:18.200 --> 00:03:20.200]  不准不但還要你讀書
[00:03:20.200 --> 00:03:22.200]  不要打遊戲
[00:03:22.200 --> 00:03:25.200]  你心裡在想什麼?
[00:03:25.200 --> 00:03:29.200]  應該說我沒有打遊戲的自由
[00:03:29.200 --> 00:03:31.200]  這就是自由
[00:03:31.200 --> 00:03:32.200]  一沒有了一些東西
[00:03:32.200 --> 00:03:34.200]  我們就覺得沒有了自由
[00:03:34.200 --> 00:03:38.200]  這些很涉及一些外在的限制
[00:03:38.200 --> 00:03:39.200]  我們想想
[00:03:39.200 --> 00:03:41.200]  保羅時代
[00:03:41.200 --> 00:03:42.200]  現在是2024年
[00:03:42.200 --> 00:03:44.200]  起碼是2000年前
[00:03:44.200 --> 00:03:47.200]  在古代社會是否沒有自由?
[00:03:47.200 --> 00:03:48.200]  不是
[00:03:48.200 --> 00:03:55.200]  羅馬帝國認為自己是一套完善的民主制度
[00:03:55.200 --> 00:03:56.200]  那套制度是什麼?
[00:03:56.200 --> 00:03:58.200]  只要你是羅馬公民
[00:03:58.200 --> 00:04:00.200]  你就有投票權
[00:04:00.200 --> 00:04:01.200]  不錯吧?
[00:04:01.200 --> 00:04:02.200]  不單止
[00:04:02.200 --> 00:04:04.200]  不單止有投票權
[00:04:04.200 --> 00:04:07.200]  如果你欠債
[00:04:07.200 --> 00:04:08.200]  破產
[00:04:08.200 --> 00:04:10.200]  原來要做奴隸
[00:04:10.200 --> 00:04:11.200]  他們不用
[00:04:11.200 --> 00:04:14.200]  好像有限公司一樣
[00:04:14.200 --> 00:04:16.200]  更重要的是
[00:04:16.200 --> 00:04:21.200]  他們不可以判死刑
[00:04:21.200 --> 00:04:23.200]  除非他叛國罪
[00:04:23.200 --> 00:04:24.200]  那就可以
[00:04:24.200 --> 00:04:26.200]  你要死了
[00:04:26.200 --> 00:04:28.200]  這樣也不錯
[00:04:28.200 --> 00:04:30.200]  不過我要說一件事
[00:04:30.200 --> 00:04:33.200]  這些機會不是每個人都有
[00:04:33.200 --> 00:04:39.200]  你首先要想辦法成為羅馬公民
[00:04:39.200 --> 00:04:41.200]  如果你不是羅馬公民
[00:04:41.200 --> 00:04:43.200]  其實也不需要灰心
[00:04:43.200 --> 00:04:45.200]  因為你不是羅馬公民
[00:04:45.200 --> 00:04:48.200]  也有一些不是羅馬公民的權利
[00:04:48.200 --> 00:04:50.200]  不過少一點
[00:04:50.200 --> 00:04:54.200]  但如果你的身份是奴隸的話
[00:04:54.200 --> 00:04:56.200]  那就麻煩一點
[00:04:56.200 --> 00:04:58.200]  因為羅馬帝國
[00:04:58.200 --> 00:05:02.200]  他不可以將你視為一個人
[00:05:02.200 --> 00:05:04.200]  奴隸是什麼?
[00:05:04.200 --> 00:05:07.200]  奴隸只不過是主人的一件貨物
[00:05:07.200 --> 00:05:09.200]  一個財產
[00:05:09.200 --> 00:05:12.200]  是可以用來買賣的
[00:05:12.200 --> 00:05:15.200]  試問一件商品
[00:05:15.200 --> 00:05:18.200]  你怎麼可以給他權利呢?
[00:05:18.200 --> 00:05:19.200]  是吧?
[00:05:19.200 --> 00:05:22.200]  當我們明白
[00:05:22.200 --> 00:05:24.200]  羅馬帝國是怎樣將人
[00:05:24.200 --> 00:05:28.200]  分成不同階級的時候
[00:05:28.200 --> 00:05:31.200]  我們就開始看到一件事
[00:05:31.200 --> 00:05:34.200]  自由在羅馬帝國裡面
[00:05:34.200 --> 00:05:38.200]  其實是反映一個人的身份
[00:05:38.200 --> 00:05:44.200]  權力和地位
[00:05:44.200 --> 00:05:47.200]  如果一個人是羅馬公民
[00:05:47.200 --> 00:05:48.200]  代表什麼呢?
[00:05:48.200 --> 00:05:51.200]  他擁有在這個社會裡面
[00:05:51.200 --> 00:05:53.200]  很大的自由
[00:05:53.200 --> 00:05:55.200]  這是他的權利
[00:05:55.200 --> 00:05:58.200]  當然如果比起一些羅馬官員
[00:05:58.200 --> 00:06:00.200]  甚至是羅馬的皇帝
[00:06:00.200 --> 00:06:03.200]  因為身份和地位都不同的時候
[00:06:03.200 --> 00:06:07.200]  皇帝和官員的權力和自由會大一點
[00:06:07.200 --> 00:06:10.200]  所以在保羅時代我們會看到
[00:06:10.200 --> 00:06:15.200]  很多人都很嚮往這種自由
[00:06:15.200 --> 00:06:17.200]  因為一個人擁有自由就代表什麼呢?
[00:06:17.200 --> 00:06:20.200]  他可以控制自己的生活
[00:06:20.200 --> 00:06:22.200]  他想怎樣就怎樣
[00:06:22.200 --> 00:06:24.200]  起碼我不會像奴隸一樣
[00:06:24.200 --> 00:06:26.200]  任由主人擺佈
[00:06:26.200 --> 00:06:28.200]  他叫我做什麼就要做什麼
[00:06:28.200 --> 00:06:33.200]  我只要服從就不可以有話事權
[00:06:33.200 --> 00:06:37.200]  經文就在這個背景之下
[00:06:37.200 --> 00:06:39.200]  我們就開始理解一下
[00:06:39.200 --> 00:06:40.200]  其實剛才沒有讀的
[00:06:40.200 --> 00:06:42.200]  在五章一節那裡
[00:06:42.200 --> 00:06:47.200]  保羅就用了自由和奴隸這個字
[00:06:47.200 --> 00:06:49.200]  他想帶出一些東西
[00:06:49.200 --> 00:06:53.200]  他說耶穌基督就好像一個有能力
[00:06:53.200 --> 00:06:56.200]  有權位有地位的人
[00:06:56.200 --> 00:06:58.200]  他以一個主人的身份
[00:06:58.200 --> 00:07:03.200]  去釋放了我們一群做奴隸的身份
[00:07:03.200 --> 00:07:06.200]  這樣我們就不是一件商品
[00:07:06.200 --> 00:07:08.200]  我們重新擁有自由
[00:07:08.200 --> 00:07:10.200]  我們成為一個人
[00:07:10.200 --> 00:07:15.200]  我們不再需要受到奴隸的欺騙去箝制
[00:07:15.200 --> 00:07:18.200]  剛才我們讀的經文
[00:07:18.200 --> 00:07:21.200]  保羅在十三十四節都提醒我們
[00:07:21.200 --> 00:07:24.200]  耶穌基督令我們信徒有自由
[00:07:24.200 --> 00:07:28.200]  所以我們不要放縱我們的情慾
[00:07:28.200 --> 00:07:32.200]  相反我們要用愛心互相服侍
[00:07:32.200 --> 00:07:35.200]  愛倫如己
[00:07:35.200 --> 00:07:40.200]  亭姐妹當你們聽到上帝的話之後
[00:07:40.200 --> 00:07:43.200]  你們會不會去跟
[00:07:43.200 --> 00:07:46.200]  我見有些點頭當然會跟
[00:07:46.200 --> 00:07:48.200]  心想我只要跟著去做
[00:07:48.200 --> 00:07:52.200]  又合乎上帝心意又簡單又清晰
[00:07:52.200 --> 00:07:54.200]  好呀
[00:07:54.200 --> 00:07:56.200]  不過我有可能會想
[00:07:56.200 --> 00:08:02.200]  有些人認為跟上帝的話其實不容易
[00:08:02.200 --> 00:08:04.200]  那種不容易就是
[00:08:04.200 --> 00:08:06.200]  其實不是不願意
[00:08:06.200 --> 00:08:09.200]  有些事難道真的要做嗎
[00:08:09.200 --> 00:08:11.200]  如果有人真的打我右邊臉
[00:08:11.200 --> 00:08:13.200]  我會叫他打我左邊
[00:08:13.200 --> 00:08:15.200]  聖經教的
[00:08:15.200 --> 00:08:19.200]  所以這樣
[00:08:19.200 --> 00:08:21.200]  跟到的我就跟
[00:08:21.200 --> 00:08:25.200]  跟不到的我暫時不跟
[00:08:25.200 --> 00:08:31.200]  當然有些人也認為要聽上帝的話要跟從他
[00:08:31.200 --> 00:08:33.200]  那我不是沒有了自由
[00:08:33.200 --> 00:08:37.200]  我心想服從神和服從主人
[00:08:37.200 --> 00:08:40.200]  最終結果都是要服從
[00:08:40.200 --> 00:08:43.200]  沒有了自我沒有了自由
[00:08:43.200 --> 00:08:46.200]  那跟做奴隸有什麼分別
[00:08:46.200 --> 00:08:51.200]  我不知道這些心聲是不是你們的心聲
[00:08:51.200 --> 00:09:01.200]  面對一個自由和被奴役這種對立的關係之下
[00:09:01.200 --> 00:09:04.200]  其實保羅用了一個很特別的回應
[00:09:04.200 --> 00:09:08.200]  經文就是要用愛心互相服侍
[00:09:08.200 --> 00:09:13.200]  他更加引用了一段舊約在利未記十九章的經文
[00:09:13.200 --> 00:09:16.200]  我自己也很熟悉的愛倫與紀
[00:09:16.200 --> 00:09:24.200]  這一段經文是來自以色列人在曠野時期的一些故事
[00:09:24.200 --> 00:09:30.200]  或者我相信保羅是想要特意用這段說話去加持
[00:09:30.200 --> 00:09:35.200]  要告訴你我這些說話有多powerful
[00:09:35.200 --> 00:09:40.200]  在以前上帝是怎樣拯救那些以色列人
[00:09:40.200 --> 00:09:45.200]  耶穌基督同樣去拯救我們每一個
[00:09:45.200 --> 00:09:47.200]  保羅引用愛倫與紀
[00:09:47.200 --> 00:09:53.200]  他很肯定的一件事就是上帝的律法是好的
[00:09:53.200 --> 00:09:56.200]  不過有一樣東西是不好的
[00:09:56.200 --> 00:09:58.200]  不好是什麼
[00:09:58.200 --> 00:10:05.200]  他發現人原來是沒有能力去遵守律法
[00:10:05.200 --> 00:10:10.200]  就是用曠野時期的故事
[00:10:10.200 --> 00:10:14.200]  那些以色列人看到上帝的拯救和很多神蹟
[00:10:14.200 --> 00:10:20.200]  但他們都不願意去遵守那些律法
[00:10:20.200 --> 00:10:22.200]  過去是這樣
[00:10:22.200 --> 00:10:25.200]  在保羅時代的人也是這樣
[00:10:25.200 --> 00:10:29.200]  到今天其實都是一樣
[00:10:29.200 --> 00:10:33.200]  這就是問題所在
[00:10:33.200 --> 00:10:38.200]  這也是保羅去反對那些煽動者
[00:10:38.200 --> 00:10:40.200]  他跟那些愛邦猶太人說
[00:10:40.200 --> 00:10:44.200]  你要守猶太的律法
[00:10:44.200 --> 00:10:48.200]  你們要行國禮
[00:10:48.200 --> 00:10:55.200]  保羅他明白行國禮這個行為
[00:10:55.200 --> 00:10:58.200]  其實和逼人去做奴隸沒有什麼分別
[00:10:58.200 --> 00:11:01.200]  因為這種律法就是要服從命令
[00:11:01.200 --> 00:11:02.200]  服從主人
[00:11:02.200 --> 00:11:07.200]  這種玩法其實是死路一條
[00:11:07.200 --> 00:11:10.200]  頂尖我剛剛要重申一次
[00:11:10.200 --> 00:11:14.200]  保羅肯定上帝的律法是好的
[00:11:14.200 --> 00:11:17.200]  不過人的心不變
[00:11:17.200 --> 00:11:21.200]  律法再好其實都是沒用的
[00:11:21.200 --> 00:11:24.200]  所以面對這個情況保羅決定要用一招
[00:11:24.200 --> 00:11:28.200]  我稱他為以毒攻毒的方法
[00:11:28.200 --> 00:11:32.200]  實行以律法治這個律法
[00:11:32.200 --> 00:11:35.200]  所以保羅提出要改變人心
[00:11:35.200 --> 00:11:38.200]  最好的方法就是用愛心互相服侍
[00:11:38.200 --> 00:11:42.200]  我們一起實踐愛倫與己
[00:11:42.200 --> 00:11:46.200]  我不知道你們怎樣看保羅這張藥方
[00:11:46.200 --> 00:11:50.200]  但這張藥方很明顯就是要調教人的內心
[00:11:50.200 --> 00:11:53.200]  這是保羅的重點
[00:11:53.200 --> 00:11:56.200]  也是利味十九章的精髓
[00:11:56.200 --> 00:12:01.200]  我嘗試歸納利味十九章的經文給大家看看
[00:12:01.200 --> 00:12:06.200]  首先第二節提到上帝的子民要成性
[00:12:06.200 --> 00:12:08.200]  在和本就是聖潔
[00:12:08.200 --> 00:12:11.200]  為什麼?因為上帝是神性的
[00:12:11.200 --> 00:12:14.200]  之後第三第四節是十誡
[00:12:14.200 --> 00:12:17.200]  從第五誡開始倒數回到第一誡
[00:12:17.200 --> 00:12:18.200]  第一誡是什麼?
[00:12:18.200 --> 00:12:23.200]  「除你我以愛,你不可有別的神」
[00:12:23.200 --> 00:12:30.200]  接著我們再看第五至十八章
[00:12:30.200 --> 00:12:32.200]  其實有很多不同的制
[00:12:32.200 --> 00:12:35.200]  有條例有平安制
[00:12:35.200 --> 00:12:37.200]  有不可以割盡田裡的修成
[00:12:37.200 --> 00:12:39.200]  不可以偷渡、不可以欺壓鄰舍
[00:12:39.200 --> 00:12:43.200]  不可以不公平、不可以偏袒任何一方
[00:12:43.200 --> 00:12:47.200]  但最後總有一句結束
[00:12:47.200 --> 00:12:52.200]  在什麼條例後面就是「我是耶和華」
[00:12:52.200 --> 00:12:55.200]  最後提醒你們要愛倫與己
[00:12:55.200 --> 00:12:58.200]  「我是耶和華」
[00:12:58.200 --> 00:13:01.200]  神不斷重複自己的名字
[00:13:01.200 --> 00:13:04.200]  祂要提醒每一個人
[00:13:04.200 --> 00:13:08.200]  我們要感謝神
[00:13:08.200 --> 00:13:09.200]  我們感謝神
[00:13:09.200 --> 00:13:12.200]  因為神曾幫助我們
[00:13:12.200 --> 00:13:16.200]  祂曾拯救我們
[00:13:16.200 --> 00:13:18.200]  我們唯有在實踐這些律例的時候
[00:13:18.200 --> 00:13:23.200]  我們才有辦法看到神發生了什麼事
[00:13:23.200 --> 00:13:25.200]  我舉一個例子
[00:13:25.200 --> 00:13:31.200]  例如,什麼原因神叫以色列人不要割盡田裡的修成呢?
[00:13:31.200 --> 00:13:34.200]  因為當日在曠野的時候
[00:13:34.200 --> 00:13:36.200]  以色列人沒有東西好吃
[00:13:36.200 --> 00:13:39.200]  所以神賜了馬拿給他們
[00:13:39.200 --> 00:13:41.200]  神供應他們的飲食
[00:13:41.200 --> 00:13:45.200]  所以當他們日後在農作物裡有修成之後
[00:13:45.200 --> 00:13:49.200]  他們除了要感謝神供應他們的生活所需之外
[00:13:49.200 --> 00:13:56.200]  請你們也留一些在田裡給社會上有需要的人
[00:13:56.200 --> 00:14:01.200]  這個情況就像當日神賜馬拿給你們一樣
[00:14:01.200 --> 00:14:03.200]  神當日如何憐憫你們
[00:14:03.200 --> 00:14:08.200]  請你們也同樣憐憫其他人
[00:14:08.200 --> 00:14:10.200]  你這樣做的時候
[00:14:10.200 --> 00:14:15.200]  不僅實踐了愛倫與己的教導
[00:14:15.200 --> 00:14:23.200]  你更加活出了一個聖潔的生命
[00:14:23.200 --> 00:14:26.200]  在這個時候,經文也差不多要講完
[00:14:26.200 --> 00:14:29.200]  我用一點點做一個總結
[00:14:29.200 --> 00:14:31.200]  當我們看到自由的時候
[00:14:31.200 --> 00:14:34.200]  我們大多數都想一些很外在的條件
[00:14:34.200 --> 00:14:37.200]  什麼言論自由、宗教自由
[00:14:37.200 --> 00:14:40.200]  但保羅並沒有反對這些重要
[00:14:40.200 --> 00:14:44.200]  只不過保羅在迦拉太書所講的自由
[00:14:44.200 --> 00:14:48.200]  其實主要針對的是我們的內心
[00:14:48.200 --> 00:14:55.200]  當我們要向神傳一個感謝的心的時候
[00:14:55.200 --> 00:14:59.200]  其實我們不僅活出律法的美好
[00:14:59.200 --> 00:15:03.200]  其實更加改變了我們自己的生命
[00:15:03.200 --> 00:15:06.200]  我們回到迦拉太書第五章結束的時候
[00:15:06.200 --> 00:15:08.200]  有一段經文大家很熟悉
[00:15:08.200 --> 00:15:10.200]  就是聖靈的果子
[00:15:10.200 --> 00:15:12.200]  其實他很想透過聖靈的果子告訴我們
[00:15:12.200 --> 00:15:15.200]  我們可以藉著耶穌和聖靈的幫助
[00:15:15.200 --> 00:15:21.200]  使我們成為一個愛神、愛人的信徒
[00:15:21.200 --> 00:15:25.200]  我們一起去承傳上帝的律法
[00:15:25.200 --> 00:15:29.200]  頂姐妹,聖經部分我終於講完了
[00:15:29.200 --> 00:15:32.200]  現在分享今天的講題
[00:15:32.200 --> 00:15:33.200]  今天的講題是什麼?
[00:15:33.200 --> 00:15:37.200]  互為之體之道,分享旅程留意
[00:15:37.200 --> 00:15:39.200]  在預備這篇經文的時候
[00:15:39.200 --> 00:15:43.200]  我想起一個圖畫,給大家多和大家分享
[00:15:43.200 --> 00:15:46.200]  我沒有截圖
[00:15:46.200 --> 00:15:50.200]  不過我相信你們看到這幾個字
[00:15:50.200 --> 00:15:53.200]  你都想起那個畫面
[00:15:53.200 --> 00:15:57.200]  是愛還是責任?
[00:15:57.200 --> 00:16:00.200]  原來這個故事已經是好幾年前
[00:16:00.200 --> 00:16:02.200]  在2018年6月7日
[00:16:02.200 --> 00:16:05.200]  當時有個熱帶風暴的暗雲吹襲香港
[00:16:05.200 --> 00:16:07.200]  當時有三號風球
[00:16:07.200 --> 00:16:09.200]  有黃色和紅色暴雨警告
[00:16:09.200 --> 00:16:11.200]  有點像今天的情況
[00:16:11.200 --> 00:16:13.200]  有一個地盤工人忽發奇想
[00:16:13.200 --> 00:16:16.200]  拍攝一段短片問另一個工友
[00:16:16.200 --> 00:16:18.200]  他問年輕人究竟有什麼動力
[00:16:18.200 --> 00:16:21.200]  驅使你在暴雨之下工作?
[00:16:21.200 --> 00:16:23.200]  是愛還是責任?
[00:16:23.200 --> 00:16:26.200]  那個工友笑笑口地說
[00:16:26.200 --> 00:16:28.200]  是窮啊
[00:16:28.200 --> 00:16:30.200]  之後還有一些字
[00:16:30.200 --> 00:16:32.200]  我不說了
[00:16:32.200 --> 00:16:35.200]  同樣是打風下雨
[00:16:35.200 --> 00:16:38.200]  我認識一個弟兄
[00:16:38.200 --> 00:16:41.200]  他是一個攀山拯救隊的隊員
[00:16:41.200 --> 00:16:44.200]  他每逢上山的時候
[00:16:44.200 --> 00:16:46.200]  他心裡都有祈禱
[00:16:46.200 --> 00:16:48.200]  他求神幫助
[00:16:48.200 --> 00:16:51.200]  幫助他保守所有成員的平安安全
[00:16:51.200 --> 00:16:54.200]  也盡快找到失蹤者
[00:16:54.200 --> 00:16:56.200]  就算像剛才這樣的天氣
[00:16:56.200 --> 00:16:59.200]  黃雨紅雨,三號八號風球
[00:16:59.200 --> 00:17:02.200]  他們都會繼續在安全情況下找
[00:17:02.200 --> 00:17:05.200]  去務求在天氣最惡劣之前
[00:17:05.200 --> 00:17:08.200]  成功救到失蹤者
[00:17:08.200 --> 00:17:13.200]  雖然我沒有用剛才那番說話
[00:17:13.200 --> 00:17:15.200]  我也想問年輕人
[00:17:15.200 --> 00:17:17.200]  在暴雨之下工作
[00:17:17.200 --> 00:17:19.200]  是愛還是責任?
[00:17:19.200 --> 00:17:21.200]  我真的沒有問過他
[00:17:21.200 --> 00:17:24.200]  但我有跟他分享很多對話
[00:17:24.200 --> 00:17:27.200]  我知道他在惡劣的工作環境下
[00:17:27.200 --> 00:17:31.200]  他的心裡一點美言都沒有
[00:17:31.200 --> 00:17:35.200]  甚至他沒有那種被人感到奴役的感覺
[00:17:35.200 --> 00:17:38.200]  他的心裡不只一樣
[00:17:38.200 --> 00:17:43.200]  他想盡快拯救到那個失蹤人士
[00:17:43.200 --> 00:17:47.200]  究竟我這個弟兄的工作
[00:17:47.200 --> 00:17:51.200]  是愛還是責任?
[00:17:51.200 --> 00:17:53.200]  如果這位弟兄聽到這篇訊息
[00:17:53.200 --> 00:17:57.200]  請他私下傳訊息給我
[00:17:57.200 --> 00:18:00.200]  不過到現在我想問
[00:18:00.200 --> 00:18:02.200]  無論是現場的網上
[00:18:02.200 --> 00:18:05.200]  或者弟兄姐妹的問題
[00:18:05.200 --> 00:18:09.200]  假如我們生活在一個衣食無憂的世界
[00:18:09.200 --> 00:18:10.200]  你不需要擔心
[00:18:10.200 --> 00:18:12.200]  你想吃什麼都有
[00:18:12.200 --> 00:18:14.200]  你不需要擔心你的生活
[00:18:14.200 --> 00:18:19.200]  那你還會不會選擇讀書和工作?
[00:18:19.200 --> 00:18:23.200]  我給大家一點時間想想
[00:18:23.200 --> 00:18:31.200]  好,時間到了
[00:18:31.200 --> 00:18:34.200]  如果你們選擇不會的話
[00:18:34.200 --> 00:18:35.200]  我會這樣說
[00:18:35.200 --> 00:18:40.200]  你會看似讀書和工作是你的責任
[00:18:40.200 --> 00:18:42.200]  因為衣食無憂不用生活
[00:18:42.200 --> 00:18:45.200]  我為什麼還要讀書和工作?
[00:18:45.200 --> 00:18:46.200]  我當然去玩
[00:18:46.200 --> 00:18:48.200]  我當然繼續享受我的生活
[00:18:48.200 --> 00:18:51.200]  我做自己喜歡的事
[00:18:51.200 --> 00:18:57.200]  有些學家將這個分類稱為工具價值
[00:18:57.200 --> 00:18:58.200]  反過來
[00:18:58.200 --> 00:19:02.200]  不是,我繼續選擇讀書和工作
[00:19:02.200 --> 00:19:05.200]  就算衣食無憂你仍然會選擇的話
[00:19:05.200 --> 00:19:08.200]  我告訴你,你真的很有愛
[00:19:08.200 --> 00:19:13.200]  因為你視你的讀書和工作是玩
[00:19:13.200 --> 00:19:15.200]  你很想繼續下去
[00:19:15.200 --> 00:19:20.200]  有些學家將這個分類稱為自身價值
[00:19:20.200 --> 00:19:21.200]  其實同樣的問題
[00:19:21.200 --> 00:19:25.200]  我問過不少中學生
[00:19:25.200 --> 00:19:27.200]  無論是第一班、第二班、第三班
[00:19:27.200 --> 00:19:29.200]  國際學校我都問過
[00:19:29.200 --> 00:19:31.200]  當然都是那部分
[00:19:31.200 --> 00:19:32.200]  很有趣
[00:19:32.200 --> 00:19:35.200]  他們絕大部分人都回應我
[00:19:35.200 --> 00:19:38.200]  都是選擇讀書
[00:19:38.200 --> 00:19:41.200]  不是選擇玩遊戲機或其他工作
[00:19:41.200 --> 00:19:45.200]  他們的回應讓我大意
[00:19:45.200 --> 00:19:47.200]  我猜你不會這樣想
[00:19:47.200 --> 00:19:48.200]  他們說不是
[00:19:48.200 --> 00:19:52.200]  對我這麼差的答案
[00:19:52.200 --> 00:19:54.200]  我一定追問下去
[00:19:54.200 --> 00:19:55.200]  其實當追問下去
[00:19:55.200 --> 00:19:57.200]  我發現他們很享受
[00:19:57.200 --> 00:19:59.200]  無論在學校裡
[00:19:59.200 --> 00:20:00.200]  在學校外面
[00:20:00.200 --> 00:20:03.200]  那種學習的生活
[00:20:03.200 --> 00:20:05.200]  當然他們都承認
[00:20:05.200 --> 00:20:08.200]  朋友的確是一個很重要的因素
[00:20:08.200 --> 00:20:11.200]  讓他們繼續在那裡學習
[00:20:11.200 --> 00:20:13.200]  不過所有回覆的人
[00:20:13.200 --> 00:20:15.200]  都有同一個答案
[00:20:15.200 --> 00:20:20.200]  就是他們不喜歡做功課和考試
[00:20:20.200 --> 00:20:24.200]  原來撇除了功課和考試的時候
[00:20:24.200 --> 00:20:27.200]  我發現絕大部分的學生
[00:20:27.200 --> 00:20:29.200]  都是喜歡學習
[00:20:29.200 --> 00:20:32.200]  喜歡學習的生活
[00:20:32.200 --> 00:20:41.200]  他們沒有人覺得讀書是一個責任
[00:20:41.200 --> 00:20:42.200]  弟兄姊妹
[00:20:42.200 --> 00:20:43.200]  來到這一刻
[00:20:43.200 --> 00:20:46.200]  不如我們嘗試想想
[00:20:46.200 --> 00:20:48.200]  將這個工具價值
[00:20:48.200 --> 00:20:50.200]  又或者自身價值
[00:20:50.200 --> 00:20:54.200]  放在我們的信仰裡面
[00:20:54.200 --> 00:20:56.200]  假如
[00:20:56.200 --> 00:20:57.200]  就是大家
[00:20:57.200 --> 00:20:59.200]  你們生活在一個衣食無憂的世界
[00:20:59.200 --> 00:21:02.200]  你不需要擔心生活
[00:21:02.200 --> 00:21:07.200]  你們還會不會去選擇信仰呢?
[00:21:07.200 --> 00:21:18.200]  我邀請你們在心裡面去誠實作答就可以了
[00:21:18.200 --> 00:21:21.200]  好,不行,時間都要到了
[00:21:21.200 --> 00:21:23.200]  我不知道你們怎麼選擇
[00:21:23.200 --> 00:21:24.200]  你都不需要告訴我
