
[00:00:00.000 --> 00:00:06.000]  好,大英姐妹,我都要先移一移東西
[00:09:25.000 --> 00:09:29.000]  這個想法是可以的,人之常情,夠OK的
[00:09:29.000 --> 00:09:32.000]  但我們看回阿伯拉罕的祈求
[00:09:32.000 --> 00:09:36.000]  他沒有說神你救羅德一家
[00:09:36.000 --> 00:09:38.000]  他在求的是什麼
[00:09:38.000 --> 00:09:42.000]  他嘗試的是救城裡面所有的人
[00:09:42.000 --> 00:09:44.000]  如果真的有50個疑人怎麼辦
[00:09:44.000 --> 00:09:46.000]  全部都可以救
[00:09:46.000 --> 00:09:52.000]  阿伯拉罕就是為了拯救城裡面的人
[00:09:52.000 --> 00:09:54.000]  他出現質問神
[00:09:54.000 --> 00:09:57.000]  甚至乎我說那種語氣是怎樣
[00:09:57.000 --> 00:10:00.000]  有一種教訓的味道
[00:10:00.000 --> 00:10:03.000]  我們看看第25節
[00:10:03.000 --> 00:10:07.000]  出現了兩次說,你不會這樣
[00:10:07.000 --> 00:10:10.000]  阿伯拉罕好像在提醒神
[00:10:10.000 --> 00:10:13.000]  你作為一個審判官,你做事是這樣的嗎
[00:10:13.000 --> 00:10:15.000]  是非不分的嗎
[00:10:15.000 --> 00:10:19.000]  你不是一個公平公正的神嗎
[00:10:19.000 --> 00:10:25.000]  我們這樣看的語氣好像很不公正
[00:10:25.000 --> 00:10:29.000]  但阿伯拉罕這樣提是有原因的
[00:10:29.000 --> 00:10:33.000]  因為原來神在之前的說話裡
[00:10:33.000 --> 00:10:35.000]  跟阿伯拉罕說過
[00:10:35.000 --> 00:10:40.000]  你要實踐公平和公義
[00:10:40.000 --> 00:10:43.000]  這是神給阿伯拉罕的命令
[00:10:43.000 --> 00:10:46.000]  在早一點的經文
[00:10:46.000 --> 00:10:51.000]  神說過,我曾經命令過阿伯拉罕和他的後代
[00:10:51.000 --> 00:10:54.000]  世世代代都要秉行公義
[00:10:54.000 --> 00:11:00.000]  但轉過頭來,神竟然不履行你叫我做的事
[00:11:00.000 --> 00:11:02.000]  你自己去做這麼不公平公義的事嗎
[00:11:02.000 --> 00:11:05.000]  你這樣做不是違背了原則嗎
[00:11:05.000 --> 00:11:09.000]  如果神真的不分青紅皂白
[00:11:09.000 --> 00:11:11.000]  你滅掉所有地方的時間
[00:11:11.000 --> 00:11:13.000]  整件事就很嚴重
[00:11:13.000 --> 00:11:17.000]  不單止你做錯事被人說
[00:11:17.000 --> 00:11:22.000]  甚至乎你一直在我生命面前那種聖潔的形象
[00:11:22.000 --> 00:11:25.000]  毀於一旦
[00:11:25.000 --> 00:11:28.000]  很難明白,所以我立即要來個小結
[00:11:28.000 --> 00:11:31.000]  停一停,休息一休息
[00:11:31.000 --> 00:11:32.000]  我們留意到一樣東西
[00:11:32.000 --> 00:11:36.000]  阿伯拉罕代求的對象不是認識的人
[00:11:36.000 --> 00:11:38.000]  他不是說他不祈求
[00:11:38.000 --> 00:11:43.000]  但他更加著重的是那個地方的需要
[00:11:43.000 --> 00:11:45.000]  裡面有可能是惡人
[00:11:45.000 --> 00:11:48.000]  甚至乎是他的仇敵
[00:11:48.000 --> 00:11:50.000]  阿伯拉罕祈求什麼
[00:11:50.000 --> 00:11:53.000]  拜託神,你那裡是壞的
[00:11:53.000 --> 00:11:58.000]  但你也用你那種公平公義的原則
[00:11:58.000 --> 00:12:00.000]  對待這個地方
[00:12:00.000 --> 00:12:04.000]  你不要一窩熟將所有東西消滅
[00:12:04.000 --> 00:12:08.000]  我想說這個公平公正的原則
[00:12:08.000 --> 00:12:11.000]  其實不單止給阿伯拉罕
[00:12:11.000 --> 00:12:14.000]  其實也給我們相信神
[00:12:14.000 --> 00:12:17.000]  甚至乎我們說是屬神的子民
[00:12:17.000 --> 00:12:20.000]  我們也持守著這個東西
[00:12:20.000 --> 00:12:23.000]  來到這裡,我先停一停
[00:12:23.000 --> 00:12:25.000]  進入第二個部分
[00:12:25.000 --> 00:12:28.000]  第二個部分是說耶和華的詩音
[00:12:28.000 --> 00:12:31.000]  經文一跳,我就跳到第30節
[00:12:31.000 --> 00:12:34.000]  其實也是第二輪對話的開始
[00:12:34.000 --> 00:12:36.000]  阿伯拉罕一開始第一句是什麼
[00:12:36.000 --> 00:12:38.000]  求主不要生氣
[00:12:38.000 --> 00:12:41.000]  這句說話重覆了兩次
[00:12:41.000 --> 00:12:43.000]  但在這段對話裡面
[00:12:43.000 --> 00:12:44.000]  短短幾節?
[00:12:44.000 --> 00:12:45.000]  三節的經文
[00:12:45.000 --> 00:12:46.000]  四節的經文裡面
[00:12:46.000 --> 00:12:48.000]  我們有些東西要留意
[00:12:48.000 --> 00:12:50.000]  第一就是阿伯拉罕第一個字是什麼
[00:12:50.000 --> 00:12:53.000]  求,peace
[00:12:53.000 --> 00:12:56.000]  差一點點,要兩手過重
[00:12:56.000 --> 00:12:59.000]  我們求人開場白
[00:12:59.000 --> 00:13:02.000]  都是拜託幫幫忙,我求求你
[00:13:02.000 --> 00:13:04.000]  你求人會用什麼語氣
[00:13:04.000 --> 00:13:06.000]  你會不會像剛才阿伯拉罕
[00:13:06.000 --> 00:13:07.000]  不過不是
[00:13:07.000 --> 00:13:09.000]  不會用剛才那種質問的語氣
[00:13:09.000 --> 00:13:12.000]  你想有人幫你,你也誠懇一點
[00:13:12.000 --> 00:13:14.000]  有些禮貌,低聲下氣
[00:13:14.000 --> 00:13:16.000]  這是常識
[00:13:16.000 --> 00:13:18.000]  阿伯拉罕來到這裡
[00:13:18.000 --> 00:13:20.000]  他開始用求這個字
[00:13:20.000 --> 00:13:23.000]  語氣也不同了
[00:13:23.000 --> 00:13:24.000]  而第二個字是什麼
[00:13:24.000 --> 00:13:26.000]  第二個字就是主,求主
[00:13:26.000 --> 00:13:28.000]  主是什麼意思
[00:13:28.000 --> 00:13:31.000]  可能今天我們真的有點難理解
[00:13:31.000 --> 00:13:33.000]  但簡單地說
[00:13:33.000 --> 00:13:35.000]  決定權在誰那裡
[00:13:35.000 --> 00:13:37.000]  不是在阿伯拉罕那裡
[00:13:37.000 --> 00:13:38.000]  是在神那裡
[00:13:38.000 --> 00:13:41.000]  是由神去決定
[00:13:41.000 --> 00:13:44.000]  神答應阿伯拉罕的祈求
[00:13:44.000 --> 00:13:47.000]  當我們看到阿伯拉罕
[00:13:47.000 --> 00:13:50.000]  在整段祈求的談判過程中
[00:13:50.000 --> 00:13:52.000]  其實我們看到阿伯拉罕的態度
[00:13:52.000 --> 00:13:57.000]  是越來越謙卑,越來越恭敬
[00:13:57.000 --> 00:13:58.000]  剛才我有讀到
[00:13:58.000 --> 00:14:00.000]  不過可能大家記不記得
[00:14:00.000 --> 00:14:01.000]  27節那裡讀到
[00:14:01.000 --> 00:14:05.000]  我雖然只不過是一個塵土灰燼
[00:14:05.000 --> 00:14:10.000]  形容自己也是地底泥一樣
[00:14:10.000 --> 00:14:12.000]  所以30節那些求主不要生氣
[00:14:12.000 --> 00:14:15.000]  31節我還敢跟主說嗎
[00:14:15.000 --> 00:14:18.000]  求主也不要再生氣
[00:14:18.000 --> 00:14:22.000]  這些正正是不斷不斷將自己降卑
[00:14:22.000 --> 00:14:24.000]  第三,我講一句
[00:14:24.000 --> 00:14:26.000]  求主不要生氣
[00:14:26.000 --> 00:14:28.000]  你想想整個談判的過程
[00:14:28.000 --> 00:14:29.000]  剛才想一想
[00:14:29.000 --> 00:14:32.000]  由50個,40個,15個,30個,20個
[00:14:32.000 --> 00:14:33.000]  最後10個
[00:14:33.000 --> 00:14:35.000]  神其實一直都在答應
[00:14:35.000 --> 00:14:37.000]  在聆聽阿伯拉罕的祈求
[00:14:37.000 --> 00:14:41.000]  但我問神有沒有生氣過
[00:14:41.000 --> 00:14:43.000]  沒有
[00:14:43.000 --> 00:14:45.000]  神是很簡單的一句
[00:14:45.000 --> 00:14:47.000]  好啊,這樣吧
[00:14:47.000 --> 00:14:50.000]  其實他一直都沒有生氣
[00:14:50.000 --> 00:14:53.000]  直到結束大家離開的時候
[00:14:53.000 --> 00:14:58.000]  其實一直都是神沒有生氣過
[00:14:58.000 --> 00:15:00.000]  而且還達成了共識
[00:15:00.000 --> 00:15:03.000]  一起回到自己的地方
[00:15:03.000 --> 00:15:04.000]  其實我們在這裡看到
[00:15:04.000 --> 00:15:06.000]  神有另一個屬性
[00:15:06.000 --> 00:15:08.000]  除了公平公義之外
[00:15:08.000 --> 00:15:13.000]  其實原來由阿伯拉罕為那50個人祈求的時候
[00:15:13.000 --> 00:15:17.000]  其實神已經在26節的時候
[00:15:17.000 --> 00:15:19.000]  已經答應了
[00:15:19.000 --> 00:15:21.000]  神因為那50個人的緣故
[00:15:21.000 --> 00:15:24.000]  會饒恕那個地方
[00:15:24.000 --> 00:15:25.000]  其實他想說什麼
[00:15:25.000 --> 00:15:26.000]  我想說什麼
[00:15:26.000 --> 00:15:28.000]  其實在整個對話裡面
[00:15:28.000 --> 00:15:32.000]  神一直是內心聆聽
[00:15:32.000 --> 00:15:35.000]  甚至原來在對話過程裡面
[00:15:35.000 --> 00:15:37.000]  阿伯拉罕發現了
[00:15:37.000 --> 00:15:42.000]  原來神是有一個饒恕的屬性在裡面
[00:15:42.000 --> 00:15:44.000]  過去只知道神是公平公正
[00:15:44.000 --> 00:15:46.000]  你叫我這樣做
[00:15:46.000 --> 00:15:47.000]  但在這個過程裡面
[00:15:47.000 --> 00:15:51.000]  他竟然發現了神的另一個屬性
[00:15:51.000 --> 00:15:53.000]  所以在這個過程裡面
[00:15:53.000 --> 00:15:55.000]  我們就開始嘗試明白
[00:15:55.000 --> 00:15:57.000]  什麼原因50個之後
[00:15:57.000 --> 00:16:02.000]  他夠膽會繼續要40、30、20甚至10
[00:16:02.000 --> 00:16:07.000]  原來饒恕也是神的一個屬性
[00:16:07.000 --> 00:16:08.000]  換句話說
[00:16:08.000 --> 00:16:11.000]  神既有公平公義
[00:16:11.000 --> 00:16:14.000]  也有恩典有憐憫
[00:16:14.000 --> 00:16:18.000]  所以在這裡很快又有一個小結
[00:16:18.000 --> 00:16:20.000]  我們說祈禱
[00:16:20.000 --> 00:16:22.000]  我們祈禱是有力的
[00:16:22.000 --> 00:16:23.000]  不過我們又要知道
[00:16:23.000 --> 00:16:25.000]  所謂祈禱的力量在哪裡
[00:16:25.000 --> 00:16:27.000]  在神那裡
[00:16:27.000 --> 00:16:29.000]  因為主權在神那裡
[00:16:29.000 --> 00:16:34.000]  唯有神才能答應我們的祈求
[00:16:34.000 --> 00:16:35.000]  同樣地
[00:16:35.000 --> 00:16:36.000]  阿伯剛才這樣說
[00:16:36.000 --> 00:16:38.000]  神原來除了公平公義之外
[00:16:38.000 --> 00:16:40.000]  其實在過程裡面
[00:16:40.000 --> 00:16:41.000]  阿伯拉罕發現了
[00:16:41.000 --> 00:16:45.000]  神也有恩典憐憫的一面
[00:16:45.000 --> 00:16:47.000]  是沉悶的
[00:16:47.000 --> 00:16:48.000]  因為很難近
[00:16:48.000 --> 00:16:49.000]  但我想說
[00:16:49.000 --> 00:16:51.000]  經文已經說完了
[00:16:51.000 --> 00:16:53.000]  以下我想分享一點
[00:16:53.000 --> 00:16:56.000]  我在預備這篇經文的時候的一些領受
[00:16:56.000 --> 00:16:59.000]  甚至一些過程裡面
[00:16:59.000 --> 00:17:02.000]  也可能是關你們的事
[00:17:02.000 --> 00:17:04.000]  我不買關子了
[00:17:04.000 --> 00:17:05.000]  我想說如果祈禱
[00:17:05.000 --> 00:17:06.000]  剛才這樣說
[00:17:06.000 --> 00:17:07.000]  不是隨口說的
[00:17:07.000 --> 00:17:09.000]  要學的
[00:17:09.000 --> 00:17:10.000]  我想說阿伯拉罕的祈禱
[00:17:10.000 --> 00:17:12.000]  我們學到什麼呢
[00:17:12.000 --> 00:17:14.000]  就是原來可以從神的屬性
[00:17:14.000 --> 00:17:17.000]  神的角度去祈求
[00:17:17.000 --> 00:17:20.000]  而阿伯拉罕就是我們的榜樣
[00:17:20.000 --> 00:17:23.000]  阿伯拉罕知道神是一個公平公正的神
[00:17:23.000 --> 00:17:26.000]  所以他當為索多瑪祈求的時候
[00:17:26.000 --> 00:17:29.000]  他用同樣公平公正的祈求
[00:17:29.000 --> 00:17:32.000]  不過在祈求的過程裡面又怎樣
[00:17:32.000 --> 00:17:35.000]  他發現原來神也有恩典憐憫的一面
[00:17:35.000 --> 00:17:37.000]  在某程度上
[00:17:37.000 --> 00:17:39.000]  阿伯拉罕剛才的祈禱
[00:17:39.000 --> 00:17:43.000]  其實跟我們經常背開的主禱文有點像
[00:17:43.000 --> 00:17:45.000]  主禱文開始是什麼
[00:17:45.000 --> 00:17:46.000]  我們在天上的父
[00:17:46.000 --> 00:17:48.000]  願人都尊祢的名為聖
[00:17:48.000 --> 00:17:49.000]  願祢的國降臨
[00:17:49.000 --> 00:17:52.000]  願祢的子行在地上
[00:17:52.000 --> 00:17:54.000]  然後就轉圈圈
[00:17:54.000 --> 00:17:57.000]  這個是耶穌教導門徒的祈禱
[00:17:57.000 --> 00:17:58.000]  什麼意思呢
[00:17:58.000 --> 00:18:00.000]  祈禱原來是用神的名
[00:18:00.000 --> 00:18:01.000]  神的國
[00:18:01.000 --> 00:18:03.000]  神的旨意
[00:18:03.000 --> 00:18:06.000]  為優先的選擇
[00:18:06.000 --> 00:18:09.000]  這個就是禱告的需要
[00:18:09.000 --> 00:18:11.000]  我們要明白什麼是神的國
[00:18:11.000 --> 00:18:13.000]  什麼是神的旨意
[00:18:13.000 --> 00:18:16.000]  其實我們又要明白什麼是神的心意
[00:18:16.000 --> 00:18:17.000]  但是我想說
[00:18:17.000 --> 00:18:19.000]  明白神的心意
[00:18:19.000 --> 00:18:21.000]  其實我會用
[00:18:21.000 --> 00:18:24.000]  跟揣摩主子的心意一樣
[00:18:24.000 --> 00:18:26.000]  大家看這幅圖
[00:18:26.000 --> 00:18:30.000]  如果你們有養貓
[00:18:30.000 --> 00:18:33.000]  可能會理解我想說的話
[00:18:33.000 --> 00:18:35.000]  當你想想
[00:18:35.000 --> 00:18:38.000]  你很想關心你家的貓聖人
[00:18:38.000 --> 00:18:41.000]  但是主子的心
[00:18:41.000 --> 00:18:44.000]  也不知道是什麼心
[00:18:44.000 --> 00:18:47.000]  態度忽冷忽熱
[00:18:47.000 --> 00:18:49.000]  我想他來陪我
[00:18:49.000 --> 00:18:50.000]  他就走開
[00:18:50.000 --> 00:18:53.000]  我在工作他又撞過來
[00:18:53.000 --> 00:18:56.000]  真的不知道他在想什麼
[00:18:56.000 --> 00:18:59.000]  又調一調
[00:18:59.000 --> 00:19:02.000]  我不知道大家在座有沒有拍拖
[00:19:02.000 --> 00:19:03.000]  如果有拍拖
[00:19:03.000 --> 00:19:07.000]  也可能明白什麼是揣摩主子的心意
[00:19:07.000 --> 00:19:08.000]  你試想想
[00:19:08.000 --> 00:19:09.000]  你做一些事情
[00:19:09.000 --> 00:19:11.000]  令到你隔壁的人不開心
[00:19:11.000 --> 00:19:14.000]  你的腦子不是即時黑人問號嗎
[00:19:14.000 --> 00:19:16.000]  其實他才會滿意
[00:19:16.000 --> 00:19:19.000]  還是他怎樣也不滿意
[00:19:19.000 --> 00:19:23.000]  兄弟姐妹
[00:19:23.000 --> 00:19:27.000]  雖然我用了揣摩主子的心意來做類比
[00:19:27.000 --> 00:19:29.000]  好像有點負面
[00:19:29.000 --> 00:19:32.000]  但是我想說事實是相反的
[00:19:32.000 --> 00:19:35.000]  因為神不是一隻貓
[00:19:35.000 --> 00:19:37.000]  我不敢說你是伴侶
[00:19:37.000 --> 00:19:39.000]  我這種
[00:19:39.000 --> 00:19:40.000]  喜怒無常
[00:19:40.000 --> 00:19:41.000]  神不是這樣的
[00:19:41.000 --> 00:19:43.000]  祂不是喜怒無常
[00:19:43.000 --> 00:19:44.000]  難以揣摩
[00:19:44.000 --> 00:19:48.000]  我們認識神真的可以透過聖經
[00:19:48.000 --> 00:19:49.000]  不過有趣的
[00:19:49.000 --> 00:19:52.000]  你不是看聖經就認識神
[00:19:52.000 --> 00:19:54.000]  原來我們要看的過程
[00:19:54.000 --> 00:19:55.000]  我們認識聖經
[00:19:55.000 --> 00:19:56.000]  認識神的過程
[00:19:56.000 --> 00:19:59.000]  原來是一種關係的建立
[00:19:59.000 --> 00:20:00.000]  否則你看聖經
[00:20:00.000 --> 00:20:02.000]  其實跟你看報紙
