
[00:00:00.000 --> 00:00:05.000]  再有誰是爸爸的? 請舉手
[00:02:38.000 --> 00:02:41.000]  我們知道今天的社會價值觀
[00:02:41.000 --> 00:02:49.000]  對生意育女不是一件吃力不討好的事
[00:02:49.000 --> 00:02:55.000]  年輕人的年輕女兒結婚都不打算生
[00:02:55.000 --> 00:02:56.000]  出生到下廣
[00:02:56.000 --> 00:02:58.000]  在座的老師都明白
[00:02:58.000 --> 00:03:00.000]  可能你的工作都很差
[00:03:00.000 --> 00:03:06.000]  我聽到好像將會有一半的中學會失效
[00:03:06.000 --> 00:03:08.000]  在這樣的情況下
[00:03:08.000 --> 00:03:11.000]  或者你回到辦公室
[00:03:11.000 --> 00:03:17.000]  你會覺得這個時代還在生
[00:03:17.000 --> 00:03:21.000]  所以教會和社會好像兩個極端的世界
[00:03:21.000 --> 00:03:24.000]  但我們相信
[00:03:24.000 --> 00:03:29.000]  我們的父神是我們天上的爸爸
[00:03:29.000 --> 00:03:32.000]  而我們地上的爸爸就好像天上的爸爸
[00:03:32.000 --> 00:03:34.000]  在地上的代表一樣
[00:03:34.000 --> 00:03:37.000]  所以我相信父神一定會祝福各位爸爸
[00:03:37.000 --> 00:03:40.000]  讓你去祝福你的子女
[00:03:40.000 --> 00:03:46.000]  甚至讓子女去祝福世界身邊的人
[00:03:46.000 --> 00:03:49.000]  所以希望我這個訊息能夠祝福大家
[00:03:49.000 --> 00:03:51.000]  但你不是爸爸
[00:03:51.000 --> 00:03:54.000]  你太太、子女、弟兄
[00:03:54.000 --> 00:03:56.000]  這個祝福
[00:03:56.000 --> 00:03:58.000]  給爸爸的祝福你都有份
[00:03:58.000 --> 00:04:04.000]  一會兒我會說什麼
[00:04:04.000 --> 00:04:08.000]  如果父神給爸爸的祝福
[00:04:08.000 --> 00:04:14.000]  給子女是一個方程式
[00:04:14.000 --> 00:04:16.000]  這個祝福是什麼呢?
[00:04:16.000 --> 00:04:17.000]  我們試試看
[00:04:17.000 --> 00:04:21.000]  舊約創世紀一對父子的祝福
[00:04:21.000 --> 00:04:25.000]  這是雅各在臨終的時候
[00:04:25.000 --> 00:04:28.000]  對他的兒子約瑟和約瑟
[00:04:28.000 --> 00:04:31.000]  兩個兒子的一番祝福的說話
[00:04:31.000 --> 00:04:36.000]  他說:願我祖父阿伯拉罕和我父親以撒所侍奉的神
[00:04:36.000 --> 00:04:40.000]  就是一生牧養我直到今日的神
[00:04:40.000 --> 00:04:44.000]  救贖我脫離一切患難的那位使者
[00:04:44.000 --> 00:04:46.000]  祝福給兩個兒子
[00:04:46.000 --> 00:04:47.000]  即約瑟的兩個兒子
[00:04:47.000 --> 00:04:50.000]  願我祖父阿伯拉罕和我父親以撒的命
[00:04:50.000 --> 00:04:52.000]  即他們得以流傳
[00:04:52.000 --> 00:04:58.000]  願他們在全地多多繁衍
[00:04:58.000 --> 00:05:02.000]  雅各深知他一生被神牧養
[00:05:02.000 --> 00:05:06.000]  經歷了很多挫折和困難
[00:05:06.000 --> 00:05:11.000]  但他持守上帝對他的家族的應許和約
[00:05:11.000 --> 00:05:16.000]  所以他很想將上帝的福氣給他的兒子
[00:05:16.000 --> 00:05:18.000]  他最愛的兒子約瑟
[00:05:18.000 --> 00:05:22.000]  如果你熟悉雅各的故事應該可以理解
[00:05:22.000 --> 00:05:26.000]  雖然是上帝揀選他接續他的應許
[00:05:26.000 --> 00:05:30.000]  但他逃難到他舅父那裏
[00:05:30.000 --> 00:05:32.000]  舅父欺負他
[00:05:32.000 --> 00:05:35.000]  賺到錢後回到自己家
[00:05:35.000 --> 00:05:38.000]  又怕他哥哥對他不利
[00:05:38.000 --> 00:05:41.000]  後來才知道他哥哥原諒他
[00:05:41.000 --> 00:05:43.000]  很害怕
[00:05:43.000 --> 00:05:46.000]  但上帝一次一次透過說話
[00:05:46.000 --> 00:05:48.000]  透過做夢
[00:05:48.000 --> 00:05:51.000]  透過向他顯現和角力
[00:05:51.000 --> 00:05:53.000]  告訴他我在這裏
[00:05:53.000 --> 00:05:55.000]  雅各我在這裏
[00:05:55.000 --> 00:05:58.000]  神一直沒有離開過雅各
[00:05:58.000 --> 00:06:03.000]  雖然創世後的三分一都是講約瑟
[00:06:03.000 --> 00:06:08.000]  但雅各接下來都會繼續依靠神
[00:06:08.000 --> 00:06:12.000]  他會讓神是他的守衛
[00:06:12.000 --> 00:06:15.000]  跟隨他 依靠他
[00:06:15.000 --> 00:06:21.000]  所以不論雅各在戲劇性的日子
[00:06:21.000 --> 00:06:23.000]  或平凡的日子裏
[00:06:23.000 --> 00:06:27.000]  我相信他都感受到上帝的同在同行
[00:06:27.000 --> 00:06:30.000]  父親你是否願意
[00:06:30.000 --> 00:06:32.000]  不論順境逆境
[00:06:32.000 --> 00:06:33.000]  這句話很耳熟
[00:06:33.000 --> 00:06:36.000]  順境逆境都跟神親近呢?
[00:06:36.000 --> 00:06:39.000]  讓神跟你同行同在呢?
[00:06:39.000 --> 00:06:43.000]  原來父神的祝福給父親
[00:06:43.000 --> 00:06:46.000]  就是他的同在
[00:06:46.000 --> 00:06:52.000]  父神願意跟父親同在
[00:06:52.000 --> 00:06:56.000]  跟父親 跟一般的父親有什麼不同呢?
[00:06:56.000 --> 00:07:02.000]  我們看看剛才雅各對約瑟的說話裏
[00:07:02.000 --> 00:07:04.000]  有一個小插曲
[00:07:04.000 --> 00:07:06.000]  就是當時約瑟兩個兒子
[00:07:06.000 --> 00:07:09.000]  約瑟帶著兩個兒子
[00:07:09.000 --> 00:07:10.000]  不知道幾多歲
[00:07:10.000 --> 00:07:12.000]  可能是小朋友
[00:07:12.000 --> 00:07:14.000]  帶到雅各面前
[00:07:14.000 --> 00:07:19.000]  希望雅各為他按手祝福
[00:07:19.000 --> 00:07:22.000]  約瑟已經很聰明
[00:07:22.000 --> 00:07:25.000]  已經將大兒子馬拿西
[00:07:25.000 --> 00:07:28.000]  拖到雅各的右手
[00:07:28.000 --> 00:07:31.000]  小兒子二百年拖到雅各的左手
[00:07:31.000 --> 00:07:33.000]  設好位置給他
[00:07:33.000 --> 00:07:38.000]  希望雅各用右手祝福他的大孫
[00:07:38.000 --> 00:07:40.000]  左手二孫
[00:07:40.000 --> 00:07:43.000]  雅各如何應對呢?
[00:07:43.000 --> 00:07:44.000]  看看這幅圖
[00:07:44.000 --> 00:07:47.000]  就是這樣 交叉手
[00:07:47.000 --> 00:07:50.000]  既然右手疊在小兒子身上
[00:07:50.000 --> 00:07:52.000]  左手是大兒子
[00:07:52.000 --> 00:07:55.000]  右手的祝福或是獎之名分
[00:07:55.000 --> 00:08:02.000]  是當時最好 最尊榮 最理想的東西
[00:08:02.000 --> 00:08:08.000]  跟我們今天想將最好 最理想的東西給我們一樣
[00:08:08.000 --> 00:08:12.000]  雅各說 是呀 約瑟 我知道
[00:08:12.000 --> 00:08:17.000]  但你的小弟將來要成為大國
[00:08:17.000 --> 00:08:21.000]  會比他的大哥更多
[00:08:21.000 --> 00:08:24.000]  這句說話很熟悉 後面有心水清掛
[00:08:24.000 --> 00:08:27.000]  雅各自己也是這樣成熟
[00:08:27.000 --> 00:08:32.000]  當年上帝就這樣跟你八卦說
[00:08:32.000 --> 00:08:35.000]  大的要服侍小的
[00:08:35.000 --> 00:08:40.000]  當我們看到上帝同在的一個父親
[00:08:40.000 --> 00:08:43.000]  他的眼界 他的眼光
[00:08:43.000 --> 00:08:51.000]  不再是一般人 通常價值觀是好一點
[00:08:51.000 --> 00:08:52.000]  怎會是好一點呢?
[00:08:52.000 --> 00:08:56.000]  怎會是恰當 理想一點呢?
[00:08:56.000 --> 00:09:00.000]  他能夠以上帝的眼光去選擇
[00:09:00.000 --> 00:09:03.000]  他看到神的揀選 不是人的意願
[00:09:03.000 --> 00:09:07.000]  這就是神同在的父親的特質
[00:09:07.000 --> 00:09:11.000]  即是後來其實約瑟也在經歷神的揀選
[00:09:11.000 --> 00:09:17.000]  他排在11 但神揀他
[00:09:17.000 --> 00:09:21.000]  神同在的父親能夠以上帝的眼光去選擇是最好的
[00:09:21.000 --> 00:09:26.000]  不是按我們世俗的價值觀
[00:09:26.000 --> 00:09:28.000]  當我們做父母
[00:09:28.000 --> 00:09:32.000]  我們為我們的子女選擇學校 選擇科目
[00:09:32.000 --> 00:09:41.000]  在哪裏升學 或是將來做哪一行的人生規劃等等
[00:09:41.000 --> 00:09:46.000]  我們是否可以用上帝的眼光去跟他揀選
[00:09:46.000 --> 00:09:48.000]  或是求問上帝的心意呢?
[00:09:48.000 --> 00:09:51.000]  等上帝去帶領呢?
[00:09:51.000 --> 00:09:57.000]  我們接著看看《創世紀》第79章
[00:09:57.000 --> 00:10:04.000]  整章大部分都是亞各為他的12個兒子祝福的說話
[00:10:04.000 --> 00:10:08.000]  亞各叫了12個兒子來
[00:10:08.000 --> 00:10:12.000]  每個都說了祝福的說話
[00:10:12.000 --> 00:10:16.000]  這些說話包括日後將來會遇到的事
[00:10:16.000 --> 00:10:21.000]  以及按照他們各人的福分去祝福
[00:10:21.000 --> 00:10:27.000]  雖然聖經說亞各最疼愛約瑟
[00:10:27.000 --> 00:10:32.000]  亞各應該也不想其他11個兒子不好
[00:10:32.000 --> 00:10:35.000]  應該會說一些好聽的話
[00:10:35.000 --> 00:10:37.000]  希望上帝賜福
[00:10:37.000 --> 00:10:41.000]  會不會是這樣呢?
[00:10:41.000 --> 00:10:44.000]  但不是
[00:10:45.000 --> 00:10:51.000]  亞各跟這12個兒子的說話
[00:10:51.000 --> 00:10:55.000]  有一半兒子的說話是很負面的
[00:10:55.000 --> 00:10:59.000]  讓我看看甚麼是按照各人的福分
[00:10:59.000 --> 00:11:02.000]  亞各從他們的兒子 每一個兒子
[00:11:02.000 --> 00:11:04.000]  他們的行事為人
[00:11:04.000 --> 00:11:10.000]  指出他們從小到現在的肅靈光景
[00:11:10.000 --> 00:11:13.000]  並且他們每一個的家族
[00:11:13.000 --> 00:11:16.000]  他們當時年細小
[00:11:16.000 --> 00:11:19.000]  變眼敏已經有很多個兒子
[00:11:19.000 --> 00:11:23.000]  他們這12個兒子每一個人的家族
[00:11:23.000 --> 00:11:26.000]  即後來的12支派
[00:11:26.000 --> 00:11:31.000]  他們將來在上帝的應許成就時會發生甚麼事呢?
[00:11:31.000 --> 00:11:35.000]  特別在這幾個兒子中
[00:11:35.000 --> 00:11:37.000]  有幾個兒子是很壞的
[00:11:37.000 --> 00:11:39.000]  最大惡極的
[00:11:39.000 --> 00:11:41.000]  大兒子在裏面
[00:11:41.000 --> 00:11:46.000]  跟亞各的妾侍同寢
[00:11:46.000 --> 00:11:48.000]  碰到床
[00:11:48.000 --> 00:11:53.000]  二兒子和三兒子因為妹妹被事件姦污而逃性
[00:11:53.000 --> 00:11:59.000]  這些說話都包括在亞各對他們的子女的祝福的說話裏面
[00:11:59.000 --> 00:12:07.000]  亞各直指他們的兒子
[00:12:07.000 --> 00:12:09.000]  有得罪神
[00:12:09.000 --> 00:12:11.000]  得罪人的地方
[00:12:11.000 --> 00:12:15.000]  這些說話都會融入在祝福的說話裏面
[00:12:15.000 --> 00:12:18.000]  因為他們沒有從他們父親身上學會
[00:12:18.000 --> 00:12:21.000]  或者看到怎樣叫神童在
[00:12:21.000 --> 00:12:26.000]  他們為他們的後代立了很壞的榜樣
[00:12:26.000 --> 00:12:29.000]  所以有神童在的亞各
[00:12:29.000 --> 00:12:33.000]  祝福他們的兒子的焦點就是
[00:12:33.000 --> 00:12:38.000]  究竟他們的兒子是否按照上帝的心意
[00:12:38.000 --> 00:12:40.000]  按照上帝的應去行
[00:12:40.000 --> 00:12:45.000]  是否遵守上帝的吩咐
[00:12:45.000 --> 00:12:48.000]  是否為上帝作美好的見證
[00:12:48.000 --> 00:12:52.000]  因此神童在的父親的第二個特質
[00:12:52.000 --> 00:12:56.000]  就是他可以作一個屬靈的榜樣
[00:12:56.000 --> 00:13:00.000]  為上帝作美好的見證
[00:13:00.000 --> 00:13:03.000]  他要作屬靈的榜樣
[00:13:03.000 --> 00:13:07.000]  為上帝的國作美好的見證
[00:13:07.000 --> 00:13:12.000]  在最近梁廷堯牧師的新書
[00:13:12.000 --> 00:13:14.000]  就是講他父親的
[00:13:14.000 --> 00:13:16.000]  之前也有宣傳說過
[00:13:16.000 --> 00:13:19.000]  有一頁梁牧師說
[00:13:19.000 --> 00:13:25.000]  他父親慷慨的行為不僅改善了受助者的生活
[00:13:25.000 --> 00:13:29.000]  也激勵了很多人參與公益事業
[00:13:29.000 --> 00:13:30.000]  他經常說
[00:13:30.000 --> 00:13:33.000]  施予是一種責任
[00:13:33.000 --> 00:13:38.000]  也是對神恩典的回應
[00:13:38.000 --> 00:13:44.000]  雖然梁牧師當了牧師後才信耶穌
[00:13:44.000 --> 00:13:47.000]  但他信了主後
[00:13:47.000 --> 00:13:52.000]  他用行動去回應上帝的心意
[00:13:52.000 --> 00:13:56.000]  他參與在上帝的工作裏
[00:13:56.000 --> 00:14:00.000]  這件事反而成為梁牧師的榜樣
[00:14:00.000 --> 00:14:04.000]  一個激勵
[00:14:04.000 --> 00:14:07.000]  所以我也鼓勵在在的父親
[00:14:07.000 --> 00:14:12.000]  你也要以行動去作屬靈的榜樣
[00:14:12.000 --> 00:14:14.000]  讓你的太太和子女都看到
[00:14:14.000 --> 00:14:18.000]  神如何跟你同在
[00:14:18.000 --> 00:14:22.000]  上帝如何是你家庭的牧者
[00:14:22.000 --> 00:14:27.000]  如何牧養你的生活和家庭
[00:14:27.000 --> 00:14:28.000]  很多事情可以做
[00:14:28.000 --> 00:14:31.000]  例如有家庭祭壇
[00:14:31.000 --> 00:14:35.000]  教導子女為自己祈禱
[00:14:35.000 --> 00:14:38.000]  為家人祈禱
[00:14:38.000 --> 00:14:42.000]  例如有幾個子女
[00:14:42.000 --> 00:14:45.000]  哥哥生病,弟弟為他祈禱
[00:14:45.000 --> 00:14:47.000]  這些教導
[00:14:47.000 --> 00:14:52.000]  似乎為同學、為老師、為社會去禱告
[00:14:52.000 --> 00:14:55.000]  我小女兒也懂得為
[00:14:55.000 --> 00:14:57.000]  因為我們家最近流流病
[00:14:57.000 --> 00:15:00.000]  她自發地為我們祈禱
[00:15:00.000 --> 00:15:02.000]  我覺得很感謝主
[00:15:02.000 --> 00:15:03.000]  感到很欣慰
[00:15:03.000 --> 00:15:06.000]  我更鼓勵爸爸能夠參與
[00:15:06.000 --> 00:15:09.000]  教會的事工或外面的義工
[00:15:09.000 --> 00:15:10.000]  身體力行
[00:15:10.000 --> 00:15:13.000]  我特別鼓勵爸爸能夠參與
[00:15:13.000 --> 00:15:16.000]  青少年的服事或兒童的服事
[00:15:16.000 --> 00:15:19.000]  不是叫你監視著子女
[00:15:19.000 --> 00:15:23.000]  而是讓子女看到
[00:15:23.000 --> 00:15:24.000]  你關心她之餘
[00:15:24.000 --> 00:15:26.000]  也關心別人的子女
[00:15:26.000 --> 00:15:33.000]  更可以進入到現在少年人的心態和文化
[00:15:33.000 --> 00:15:39.000]  接下來Avanna放暑假
[00:15:39.000 --> 00:15:40.000]  沒有集隊
[00:15:40.000 --> 00:15:45.000]  需要各小組去參與導師少奶
[00:15:45.000 --> 00:15:46.000]  賣廣告
[00:15:46.000 --> 00:15:50.000]  需要各小組幫忙帶領兒童崇拜
[00:15:50.000 --> 00:15:54.000]  我鼓勵所有的夫婦組、弟兄組
[00:15:54.000 --> 00:15:57.000]  最少在暑假幫忙一次
[00:15:57.000 --> 00:16:01.000]  看看兒童崇拜的小朋友是怎樣
[00:16:01.000 --> 00:16:06.000]  所以父親能夠得到祝福
[00:16:06.000 --> 00:16:09.000]  就是父神給他的童在
[00:16:09.000 --> 00:16:14.000]  而父親有神童在的特質
[00:16:14.000 --> 00:16:19.000]  就是能夠以神的眼光去選擇
[00:16:19.000 --> 00:16:24.000]  他也能夠成為一個屬靈的榜樣
[00:16:24.000 --> 00:16:29.000]  究竟父親給兒童的祝福有甚麼呢?
[00:16:29.000 --> 00:16:34.000]  我們看看亞國的壞孩子
[00:16:34.000 --> 00:16:37.000]  我們看看亞國怎樣去祝福弱室
[00:16:37.000 --> 00:16:40.000]  在49章的其中這幾節
[00:16:40.000 --> 00:16:44.000]  比較長的相對其他兒女
[00:16:44.000 --> 00:16:47.000]  就是亞國對於弱室的祝福
[00:16:47.000 --> 00:16:53.000]  亞國說弱室是多結果子的樹枝
[00:16:53.000 --> 00:16:56.000]  是全旁多結果子的枝子
[00:16:56.000 --> 00:16:58.000]  他的枝子伸出牆外
[00:16:58.000 --> 00:17:03.000]  就是說弱室在上不單止幫助埃及
[00:17:03.000 --> 00:17:06.000]  渡過了七年的大饑荒
[00:17:06.000 --> 00:17:09.000]  而這個幫助更是伸出牆外
[00:17:09.000 --> 00:17:13.000]  藉著草糧幫助到埃及周邊的城市
[00:17:13.000 --> 00:17:16.000]  甚至乎亞國的一族
[00:17:16.000 --> 00:17:20.000]  弓箭手惡意攻擊他
[00:17:20.000 --> 00:17:22.000]  敵對他,向他射箭
[00:17:22.000 --> 00:17:25.000]  就是弱室之前遭遇的苦難
[00:17:25.000 --> 00:17:28.000]  被哥哥出賣,快要死了
[00:17:28.000 --> 00:17:30.000]  賣到埃及做奴隸
[00:17:30.000 --> 00:17:34.000]  被主人太太冤枉等等處理
[00:17:34.000 --> 00:17:37.000]  但他的弓仍堅硬
[00:17:37.000 --> 00:17:40.000]  他的手臂靈活敏捷
[00:17:40.000 --> 00:17:43.000]  這是因爲亞國大能者的手
[00:17:43.000 --> 00:17:46.000]  從那裡他是以色列的墓者
[00:17:46.000 --> 00:17:48.000]  以色列的盆石
[00:17:48.000 --> 00:17:50.000]  就是弱室恩爵
[00:17:50.000 --> 00:17:53.000]  就是上帝的保守
[00:17:53.000 --> 00:17:55.000]  每天跨過
[00:17:55.000 --> 00:17:58.000]  你父親的神必幫助你
[00:17:58.000 --> 00:18:00.000]  全能者必賜福給你
[00:18:00.000 --> 00:18:03.000]  天上的福,心冤下面允讓的福
[00:18:03.000 --> 00:18:06.000]  以及生養,撫養的福
[00:18:06.000 --> 00:18:09.000]  下面就是亞國很希望的祝福
[00:18:09.000 --> 00:18:11.000]  如果你給我那麼多
[00:18:11.000 --> 00:18:13.000]  你給弱室更多更多
[00:18:13.000 --> 00:18:16.000]  特別留意最下面那句
[00:18:16.000 --> 00:18:19.000]  這些福必降到弱室的頭上
[00:18:19.000 --> 00:18:24.000]  並且臨到那與兄弟有分別的人的頭頂上
[00:18:24.000 --> 00:18:28.000]  因爲他深信上帝的這幾個祝福
[00:18:28.000 --> 00:18:31.000]  一定會給自己更多的給弱室
[00:18:31.000 --> 00:18:36.000]  之餘上帝的祝福會因爲弱室祝福身邊的人
[00:18:36.000 --> 00:18:39.000]  我先看看弓箭手惡意攻擊他
[00:18:39.000 --> 00:18:42.000]  因爲很想去講一下這段
[00:18:42.000 --> 00:18:47.000]  弱室苦難源自於他十七歲那年
[00:18:47.000 --> 00:18:52.000]  聖經說爸爸送了件彩衣給他
[00:18:52.000 --> 00:18:54.000]  又發了夢去講
[00:18:54.000 --> 00:18:57.000]  所以他哥哥很妒忌他
[00:18:57.000 --> 00:19:00.000]  恨他,要死要受苦
[00:19:00.000 --> 00:19:04.000]  還要那一刻在坑裏面不聽他哀求
[00:19:04.000 --> 00:19:07.000]  聖經後面說他哥哥說
[00:19:07.000 --> 00:19:12.000]  他說他哀求我,很痛苦,我們不理他
[00:19:12.000 --> 00:19:15.000]  首先要為弱室平反
[00:19:15.000 --> 00:19:19.000]  因爲我聽到很多弟兄姊妹查這段聖經
[00:19:19.000 --> 00:19:22.000]  都覺得有時弱室都不值得幫忙
[00:19:22.000 --> 00:19:28.000]  他事不更事,似寵生嬌
[00:19:28.000 --> 00:19:33.000]  不識人情世故,幹嘛那麼招搖呢
[00:19:33.000 --> 00:19:37.000]  請留意創世紀的作者
[00:19:37.000 --> 00:19:39.000]  他想寫這段說話
[00:19:39.000 --> 00:19:43.000]  不是想我們去看
[00:19:43.000 --> 00:19:46.000]  究竟怎樣做人,怎樣做弟弟
[00:19:46.000 --> 00:19:49.000]  整件作者是想講
[00:19:49.000 --> 00:19:53.000]  上帝那一刻是揀選了弱室
[00:19:53.000 --> 00:19:55.000]  去承繼亞國的應許
[00:19:55.000 --> 00:19:57.000]  並且在講為什麼
[00:19:57.000 --> 00:19:59.000]  因為弱室是合神心意的
[00:19:59.000 --> 00:20:00.000]  聖經有提到弱室
[00:20:00.000 --> 00:20:04.000]  他部署跟他爸爸說哥哥的壞話
[00:20:04.000 --> 00:20:06.000]  之後很多經文都在講
[00:20:06.000 --> 00:20:11.000]  弱室的人的品格是上帝看為好的
[00:20:11.000 --> 00:20:15.000]  還有就是其他人對於上帝揀選弱室之後的反應
[00:20:15.000 --> 00:20:20.000]  他的反應就是拒絕,不接受
[00:20:20.000 --> 00:20:22.000]  亞國也是
[00:20:22.000 --> 00:20:25.000]  雖然李伯嘉聽到這個說話
[00:20:25.000 --> 00:20:28.000]  但他們看到他老公之後都沒有理會
[00:20:28.000 --> 00:20:34.000]  弱室當然是壞的
[00:20:34.000 --> 00:20:36.000]  他懂得解悶
[00:20:36.000 --> 00:20:38.000]  他為什麼都要跟別人講
[00:20:38.000 --> 00:20:40.000]  但聖經說弱室要去到
[00:20:40.000 --> 00:20:43.000]  他哥哥買糧下拜那一刻
[00:20:43.000 --> 00:20:45.000]  才明白夢的意思
[00:20:45.000 --> 00:20:47.000]  其實他那時候真的不明白
[00:20:47.000 --> 00:20:50.000]  不明白就問,問問而已
[00:20:50.000 --> 00:20:52.000]  但哥哥們就不理會,很生氣
[00:20:52.000 --> 00:20:54.000]  亞國他也明白
[00:20:54.000 --> 00:20:57.000]  只是放在心裏
[00:20:57.000 --> 00:21:01.000]  但聖經怎麼記載弱室呢
[00:21:01.000 --> 00:21:06.000]  聖經記載弱室沒有像他爸爸亞國那樣
[00:21:06.000 --> 00:21:08.000]  經常都去呼求神
[00:21:08.000 --> 00:21:11.000]  或者跟神說話
[00:21:11.000 --> 00:21:13.000]  你幫我,我幫你
[00:21:13.000 --> 00:21:17.000]  聖經沒有說弱室經常都去呼求神
[00:21:17.000 --> 00:21:22.000]  或者神有沒有介入在他的困苦裏面
[00:21:22.000 --> 00:21:24.000]  困苦裏面怎麼幫他
[00:21:24.000 --> 00:21:27.000]  只有兩次記載了
[00:21:27.000 --> 00:21:36.000]  耶和華與弱室同在
[00:21:36.000 --> 00:21:39.000]  The Lord was with Joseph
[00:21:39.000 --> 00:21:45.000]  第一次就是他剛被埋到波提佛當奴隸的時候
[00:21:45.000 --> 00:21:50.000]  第二次就是他被波提佛的老婆
[00:21:50.000 --> 00:21:57.000]  色誘他,不果,然後就陷他入獄
[00:21:57.000 --> 00:22:01.000]  原來父親給兒子一個祝福
[00:22:01.000 --> 00:22:10.000]  就是你幫助子女都有上帝的同在
[00:22:10.000 --> 00:22:16.000]  幫助子女都經歷到上帝同在,好像他父親一樣
[00:22:16.000 --> 00:22:22.000]  既然聖經說弱室很得他父親所愛
[00:22:22.000 --> 00:22:28.000]  亞國不只是送衣服給他
[00:22:28.000 --> 00:22:32.000]  他一定會在他成長,起碼在他17歲之前的日子裏
[00:22:32.000 --> 00:22:35.000]  不斷耳濡目染
[00:22:35.000 --> 00:22:39.000]  不斷在照顧他的時間
[00:22:39.000 --> 00:22:42.000]  會說很多上帝的應許,上帝怎樣成就他的工作
[00:22:42.000 --> 00:22:48.000]  很想將上帝的祝福不斷有機會跟他說
[00:22:48.000 --> 00:22:52.000]  並且我們能夠見到
[00:22:52.000 --> 00:22:57.000]  弱室都能夠有神同在父親的特質
[00:22:57.000 --> 00:23:05.000]  譬如當波提佛的太太去搞的時候
[00:23:05.000 --> 00:23:11.000]  他能夠把持,他說上帝我怎樣能夠行整大事得罪神呢
[00:23:11.000 --> 00:23:16.000]  亦都能夠在坐監裏面做很多見證
[00:23:16.000 --> 00:23:19.000]  我們都見到弱室都有這些特質
[00:23:19.000 --> 00:23:26.000]  並且他還有一個從神而來的抗疫力
[00:23:26.000 --> 00:23:28.000]  我們試想像一下弱室
[00:23:28.000 --> 00:23:31.000]  他是被他哥哥欺凌
[00:23:31.000 --> 00:23:36.000]  他遇到很多生命的威脅在坑裏
[00:23:36.000 --> 00:23:41.000]  被人賣掉,不公平的對待,不公義
[00:23:41.000 --> 00:23:47.000]  但聖經說他就是靠著神跟他同在
