
[00:00:00.000 --> 00:00:06.000]  多謝敬拜隊帶領我們來到上帝的面前
[00:03:30.000 --> 00:03:34.000]  會有一個先知去到一個聖殿
[00:03:34.000 --> 00:03:37.000]  可能是我們的教會門口
[00:03:37.000 --> 00:03:39.000]  去宣講上帝的話
[00:03:39.000 --> 00:03:44.000]  其實是一個好像是踢館或者挑機的行為
[00:03:44.000 --> 00:03:47.000]  在整個耶利米蘇
[00:03:47.000 --> 00:03:51.000]  這個聖殿講章其實在二十六章那裡再次出現
[00:03:51.000 --> 00:03:54.000]  不過二十六章那裡出現就不同一點
[00:03:54.000 --> 00:03:56.000]  那裡的內容就少一點
[00:03:56.000 --> 00:04:01.000]  但是重點放在耶利米蘇宣講完這個信息之後
[00:04:01.000 --> 00:04:04.000]  百姓的反應或者他的下場是怎樣
[00:04:04.000 --> 00:04:07.000]  原來最終就是二十六章
[00:04:07.000 --> 00:04:09.000]  他宣講這些信息之後
[00:04:09.000 --> 00:04:11.000]  他是因為他的言論而被捉拿
[00:04:11.000 --> 00:04:14.000]  甚至是受審,有死亡的威脅
[00:04:14.000 --> 00:04:16.000]  所以這篇講章是
[00:04:16.000 --> 00:04:21.000]  有人形容裡面的話其實是很辛辣
[00:04:21.000 --> 00:04:23.000]  以致猶太人不能夠接受
[00:04:23.000 --> 00:04:26.000]  他講了什麼呢? 講到明是講章
[00:04:26.000 --> 00:04:28.000]  很明顯就有三點式
[00:04:28.000 --> 00:04:34.000]  第一點就是你們要改正你們的所作所為
[00:04:34.000 --> 00:04:36.000]  這個是要去這樣做
[00:04:36.000 --> 00:04:40.000]  不要怎樣做呢? 就是不要依靠虛方的說話
[00:04:40.000 --> 00:04:46.000]  結局就是影響到究竟這班以色列民能不能夠仍然居住這地
[00:04:46.000 --> 00:04:48.000]  我們逐樣逐樣看
[00:04:48.000 --> 00:04:50.000]  第五節那裡講
[00:04:50.000 --> 00:04:55.000]  詳細講就是你們若實在改正你們的所作所為
[00:04:55.000 --> 00:04:57.000]  彼此承認私行公平
[00:04:57.000 --> 00:05:00.000]  不欺壓寄居的和孤兒寡婦
[00:05:00.000 --> 00:05:02.000]  不在這地方流無辜人的血
[00:05:02.000 --> 00:05:05.000]  也不隨從別臣陷害自己
[00:05:05.000 --> 00:05:07.000]  我就使你們仍然居住這地
[00:05:07.000 --> 00:05:12.000]  就是我從古時所賜給你們祖先的地
[00:05:12.000 --> 00:05:14.000]  從永遠到永遠
[00:05:14.000 --> 00:05:18.000]  在這裡講要那班以色列民去改正他們的所作所為
[00:05:18.000 --> 00:05:21.000]  為什麼要改正呢? 要做些什麼呢?
[00:05:21.000 --> 00:05:26.000]  原來上帝所尋求或是上帝所渴望見到的
[00:05:26.000 --> 00:05:28.000]  就是一個公平的社會
[00:05:28.000 --> 00:05:32.000]  要求這班以色列民承認私行公平
[00:05:32.000 --> 00:05:37.000]  提醒他們不要欺壓寄居的和孤兒寡婦
[00:05:37.000 --> 00:05:39.000]  不要在這地方流無辜人的血
[00:05:39.000 --> 00:05:43.000]  不要隨從別臣陷害自己
[00:05:43.000 --> 00:05:45.000]  因為他們曾經在埃及的時候
[00:05:45.000 --> 00:05:48.000]  他們也是這樣,他們也是寄居的
[00:05:48.000 --> 00:05:51.000]  他們也曾經是一個這樣的狀態
[00:05:51.000 --> 00:05:54.000]  所以上帝透過先知提醒他們
[00:05:54.000 --> 00:05:59.000]  要在這個社會裡面達至一個公平的狀況
[00:05:59.000 --> 00:06:01.000]  並且若果我們這樣做
[00:06:01.000 --> 00:06:03.000]  若果這班百姓這樣做
[00:06:03.000 --> 00:06:08.000]  就應許他們永遠永遠居住在這個地方
[00:06:08.000 --> 00:06:11.000]  這是他們要做的一個行為
[00:06:11.000 --> 00:06:13.000]  就是改正他們的所作所為
[00:06:13.000 --> 00:06:19.000]  第二個就是叫他們不要依靠一些虛荒無益的話
[00:06:19.000 --> 00:06:21.000]  第七章八節說
[00:06:21.000 --> 00:06:24.000]  看你們倚靠虛荒無益的話語
[00:06:24.000 --> 00:06:27.000]  你們豈可偷渡、殺害、姦淫、起假誓
[00:06:27.000 --> 00:06:30.000]  向巴黎燒香、隨從數不認識的別臣
[00:06:30.000 --> 00:06:33.000]  又來到這稱為我名下的殿
[00:06:33.000 --> 00:06:35.000]  在我面前敬拜
[00:06:35.000 --> 00:06:37.000]  說我們平安無事
[00:06:37.000 --> 00:06:40.000]  為了要行這一切可憎的事
[00:06:40.000 --> 00:06:42.000]  這稱為我名下的殿
[00:06:42.000 --> 00:06:45.000]  在你們眼中豈可看為賊窩
[00:06:45.000 --> 00:06:47.000]  看我真的看見了
[00:06:47.000 --> 00:06:49.000]  這是耶和華說的
[00:06:49.000 --> 00:06:53.000]  第九節才批評他們
[00:06:53.000 --> 00:06:55.000]  或者去指責他們
[00:06:55.000 --> 00:06:59.000]  用了一些十誡的言詞
[00:06:59.000 --> 00:07:05.000]  說他們偷渡、殺害、姦淫、起假誓
[00:07:05.000 --> 00:07:09.000]  向偶像下拜、向巴黎燒香
[00:07:09.000 --> 00:07:12.000]  這些全部都是十誡的言詞
[00:07:12.000 --> 00:07:15.000]  很明顯反映到當時的百姓
[00:07:15.000 --> 00:07:18.000]  是犯足了這十誡
[00:07:18.000 --> 00:07:22.000]  當上帝是武道
[00:07:22.000 --> 00:07:24.000]  並且他們去到上帝的殿裏面
[00:07:24.000 --> 00:07:29.000]  雖然做了一切十誡不容許的事
[00:07:29.000 --> 00:07:33.000]  但他們仍然在殿裏面敬拜
[00:07:33.000 --> 00:07:37.000]  並且以為自己是平安無事
[00:07:37.000 --> 00:07:38.000]  自己做一個宣告
[00:07:38.000 --> 00:07:41.000]  說我們一定是平安無事
[00:07:41.000 --> 00:07:45.000]  為何他們會倚靠這些虛荒無益的話
[00:07:45.000 --> 00:07:48.000]  為何會說我們一定是平安無事
[00:07:48.000 --> 00:07:50.000]  為何像經文剛才所說
[00:07:50.000 --> 00:07:51.000]  「這是耶和華的殿」
[00:07:51.000 --> 00:07:52.000]  「是耶和華的殿」
[00:07:52.000 --> 00:07:53.000]  「是耶和華的殿」
[00:07:53.000 --> 00:07:55.000]  重要的事要說三次呢
[00:07:55.000 --> 00:07:57.000]  原來是有一個典故在的
[00:07:57.000 --> 00:08:00.000]  當時早些年代
[00:08:00.000 --> 00:08:04.000]  經歷過原來是欺西加王的一個事蹟
[00:08:04.000 --> 00:08:09.000]  就是同樣耶路撒冷被敵軍包圍的時候
[00:08:09.000 --> 00:08:12.000]  正正就是上帝的幫助
[00:08:12.000 --> 00:08:15.000]  以致敵軍被消滅
[00:08:15.000 --> 00:08:19.000]  耶路撒冷被圍困的事件被解救
[00:08:19.000 --> 00:08:23.000]  因此他們得出了一個理念
[00:08:23.000 --> 00:08:26.000]  認為是「錫安一定不會失敗」
[00:08:26.000 --> 00:08:28.000]  一個錫安不敗的觀念
[00:08:28.000 --> 00:08:31.000]  就是耶和華必定會保護他的聖殿
[00:08:31.000 --> 00:08:34.000]  所以他們回到他的殿裏
[00:08:34.000 --> 00:08:35.000]  他們一定會沒事
[00:08:35.000 --> 00:08:39.000]  這次再面對其他鄰國的挑戰
[00:08:39.000 --> 00:08:41.000]  他們同樣都會沒事
[00:08:41.000 --> 00:08:44.000]  所以他們進入了耶和華的殿裏
[00:08:44.000 --> 00:08:47.000]  說我們平安無事
[00:08:47.000 --> 00:08:50.000]  但上帝不是這樣看的
[00:08:50.000 --> 00:08:51.000]  上帝很生氣
[00:08:51.000 --> 00:08:53.000]  因為這一班百姓
[00:08:53.000 --> 00:08:57.000]  來到這稱為「我名下的殿」裏
[00:08:57.000 --> 00:08:59.000]  去行一切可真的事
[00:08:59.000 --> 00:09:04.000]  並且把百姓當成一個賊窩
[00:09:04.000 --> 00:09:06.000]  賊窩的原文裏的意思
[00:09:06.000 --> 00:09:08.000]  就好像強盜裏的
[00:09:08.000 --> 00:09:10.000]  強盜的巢穴
[00:09:10.000 --> 00:09:14.000]  裏面住滿著一班強盜
[00:09:14.000 --> 00:09:16.000]  充滿暴力的人
[00:09:16.000 --> 00:09:19.000]  和一班犯罪的人
[00:09:19.000 --> 00:09:25.000]  就好像一班人奉上帝的名
[00:09:25.000 --> 00:09:26.000]  不斷行惡
[00:09:26.000 --> 00:09:29.000]  但仍然覺得自己平安
[00:09:29.000 --> 00:09:30.000]  在新約裏
[00:09:30.000 --> 00:09:33.000]  耶穌同樣用了這個典故
[00:09:33.000 --> 00:09:35.000]  耶利米蘇這個字眼
[00:09:35.000 --> 00:09:38.000]  去形容當時的人是怎樣
[00:09:38.000 --> 00:09:40.000]  所以不論是先知的時代
[00:09:40.000 --> 00:09:41.000]  耶穌的時代
[00:09:41.000 --> 00:09:45.000]  甚至可能我們現在這個時代
[00:09:45.000 --> 00:09:48.000]  我們都當上帝的殿成為賊窩
[00:09:48.000 --> 00:09:50.000]  我們不斷犯罪
[00:09:50.000 --> 00:09:54.000]  但同時也回到上帝的殿裏敬拜
[00:09:54.000 --> 00:09:56.000]  以為自己平安無事
[00:09:56.000 --> 00:10:00.000]  耶利米就繼續說
[00:10:00.000 --> 00:10:02.000]  要改正自己的行為
[00:10:02.000 --> 00:10:04.000]  不要依靠虛謊的說話
[00:10:04.000 --> 00:10:06.000]  並且他舉了一個例子
[00:10:06.000 --> 00:10:08.000]  去支持他的言論
[00:10:08.000 --> 00:10:11.000]  他舉了一個示羅的例子
[00:10:11.000 --> 00:10:14.000]  他說你們到我的地方示羅去
[00:10:14.000 --> 00:10:17.000]  就像我先前在那裏立為我名的居所
[00:10:17.000 --> 00:10:20.000]  察看我因這百姓以色列的罪惡
[00:10:20.000 --> 00:10:22.000]  向那地方所行的事
[00:10:22.000 --> 00:10:25.000]  現在因你們行這一切的事
[00:10:25.000 --> 00:10:27.000]  我一再警戒你們
[00:10:27.000 --> 00:10:28.000]  你們卻不聽從
[00:10:28.000 --> 00:10:29.000]  我呼喚你們
[00:10:29.000 --> 00:10:31.000]  你們也不回應這是耶和華說的
[00:10:31.000 --> 00:10:34.000]  所以我要向這稱為我名下的
[00:10:34.000 --> 00:10:36.000]  你們所依靠的殿
[00:10:36.000 --> 00:10:38.000]  與我所賜給你們
[00:10:38.000 --> 00:10:40.000]  和你們祖先的地這樣行
[00:10:40.000 --> 00:10:42.000]  正如我從前向示羅所行的
[00:10:42.000 --> 00:10:46.000]  我必將你們從我眼前講出
[00:10:46.000 --> 00:10:48.000]  正如講出你們的眾弟兄
[00:10:48.000 --> 00:10:50.000]  就是所有以法連的後裔
[00:10:50.000 --> 00:10:53.000]  在這裏提醒一班以色列民
[00:10:53.000 --> 00:10:58.000]  其實上帝的殿是否真的不敗呢?
[00:10:58.000 --> 00:11:02.000]  原來以前曾經又有另外一個例子
[00:11:02.000 --> 00:11:05.000]  成為前居讓他們借鑒
[00:11:05.000 --> 00:11:07.000]  就是示羅這個地方
[00:11:07.000 --> 00:11:09.000]  曾經在撒慕爾記裏
[00:11:09.000 --> 00:11:14.000]  也是一個敬拜上帝的地方
[00:11:14.000 --> 00:11:18.000]  並且是立為上帝名的居所
[00:11:18.000 --> 00:11:21.000]  但是因為他們的犯罪
[00:11:21.000 --> 00:11:24.000]  他們將藥櫃搬了出來
[00:11:24.000 --> 00:11:27.000]  從此藥櫃不斷漂流
[00:11:27.000 --> 00:11:29.000]  打仗也輸了
[00:11:29.000 --> 00:11:32.000]  甚至被非利士人奪去
[00:11:32.000 --> 00:11:35.000]  從那次開始
[00:11:35.000 --> 00:11:39.000]  示羅這個地方再也不成為敬拜中心
[00:11:39.000 --> 00:11:41.000]  好像廢了一樣
[00:11:41.000 --> 00:11:45.000]  當時在撒慕爾記裏的百姓指聞
[00:11:45.000 --> 00:11:47.000]  他們倚靠藥櫃
[00:11:47.000 --> 00:11:50.000]  就像今天耶利米蘇裏的百姓一樣
[00:11:50.000 --> 00:11:51.000]  倚靠聖殿
[00:11:51.000 --> 00:11:54.000]  他們以為倚靠一些屬於上帝的東西
[00:11:54.000 --> 00:11:56.000]  他們便會平安無事
[00:11:56.000 --> 00:12:00.000]  以為搬藥櫃出來便可以打贏仗
[00:12:00.000 --> 00:12:03.000]  以為今天他們回到聖殿
[00:12:03.000 --> 00:12:06.000]  同樣會打贏仗
[00:12:06.000 --> 00:12:09.000]  這是一個錯的理念
[00:12:09.000 --> 00:12:14.000]  所以上帝這樣去評價一群的子民
[00:12:14.000 --> 00:12:16.000]  就是一再警戒他們
[00:12:16.000 --> 00:12:17.000]  他們不聽從
[00:12:17.000 --> 00:12:19.000]  一再呼喚他們
[00:12:19.000 --> 00:12:21.000]  他們也不回應
[00:12:21.000 --> 00:12:28.000]  至於結局就要從我眼前說出這群百姓
[00:12:28.000 --> 00:12:32.000]  今天我們探討一個問題
[00:12:32.000 --> 00:12:34.000]  就是教會存留的問題
[00:12:34.000 --> 00:12:37.000]  當日耶利米蘇去宣講
[00:12:37.000 --> 00:12:41.000]  究竟他們能否留下在一個應許之地
[00:12:41.000 --> 00:12:44.000]  就是關於存留的問題
[00:12:44.000 --> 00:12:47.000]  今天同樣我們會思考教會的存留問題
[00:12:47.000 --> 00:12:51.000]  今天我們和當時的百姓一樣
[00:12:51.000 --> 00:12:54.000]  只關注自己的平安
[00:12:54.000 --> 00:12:56.000]  還是如上帝所說
[00:12:56.000 --> 00:12:59.000]  我們要追求一個公平的社會
[00:12:59.000 --> 00:13:02.000]  今天我們好像那群百姓一樣
[00:13:02.000 --> 00:13:05.000]  倚靠虛假和謊言去生活
[00:13:05.000 --> 00:13:09.000]  還是我們擁護誠實和真理
[00:13:09.000 --> 00:13:15.000]  我不知道當時那群百姓是哪裏來的信心
[00:13:15.000 --> 00:13:19.000]  他們以為上帝不會拆毀聖殿
[00:13:19.000 --> 00:13:23.000]  以為上帝不會說出這群子民
[00:13:23.000 --> 00:13:26.000]  以為上帝只有慈愛和憐憫
[00:13:26.000 --> 00:13:30.000]  但在歷史上我們也看到
[00:13:30.000 --> 00:13:34.000]  上帝一點也不稀罕這個聖殿
[00:13:34.000 --> 00:13:36.000]  他可以隨時拆毀
[00:13:36.000 --> 00:13:39.000]  若那群子民犯罪
[00:13:39.000 --> 00:13:42.000]  他隨時也可以說出他們
[00:13:42.000 --> 00:13:46.000]  上帝也不只是有慈愛和憐憫
[00:13:46.000 --> 00:13:50.000]  他同時也有公義並且會作出管教
[00:13:50.000 --> 00:13:53.000]  今天提醒我們的同樣都是一樣
[00:13:53.000 --> 00:13:56.000]  若果我們只是關注自身的平安
[00:13:56.000 --> 00:14:00.000]  若果我們是倚靠虛假和謊言去生活
[00:14:00.000 --> 00:14:03.000]  同樣我們都會被趕出
[00:14:03.000 --> 00:14:05.000]  趕出我們的教會
[00:14:05.000 --> 00:14:08.000]  趕出上帝所應去的地方
[00:14:08.000 --> 00:14:13.000]  今天教會的存留其實不在乎任何的權勢
[00:14:13.000 --> 00:14:17.000]  教會的生死不關任何的權勢事
[00:14:17.000 --> 00:14:19.000]  而是上帝的百姓
[00:14:19.000 --> 00:14:21.000]  我們一群的信徒
[00:14:21.000 --> 00:14:24.000]  是否跟從上帝的心意而生活
[00:14:24.000 --> 00:14:27.000]  是否追求社會的公平
[00:14:27.000 --> 00:14:29.000]  是否擁護誠實和真理
[00:14:29.000 --> 00:14:32.000]  這才是教會存留的關鍵
[00:14:32.000 --> 00:14:35.000]  這是我們第一個提醒
[00:14:35.000 --> 00:14:40.000]  上帝說他看見,他真的看見
[00:14:40.000 --> 00:14:43.000]  無論我們是在教會裏面
[00:14:43.000 --> 00:14:45.000]  是生活裏面
[00:14:45.000 --> 00:14:48.000]  還是在家裏我們敬拜
[00:14:48.000 --> 00:14:50.000]  他都看見,他都看見
[00:14:50.000 --> 00:14:52.000]  究竟我們的生命的狀態是怎樣
[00:14:52.000 --> 00:14:55.000]  他一一看見,是不能欺騙
[00:14:55.000 --> 00:14:57.000]  是不能去騙他
[00:14:57.000 --> 00:15:02.000]  然後才繼續說
[00:15:02.000 --> 00:15:04.000]  所以你不要為這百姓祈禱
[00:15:04.000 --> 00:15:06.000]  不要為他們的呼求禱告
[00:15:06.000 --> 00:15:09.000]  也不要為他們向我祈求
[00:15:09.000 --> 00:15:11.000]  因為我不聽
[00:15:11.000 --> 00:15:35.000]  (范國威說)
[00:15:35.000 --> 00:15:37.000]  所以主耶和說
[00:15:37.000 --> 00:15:51.000]  (范國威說)
[00:15:51.000 --> 00:15:53.000]  先知其中一個功能
[00:15:53.000 --> 00:15:55.000]  或者其中一個責任
[00:15:55.000 --> 00:15:57.000]  就是為百姓祈禱
[00:15:57.000 --> 00:15:59.000]  然而上帝在這裏
[00:15:59.000 --> 00:16:00.000]  他生氣到一個點
[00:16:00.000 --> 00:16:04.000]  就是叫先知不要為這班百姓祈禱
[00:16:04.000 --> 00:16:07.000]  上帝為何不聽禱告呢?
[00:16:07.000 --> 00:16:10.000]  正正是因為人不聽他的訓誨
[00:16:10.000 --> 00:16:13.000]  上帝亦再問一個問題
[00:16:13.000 --> 00:16:15.000]  難道耶利米你見不到嗎?
[00:16:15.000 --> 00:16:17.000]  剛剛那段經文
[00:16:17.000 --> 00:16:19.000]  上帝真是看見
[00:16:19.000 --> 00:16:21.000]  他反問耶利米
[00:16:21.000 --> 00:16:24.000]  先知難道你沒有看見嗎?
[00:16:24.000 --> 00:16:25.000]  看見甚麼呢?
[00:16:25.000 --> 00:16:29.000]  他看見就是小孩在執柴
[00:16:29.000 --> 00:16:31.000]  父親在燒火
[00:16:31.000 --> 00:16:33.000]  婦女在搓麵做餅
[00:16:33.000 --> 00:16:38.000]  獻給天后又向別臣獻囂酒祭
[00:16:38.000 --> 00:16:40.000]  這裏說的是
[00:16:40.000 --> 00:16:44.000]  無論是全家還是全國的百姓
[00:16:44.000 --> 00:16:47.000]  無論是平民還是領袖
[00:16:47.000 --> 00:16:51.000]  整個國家都在背叛耶和華
[00:16:51.000 --> 00:16:54.000]  以至耶和華生氣到一個點
[00:16:54.000 --> 00:16:57.000]  先知的禱告他都不聽
[00:16:57.000 --> 00:17:01.000]  不要為這班百姓祈禱
[00:17:01.000 --> 00:17:03.000]  孟君的耶和華
[00:17:03.000 --> 00:17:05.000]  以色列的神如此說
[00:17:05.000 --> 00:17:08.000]  你們要將繁祭加在你們的祭物上
[00:17:08.000 --> 00:17:09.000]  又要吃肉
[00:17:09.000 --> 00:17:13.000]  因為我將你們祖先從埃及地領出來的納入
[00:17:13.000 --> 00:17:15.000]  繁祭和祭物的事我並沒有提說
[00:17:15.000 --> 00:17:17.000]  也沒有吩咐他們
[00:17:17.000 --> 00:17:19.000]  我只吩咐他們這一件事
[00:17:19.000 --> 00:17:21.000]  你們當聽從我的話
[00:17:21.000 --> 00:17:22.000]  我就作你們的神
[00:17:22.000 --> 00:17:24.000]  你們亦作我的子民
[00:17:24.000 --> 00:17:26.000]  你們行走我所吩咐的一切道路
[00:17:26.000 --> 00:17:28.000]  就可以得福
[00:17:28.000 --> 00:17:33.000]  先知繼續向領袖上帝講論
[00:17:33.000 --> 00:17:39.000]  他提到當時這班百姓不單向別神燒香
[00:17:39.000 --> 00:17:44.000]  甚至他們將一些獻祭的規矩混亂
[00:17:44.000 --> 00:17:49.000]  原本繁祭是要將整個祭物獻給上帝
[00:17:49.000 --> 00:17:53.000]  但他們竟然留下一些肉
[00:17:53.000 --> 00:17:54.000]  很想自己去吃
[00:17:54.000 --> 00:17:58.000]  混亂獻祭的規矩按自己的意願而行
[00:17:58.000 --> 00:18:02.000]  完全不理會上帝的心意
[00:18:02.000 --> 00:18:06.000]  這裡亦提到一個次序
[00:18:06.000 --> 00:18:10.000]  當時領這班百姓的祖先
[00:18:10.000 --> 00:18:12.000]  從埃及地領出來的那一天
[00:18:12.000 --> 00:18:16.000]  其實繁祭和祭物的事上帝並沒有提說
[00:18:16.000 --> 00:18:19.000]  這裡並不是說上帝沒有吩咐這些規矩
[00:18:19.000 --> 00:18:21.000]  而是在說先後次序的問題
[00:18:21.000 --> 00:18:25.000]  他們請救不是因為守規矩而請救
[00:18:25.000 --> 00:18:28.000]  他們請救純粹是一個欽點
[00:18:28.000 --> 00:18:33.000]  然後才頒布其他立法獻祭的規條
[00:18:33.000 --> 00:18:37.000]  這裡提到請救其實是無條件的
[00:18:37.000 --> 00:18:39.000]  上帝請救我們是無條件的
[00:18:39.000 --> 00:18:45.000]  但我們跟隨祂是有責任去守這些規條
[00:18:45.000 --> 00:18:53.000]  所以上帝吩咐其實祂的要求很簡單
[00:18:53.000 --> 00:18:57.000]  只有一件事就是聽從上帝的話
[00:18:57.000 --> 00:18:59.000]  上帝作我們的神
[00:18:59.000 --> 00:19:02.000]  我們亦作祂的子民
[00:19:02.000 --> 00:19:07.000]  聽從這隻字在《生命記》中出現過最多次
[00:19:07.000 --> 00:19:12.000]  亦是五經很重要的一卷
[00:19:12.000 --> 00:19:16.000]  總共出現過相同字根的字有82次
[00:19:16.000 --> 00:19:20.000]  不斷提醒這些以色列民
[00:19:20.000 --> 00:19:25.000]  一件事就是聽從上帝的話
[00:19:25.000 --> 00:19:33.000]  說真的,凡是祭的規矩或條文
[00:19:33.000 --> 00:19:38.000]  其實上帝並不在乎
[00:19:38.000 --> 00:19:41.000]  正如《撒姆爾記》上所說
[00:19:41.000 --> 00:19:43.000]  聽命勝於憲制
[00:19:43.000 --> 00:19:46.000]  順從勝於公羊的自由
[00:19:46.000 --> 00:19:50.000]  祂重視的不是我們所獻上的東西
[00:19:50.000 --> 00:19:52.000]  根本就是祂
[00:19:52.000 --> 00:19:57.000]  這個世界一切都是祂
[00:19:57.000 --> 00:20:00.000]  我們獻上的其實祂不在意
[00:20:00.000 --> 00:20:05.000]  祂在意的是我們有沒有聽從祂的話
[00:20:05.000 --> 00:20:07.000]  現實是怎樣呢?
[00:20:07.000 --> 00:20:10.000]  現實在二十四節不斷提及
[00:20:10.000 --> 00:20:13.000]  「你們卻不聽從也不質疑而聽」
[00:20:13.000 --> 00:20:17.000]  「竟隨從自己的計謀和還緊的惡心去行」
[00:20:17.000 --> 00:20:19.000]  「不進反退」
[00:20:19.000 --> 00:20:21.000]  「自從你們祖先出埃及地的那日」
[00:20:21.000 --> 00:20:25.000]  「直到今日,我每日一再猜險的我的僕人」
[00:20:25.000 --> 00:20:27.000]  「還先知到你們那裡去」
[00:20:27.000 --> 00:20:30.000]  「你們卻不聽也不質疑而聽」
[00:20:30.000 --> 00:20:35.000]  「竟硬著頸項行惡比你們祖先更甚」
[00:20:35.000 --> 00:20:37.000]  「你要將這一切的話告訴他們」
[00:20:37.000 --> 00:20:41.000]  「你們卻不聽,呼喚他們,他們卻不回應」
[00:20:41.000 --> 00:20:44.000]  「你要對他們說:這就是不聽從耶和華」
[00:20:44.000 --> 00:20:47.000]  「他們上帝的話,不領受分配的國民」
[00:20:47.000 --> 00:20:52.000]  「誠信已從他們口中消失殆盡了」
[00:20:52.000 --> 00:20:56.000]  現實就是他們三番四次在經文裏不斷重複
[00:20:56.000 --> 00:21:00.000]  這班百姓是不聽從、不質疑而聽
[00:21:00.000 --> 00:21:03.000]  不回應、不領受分配
[00:21:03.000 --> 00:21:05.000]  甚至最後有個結局就是
[00:21:05.000 --> 00:21:09.000]  「誠信已從他們口中消失殆盡了」
[00:21:09.000 --> 00:21:13.000]  正如以蔡阿書的形容一樣
[00:21:13.000 --> 00:21:16.000]  這班百姓聽了又聽,卻不明白
[00:21:16.000 --> 00:21:19.000]  看了又看,卻不曉得
[00:21:19.000 --> 00:21:23.000]  今日教會的危機
[00:21:23.000 --> 00:21:28.000]  很可能也跟耶利米亞時代那班百姓一樣
