
[00:00:00.000 --> 00:00:03.400]  大家好,好不好?
[00:03:25.000 --> 00:03:30.000]  聖靈自己和我們的靈一同去見證我們是上帝而來
[00:03:30.000 --> 00:03:32.000]  若是而來,就是後者是上帝的後者
[00:03:32.000 --> 00:03:34.000]  和基督同作後者
[00:03:34.000 --> 00:03:36.000]  如果我們和祂一同受苦
[00:03:36.000 --> 00:03:39.000]  是要我們和祂一同去得榮耀
[00:03:39.000 --> 00:03:40.000]  我認為現在的苦楚
[00:03:40.000 --> 00:03:42.000]  若比起將來要顯示給我們的榮耀
[00:03:42.000 --> 00:03:45.000]  是不足介意的
[00:03:45.000 --> 00:03:48.000]  受造之物,切望等候上帝的眾子顯出來
[00:03:48.000 --> 00:03:51.000]  因為受造之物屈服在虛空之下
[00:03:51.000 --> 00:03:52.000]  不是自己願意
[00:03:52.000 --> 00:03:56.000]  而是因為那些屈服的叫祂如此
[00:03:56.000 --> 00:04:00.000]  但受造之物仍然指望從敗壞、核製之下得釋放
[00:04:00.000 --> 00:04:03.000]  得享上帝兒女榮耀的自由
[00:04:03.000 --> 00:04:05.000]  我們知道一切受造之物一同新淫
[00:04:05.000 --> 00:04:07.000]  一同忍受陣痛
[00:04:07.000 --> 00:04:09.000]  直到如今
[00:04:09.000 --> 00:04:13.000]  不但如此,我們有聖靈作初熟的果子
[00:04:13.000 --> 00:04:14.000]  亦有自己內心的新淫
[00:04:14.000 --> 00:04:16.000]  等候著兒子的名份
[00:04:16.000 --> 00:04:19.000]  就是我們身體得救熟了
[00:04:19.000 --> 00:04:21.000]  我們得救是在乎盼望
[00:04:21.000 --> 00:04:24.000]  可是看得見的盼望,就不是盼望
[00:04:24.000 --> 00:04:27.000]  誰說盼望是所看得見的呢?
[00:04:27.000 --> 00:04:30.000]  但我們所盼望的,那些看不見的
[00:04:30.000 --> 00:04:32.000]  就是我們需要內心的等候
[00:04:32.000 --> 00:04:35.000]  同樣,我們的軟弱有聖靈的幫助
[00:04:35.000 --> 00:04:37.000]  我們本不知道如何祈禱
[00:04:37.000 --> 00:04:41.000]  但聖靈親自用無可言喻的嘆息替我們祈求
[00:04:41.000 --> 00:04:43.000]  那些監察人心知道
[00:04:43.000 --> 00:04:44.000]  聖靈所體貼的
[00:04:44.000 --> 00:04:47.000]  因為聖靈照著上帝旨意替聖徒祈求
[00:04:47.000 --> 00:04:50.000]  我們知道萬事都互相效力
[00:04:50.000 --> 00:04:52.000]  叫愛上帝的人得益處
[00:04:52.000 --> 00:04:55.000]  就是按祂旨意被召的人
[00:04:55.000 --> 00:04:57.000]  因為祂所預知的人
[00:04:57.000 --> 00:04:59.000]  祂所預定的
[00:04:59.000 --> 00:05:01.000]  他們效法祂兒子的榜樣
[00:05:01.000 --> 00:05:05.000]  使祂兒子在許多弟兄當中作長子
[00:05:05.000 --> 00:05:08.000]  祂所預定的人,祂又召他們來
[00:05:08.000 --> 00:05:10.000]  所召的人,祂又稱他們為兒
[00:05:10.000 --> 00:05:11.000]  所稱他們為兒的人
[00:05:11.000 --> 00:05:15.000]  祂又稱他們為得榮耀
[00:05:15.000 --> 00:05:18.000]  今日用三方向和大家講一講
[00:05:18.000 --> 00:05:19.000]  第一就是
[00:05:19.000 --> 00:05:22.000]  我們都是王子或公主
[00:05:22.000 --> 00:05:25.000]  第二就是經文說萬事都互相效力
[00:05:25.000 --> 00:05:26.000]  怎樣叫萬事互相效力?
[00:05:26.000 --> 00:05:27.000]  第三
[00:05:27.000 --> 00:05:31.000]  甚麼是愛神的人得益處?
[00:05:31.000 --> 00:05:32.000]  首先講講
[00:05:32.000 --> 00:05:35.000]  我們都是王子和公主
[00:05:35.000 --> 00:05:36.000]  大家覺不覺得?
[00:05:36.000 --> 00:05:38.000]  沒有人覺得
[00:05:38.000 --> 00:05:40.000]  這裡沒有人穿公主服裝
[00:05:40.000 --> 00:05:43.000]  沒有人穿王子褲嗎?
[00:05:43.000 --> 00:05:45.000]  沒有人穿王子褲
[00:05:45.000 --> 00:05:47.000]  現在的王子褲變成甚麼?
[00:05:47.000 --> 00:05:49.000]  現在的王子褲變成儒家褲
[00:05:49.000 --> 00:05:51.000]  所以現在男人又換了服裝
[00:05:51.000 --> 00:05:54.000]  我們好像不知道自己是王子或公主
[00:05:54.000 --> 00:05:55.000]  不是看外表
[00:05:55.000 --> 00:05:57.000]  聖經告訴我們
[00:05:57.000 --> 00:06:00.000]  我們是上帝的兒女
[00:06:00.000 --> 00:06:03.000]  所以我們是王子或公主
[00:06:03.000 --> 00:06:04.000]  假如這樣問你們
[00:06:04.000 --> 00:06:06.000]  落地一點
[00:06:06.000 --> 00:06:09.000]  如果你是查理A王國的兒子
[00:06:09.000 --> 00:06:10.000]  國王的兒子
[00:06:10.000 --> 00:06:12.000]  但又不能公開
[00:06:12.000 --> 00:06:14.000]  你是王子,但不能公開
[00:06:14.000 --> 00:06:18.000]  同時亦不能享有王子的權利和特權
[00:06:18.000 --> 00:06:20.000]  你的心情會是怎樣?
[00:06:20.000 --> 00:06:22.000]  不重複那段經文
[00:06:22.000 --> 00:06:24.000]  就是這樣的狀態
[00:06:24.000 --> 00:06:26.000]  我們是上帝的兒女
[00:06:26.000 --> 00:06:29.000]  我們是王子或公主
[00:06:29.000 --> 00:06:32.000]  但我們有名分,但又沒有特權
[00:06:32.000 --> 00:06:35.000]  我們就是這樣的心情
[00:06:35.000 --> 00:06:37.000]  近一點說
[00:06:37.000 --> 00:06:41.000]  這就是一個既濟而未濟的狀態
[00:06:41.000 --> 00:06:44.000]  我們是王子,但又沒有特權的狀態
[00:06:44.000 --> 00:06:46.000]  我們是被收納而成為自治
[00:06:46.000 --> 00:06:48.000]  聖經所說的身份
[00:06:48.000 --> 00:06:50.000]  和基督同享上帝後治的身份
[00:06:50.000 --> 00:06:52.000]  和基督同享
[00:06:52.000 --> 00:06:54.000]  在世與基督同釘十字架
[00:06:54.000 --> 00:06:56.000]  將來分享他的榮耀
[00:06:56.000 --> 00:06:57.000]  寫到明
[00:06:57.000 --> 00:06:59.000]  在世,和耶穌基督一樣
[00:06:59.000 --> 00:07:03.000]  在世要釘身十字架,要受苦
[00:07:03.000 --> 00:07:05.000]  這個榮耀不是在世得的榮耀
[00:07:05.000 --> 00:07:08.000]  是將來和他一同得榮耀
[00:07:08.000 --> 00:07:10.000]  在天上和他一同得榮耀
[00:07:10.000 --> 00:07:13.000]  所以我們今天面對的很多困難
[00:07:13.000 --> 00:07:14.000]  都是和基督一同
[00:07:14.000 --> 00:07:16.000]  他在世也面對困難
[00:07:16.000 --> 00:07:18.000]  我們在世也面對困難
[00:07:18.000 --> 00:07:22.000]  這個身份尚未完全獲得充分兌現
[00:07:22.000 --> 00:07:24.000]  即是做王子或公主的身份
[00:07:24.000 --> 00:07:27.000]  這是一個互相矛盾的真理
[00:07:27.000 --> 00:07:30.000]  聖靈在我們心中印證我們是上帝兒女
[00:07:30.000 --> 00:07:32.000]  印證了我們是
[00:07:32.000 --> 00:07:34.000]  仍然等候著兒女的名分
[00:07:34.000 --> 00:07:36.000]  我們已經有名分
[00:07:36.000 --> 00:07:38.000]  但我們沒有權利
[00:07:38.000 --> 00:07:40.000]  在地上拿不到這個權利
[00:07:40.000 --> 00:07:42.000]  我們理應是一個自由人
[00:07:42.000 --> 00:07:45.000]  但卻仍然受人間各樣的約束
[00:07:45.000 --> 00:07:46.000]  有什麼約束呢?
[00:07:46.000 --> 00:07:48.000]  我們有不同的身份
[00:07:48.000 --> 00:07:52.000]  是別人的兒子、爸爸、兒女
[00:07:52.000 --> 00:07:54.000]  是別人的阿公、阿爺
[00:07:54.000 --> 00:07:57.000]  不同的工作、身份
[00:07:57.000 --> 00:07:59.000]  有不同的責任在裡面
[00:07:59.000 --> 00:08:01.000]  我們會面對生老病死
[00:08:01.000 --> 00:08:04.000]  這是生命規律的限制
[00:08:04.000 --> 00:08:06.000]  這就是世間上對我們的約束
[00:08:06.000 --> 00:08:08.000]  我們好像很自由
[00:08:08.000 --> 00:08:10.000]  但亦受到地面上很多的約束
[00:08:10.000 --> 00:08:12.000]  理應存在卻不存在
[00:08:12.000 --> 00:08:14.000]  說有卻未有
[00:08:14.000 --> 00:08:17.000]  即是王子或公主但又沒有權利
[00:08:17.000 --> 00:08:20.000]  是否應該感覺到沮喪呢?
[00:08:20.000 --> 00:08:22.000]  保羅告訴我們不是
[00:08:22.000 --> 00:08:24.000]  我們不應該沮喪
[00:08:24.000 --> 00:08:26.000]  保羅說我們尚未完全得熟
[00:08:26.000 --> 00:08:29.000]  但我們盼望將來完全得熟
[00:08:29.000 --> 00:08:33.000]  我們尚未脫離敗壞的實際
[00:08:33.000 --> 00:08:35.000]  但我們盼望脫離敗壞的實際
[00:08:35.000 --> 00:08:37.000]  我們有盼望的
[00:08:37.000 --> 00:08:39.000]  不是現在是這樣就這樣
[00:08:39.000 --> 00:08:41.000]  我們有盼望將來不是這樣
[00:08:41.000 --> 00:08:43.000]  若是已經得到聖經所說
[00:08:43.000 --> 00:08:45.000]  已經得到所有的福氣
[00:08:45.000 --> 00:08:48.000]  若是今天已經是最好的景況
[00:08:48.000 --> 00:08:51.000]  我們就不需要對未來擁抱盼望
[00:08:51.000 --> 00:08:52.000]  今天已經最好了
[00:08:52.000 --> 00:08:53.000]  為何要盼望呢?
[00:08:53.000 --> 00:08:55.000]  就是因為現在沒有
[00:08:55.000 --> 00:08:57.000]  所以我們得救在乎盼望
[00:08:57.000 --> 00:08:59.000]  是在將來
[00:08:59.000 --> 00:09:00.000]  將來會有的東西
[00:09:00.000 --> 00:09:02.000]  是一個盼望
[00:09:02.000 --> 00:09:05.000]  這幅圖明明說
[00:09:05.000 --> 00:09:09.000]  耶穌伸手落水底
[00:09:09.000 --> 00:09:12.000]  這幅圖是說彼得走在水上
[00:09:12.000 --> 00:09:14.000]  看到耶穌走在水上
[00:09:14.000 --> 00:09:16.000]  彼得想走就走
[00:09:16.000 --> 00:09:18.000]  帶著信心踏入海
[00:09:18.000 --> 00:09:20.000]  在水上走
[00:09:20.000 --> 00:09:22.000]  當他失去信心
[00:09:22.000 --> 00:09:24.000]  就沉下去了
[00:09:24.000 --> 00:09:25.000]  沉下去怎麼辦?
[00:09:25.000 --> 00:09:26.000]  死定了
[00:09:26.000 --> 00:09:27.000]  但不是
[00:09:27.000 --> 00:09:29.000]  耶穌伸手落水
[00:09:29.000 --> 00:09:32.000]  拉回彼得上來
[00:09:32.000 --> 00:09:34.000]  你有沒有信心繼續去依靠呢?
[00:09:34.000 --> 00:09:36.000]  就算我們失敗失腳的時候
[00:09:36.000 --> 00:09:39.000]  耶穌仍然會去拯救我們
[00:09:39.000 --> 00:09:43.000]  這就是我們的信心和盼望
[00:09:43.000 --> 00:09:44.000]  我們踏上的時候
[00:09:44.000 --> 00:09:45.000]  帶著信心
[00:09:45.000 --> 00:09:46.000]  失腳的時候
[00:09:46.000 --> 00:09:48.000]  但仍然帶著盼望
[00:09:48.000 --> 00:09:50.000]  耶穌會幫助我們
[00:09:50.000 --> 00:09:52.000]  就是因為看不透
[00:09:52.000 --> 00:09:54.000]  才需要信心和盼望
[00:09:54.000 --> 00:09:56.000]  很多東西我們不知道
[00:09:56.000 --> 00:09:57.000]  就是這兩件事
[00:09:57.000 --> 00:09:59.000]  更加鞏固我們的信仰
[00:09:59.000 --> 00:10:00.000]  這幅圖說一樣
[00:10:00.000 --> 00:10:05.000]  一群門徒和耶穌在船上遇上風浪
[00:10:05.000 --> 00:10:06.000]  門徒害怕嗎?
[00:10:06.000 --> 00:10:08.000]  理應很害怕
[00:10:08.000 --> 00:10:12.000]  但耶穌是和我們一條船
[00:10:12.000 --> 00:10:13.000]  你要記住
[00:10:13.000 --> 00:10:16.000]  和你們每個人都是一條船
[00:10:16.000 --> 00:10:19.000]  風浪害怕什麼?
[00:10:19.000 --> 00:10:22.000]  耶穌掌管風和浪
[00:10:22.000 --> 00:10:23.000]  祂和你一起
[00:10:23.000 --> 00:10:25.000]  你就不需要再擔心
[00:10:25.000 --> 00:10:29.000]  接著看萬事都互相效力
[00:10:29.000 --> 00:10:31.000]  又問一問大家
[00:10:31.000 --> 00:10:34.000]  你去醫院探望一個臨終病人
[00:10:34.000 --> 00:10:36.000]  差不多了
[00:10:36.000 --> 00:10:40.000]  他叫你為他祈禱多十年的壽命
[00:10:40.000 --> 00:10:43.000]  你會怎樣處理?
[00:10:43.000 --> 00:10:45.000]  給大家三秒時間想一想
[00:10:45.000 --> 00:10:47.000]  你會怎樣?
[00:10:47.000 --> 00:10:48.000]  這條題目太難了
[00:10:48.000 --> 00:10:50.000]  要選擇多選擇
[00:10:50.000 --> 00:10:52.000]  ABCDE選一個
[00:10:52.000 --> 00:10:54.000]  我祈禱不靈
[00:10:54.000 --> 00:10:57.000]  我幫你找牧師來
[00:10:57.000 --> 00:10:58.000]  B含糊祈禱
[00:10:58.000 --> 00:11:00.000]  願上帝的旨意成就
[00:11:00.000 --> 00:11:01.000]  祈完就算了
[00:11:01.000 --> 00:11:02.000]  C就是
[00:11:02.000 --> 00:11:04.000]  祈求不論醫治還是不治
[00:11:04.000 --> 00:11:07.000]  上帝決定總是最好的
[00:11:07.000 --> 00:11:08.000]  D就是跟足祂要求
[00:11:08.000 --> 00:11:10.000]  祈求十年的延壽
[00:11:10.000 --> 00:11:11.000]  幫祂求一照求
[00:11:11.000 --> 00:11:12.000]  E就是
[00:11:12.000 --> 00:11:14.000]  求上帝快點取祂生命
[00:11:14.000 --> 00:11:16.000]  免去祂痛苦
[00:11:16.000 --> 00:11:17.000]  亂七八糟
[00:11:17.000 --> 00:11:18.000]  控制不到
[00:11:18.000 --> 00:11:19.000]  快點取祂生命
[00:11:19.000 --> 00:11:22.000]  你會選擇哪一個?
[00:11:22.000 --> 00:11:23.000]  C
[00:11:23.000 --> 00:11:24.000]  C自由
[00:11:24.000 --> 00:11:25.000]  好
[00:11:25.000 --> 00:11:28.000]  我們看下去
[00:11:28.000 --> 00:11:30.000]  有時我們怎樣知道
[00:11:30.000 --> 00:11:34.000]  應該跟上帝祈求?
[00:11:34.000 --> 00:11:39.000]  你可以祈求上帝快點解決
[00:11:39.000 --> 00:11:41.000]  都是祈求找上帝
[00:11:41.000 --> 00:11:42.000]  你可以祈求找上帝
[00:11:42.000 --> 00:11:43.000]  聽聽神的聲音
[00:11:43.000 --> 00:11:45.000]  求祂給我堅持
[00:11:45.000 --> 00:11:46.000]  信心
[00:11:46.000 --> 00:11:47.000]  一樣是依靠神
[00:11:47.000 --> 00:11:48.000]  給我信心
[00:11:48.000 --> 00:11:49.000]  繼續堅持下去
[00:11:49.000 --> 00:11:50.000]  C
[00:11:50.000 --> 00:11:53.000]  求有依靠上帝的心而放棄
[00:11:53.000 --> 00:11:56.000]  信耶穌的人可以三樣都可以
[00:11:56.000 --> 00:11:59.000]  我做每一個決定都是依靠上帝
[00:11:59.000 --> 00:12:00.000]  放棄是依靠上帝
[00:12:00.000 --> 00:12:02.000]  堅持是依靠上帝
[00:12:02.000 --> 00:12:04.000]  求神幫你解決也是依靠上帝
[00:12:04.000 --> 00:12:07.000]  不會說你選擇了哪樣不依靠上帝
[00:12:07.000 --> 00:12:11.000]  我們嘗試這樣求會否更清晰
[00:12:11.000 --> 00:12:12.000]  主啊
[00:12:12.000 --> 00:12:14.000]  求祢賜平安的心給我
[00:12:14.000 --> 00:12:17.000]  去接受我不能改變的事
[00:12:17.000 --> 00:12:21.000]  賜我勇氣去改變我能夠改變的事
[00:12:21.000 --> 00:12:25.000]  賜我智慧去分辨這兩者
[00:12:25.000 --> 00:12:27.000]  有些事我們是否真的能夠改變
[00:12:27.000 --> 00:12:28.000]  有些事我們不能改變
[00:12:28.000 --> 00:12:30.000]  可否給我們勇氣去改變呢?
[00:12:30.000 --> 00:12:34.000]  最重要是求上帝給我們智慧去分辨
[00:12:34.000 --> 00:12:38.000]  很多時候不是說一定是上帝
[00:12:38.000 --> 00:12:39.000]  這一定不是上帝
[00:12:39.000 --> 00:12:41.000]  你求上帝去幫助你
[00:12:41.000 --> 00:12:44.000]  賜智慧去給你
[00:12:44.000 --> 00:12:47.000]  這幅圖畫是《但爾利書》
[00:12:47.000 --> 00:12:49.000]  落在獅子坑上
[00:12:49.000 --> 00:12:50.000]  我不詳細說《但爾利書》
[00:12:50.000 --> 00:12:53.000]  有機會跟大家再說
[00:12:53.000 --> 00:12:55.000]  四個字總結《但爾利書》
[00:12:55.000 --> 00:12:57.000]  即或不然
[00:12:57.000 --> 00:12:58.000]  其中一套
[00:12:58.000 --> 00:13:02.000]  即使你不是如你祈禱所祈的
[00:13:02.000 --> 00:13:06.000]  都仍然繼續去依靠上帝
[00:13:06.000 --> 00:13:08.000]  我記得我拍戲的時候
[00:13:08.000 --> 00:13:09.000]  有一次
[00:13:09.000 --> 00:13:12.000]  第二天拍一場很大的戲
[00:13:12.000 --> 00:13:17.000]  預約了特技人、特技團隊、特技車
[00:13:17.000 --> 00:13:21.000]  預約了兩塊塘膠擋風玻璃
[00:13:21.000 --> 00:13:25.000]  預約了救護車、警車、警員、救護員、消防車
[00:13:25.000 --> 00:13:28.000]  那天是很大的場口
[00:13:28.000 --> 00:13:31.000]  怎料第二天拍攝
[00:13:31.000 --> 00:13:32.000]  那天下大雨
[00:13:32.000 --> 00:13:35.000]  因為預約時間是24小時前取消
[00:13:35.000 --> 00:13:37.000]  是不用付費的
[00:13:37.000 --> 00:13:40.000]  但24小時內取消是要付費的
[00:13:40.000 --> 00:13:42.000]  副導演問我
[00:13:42.000 --> 00:13:45.000]  「怎樣?明天下大雨,我們拍不拍?取不取消?」
[00:13:45.000 --> 00:13:47.000]  我當時很有信心
[00:13:47.000 --> 00:13:50.000]  「不用取消,會停雨」
[00:13:50.000 --> 00:13:52.000]  繼續吧
[00:13:52.000 --> 00:13:55.000]  好了,到六、七時
[00:13:55.000 --> 00:13:58.000]  沒有停雨,沒有停過
[00:13:58.000 --> 00:14:00.000]  到睡覺
[00:14:00.000 --> 00:14:02.000]  12時左右
[00:14:02.000 --> 00:14:04.000]  一樣大雨
[00:14:04.000 --> 00:14:06.000]  不敢睡
[00:14:06.000 --> 00:14:09.000]  看著窗戶繼續去祈禱
[00:14:09.000 --> 00:14:12.000]  3時、4時
[00:14:12.000 --> 00:14:14.000]  沒有停過
[00:14:14.000 --> 00:14:17.000]  我祈禱上帝收雨
[00:14:17.000 --> 00:14:19.000]  到五時多有車來接我
[00:14:19.000 --> 00:14:20.000]  去拍攝現場
[00:14:20.000 --> 00:14:22.000]  預約了,下了預約
[00:14:22.000 --> 00:14:23.000]  就要去
[00:14:23.000 --> 00:14:27.000]  一到車上,我繼續祈禱上帝快點停
[00:14:27.000 --> 00:14:29.000]  沒停過
[00:14:29.000 --> 00:14:31.000]  去到現場
[00:14:31.000 --> 00:14:32.000]  因為去到那裡
[00:14:32.000 --> 00:14:35.000]  要有民居借單位拍攝
[00:14:35.000 --> 00:14:38.000]  整個炒車炒到敵人飛起來
[00:14:38.000 --> 00:14:40.000]  那場戲很厲害
[00:14:40.000 --> 00:14:44.000]  那場雨是當時天文台
[00:14:44.000 --> 00:14:47.000]  有紀錄以來連續72小時
[00:14:47.000 --> 00:14:51.000]  下最多毫米的雨
[00:14:51.000 --> 00:14:53.000]  到那時也是這樣的紀錄
[00:14:53.000 --> 00:14:54.000]  現在我不知道是不是
[00:14:54.000 --> 00:14:57.000]  有紀錄以來最長最大的一場雨
[00:14:57.000 --> 00:15:00.000]  去到沒得拍了
[00:15:00.000 --> 00:15:02.000]  車開走了
[00:15:02.000 --> 00:15:03.000]  經過中間
[00:15:03.000 --> 00:15:06.000]  你記不記得現在還有巴士站
[00:15:06.000 --> 00:15:09.000]  那年剛好起好
[00:15:09.000 --> 00:15:11.000]  巴士還沒進去
[00:15:11.000 --> 00:15:14.000]  有個大空位
[00:15:14.000 --> 00:15:17.000]  我覺得那場戲炒車很棒
[00:15:17.000 --> 00:15:18.000]  在那裡發生
[00:15:18.000 --> 00:15:20.000]  又不怕下雨
[00:15:20.000 --> 00:15:22.000]  下雨拍不到
[00:15:22.000 --> 00:15:24.000]  我叫副導演不如你下去
[00:15:24.000 --> 00:15:26.000]  問可不可以讓我們在這裡拍
[00:15:26.000 --> 00:15:27.000]  副導演說不行
[00:15:27.000 --> 00:15:29.000]  這場地我們已經申請了
[00:15:29.000 --> 00:15:30.000]  寫了信,入了紙
[00:15:30.000 --> 00:15:32.000]  回到總部地鐵
[00:15:32.000 --> 00:15:34.000]  說不批准
[00:15:34.000 --> 00:15:35.000]  他說不可能
[00:15:35.000 --> 00:15:36.000]  我說不要緊
[00:15:36.000 --> 00:15:38.000]  你下去問問
[00:15:38.000 --> 00:15:40.000]  怎知問站長
[00:15:40.000 --> 00:15:41.000]  站長竟然在這裡
[00:15:41.000 --> 00:15:43.000]  竟然在早上
[00:15:43.000 --> 00:15:44.000]  站長竟然在這裡
[00:15:44.000 --> 00:15:45.000]  問可不可以拍
[00:15:45.000 --> 00:15:47.000]  你們去拍吧
[00:15:47.000 --> 00:15:50.000]  就成了一件事
[00:15:50.000 --> 00:15:52.000]  雨是繼續下,沒停過
[00:15:52.000 --> 00:15:54.000]  那場戲照拍
[00:15:54.000 --> 00:15:56.000]  沒浪費錢
[00:15:56.000 --> 00:15:57.000]  即或不然
[00:15:57.000 --> 00:15:59.000]  那場雨沒停過
[00:15:59.000 --> 00:16:00.000]  是繼續
[00:16:00.000 --> 00:16:01.000]  我的祈禱完全
[00:16:01.000 --> 00:16:04.000]  神都沒理會我的祈禱
[00:16:04.000 --> 00:16:08.000]  但神就預備了另一樣東西出現
[00:16:08.000 --> 00:16:11.000]  即或不然
[00:16:11.000 --> 00:16:13.000]  我們禱告正不正確
[00:16:13.000 --> 00:16:14.000]  其實都不重要
[00:16:14.000 --> 00:16:16.000]  因為我們相信
[00:16:16.000 --> 00:16:18.000]  聖靈為我們的抬禱
[00:16:18.000 --> 00:16:22.000]  才是最正確
[00:16:22.000 --> 00:16:24.000]  減壽十年
[00:16:24.000 --> 00:16:26.000]  就照慧許祈
[00:16:26.000 --> 00:16:27.000]  是不是真的
[00:16:27.000 --> 00:16:29.000]  不是減壽,是增壽
[00:16:29.000 --> 00:16:31.000]  增壽十年
[00:16:31.000 --> 00:16:33.000]  你祈了減壽就不好意思
[00:16:33.000 --> 00:16:36.000]  增壽十年
[00:16:36.000 --> 00:16:37.000]  你就照慧許祈
[00:16:37.000 --> 00:16:39.000]  不緊要你祈錯
[00:16:39.000 --> 00:16:40.000]  我說錯都不緊要
[00:16:40.000 --> 00:16:42.000]  聖靈會包底
[00:16:42.000 --> 00:16:44.000]  所以聖靈會為我們最正確的祈禱
[00:16:44.000 --> 00:16:46.000]  為我們包底
[00:16:46.000 --> 00:16:48.000]  不用怕,說錯都不用怕
[00:16:48.000 --> 00:16:50.000]  所以照慧許祈
[00:16:50.000 --> 00:16:51.000]  無所謂
[00:16:51.000 --> 00:16:52.000]  我們看下去
[00:16:52.000 --> 00:16:54.000]  這幾個字大家覺得
[00:16:54.000 --> 00:16:56.000]  有沒有相同相通呢
[00:16:56.000 --> 00:16:58.000]  因果因緣互相效力
[00:16:58.000 --> 00:17:00.000]  有因必有果
[00:17:00.000 --> 00:17:01.000]  相互作用
[00:17:01.000 --> 00:17:02.000]  蝴蝶效應
[00:17:02.000 --> 00:17:03.000]  差不多
[00:17:03.000 --> 00:17:05.000]  你上中文課嗎
[00:17:05.000 --> 00:17:07.000]  好像有些少不同
[00:17:07.000 --> 00:17:09.000]  蝴蝶效應有沒有聽過
[00:17:09.000 --> 00:17:12.000]  有一群蝴蝶在巴西拍翼
[00:17:12.000 --> 00:17:13.000]  影響氣候
[00:17:13.000 --> 00:17:14.000]  影響科威特打風
[00:17:14.000 --> 00:17:15.000]  有沒有聽過
[00:17:15.000 --> 00:17:16.000]  蝴蝶效應
[00:17:16.000 --> 00:17:17.000]  一件事發生了
[00:17:17.000 --> 00:17:18.000]  就影響了
[00:17:18.000 --> 00:17:20.000]  影響到很大事發生了
[00:17:20.000 --> 00:17:22.000]  這類似的事
[00:17:22.000 --> 00:17:24.000]  因果因緣
[00:17:24.000 --> 00:17:25.000]  有因必有果
[00:17:25.000 --> 00:17:26.000]  很佛家
[00:17:26.000 --> 00:17:28.000]  這是一個客觀的因果律
[00:17:28.000 --> 00:17:30.000]  做了這件事就發生這件事
[00:17:30.000 --> 00:17:32.000]  你不做這件事就不會發生這件事
[00:17:32.000 --> 00:17:34.000]  所以避開了這件事就不做那件事
[00:17:34.000 --> 00:17:36.000]  中國人很多都是在走因果律
[00:17:36.000 --> 00:17:39.000]  再看深一點
[00:17:39.000 --> 00:17:41.000]  因果因緣
[00:17:41.000 --> 00:17:43.000]  其實沒有道德價值
