
[00:00:00.000 --> 00:00:07.000]  (安息)
[00:03:25.000 --> 00:03:29.000]  還是那句,戴著頭盔我是不反對休息的
[00:03:29.000 --> 00:03:31.000]  雖然我是一個很難才能休息到的人
[00:03:31.000 --> 00:03:36.000]  但我覺得認同休息是重要的,是必須的
[00:03:36.000 --> 00:03:39.000]  特別在香港這個環境,是必須的
[00:03:39.000 --> 00:03:49.000]  問題就是剛才所說的那些是否上帝期望我們有的安息
[00:03:49.000 --> 00:03:55.000]  問題就是剛才所說的那些種種是否上帝期望我們有的安息
[00:03:55.000 --> 00:03:57.000]  所以今天我就來提這些
[00:03:57.000 --> 00:04:02.000]  有沒有人能回答我安息這個字或相關的東西
[00:04:02.000 --> 00:04:05.000]  首先第一次在聖經裏面哪裏出現
[00:04:05.000 --> 00:04:09.000]  我聽到有些…
[00:04:09.000 --> 00:04:13.000]  創世紀,有人說到創世紀,沒錯
[00:04:13.000 --> 00:04:17.000]  今天也有很多經文,所以很快就說完
[00:04:17.000 --> 00:04:20.000]  在上帝創造天地之後,我們很熟悉的
[00:04:20.000 --> 00:04:22.000]  上帝似福給第七日將他分別為聖
[00:04:22.000 --> 00:04:29.000]  因為在這一天上帝安息了結了他所做的一切,一切創造的功
[00:04:29.000 --> 00:04:32.000]  如果你回去留意英文翻譯的時候
[00:04:32.000 --> 00:04:36.000]  其實英文翻譯也將安息這個字翻譯成rest
[00:04:36.000 --> 00:04:40.000]  所以其實也挺…我們也不是完全錯
[00:04:40.000 --> 00:04:42.000]  也很容易…應該這樣說
[00:04:42.000 --> 00:04:48.000]  我們也能夠理解為何我們會以為安息就是等於我們所理解的休息
[00:04:48.000 --> 00:04:51.000]  但其實在這裏我們已經可以挑戰了
[00:04:51.000 --> 00:04:53.000]  在這裏我們已經可以挑戰了
[00:04:53.000 --> 00:04:58.000]  假如真的好像死人所說的上帝創造天地之後
[00:04:58.000 --> 00:05:02.000]  就是用我們一般所理解的休息了
[00:05:02.000 --> 00:05:06.000]  假如創造天地之後他真的休息了
[00:05:06.000 --> 00:05:08.000]  那他去了哪裏呢?
[00:05:08.000 --> 00:05:12.000]  我們一般所理解的就是停下,甚麼也不做
[00:05:12.000 --> 00:05:17.000]  OK,神真的甚麼也不做了,停下來了,停工停課了
[00:05:17.000 --> 00:05:22.000]  那聖經裏面所說的那麼多的東西
[00:05:22.000 --> 00:05:25.000]  我們所經歷的那麼多的東西是誰做的呢?
[00:05:25.000 --> 00:05:28.000]  上帝休息了,那誰在做事呢?
[00:05:28.000 --> 00:05:31.000]  還是從來也沒有一個上帝在做事呢?
[00:05:31.000 --> 00:05:35.000]  所以去到這個位置其實我們已經可以挑戰了
[00:05:35.000 --> 00:05:41.000]  安息必然不是等同我們平時所說的那種不做事的休息
[00:05:41.000 --> 00:05:46.000]  那麼聖經一直怎樣去說關於安息呢?
[00:05:46.000 --> 00:05:48.000]  第二次出現就是在《出埃及記》
[00:05:48.000 --> 00:05:51.000]  也是很快跟大家讀
[00:05:51.000 --> 00:05:54.000]  就是在埃及耶和華賜馬拿給以色列人的時候
[00:05:54.000 --> 00:05:58.000]  摩西就吩咐那些以色列人說你們今天就吃這些吧
[00:05:58.000 --> 00:06:00.000]  因為今天是向耶和華守的安息日
[00:06:00.000 --> 00:06:03.000]  然後你們在外面找到東西吃了
[00:06:03.000 --> 00:06:07.000]  但是在這裏的時候其實如果你心水清的話
[00:06:07.000 --> 00:06:11.000]  以色列人還沒有去到西乃山,耶和華還沒有頒布十誡
[00:06:11.000 --> 00:06:15.000]  所以直到出埃及記的二十章十到十一節的時候
[00:06:15.000 --> 00:06:19.000]  才直接去到頒布關於這個安息日的條例
[00:06:19.000 --> 00:06:23.000]  就是說但第七天就是向耶和華你的上帝當守的安息日
[00:06:23.000 --> 00:06:28.000]  這一天你和你的兒女,奴僕,婢女,生畜,以及你成女,寄居的客女
[00:06:28.000 --> 00:06:30.000]  都不可以做任何的工
[00:06:30.000 --> 00:06:34.000]  因為六天之內,耶和華做天地,海和其中的萬物
[00:06:34.000 --> 00:06:36.000]  第七天就安息了
[00:06:36.000 --> 00:06:39.000]  所以耶和華賜福與安息日定為聖日
[00:06:39.000 --> 00:06:41.000]  耶和華在這裏這樣說
[00:06:41.000 --> 00:06:43.000]  他說你們要守安息日
[00:06:43.000 --> 00:06:46.000]  因為耶和華在這一天安息了
[00:06:46.000 --> 00:06:49.000]  所以這一天是聖的
[00:06:49.000 --> 00:06:51.000]  而由於這一天是聖的
[00:06:51.000 --> 00:06:55.000]  你就不可以在這一天裏面做任何的工
[00:06:55.000 --> 00:07:00.000]  其實之後還有少少的經文是說安息日的規定
[00:07:00.000 --> 00:07:04.000]  譬如利美基,他就說你們各人都當孝敬父母
[00:07:04.000 --> 00:07:06.000]  其實挺有趣的,有幾次出現的時候
[00:07:06.000 --> 00:07:08.000]  安息日和孝敬父母都是一起出現的
[00:07:08.000 --> 00:07:11.000]  你要孝敬父母,亦都要守我的安息日
[00:07:11.000 --> 00:07:13.000]  我是要還你們的上帝
[00:07:13.000 --> 00:07:15.000]  你們不可轉向虛無的生命
[00:07:15.000 --> 00:07:17.000]  也不可為自己著做神像
[00:07:17.000 --> 00:07:19.000]  我是要還你們的上帝
[00:07:19.000 --> 00:07:24.000]  經文所提到特別提及不可以轉向虛無的生命
[00:07:24.000 --> 00:07:27.000]  原因就是與之前的主題很相符
[00:07:27.000 --> 00:07:29.000]  因為耶和華是聖的
[00:07:29.000 --> 00:07:34.000]  我們看到安息日和聖潔這個主題是環環相扣的
[00:07:34.000 --> 00:07:39.000]  最後最後,我們再看利美基23章的三節
[00:07:39.000 --> 00:07:42.000]  這裏就在說,他說六天要做工
[00:07:42.000 --> 00:07:45.000]  第七天是完全安息的安息日
[00:07:45.000 --> 00:07:48.000]  要有聖會,你們任何工都不可做
[00:07:48.000 --> 00:07:53.000]  這是在你們一切的住處向耶和華當守的安息日
[00:07:53.000 --> 00:07:57.000]  同樣不斷提及安息日是聖日
[00:07:57.000 --> 00:08:00.000]  同樣圍繞著聖潔這個主題
[00:08:00.000 --> 00:08:06.000]  這裏我想暫停一下,看了很多段經文
[00:08:06.000 --> 00:08:10.000]  我想和大家轉一轉,我們一直看安息日
[00:08:10.000 --> 00:08:14.000]  剛才的方向是看經文的出處,安息日從何而來
[00:08:14.000 --> 00:08:18.000]  耶和華在提及安息日時說甚麼
[00:08:18.000 --> 00:08:21.000]  除了看經文的出處外,我想和大家看看
[00:08:21.000 --> 00:08:24.000]  到底安息這個字的原文
[00:08:24.000 --> 00:08:29.000]  Shabbat,如果用英文字母去寫的話
[00:08:29.000 --> 00:08:32.000]  安息這個字的原文在聖經的其他地方
[00:08:32.000 --> 00:08:34.000]  除了安息日之外
[00:08:34.000 --> 00:08:39.000]  到底Shabbat這個字是在說甚麼意思呢
[00:08:39.000 --> 00:08:44.000]  這個字在舊約中出現了七十多次
[00:08:44.000 --> 00:08:47.000]  其中主要有三個意思
[00:08:47.000 --> 00:08:52.000]  第一,它是在說完成停止相關的事
[00:08:52.000 --> 00:08:58.000]  舉個例子,以色列人吃了當地出產的地
[00:08:58.000 --> 00:09:03.000]  在加南地,然後馬拿就停止了
[00:09:03.000 --> 00:09:07.000]  這裏說的是事件完結了,停止了
[00:09:07.000 --> 00:09:10.000]  他們不需要吃馬拿了,進了加南地
[00:09:10.000 --> 00:09:14.000]  馬拿的供應就完結完成停止了
[00:09:14.000 --> 00:09:16.000]  然後以色列人就不再有馬拿了
[00:09:16.000 --> 00:09:21.000]  第二段經文,在以色列的書中
[00:09:21.000 --> 00:09:25.000]  耶和華藉著先知的預言
[00:09:25.000 --> 00:09:30.000]  要在達比力截斷埃及的厄史驕傲的權勢止息
[00:09:30.000 --> 00:09:35.000]  亦是在說完結了,停了,終結了的意思
[00:09:35.000 --> 00:09:39.000]  最後一段例子,對荷西亞先知說
[00:09:39.000 --> 00:09:42.000]  要叩託起名叫耶穌,因為再過片時
[00:09:42.000 --> 00:09:45.000]  要懲罰耶和華在耶穌留人血的罪
[00:09:45.000 --> 00:09:48.000]  亦是在說終結,以色列加的王朝終結
[00:09:48.000 --> 00:09:52.000]  亦是完成了,停止了,沒有了,完了
[00:09:52.000 --> 00:09:57.000]  這是第一個最常出現的Shabbat這個字的意思
[00:09:57.000 --> 00:10:02.000]  是完成,停止,終結了,沒有了
[00:10:02.000 --> 00:10:06.000]  第二個意思是除去的意思
[00:10:06.000 --> 00:10:09.000]  例如舉個例,你們要承蒙哈比七日
[00:10:09.000 --> 00:10:13.000]  第一天要將孝從你們國家除去,拿走它
[00:10:13.000 --> 00:10:15.000]  不可以有孝在你們家出現
[00:10:15.000 --> 00:10:18.000]  跟上面不同,剛才是說完成,停止
[00:10:18.000 --> 00:10:22.000]  這裡是說將一些不要的東西,要拿走的東西
[00:10:22.000 --> 00:10:24.000]  除去,拿走它
[00:10:24.000 --> 00:10:28.000]  然後生命記,耶和華又說
[00:10:28.000 --> 00:10:32.000]  要粉碎那些外族,讓他們的名從人間消失
[00:10:32.000 --> 00:10:35.000]  也是,跟剛才完成,停止不同
[00:10:35.000 --> 00:10:39.000]  是要拿走,將一些本來有的東西拿走
[00:10:39.000 --> 00:10:44.000]  而第三個意思,剛才完成,停止,除去
[00:10:44.000 --> 00:10:47.000]  第三是說停工
[00:10:47.000 --> 00:10:49.000]  例如是甚麼呢?尼西米記
[00:10:49.000 --> 00:10:53.000]  當他們在建聖殿的時候,重建的時候
[00:10:53.000 --> 00:10:56.000]  他就派使者去那班人那裡
[00:10:56.000 --> 00:10:59.000]  再進行,但工程不能下去
[00:10:59.000 --> 00:11:01.000]  我怎能離開,下去見你們
[00:11:01.000 --> 00:11:03.000]  而讓工程停頓呢?
[00:11:03.000 --> 00:11:07.000]  這裡不是說事情終結,不是說事情完成
[00:11:07.000 --> 00:11:11.000]  而是停工,即是本來進行的東西要停下來
[00:11:11.000 --> 00:11:15.000]  就是術巴,第三個意思就是停工停頓
[00:11:15.000 --> 00:11:18.000]  也同樣,另一段經文裡,在歷代之下
[00:11:18.000 --> 00:11:22.000]  有個人聽見停工不收足,拉馬這個地方
[00:11:22.000 --> 00:11:25.000]  任由他的工程停止下來
[00:11:25.000 --> 00:11:28.000]  也一樣,你看見不是工程完成了
[00:11:28.000 --> 00:11:31.000]  但事情就停下來
[00:11:31.000 --> 00:11:37.000]  其實很快,經文的東西,到這裡我們已經說完了
[00:11:37.000 --> 00:11:40.000]  不過帶著我們剛才所說的幾樣東西
[00:11:40.000 --> 00:11:47.000]  第一,安息日跟上帝的聖結,他的神聖息息相關
[00:11:47.000 --> 00:11:49.000]  第二,這個字有幾個意思
[00:11:49.000 --> 00:11:52.000]  其實我們已經可以整理出安息日的意義
[00:11:52.000 --> 00:11:56.000]  甚至從我們整理出安息日到底是關於什麼的時候
[00:11:56.000 --> 00:12:01.000]  他可以怎樣更新我們今天的崇拜,我們今天的敬拜生活呢?
[00:12:01.000 --> 00:12:06.000]  第一,在剛才所說的這麼多東西裡
[00:12:06.000 --> 00:12:09.000]  最重要的那件事,安息日
[00:12:09.000 --> 00:12:12.000]  我不斷去說,我們必須要記得的就是
[00:12:12.000 --> 00:12:15.000]  聖經裡不斷提及,這一天是聖的
[00:12:15.000 --> 00:12:18.000]  意思是什麼?這一天是屬於上帝的
[00:12:18.000 --> 00:12:21.000]  是被分別出來的
[00:12:21.000 --> 00:12:24.000]  上帝創立安息日當天
[00:12:24.000 --> 00:12:27.000]  我想他跟他的子民說
[00:12:27.000 --> 00:12:31.000]  七天裡,這一天就要守為聖,是一個安息日
[00:12:31.000 --> 00:12:35.000]  我想他的意思不是跟那些以色列人說
[00:12:35.000 --> 00:12:37.000]  七天裡,你就守一個安息日
[00:12:37.000 --> 00:12:40.000]  所以你的人生裡,七分一就是歸我的
[00:12:40.000 --> 00:12:42.000]  其他七分六就歸你自己
[00:12:42.000 --> 00:12:45.000]  我覺得耶和華不是這樣的意思
[00:12:45.000 --> 00:12:51.000]  反而我想耶和華透過每七天就要以色列人守一次安息日
[00:12:51.000 --> 00:12:53.000]  一個星期,一個星期服一個星期
[00:12:53.000 --> 00:12:56.000]  他要提醒他的子民,要提醒我們
[00:12:56.000 --> 00:12:59.000]  其實我們整個生命都是屬於他的
[00:12:59.000 --> 00:13:03.000]  其實他是要提醒我們,我們是被分別出來的
[00:13:03.000 --> 00:13:06.000]  跟以色列人一樣,我們是被分別出來的
[00:13:06.000 --> 00:13:11.000]  而就在這個大前題下,安息日是聖日的前題下
[00:13:11.000 --> 00:13:14.000]  那些猶太人就是這樣每個星期去守他們的安息日
[00:13:14.000 --> 00:13:18.000]  而都是這樣的話,就在這一天裡,要吩咐他們要敬拜上來
[00:13:18.000 --> 00:13:20.000]  剛才讀利美記23章3字就說
[00:13:20.000 --> 00:13:22.000]  這一天是完全安息的安息日
[00:13:22.000 --> 00:13:25.000]  要有聖會,剛才利美記那裡說
[00:13:25.000 --> 00:13:27.000]  聖會是什麼意思?
[00:13:27.000 --> 00:13:29.000]  就是一個神聖的場合
[00:13:29.000 --> 00:13:34.000]  一個會,會就是會合聚集結合
[00:13:34.000 --> 00:13:39.000]  就是一個神聖的大家一起聚集的一個地方或空間
[00:13:39.000 --> 00:13:41.000]  一段時間
[00:13:41.000 --> 00:13:45.000]  今天我們雖然不需要再守安息日,是嗎?
[00:13:45.000 --> 00:13:49.000]  但我覺得這個最大最大最重要的大前題是沒有變的
[00:13:49.000 --> 00:13:54.000]  就是每個星期裡,我們都需要預留一個神聖的空間
[00:13:54.000 --> 00:13:58.000]  而這個空間裡,我們是需要集體去崇拜
[00:13:58.000 --> 00:14:02.000]  這個崇拜是聖的
[00:14:02.000 --> 00:14:06.000]  是屬於上帝的,是被分別出來的
[00:14:06.000 --> 00:14:08.000]  是一個神聖的場合
[00:14:08.000 --> 00:14:14.000]  是信徒會合聚集,建立在一起的地方
[00:14:14.000 --> 00:14:20.000]  所以這件事關乎我們的崇拜
[00:14:20.000 --> 00:14:22.000]  關乎我們對上帝的敬拜
[00:14:22.000 --> 00:14:26.000]  那我們應該如何預備自己去參與呢?
[00:14:26.000 --> 00:14:29.000]  我們儘管用剛才Shabbat這個字有幾個意思
[00:14:29.000 --> 00:14:32.000]  我們去引申一下幾個,引申幾個我們今天的實踐
[00:14:32.000 --> 00:14:35.000]  第一件事,我們停止我們止息
[00:14:35.000 --> 00:14:38.000]  我們停止我們止息
[00:14:38.000 --> 00:14:43.000]  我們從我們所做的事情裡,我們停下來
[00:14:43.000 --> 00:14:47.000]  但你應該知道,會有留意
[00:14:47.000 --> 00:14:52.000]  這樣說不等於我不上班,那天放假,我不回WhatsApp
[00:14:52.000 --> 00:14:54.000]  我就停下來
[00:14:54.000 --> 00:15:01.000]  而我是在說,我們要從我們以為可以靠自己的努力來過活
[00:15:01.000 --> 00:15:06.000]  的這種狀態裡,我們停下來,我們止息下來
[00:15:06.000 --> 00:15:10.000]  我們從我們以為可以靠自己的努力來過活
[00:15:10.000 --> 00:15:14.000]  這種狀態裡,我們止息,我們停下來
[00:15:14.000 --> 00:15:16.000]  你可能也聽過,今時今日
[00:15:16.000 --> 00:15:21.000]  我特別Fact Check過,就是今時今日仍然有一些很嚴格地在守住
[00:15:21.000 --> 00:15:23.000]  猶太律費的猶太人
[00:15:23.000 --> 00:15:26.000]  他們安息日裡,連按電梯都不准按
[00:15:26.000 --> 00:15:30.000]  他們覺得按電梯這個行動都是一種勞動
[00:15:30.000 --> 00:15:34.000]  而安息日裡要停一切的工,所以按電梯都不准按
[00:15:34.000 --> 00:15:40.000]  所以在以色列,有專給猶太人的電梯
[00:15:40.000 --> 00:15:44.000]  是怎樣運作,就是你不需要按,它自動層層停
[00:15:44.000 --> 00:15:52.000]  而我就問,如果我們今天都好像那些猶太人一樣
[00:15:52.000 --> 00:15:57.000]  我們以為安息日,就等於我不上班,就是我不工作
[00:15:57.000 --> 00:16:03.000]  我那天不需要Output,我不令自己辛苦,我留在家裡
[00:16:03.000 --> 00:16:06.000]  甚至累一點,我也請假,不回教會
[00:16:06.000 --> 00:16:11.000]  我們就跟那些猶太人一樣,錯了重點
[00:16:11.000 --> 00:16:16.000]  如果我們只是那天不按電梯,如果我只是那天不上班
[00:16:16.000 --> 00:16:19.000]  如果我只是那天不令自己辛苦,要留在家裡
[00:16:19.000 --> 00:16:21.000]  累一點也請假,不回教會
[00:16:22.000 --> 00:16:27.000]  但是我仍然以為我們自己就是自己生命的主宰的話
[00:16:27.000 --> 00:16:33.000]  我就問,那些事情做來,安息日做來又有什麼意思呢
[00:16:33.000 --> 00:16:39.000]  一個禮拜一次的崇拜或者敬拜
[00:16:39.000 --> 00:16:42.000]  那個重點不是在於休息一下,休息一下,還是怎樣
[00:16:42.000 --> 00:16:47.000]  每次崇拜的重點是在於我們在裡面被上帝提醒
[00:16:47.000 --> 00:16:50.000]  是上帝才是我們的生命主宰
[00:16:51.000 --> 00:16:56.000]  我們要在我們以為可以靠自己的努力來過活的狀態裡
[00:16:56.000 --> 00:16:59.000]  我們止息,我們停止下來
[00:16:59.000 --> 00:17:05.000]  第二方面,我們都除去
[00:17:05.000 --> 00:17:10.000]  剛才也說過了,安息日最重要的
[00:17:10.000 --> 00:17:14.000]  不是因為,這一天是聖的
[00:17:14.000 --> 00:17:16.000]  是因為我們要去做一件事
[00:17:16.000 --> 00:17:21.000]  最重要的,不是因為,這一天是聖的
[00:17:21.000 --> 00:17:23.000]  是被分辨出來的
[00:17:23.000 --> 00:17:26.000]  所以縱然我們不守安息日
[00:17:26.000 --> 00:17:29.000]  今時今日,我們香港的信徒,我們不守安息日
[00:17:29.000 --> 00:17:33.000]  但是我們仍然至少有一個禮拜一次的時間
[00:17:33.000 --> 00:17:39.000]  我們將自己生命裡和上帝抵觸的事,那些事情我們除去
[00:17:39.000 --> 00:17:44.000]  無論是生活上的事情,還是心靈上的事情
[00:17:45.000 --> 00:17:48.000]  弟兄姐妹,其實關於除去的這件事
[00:17:48.000 --> 00:17:52.000]  其實再次提醒我們,安息日不只是關於休息這麼簡單
[00:17:52.000 --> 00:17:56.000]  休息是在說停下來我們不做事
[00:17:56.000 --> 00:17:59.000]  但是除去就是在說我們不做事之餘
[00:17:59.000 --> 00:18:02.000]  我們還要主動在生命裡去拿走一些東西
[00:18:02.000 --> 00:18:05.000]  那種狀態是怎樣呢?就好像新年大掃除
[00:18:05.000 --> 00:18:08.000]  新年大掃除,你不是坐著不做事
[00:18:08.000 --> 00:18:10.000]  你是主動將你家裡的東西搬走,扔掉
[00:18:10.000 --> 00:18:13.000]  但是新年的大掃除是很難的
[00:18:14.000 --> 00:18:17.000]  難在什麼呢?就是因為你一年只做一次
[00:18:17.000 --> 00:18:20.000]  然後那件事是要動員你全家
[00:18:20.000 --> 00:18:23.000]  整理你家裡一年沒有動過的東西,全部拿出去扔掉
[00:18:23.000 --> 00:18:26.000]  所以那件事是你要用一整天
[00:18:26.000 --> 00:18:31.000]  弄到你這麼輕,然後出汗,你才能搞定
[00:18:31.000 --> 00:18:35.000]  但是為什麼那件事這麼煩,這麼難搞呢?
[00:18:35.000 --> 00:18:39.000]  就是還是那句,因為大掃除一年才只有一次
[00:18:40.000 --> 00:18:46.000]  但是反過來,如果我們一個星期就打掃或者整理自己的生命一次呢?
[00:18:46.000 --> 00:18:54.000]  如果我們順著這個安息日這樣的思考
[00:18:54.000 --> 00:18:57.000]  我們真的這樣一個星期一次
[00:18:57.000 --> 00:19:03.000]  在我們生命裡除去一些跟上帝抵觸的東西,任何的東西的時候
[00:19:03.000 --> 00:19:06.000]  我相信當我們適應過了,我們習慣了之後
[00:19:06.000 --> 00:19:09.000]  其實慢慢那件事就不是一件苦差
[00:19:09.000 --> 00:19:13.000]  不會是一件想到就怕,又到年廿八,又要打掃
[00:19:13.000 --> 00:19:15.000]  不會是一件這樣的事
[00:19:15.000 --> 00:19:19.000]  甚至我們會慢慢發現原來一個星期打掃一次是很好的
[00:19:19.000 --> 00:19:24.000]  我們會發現,而且懂得去欣賞原來我的心靈這麼清潔,這麼整潔
[00:19:24.000 --> 00:19:28.000]  我們的生命跟聖潔的上帝這麼近,是這麼好的時候
[00:19:28.000 --> 00:19:31.000]  那件事就不是一件苦差
[00:19:31.000 --> 00:19:34.000]  所以一個星期一次的崇拜也是這樣
[00:19:34.000 --> 00:19:37.000]  它提醒我們,我們的上帝是聖的
[00:19:37.000 --> 00:19:40.000]  它提醒我們這個空間是聖的
[00:19:40.000 --> 00:19:43.000]  它提醒我們的生命也需要是聖的
[00:19:43.000 --> 00:19:47.000]  而每一次當我們記得上帝的聖潔的時候
[00:19:47.000 --> 00:19:49.000]  我們就審視我們自己的生命
[00:19:49.000 --> 00:19:53.000]  有什麼跟這位這麼聖潔的上帝抵觸,而我們需要去除去
[00:19:53.000 --> 00:19:58.000]  不論是我們心裡的仇恨,貪心,自私
[00:19:58.000 --> 00:20:05.000]  那些沒有憐憫,沒有愛心,懶惰,說謊,自大,驕傲,各樣
[00:20:06.000 --> 00:20:09.000]  我們都要除去
[00:20:09.000 --> 00:20:18.000]  最後我們宣告,也期盼完成
[00:20:18.000 --> 00:20:23.000]  開始的時候說,安息日的起源是什麼
[00:20:23.000 --> 00:20:27.000]  就是完成了一個週期的創造
[00:20:27.000 --> 00:20:30.000]  然後進入了一個安息的週期
[00:20:30.000 --> 00:20:33.000]  是跟完成息息相關的
[00:20:34.000 --> 00:20:36.000]  所以在安息日裡面
[00:20:36.000 --> 00:20:41.000]  或者說,在每一次我們參與聚集的崇拜裡面
[00:20:41.000 --> 00:20:47.000]  我們一方面去宣告我們那一個星期的工作完成了
[00:20:47.000 --> 00:20:50.000]  同時也期盼耶穌再來的時候
[00:20:50.000 --> 00:20:55.000]  在新天新地裡面,最終終末那種圓滿的完成
[00:20:55.000 --> 00:20:58.000]  但是問題就來了
[00:20:58.000 --> 00:21:03.000]  說就是這樣說,我們宣告那一個星期的工作完成了
[00:21:04.000 --> 00:21:06.000]  有沒有人可以很有信心的舉手
[00:21:06.000 --> 00:21:08.000]  宣告我這個星期的工作完成了
[00:21:08.000 --> 00:21:11.000]  沒有吧,我的工作的確還沒完成
[00:21:11.000 --> 00:21:12.000]  有人已經在搖頭了
[00:21:12.000 --> 00:21:15.000]  我怎麼可以在崇拜裡面宣告我的工作完成
[00:21:15.000 --> 00:21:21.000]  這個可能就,我們為同工去代禱
[00:21:21.000 --> 00:21:26.000]  這個可能就引伸到我們今天信息裡面
[00:21:26.000 --> 00:21:29.000]  對我們最大的挑戰和操練
[00:21:30.000 --> 00:21:33.000]  每個星期來到崇拜的時候
[00:21:33.000 --> 00:21:38.000]  無論那個崇拜設定在哪個時間
[00:21:38.000 --> 00:21:42.000]  你來到崇拜,你肯定還有工作還沒完成
[00:21:42.000 --> 00:21:46.000]  即使設定在星期日
[00:21:46.000 --> 00:21:49.000]  晚上十點到十二點也好
[00:21:49.000 --> 00:21:51.000]  你還是還有工作還沒完成
[00:21:51.000 --> 00:21:55.000]  而即使我假設給你這個星期的工作真的完成了
[00:21:55.000 --> 00:21:59.000]  你還有下個星期的工作等待你完成
[00:21:59.000 --> 00:22:01.000]  我們多麼有盼望,一定有工作做
[00:22:01.000 --> 00:22:08.000]  但弟兄姊妹在安星日宣告我們的工作完成的意思是什麼呢
[00:22:08.000 --> 00:22:12.000]  就是無論你的工作
[00:22:12.000 --> 00:22:15.000]  不只是說上班,弟兄姊妹
[00:22:15.000 --> 00:22:17.000]  甚至讀書也是一樣的
[00:22:17.000 --> 00:22:20.000]  無論你的進度去到哪裡也好
[00:22:20.000 --> 00:22:24.000]  無論你還剩下多少剩餘的工作
[00:22:24.000 --> 00:22:27.000]  你覺得自己還沒完成也好
[00:22:28.000 --> 00:22:30.000]  你也需要宣告你完成了
[00:22:30.000 --> 00:22:32.000]  我再說一次
[00:22:32.000 --> 00:22:37.000]  在安星日宣告工作完成的意思是什麼呢
[00:22:37.000 --> 00:22:40.000]  就是無論你的進度去到哪裡
[00:22:40.000 --> 00:22:43.000]  無論你剩下多少剩餘的工作
[00:22:43.000 --> 00:22:44.000]  你覺得自己還沒完成也好
[00:22:44.000 --> 00:22:46.000]  你也要宣告你完成了
[00:22:46.000 --> 00:22:50.000]  除了因為上帝吩咐我們要停下來之外
[00:22:50.000 --> 00:22:53.000]  上帝吩咐我們要停下來
[00:22:53.000 --> 00:22:55.000]  除了這件事之外
[00:22:55.000 --> 00:22:57.000]  其實也是在挑戰我們
[00:22:58.000 --> 00:23:03.000]  到底是哪一個決定你的工作完成了嗎
