
[00:00:00.000 --> 00:00:03.000]  好,各位影帝姊妹平安
[00:02:48.000 --> 00:02:51.000]  因為我爺爺在新年的時候
[00:02:51.000 --> 00:02:53.000]  就穿了一套西裝
[00:02:53.000 --> 00:02:55.000]  平時我還沒見過他穿
[00:02:55.000 --> 00:02:56.000]  當然他退休之前
[00:02:56.000 --> 00:02:58.000]  我也很少見到他工作的情況
[00:02:58.000 --> 00:03:00.000]  做髮型師的時候
[00:03:00.000 --> 00:03:04.000]  當我和爺爺一起生活的時候
[00:03:04.000 --> 00:03:05.000]  突然起來就醒來
[00:03:05.000 --> 00:03:08.000]  爺爺你為什麼打了領帶去喝酒
[00:03:08.000 --> 00:03:09.000]  不是的
[00:03:09.000 --> 00:03:11.000]  一到年初一
[00:03:11.000 --> 00:03:13.000]  就會穿了整套西裝
[00:03:13.000 --> 00:03:14.000]  連帶打領帶
[00:03:14.000 --> 00:03:16.000]  所以我今天也沒有穿成這樣
[00:03:16.000 --> 00:03:18.000]  所以我就想一下
[00:03:18.000 --> 00:03:20.000]  快到新年的時候
[00:03:20.000 --> 00:03:22.000]  穿這套西裝的時候
[00:03:22.000 --> 00:03:24.000]  可以紀念一下我爺爺
[00:03:24.000 --> 00:03:26.000]  說起上海人的時候
[00:03:26.000 --> 00:03:31.000]  當時我怎樣有這份自我的形象呢
[00:03:31.000 --> 00:03:33.000]  一定是從原生家庭而來
[00:03:33.000 --> 00:03:36.000]  第一個影響我的就是我爺爺
[00:03:36.000 --> 00:03:38.000]  不知為什麼爺爺影響比我父母更多
[00:03:38.000 --> 00:03:40.000]  爺爺經常都說
[00:03:40.000 --> 00:03:42.000]  這麼多孫子裡面
[00:03:42.000 --> 00:03:44.000]  你是第一個長孫
[00:03:44.000 --> 00:03:47.000]  男孫,女的就有其他人排名
[00:03:47.000 --> 00:03:49.000]  男的自輩你是第一個
[00:03:49.000 --> 00:03:51.000]  所以你叫做長孫
[00:03:51.000 --> 00:03:53.000]  長孫要做什麼呢
[00:03:53.000 --> 00:03:55.000]  你就要出人頭地
[00:03:55.000 --> 00:03:59.000]  不要浪費時間選擇一些不能出人頭地的科目
[00:03:59.000 --> 00:04:02.000]  你的時間分佈,關係,拍拖
[00:04:02.000 --> 00:04:05.000]  基本上全部人生的指導指控都已經做了
[00:04:05.000 --> 00:04:06.000]  計劃好了
[00:04:06.000 --> 00:04:09.000]  只要你執行那套就可以了
[00:04:09.000 --> 00:04:10.000]  那時候我不懷疑
[00:04:10.000 --> 00:04:13.000]  爺爺好像身光頸靚
[00:04:13.000 --> 00:04:14.000]  就跟著這套
[00:04:14.000 --> 00:04:16.000]  怎知道我媽媽也是這樣看
[00:04:16.000 --> 00:04:19.000]  我媽媽小學的時候也跟我說
[00:04:19.000 --> 00:04:22.000]  你一定要用心讀書
[00:04:22.000 --> 00:04:24.000]  如果你不用心讀書
[00:04:24.000 --> 00:04:30.000]  家族中就不能夠獲得肯定和尊重
[00:04:30.000 --> 00:04:33.000]  結果就會令到你這邊的徒士家族
[00:04:33.000 --> 00:04:35.000]  被輕視
[00:04:35.000 --> 00:04:37.000]  我那時候第一次知道
[00:04:37.000 --> 00:04:42.000]  原來讀書是一種為家族增剛的手段
[00:04:42.000 --> 00:04:45.000]  不單止是為了讓我得到媽媽的認同
[00:04:45.000 --> 00:04:47.000]  甚至還要得到爺爺的認同
[00:04:47.000 --> 00:04:49.000]  所以我那時候就成為磨心
[00:04:49.000 --> 00:04:53.000]  要跟其他家族競爭在學業上
[00:04:53.000 --> 00:04:54.000]  如果考得不好
[00:04:54.000 --> 00:04:55.000]  那我就很慘了
[00:04:55.000 --> 00:04:57.000]  爺爺又責怪我
[00:04:57.000 --> 00:04:59.000]  媽媽又這樣說我
[00:04:59.000 --> 00:05:02.000]  那時候結果爺爺又這樣對我
[00:05:02.000 --> 00:05:03.000]  媽媽又這樣對我
[00:05:03.000 --> 00:05:04.000]  去到學校也是
[00:05:04.000 --> 00:05:08.000]  當時在小學還沒升中的時候
[00:05:08.000 --> 00:05:09.000]  也是這樣說
[00:05:09.000 --> 00:05:10.000]  你用心讀書
[00:05:10.000 --> 00:05:11.000]  其他事不要做
[00:05:11.000 --> 00:05:13.000]  會影響你的升中排位
[00:05:13.000 --> 00:05:15.000]  當然結果大家都知道
[00:05:15.000 --> 00:05:17.000]  在升中排彩的時候
[00:05:17.000 --> 00:05:19.000]  也是還沒完的
[00:05:19.000 --> 00:05:20.000]  就算讀得到
[00:05:20.000 --> 00:05:24.000]  以為自己一定會入到頭五位的志願
[00:05:24.000 --> 00:05:26.000]  最後還是去不到
[00:05:26.000 --> 00:05:27.000]  我記得有一首歌
[00:05:27.000 --> 00:05:30.000]  就是明天如何你不知道
[00:05:30.000 --> 00:05:32.000]  你越是渴求得
[00:05:32.000 --> 00:05:33.000]  是得不到的
[00:05:33.000 --> 00:05:35.000]  我應該是按歌不會唱的
[00:05:35.000 --> 00:05:37.000]  每次唱都好像得不到
[00:05:37.000 --> 00:05:38.000]  所以那時候
[00:05:38.000 --> 00:05:40.000]  我就有這兩句說話就出了
[00:05:40.000 --> 00:05:43.000]  如果我要有被爺爺接納我
[00:05:43.000 --> 00:05:45.000]  或者我的父母接納我的時候
[00:05:45.000 --> 00:05:47.000]  我一定要很強
[00:05:47.000 --> 00:05:49.000]  我要強大到很自大
[00:05:49.000 --> 00:05:51.000]  其實內心是很恐懼
[00:05:51.000 --> 00:05:55.000]  怕如果自己考得不好的話
[00:05:55.000 --> 00:05:59.000]  爺爺媽媽就會失去了他們對我的愛
[00:05:59.000 --> 00:06:00.000]  所以我就要這樣做
[00:06:00.000 --> 00:06:01.000]  但反過來
[00:06:01.000 --> 00:06:03.000]  又會在一些朋友面前
[00:06:03.000 --> 00:06:04.000]  在一些關係面前
[00:06:04.000 --> 00:06:06.000]  那時候在戀愛的時候
[00:06:06.000 --> 00:06:08.000]  就會表現到自己很弱
[00:06:08.000 --> 00:06:09.000]  很想就是
[00:06:09.000 --> 00:06:10.000]  我都這麼弱
[00:06:10.000 --> 00:06:11.000]  我都不會傷害你的
[00:06:11.000 --> 00:06:13.000]  如果我這麼弱的時候
[00:06:13.000 --> 00:06:15.000]  有機會你們都會接納我
[00:06:15.000 --> 00:06:17.000]  所以那時候我中排
[00:06:17.000 --> 00:06:19.000]  很強還是很弱
[00:06:19.000 --> 00:06:21.000]  我自己都迷失
[00:06:21.000 --> 00:06:23.000]  而在安全感的來源的時候
[00:06:23.000 --> 00:06:25.000]  其實和我們的自我形象是有關的
[00:06:25.000 --> 00:06:26.000]  因為我們自我形象
[00:06:26.000 --> 00:06:28.000]  其中一部分就是建基於
[00:06:28.000 --> 00:06:30.000]  可能一些有條件的前設
[00:06:30.000 --> 00:06:33.000]  其中一種可能是表現
[00:06:33.000 --> 00:06:35.000]  或者地位
[00:06:35.000 --> 00:06:36.000]  身形
[00:06:36.000 --> 00:06:37.000]  外貌
[00:06:37.000 --> 00:06:39.000]  一些資源
[00:06:39.000 --> 00:06:40.000]  一些關係
[00:06:40.000 --> 00:06:44.000]  其實是被我們的價值觀編號
[00:06:44.000 --> 00:06:46.000]  其實是構成我們的自我形象
[00:06:46.000 --> 00:06:48.000]  所以今天就和大家去看看
[00:06:48.000 --> 00:06:52.000]  究竟我們怎樣去糾正一些強格的假惡
[00:06:52.000 --> 00:06:54.000]  不是一個我們真惡的部分
[00:06:54.000 --> 00:06:56.000]  那些地方是要去除的
[00:06:56.000 --> 00:06:59.000]  以致我們能夠恢復我們真正的自我
[00:06:59.000 --> 00:07:03.000]  這段經文大家應該都聽過一次以上
[00:07:03.000 --> 00:07:07.000]  但這次我們會從一個人的人論
[00:07:07.000 --> 00:07:09.000]  或者是救贖的角度去看看
[00:07:09.000 --> 00:07:11.000]  一個自我形象恢復其實是有過程的
[00:07:11.000 --> 00:07:14.000]  在路加科19章1至10節
[00:07:14.000 --> 00:07:16.000]  但在讀這段經文之前
[00:07:16.000 --> 00:07:18.000]  是有一些鋪排的
[00:07:18.000 --> 00:07:19.000]  在文學上
[00:07:19.000 --> 00:07:23.000]  當時路加本身要寫這本書的時候
[00:07:23.000 --> 00:07:27.000]  他是寫給提亞非羅大人
[00:07:27.000 --> 00:07:31.000]  而提亞非羅當時有可能是一個
[00:07:31.000 --> 00:07:36.000]  財力或者權力都很高的人
[00:07:36.000 --> 00:07:40.000]  亦有可能是贊助路加去紮寫這本書
[00:07:40.000 --> 00:07:45.000]  路加科和士林傳第一章的時候
[00:07:45.000 --> 00:07:47.000]  都是說要寫給提亞非羅
[00:07:47.000 --> 00:07:50.000]  但去到士林傳就沒有了大人的字眼
[00:07:50.000 --> 00:07:53.000]  有學者推測有可能去到士林傳的時候
[00:07:53.000 --> 00:07:56.000]  提亞非羅可能都信了耶穌
[00:07:56.000 --> 00:07:59.000]  以致在兩本書的時候
[00:07:59.000 --> 00:08:03.000]  鋪排一個對權力人士的門徒訓練
[00:08:03.000 --> 00:08:06.000]  不同的階層都需要被福音改變
[00:08:06.000 --> 00:08:09.000]  不同的階層的人都可以成為主耶穌的門徒
[00:08:09.000 --> 00:08:11.000]  所以這是一個門徒訓練的書卷
[00:08:11.000 --> 00:08:15.000]  當時路加特意寫這本書卷的時候
[00:08:15.000 --> 00:08:16.000]  目的就是一章四節
[00:08:16.000 --> 00:08:18.000]  就是叫當時不單止提亞非羅
[00:08:18.000 --> 00:08:21.000]  甚至當代的人或者歷代的人
[00:08:21.000 --> 00:08:25.000]  都能夠聽到聖經是確實的
[00:08:25.000 --> 00:08:27.000]  但最特別的是
[00:08:27.000 --> 00:08:31.000]  路加不是親眼目擊的證人
[00:08:31.000 --> 00:08:34.000]  如果你是交通意外的時候
[00:08:34.000 --> 00:08:37.000]  你是第一身的目擊者
[00:08:37.000 --> 00:08:39.000]  但路加其實沒有參與現場
[00:08:39.000 --> 00:08:42.000]  但路加當時也有提及
[00:08:42.000 --> 00:08:44.000]  已經有其他人在紮寫
[00:08:44.000 --> 00:08:47.000]  將耶穌基督的事跡編輯成書
[00:08:47.000 --> 00:08:50.000]  有可能其中一個是馬赫
[00:08:50.000 --> 00:08:51.000]  甚至其他人
[00:08:51.000 --> 00:08:53.000]  但路加有提到
[00:08:53.000 --> 00:08:56.000]  他在第一身的門徒身上
[00:08:56.000 --> 00:08:58.000]  跟他們有對話
[00:08:58.000 --> 00:09:00.000]  以至當他在門徒身上
[00:09:00.000 --> 00:09:02.000]  聽到關於耶穌的事跡的時候
[00:09:02.000 --> 00:09:04.000]  他再次用醫生口吻
[00:09:04.000 --> 00:09:07.000]  在歷史的角度再次重新編寫
[00:09:07.000 --> 00:09:10.000]  目的就是想讓其他人看到
[00:09:10.000 --> 00:09:11.000]  是有真實的
[00:09:11.000 --> 00:09:13.000]  而不是一個虛構的故事
[00:09:13.000 --> 00:09:14.000]  有歷史性
[00:09:14.000 --> 00:09:17.000]  而提及這小小的聖經
[00:09:17.000 --> 00:09:18.000]  本身寫作原因的時候
[00:09:18.000 --> 00:09:19.000]  很奇怪
[00:09:19.000 --> 00:09:21.000]  在第十八章的時候
[00:09:21.000 --> 00:09:23.000]  也有提及醫治
[00:09:23.000 --> 00:09:25.000]  在醫治薩戈之前
[00:09:25.000 --> 00:09:26.000]  醫治了誰呢?
[00:09:26.000 --> 00:09:28.000]  首先醫治了
[00:09:28.000 --> 00:09:31.000]  十八章中一個耶利哥的盲人
[00:09:31.000 --> 00:09:33.000]  盲人在當時來說
[00:09:33.000 --> 00:09:35.000]  也是不受歡迎
[00:09:35.000 --> 00:09:37.000]  可能覺得他沒有生產力
[00:09:37.000 --> 00:09:39.000]  或者因為有罪
[00:09:39.000 --> 00:09:42.000]  令他一出生的時候就背負這些
[00:09:42.000 --> 00:09:43.000]  所以會被人歧視
[00:09:43.000 --> 00:09:44.000]  會被人看不起
[00:09:44.000 --> 00:09:46.000]  在盲人的時候
[00:09:46.000 --> 00:09:48.000]  他看自己的形象也不好
[00:09:48.000 --> 00:09:51.000]  好像對社會沒有貢獻
[00:09:51.000 --> 00:09:53.000]  還有誰可以接納我呢?
[00:09:53.000 --> 00:09:55.000]  這個世界還有誰可以無條件
[00:09:55.000 --> 00:09:57.000]  不按表現去看我呢?
[00:09:57.000 --> 00:09:58.000]  沒有
[00:09:58.000 --> 00:09:59.000]  沒有這個盼望
[00:09:59.000 --> 00:10:02.000]  結果耶穌去到耶利哥的時候
[00:10:02.000 --> 00:10:05.000]  首先他就醫治了這個盲人
[00:10:05.000 --> 00:10:07.000]  他的外表上
[00:10:07.000 --> 00:10:08.000]  你想要什麼
[00:10:08.000 --> 00:10:09.000]  盲人就說
[00:10:09.000 --> 00:10:10.000]  我要能看見
[00:10:10.000 --> 00:10:13.000]  但耶穌不單止答應了他
[00:10:13.000 --> 00:10:15.000]  你今天不單止看見
[00:10:15.000 --> 00:10:17.000]  在物理世界上
[00:10:17.000 --> 00:10:20.000]  你看見的是你整個人的心靈
[00:10:20.000 --> 00:10:23.000]  重新去看自己和看身邊的人
[00:10:23.000 --> 00:10:24.000]  這個就是上文
[00:10:24.000 --> 00:10:25.000]  要去到下文的時候
[00:10:25.000 --> 00:10:27.000]  就看看怎樣繼續看見
[00:10:27.000 --> 00:10:29.000]  無論是看自己
[00:10:29.000 --> 00:10:31.000]  或者被耶穌看見
[00:10:31.000 --> 00:10:32.000]  耶穌去到耶利哥
[00:10:32.000 --> 00:10:33.000]  要從那裡經過
[00:10:33.000 --> 00:10:35.000]  一個人名叫薩戈
[00:10:35.000 --> 00:10:36.000]  是稅利長
[00:10:36.000 --> 00:10:37.000]  收稅的
[00:10:37.000 --> 00:10:40.000]  權力很高的
[00:10:40.000 --> 00:10:41.000]  去到team leader
[00:10:41.000 --> 00:10:43.000]  是一個財主
[00:10:43.000 --> 00:10:47.000]  薩戈就要看看耶穌是怎樣的人
[00:10:47.000 --> 00:10:48.000]  但因為人多
[00:10:48.000 --> 00:10:51.000]  而薩戈的身材又矮
[00:10:51.000 --> 00:10:53.000]  所以看不見
[00:10:53.000 --> 00:10:55.000]  於是他就跑到前頭
[00:10:55.000 --> 00:10:56.000]  爬上了桑樹
[00:10:56.000 --> 00:10:58.000]  就要去看耶穌
[00:10:58.000 --> 00:11:00.000]  因為耶穌要在那裡經過
[00:11:00.000 --> 00:11:01.000]  耶穌去了那裡
[00:11:01.000 --> 00:11:02.000]  抬頭一看
[00:11:02.000 --> 00:11:03.000]  就對薩戈說
[00:11:03.000 --> 00:11:05.000]  薩戈你快點下來
[00:11:05.000 --> 00:11:08.000]  今天我一定必須住在你家
[00:11:08.000 --> 00:11:10.000]  薩戈就急忙下來
[00:11:10.000 --> 00:11:13.000]  歡歡喜喜地接待耶穌
[00:11:13.000 --> 00:11:17.000]  眾人看見的時候就私下議論
[00:11:17.000 --> 00:11:18.000]  嘩不是吧
[00:11:18.000 --> 00:11:19.000]  怎麼搞的
[00:11:19.000 --> 00:11:22.000]  這個人耶穌竟然到罪人家裡住宿
[00:11:22.000 --> 00:11:24.000]  薩戈就站在那裡
[00:11:24.000 --> 00:11:25.000]  跟主說
[00:11:25.000 --> 00:11:26.000]  主啊
[00:11:26.000 --> 00:11:29.000]  我將我所有的一半分給窮人
[00:11:29.000 --> 00:11:31.000]  如果我勒索了哪一位過去
[00:11:31.000 --> 00:11:34.000]  我就還給他四倍以上
[00:11:34.000 --> 00:11:36.000]  耶穌就對他說
[00:11:36.000 --> 00:11:39.000]  今天的救恩臨到這個家
[00:11:39.000 --> 00:11:43.000]  因為他也是阿伯拉罕的子孫
[00:11:43.000 --> 00:11:45.000]  而人子尼的目的
[00:11:45.000 --> 00:11:49.000]  是要尋找和拯救失喪的人
[00:11:49.000 --> 00:11:53.000]  薩戈其實在文學上
[00:11:53.000 --> 00:11:55.000]  都很像小兒子
[00:11:55.000 --> 00:11:56.000]  大小兒子的故事
[00:11:56.000 --> 00:11:59.000]  路加福音經常強調
[00:11:59.000 --> 00:12:00.000]  是錢財
[00:12:00.000 --> 00:12:02.000]  一些是失喪
[00:12:02.000 --> 00:12:04.000]  為什麼會說小兒子呢
[00:12:04.000 --> 00:12:05.000]  當時的小兒子
[00:12:05.000 --> 00:12:07.000]  都是揮霍的錢財
[00:12:07.000 --> 00:12:09.000]  甚至是吃豬
[00:12:09.000 --> 00:12:10.000]  吃豬哨
[00:12:10.000 --> 00:12:11.000]  一些不潔
[00:12:11.000 --> 00:12:12.000]  宗教上的不潔
[00:12:12.000 --> 00:12:13.000]  社會上都看不起
[00:12:13.000 --> 00:12:15.000]  已經是去到最底層
[00:12:15.000 --> 00:12:16.000]  食物鏈的時候
[00:12:16.000 --> 00:12:19.000]  那一刻突然間有醒覺
[00:12:19.000 --> 00:12:21.000]  之後去悔改
[00:12:21.000 --> 00:12:24.000]  在薩戈這裡同樣都是
[00:12:24.000 --> 00:12:27.000]  看上去好像沒有人關心他
[00:12:27.000 --> 00:12:28.000]  他擁有很多
[00:12:28.000 --> 00:12:30.000]  他的物質上
[00:12:30.000 --> 00:12:32.000]  但有些東西是沒有的
[00:12:32.000 --> 00:12:34.000]  但是在不同階段的時候
[00:12:34.000 --> 00:12:36.000]  最終的剛才的故事
[00:12:36.000 --> 00:12:38.000]  就見到耶穌稱他為
[00:12:38.000 --> 00:12:40.000]  阿伯拉罕的祖孫
[00:12:40.000 --> 00:12:43.000]  讓他由瑞利的身份恢復
[00:12:43.000 --> 00:12:46.000]  成為上帝的子民的身份
[00:12:46.000 --> 00:12:47.000]  所以我們今天
[00:12:47.000 --> 00:12:48.000]  從幾個階段去看看
[00:12:48.000 --> 00:12:50.000]  如何從我們失落的地方
[00:12:50.000 --> 00:12:52.000]  再次被主恢復
[00:12:52.000 --> 00:12:55.000]  接受我們真正的自己
[00:12:55.000 --> 00:12:56.000]  第一個
[00:12:56.000 --> 00:12:57.000]  就是
[00:12:57.000 --> 00:12:59.000]  I don't know what I don't need
[00:12:59.000 --> 00:13:01.000]  這是第一個階段
[00:13:01.000 --> 00:13:02.000]  在第二節
[00:13:02.000 --> 00:13:04.000]  瑞利獎
[00:13:04.000 --> 00:13:06.000]  財主
[00:13:06.000 --> 00:13:07.000]  身形
[00:13:07.000 --> 00:13:08.000]  身材
[00:13:08.000 --> 00:13:09.000]  社會
[00:13:09.000 --> 00:13:11.000]  如何看待薩戈呢?
[00:13:11.000 --> 00:13:13.000]  聖經都是用這幾個描述
[00:13:13.000 --> 00:13:14.000]  描述了他的職業
[00:13:14.000 --> 00:13:16.000]  描述了他的背景
[00:13:16.000 --> 00:13:19.000]  描述了他的身形
[00:13:19.000 --> 00:13:21.000]  薩戈當時如何看待自己
[00:13:21.000 --> 00:13:22.000]  都有可能
[00:13:22.000 --> 00:13:24.000]  都好像當時的社會一樣
[00:13:24.000 --> 00:13:26.000]  一定不受歡迎
[00:13:26.000 --> 00:13:27.000]  為什麼呢?
[00:13:27.000 --> 00:13:30.000]  因為在瑞利的時候
[00:13:30.000 --> 00:13:33.000]  當時是一個被其他政權統治的羅馬政權
[00:13:33.000 --> 00:13:36.000]  在猶太人生活的時候
[00:13:36.000 --> 00:13:39.000]  是否需要交稅已經是爭論
[00:13:39.000 --> 00:13:43.000]  當時是耶穌受過第一次挑戰試探
[00:13:43.000 --> 00:13:44.000]  結果他提出
[00:13:44.000 --> 00:13:46.000]  海撒歸海撒
[00:13:46.000 --> 00:13:48.000]  解開了這個疑難
[00:13:48.000 --> 00:13:52.000]  但是當時沒有規定收多少
[00:13:52.000 --> 00:13:53.000]  在瑞利的時候
[00:13:53.000 --> 00:13:54.000]  不像現在這樣
[00:13:54.000 --> 00:13:57.000]  稅單說明你的計算
[00:13:57.000 --> 00:13:58.000]  海鮮價
[00:13:58.000 --> 00:13:59.000]  你收多少
[00:13:59.000 --> 00:14:00.000]  看心情
[00:14:00.000 --> 00:14:01.000]  看關係
[00:14:01.000 --> 00:14:04.000]  這裡就出現一個游水位
[00:14:04.000 --> 00:14:07.000]  瑞利一般等級的人
[00:14:07.000 --> 00:14:09.000]  可以收多一點
[00:14:09.000 --> 00:14:11.000]  他交多少給上層
[00:14:11.000 --> 00:14:12.000]  沒有人知道
[00:14:12.000 --> 00:14:14.000]  大判、外判、二判、三判
[00:14:14.000 --> 00:14:15.000]  中間每個人都濕水過河
[00:14:15.000 --> 00:14:16.000]  拿一點點
[00:14:16.000 --> 00:14:18.000]  但做到瑞利長
[00:14:18.000 --> 00:14:19.000]  那就是說
[00:14:19.000 --> 00:14:21.000]  他濕手的能力是很高
[00:14:21.000 --> 00:14:24.000]  而且他不是一般的瑞利長
[00:14:24.000 --> 00:14:26.000]  是財主
[00:14:26.000 --> 00:14:27.000]  所以很明顯
[00:14:27.000 --> 00:14:28.000]  他應該濫用
[00:14:28.000 --> 00:14:29.000]  他的職位
[00:14:29.000 --> 00:14:33.000]  獲得一些不是他應得的資源
[00:14:33.000 --> 00:14:34.000]  另外
[00:14:34.000 --> 00:14:37.000]  就是在當時的聖經年代
[00:14:37.000 --> 00:14:38.000]  都是對身形
[00:14:38.000 --> 00:14:41.000]  有些看法判斷
[00:14:41.000 --> 00:14:42.000]  其中一個
[00:14:42.000 --> 00:14:43.000]  簡章君
[00:14:43.000 --> 00:14:44.000]  掃羅的時候
[00:14:44.000 --> 00:14:45.000]  嘩
[00:14:45.000 --> 00:14:46.000]  面色紅潤
[00:14:46.000 --> 00:14:47.000]  很帥
[00:14:47.000 --> 00:14:48.000]  好像韓星一樣
[00:14:48.000 --> 00:14:49.000]  很高大
[00:14:49.000 --> 00:14:50.000]  在眾人面前一認
[00:14:50.000 --> 00:14:53.000]  這個一定是神簡選
[00:14:53.000 --> 00:14:55.000]  所以如果你是矮小的當時
[00:14:55.000 --> 00:14:57.000]  沒有人看得起眼
[00:14:57.000 --> 00:14:59.000]  大衛是一個最年少的兒子
[00:14:59.000 --> 00:15:02.000]  連他爸爸都好像忘記了他
[00:15:02.000 --> 00:15:03.000]  誰知
[00:15:03.000 --> 00:15:05.000]  偏偏被人看不起
[00:15:05.000 --> 00:15:06.000]  總是在聖經裡
[00:15:06.000 --> 00:15:08.000]  有些特別的故事發生
[00:15:08.000 --> 00:15:09.000]  我們對薩戈的形象
[00:15:09.000 --> 00:15:11.000]  其實都已經是欠佳
[00:15:11.000 --> 00:15:13.000]  所以薩戈他自己
[00:15:13.000 --> 00:15:15.000]  對自己的形象都是欠佳
[00:15:15.000 --> 00:15:17.000]  但薩戈不知道的是
[00:15:17.000 --> 00:15:18.000]  在這個階段
[00:15:18.000 --> 00:15:19.000]  他不知道的是
[00:15:19.000 --> 00:15:21.000]  究竟用什麼
[00:15:21.000 --> 00:15:24.000]  去堆砌自我的形象
[00:15:24.000 --> 00:15:26.000]  在這個圖裡
[00:15:26.000 --> 00:15:27.000]  他就用了一個
[00:15:27.000 --> 00:15:28.000]  很特別的方法
[00:15:28.000 --> 00:15:29.000]  就是用了一個
[00:15:29.000 --> 00:15:30.000]  很特別的方法
[00:15:30.000 --> 00:15:32.000]  去堆砌自己的形象
[00:15:32.000 --> 00:15:33.000]  他就用了一個
[00:15:33.000 --> 00:15:34.000]  很特別的方法
[00:15:34.000 --> 00:15:36.000]  去堆砌自己的形象
[00:15:36.000 --> 00:15:37.000]  他就用了一個
[00:15:37.000 --> 00:15:38.000]  很特別的方法
[00:15:38.000 --> 00:15:39.000]  去堆砌自己的形象
[00:15:39.000 --> 00:15:40.000]  他就用了一個
[00:15:40.000 --> 00:15:41.000]  很特別的方法
[00:15:41.000 --> 00:15:42.000]  去堆砌自己的形象
[00:15:42.000 --> 00:15:43.000]  他就用了一個
[00:15:43.000 --> 00:15:44.000]  很特別的方法
