
[00:00:00.000 --> 00:00:04.800]  各位影音姐妹好,朋友及網上的朋友好
[00:02:32.000 --> 00:02:34.600]  用來栽培人們如何去學習
[00:02:34.600 --> 00:02:37.200]  張嬌教的簡明道理
[00:02:37.200 --> 00:02:41.200]  其中一個就是西敏寺小要理問答
[00:02:41.200 --> 00:02:43.600]  有大有小的,在英國的時候
[00:02:43.600 --> 00:02:44.800]  他推出的時候
[00:02:44.800 --> 00:02:45.800]  第一條問題
[00:02:45.800 --> 00:02:48.400]  你知道第一條是最精簡最重要的
[00:02:48.400 --> 00:02:50.400]  西敏寺小要理問答
[00:02:50.400 --> 00:02:51.800]  第一條問題就是問
[00:02:51.800 --> 00:02:53.800]  人的主要目的
[00:02:53.800 --> 00:02:56.600]  人的主要目的是什麼呢
[00:02:56.600 --> 00:02:59.000]  不知道大家有沒有想過這個題目
[00:02:59.000 --> 00:03:00.200]  或者當人問你
[00:03:00.200 --> 00:03:01.800]  或者當回答的時候,你怎麼回答
[00:03:01.800 --> 00:03:03.000]  這樣就很簡而正
[00:03:03.000 --> 00:03:04.800]  人的主要目的是
[00:03:04.800 --> 00:03:06.400]  榮耀神
[00:03:06.400 --> 00:03:08.000]  以他為樂
[00:03:08.000 --> 00:03:09.800]  傳道永遠
[00:03:09.800 --> 00:03:12.600]  榮耀神我們也不難明白
[00:03:12.600 --> 00:03:13.600]  但我第一次見到
[00:03:13.600 --> 00:03:15.200]  以他為樂
[00:03:15.200 --> 00:03:18.200]  怎樣能夠享受
[00:03:18.200 --> 00:03:20.000]  因為以他為對象呢
[00:03:20.000 --> 00:03:21.600]  究竟要做什麼
[00:03:21.600 --> 00:03:22.600]  我們才能夠享受
[00:03:22.600 --> 00:03:24.800]  跟神有這份親密的關係呢
[00:03:24.800 --> 00:03:27.400]  我記得我剛開始信主的時候
[00:03:27.400 --> 00:03:28.800]  我就很雀躍
[00:03:28.800 --> 00:03:30.000]  你知道初信那一刻
[00:03:30.000 --> 00:03:31.400]  或者你身為教會之弟
[00:03:31.400 --> 00:03:33.800]  突然間再次跟神有連繫的時候
[00:03:33.800 --> 00:03:35.800]  可能是深刻冥心的經歷
[00:03:35.800 --> 00:03:37.200]  那段時間我就立刻說
[00:03:37.200 --> 00:03:39.400]  我很想為神大發熱心
[00:03:39.400 --> 00:03:41.400]  不斷去報道、傳福音
[00:03:41.400 --> 00:03:43.800]  立刻跟我媽媽分享、家人分享
[00:03:43.800 --> 00:03:45.000]  跟所有朋友分享
[00:03:45.000 --> 00:03:46.000]  不斷地狂做
[00:03:46.000 --> 00:03:47.800]  其中一種做法就是
[00:03:47.800 --> 00:03:48.800]  狂做事
[00:03:48.800 --> 00:03:50.400]  侍奉、學業
[00:03:50.400 --> 00:03:52.400]  去為神、榮耀神
[00:03:52.400 --> 00:03:54.600]  想著享受跟神的親密關係
[00:03:54.600 --> 00:03:56.200]  但一鐘擺就轉到另一邊
[00:03:56.200 --> 00:03:57.000]  很累
[00:03:57.000 --> 00:03:58.400]  好像多打幾份工
[00:03:58.400 --> 00:04:00.200]  好像在教會工作
[00:04:00.200 --> 00:04:02.600]  完全就不如什麼都靜止
[00:04:02.600 --> 00:04:03.400]  不做了
[00:04:03.400 --> 00:04:05.600]  完全是沒有什麼可以做的
[00:04:05.600 --> 00:04:08.000]  純安息、歇息
[00:04:08.000 --> 00:04:11.600]  但是除了這兩個手法之外
[00:04:11.600 --> 00:04:13.000]  有沒有其他的方法
[00:04:13.000 --> 00:04:16.800]  能夠讓我們可以跟神經歷那份親密關係呢?
[00:04:16.800 --> 00:04:19.200]  我們現在就從這段經文看一看
[00:04:19.200 --> 00:04:22.200]  《約翰福音》一章六至十三節
[00:04:22.200 --> 00:04:25.800]  我們今天會從另一個角度去傳讀
[00:04:25.800 --> 00:04:27.600]  有一個人是神差遣來的
[00:04:27.600 --> 00:04:28.800]  名叫約翰
[00:04:28.800 --> 00:04:31.200]  他來到是為了作見證
[00:04:31.200 --> 00:04:33.600]  就是為那光作見證
[00:04:33.600 --> 00:04:37.800]  要使所有人都能夠藉著他而相信
[00:04:37.800 --> 00:04:39.800]  約翰不是那光
[00:04:39.800 --> 00:04:42.200]  而是要為那光作見證
[00:04:42.200 --> 00:04:44.200]  那光是真光
[00:04:44.200 --> 00:04:46.600]  來到世上照亮每一個人
[00:04:46.600 --> 00:04:48.400]  在世界裏面
[00:04:48.400 --> 00:04:50.400]  世界是藉著他而做的
[00:04:50.400 --> 00:04:53.000]  但世界卻不認識他
[00:04:53.000 --> 00:04:55.200]  他來到屬於自己的地方
[00:04:55.200 --> 00:04:58.600]  但屬於他自己的人卻不領會他
[00:04:58.600 --> 00:05:00.600]  但凡是接受他的
[00:05:00.600 --> 00:05:02.600]  就是相信他明的人
[00:05:02.600 --> 00:05:04.600]  他就似他們權柄
[00:05:04.600 --> 00:05:06.600]  成為神的兒女
[00:05:06.600 --> 00:05:09.200]  他們生下來不是出於血
[00:05:09.200 --> 00:05:11.800]  也不是出於肉體的意思
[00:05:11.800 --> 00:05:14.400]  也不是出於人的意思
[00:05:14.400 --> 00:05:16.400]  而是出於神
[00:05:16.400 --> 00:05:19.200]  在一開始開首的時候
[00:05:19.200 --> 00:05:21.200]  約翰福音是有點特別的
[00:05:21.200 --> 00:05:24.200]  因為約翰福音本身的寫作特色
[00:05:24.200 --> 00:05:25.800]  都和其他地方不同
[00:05:25.800 --> 00:05:27.400]  其中一個就是
[00:05:27.400 --> 00:05:30.600]  他好像一個電影一開始就開場白
[00:05:30.600 --> 00:05:33.600]  就告訴你耶穌是誰
[00:05:33.600 --> 00:05:37.800]  但不知為何耶穌在約翰福音的鋪排人物裏面
[00:05:37.800 --> 00:05:39.400]  其他人好像不認識他
[00:05:39.400 --> 00:05:42.000]  在第一章就說
[00:05:42.000 --> 00:05:43.200]  耶穌來到世上
[00:05:43.200 --> 00:05:46.400]  當時的人應該認識耶穌是誰
[00:05:46.400 --> 00:05:49.400]  但在約翰福音鋪排不同的神跡
[00:05:49.400 --> 00:05:52.000]  特別是約翰福音很喜歡用的架構
[00:05:52.000 --> 00:05:53.400]  就是用八個神跡
[00:05:53.400 --> 00:05:54.800]  有七個是公開的
[00:05:54.800 --> 00:05:57.600]  七個在十字架之前
[00:05:57.600 --> 00:05:59.800]  一個在十字架之後
[00:05:59.800 --> 00:06:00.800]  這樣安排
[00:06:00.800 --> 00:06:04.200]  另外有六個神跡都是約翰福音獨有的
[00:06:04.200 --> 00:06:06.000]  其他的福音書是補的
[00:06:06.000 --> 00:06:09.000]  而約翰福音很希望能夠用神跡
[00:06:09.000 --> 00:06:11.600]  之後會帶來一些論壇
[00:06:11.600 --> 00:06:12.800]  一些講話
[00:06:12.800 --> 00:06:14.800]  又或者講話完之後
[00:06:14.800 --> 00:06:16.800]  就會配合一個相應的神跡
[00:06:16.800 --> 00:06:18.800]  所以架構都是很清晰
[00:06:18.800 --> 00:06:22.200]  頭半段有時我們學者會稱為神跡之書
[00:06:22.200 --> 00:06:25.800]  即是會說神跡是介紹耶穌是誰
[00:06:25.800 --> 00:06:27.600]  我是我是我是
[00:06:27.600 --> 00:06:30.200]  而下半部就是一個榮耀之書
[00:06:30.200 --> 00:06:33.400]  就是說耶穌怎樣一直走上十字架的時候
[00:06:33.400 --> 00:06:35.000]  去彰顯神的榮耀
[00:06:35.000 --> 00:06:37.400]  而約翰當時寫的時候
[00:06:37.400 --> 00:06:39.800]  是教會正在開始成長
[00:06:39.800 --> 00:06:44.200]  但就面臨當時羅馬政權一些的迫害
[00:06:44.200 --> 00:06:46.400]  甚至其他猶太教的反對
[00:06:46.400 --> 00:06:49.400]  其他的異端邪說都會影響
[00:06:49.400 --> 00:06:52.400]  所以約翰當時寫成約翰福音的時候
[00:06:52.400 --> 00:06:54.800]  很希望能夠去堅固信徒
[00:06:54.800 --> 00:06:56.000]  信什麼?
[00:06:56.000 --> 00:06:57.200]  耶穌是誰
[00:06:57.200 --> 00:07:00.600]  以及向身邊未認識耶穌是光的人
[00:07:00.600 --> 00:07:02.200]  去作見證去傳福音
[00:07:02.200 --> 00:07:04.800]  我們今天去看的時候
[00:07:04.800 --> 00:07:08.600]  究竟我們怎樣才能夠享受神與我們親密關係
[00:07:08.600 --> 00:07:10.600]  以下有不同的人物角色
[00:07:10.600 --> 00:07:14.000]  你去看看究竟現時你的階段
[00:07:14.000 --> 00:07:17.000]  哪一個比較吻合你的場景
[00:07:17.000 --> 00:07:18.600]  第一個
[00:07:18.600 --> 00:07:24.000]  就是不敢視自己為耶穌的自己人
[00:07:24.000 --> 00:07:27.600]  在一個依附理論的時候
[00:07:27.600 --> 00:07:29.800]  其中有一個特質
[00:07:29.800 --> 00:07:31.600]  就是焦慮型的人
[00:07:32.000 --> 00:07:37.800]  焦慮型的人本身覺得自己不夠好
[00:07:37.800 --> 00:07:39.000]  其他人很好
[00:07:39.000 --> 00:07:43.000]  我很害怕失去在這段關係當中的時候
[00:07:43.000 --> 00:07:45.000]  所以他既然有這種焦慮
[00:07:45.000 --> 00:07:46.400]  我很害怕失去
[00:07:46.400 --> 00:07:49.000]  我就需要投入過多的情感
[00:07:49.000 --> 00:07:52.000]  在這段關係上去捉住對方
[00:07:52.000 --> 00:07:54.400]  免得對方離開自己
[00:07:54.400 --> 00:07:57.000]  我們這類我們會稱為焦慮型
[00:07:57.000 --> 00:08:01.000]  不敢去視自己為耶穌的自己人
[00:08:01.000 --> 00:08:03.000]  其中我們看到一幅圖顯示
[00:08:03.000 --> 00:08:06.000]  特別是在賣主的猶大的時候
[00:08:06.000 --> 00:08:08.000]  當時對於香膏的用法
[00:08:08.000 --> 00:08:09.000]  你聽我讀出
[00:08:09.000 --> 00:08:13.000]  有一個門徒就是即將要出賣耶穌的嘉麗人猶大
[00:08:13.000 --> 00:08:20.000]  就說為什麼不將香膏賣了三百個銀幣去救濟窮人呢?
[00:08:20.000 --> 00:08:22.000]  猶大說這番話的時候
[00:08:22.000 --> 00:08:24.000]  其實就不是關心窮人
[00:08:24.000 --> 00:08:27.000]  是一些公開場合說話
[00:08:27.000 --> 00:08:29.000]  動機其實看不到
[00:08:29.000 --> 00:08:31.000]  正經的說
[00:08:31.000 --> 00:08:33.000]  因為他是賊
[00:08:33.000 --> 00:08:35.000]  也是管錢的
[00:08:35.000 --> 00:08:38.000]  經常偷取錢囊中所存的
[00:08:38.000 --> 00:08:41.000]  我嘗試用這種角度去解讀的時候
[00:08:41.000 --> 00:08:45.000]  其實猶大自己本身嘗試想操控的情況的時候
[00:08:45.000 --> 00:08:48.000]  他想透過安排財產資源的時候
[00:08:48.000 --> 00:08:52.000]  他突顯到自己的價值觀是比其他人好的時候
[00:08:52.000 --> 00:08:56.000]  但很可惜他想說服其他人支持這個決定的時候
[00:08:56.000 --> 00:08:58.000]  他就用了不同的方式
[00:08:58.000 --> 00:09:01.000]  想著去影響當時身邊的門徒
[00:09:01.000 --> 00:09:04.000]  甚至去大方向去說的時候
[00:09:04.000 --> 00:09:06.000]  會不會影響到耶穌呢?
[00:09:06.000 --> 00:09:09.000]  另一個就是彼得
[00:09:09.000 --> 00:09:11.000]  彼得有一段經文
[00:09:11.000 --> 00:09:13.000]  在《讓方案》十三章七至九節
[00:09:13.000 --> 00:09:18.000]  說到他很想耶穌不要洗他的腳
[00:09:18.000 --> 00:09:20.000]  彼得就跟耶穌說
[00:09:20.000 --> 00:09:22.000]  你絕對不可以洗我的腳
[00:09:22.000 --> 00:09:24.000]  耶穌就回答他
[00:09:24.000 --> 00:09:27.000]  如果我不洗你,你就跟我無份了
[00:09:27.000 --> 00:09:29.000]  西門彼得就跟他說
[00:09:29.000 --> 00:09:31.000]  主啊,這樣啊?
[00:09:31.000 --> 00:09:33.000]  那你不單止洗我的腳
[00:09:33.000 --> 00:09:37.000]  你快點洗我手頭也洗吧
[00:09:37.000 --> 00:09:41.000]  一方面他自卑地覺得自己有什麼好呢?
[00:09:41.000 --> 00:09:44.000]  甚至可能我不是門徒最頂尖的一個
[00:09:44.000 --> 00:09:48.000]  我哪裡配你作為夫子去洗我的腳呢?
[00:09:48.000 --> 00:09:51.000]  但另一方面又會覺得
[00:09:51.000 --> 00:09:53.000]  既然是這樣
[00:09:53.000 --> 00:09:56.000]  那我用一些方式去取得和你的有份
[00:09:56.000 --> 00:09:58.000]  你洗我全身吧
[00:09:58.000 --> 00:09:59.000]  而那兩邊都不是
[00:09:59.000 --> 00:10:02.000]  都被耶穌慢慢修正
[00:10:02.000 --> 00:10:06.000]  在當時彼得的感情
[00:10:06.000 --> 00:10:08.000]  如何看到他的過份態度的時候
[00:10:08.000 --> 00:10:10.000]  那時候很多說話都滲爛
[00:10:10.000 --> 00:10:12.000]  一些耶穌解釋的時候
[00:10:12.000 --> 00:10:15.000]  耶穌都問現場的人有沒有人要走
[00:10:15.000 --> 00:10:17.000]  大家說要吃我的血和肉的時候
[00:10:17.000 --> 00:10:19.000]  才能夠和我有一起的關係
[00:10:19.000 --> 00:10:20.000]  那時候的門徒
[00:10:20.000 --> 00:10:21.000]  聖經記載
[00:10:21.000 --> 00:10:23.000]  很多都已經走了
[00:10:23.000 --> 00:10:24.000]  耶穌就說你們不走嗎?
[00:10:24.000 --> 00:10:25.000]  還留在這裡幹什麼呢?
[00:10:25.000 --> 00:10:26.000]  就散了
[00:10:26.000 --> 00:10:28.000]  彼得就公開承認
[00:10:28.000 --> 00:10:30.000]  你有永生之道
[00:10:30.000 --> 00:10:33.000]  我跟隨你,為什麼要跟呢?
[00:10:33.000 --> 00:10:37.000]  那時候看到很厲害的宣言的時候
[00:10:37.000 --> 00:10:39.000]  甚至我死都跟著你
[00:10:39.000 --> 00:10:42.000]  沒有東西可以阻攔我對耶穌的那份情感
[00:10:42.000 --> 00:10:44.000]  當然我們當時看到
[00:10:44.000 --> 00:10:45.000]  這個英雄很厲害
[00:10:45.000 --> 00:10:47.000]  這個情感投入
[00:10:47.000 --> 00:10:49.000]  但結果往往聖經揭露
[00:10:49.000 --> 00:10:52.000]  人都是有本性的軟弱
[00:10:52.000 --> 00:10:54.000]  當彼得這份情感過份的投入
[00:10:54.000 --> 00:10:57.000]  想著操控他,很害怕失去的時候
[00:10:57.000 --> 00:11:00.000]  到他一次不認主
[00:11:00.000 --> 00:11:02.000]  因為不同的不安緣故的時候
[00:11:02.000 --> 00:11:05.000]  兩次,到三次都不認的時候
[00:11:05.000 --> 00:11:07.000]  雞蹄,他那一刻就痛哭
[00:11:07.000 --> 00:11:09.000]  我們不知道他為什麼痛哭
[00:11:09.000 --> 00:11:10.000]  聖經沒有說
[00:11:10.000 --> 00:11:12.000]  但我自己個人的猜測就是說
[00:11:12.000 --> 00:11:16.000]  他一定想起自己當初誓言擔擔
[00:11:16.000 --> 00:11:18.000]  覺得那段關係牢不可破的時候
[00:11:18.000 --> 00:11:19.000]  覺得用自己的方式
[00:11:19.000 --> 00:11:22.000]  能夠保持這段關係的時候
[00:11:22.000 --> 00:11:25.000]  原來不是一定可以用自己的手法
[00:11:25.000 --> 00:11:29.000]  能夠令這段珍惜的關係可以永存下去
[00:11:29.000 --> 00:11:32.000]  有可能他對自己失望
[00:11:32.000 --> 00:11:37.000]  也都會覺得對關係這種信任都會失望
[00:11:37.000 --> 00:11:39.000]  去到約翰福音後面的時候
[00:11:39.000 --> 00:11:41.000]  在第21章
[00:11:41.000 --> 00:11:44.000]  當時是十字架之後的神蹟
[00:11:44.000 --> 00:11:47.000]  不是公開的,只是門徒知道
[00:11:47.000 --> 00:11:51.000]  當時門徒見到老師已經死了
[00:11:51.000 --> 00:11:53.000]  怎麼辦呢?
[00:11:53.000 --> 00:11:55.000]  沒有人再關心他們
[00:11:55.000 --> 00:11:57.000]  老師都不在了
[00:11:57.000 --> 00:12:01.000]  耶穌說有復活者,但還沒有見到
[00:12:01.000 --> 00:12:03.000]  誰知道耶穌真的復活了
[00:12:03.000 --> 00:12:05.000]  在那時候就問門徒
[00:12:05.000 --> 00:12:07.000]  不是問他們信不信
[00:12:07.000 --> 00:12:09.000]  第一件事就是問他們早餐吃了沒有
[00:12:09.000 --> 00:12:10.000]  早點
[00:12:10.000 --> 00:12:11.000]  那時候說還沒有
[00:12:11.000 --> 00:12:15.000]  我們專業的漁夫打了一整晚的魚都沒有
[00:12:15.000 --> 00:12:17.000]  耶穌就跟他們說
[00:12:17.000 --> 00:12:19.000]  你落在某個方向
[00:12:19.000 --> 00:12:21.000]  你落在某個方向的時候就會獲得魚
[00:12:21.000 --> 00:12:23.000]  其實都很奇怪
[00:12:23.000 --> 00:12:25.000]  你一個專業的工匠員
[00:12:25.000 --> 00:12:28.000]  怎會聽一個外行人的說法呢?
[00:12:28.000 --> 00:12:30.000]  照做吧
[00:12:30.000 --> 00:12:32.000]  耶穌又突然復活了,奇奇怪怪的
[00:12:32.000 --> 00:12:35.000]  聽他說一打撈,一百多條魚
[00:12:35.000 --> 00:12:37.000]  但網沒有破,死定了
[00:12:37.000 --> 00:12:39.000]  是很奇怪的一件事
[00:12:39.000 --> 00:12:41.000]  結果安安頓頓
[00:12:41.000 --> 00:12:43.000]  好像伍秉如再次複述的時候
[00:12:43.000 --> 00:12:46.000]  好像出埃及神的供應是不會缺乏的時候
[00:12:46.000 --> 00:12:48.000]  神的神蹟就引導出後面
[00:12:48.000 --> 00:12:50.000]  這樣去比特
[00:12:50.000 --> 00:12:51.000]  就跟比特說
[00:12:51.000 --> 00:12:53.000]  問他三次
[00:12:53.000 --> 00:12:55.000]  你愛我嗎?
[00:12:55.000 --> 00:12:57.000]  比特回答完三次的時候
[00:12:57.000 --> 00:12:58.000]  經文就記載
[00:12:58.000 --> 00:13:00.000]  就休愁了
[00:13:00.000 --> 00:13:01.000]  我們又不知道為什麼
[00:13:01.000 --> 00:13:03.000]  別人問你三次你愛我嗎?
[00:13:03.000 --> 00:13:05.000]  你竟然休愁
[00:13:05.000 --> 00:13:07.000]  但我自己覺得
[00:13:07.000 --> 00:13:08.000]  一定是回想起之前
[00:13:08.000 --> 00:13:11.000]  過去一些對情感上的過份投入
[00:13:11.000 --> 00:13:12.000]  想著獲得操控
[00:13:12.000 --> 00:13:15.000]  甚至過份信自己的時候
[00:13:15.000 --> 00:13:17.000]  那份自負
[00:13:17.000 --> 00:13:19.000]  變得很羞愧
[00:13:19.000 --> 00:13:20.000]  還有在門徒之間
[00:13:20.000 --> 00:13:22.000]  在社會,在群體之間
[00:13:22.000 --> 00:13:24.000]  可能都不能夠再立足了
[00:13:24.000 --> 00:13:25.000]  因為破壞了誓言的時候
[00:13:25.000 --> 00:13:28.000]  很難再贏得人的信任和原諒
[00:13:28.000 --> 00:13:30.000]  曾經背叛過一次的關係
[00:13:30.000 --> 00:13:32.000]  但耶穌在那裡
[00:13:32.000 --> 00:13:36.000]  竟然這樣無條件的接納他
[00:13:36.000 --> 00:13:38.000]  比特不知道怎樣面對
[00:13:38.000 --> 00:13:41.000]  這份這麼真誠的關係
[00:13:43.000 --> 00:13:47.000]  當我記得當時去傳福音的時候
[00:13:47.000 --> 00:13:51.000]  其實我傳了幾次給我媽媽
[00:13:51.000 --> 00:13:53.000]  頭幾次都不太順利
[00:13:53.000 --> 00:13:57.000]  因為自己當時的行為都不太理想
[00:13:57.000 --> 00:14:00.000]  在家中作為兒子的身份的時候
[00:14:00.000 --> 00:14:01.000]  是一些理論
[00:14:01.000 --> 00:14:03.000]  說耶穌很好很好
[00:14:03.000 --> 00:14:06.000]  但媽媽都不覺得我有什麼改變
[00:14:06.000 --> 00:14:08.000]  所以我就沒有再傳福音了
[00:14:08.000 --> 00:14:10.000]  我覺得就跟上帝說
[00:14:10.000 --> 00:14:12.000]  不如等我表達了一些行為出來
[00:14:12.000 --> 00:14:14.000]  我再說吧
[00:14:14.000 --> 00:14:16.000]  結果一次的契機
[00:14:16.000 --> 00:14:20.000]  就跟媽媽再一次去傳福音
[00:14:20.000 --> 00:14:23.000]  就說媽媽很想將來會再見到你
[00:14:23.000 --> 00:14:26.000]  那一刻其實她有一點感動
[00:14:26.000 --> 00:14:28.000]  但她感動的時候就拋了一句
[00:14:28.000 --> 00:14:30.000]  她就說我三輩子都有罪了
[00:14:30.000 --> 00:14:33.000]  我的人有輪迴那件事
[00:14:33.000 --> 00:14:34.000]  在我的觀念裡面
[00:14:34.000 --> 00:14:37.000]  我三輩子的罪,積罪這麼多
[00:14:37.000 --> 00:14:39.000]  你相信的耶穌救你就好了
[00:14:39.000 --> 00:14:42.000]  應該救不了我
[00:14:42.000 --> 00:14:44.000]  我聽到當然很詫異
[00:14:44.000 --> 00:14:46.000]  耶穌連陰間都去到
[00:14:46.000 --> 00:14:49.000]  怎麼會救不了你呢
[00:14:49.000 --> 00:14:53.000]  我就跟媽媽說不是這樣的
[00:14:53.000 --> 00:14:56.000]  我說這個世界沒有一個罪
[00:14:56.000 --> 00:14:59.000]  阻隔到上帝對你的愛是去不到的
[00:14:59.000 --> 00:15:01.000]  我說你唯一可以做的
[00:15:01.000 --> 00:15:03.000]  是接納耶穌為你做的事
[00:15:03.000 --> 00:15:07.000]  而不是你做什麼去解脫自己的罪
[00:15:07.000 --> 00:15:09.000]  那一刻我說完的時候
[00:15:09.000 --> 00:15:11.000]  我都知道她有選擇權
[00:15:11.000 --> 00:15:14.000]  她可以不接納這份禮物
[00:15:14.000 --> 00:15:16.000]  我只能在暗裡祈禱
[00:15:16.000 --> 00:15:22.000]  結果當然是她沉澱一下
[00:15:22.000 --> 00:15:24.000]  她就選擇了這個選擇
[00:15:24.000 --> 00:15:27.000]  我媽媽就那天在電話裡
[00:15:27.000 --> 00:15:29.000]  就跟我有一個決志祈禱
[00:15:29.000 --> 00:15:31.000]  我當然是很感動
[00:15:31.000 --> 00:15:35.000]  我就知道對於焦慮型的人
[00:15:35.000 --> 00:15:38.000]  經常都會覺得自己不夠好
[00:15:38.000 --> 00:15:40.000]  福音好 耶穌好
[00:15:40.000 --> 00:15:42.000]  但自己不配這個福音
[00:15:42.000 --> 00:15:44.000]  但我知道福音是神的大能
[00:15:44.000 --> 00:15:46.000]  是能夠救一切的人
[00:15:46.000 --> 00:15:47.000]  所以弟兄姊妹
[00:15:47.000 --> 00:15:49.000]  近期有什麼地方
[00:15:49.000 --> 00:15:51.000]  你是想先體驗
[00:15:51.000 --> 00:15:55.000]  神對你那份無條件的接納
[00:15:55.000 --> 00:16:00.000]  以致你能夠減少對關係的操控呢
[00:16:00.000 --> 00:16:03.000]  第二類
[00:16:03.000 --> 00:16:08.000]  就是不想或不願意視自己為耶穌的自己人
[00:16:08.000 --> 00:16:10.000]  不接納耶穌
[00:16:10.000 --> 00:16:13.000]  更加不會作為耶穌的門徒
[00:16:13.000 --> 00:16:16.000]  這一類的人的特質就是逃避型
[00:16:16.000 --> 00:16:19.000]  跟剛才焦慮型的剛剛相反
[00:16:19.000 --> 00:16:23.000]  焦慮型的人會覺得自己不夠好
[00:16:23.000 --> 00:16:24.000]  其他人好
[00:16:24.000 --> 00:16:25.000]  很害怕失去
[00:16:25.000 --> 00:16:27.000]  免受傷害就操控
[00:16:27.000 --> 00:16:29.000]  但逃避型的人覺得
[00:16:29.000 --> 00:16:32.000]  對方可能會傷害自己
[00:16:32.000 --> 00:16:35.000]  對方可能沒自己那麼好
[00:16:35.000 --> 00:16:37.000]  沒那麼多期望
[00:16:37.000 --> 00:16:39.000]  沒那麼多投入在情感上
[00:16:39.000 --> 00:16:41.000]  遠離一點
[00:16:41.000 --> 00:16:42.000]  當我遠離的時候
[00:16:42.000 --> 00:16:44.000]  沒期望就沒失望
[00:16:44.000 --> 00:16:47.000]  逃避型的人對於關係上
[00:16:47.000 --> 00:16:50.000]  情感的擺放非常少
[00:16:50.000 --> 00:16:51.000]  因為他很害怕
