
[00:00:00.000 --> 00:00:05.120]  各位弟兄姊妹,晚安
[00:04:07.480 --> 00:04:10.840]  很多很多的兵丁 祭司
[00:04:10.840 --> 00:04:12.840]  宗教人士等等
[00:04:12.840 --> 00:04:15.320]  在那裡藐視他
[00:04:15.320 --> 00:04:18.000]  在那裡唾棄他
[00:04:18.000 --> 00:04:21.200]  在那裡邊打邊吐口水
[00:04:21.200 --> 00:04:23.200]  又要釘他十字架
[00:04:23.200 --> 00:04:25.200]  甚至不尊重他
[00:04:25.200 --> 00:04:26.960]  但是原來
[00:04:26.960 --> 00:04:29.640]  耶穌顧念的第一句話
[00:04:29.640 --> 00:04:32.840]  這麼辛苦的時候說出的第一句話
[00:04:32.840 --> 00:04:34.400]  是什麼人說呢
[00:04:34.400 --> 00:04:37.240]  就是這些羞辱的人說
[00:04:37.240 --> 00:04:39.240]  他說父啊赦免他們
[00:04:39.240 --> 00:04:41.720]  因為他們所做的事
[00:04:41.720 --> 00:04:43.000]  他們不知道
[00:04:43.000 --> 00:04:45.400]  耶穌基督在那一刻還體會
[00:04:45.400 --> 00:04:47.400]  我們一群不認識
[00:04:47.400 --> 00:04:49.400]  不知道救恩的人
[00:04:49.400 --> 00:04:51.400]  並且第二句的時候
[00:04:51.400 --> 00:04:54.120]  原來他向一個盜賊說
[00:04:54.120 --> 00:04:56.800]  我們知道他釘十字架的時候
[00:04:56.800 --> 00:04:59.880]  左邊右邊都有犯人
[00:04:59.880 --> 00:05:01.880]  就應驗了舊約所說的
[00:05:01.880 --> 00:05:04.280]  他列在罪犯之中
[00:05:04.280 --> 00:05:06.280]  在這兩個犯人裡面
[00:05:06.280 --> 00:05:08.600]  其實在福音書裡面
[00:05:08.600 --> 00:05:10.600]  看到起初
[00:05:10.600 --> 00:05:13.400]  他們兩個都是在侮辱
[00:05:13.400 --> 00:05:15.240]  鄙視耶穌
[00:05:15.240 --> 00:05:16.840]  他說如果你是這麼厲害的
[00:05:16.840 --> 00:05:20.360]  那你救自己也救我們吧
[00:05:20.360 --> 00:05:22.920]  但是正因為耶穌基督
[00:05:22.920 --> 00:05:26.440]  那份生命的彰顯
[00:05:26.440 --> 00:05:28.920]  其中一個犯人就看到
[00:05:28.920 --> 00:05:30.920]  耶穌基督的生命
[00:05:30.920 --> 00:05:33.720]  以至他得著生命的改變
[00:05:33.720 --> 00:05:35.960]  他就說我們不要再笑了
[00:05:35.960 --> 00:05:37.960]  我們犯罪
[00:05:37.960 --> 00:05:39.960]  我們受罰是應當的
[00:05:39.960 --> 00:05:42.760]  不過耶穌基督是沒有罪的
[00:05:42.760 --> 00:05:44.760]  所以他就呼求耶穌
[00:05:44.760 --> 00:05:47.160]  如果你在德國降臨的時候
[00:05:47.160 --> 00:05:49.160]  紀念我吧
[00:05:49.160 --> 00:05:52.600]  不過耶穌即時回應第二句話
[00:05:52.600 --> 00:05:54.600]  他說我實在告訴你
[00:05:54.600 --> 00:05:58.040]  今天你要和我再下元旅了
[00:05:58.040 --> 00:06:00.040]  原來救恩當我們回轉的時候
[00:06:00.040 --> 00:06:04.040]  即時就可以進入上帝的生命裡面
[00:06:04.040 --> 00:06:07.560]  第三句話就向著他母親
[00:06:07.560 --> 00:06:11.080]  當耶穌基督要受這麼大的苦難的時候
[00:06:11.080 --> 00:06:13.080]  他很深的去體會
[00:06:13.080 --> 00:06:15.080]  作為一個父母
[00:06:15.080 --> 00:06:17.080]  看到自己的兒子
[00:06:17.080 --> 00:06:19.080]  去受這麼大的苦
[00:06:19.080 --> 00:06:21.080]  其實母親來說
[00:06:21.080 --> 00:06:23.080]  都是非常非常痛苦的時刻
[00:06:23.080 --> 00:06:26.120]  所以他就和他母親
[00:06:26.120 --> 00:06:28.120]  加上他最愛的門徒
[00:06:28.120 --> 00:06:30.120]  在旁邊的時候
[00:06:30.120 --> 00:06:32.120]  約翰說
[00:06:32.120 --> 00:06:34.120]  母親你看看你的兒子
[00:06:34.120 --> 00:06:36.120]  和他的門徒說
[00:06:36.120 --> 00:06:38.120]  你看看你的母親
[00:06:38.120 --> 00:06:44.120]  把母親交給他的門徒去照顧
[00:06:44.120 --> 00:06:46.120]  接下來的四句
[00:06:46.120 --> 00:06:50.120]  是他將盡生命的完結去說
[00:06:50.120 --> 00:06:54.120]  第四句是在說一個很重要的主題
[00:06:54.120 --> 00:07:00.120]  原來他和父上的關係的接連
[00:07:00.120 --> 00:07:04.120]  耶穌基督背起我們所有人的罪的時候
[00:07:04.120 --> 00:07:06.120]  他的生命和父神的生命
[00:07:06.120 --> 00:07:08.120]  是要短暫的分離
[00:07:08.120 --> 00:07:14.120]  正正聖潔的上帝不能與罪去聯繫
[00:07:14.120 --> 00:07:16.120]  所以背起所有人的罪的時候
[00:07:16.120 --> 00:07:20.120]  耶穌呼喊很難過的
[00:07:20.120 --> 00:07:22.120]  裡面去說
[00:07:22.120 --> 00:07:24.120]  我的神為什麼離棄我
[00:07:24.120 --> 00:07:26.120]  正正就是因為我們的罪
[00:07:26.120 --> 00:07:28.120]  祂承擔了
[00:07:28.120 --> 00:07:32.120]  第五句是一個很簡單的字
[00:07:32.120 --> 00:07:34.120]  他說我學了
[00:07:34.120 --> 00:07:36.120]  是他的肉身裡的真正需要
[00:07:36.120 --> 00:07:42.120]  體會到耶穌基督的人性裡的需要
[00:07:42.120 --> 00:07:44.120]  是完全的人
[00:07:44.120 --> 00:07:46.120]  起初耶穌上十字架的時候
[00:07:46.120 --> 00:07:52.120]  其實他們有給過他一些像麻醉藥的飲品
[00:07:52.120 --> 00:07:54.120]  不過耶穌拒絕了
[00:07:54.120 --> 00:07:56.120]  他承擔的是罪
[00:07:56.120 --> 00:07:58.120]  帶來的痛楚
[00:07:58.120 --> 00:08:00.120]  但去到最後的時候
[00:08:00.120 --> 00:08:02.120]  他一切的疲倦
[00:08:02.120 --> 00:08:05.120]  身體很真實的需要
[00:08:05.120 --> 00:08:07.120]  我學了
[00:08:07.120 --> 00:08:09.120]  正正在說的時候
[00:08:09.120 --> 00:08:10.120]  我們記不記得
[00:08:10.120 --> 00:08:12.120]  給他喝什麼
[00:08:12.120 --> 00:08:14.120]  喝的話應該給水
[00:08:14.120 --> 00:08:17.120]  但那些冰釘是給醋
[00:08:17.120 --> 00:08:20.120]  正正也是應驗舊約所說
[00:08:20.120 --> 00:08:23.120]  神的僕人就是這樣的經歷
[00:08:23.120 --> 00:08:26.120]  之後他就說了一個很短的字
[00:08:26.120 --> 00:08:28.120]  他說「成了」
[00:08:28.120 --> 00:08:32.120]  「成了」是指他情感裡的需要
[00:08:32.120 --> 00:08:37.120]  原來「成了」不是一個失敗的宣告
[00:08:37.120 --> 00:08:40.120]  而是一個勝利的宣告
[00:08:40.120 --> 00:08:44.120]  他完成了上帝交託他的使命
[00:08:44.120 --> 00:08:47.120]  所以他說出「成了」
[00:08:47.120 --> 00:08:50.120]  正正就是他大聲的呼喊
[00:08:50.120 --> 00:08:52.120]  然後說了第七句
[00:08:52.120 --> 00:08:56.120]  他說「父啊,我將我的靈魂交給你」
[00:08:56.120 --> 00:08:58.120]  我們看到經文
[00:08:58.120 --> 00:09:00.120]  耶穌基督的生命就是為我們罪
[00:09:00.120 --> 00:09:02.120]  這樣去捨棄
[00:09:02.120 --> 00:09:05.120]  當我們特別去思想
[00:09:05.120 --> 00:09:07.120]  耶穌走上十架裡
[00:09:07.120 --> 00:09:09.120]  他說「成了」的時候
[00:09:09.120 --> 00:09:12.120]  這是動詞
[00:09:12.120 --> 00:09:14.120]  是一個被動式
[00:09:14.120 --> 00:09:21.120]  即是他在履行一個使命的完成
[00:09:21.120 --> 00:09:23.120]  所以我們看到希臘文
[00:09:23.120 --> 00:09:26.120]  他直接說「完成了」或「已經完成」
[00:09:26.120 --> 00:09:28.120]  甚至是「永遠完成」
[00:09:28.120 --> 00:09:32.120]  當時他們常常都會用這個字眼
[00:09:32.120 --> 00:09:34.120]  例如僕人領首
[00:09:34.120 --> 00:09:38.120]  主人叫他做的任務的時候
[00:09:38.120 --> 00:09:40.120]  他做完之後就「成了」
[00:09:40.120 --> 00:09:42.120]  交給主人
[00:09:42.120 --> 00:09:46.120]  所以原來預表的是耶穌
[00:09:46.120 --> 00:09:48.120]  在舊約裡已經說了
[00:09:48.120 --> 00:09:50.120]  預言耶穌基督
[00:09:50.120 --> 00:09:53.120]  就是在這一次的濟生獻上的時候
[00:09:53.120 --> 00:09:55.120]  「成了」
[00:09:55.120 --> 00:09:57.120]  正正這個用詞
[00:09:57.120 --> 00:10:00.120]  也是一個很重要的律法用詞
[00:10:00.120 --> 00:10:05.120]  在律法用詞就是用債務完全的還清
[00:10:05.120 --> 00:10:08.120]  所以我們看到耶穌基督的寫生
[00:10:08.120 --> 00:10:13.120]  原來就是為我們的罪債還清了
[00:10:13.120 --> 00:10:17.120]  他在履行上帝公義的律法要求
[00:10:17.120 --> 00:10:21.120]  以至為我們的罪獻上
[00:10:21.120 --> 00:10:24.120]  他的生命去還我們的債
[00:10:24.120 --> 00:10:28.120]  在舊約裡透過濟生去獻祭
[00:10:28.120 --> 00:10:32.120]  我們看到很多說「塗些血」「又滾些血」
[00:10:32.120 --> 00:10:34.120]  這些就是說
[00:10:34.120 --> 00:10:37.120]  就是去遮蓋我們的罪
[00:10:37.120 --> 00:10:39.120]  透過遮蓋我們的罪
[00:10:39.120 --> 00:10:41.120]  我們來到上帝面前
[00:10:41.120 --> 00:10:43.120]  不過耶穌基督這一次的獻上
[00:10:43.120 --> 00:10:49.120]  他就是將他的補血完全的卸去我們的罪
[00:10:49.120 --> 00:10:52.120]  所以今天當我們聽
[00:10:52.120 --> 00:10:55.120]  再一次去看我們的生命
[00:10:55.120 --> 00:10:58.120]  去一起經歷耶穌基督的復活的時候
[00:10:58.120 --> 00:11:02.120]  很想跟大家分享兩點
[00:11:02.120 --> 00:11:05.120]  耶穌基督宣告「成了」
[00:11:05.120 --> 00:11:09.120]  得到「勝利」這個使命完結
[00:11:09.120 --> 00:11:13.120]  不過他很想我們的生命同樣都是這樣
[00:11:13.120 --> 00:11:18.120]  在一個得勝的路上去過他給我們的生命
[00:11:18.120 --> 00:11:20.120]  所以第一點我們看
[00:11:20.120 --> 00:11:22.120]  怎樣征服我們的罪惡
[00:11:22.120 --> 00:11:26.120]  能夠活出上帝給我們的信仰生命
[00:11:26.120 --> 00:11:28.120]  第二就是跨越苦難
[00:11:28.120 --> 00:11:33.120]  能夠活出天賦給我們的盼望
[00:11:33.120 --> 00:11:36.120]  在舊約裏面其實都記載了
[00:11:36.120 --> 00:11:40.120]  耶穌基督要成就這份舊恩
[00:11:40.120 --> 00:11:45.120]  在以徐亞書53章3到6節裏面
[00:11:45.120 --> 00:11:49.120]  我們稱為一個受苦僕人之師
[00:11:49.120 --> 00:11:52.120]  正正當我們新約時代的時候
[00:11:52.120 --> 00:11:57.120]  我們就知道這是指向耶穌基督那份的救贖
[00:11:57.120 --> 00:12:00.120]  我們看看這個僕人說什麼
[00:12:00.120 --> 00:12:02.120]  我們一起讀一下這段經文
[00:12:02.120 --> 00:12:04.120]  我們預備起
[00:12:04.120 --> 00:12:10.120]  他被藐視 被人嫌棄 多受痛苦 常經憂患
[00:12:10.120 --> 00:12:15.120]  他被藐視 好像被人掩面不看的一樣
[00:12:15.120 --> 00:12:18.120]  我們也不尊重他
[00:12:18.120 --> 00:12:24.120]  他承認擔當我們的憂患 背負我們的痛苦
[00:12:24.120 --> 00:12:30.120]  我們卻以為他受責罰 是被神擊打苦袋
[00:12:30.120 --> 00:12:33.120]  他為我們的過犯受害
[00:12:33.120 --> 00:12:36.120]  為我們的罪孽被壓傷
[00:12:36.120 --> 00:12:38.120]  因他受的懲罰
[00:12:38.120 --> 00:12:40.120]  我們得平安
[00:12:40.120 --> 00:12:42.120]  因他受的鞭傷
[00:12:42.120 --> 00:12:44.120]  我們得醫治
[00:12:44.120 --> 00:12:46.120]  我們都如羊走物
[00:12:46.120 --> 00:12:49.120]  各人偏行己路
[00:12:49.120 --> 00:12:54.120]  也說使我們眾人的罪孽都歸在他身上
[00:12:54.120 --> 00:13:01.120]  我們看到這個僕人原來是要被擊打受苦
[00:13:01.120 --> 00:13:07.120]  這個擊打原來是出於耶和華
[00:13:07.120 --> 00:13:10.120]  是上帝要擊打他
[00:13:10.120 --> 00:13:17.120]  這個擊打的字其實是生命記裡的蠟藥
[00:13:17.120 --> 00:13:23.120]  一個全能的上帝居然跟人去納藥
[00:13:23.120 --> 00:13:27.120]  正因為人在罪裡偏離了
[00:13:27.120 --> 00:13:31.120]  因此享受不了天父起初的創造
[00:13:31.120 --> 00:13:35.120]  他願意重新來跟人去納藥
[00:13:35.120 --> 00:13:40.120]  其實我們人有什麼條件
[00:13:40.120 --> 00:13:43.120]  有什麼可以跟上帝去納藥
[00:13:43.120 --> 00:13:46.120]  其實真的沒有什麼
[00:13:46.120 --> 00:13:48.120]  只是去遵行
[00:13:48.120 --> 00:13:50.120]  你遵行就拿到
[00:13:50.120 --> 00:13:52.120]  你不遵行就拿不到
[00:13:52.120 --> 00:13:55.120]  其實我們沒有什麼可以給上帝
[00:13:55.120 --> 00:13:59.120]  上帝正正藉著受苦的僕人
[00:13:59.120 --> 00:14:01.120]  我們耶穌基督
[00:14:01.120 --> 00:14:04.120]  他在擔當一個祭司的角色
[00:14:04.120 --> 00:14:06.120]  他雖然沒有罪
[00:14:06.120 --> 00:14:11.120]  但他也願意來承擔我們的罪
[00:14:11.120 --> 00:14:13.120]  這個擊打其實也說
[00:14:13.120 --> 00:14:17.120]  當神的子民離開了藥的時候
[00:14:17.120 --> 00:14:19.120]  上帝會管教我們
[00:14:19.120 --> 00:14:21.120]  當我們作為父母的時候
[00:14:21.120 --> 00:14:24.120]  可能我們也經歷過
[00:14:24.120 --> 00:14:26.120]  你的子女激到你彈起
[00:14:26.120 --> 00:14:28.120]  偏偏不走正路
[00:14:28.120 --> 00:14:30.120]  要走歪路的時候
[00:14:30.120 --> 00:14:31.120]  你會怎樣?
[00:14:31.120 --> 00:14:33.120]  你擊打會不會?
[00:14:33.120 --> 00:14:35.120]  現在不可以打
[00:14:35.120 --> 00:14:37.120]  以前就可以打
[00:14:37.120 --> 00:14:39.120]  我們叫做要管教
[00:14:39.120 --> 00:14:43.120]  很記得以前的長輩說
[00:14:43.120 --> 00:14:47.120]  打兒女其實痛在心裡
[00:14:47.120 --> 00:14:51.120]  有聽過有些長輩說
[00:14:51.120 --> 00:14:53.120]  打兒女是怎樣?
[00:14:53.120 --> 00:14:55.120]  說他錯要伸出手來
[00:14:55.120 --> 00:14:57.120]  以前很流行打手板
[00:14:57.120 --> 00:14:59.120]  有一次打
[00:14:59.120 --> 00:15:01.120]  其實是打哪裡?
[00:15:01.120 --> 00:15:02.120]  為何不痛?
[00:15:02.120 --> 00:15:04.120]  是打自己
[00:15:04.120 --> 00:15:07.120]  所以我們看到上帝也是這樣
[00:15:07.120 --> 00:15:09.120]  原來他要挽回
[00:15:09.120 --> 00:15:13.120]  但他自己去承受
[00:15:13.120 --> 00:15:15.120]  他甘願去代替我們的罪
[00:15:15.120 --> 00:15:17.120]  他甘願去受苦
[00:15:17.120 --> 00:15:19.120]  甚至死亡
[00:15:19.120 --> 00:15:22.120]  為的就是叫屬神的子民
[00:15:22.120 --> 00:15:25.120]  為他的子民能夠得到平安
[00:15:25.120 --> 00:15:26.120]  得到醫治
[00:15:26.120 --> 00:15:31.120]  能夠重新取回生命裡的平安
[00:15:31.120 --> 00:15:36.120]  能夠重新在上帝裡恢復關係
[00:15:36.120 --> 00:15:37.120]  得著醫治
[00:15:37.120 --> 00:15:40.120]  跟神和人得著醫治
[00:15:40.120 --> 00:15:42.120]  所以這份禮物
[00:15:42.120 --> 00:15:44.120]  聖誕節和復活節
[00:15:44.120 --> 00:15:47.120]  告訴我們是甚麼呢?
[00:15:47.120 --> 00:15:50.120]  受苦的僕人給我們的禮物
[00:15:50.120 --> 00:15:52.120]  不單是一個假期
[00:15:52.120 --> 00:15:54.120]  讓我們去經歷
[00:15:54.120 --> 00:15:56.120]  原來更重要的禮物
[00:15:56.120 --> 00:16:00.120]  就是給我們很大的救恩
[00:16:00.120 --> 00:16:03.120]  究竟我們拿了這份救恩嗎?
[00:16:03.120 --> 00:16:05.120]  或者這份禮物嗎?
[00:16:05.120 --> 00:16:08.120]  我們怎樣才能拿到呢?
[00:16:08.120 --> 00:16:10.120]  第六節說
[00:16:10.120 --> 00:16:13.120]  我們好像羊一樣走迷
[00:16:13.120 --> 00:16:16.120]  各人都偏行自己的路
[00:16:16.120 --> 00:16:20.120]  我不知道大家有沒有經常
[00:16:20.120 --> 00:16:24.120]  有時候會選擇錯誤嗎?
[00:16:24.120 --> 00:16:25.120]  有吧?
[00:16:25.120 --> 00:16:27.120]  人生有很多選擇的時候
[00:16:27.120 --> 00:16:30.120]  我們有時候明明不想這樣做
[00:16:30.120 --> 00:16:33.120]  偏偏做了一件事
[00:16:33.120 --> 00:16:35.120]  明明不想說這些事
[00:16:35.120 --> 00:16:37.120]  偏偏又說了這些
[00:16:37.120 --> 00:16:38.120]  可以傷害別人
[00:16:38.120 --> 00:16:40.120]  傷害自己
[00:16:40.120 --> 00:16:42.120]  其實我們就好像羊一樣
[00:16:42.120 --> 00:16:45.120]  聖經形容得我們很真實
[00:16:45.120 --> 00:16:47.120]  羊經常不認路
[00:16:47.120 --> 00:16:51.120]  經常會慢忽忽地亂衝
[00:16:51.120 --> 00:16:54.120]  所以牧羊人要將牠帶領回來
[00:16:54.120 --> 00:16:56.120]  所以我們要獲得
[00:16:56.120 --> 00:16:58.120]  上帝給我們的救恩的時候
[00:16:58.120 --> 00:16:59.120]  我們要看到
[00:16:59.120 --> 00:17:01.120]  看到我們生命裏面
[00:17:01.120 --> 00:17:03.120]  真的有很多不足
[00:17:03.120 --> 00:17:04.120]  有很多罪
[00:17:04.120 --> 00:17:06.120]  以致我們能夠悔改
[00:17:06.120 --> 00:17:08.120]  來到上帝面前
[00:17:08.120 --> 00:17:10.120]  所以得到救恩
[00:17:10.120 --> 00:17:13.120]  我們要謙卑地承認自己
[00:17:13.120 --> 00:17:15.120]  真的有罪
[00:17:15.120 --> 00:17:17.120]  要來到上帝面前
[00:17:17.120 --> 00:17:19.120]  求上帝赦免我們
[00:17:19.120 --> 00:17:22.120]  以致我們得到這份救恩
[00:17:22.120 --> 00:17:26.120]  我相信大部分弟兄姊妹已經信了
[00:17:26.120 --> 00:17:28.120]  已經拿了這份救恩
[00:17:28.120 --> 00:17:30.120]  不過在我們生命裏面
[00:17:30.120 --> 00:17:35.120]  我不知道你和昔日的兵丁
[00:17:35.120 --> 00:17:37.120]  那些祭司
[00:17:37.120 --> 00:17:39.120]  那些釘耶穌上十字架的人
[00:17:39.120 --> 00:17:41.120]  有沒有分別?
[00:17:41.120 --> 00:17:43.120]  我們有沒有藐視?
[00:17:43.120 --> 00:17:45.120]  有沒有不尊重?
[00:17:45.120 --> 00:17:49.120]  有沒有令到耶穌很痛心的時刻?
[00:17:49.120 --> 00:17:51.120]  其實在我們信了耶穌之後
[00:17:51.120 --> 00:17:54.120]  上帝給了我們一份救恩
[00:17:54.120 --> 00:17:57.120]  不過我們整個老我
[00:17:57.120 --> 00:18:00.120]  都不願意悔改
[00:18:00.120 --> 00:18:02.120]  當我們說沒有
[00:18:02.120 --> 00:18:04.120]  我們沒有是假的
[00:18:04.120 --> 00:18:07.120]  其實我們都和他們一樣
[00:18:07.120 --> 00:18:09.120]  在十字架上
[00:18:09.120 --> 00:18:11.120]  明明拿了那份救恩
[00:18:11.120 --> 00:18:13.120]  不過我們的生命
[00:18:13.120 --> 00:18:15.120]  照樣是我走我素
[00:18:15.120 --> 00:18:17.120]  繼續用我自己喜歡的生活方式
[00:18:17.120 --> 00:18:21.120]  繼續將我們喜好的事物排先
[00:18:21.120 --> 00:18:23.120]  上帝排到最後
[00:18:23.120 --> 00:18:27.120]  其實和當日的人有什麼分別?
[00:18:27.120 --> 00:18:31.120]  我們的生命繼續看到我們有不足
[00:18:31.120 --> 00:18:33.120]  不過我不願意悔改
[00:18:33.120 --> 00:18:35.120]  我覺得我都是這樣
[00:18:35.120 --> 00:18:37.120]  你們多接納我吧
[00:18:37.120 --> 00:18:40.120]  耶穌那麼辛苦
[00:18:40.120 --> 00:18:43.120]  釘身拯救我們的生命的時候
[00:18:43.120 --> 00:18:47.120]  我們是怎樣對待我們的主耶穌?
[00:18:47.120 --> 00:18:49.120]  保羅說
[00:18:49.120 --> 00:18:51.120]  基督為我們死
[00:18:51.120 --> 00:18:56.120]  其實是為了我們能夠在他裡去活
[00:18:56.120 --> 00:19:00.120]  所以我們的生命是不是一個活的生命?
[00:19:00.120 --> 00:19:03.120]  我們的罪有沒有和耶穌一起釘死
[00:19:03.120 --> 00:19:07.120]  以至今天活著的為基督而活?
[00:19:07.120 --> 00:19:11.120]  保羅在《鐵撒羅尼加》五章九到十節說
[00:19:11.120 --> 00:19:16.120]  因為神不是要預定我們受懲罰
[00:19:16.120 --> 00:19:20.120]  而是預定我們藉著主耶穌基督得救
[00:19:20.120 --> 00:19:22.120]  祂替我們死
[00:19:22.120 --> 00:19:24.120]  無論我們是醒著睡著
[00:19:24.120 --> 00:19:27.120]  都要與祂一同活
[00:19:27.120 --> 00:19:30.120]  在《哥林多後書》五章十五節
[00:19:30.120 --> 00:19:32.120]  同樣提醒我們
[00:19:32.120 --> 00:19:35.120]  並且祂替眾人死
[00:19:35.120 --> 00:19:39.120]  是叫那些活著的人不再為自己而活
[00:19:39.120 --> 00:19:43.120]  乃是替他們死而復活的主而活
[00:19:43.120 --> 00:19:48.120]  所以今天我們的生命是不是為主而活?
[00:19:48.120 --> 00:19:51.120]  有沒有正正地活出上帝給我們
[00:19:51.120 --> 00:19:55.120]  那份救贖、復活、大能的生命
[00:19:55.120 --> 00:19:57.120]  在我們生命裡?
[00:20:00.120 --> 00:20:02.120]  做一點宣傳
[00:20:02.120 --> 00:20:04.120]  大家好像看到宣傳
[00:20:04.120 --> 00:20:08.120]  接下來我們有請人看電影
[00:20:08.120 --> 00:20:10.120]  我也被這套電影吸引
[00:20:10.120 --> 00:20:12.120]  說出租家人
[00:20:12.120 --> 00:20:14.120]  這次是請人看
[00:20:14.120 --> 00:20:16.120]  付錢請人看
[00:20:16.120 --> 00:20:18.120]  不知道大家行動了沒有
[00:20:18.120 --> 00:20:24.120]  話說每一個家人都不是真家人
[00:20:24.120 --> 00:20:27.120]  他們是租來一起扮家人
[00:20:27.120 --> 00:20:29.120]  電影裡說
