
[00:00:00.000 --> 00:00:03.000]  多謝童工,多謝敬拜隊
[00:01:41.000 --> 00:01:45.000]  所以有個感覺就是香港會越來越擔心未來
[00:01:45.000 --> 00:01:48.000]  好像今天已經逆風了
[00:01:48.000 --> 00:01:51.000]  但有感覺兩三年後逆風更大
[00:01:51.000 --> 00:01:54.000]  感覺很沉重,今年已經有點艱難
[00:01:54.000 --> 00:01:57.000]  我最近跟人聊天
[00:01:57.000 --> 00:02:02.000]  我將餐廳設置得很安靜,沒什麼人坐
[00:02:02.000 --> 00:02:04.000]  最好不要跪
[00:02:04.000 --> 00:02:08.000]  今天我在友藝城下午約了教務人員聊天
[00:02:08.000 --> 00:02:14.000]  餐廳到三點,兩三個人包場,我們其中兩個
[00:02:14.000 --> 00:02:17.000]  對我們聊天非常好
[00:02:17.000 --> 00:02:22.000]  但我跟教務人員說,我用廣東話是「駝衰家」
[00:02:22.000 --> 00:02:26.000]  我發現我喜歡去的地方都是靜,沒什麼人
[00:02:26.000 --> 00:02:28.000]  過半年就會倒閉
[00:02:28.000 --> 00:02:31.000]  所以這個世代真的很艱難
[00:02:31.000 --> 00:02:34.000]  艱難到如果認識我的話
[00:02:34.000 --> 00:02:40.000]  在香港動盪高峰期,因為有點憂鬱
[00:02:40.000 --> 00:02:43.000]  不說話,說話是錯的,不知怎辦
[00:02:43.000 --> 00:02:45.000]  我留了半年鬍子
[00:02:45.000 --> 00:02:48.000]  我太太生我的氣,生了半年
[00:02:48.000 --> 00:02:52.000]  為了做一個好男人,最後剃了鬍子
[00:02:52.000 --> 00:02:55.000]  其實憂鬱沒走,鬍子就剃了一點
[00:02:55.000 --> 00:03:00.000]  是另一種選擇,困局不知如何突破
[00:03:00.000 --> 00:03:04.000]  所以今天一個新題就是「敢擺上敢不同」
[00:03:04.000 --> 00:03:06.000]  不同不是亂來的不同
[00:03:06.000 --> 00:03:10.000]  是因為神要我做A,我要樂觀
[00:03:10.000 --> 00:03:13.000]  但這個世界悲觀,敢不同也不容易
[00:03:13.000 --> 00:03:16.000]  世界說躺平,我們說積極
[00:03:16.000 --> 00:03:18.000]  這個不同有時也不容易
[00:03:18.000 --> 00:03:20.000]  所以這個神好的不同
[00:03:20.000 --> 00:03:23.000]  第三個重要是敢經歷神合
[00:03:23.000 --> 00:03:27.000]  今天剛才Tin傳訊息問我會否呼照
[00:03:27.000 --> 00:03:29.000]  因為我不知道你培靈會怎麼計算
[00:03:29.000 --> 00:03:31.000]  想了想也呼照一下
[00:03:31.000 --> 00:03:33.000]  我最後呼照三件事
[00:03:33.000 --> 00:03:38.000]  三件事答YES就完了聚會,呼照在台上
[00:03:38.000 --> 00:03:41.000]  第一件事就是你肯被神動
[00:03:41.000 --> 00:03:45.000]  你這麼安靜,四年躺平
[00:03:45.000 --> 00:03:47.000]  可以不躺平了,被神動你
[00:03:47.000 --> 00:03:49.000]  跟別人說,求神動你
[00:03:49.000 --> 00:03:53.000]  (笑聲)
[00:03:53.000 --> 00:03:56.000]  如果答應被神動就答應第一條條件
[00:03:56.000 --> 00:04:00.000]  第二就是現在人最喜歡旅行
[00:04:00.000 --> 00:04:02.000]  因為香港很悶
[00:04:02.000 --> 00:04:04.000]  離開這個小小傷心地
[00:04:04.000 --> 00:04:07.000]  去到日本也好,深圳也好,台灣也好
[00:04:07.000 --> 00:04:10.000]  富貴一點去到歐洲也好
[00:04:10.000 --> 00:04:16.000]  我想其中一個突破就是求神逼我突破
[00:04:16.000 --> 00:04:18.000]  不要站在一個低位
[00:04:18.000 --> 00:04:22.000]  突破很多種,不同人有不同突破
[00:04:22.000 --> 00:04:25.000]  我們現在低處微處低,環境好
[00:04:25.000 --> 00:04:29.000]  公務員前陣子為了水事件很煩
[00:04:29.000 --> 00:04:32.000]  很多事煩,低處微處低
[00:04:32.000 --> 00:04:35.000]  香港買水都這麼蠢,真是不明白
[00:04:35.000 --> 00:04:38.000]  求神讓我們突破,真是突破
[00:04:38.000 --> 00:04:40.000]  希望這個世界不突破,香港不突破
[00:04:40.000 --> 00:04:42.000]  讓我們突破心,有進取的心
[00:04:42.000 --> 00:04:44.000]  第三個就厲害一點
[00:04:44.000 --> 00:04:48.000]  求神感動我獻身
[00:04:48.000 --> 00:04:52.000]  在剛才首詩歌獻身歌
[00:04:52.000 --> 00:04:56.000]  舊版更厲害,這個版本也不錯
[00:04:56.000 --> 00:04:58.000]  最舊版更厲害
[00:04:58.000 --> 00:05:02.000]  這首歌很多時候是浸禮時唱的
[00:05:02.000 --> 00:05:05.000]  但忘記浸禮時原來這麼豪華
[00:05:05.000 --> 00:05:09.000]  第三個獻身,記得三件事
[00:05:09.000 --> 00:05:13.000]  求神動你,大家說
[00:05:13.000 --> 00:05:17.000]  求神逼你突破
[00:05:17.000 --> 00:05:21.000]  求神感動你獻身
[00:05:21.000 --> 00:05:27.000]  你三個說yes,最後我們叫你在前面望照
[00:05:27.000 --> 00:05:30.000]  世界真的很難
[00:05:30.000 --> 00:05:36.000]  我自己對比,我自己一個詞匯用超字強調很難
[00:05:36.000 --> 00:05:41.000]  超難超難,但記住恩典是多過難的
[00:05:41.000 --> 00:05:46.000]  不如說超難說兩次,有恩典說四次
[00:05:46.000 --> 00:05:50.000]  超難超難,有恩典有恩典有恩典
[00:05:50.000 --> 00:05:54.000]  來一次,一二三,超難超難,有恩典有恩典
[00:05:54.000 --> 00:05:56.000]  這個就是基督信仰
[00:05:56.000 --> 00:06:02.000]  知道超難,但知道恩典比難更厲害
[00:06:02.000 --> 00:06:05.000]  今天經文選了羅馬書
[00:06:05.000 --> 00:06:11.000]  羅馬書和破繭蝴蝶有很多關係
[00:06:11.000 --> 00:06:13.000]  所以要我們突破
[00:06:13.000 --> 00:06:15.000]  突破是從奉獻開始的
[00:06:15.000 --> 00:06:19.000]  很特別就是能突破是傳示恩典
[00:06:19.000 --> 00:06:23.000]  我講一點自己,我是曬招長大,會講多一點
[00:06:23.000 --> 00:06:27.000]  胡頭體神給我有機會去到世界各地不同地方突破
[00:06:27.000 --> 00:06:31.000]  昂居居大會講見度,昂居又講見度,又昂居做了院長
[00:06:31.000 --> 00:06:34.000]  這些都是神的主權,講多一點都明白
[00:06:34.000 --> 00:06:38.000]  不是自己走的這條路,是很多恩典
[00:06:38.000 --> 00:06:42.000]  所以胡頭體能夠突破,能夠侍奉神
[00:06:42.000 --> 00:06:46.000]  我記得那時見到一百周年,現在見到一百二十幾周年
[00:06:46.000 --> 00:06:50.000]  一百周年訪問了大陸一些經歷文革的老校友
[00:06:50.000 --> 00:06:54.000]  中國時代,我們叫廣西梧州時代
[00:06:54.000 --> 00:06:56.000]  有個老校友經過文革很辛苦
[00:06:56.000 --> 00:06:59.000]  但既然又有健康,繼續侍奉神
[00:06:59.000 --> 00:07:02.000]  他差不多沒有牙了
[00:07:02.000 --> 00:07:08.000]  一百周年那時講能侍奉神是無上光榮
[00:07:08.000 --> 00:07:12.000]  那時很激動,因為要經歷文革才會感動
[00:07:12.000 --> 00:07:15.000]  所以如果十年後你經歷很多艱難
[00:07:15.000 --> 00:07:19.000]  你還說侍奉神是無上光榮,是最美的人生
[00:07:19.000 --> 00:07:22.000]  那時已經很厲害,現在說不厲害
[00:07:22.000 --> 00:07:25.000]  你要坐牢等等才厲害
[00:07:25.000 --> 00:07:29.000]  經過那些,你還說這句話,你真的有見證氣勢
[00:07:29.000 --> 00:07:32.000]  本來要坐牢才有監獄書信
[00:07:32.000 --> 00:07:35.000]  所以這樣的情況
[00:07:35.000 --> 00:07:38.000]  這個世代很動盪,不確定
[00:07:38.000 --> 00:07:41.000]  我們還有很多不明白
[00:07:41.000 --> 00:07:44.000]  幾年前我已經被這句感動
[00:07:44.000 --> 00:07:47.000]  《約書客記》下面的中文字
[00:07:47.000 --> 00:07:52.000]  因為這條路你們向來沒有走過
[00:07:52.000 --> 00:07:56.000]  我們香港經歷教會庭,Zoom
[00:07:56.000 --> 00:08:00.000]  香港以前是最嘈最多話說
[00:08:00.000 --> 00:08:03.000]  最插人的城市
[00:08:03.000 --> 00:08:06.000]  我們那時很朝職,喜歡插美國總統
[00:08:06.000 --> 00:08:10.000]  插英女皇老闆娘,插北京
[00:08:10.000 --> 00:08:14.000]  那時香港人很不擇言
[00:08:14.000 --> 00:08:19.000]  喜歡插左插右,現在我們全部都沉默寡言
[00:08:19.000 --> 00:08:22.000]  其實當這小小故事
[00:08:22.000 --> 00:08:25.000]  香港以前很多東西,香港到現在
[00:08:25.000 --> 00:08:31.000]  香港這麼小的地方,其實這條路我們以前是不是這樣
[00:08:31.000 --> 00:08:33.000]  我們都沒有走過
[00:08:33.000 --> 00:08:37.000]  但另一個角度就是《約書客記》是說過約特河
[00:08:37.000 --> 00:08:40.000]  摩西過過紅海
[00:08:40.000 --> 00:08:43.000]  《約書客記》這一代沒什麼經驗
[00:08:43.000 --> 00:08:46.000]  但他的神是不變的
[00:08:46.000 --> 00:08:50.000]  上一代神可以讓摩西過紅海
[00:08:50.000 --> 00:08:57.000]  這一代可不可以讓《約書客記》的人過約特河
[00:08:57.000 --> 00:09:00.000]  上一代有紅海的神跡
[00:09:00.000 --> 00:09:03.000]  這一代可不可以有約特河的神跡
[00:09:03.000 --> 00:09:08.000]  好,同學說,你要獻身,經歷神的新神跡
[00:09:08.000 --> 00:09:15.000]  (笑聲)
[00:09:15.000 --> 00:09:20.000]  口號說完就要面對現實
[00:09:20.000 --> 00:09:28.000]  小紅書就笑香港是金融中心為止
[00:09:28.000 --> 00:09:31.000]  很多行業就怕AI
[00:09:31.000 --> 00:09:33.000]  因為我以前都是一個香港算名校
[00:09:33.000 --> 00:09:36.000]  又廣大,我們同班同學有19個醫生
[00:09:36.000 --> 00:09:39.000]  我算厲害,但看到這麼多人有醫生
[00:09:39.000 --> 00:09:41.000]  我就讀了Civil Engineer
[00:09:41.000 --> 00:09:44.000]  後來就逃學,那些不說了
[00:09:44.000 --> 00:09:49.000]  碰到一些舊同學,每個人都有些去到顧問醫生退休前後
[00:09:49.000 --> 00:09:54.000]  他就說,教年輕醫生選什麼科
[00:09:54.000 --> 00:09:58.000]  將來你選醫生科,手會用到的
[00:09:58.000 --> 00:10:02.000]  例如做surgeon,AI改不了你
[00:10:02.000 --> 00:10:06.000]  口那些科隨時AI就換了你做
[00:10:06.000 --> 00:10:10.000]  醫生是香港其中一個很大的損工都怕
[00:10:10.000 --> 00:10:12.000]  香港其他不是損工怎麼辦
[00:10:12.000 --> 00:10:16.000]  AI的浪很大,還有一段時間玩,大家一起玩
[00:10:16.000 --> 00:10:20.000]  這一代還有一個大位就是
[00:10:20.000 --> 00:10:23.000]  Recession and Depression
[00:10:23.000 --> 00:10:26.000]  世界經濟一直向下滑
[00:10:26.000 --> 00:10:30.000]  不只是香港,大陸經濟差不差
[00:10:30.000 --> 00:10:32.000]  很多地方都差
[00:10:32.000 --> 00:10:35.000]  移民去加拿大差不差,又差
[00:10:35.000 --> 00:10:37.000]  英國差不差,又差
[00:10:37.000 --> 00:10:41.000]  德國怕不怕大陸的電車,又差
[00:10:41.000 --> 00:10:43.000]  所以一起差的
[00:10:43.000 --> 00:10:49.000]  所以到處都面對這個Recession and Depression
[00:10:49.000 --> 00:10:51.000]  都不容易,真的不容易
[00:10:51.000 --> 00:10:53.000]  香港又面對財赤,其他家庭不說了
[00:10:53.000 --> 00:10:55.000]  香港很敏感現在
[00:10:55.000 --> 00:10:59.000]  我想想自己小時候,我小時候是黃大仙仔自己長大
[00:10:59.000 --> 00:11:04.000]  當代窮到無得揀
[00:11:04.000 --> 00:11:07.000]  當代一句說話,在當代很紅
[00:11:07.000 --> 00:11:09.000]  鬼叫你窮呀
[00:11:09.000 --> 00:11:13.000]  頂硬上,教下年輕人那次
[00:11:13.000 --> 00:11:16.000]  鬼叫你窮呀,頂硬上
[00:11:16.000 --> 00:11:20.000]  當代無得揀,無得不努力,不努力就玩完
[00:11:20.000 --> 00:11:22.000]  但這一代,我試過跟年青人傾偈
[00:11:22.000 --> 00:11:26.000]  你那一代獅子蝦生下的味道
[00:11:26.000 --> 00:11:29.000]  以為奮鬥就有成長
[00:11:29.000 --> 00:11:33.000]  但我們奮鬥兩年就被公司炒出來
[00:11:33.000 --> 00:11:37.000]  所以奮鬥無意義,有部分年青人覺得奮鬥無意義
[00:11:37.000 --> 00:11:39.000]  所以大陸字眼是甚麼字
[00:11:39.000 --> 00:11:44.000]  躺平,躺平都有道理,甚麼道理呢
[00:11:44.000 --> 00:11:46.000]  我問過大陸的人說
[00:11:46.000 --> 00:11:49.000]  如果你是一胎化的小朋友
[00:11:49.000 --> 00:11:51.000]  即一個家庭只有一個小朋友
[00:11:51.000 --> 00:11:53.000]  如果父母中產
[00:11:53.000 --> 00:11:56.000]  你奶奶又中產,即奶奶中產
[00:11:56.000 --> 00:12:00.000]  即是說,隨時你一個普通的中產家庭
[00:12:00.000 --> 00:12:04.000]  你甚麼都不做,你有三棟樓等著你
[00:12:04.000 --> 00:12:08.000]  祖父母那棟樓
[00:12:08.000 --> 00:12:11.000]  外祖父那棟樓
[00:12:11.000 --> 00:12:13.000]  父母那棟樓
[00:12:13.000 --> 00:12:19.000]  外面賺四千元做996,大陸叫做早殘
[00:12:19.000 --> 00:12:23.000]  這裡回家陪父母,間中看病
[00:12:23.000 --> 00:12:26.000]  讓他平安地去到某個地方
[00:12:26.000 --> 00:12:29.000]  這樣已經富貴了
[00:12:29.000 --> 00:12:31.000]  人生就喜樂一點
[00:12:31.000 --> 00:12:34.000]  所以躺平有智慧,不是完全沒有智慧
[00:12:34.000 --> 00:12:37.000]  有些是合理當代邏輯
[00:12:37.000 --> 00:12:41.000]  所以我看到大陸有兩句說話
[00:12:41.000 --> 00:12:45.000]  一個叫全職兒女
[00:12:45.000 --> 00:12:50.000]  我最近去北京探望一個姐妹,四十多歲
[00:12:50.000 --> 00:12:55.000]  她說她父母是共產黨某個層次的退休
[00:12:55.000 --> 00:12:57.000]  退休金兩萬多
[00:12:57.000 --> 00:13:03.000]  我現在裁員到臂,做到盡才九千元
[00:13:03.000 --> 00:13:08.000]  我家陪母親看病,間中她煮,間中我煮
[00:13:08.000 --> 00:13:11.000]  母親在兩萬多抽七千元給我
[00:13:11.000 --> 00:13:14.000]  不用租樓,她贏我贏
[00:13:14.000 --> 00:13:17.000]  她說如果去京東,京東是京什麼呢?
[00:13:17.000 --> 00:13:20.000]  京東是吧?
[00:13:20.000 --> 00:13:24.000]  找保姆一萬元,還騙錢
[00:13:24.000 --> 00:13:28.000]  我七千元做一個乖女,雙贏
[00:13:28.000 --> 00:13:32.000]  所以就出了全職女兒
[00:13:32.000 --> 00:13:34.000]  但最近聽得更厲害
[00:13:34.000 --> 00:13:36.000]  因為我現在青年失業
[00:13:36.000 --> 00:13:38.000]  叫做全職乖孫
[00:13:38.000 --> 00:13:40.000]  孫,你不要出去找工作
[00:13:40.000 --> 00:13:42.000]  隨時碰到騙你的工作
[00:13:42.000 --> 00:13:45.000]  叫你先課十萬,先找工作,結果你虧了錢
[00:13:45.000 --> 00:13:48.000]  最安全在家,幫爺爺看病
[00:13:48.000 --> 00:13:52.000]  給你五千元,比你出去做企堂好
[00:13:52.000 --> 00:13:56.000]  這是正面還是悲劇?
[00:13:56.000 --> 00:13:58.000]  都有點悲
[00:13:58.000 --> 00:14:01.000]  剛剛大學畢業,做全職乖孫
[00:14:01.000 --> 00:14:05.000]  這樣她人生是否一定很喜樂呢?
[00:14:05.000 --> 00:14:08.000]  這一世代不只是香港難
[00:14:08.000 --> 00:14:11.000]  是一個很大時代的艱難
[00:14:11.000 --> 00:14:13.000]  最近我有一個突破
[00:14:13.000 --> 00:14:15.000]  因為在社運期間
[00:14:15.000 --> 00:14:19.000]  香港人對下載任何大陸軟件都有點懼怕
[00:14:19.000 --> 00:14:23.000]  因為最近我想探訪大陸的教育等等
[00:14:23.000 --> 00:14:26.000]  發覺如果要乘搭高鐵
[00:14:26.000 --> 00:14:29.000]  原來要下載12306
[00:14:29.000 --> 00:14:31.000]  原來12306
[00:14:31.000 --> 00:14:35.000]  中國鐵路12306是一個大軟件
[00:14:35.000 --> 00:14:37.000]  就是按那些
[00:14:37.000 --> 00:14:42.000]  最近試過一次由廣州回到西九
[00:14:42.000 --> 00:14:46.000]  原來是一個小時不用
[00:14:46.000 --> 00:14:52.000]  我試過一次從廣州去到西九
[00:14:52.000 --> 00:14:54.000]  快步去到九龍站
[00:14:54.000 --> 00:14:57.000]  快步乘車去到香港站
[00:14:57.000 --> 00:15:00.000]  衝到見到的中環長洲碼頭
[00:15:00.000 --> 00:15:02.000]  一個半小時
[00:15:03.000 --> 00:15:05.000]  這樣就真的是一小時工作圈
[00:15:05.000 --> 00:15:07.000]  不是真的,是真的
[00:15:07.000 --> 00:15:09.000]  大陸沒有一些是真的
[00:15:09.000 --> 00:15:12.000]  我覺得我其中一個突破就是
[00:15:12.000 --> 00:15:15.000]  死是死罷,下載多幾個軟件
[00:15:15.000 --> 00:15:19.000]  所以我試過支付寶乘的士已經是突破
[00:15:19.000 --> 00:15:23.000]  我曾經有些掙扎
[00:15:23.000 --> 00:15:25.000]  現在豁出去
[00:15:25.000 --> 00:15:28.000]  破繭重生
[00:15:30.000 --> 00:15:33.000]  我年青的時候1984年在廣大畢業
[00:15:33.000 --> 00:15:35.000]  後來做了五六年的child trade
[00:15:35.000 --> 00:15:41.000]  那時候廣州的中國大酒店是當代最繁榮的酒店
[00:15:41.000 --> 00:15:43.000]  說了四十年前,不是現在
[00:15:43.000 --> 00:15:46.000]  那時候有機會去廣州出差
[00:15:46.000 --> 00:15:48.000]  就專門要book這間酒店
[00:15:48.000 --> 00:15:50.000]  游游泳池
[00:15:50.000 --> 00:15:52.000]  那幾十年前
[00:15:52.000 --> 00:15:54.000]  我已經幾十年,很多年沒有去廣州這類
[00:15:54.000 --> 00:15:59.000]  所以前個星期就專門,剛好沒有趕到就去一次
[00:15:59.000 --> 00:16:02.000]  我這張桌子是六人桌
[00:16:02.000 --> 00:16:04.000]  一個人坐,包桌
[00:16:04.000 --> 00:16:09.000]  有個小小的阿姐就這樣幫我倒茶
[00:16:09.000 --> 00:16:13.000]  我花一百元,用兩個小時
[00:16:13.000 --> 00:16:17.000]  拿著ipad,用了wifi,看了大陸劇
[00:16:17.000 --> 00:16:21.000]  然後一百元做了豪客
[00:16:21.000 --> 00:16:25.000]  香港茶餐廳一百元後面都很吵
[00:16:25.000 --> 00:16:30.000]  酒店大廳有個侍應招呼我
[00:16:30.000 --> 00:16:35.000]  所以現在有些人說,回大陸的北上叫偽中產
[00:16:35.000 --> 00:16:39.000]  人工就是香港中下產
[00:16:39.000 --> 00:16:41.000]  上到就變成中產
[00:16:41.000 --> 00:16:44.000]  所以這就是現實
[00:16:44.000 --> 00:16:46.000]  我們怎樣認識中國
[00:16:46.000 --> 00:16:48.000]  我們被迫的,要不就去英國
[00:16:48.000 --> 00:16:51.000]  大家坐在這裏多數都不是去英國
[00:16:51.000 --> 00:16:52.000]  或者去哪裏
[00:16:52.000 --> 00:16:55.000]  如果留在香港,中國的題目你不能走
[00:16:55.000 --> 00:16:58.000]  無論上不上北上都好,或者工作好
[00:16:58.000 --> 00:17:00.000]  你要面對中國
[00:17:00.000 --> 00:17:03.000]  我去到廣州天河
[00:17:03.000 --> 00:17:08.000]  就去apple store玩一下mission pool
[00:17:08.000 --> 00:17:10.000]  有幾個人試過這個眼睛
[00:17:10.000 --> 00:17:12.000]  我醉過來,竟然我醉過來
[00:17:12.000 --> 00:17:15.000]  我頭髮白了,我都很醉
[00:17:15.000 --> 00:17:18.000]  我去一間咖啡室
[00:17:18.000 --> 00:17:23.000]  叫咖啡,不好意思,弄髒了咖啡
[00:17:23.000 --> 00:17:27.000]  侍應來抹,我們做牧師很尷尬
[00:17:27.000 --> 00:17:29.000]  雖然他不知道我是牧師,但覺得很尷尬
[00:17:29.000 --> 00:17:31.000]  我弄髒了咖啡,又弄髒了,又幫他抹
[00:17:31.000 --> 00:17:33.000]  不如我抹一杯
[00:17:33.000 --> 00:17:35.000]  他說不用你買,送多一杯給你
[00:17:35.000 --> 00:17:37.000]  嘩,真好
[00:17:37.000 --> 00:17:40.000]  一路抹了咖啡,一路我送一杯給他
[00:17:40.000 --> 00:17:42.000]  他送一杯給我
[00:17:42.000 --> 00:17:45.000]  我其實不懂得玩美團的評語
[00:17:45.000 --> 00:17:48.000]  我原來打錯一個字,不要緊
[00:17:48.000 --> 00:17:50.000]  我好像什麼都幫不到他
[00:17:50.000 --> 00:17:52.000]  我就在美團名譽上稱讚他
[00:17:52.000 --> 00:17:54.000]  他們很禮貌
[00:17:54.000 --> 00:17:58.000]  我第一次學習美團的評語
[00:17:58.000 --> 00:18:01.000]  我都算是突破了
[00:18:01.000 --> 00:18:05.000]  所以我覺得他們真是
[00:18:05.000 --> 00:18:08.000]  這些都是小女士
[00:18:08.000 --> 00:18:10.000]  似乎二十多歲
[00:18:10.000 --> 00:18:12.000]  有些我只是說厲害都不奇怪
[00:18:12.000 --> 00:18:19.000]  但他們在艱難的半基層工作中
[00:18:19.000 --> 00:18:24.000]  對我這個白髮滄滄的客人
[00:18:24.000 --> 00:18:27.000]  我覺得他們的服侍態度是不錯的
[00:18:27.000 --> 00:18:31.000]  所以我們再次用平常心
[00:18:31.000 --> 00:18:34.000]  耶穌的心腸進入了香港,中國
[00:18:34.000 --> 00:18:35.000]  行不行呢?
[00:18:35.000 --> 00:18:39.000]  還是我們還是有這幾年的包袱呢?
[00:18:39.000 --> 00:18:43.000]  所以我們有很多東西可以學,可以突破
[00:18:43.000 --> 00:18:46.000]  這個時局仍然有很多困局
[00:18:46.000 --> 00:18:48.000]  有很多無奈
[00:18:48.000 --> 00:18:50.000]  但聖經裡面叫我們突破
[00:18:50.000 --> 00:18:52.000]  特別是今天重點用羅馬書
[00:18:52.000 --> 00:18:55.000]  無論高不高興都要突破
[00:18:55.000 --> 00:18:57.000]  羅馬書還有一個背景大家不明白
[00:18:57.000 --> 00:19:00.000]  就是因為你沒有看清楚保羅的歷史
[00:19:00.000 --> 00:19:02.000]  保羅寫完羅馬書後
[00:19:02.000 --> 00:19:06.000]  就帶著捐款去耶路撒冷捐款
[00:19:06.000 --> 00:19:07.000]  記得嗎?
[00:19:07.000 --> 00:19:09.000]  請問保羅帶捐款去耶路撒冷
[00:19:09.000 --> 00:19:11.000]  最後結果如何?
[00:19:11.000 --> 00:19:13.000]  記得嗎?
[00:19:13.000 --> 00:19:14.000]  四行傳
[00:19:14.000 --> 00:19:21.000]  在該塞尼亞坐牢了兩年
[00:19:21.000 --> 00:19:26.000]  然後坐船去羅馬還要經歷沉船
[00:19:26.000 --> 00:19:31.000]  沉船之後還要經歷上岸比讀蛇咬
[00:19:31.000 --> 00:19:35.000]  再去羅馬坐船,沉船兩年
[00:19:35.000 --> 00:19:41.000]  講完羅馬書要坐牢四年
[00:19:41.000 --> 00:19:45.000]  要沉船一次,比讀蛇咬一次
[00:19:45.000 --> 00:19:49.000]  希望你經歷羅馬書
[00:19:49.000 --> 00:19:51.000]  所以你沒有識經
[00:19:51.000 --> 00:19:53.000]  識經就是這個內容
[00:19:53.000 --> 00:19:56.000]  十二章就是這樣
[00:19:56.000 --> 00:19:59.000]  你以為心意更新很容易嗎?
[00:19:59.000 --> 00:20:02.000]  要預了坐四年牢
[00:20:02.000 --> 00:20:06.000]  希望你領受坐四年牢,沉船,比讀蛇咬
[00:20:06.000 --> 00:20:11.000]  繼續突破,好嗎?
[00:20:11.000 --> 00:20:14.000]  所以保羅所講的突破
[00:20:14.000 --> 00:20:16.000]  其實沒有應許天色常藍
[00:20:16.000 --> 00:20:18.000]  上一代有這首歌
[00:20:18.000 --> 00:20:20.000]  神沒有曾應許什麼
[00:20:20.000 --> 00:20:23.000]  這些歌年青人未唱過
[00:20:23.000 --> 00:20:26.000]  我發現年青人的音樂不同
[00:20:26.000 --> 00:20:30.000]  我們唱神沒有應許天色常藍
[00:20:30.000 --> 00:20:31.000]  這個邏輯我入了腦
[00:20:31.000 --> 00:20:34.000]  年青那一代未必唱這類詩歌
[00:20:34.000 --> 00:20:38.000]  所以神的突破未必順境
[00:20:38.000 --> 00:20:40.000]  我們讀今日重要的經文
[00:20:40.000 --> 00:20:42.000]  讀兩節一起讀
[00:20:42.000 --> 00:20:47.000]  所以弟兄們,我以神的慈悲勸你們
[00:20:47.000 --> 00:20:50.000]  將身體獻上當作活祭
[00:20:50.000 --> 00:20:53.000]  是聖潔的,是神所喜悅的
[00:20:53.000 --> 00:20:58.000]  你們如此侍奉乃是理所當然的
[00:20:58.000 --> 00:21:00.000]  不要效法這個世界
[00:21:00.000 --> 00:21:03.000]  只要心意更新而變化
[00:21:03.000 --> 00:21:06.000]  叫你們察驗何謂神的善良
[00:21:06.000 --> 00:21:09.000]  純傳可喜悅的旨
[00:21:09.000 --> 00:21:10.000]  這個經文很出名
[00:21:10.000 --> 00:21:13.000]  第一十一章都是講救恩
[00:21:13.000 --> 00:21:16.000]  恩訊遷移真理等等
[00:21:16.000 --> 00:21:17.000]  十二章用了所以
[00:21:17.000 --> 00:21:20.000]  即是從真理去到應用
[00:21:20.000 --> 00:21:23.000]  第一個應用就是獻身
[00:21:23.000 --> 00:21:26.000]  即是當作活祭
[00:21:26.000 --> 00:21:28.000]  所以我們想經歷神
[00:21:28.000 --> 00:21:29.000]  第一個就是獻身
[00:21:29.000 --> 00:21:31.000]  所以三個求神動你
[00:21:31.000 --> 00:21:33.000]  求神讓你突破
[00:21:33.000 --> 00:21:36.000]  第二就是希望神感動你獻身
[00:21:36.000 --> 00:21:39.000]  沒有獻身就沒有突破
[00:21:39.000 --> 00:21:42.000]  蝴蝶經過破繭
[00:21:42.000 --> 00:21:45.000]  今日你的主題
