
[00:00:00.000 --> 00:00:03.000]  各位靈智會晚安
[00:13:37.000 --> 00:13:43.000]  而且同時間我們可以讓神得著榮耀
[00:13:43.000 --> 00:13:45.000]  在這種關係裏
[00:13:45.000 --> 00:13:47.000]  是這種我又做得好
[00:13:47.000 --> 00:13:49.000]  神又有幫手
[00:13:49.000 --> 00:13:51.000]  我源源不絕的動力又在
[00:13:51.000 --> 00:13:54.000]  這一份滿足,這一份喜樂
[00:13:54.000 --> 00:14:00.000]  不知道大家經歷過沒有
[00:14:01.000 --> 00:14:04.000]  這是神創世的心意
[00:14:04.000 --> 00:14:07.000]  當我們問這條問題
[00:14:07.000 --> 00:14:11.000]  神會不會幫我們做好地上每一件事
[00:14:11.000 --> 00:14:15.000]  或者神早已引導了我們這樣的思維
[00:14:15.000 --> 00:14:17.000]  這樣的思考
[00:14:17.000 --> 00:14:22.000]  今天要和大家分享的哥林多後書五至七章
[00:14:22.000 --> 00:14:25.000]  因為實在太長太多章節
[00:14:25.000 --> 00:14:29.000]  所以我只將精要和大家分享
[00:14:29.000 --> 00:14:32.000]  保羅再一次告訴我們
[00:14:32.000 --> 00:14:36.000]  主耶穌基督的十加救贖恩典
[00:14:36.000 --> 00:14:42.000]  讓人和神之間的破裂關係得著恢復
[00:14:42.000 --> 00:14:45.000]  讓人可以依賴上帝
[00:14:45.000 --> 00:14:48.000]  靠著上帝有一個基礎
[00:14:48.000 --> 00:14:50.000]  可以自己和自己復和
[00:14:50.000 --> 00:14:52.000]  不再覺得自己可怕
[00:14:52.000 --> 00:14:55.000]  不再覺得自己羞恥
[00:14:55.000 --> 00:14:59.000]  我們可以和自己有一個和睦的關係
[00:14:59.000 --> 00:15:05.000]  亦因此我們可以和人有一個正常的關係
[00:15:05.000 --> 00:15:09.000]  所以和神和好與神復和是很重要
[00:15:09.000 --> 00:15:14.000]  這是我們和人好好相處的一個基礎
[00:15:14.000 --> 00:15:17.000]  而神亦會不斷透過他的話語
[00:15:17.000 --> 00:15:20.000]  聖靈的幫助去提醒我們
[00:15:20.000 --> 00:15:23.000]  讓我們在真理裏面
[00:15:23.000 --> 00:15:30.000]  有不斷去知道自己怎樣去繼續前行的方向
[00:15:30.000 --> 00:15:34.000]  而神就是藉著主耶穌基督
[00:15:34.000 --> 00:15:37.000]  他的愛子
[00:15:37.000 --> 00:15:39.000]  他釘在十乍上
[00:15:39.000 --> 00:15:41.000]  讓我們經歷這一份
[00:15:41.000 --> 00:15:44.000]  他使人得著能力
[00:15:44.000 --> 00:15:47.000]  這份愛人的心意
[00:15:47.000 --> 00:15:51.000]  這份愛不是出於功利
[00:15:51.000 --> 00:15:52.000]  不是你做得好
[00:15:52.000 --> 00:15:54.000]  我就和你去迪士尼
[00:15:54.000 --> 00:15:56.000]  你考到好成績
[00:15:56.000 --> 00:15:58.000]  我就買件什麼玩具給你
[00:15:58.000 --> 00:16:00.000]  不是一種這樣的關係
[00:16:00.000 --> 00:16:02.000]  也沒有任何雜質
[00:16:02.000 --> 00:16:05.000]  而是一個毫無瑕疵的愛
[00:16:05.000 --> 00:16:09.000]  因為主耶穌基督釘在十字架
[00:16:09.000 --> 00:16:11.000]  不是他有罪
[00:16:11.000 --> 00:16:13.000]  是我們有罪
[00:16:13.000 --> 00:16:16.000]  他是無辜的
[00:16:16.000 --> 00:16:19.000]  在這樣的認知裏面
[00:16:19.000 --> 00:16:23.000]  我們嘗試去享受
[00:16:23.000 --> 00:16:26.000]  接受神的愛
[00:16:26.000 --> 00:16:29.000]  請我讀出這段經文
[00:16:29.000 --> 00:16:31.000]  五章十四至十六節
[00:16:31.000 --> 00:16:33.000]  原來基督的愛激勵我們
[00:16:33.000 --> 00:16:36.000]  因我們這樣斷定
[00:16:36.000 --> 00:16:38.000]  一人既替眾人死
[00:16:38.000 --> 00:16:40.000]  眾人就都死了
[00:16:40.000 --> 00:16:42.000]  並且他替眾人死
[00:16:42.000 --> 00:16:46.000]  是叫那些活著的人不再為自己活
[00:16:46.000 --> 00:16:49.000]  但為替他們死而復活的主活
[00:16:49.000 --> 00:16:51.000]  所以從今以後
[00:16:51.000 --> 00:16:55.000]  我們不再按照人的看法去認識人
[00:16:55.000 --> 00:17:00.000]  縱使我們曾經按照人的看法去認識主耶穌基督
[00:17:00.000 --> 00:17:05.000]  但如今卻不再這樣認識他
[00:17:05.000 --> 00:17:11.000]  在哥林多後書五章十四至十六節
[00:17:11.000 --> 00:17:15.000]  這裏講明
[00:17:15.000 --> 00:17:19.000]  基督的愛激勵我們
[00:17:19.000 --> 00:17:21.000]  激勵這個字
[00:17:21.000 --> 00:17:25.000]  希臘文Zunegi
[00:17:25.000 --> 00:17:31.000]  在和合本裏面譯得比較友善
[00:17:31.000 --> 00:17:34.000]  比較有禮貌
[00:17:34.000 --> 00:17:36.000]  如果在原文真正的意思
[00:17:36.000 --> 00:17:40.000]  其實是有hold together and constrain
[00:17:40.000 --> 00:17:42.000]  什麼意思呢
[00:17:42.000 --> 00:17:44.000]  就好像漢堡扒
[00:17:44.000 --> 00:17:48.000]  不同動物的部位已經剁成碎粒
[00:17:48.000 --> 00:17:50.000]  然後將它壓扁
[00:17:50.000 --> 00:17:54.000]  形成一塊可以放進口中吃的漢堡扒
[00:17:54.000 --> 00:17:56.000]  壓在一起
[00:17:56.000 --> 00:17:58.000]  你已經分不清
[00:17:58.000 --> 00:18:01.000]  究竟是哪隻動物或是那隻動物的哪個部位
[00:18:01.000 --> 00:18:03.000]  放在漢堡扒裏面
[00:18:03.000 --> 00:18:05.000]  壓在一起
[00:18:05.000 --> 00:18:07.000]  形成一體
[00:18:07.000 --> 00:18:09.000]  如果是這樣去解釋的話
[00:18:09.000 --> 00:18:13.000]  這段經文可以這樣翻譯
[00:18:13.000 --> 00:18:16.000]  NEB翻譯得比較貼切
[00:18:16.000 --> 00:18:21.000]  Christ's love leaves us no choice
[00:18:21.000 --> 00:18:27.000]  基督的愛讓我們別無選擇
[00:18:27.000 --> 00:18:33.000]  我們能夠感受到那份愛
[00:18:33.000 --> 00:18:35.000]  而我們是無法選擇
[00:18:35.000 --> 00:18:39.000]  我們真正要回應的推動
[00:18:39.000 --> 00:18:44.000]  我們很多時候
[00:18:44.000 --> 00:18:49.000]  都將自己的生活和神的祝福分割開
[00:18:49.000 --> 00:18:53.000]  上一次來港島
[00:18:53.000 --> 00:18:57.000]  我不是說過一個我在人龍早餐店的經歷嗎
[00:18:57.000 --> 00:18:59.000]  不知道大家還記不記得
[00:18:59.000 --> 00:19:01.000]  那個只是part 1
[00:19:01.000 --> 00:19:03.000]  可能有些弟兄姊妹未聽過
[00:19:03.000 --> 00:19:06.000]  不如我重新再講一次
[00:19:06.000 --> 00:19:08.000]  再講part 2給大家聽
[00:19:08.000 --> 00:19:14.000]  我有機會去合一堂去分享訊息
[00:19:14.000 --> 00:19:16.000]  是星期日的時候
[00:19:16.000 --> 00:19:19.000]  早一點和太太出去
[00:19:19.000 --> 00:19:21.000]  隔幾條街
[00:19:21.000 --> 00:19:24.000]  那個很出名的人龍早餐店吃早餐
[00:19:24.000 --> 00:19:26.000]  開車過去
[00:19:26.000 --> 00:19:28.000]  看到一條龍已經排到內街
[00:19:28.000 --> 00:19:30.000]  我馬上叫太太
[00:19:30.000 --> 00:19:32.000]  不如你先下車去排隊
[00:19:32.000 --> 00:19:34.000]  我下車後
[00:19:34.000 --> 00:19:36.000]  看到太太已經排在第一個
[00:19:36.000 --> 00:19:38.000]  我心知不妙
[00:19:38.000 --> 00:19:42.000]  因為我知道站在門口的那位侍應哥哥
[00:19:42.000 --> 00:19:44.000]  是很有原則的
[00:19:44.000 --> 00:19:46.000]  我走過去問太太
[00:19:46.000 --> 00:19:50.000]  你現在是剛剛排在第一個
[00:19:50.000 --> 00:19:52.000]  還是排了第一個很久了
[00:19:52.000 --> 00:19:54.000]  我太太就告訴我
[00:19:54.000 --> 00:19:56.000]  排了幾個了
[00:19:56.000 --> 00:19:57.000]  過了幾個了
[00:19:57.000 --> 00:19:59.000]  那個哥哥很兇
[00:19:59.000 --> 00:20:02.000]  接著那個哥哥看到我來了
[00:20:02.000 --> 00:20:04.000]  就說你們兩個進去吧
[00:20:04.000 --> 00:20:05.000]  坐那張桌子
[00:20:05.000 --> 00:20:06.000]  四人桌子
[00:20:06.000 --> 00:20:08.000]  平排坐
[00:20:08.000 --> 00:20:10.000]  走進去很多人
[00:20:10.000 --> 00:20:12.000]  多人多到不得了
[00:20:12.000 --> 00:20:14.000]  有送餐的哥哥
[00:20:14.000 --> 00:20:17.000]  剛剛阻礙我走到那張桌子
[00:20:17.000 --> 00:20:20.000]  接著那位門口哥哥就在我耳邊大叫
[00:20:20.000 --> 00:20:22.000]  都說是那張桌子
[00:20:22.000 --> 00:20:25.000]  因為他在我耳邊叫
[00:20:25.000 --> 00:20:27.000]  我就有自然反應
[00:20:27.000 --> 00:20:29.000]  我就說了一句
[00:20:29.000 --> 00:20:31.000]  我進不去
[00:20:31.000 --> 00:20:35.000]  接著那些侍應可能都聽到
[00:20:35.000 --> 00:20:36.000]  馬上讓路
[00:20:36.000 --> 00:20:38.000]  平排坐
[00:20:38.000 --> 00:20:40.000]  那張是四人桌子
[00:20:40.000 --> 00:20:41.000]  不是八桌
[00:20:41.000 --> 00:20:43.000]  不是那些桌子
[00:20:43.000 --> 00:20:45.000]  即是打直也是平排
[00:20:45.000 --> 00:20:46.000]  打橫也是平排
[00:20:46.000 --> 00:20:49.000]  我和太太就選擇打直坐了
[00:20:49.000 --> 00:20:51.000]  接著他又在我耳邊大叫
[00:20:51.000 --> 00:20:53.000]  平排坐
[00:20:53.000 --> 00:20:55.000]  我明白了
[00:20:55.000 --> 00:20:58.000]  原來你想我平排坐
[00:20:58.000 --> 00:21:00.000]  上次我就說到這裡
[00:21:00.000 --> 00:21:03.000]  我就說那餐早餐
[00:21:03.000 --> 00:21:07.000]  我能不能吃得很安樂呢
[00:21:07.000 --> 00:21:09.000]  但是
[00:21:09.000 --> 00:21:11.000]  我很不甘心
[00:21:11.000 --> 00:21:13.000]  我說神啊
[00:21:13.000 --> 00:21:15.000]  我是你的僕人
[00:21:15.000 --> 00:21:20.000]  我在他講訊息之前
[00:21:20.000 --> 00:21:22.000]  我來到這裡
[00:21:22.000 --> 00:21:25.000]  希望可以有飽足
[00:21:25.000 --> 00:21:28.000]  接著我就去作主公
[00:21:28.000 --> 00:21:31.000]  究竟你這次給我的經歷
[00:21:31.000 --> 00:21:34.000]  是一個什麼的意義呢
[00:21:34.000 --> 00:21:36.000]  帶來一個什麼的意思呢
[00:21:36.000 --> 00:21:38.000]  對於我生命
[00:21:38.000 --> 00:21:40.000]  我不是很想
[00:21:40.000 --> 00:21:44.000]  不是很喜歡被人這樣糟蹋
[00:21:44.000 --> 00:21:50.000]  接著神沒有直接回答我
[00:21:50.000 --> 00:21:52.000]  讓我看到一些東西
[00:21:52.000 --> 00:21:56.000]  不久之後來了一對外籍人士
[00:21:56.000 --> 00:21:59.000]  在我同一張桌子上吃東西
[00:21:59.000 --> 00:22:01.000]  他們吃得很開心
[00:22:01.000 --> 00:22:04.000]  津津有味
[00:22:04.000 --> 00:22:07.000]  接著我又看周圍
[00:22:07.000 --> 00:22:10.000]  真的多了很多人
[00:22:10.000 --> 00:22:12.000]  是不同國籍的人
[00:22:12.000 --> 00:22:16.000]  不只是內地的遊客那麼單調
[00:22:16.000 --> 00:22:19.000]  會不會是旅遊業興旺呢
[00:22:19.000 --> 00:22:21.000]  會不會是食肆呢
[00:22:21.000 --> 00:22:24.000]  又可以做得生意多一點呢
[00:22:24.000 --> 00:22:28.000]  接著我就開始嘗試去體諒
[00:22:28.000 --> 00:22:30.000]  是體諒不是原諒
