
[00:00:00.000 --> 00:00:07.120]  很開心能夠在一個三號風球的日子
[00:01:38.720 --> 00:01:41.640]  請一位稱為彼得的西門來
[00:01:41.640 --> 00:01:45.240]  他住在一個皮夾像西門的家裏
[00:01:45.240 --> 00:01:47.440]  屋子就在海邊
[00:01:47.440 --> 00:01:51.600]  向他說話的天使離開後
[00:01:51.600 --> 00:01:57.280]  哥利留叫兩個僕人和嘗試後他的一個虔誠的兵來
[00:01:57.560 --> 00:02:00.160]  把一切的事都告訴他
[00:02:00.160 --> 00:02:03.360]  然後就派他們去約帕
[00:02:03.360 --> 00:02:07.000]  第二天他們走路將近那城
[00:02:07.000 --> 00:02:10.840]  約在正午彼得上房頂去禱告
[00:02:10.840 --> 00:02:13.120]  他覺得餓了
[00:02:13.120 --> 00:02:14.720]  想要吃
[00:02:14.720 --> 00:02:20.840]  那家人正預備飯的時候彼得暈油障礙
[00:02:20.840 --> 00:02:23.480]  看見天開了
[00:02:23.480 --> 00:02:27.040]  有一塊很像大埔的東西降下
[00:02:27.240 --> 00:02:28.800]  四角吊著
[00:02:28.800 --> 00:02:31.040]  隨著地上
[00:02:31.040 --> 00:02:35.920]  裏面有地上各樣四角的走獸
[00:02:35.920 --> 00:02:38.400]  爬蟲和天上的飛鳥
[00:02:38.400 --> 00:02:40.360]  又有聲音對他說
[00:02:40.360 --> 00:02:41.920]  彼得起來
[00:02:41.920 --> 00:02:42.920]  宰了吃
[00:02:42.920 --> 00:02:43.920]  彼得卻說
[00:02:43.920 --> 00:02:46.440]  主啊 絕對不可
[00:02:46.440 --> 00:02:48.920]  凡污濁和不潔淨的東西
[00:02:48.920 --> 00:02:50.640]  我從來沒有吃過
[00:02:50.640 --> 00:02:53.760]  第二次有聲音再對他說
[00:02:54.000 --> 00:02:55.440]  神所潔淨的
[00:02:55.440 --> 00:02:57.560]  你不可當作污濁的
[00:02:57.560 --> 00:03:03.120]  這樣一連三次那東西隨即收回天上上去了
[00:03:03.120 --> 00:03:05.560]  正當彼得心裡困惑
[00:03:05.560 --> 00:03:08.880]  不知所看見的異象是什麼意思時
[00:03:08.880 --> 00:03:11.080]  過來樓所猜來的人
[00:03:11.080 --> 00:03:14.680]  已經找到了西門的家站在門外
[00:03:14.680 --> 00:03:16.200]  喊著問
[00:03:16.200 --> 00:03:19.120]  有沒有一位稱為彼得的西門
[00:03:19.120 --> 00:03:20.480]  住在這裏
[00:03:20.480 --> 00:03:23.440]  彼得還在思考那異象的時候
[00:03:23.440 --> 00:03:24.800]  聲音對他說
[00:03:24.800 --> 00:03:26.640]  有三個人來找你
[00:03:26.640 --> 00:03:28.120]  起來 下去
[00:03:28.120 --> 00:03:29.640]  跟他們同去
[00:03:29.640 --> 00:03:30.720]  不要疑惑
[00:03:30.720 --> 00:03:33.160]  因為是我猜他們來的
[00:03:33.160 --> 00:03:37.240]  於是彼得下去見那些人
[00:03:37.240 --> 00:03:37.960]  說
[00:03:37.960 --> 00:03:40.400]  我就是你們要找的人
[00:03:40.400 --> 00:03:43.720]  你們是為了什麼緣故在這裏
[00:03:43.720 --> 00:03:45.160]  他們說
[00:03:45.160 --> 00:03:47.920]  伯夫長過來樓試過二人
[00:03:47.920 --> 00:03:49.720]  敬畏神
[00:03:49.960 --> 00:03:53.480]  為猶太全民族所稱讚
[00:03:53.480 --> 00:03:55.960]  他們一位聖天使指示
[00:03:55.960 --> 00:03:58.680]  叫他請你到他家裏去
[00:03:58.680 --> 00:04:00.680]  要聽你的講話
[00:04:00.680 --> 00:04:04.760]  彼得就請他們進去住宿
[00:04:04.760 --> 00:04:07.800]  次日他起身和他們同去
[00:04:07.800 --> 00:04:11.600]  還有約伯的幾個弟兄跟他一起去
[00:04:11.600 --> 00:04:15.040]  又次日他進入凱撒尼亞
[00:04:15.040 --> 00:04:18.720]  哥利留已經請了他的親朋好友
[00:04:18.720 --> 00:04:20.240]  再等候他們
[00:04:20.240 --> 00:04:22.320]  很長的經文
[00:04:22.320 --> 00:04:24.480]  是一到廿四節
[00:04:24.480 --> 00:04:25.840]  一連串去讀
[00:04:25.840 --> 00:04:31.040]  我不知道大家有沒有看過這段經文
[00:04:31.040 --> 00:04:36.880]  但是在《仕途行傳》第十章裏面
[00:04:36.880 --> 00:04:41.560]  記載了外邦人如何得救
[00:04:41.560 --> 00:04:43.200]  當中
[00:04:43.640 --> 00:04:45.720]  講題裏面
[00:04:45.720 --> 00:04:50.080]  從經文裏面有三點帶給大家
[00:04:50.080 --> 00:04:53.000]  第一點是相信作身事的神
[00:04:53.000 --> 00:04:56.120]  第二點是馴服神突破的盲點
[00:04:56.120 --> 00:04:58.640]  第三點是與神同工的行動
[00:04:58.640 --> 00:05:04.160]  相信神做身事
[00:05:04.160 --> 00:05:09.600]  我不知道大家會否相信神做身事
[00:05:09.600 --> 00:05:11.600]  應該相信吧
[00:05:12.000 --> 00:05:13.280]  神
[00:05:13.280 --> 00:05:21.040]  我們可能習慣喜歡既有的東西
[00:05:21.040 --> 00:05:27.360]  可能新事物對我們都要退後看
[00:05:27.360 --> 00:05:29.600]  當我們剛才讀經文時
[00:05:29.600 --> 00:05:33.120]  我們都看到兩個不同的
[00:05:33.120 --> 00:05:35.520]  都會看到一個異象
[00:05:35.520 --> 00:05:39.000]  彼得和哥利留都看到這個異象
[00:05:39.000 --> 00:05:41.960]  但兩個人的反應都很不同
[00:05:41.960 --> 00:05:46.480]  我們今天從他們看到異象的方向去看
[00:05:46.480 --> 00:05:50.200]  究竟我們如何相信作身事的神
[00:05:50.200 --> 00:05:55.760]  第一個出場的是哥利留
[00:05:55.760 --> 00:06:01.800]  當他在經文裏面形容哥利留是一個怎樣的人
[00:06:01.800 --> 00:06:05.480]  他是意大利型的白夫長
[00:06:05.480 --> 00:06:09.040]  其實都有些地位
[00:06:09.040 --> 00:06:16.800]  是一個可以管理人的白夫長
[00:06:16.800 --> 00:06:20.520]  但他第二節就說了
[00:06:20.520 --> 00:06:22.920]  他是一個虔誠人
[00:06:22.920 --> 00:06:27.520]  形容不單是虔誠
[00:06:27.520 --> 00:06:28.640]  還要是怎樣
[00:06:28.640 --> 00:06:32.640]  他和他全家都敬畏神
[00:06:32.640 --> 00:06:34.080]  即是怎樣
[00:06:34.080 --> 00:06:36.920]  自己一個已經是敬賢
[00:06:36.920 --> 00:06:39.720]  全家都敬畏神
[00:06:39.720 --> 00:06:41.720]  真的很好
[00:06:41.720 --> 00:06:44.520]  然後再說
[00:06:44.520 --> 00:06:45.720]  他是怎樣
[00:06:45.720 --> 00:06:47.720]  周濟百姓
[00:06:47.720 --> 00:06:49.440]  周濟百姓不單止
[00:06:49.440 --> 00:06:52.440]  他還要是多多
[00:06:52.440 --> 00:06:53.640]  多多即是怎樣
[00:06:53.640 --> 00:06:54.720]  即是不是隨便
[00:06:54.720 --> 00:06:56.840]  可能那天星期賣旗
[00:06:56.840 --> 00:06:58.240]  就賣旗
[00:06:58.240 --> 00:07:04.040]  原來他很關心百姓的需要
[00:07:04.040 --> 00:07:07.520]  最後一點厲害了
[00:07:07.520 --> 00:07:08.520]  就是怎樣
[00:07:08.520 --> 00:07:10.800]  常常向神禱告
[00:07:10.800 --> 00:07:12.880]  我們在座的這些
[00:07:12.880 --> 00:07:14.880]  我們能否做到
[00:07:14.880 --> 00:07:17.280]  全家敬畏神
[00:07:17.280 --> 00:07:18.560]  虔誠
[00:07:18.560 --> 00:07:19.360]  周濟百姓
[00:07:19.360 --> 00:07:20.160]  常常
[00:07:20.160 --> 00:07:22.160]  我們不要寫常常
[00:07:22.160 --> 00:07:24.160]  寫周濟百姓
[00:07:24.160 --> 00:07:25.160]  有沒有呢
[00:07:25.160 --> 00:07:27.360]  我都在想
[00:07:27.960 --> 00:07:31.040]  真是一個很不錯的
[00:07:31.040 --> 00:07:34.600]  我們如果用人的標準來看
[00:07:34.600 --> 00:07:36.600]  他是怎樣
[00:07:36.600 --> 00:07:37.000]  OK
[00:07:37.000 --> 00:07:38.240]  是否很好
[00:07:38.240 --> 00:07:39.920]  真是非常好
[00:07:39.920 --> 00:07:42.000]  可能我們自己是基督徒
[00:07:42.000 --> 00:07:43.920]  我們都未必可能做得到
[00:07:43.920 --> 00:07:45.120]  是嗎
[00:07:45.120 --> 00:07:48.640]  但是當我們一路去看
[00:07:48.640 --> 00:07:52.480]  那戈尼留他當中他怎樣
[00:07:52.480 --> 00:07:55.720]  他是在三點鐘的時候
[00:07:55.720 --> 00:07:59.800]  三點鐘當時是他們祈禱的時間
[00:07:59.800 --> 00:08:06.000]  他在裡面很敬虔
[00:08:06.000 --> 00:08:08.320]  他都按照那個時段
[00:08:08.320 --> 00:08:10.240]  來做一些
[00:08:10.240 --> 00:08:13.200]  去向神禱告
[00:08:13.200 --> 00:08:15.120]  當他去祈禱的時候
[00:08:15.120 --> 00:08:16.320]  他怎樣
[00:08:16.320 --> 00:08:18.960]  看到一個異象
[00:08:18.960 --> 00:08:19.960]  他看到一個異象
[00:08:19.960 --> 00:08:20.720]  很清晰
[00:08:20.720 --> 00:08:22.560]  是很清楚
[00:08:22.560 --> 00:08:27.240]  他看到神的使者來跟他說
[00:08:27.240 --> 00:08:28.520]  去叫他
[00:08:28.520 --> 00:08:30.640]  叫他的名字
[00:08:30.640 --> 00:08:31.720]  即是說
[00:08:31.720 --> 00:08:34.280]  神是怎樣
[00:08:34.280 --> 00:08:36.160]  知道他是誰
[00:08:36.160 --> 00:08:43.520]  所以神差派天使來跟他說話
[00:08:43.520 --> 00:08:45.960]  當天使跟他說的時候
[00:08:45.960 --> 00:08:46.520]  嘩
[00:08:46.520 --> 00:08:47.200]  真是
[00:08:47.200 --> 00:08:48.520]  我在想
[00:08:48.520 --> 00:08:50.320]  如果我祈禱的時候
[00:08:50.320 --> 00:08:52.080]  神說你的祈禱
[00:08:52.080 --> 00:08:53.640]  還有你做的事
[00:08:53.640 --> 00:08:56.480]  神已經看到了
[00:08:56.480 --> 00:08:57.640]  嘩
[00:08:57.640 --> 00:08:59.080]  嘩
[00:08:59.080 --> 00:09:00.240]  開心嗎
[00:09:00.240 --> 00:09:00.480]  嘩
[00:09:00.480 --> 00:09:01.320]  即是裡面
[00:09:01.320 --> 00:09:01.520]  嘩
[00:09:01.520 --> 00:09:02.680]  原來我做的事
[00:09:02.680 --> 00:09:03.840]  神是看到的
[00:09:03.840 --> 00:09:04.120]  嘩
[00:09:04.120 --> 00:09:04.880]  即是
[00:09:04.880 --> 00:09:08.600]  還要特意差派天使告訴我
[00:09:08.600 --> 00:09:10.480]  開心嗎
[00:09:10.480 --> 00:09:11.200]  很開心
[00:09:11.200 --> 00:09:11.840]  是嗎
[00:09:11.840 --> 00:09:13.640]  但是原來
[00:09:13.640 --> 00:09:14.840]  他在裡面
[00:09:14.840 --> 00:09:16.040]  他去說
[00:09:16.040 --> 00:09:17.920]  你的禱告和你的州祭
[00:09:17.920 --> 00:09:19.880]  已經達到神的面前
[00:09:19.880 --> 00:09:22.800]  還有蒙紀念
[00:09:22.800 --> 00:09:28.960]  即是其實神是看到和紀念他
[00:09:28.960 --> 00:09:32.240]  其實當中我們不停地說異象
[00:09:32.240 --> 00:09:34.040]  其實異象是什麼呢
[00:09:34.040 --> 00:09:35.360]  異象其實就是
[00:09:35.360 --> 00:09:39.640]  上帝親自對人的一個啟示
[00:09:39.640 --> 00:09:41.800]  還有這個是超自然的
[00:09:41.800 --> 00:09:42.880]  即是裡面
[00:09:42.880 --> 00:09:44.080]  可能我們裡面
[00:09:44.080 --> 00:09:45.520]  我們都有些潛意識
[00:09:45.520 --> 00:09:47.640]  但是潛意識中的裡面
[00:09:47.640 --> 00:09:51.840]  我們又有一些超理性的領袖
[00:09:51.840 --> 00:09:52.360]  是嗎
[00:09:52.360 --> 00:09:53.320]  即是比較好像
[00:09:53.320 --> 00:09:53.680]  嘩
[00:09:53.680 --> 00:09:54.320]  即是
[00:09:54.320 --> 00:09:56.120]  其實是什麼呢
[00:09:56.120 --> 00:10:01.200]  但是這些領悟的裡面
[00:10:01.200 --> 00:10:04.200]  又可以在裡面
[00:10:04.200 --> 00:10:09.440]  有一種可以看到我們的軟象
[00:10:09.440 --> 00:10:11.960]  但是這個軟象的出發點
[00:10:11.960 --> 00:10:12.880]  不是我們自己
[00:10:12.880 --> 00:10:14.760]  即是不是好像我們祈禱
[00:10:14.760 --> 00:10:16.960]  究竟那個女孩是不是適合我
[00:10:16.960 --> 00:10:18.440]  騙這個女孩在這裡
[00:10:18.440 --> 00:10:19.960]  這個是不是那個異象呢
[00:10:19.960 --> 00:10:20.720]  不是
[00:10:20.720 --> 00:10:25.680]  即是那個異象的發生
[00:10:25.680 --> 00:10:26.760]  這個異象的發生
[00:10:26.760 --> 00:10:29.000]  是對上帝旨意明白
[00:10:29.000 --> 00:10:31.880]  還有在聖靈裡面的推示之下
[00:10:31.880 --> 00:10:34.840]  我們有一種負擔
[00:10:34.840 --> 00:10:37.240]  我們有一種使命感
[00:10:37.240 --> 00:10:42.080]  還有上帝是讓我們人去領受的
[00:10:42.080 --> 00:10:44.560]  是他親自給我們領受的
[00:10:44.560 --> 00:10:46.040]  而不是我們好奇心
[00:10:46.040 --> 00:10:48.800]  我們究竟想知道這個異象是什麼
[00:10:48.800 --> 00:10:49.960]  好像是一個
[00:10:49.960 --> 00:10:50.280]  嘩
[00:10:50.280 --> 00:10:53.080]  即是很奧秘的東西
[00:10:53.080 --> 00:10:53.360]  嘩
[00:10:53.360 --> 00:10:54.800]  我知道就
[00:10:54.800 --> 00:10:55.120]  嘩
[00:10:55.120 --> 00:10:56.120]  很厲害了
[00:10:56.120 --> 00:10:57.600]  不是一個好奇心
[00:10:57.600 --> 00:11:02.400]  而是為了福音的擴展
[00:11:02.400 --> 00:11:03.560]  在異象
[00:11:03.560 --> 00:11:05.240]  在《全本聖經》
[00:11:05.240 --> 00:11:07.320]  我看過
[00:11:07.320 --> 00:11:09.320]  原來《全本聖經》
[00:11:09.320 --> 00:11:12.160]  出現過95次
[00:11:12.160 --> 00:11:14.640]  在舊約裡面
[00:11:14.640 --> 00:11:15.240]  數一下
[00:11:15.240 --> 00:11:17.360]  舊約就有78次
[00:11:17.360 --> 00:11:19.520]  而新約就有17次
[00:11:19.520 --> 00:11:21.360]  但是在《仕途行傳》
[00:11:21.360 --> 00:11:24.840]  出現了13次
[00:11:24.840 --> 00:11:26.600]  13次的裡面
[00:11:26.600 --> 00:11:30.000]  在我們剛才短短讀這10章的裡面
[00:11:30.000 --> 00:11:34.360]  已經出現了3次
[00:11:34.360 --> 00:11:37.240]  那哥尼留看到這個異象的時候
[00:11:37.240 --> 00:11:38.960]  他有什麼反應呢
[00:11:38.960 --> 00:11:41.360]  他怎樣
[00:11:41.360 --> 00:11:44.160]  即是如果當我們可能期期下肚
[00:11:44.160 --> 00:11:46.920]  我們看到神有一個異象的時候
[00:11:46.920 --> 00:11:48.880]  嘩
[00:11:48.880 --> 00:11:49.840]  害怕嗎
[00:11:49.840 --> 00:11:51.440]  可能也會害怕
[00:11:51.440 --> 00:11:56.800]  因為可能那個異象不是你自己想的
[00:11:56.800 --> 00:12:01.200]  但是哥尼留很自然的反應是怎樣
[00:12:01.200 --> 00:12:04.360]  他先看清楚
[00:12:04.360 --> 00:12:05.480]  他知道
[00:12:05.480 --> 00:12:07.840]  但是你看到他雖然害怕
[00:12:07.840 --> 00:12:09.000]  但是他怎樣
[00:12:09.000 --> 00:12:10.840]  他第一句是說什麼
[00:12:10.840 --> 00:12:12.280]  主啊
[00:12:12.280 --> 00:12:15.800]  他很清晰知道這個是主差派
[00:12:15.800 --> 00:12:21.680]  即是說他的禱告和神都很親近
[00:12:21.680 --> 00:12:24.800]  以致他知道這是誰
[00:12:24.800 --> 00:12:27.000]  但是他知道是主的時候
[00:12:27.000 --> 00:12:28.800]  他怎樣
[00:12:28.800 --> 00:12:30.320]  他再去問
[00:12:30.320 --> 00:12:32.080]  什麼事啊
[00:12:32.080 --> 00:12:32.640]  什麼事啊
[00:12:32.640 --> 00:12:34.280]  即是來找我什麼事
[00:12:34.280 --> 00:12:35.760]  即是來找我什麼事
[00:12:35.760 --> 00:12:38.840]  之後天使就去跟他說
[00:12:38.840 --> 00:12:43.160]  告訴他怎樣去做
[00:12:43.160 --> 00:12:44.960]  步驟是什麼
[00:12:44.960 --> 00:12:47.440]  即是很清晰地告訴他
[00:12:47.440 --> 00:12:49.480]  你要去怎樣
[00:12:49.480 --> 00:12:51.400]  他要叫他去
[00:12:51.400 --> 00:12:54.640]  我們要去看經文怎樣說
[00:12:54.640 --> 00:13:01.960]  經文是在裏面說
[00:13:01.960 --> 00:13:06.000]  他怎樣去跟他說呢
[00:13:06.000 --> 00:13:08.000]  先看看
[00:13:09.000 --> 00:13:15.200]  他就說知道他紀念
[00:13:15.200 --> 00:13:17.840]  然後就說叫他怎樣
[00:13:17.840 --> 00:13:20.440]  要差派人去約拍
[00:13:20.440 --> 00:13:24.240]  去找一位彼得西門尼
[00:13:24.240 --> 00:13:26.520]  然後還要很清晰地說
[00:13:26.520 --> 00:13:30.240]  這個彼得在哪裡住
[00:13:30.240 --> 00:13:31.600]  他是什麼人
[00:13:31.600 --> 00:13:33.520]  他的屋在哪裡
[00:13:33.520 --> 00:13:36.760]  是很清晰地告訴哥尼留
[00:13:37.760 --> 00:13:39.760]  當我們看到
[00:13:39.760 --> 00:13:42.080]  這麼清晰
[00:13:42.080 --> 00:13:43.760]  有時我心想
[00:13:43.760 --> 00:13:44.760]  咦
[00:13:44.760 --> 00:13:46.560]  記下了
[00:13:46.560 --> 00:13:47.280]  很厲害
[00:13:47.280 --> 00:13:48.320]  他真的記得
[00:13:48.320 --> 00:13:49.640]  之後怎樣
[00:13:49.640 --> 00:13:51.520]  哥尼留之後
[00:13:51.520 --> 00:13:55.720]  因為他本身是一個敬虔的人
[00:13:55.720 --> 00:13:57.200]  他裏面是
[00:13:57.200 --> 00:13:59.760]  你有沒有留意
[00:13:59.760 --> 00:14:02.760]  他是找人去
[00:14:02.760 --> 00:14:04.000]  他找了人去
[00:14:04.000 --> 00:14:05.600]  他找了兩個僕人
[00:14:05.600 --> 00:14:08.960]  他一開始已經說
[00:14:08.960 --> 00:14:13.280]  他全家都信
[00:14:13.280 --> 00:14:19.480]  但他裏面特別叫了一個服侍他
[00:14:19.480 --> 00:14:23.080]  一個是虔誠的
[00:14:23.080 --> 00:14:24.720]  特別是虔誠的
[00:14:24.720 --> 00:14:26.680]  找了一個特別虔誠的
[00:14:26.680 --> 00:14:29.160]  一起去做這件事
[00:14:29.200 --> 00:14:32.840]  還有將整個意象
[00:14:32.840 --> 00:14:36.400]  和他一起分享
[00:14:36.400 --> 00:14:38.440]  然後才叫他去
[00:14:38.440 --> 00:14:43.560]  所以在這段經文裏面
[00:14:43.560 --> 00:14:44.760]  我們看到
[00:14:44.760 --> 00:14:50.160]  原來哥尼留是很相信神
[00:14:50.160 --> 00:14:54.640]  他裏面是真的在意象裏面
[00:14:54.640 --> 00:14:57.160]  他不單是聽到
[00:14:57.160 --> 00:14:58.440]  他會問
[00:14:58.440 --> 00:15:00.000]  究竟我怎樣做
[00:15:00.000 --> 00:15:01.320]  我應該怎樣做
[00:15:01.320 --> 00:15:04.120]  神為何要做這些事
[00:15:04.120 --> 00:15:08.240]  當他去即時行動的時候
[00:15:08.240 --> 00:15:09.720]  我們又看看
[00:15:09.720 --> 00:15:13.000]  當我們好像很馴服的時候
[00:15:13.000 --> 00:15:13.600]  咦
[00:15:13.600 --> 00:15:15.440]  我們又看看彼得
[00:15:15.440 --> 00:15:18.120]  彼得是怎樣的
[00:15:18.120 --> 00:15:19.880]  彼得的反應又很不同
[00:15:19.880 --> 00:15:20.960]  是嗎
[00:15:20.960 --> 00:15:22.120]  彼得
[00:15:22.120 --> 00:15:25.120]  其實彼得見那個更厲害
[00:15:25.120 --> 00:15:26.280]  他不是見人
[00:15:26.280 --> 00:15:26.880]  是嗎
[00:15:26.880 --> 00:15:28.160]  是天
[00:15:28.160 --> 00:15:29.360]  天開
[00:15:29.360 --> 00:15:30.320]  我想想
[00:15:30.320 --> 00:15:31.960]  現在打風看著天
[00:15:31.960 --> 00:15:33.720]  有時看到雲
[00:15:33.720 --> 00:15:35.880]  吹也很震撼
[00:15:35.880 --> 00:15:39.560]  但如果天開了的狀況
[00:15:39.560 --> 00:15:42.120]  其實應該是很震撼的
[00:15:42.120 --> 00:15:45.000]  他的形容是怎樣的
[00:15:45.000 --> 00:15:47.480]  好像一塊大布
[00:15:47.480 --> 00:15:49.000]  掉下來
[00:15:49.000 --> 00:15:52.280]  然後有東西掉下來
[00:15:52.280 --> 00:15:53.720]  那怎樣
[00:15:53.720 --> 00:15:58.560]  掉東西下來給彼得吃
[00:15:58.560 --> 00:15:59.960]  當時你記不記得
[00:15:59.960 --> 00:16:02.160]  剛才我們看經文的時候說
[00:16:02.160 --> 00:16:03.600]  彼得是怎樣的
[00:16:03.600 --> 00:16:05.040]  他也是正在祈禱
[00:16:05.040 --> 00:16:06.920]  他也是跟哥尼亞一樣
[00:16:06.920 --> 00:16:08.480]  他是正在祈禱的
[00:16:08.480 --> 00:16:09.760]  為甚麼
[00:16:09.760 --> 00:16:12.040]  他正在祈禱
[00:16:12.040 --> 00:16:13.720]  但怎樣
[00:16:13.720 --> 00:16:14.680]  聞到飯香
[00:16:14.680 --> 00:16:16.000]  是嗎
[00:16:16.000 --> 00:16:17.320]  混淆障礙
[00:16:17.320 --> 00:16:17.640]  咦
[00:16:17.640 --> 00:16:21.840]  其實是不是他可能太餓了
[00:16:21.840 --> 00:16:24.720]  可能是在做夢
[00:16:24.720 --> 00:16:26.000]  是嗎
[00:16:26.000 --> 00:16:27.240]  是不是這樣
[00:16:27.240 --> 00:16:29.360]  是不是在做夢
[00:16:29.360 --> 00:16:34.840]  但彼得又知道不是在做夢
[00:16:34.840 --> 00:16:36.720]  他很清晰的
[00:16:36.720 --> 00:16:38.080]  他又不是在做夢
[00:16:38.080 --> 00:16:39.160]  他很清晰的
[00:16:39.160 --> 00:16:41.920]  第一句他跟哥尼亞一樣
[00:16:41.920 --> 00:16:43.480]  他也是說甚麼
[00:16:43.480 --> 00:16:44.320]  主
[00:16:44.320 --> 00:16:44.800]  是嗎
[00:16:44.800 --> 00:16:46.600]  他也是說主
[00:16:46.600 --> 00:16:50.560]  但他後面那句是怎樣
[00:16:50.560 --> 00:16:52.880]  絕不可
[00:16:52.880 --> 00:16:54.000]  如果
[00:16:54.000 --> 00:16:54.600]  我在想
[00:16:54.600 --> 00:16:57.640]  如果神叫我們做事
[00:16:57.640 --> 00:16:58.440]  我們會不會說
[00:16:58.440 --> 00:16:59.560]  不行
[00:16:59.560 --> 00:17:02.800]  絕對不要叫我做這些事
[00:17:02.800 --> 00:17:04.800]  會不會這樣
[00:17:04.800 --> 00:17:07.600]  有時可能神叫我們做的事
[00:17:07.600 --> 00:17:09.040]  我們可能都會說
[00:17:09.040 --> 00:17:09.640]  不要
[00:17:09.640 --> 00:17:10.840]  不行
[00:17:10.840 --> 00:17:11.240]  不行
[00:17:11.240 --> 00:17:12.760]  我不行
[00:17:12.760 --> 00:17:13.680]  叫你出來
[00:17:13.680 --> 00:17:16.120]  我們現在勁敗隊不夠人
[00:17:16.120 --> 00:17:18.480]  神給你一意象
[00:17:18.480 --> 00:17:19.440]  但神說
[00:17:19.440 --> 00:17:21.160]  我不行
[00:17:21.160 --> 00:17:22.840]  是不是這樣
[00:17:22.840 --> 00:17:26.000]  原來在裏面我們會看到
[00:17:26.000 --> 00:17:30.360]  究竟他所說的不行是甚麼意思
[00:17:30.360 --> 00:17:33.480]  他後面有解釋
[00:17:33.480 --> 00:17:40.000]  因為彼得其實很清晰知道
[00:17:40.000 --> 00:17:45.120]  一些猶太教的規例
[00:17:45.120 --> 00:17:49.640]  他說凡污濁不潔淨的東西
[00:17:49.640 --> 00:17:55.520]  我從來都沒有吃過
[00:17:55.520 --> 00:18:01.360]  這是猶太人的食物禮儀
[00:18:01.360 --> 00:18:03.200]  我們可能在聖經裏面
[00:18:03.200 --> 00:18:04.440]  我們會知道
[00:18:04.440 --> 00:18:06.320]  他們有一些清單
[00:18:06.320 --> 00:18:07.720]  哪些食物可以吃
[00:18:07.720 --> 00:18:09.320]  哪些食物不能吃
[00:18:09.320 --> 00:18:11.760]  我們看到好手的規條
[00:18:11.760 --> 00:18:15.080]  彼得真的很敬虔
[00:18:15.080 --> 00:18:16.880]  裏面他就是這樣
[00:18:16.880 --> 00:18:20.720]  但第二次有聲音對他說的時候
[00:18:20.720 --> 00:18:23.520]  神所潔淨的
[00:18:23.520 --> 00:18:25.960]  你不可以當作污濁
[00:18:25.960 --> 00:18:28.160]  但其實天使怎樣
[00:18:28.160 --> 00:18:30.720]  不只說第二次
[00:18:30.720 --> 00:18:33.320]  第三次都是這樣說
[00:18:33.320 --> 00:18:34.800]  神所潔淨的
[00:18:34.800 --> 00:18:37.360]  你都不可以當作污濁
[00:18:37.360 --> 00:18:39.440]  但彼得吃不吃
[00:18:39.440 --> 00:18:41.280]  都不吃
[00:18:41.280 --> 00:18:42.560]  他可能是渾游障礙
[00:18:42.560 --> 00:18:43.400]  很餓的
[00:18:43.400 --> 00:18:45.080]  但他都堅持不吃
[00:18:45.080 --> 00:18:50.240]  在裏面很奇怪
[00:18:50.240 --> 00:18:52.200]  可能我都會問
[00:18:52.200 --> 00:18:54.320]  為何這麼大膽
[00:18:54.320 --> 00:18:57.120]  神叫做的時候
[00:18:57.120 --> 00:18:59.760]  又說自己很健健的時候
[00:18:59.760 --> 00:19:02.160]  為何可以這樣
[00:19:02.160 --> 00:19:05.400]  其實我們看到彼得的反應
[00:19:05.400 --> 00:19:11.520]  其實他可能正在消化異象
