
[00:00:00.000 --> 00:00:05.520]  在領受上帝的話前,我們一起禱告
[00:03:03.720 --> 00:03:12.600]  第三就是任何人不得利用宗教破壞社會秩序
[00:03:12.600 --> 00:03:15.480]  以及損害公民的身體健康
[00:03:15.480 --> 00:03:24.480]  然後就是嚴禁妨礙國家教育制度的活動
[00:03:24.480 --> 00:03:31.040]  最後一個就是宗教團體和事務不受外國勢力影響
[00:03:31.040 --> 00:03:33.720]  不單是影響,而是支配
[00:03:33.720 --> 00:03:36.600]  你會看到在條例裏面
[00:03:36.600 --> 00:03:39.680]  是很強調要保護我們宗教自由的
[00:03:39.680 --> 00:03:41.880]  不過在宗教自由裏面
[00:03:41.880 --> 00:03:44.080]  是有一個前提
[00:03:44.080 --> 00:03:47.080]  前提就是國家安全
[00:03:47.080 --> 00:03:52.520]  因此他們在這個前提之下
[00:03:52.520 --> 00:03:57.120]  其實在2017年的時候
[00:03:57.120 --> 00:04:01.280]  宗教條例是有修訂的
[00:04:01.280 --> 00:04:09.520]  這個修訂主要是要求宗教配合社會主義
[00:04:09.520 --> 00:04:12.160]  例如在第四條
[00:04:12.160 --> 00:04:14.440]  你會看到紫色的地方
[00:04:14.440 --> 00:04:19.920]  其實就是加入新的句子
[00:04:19.920 --> 00:04:25.800]  就是積極引導宗教和社會主義的社會相調式
[00:04:25.800 --> 00:04:31.240]  然後甚至要所有宗教團體或者一些活動
[00:04:31.240 --> 00:04:35.920]  都是要踐行社會主義的核心價值
[00:04:35.920 --> 00:04:40.600]  至於你說這條例和香港有沒有關係
[00:04:40.600 --> 00:04:43.960]  它在76條裏面就注明了
[00:04:43.960 --> 00:04:47.920]  內地和香港特區進行宗教交往
[00:04:47.920 --> 00:04:49.920]  都要按法例的
[00:04:49.920 --> 00:04:54.200]  在條例上我們暫時未見到
[00:04:54.200 --> 00:05:02.600]  宗教事務條例涵蓋香港的特區行政區
[00:05:02.600 --> 00:05:07.640]  但條例就寫了
[00:05:07.640 --> 00:05:12.720]  但上面的內地教會就因應條例增加了條款
[00:05:12.720 --> 00:05:16.520]  所以就制定了一個五年的工作計劃
[00:05:16.520 --> 00:05:20.400]  目的有幾項
[00:05:20.400 --> 00:05:24.240]  第一項就是培育和踐行社會主義的核心價值
[00:05:24.240 --> 00:05:28.240]  要引進在基督教的宗教化裏面
[00:05:28.240 --> 00:05:31.600]  然後還要深化神學思想
[00:05:31.600 --> 00:05:35.120]  你會看到紅色的字是讀"坑"字
[00:05:35.120 --> 00:05:38.280]  其實在北方用語裏面
[00:05:38.280 --> 00:05:42.600]  其實是指用一些東西敲打地基
[00:05:42.600 --> 00:05:45.960]  然後令地基結實的工具
[00:05:45.960 --> 00:05:50.320]  如果用我們常用的字
[00:05:50.320 --> 00:05:56.760]  可以鞏固基督教的中國化神學基礎
[00:05:56.760 --> 00:06:01.720]  第三就是繼續規範神學教育
[00:06:01.720 --> 00:06:04.200]  加快人才培育
[00:06:04.200 --> 00:06:07.920]  第四就是紮根在中華文化裏面
[00:06:07.920 --> 00:06:10.640]  有中國特色的信仰表達
[00:06:10.640 --> 00:06:13.920]  最後一個就是從事公益善事
[00:06:13.920 --> 00:06:16.800]  努力服務社會
[00:06:16.800 --> 00:06:18.520]  按照這幾個目的
[00:06:18.520 --> 00:06:22.920]  他們制定了五年的做法
[00:06:22.920 --> 00:06:24.400]  由2018年開始
[00:06:24.400 --> 00:06:29.840]  他們在2018年學習新修訂的教育事務
[00:06:29.840 --> 00:06:32.400]  主要是社會主義的層面
[00:06:32.400 --> 00:06:35.840]  如何推廣中國化的神學思想
[00:06:36.040 --> 00:06:39.640]  到2019年他們要做到一個強化教育
[00:06:39.640 --> 00:06:41.800]  教會的領袖
[00:06:41.800 --> 00:06:43.680]  神樂生
[00:06:43.680 --> 00:06:48.200]  要有一個愛國主義的教育給他們
[00:06:48.200 --> 00:06:51.000]  他們要配合我們常用的和合本
[00:06:51.000 --> 00:06:53.080]  聖經版本的一百週年
[00:06:53.080 --> 00:07:01.280]  推動一個有中國特色的聖經傳識或著識
[00:07:01.280 --> 00:07:04.560]  到今年他們要推廣什麼
[00:07:04.560 --> 00:07:09.880]  就是深化愛國運動
[00:07:09.880 --> 00:07:12.720]  加強神學思想
[00:07:12.720 --> 00:07:14.320]  變得再中國化一點
[00:07:14.320 --> 00:07:18.320]  然後著手編輯和推動詩歌
[00:07:18.320 --> 00:07:21.520]  是中國化和社會主義一點
[00:07:21.520 --> 00:07:26.560]  到2021年
[00:07:26.560 --> 00:07:27.200]  不好意思
[00:07:27.200 --> 00:07:28.800]  那裏打錯了
[00:07:28.800 --> 00:07:30.320]  應該是2021年
[00:07:30.440 --> 00:07:31.400]  他們的計劃
[00:07:31.400 --> 00:07:32.600]  就是下年的計劃
[00:07:32.600 --> 00:07:36.000]  就是要弘揚基督徒和黨同心
[00:07:36.000 --> 00:07:36.680]  是
[00:07:36.680 --> 00:07:38.840]  就要帶領信徒愛國
[00:07:38.840 --> 00:07:43.840]  進而對共產黨的領導有認同
[00:07:43.840 --> 00:07:51.120]  培育基督教的公益慈善繼續去做
[00:07:51.120 --> 00:07:54.480]  到最後2022年
[00:07:55.760 --> 00:07:59.680]  推動經驗交流
[00:07:59.680 --> 00:08:00.600]  做了幾年
[00:08:00.600 --> 00:08:02.800]  不同的省份
[00:08:02.800 --> 00:08:04.560]  不同的地區都有些經驗
[00:08:04.560 --> 00:08:06.760]  推動交流多一點
[00:08:06.760 --> 00:08:09.760]  應該在實際的情況可以怎麼做呢
[00:08:09.760 --> 00:08:15.920]  然後著手在2023年到2027年的工作大綱
[00:08:15.920 --> 00:08:17.680]  可以怎麼再寫
[00:08:17.680 --> 00:08:21.560]  重點就是要培訓和選拔人才
[00:08:21.560 --> 00:08:23.720]  建立第二的梯隊
[00:08:23.920 --> 00:08:29.200]  你會看到整個政策不只是法例
[00:08:29.200 --> 00:08:33.600]  它是直接滲透在教會的不同層面
[00:08:33.600 --> 00:08:38.480]  希望教會能夠配合到條例
[00:08:38.480 --> 00:08:46.720]  強調教會的信仰都有社會主義的東西
[00:08:46.720 --> 00:08:53.040]  所以近幾年不難看到網上的影片
[00:08:53.040 --> 00:08:58.560]  他們一班師班在門口唱詩歌
[00:08:58.560 --> 00:09:01.880]  但是所唱的詩歌
[00:09:01.880 --> 00:09:04.360]  你會聽到其實是國歌
[00:09:04.360 --> 00:09:06.360]  特別是寬度聖誕
[00:09:06.360 --> 00:09:08.560]  他們歌頌的不是主耶穌基督
[00:09:08.560 --> 00:09:10.560]  要歌頌的是國歌
[00:09:10.560 --> 00:09:18.920]  這個月開始有人討論
[00:09:19.800 --> 00:09:23.080]  港區國安法的影響下
[00:09:23.080 --> 00:09:25.440]  會不會影響到宗教自由
[00:09:25.440 --> 00:09:27.440]  特別是香港教會
[00:09:27.440 --> 00:09:29.080]  不同人有不同看法
[00:09:29.080 --> 00:09:30.640]  有些人覺得不會的
[00:09:30.640 --> 00:09:32.640]  一國兩制
[00:09:32.640 --> 00:09:35.480]  我們仍然有宗教自由
[00:09:35.480 --> 00:09:37.480]  不要太擔心
[00:09:37.480 --> 00:09:38.680]  沒事的
[00:09:38.680 --> 00:09:44.120]  另一邊有些人比較了解中共的歷史
[00:09:44.120 --> 00:09:46.680]  就會覺得中共的宗教政策
[00:09:46.680 --> 00:09:51.520]  其實可能要想想有多少會用在香港
[00:09:51.520 --> 00:09:53.680]  可能取決不是法例
[00:09:53.680 --> 00:09:57.120]  而是取決在香港宗教界的關鍵人物
[00:09:57.120 --> 00:10:00.920]  對國安法的選取究竟是什麼
[00:10:00.920 --> 00:10:05.600]  無論你怎麼看也好
[00:10:05.600 --> 00:10:09.880]  有些人可能都很開心有港區國安法實施
[00:10:09.880 --> 00:10:11.880]  有些就很憂慮
[00:10:11.880 --> 00:10:14.360]  無論怎樣也好
[00:10:14.360 --> 00:10:17.440]  其實我們不難看到近幾年
[00:10:17.440 --> 00:10:22.480]  一些小學的宗教科的集作
[00:10:22.480 --> 00:10:25.480]  他們討論到聖經
[00:10:25.480 --> 00:10:30.440]  說到有人願意想為首
[00:10:30.440 --> 00:10:32.440]  就要作盡人之後
[00:10:32.440 --> 00:10:33.640]  作盡人的勞卜
[00:10:33.640 --> 00:10:38.680]  但是他們的應用反思的提問
[00:10:38.680 --> 00:10:40.680]  其中一句就是說
[00:10:40.680 --> 00:10:44.200]  香港特別行政區行政長官特首
[00:10:44.200 --> 00:10:48.120]  做了哪一件事是服務港人的事情
[00:10:48.120 --> 00:10:50.760]  令你最為欣賞
[00:10:50.760 --> 00:10:55.400]  你會看到越來越多這些內容
[00:10:55.400 --> 00:10:58.120]  我們看到今年
[00:10:58.120 --> 00:11:00.600]  各位讀書的、上學的
[00:11:00.600 --> 00:11:02.400]  可能有些課本
[00:11:02.400 --> 00:11:04.400]  有些東西會有調教
[00:11:04.400 --> 00:11:06.880]  甚至有很大的改動也不奇怪
[00:11:06.880 --> 00:11:10.480]  我就在想將來會不會有些教科書
[00:11:10.480 --> 00:11:13.280]  已經開始討論社會主義呢
[00:11:14.280 --> 00:11:22.000]  未來會不會進一步收窄宗教自由呢
[00:11:22.000 --> 00:11:26.960]  這個可以這樣說
[00:11:26.960 --> 00:11:28.960]  你也有心理準備會是
[00:11:28.960 --> 00:11:33.200]  當然收窄到一個怎樣的情況
[00:11:33.200 --> 00:11:35.200]  到時我們要再觀察
[00:11:35.200 --> 00:11:37.200]  但是我們可以有什麼準備呢
[00:11:37.200 --> 00:11:41.520]  今天跟大家有三樣的準備
[00:11:41.520 --> 00:11:45.920]  看看能不能成為大家的裝備
[00:11:45.920 --> 00:11:49.880]  第一就是你要認識浸會
[00:11:49.880 --> 00:11:55.440]  我們浸會除了強調要全人浸水之外
[00:11:55.440 --> 00:11:59.640]  作為一個受浸的儀式之外
[00:11:59.640 --> 00:12:02.240]  我們也很強調宗教自由
[00:12:02.240 --> 00:12:06.200]  我們所強調的特色是什麼呢
[00:12:06.200 --> 00:12:08.920]  就是地上的教會和政府
[00:12:08.920 --> 00:12:11.920]  是應該分立彼此不制衡
[00:12:11.920 --> 00:12:14.720]  彼此是尊重的
[00:12:14.720 --> 00:12:19.440]  地上的教會應該和政府分開
[00:12:19.440 --> 00:12:23.240]  但是教會當然會信服地上的政府
[00:12:23.240 --> 00:12:26.200]  也會履行公民的責任
[00:12:26.200 --> 00:12:30.520]  但是我們的前提是按照創造主
[00:12:30.520 --> 00:12:33.200]  在心靈和真理上的指引
[00:12:33.200 --> 00:12:33.920]  OK
[00:12:33.920 --> 00:12:37.600]  我們當然會為在上的代圖
[00:12:38.000 --> 00:12:43.200]  但是之後我想有些字眼
[00:12:43.200 --> 00:12:44.440]  我們相當要留意
[00:12:44.440 --> 00:12:46.520]  就是地上的教會是不會
[00:12:46.520 --> 00:12:50.240]  也不應該借用政府的權力和資源
[00:12:50.240 --> 00:12:53.520]  去限制管轄別人的信仰
[00:12:53.520 --> 00:12:58.280]  就是要求政府立法
[00:12:58.280 --> 00:13:00.000]  去要求別人信耶穌
[00:13:00.000 --> 00:13:03.040]  這個不是我們浸信會的看法
[00:13:03.040 --> 00:13:04.280]  但是同時間
[00:13:04.280 --> 00:13:09.200]  我們也認為政府不應該藉著教會的力量和資源
[00:13:09.200 --> 00:13:11.200]  去管轄人民的思想
[00:13:11.200 --> 00:13:20.320]  鑒於在宗教自由的看法
[00:13:20.320 --> 00:13:22.720]  我們也要有心理準備
[00:13:22.720 --> 00:13:23.320]  是什麼呢
[00:13:23.320 --> 00:13:23.920]  就是
[00:13:23.920 --> 00:13:28.240]  接下來會不會有
[00:13:28.240 --> 00:13:31.720]  我們浸會裡面有不同的人
[00:13:31.720 --> 00:13:34.520]  對於宗教自由這件事
[00:13:34.520 --> 00:13:36.240]  開始提出疑問
[00:13:36.240 --> 00:13:39.200]  甚至有其他的勢力
[00:13:39.200 --> 00:13:42.760]  會希望我們取消這個信念
[00:13:42.760 --> 00:13:45.400]  這些都是我們預料到
[00:13:45.400 --> 00:13:47.400]  會有一段時間有爭論
[00:13:47.400 --> 00:13:50.200]  你有心理準備
[00:13:50.200 --> 00:13:51.720]  就要預備好自己
[00:13:51.720 --> 00:13:54.640]  到時候可能跟你爭論的人
[00:13:54.640 --> 00:13:57.440]  可能是你很認識的人也不奇怪
[00:13:57.440 --> 00:14:01.240]  但是爭論其實近幾年不斷有的
[00:14:01.240 --> 00:14:03.240]  近來有一個新的爭論
[00:14:03.240 --> 00:14:05.240]  就是究竟啟示錄的獸
[00:14:05.240 --> 00:14:08.240]  是不是在說我們現在的香港處境
[00:14:08.240 --> 00:14:10.000]  如果是這樣的話
[00:14:10.000 --> 00:14:11.280]  我們應該怎麼做呢
[00:14:11.280 --> 00:14:15.920]  就是第二個的預備
[00:14:15.920 --> 00:14:17.600]  就是要辨別真偽
[00:14:17.600 --> 00:14:22.520]  剛剛這個月沙浸搞了這個
[00:14:22.520 --> 00:14:25.760]  「沒完沒了的末世,何時才到大結局」
[00:14:25.760 --> 00:14:28.640]  是講關於所有末世的事情
[00:14:28.640 --> 00:14:30.520]  這個聚會最特別的地方
[00:14:30.520 --> 00:14:32.760]  我們安排了45分鐘
[00:14:32.760 --> 00:14:33.440]  任意問
[00:14:33.440 --> 00:14:35.720]  什麼問題都可以問
[00:14:35.720 --> 00:14:38.920]  最後最多人問的就是這個問題
[00:14:38.920 --> 00:14:42.880]  其實啟示錄的獸是在說誰呢
[00:14:42.880 --> 00:14:47.000]  獸的666的印記
[00:14:47.000 --> 00:14:48.000]  印在人身上
[00:14:48.000 --> 00:14:50.520]  跟現在的健康碼有沒有關係呢
[00:14:50.520 --> 00:14:53.040]  這個問題問了幾次
[00:14:53.040 --> 00:14:56.920]  那個講員張文開老師
[00:14:56.920 --> 00:15:01.120]  這個建道神學院的聖經老師
[00:15:01.120 --> 00:15:03.120]  都回答了幾次
[00:15:03.120 --> 00:15:06.040]  不妨我們留意一下經文
[00:15:06.040 --> 00:15:08.040]  究竟經文是怎麼說的
[00:15:08.040 --> 00:15:12.680]  啟示錄的十三章十六節到十八節
[00:15:12.680 --> 00:15:15.960]  的確是講到大家所關注的
[00:15:15.960 --> 00:15:18.840]  就是無論你是什麼身份也好
[00:15:18.840 --> 00:15:22.000]  你的右手或者你的額頭上
[00:15:22.000 --> 00:15:24.000]  會被人打印一個印記
[00:15:24.720 --> 00:15:27.400]  這個印記是有數字的
[00:15:27.400 --> 00:15:28.400]  666
[00:15:28.400 --> 00:15:33.440]  但是我們要問究竟獸是怎麼樣的
[00:15:33.440 --> 00:15:35.760]  我們回看上文
[00:15:35.760 --> 00:15:39.160]  獸其實是一隻海獸
[00:15:39.160 --> 00:15:40.680]  但是牠不是最大
[00:15:40.680 --> 00:15:42.680]  因為牠一切的權力
[00:15:42.680 --> 00:15:45.320]  是由一條龍給牠的
[00:15:45.320 --> 00:15:48.720]  但是這隻海獸
[00:15:48.720 --> 00:15:53.400]  一出口就對上帝褻瀆
[00:15:53.680 --> 00:15:55.120]  不僅褻瀆上帝
[00:15:55.120 --> 00:15:58.760]  同時還會壓迫基督徒
[00:15:58.760 --> 00:16:01.240]  那麼
[00:16:01.240 --> 00:16:06.200]  那些在耶穌基督的生命冊上
[00:16:06.200 --> 00:16:07.400]  沒有被記名
[00:16:07.400 --> 00:16:10.480]  就是沒有被落印的人
[00:16:10.480 --> 00:16:12.000]  就會拜這隻獸的
[00:16:12.000 --> 00:16:12.720]  OK
[00:16:12.720 --> 00:16:16.720]  到了九至十節
[00:16:16.720 --> 00:16:19.360]  就講了一個基督徒現實給我們聽
[00:16:19.360 --> 00:16:22.920]  就是我們在那個時候會被殺
[00:16:23.800 --> 00:16:24.800]  被逼白
[00:16:24.800 --> 00:16:30.640]  但是聖徒是要有耐心和信心去堅忍到底
[00:16:30.640 --> 00:16:35.480]  那麼在聖經的研究裡面
[00:16:35.480 --> 00:16:39.840]  大家在問究竟獸是一世紀的時候在講什麼
[00:16:39.840 --> 00:16:44.200]  其實獸是在講當時的羅馬皇帝
[00:16:44.200 --> 00:16:45.160]  尼祿
[00:16:45.160 --> 00:16:47.240]  但是其實他已經死了一段時間了
[00:16:47.240 --> 00:16:48.760]  但是尼祿這個名字
[00:16:48.760 --> 00:16:51.160]  慢慢就變成了一個
[00:16:51.160 --> 00:16:55.160]  逢親凡迫害上帝的子民的代號
[00:16:55.160 --> 00:17:02.360]  我們回看聖經講
[00:17:02.360 --> 00:17:06.920]  就是逢親獸的印記的人
[00:17:06.920 --> 00:17:08.880]  他們會有什麼限制呢?
[00:17:08.880 --> 00:17:11.440]  經文在十七節裡面強調
[00:17:11.440 --> 00:17:14.200]  就是逢親沒有獸的印記的話
[00:17:14.200 --> 00:17:15.560]  就不可以做買賣
[00:17:15.560 --> 00:17:17.680]  買和賣
[00:17:17.680 --> 00:17:18.800]  就是生意
[00:17:18.800 --> 00:17:20.240]  和生意有關
[00:17:20.640 --> 00:17:22.240]  但是我們經常想為什麼6666
[00:17:22.240 --> 00:17:23.080]  經常都666
[00:17:23.080 --> 00:17:24.400]  666是什麼呢?
[00:17:24.400 --> 00:17:25.840]  十八節告訴我們
[00:17:25.840 --> 00:17:29.560]  666就是一個人的數字
[00:17:29.560 --> 00:17:30.520]  OK
[00:17:30.520 --> 00:17:33.920]  不只是指到手上的一個條碼
[00:17:33.920 --> 00:17:35.880]  而是它有一個名字
[00:17:35.880 --> 00:17:36.960]  是人來的
[00:17:36.960 --> 00:17:40.040]  因為在希臘文裡面
[00:17:40.040 --> 00:17:42.000]  其實每一個字母
[00:17:42.000 --> 00:17:43.600]  都是代表一個數值的
[00:17:43.600 --> 00:17:44.920]  譬如α是1
[00:17:44.920 --> 00:17:46.000]  β是2
[00:17:46.000 --> 00:17:47.120]  如此類推
[00:17:48.360 --> 00:17:49.560]  到了一二世紀
[00:17:49.560 --> 00:17:52.640]  其實有不少這些例子
[00:17:52.640 --> 00:17:55.760]  譬如他們在考古學家裡面
[00:17:55.760 --> 00:17:59.320]  他們發現一個廟上有一段話
[00:17:59.320 --> 00:17:59.960]  那裡說
[00:17:59.960 --> 00:18:01.160]  我愛的女人
[00:18:01.160 --> 00:18:04.840]  他的數字是545
[00:18:04.840 --> 00:18:08.040]  或者耶穌這個名字
[00:18:08.040 --> 00:18:09.120]  是不是可以變成數字
[00:18:09.120 --> 00:18:10.240]  是可以的
[00:18:10.240 --> 00:18:12.200]  希臘文是Jesus
[00:18:12.200 --> 00:18:12.760]  是不是?
[00:18:12.760 --> 00:18:14.920]  變成數字是888
[00:18:14.920 --> 00:18:15.800]  三個八
[00:18:17.040 --> 00:18:18.640]  到了尼祿
[00:18:18.640 --> 00:18:20.800]  尼祿是什麼數字呢?
[00:18:20.800 --> 00:18:21.640]  616
[00:18:21.640 --> 00:18:23.880]  然後說到666
[00:18:23.880 --> 00:18:24.960]  那是指誰呢?
[00:18:24.960 --> 00:18:27.800]  暫時在考古學的發現
[00:18:27.800 --> 00:18:30.360]  還沒有找到666是指什麼人
[00:18:30.360 --> 00:18:33.720]  但是666和耶穌的名字888
[00:18:33.720 --> 00:18:35.520]  其實是有些的
[00:18:35.520 --> 00:18:38.840]  就是形式上是有些類似
[00:18:38.840 --> 00:18:40.200]  其實這個獸
[00:18:40.200 --> 00:18:43.760]  會不會在模仿耶穌一些事情呢?
[00:18:43.760 --> 00:18:45.080]  這個值得我們留意
[00:18:46.160 --> 00:18:48.200]  如果我們問一個問題
[00:18:48.200 --> 00:18:49.320]  究竟獸
[00:18:49.320 --> 00:18:55.040]  666的印記是不是表示健康碼呢?
[00:18:55.040 --> 00:18:58.240]  我們在經文裡面看到
[00:18:58.240 --> 00:19:01.440]  健康碼和做生意
[00:19:01.440 --> 00:19:05.040]  以及迫害基督徒
[00:19:05.040 --> 00:19:08.320]  現在暫時我們看到的狀況
[00:19:08.320 --> 00:19:11.640]  還沒有看到當中有什麼關係
[00:19:11.640 --> 00:19:13.720]  我們有待觀察
[00:19:14.640 --> 00:19:16.280]  至於獸
[00:19:16.280 --> 00:19:19.320]  是不是在說現在世界的事情呢?
[00:19:19.320 --> 00:19:23.840]  如果我們單從一段小說經文對號入座的話
[00:19:23.840 --> 00:19:25.880]  其實是很危險的
[00:19:25.880 --> 00:19:27.440]  因為你在世界越亂
[00:19:27.440 --> 00:19:30.760]  你就會收到很多不同人的資訊
[00:19:30.760 --> 00:19:32.360]  或者甚至在信仰裡面
[00:19:32.360 --> 00:19:35.280]  就會說現在這個現象就是在說這段經文
[00:19:35.280 --> 00:19:37.880]  這段經文就是在說這個現象等等
[00:19:37.880 --> 00:19:41.640]  就會令人有很多猜想
[00:19:41.640 --> 00:19:43.720]  甚至誤以為
[00:19:43.720 --> 00:19:45.200]  末日已經到了
[00:19:45.200 --> 00:19:47.800]  我們要快點準備了
[00:19:47.800 --> 00:19:50.280]  但是如果是這樣
[00:19:50.280 --> 00:19:54.200]  只是逐點對號入座的話
[00:19:54.200 --> 00:19:55.320]  其實是沒有意思的
[00:19:55.320 --> 00:19:56.880]  因為整個啟示錄
[00:19:56.880 --> 00:19:57.800]  整本書
[00:19:57.800 --> 00:20:01.080]  其實是要告訴我們一個訊息
[00:20:01.080 --> 00:20:05.840]  這個訊息是相當相當清楚
[00:20:05.840 --> 00:20:08.640]  就是歷世歷代的基督徒
[00:20:08.640 --> 00:20:10.160]  他們面對迫害
[00:20:10.800 --> 00:20:14.560]  他們仍然有耐心和信心
[00:20:14.560 --> 00:20:18.600]  這個就是要展示他們對上帝的見仁
[00:20:18.600 --> 00:20:22.200]  然後當我們面對末世
[00:20:22.200 --> 00:20:24.840]  或者面對這個世界的混亂的時候
[00:20:24.840 --> 00:20:27.520]  我們最需要不是知道究竟那段經文
[00:20:27.520 --> 00:20:29.640]  和這個現象有什麼關係這麼簡單
[00:20:29.640 --> 00:20:32.840]  我們需要掌握的是上帝的話的訊息
[00:20:32.840 --> 00:20:34.880]  他的訊息是要告訴我們
[00:20:34.880 --> 00:20:36.800]  在一個這樣的時候
[00:20:36.800 --> 00:20:39.520]  我們應該如何準備
[00:20:39.520 --> 00:20:41.040]  第三個預備
[00:20:41.040 --> 00:20:44.840]  就是操練見仁
[00:20:44.840 --> 00:20:48.920]  見仁呢
[00:20:48.920 --> 00:20:50.680]  其實為什麼我們要見仁呢?
[00:20:50.680 --> 00:20:54.720]  其實就是來自啟示錄的二十二章十二到十三節
[00:20:54.720 --> 00:20:55.280]  那裡說
[00:20:55.280 --> 00:20:58.280]  "看!我必快來,賞罰在我"
[00:20:58.280 --> 00:21:02.160]  "要照每一個人所行的報應他"
[00:21:02.160 --> 00:21:05.960]  "我是阿拉伯,我是俄梅亞"
[00:21:05.960 --> 00:21:08.400]  "我是首先,我是末後"
[00:21:08.400 --> 00:21:10.400]  "我是開始,我是終結"
[00:21:10.400 --> 00:21:12.880]  正因為我們基督徒相信
[00:21:12.880 --> 00:21:14.200]  耶穌基督快要回來
[00:21:14.200 --> 00:21:18.600]  而祂是掌握著賞罰的權
[00:21:18.600 --> 00:21:21.080]  因此我們要學習
[00:21:21.080 --> 00:21:22.480]  就是見仁
[00:21:22.480 --> 00:21:24.800]  不論我們面對什麼都好
[00:21:24.800 --> 00:21:27.040]  特別是和信仰違背的時候
[00:21:27.040 --> 00:21:29.360]  我們更加要有一種見仁的心
[00:21:29.360 --> 00:21:33.040]  但是我們以前就不會想著
[00:21:33.040 --> 00:21:35.280]  耶穌這麼快就回來的
[00:21:35.280 --> 00:21:37.240]  因為我們覺得
[00:21:37.440 --> 00:21:39.840]  過去的生活都算不錯
[00:21:39.840 --> 00:21:44.920]  定時定候就有新遊戲玩
[00:21:44.920 --> 00:21:47.200]  每年都可以去旅行
[00:21:47.200 --> 00:21:48.840]  看看你去到多遠
[00:21:48.840 --> 00:21:51.240]  但是今時不同往日
[00:21:51.240 --> 00:21:52.240]  又發覺
[00:21:52.240 --> 00:21:55.240]  就算過了疫症之後
[00:21:55.240 --> 00:21:58.560]  整個社會環境會變成怎樣呢?
[00:21:58.560 --> 00:22:01.000]  會不會再進一步有個改變呢?
[00:22:01.000 --> 00:22:02.480]  我們都很不確定
[00:22:02.480 --> 00:22:04.080]  心裡面很不安
[00:22:04.080 --> 00:22:05.080]  有些擔心
[00:22:05.080 --> 00:22:08.000]  我在這裡讀中學
[00:22:08.000 --> 00:22:09.760]  我在這裡讀大學
[00:22:09.760 --> 00:22:12.640]  那未來應該怎樣呢?
[00:22:12.640 --> 00:22:13.840]  太多不安了
[00:22:13.840 --> 00:22:17.160]  但是如果說到堅忍
[00:22:17.160 --> 00:22:18.960]  裡面其實
[00:22:18.960 --> 00:22:21.360]  如果你要堅忍
[00:22:21.360 --> 00:22:22.760]  你就要有心理準備
[00:22:22.760 --> 00:22:24.040]  你是要受苦的
[00:22:24.040 --> 00:22:26.400]  但是有時候我們會很真心
[00:22:26.400 --> 00:22:27.440]  如果可以選擇
[00:22:27.440 --> 00:22:29.320]  當然不想受苦
[00:22:29.320 --> 00:22:31.160]  甚至有些人說
