
[00:00:00.000 --> 00:00:03.720]  各位網上的朋友,各位電影姊妹好
[00:01:24.520 --> 00:01:25.960]  都說淘寶什麼都有的
[00:01:25.960 --> 00:01:27.440]  有什麼沒有的?
[00:01:27.440 --> 00:01:28.240]  所有的
[00:01:28.240 --> 00:01:31.320]  有什麼物品是淘寶買不到的?
[00:01:31.320 --> 00:01:32.640]  第二條
[00:01:32.640 --> 00:01:33.640]  問這邊
[00:01:33.640 --> 00:01:36.640]  有什麼服務是淘寶買得到的?
[00:01:36.640 --> 00:01:37.480]  服務
[00:01:37.480 --> 00:01:38.360]  Service
[00:01:38.360 --> 00:01:39.080]  對了
[00:01:39.080 --> 00:01:40.720]  有試過嗎?
[00:01:40.720 --> 00:01:41.720]  服務
[00:01:41.720 --> 00:01:44.760]  裝修設計服務
[00:01:44.760 --> 00:01:45.880]  這邊呢?
[00:01:45.880 --> 00:01:46.560]  有試過嗎?
[00:01:46.560 --> 00:01:47.440]  淘寶服務
[00:01:47.440 --> 00:01:48.840]  不一定你自己按的
[00:01:48.840 --> 00:01:49.840]  我好像有聽過
[00:01:49.840 --> 00:01:50.960]  PowerPoint服務
[00:01:50.960 --> 00:01:51.760]  設計服務
[00:01:51.760 --> 00:01:54.560]  哦,聰明
[00:01:54.560 --> 00:01:55.920]  誇誇團
[00:01:55.920 --> 00:01:57.640]  這個老玩家
[00:01:58.240 --> 00:01:59.840]  誇誇團
[00:01:59.840 --> 00:02:02.120]  以下這個服務
[00:02:02.120 --> 00:02:05.280]  不知道大家有沒有試過在淘寶見過
[00:02:05.280 --> 00:02:07.080]  有的,你可以介紹給他
[00:02:07.080 --> 00:02:08.680]  就是
[00:02:08.680 --> 00:02:11.040]  道歉服務公司
[00:02:11.040 --> 00:02:13.520]  這席場用手機打也行
[00:02:13.520 --> 00:02:15.600]  網上朋友也可以搜尋一下
[00:02:15.600 --> 00:02:17.240]  在淘寶的時候道歉服務
[00:02:17.240 --> 00:02:18.440]  我記得搜尋過
[00:02:18.440 --> 00:02:19.920]  道歉就有很多
[00:02:19.920 --> 00:02:21.520]  道歉的禮品
[00:02:21.520 --> 00:02:22.720]  多的是
[00:02:22.720 --> 00:02:24.840]  有一個道歉服務公司
[00:02:24.840 --> 00:02:26.320]  有以下這樣的服務項目
[00:02:26.320 --> 00:02:27.240]  他就這樣說
[00:02:27.240 --> 00:02:28.400]  我們辦得到的
[00:02:28.400 --> 00:02:30.640]  讓你不會再覺得難為情
[00:02:30.640 --> 00:02:31.920]  無論是失足
[00:02:31.920 --> 00:02:32.840]  就是開車
[00:02:32.840 --> 00:02:34.160]  或者是誤會
[00:02:34.160 --> 00:02:35.760]  解僱
[00:02:35.760 --> 00:02:36.800]  爭吵
[00:02:36.800 --> 00:02:37.880]  錯誤
[00:02:37.880 --> 00:02:40.960]  我們知道你應該怎麼說
[00:02:40.960 --> 00:02:43.320]  我們說出你想聽的話
[00:02:43.320 --> 00:02:44.240]  專業
[00:02:44.240 --> 00:02:45.720]  以及保密
[00:02:45.720 --> 00:02:47.440]  這裡應該加一句
[00:02:47.440 --> 00:02:49.920]  就是一些分手的事情
[00:02:49.920 --> 00:02:50.680]  應該加起來
[00:02:50.680 --> 00:02:52.480]  就是你怎麼分手的時候
[00:02:52.480 --> 00:02:53.400]  自己不說
[00:02:53.400 --> 00:02:55.120]  找人幫你說
[00:02:55.120 --> 00:02:57.120]  他成立的道歉服務公司
[00:02:57.120 --> 00:02:58.320]  SORRY這個公司
[00:02:58.320 --> 00:03:00.840]  就是為了犯下過錯的人去成立的
[00:03:00.840 --> 00:03:03.800]  為了減輕自己內心的內疚感
[00:03:03.800 --> 00:03:04.840]  虧欠感
[00:03:04.840 --> 00:03:06.880]  其實當這種虧欠感
[00:03:06.880 --> 00:03:09.720]  如果隨著自身不斷累積的時候
[00:03:09.720 --> 00:03:11.920]  其實是一直黏在身上的
[00:03:11.920 --> 00:03:14.160]  在心裡面慢慢的萌芽
[00:03:14.160 --> 00:03:16.120]  可能你想到一次
[00:03:16.120 --> 00:03:17.720]  你就又愧疚一次
[00:03:17.720 --> 00:03:18.960]  一直
[00:03:18.960 --> 00:03:20.640]  有可能有一天他會放下
[00:03:20.640 --> 00:03:22.800]  或者你刻意忘記他
[00:03:22.800 --> 00:03:23.960]  如果忘記了的話
[00:03:23.960 --> 00:03:25.640]  但也可能一輩子
[00:03:25.640 --> 00:03:28.240]  你都放不下這種虧欠感
[00:03:28.240 --> 00:03:29.160]  在人生的路上
[00:03:29.160 --> 00:03:31.560]  其實我們難免都會經歷到一些
[00:03:31.560 --> 00:03:33.760]  令人愧疚的事情
[00:03:33.760 --> 00:03:35.080]  所以我們今天去看看
[00:03:35.080 --> 00:03:37.760]  如何去面對、克服這種愧疚感的時候
[00:03:37.760 --> 00:03:40.360]  以致能夠尋求更美好的關係
[00:03:40.360 --> 00:03:44.120]  經文出自《雅各書》五章十六節
[00:03:44.120 --> 00:03:45.400]  那裡說到
[00:03:45.400 --> 00:03:47.960]  所以你們要彼此的認罪
[00:03:47.960 --> 00:03:49.160]  互相的代求
[00:03:49.160 --> 00:03:50.360]  使你們得意志
[00:03:50.360 --> 00:03:52.280]  二人祈禱所發的力量
[00:03:52.280 --> 00:03:54.880]  是大有功效的
[00:03:54.880 --> 00:03:55.560]  如果我逆的話
[00:03:55.560 --> 00:03:56.560]  我會逆認罪
[00:03:56.560 --> 00:03:57.880]  可能我會逆
[00:03:57.880 --> 00:03:59.480]  包括認錯
[00:03:59.480 --> 00:04:00.200]  say sorry
[00:04:00.200 --> 00:04:01.080]  或者致歉
[00:04:01.080 --> 00:04:02.080]  向對方
[00:04:02.080 --> 00:04:04.160]  這幾種的互相代求
[00:04:04.160 --> 00:04:05.920]  在當時
[00:04:05.920 --> 00:04:09.480]  為什麼無緣無故會寫這段經文呢
[00:04:09.480 --> 00:04:10.960]  在那時候
[00:04:10.960 --> 00:04:12.200]  《雅各書》寫成
[00:04:12.200 --> 00:04:13.560]  作者自稱為
[00:04:13.560 --> 00:04:16.600]  「我是神和主耶穌基督的僕人雅各」
[00:04:16.600 --> 00:04:18.600]  大家就
[00:04:18.600 --> 00:04:20.200]  可以看到
[00:04:20.200 --> 00:04:21.480]  有很多雅各
[00:04:21.480 --> 00:04:22.160]  是誰呢
[00:04:22.160 --> 00:04:23.240]  裡面有門徒雅各
[00:04:23.240 --> 00:04:26.320]  這一位是耶穌的親兄弟雅各
[00:04:26.320 --> 00:04:28.280]  但也是很諷刺的
[00:04:28.280 --> 00:04:29.160]  當時你說
[00:04:29.160 --> 00:04:30.640]  哇 耶穌的親兄弟雅各
[00:04:30.640 --> 00:04:32.440]  一定是很信耶穌
[00:04:32.440 --> 00:04:33.240]  其實不是的
[00:04:33.240 --> 00:04:34.320]  因為當時
[00:04:34.320 --> 00:04:36.280]  就算是親兄弟在自己家的時候
[00:04:36.280 --> 00:04:39.040]  對耶穌也不是很理會
[00:04:39.040 --> 00:04:39.800]  他還說
[00:04:39.800 --> 00:04:41.760]  如果你要行神蹟就不在本地行
[00:04:41.760 --> 00:04:43.480]  你在外地行
[00:04:43.480 --> 00:04:46.080]  所以當時即使是親如兄弟
[00:04:46.080 --> 00:04:49.040]  也不是對耶穌有一定的理解
[00:04:49.040 --> 00:04:50.640]  到了後期的時候
[00:04:50.640 --> 00:04:51.960]  耶穌復活之後
[00:04:51.960 --> 00:04:55.480]  他成為其中一個主力的信仰領袖
[00:04:55.480 --> 00:04:56.520]  一個資深領袖
[00:04:56.520 --> 00:04:58.440]  去歷證這個福音
[00:04:58.440 --> 00:05:01.640]  那時候他為什麼要寫這本書《雅各書》呢
[00:05:01.640 --> 00:05:04.320]  當時因為猶太人開始散居
[00:05:04.320 --> 00:05:05.000]  不同原因
[00:05:05.000 --> 00:05:06.600]  去散居其他地方
[00:05:06.600 --> 00:05:09.200]  從耶路撒冷慢慢散去其他地方
[00:05:09.200 --> 00:05:10.680]  他看到其中一個景象
[00:05:10.680 --> 00:05:12.440]  就是當他散居的時候
[00:05:12.440 --> 00:05:14.440]  面對著很多的逼白
[00:05:14.440 --> 00:05:15.760]  第一種是宗教上
[00:05:15.760 --> 00:05:16.760]  就是突然間
[00:05:16.760 --> 00:05:18.440]  你由猶太教走出來的時候
[00:05:18.440 --> 00:05:20.200]  搞到不知道是什麼產物
[00:05:20.200 --> 00:05:22.360]  是不是一些奇怪的教義
[00:05:22.360 --> 00:05:23.880]  第一種是宗教上的逼白
[00:05:23.880 --> 00:05:26.040]  第二種就是《雅各書》裡面的描述
[00:05:26.040 --> 00:05:28.520]  就是當時比較貧苦的大眾
[00:05:28.520 --> 00:05:30.120]  一般的信眾的時候
[00:05:30.120 --> 00:05:33.240]  在對於審訊的時候
[00:05:33.240 --> 00:05:35.760]  在一些地方官員審訊的時候
[00:05:35.760 --> 00:05:36.680]  被人誣蔑
[00:05:36.680 --> 00:05:37.520]  就是不公平
[00:05:37.520 --> 00:05:39.120]  就是不公義
[00:05:39.120 --> 00:05:42.400]  另外在工作的場合的時候
[00:05:42.400 --> 00:05:46.080]  也被一些藉著剝削而致富的人
[00:05:46.080 --> 00:05:48.600]  對他們有不公平的待遇
[00:05:48.600 --> 00:05:50.240]  所以這兩個情況的時候
[00:05:50.240 --> 00:05:54.000]  令到當時的信徒很灰心
[00:05:54.000 --> 00:05:56.440]  為什麼主還沒有回來
[00:05:56.440 --> 00:05:58.040]  主你信了耶穌的時候
[00:05:58.040 --> 00:05:59.840]  叫每個人得釋放
[00:05:59.840 --> 00:06:01.840]  好像感覺不到神的同在
[00:06:01.840 --> 00:06:03.520]  結果耶穌的兄弟
[00:06:03.520 --> 00:06:05.000]  《雅各書》寫了這本書之後
[00:06:05.000 --> 00:06:08.560]  就去勉勵當時受到不公義的情況
[00:06:08.560 --> 00:06:11.240]  和一些不公平待遇的人的時候
[00:06:11.240 --> 00:06:12.200]  要忍耐
[00:06:12.200 --> 00:06:14.840]  因為主再回來的時間迫近
[00:06:14.840 --> 00:06:17.240]  主的時間表和我們不同的時候
[00:06:17.240 --> 00:06:19.440]  我們要彼此紀念
[00:06:19.440 --> 00:06:21.440]  而他寫這本經文的時候
[00:06:21.440 --> 00:06:25.560]  當時前面有幾章都是說
[00:06:25.560 --> 00:06:26.480]  信心與試煉
[00:06:26.480 --> 00:06:28.080]  第一章就是說
[00:06:28.080 --> 00:06:29.600]  如果你覺得自己不夠智慧
[00:06:29.600 --> 00:06:30.760]  就向神求
[00:06:30.760 --> 00:06:32.440]  面對試探的時候
[00:06:32.440 --> 00:06:33.760]  到了第二第三章的時候
[00:06:33.760 --> 00:06:37.600]  就描述一些行為和一些洩透
[00:06:37.600 --> 00:06:38.640]  到了第四第五章的時候
[00:06:38.640 --> 00:06:40.440]  就描述應該有一些行為
[00:06:40.440 --> 00:06:43.160]  所以《雅各書》其實是一本工作的書
[00:06:43.160 --> 00:06:44.560]  不是一些很觀念式的
[00:06:44.560 --> 00:06:45.840]  神學的抽象
[00:06:45.840 --> 00:06:47.440]  所以當時有些人都會覺得
[00:06:47.440 --> 00:06:50.720]  《雅各書》為什麼好像跟講信心不同
[00:06:50.720 --> 00:06:51.520]  講這麼多行為
[00:06:51.520 --> 00:06:53.240]  是不是不應該放在正電腦
[00:06:53.240 --> 00:06:54.720]  都曾經有爭議過
[00:06:54.720 --> 00:06:57.120]  但最終聖靈感動眾人群體
[00:06:57.120 --> 00:07:00.760]  是全部人一起不斷流傳書經的時候
[00:07:00.760 --> 00:07:03.480]  都認為《雅各書》其實是說得出
[00:07:03.480 --> 00:07:05.680]  你有信心就應該有行為
[00:07:05.680 --> 00:07:06.960]  如果不是和鬼魔一樣
[00:07:06.960 --> 00:07:08.680]  鬼魔都相信耶穌是神的兒子
[00:07:08.680 --> 00:07:10.160]  不過他們沒有行為
[00:07:10.160 --> 00:07:11.200]  所以這裡說到
[00:07:11.200 --> 00:07:12.400]  到了第五章的時候
[00:07:12.400 --> 00:07:14.080]  為什麼無端端會說這段經文
[00:07:14.080 --> 00:07:17.320]  當時他就說到在逝年之後
[00:07:17.320 --> 00:07:18.400]  《雅各書》都發現
[00:07:18.400 --> 00:07:21.520]  有些回眾患病
[00:07:21.520 --> 00:07:23.720]  在當時某些情況
[00:07:23.720 --> 00:07:28.960]  病有可能和他個人犯錯有關
[00:07:28.960 --> 00:07:30.800]  所以在上文的時候
[00:07:30.800 --> 00:07:32.440]  甚至說到
[00:07:32.440 --> 00:07:36.200]  如果在現場有人患病的話
[00:07:36.200 --> 00:07:38.480]  而那個病和個案有關
[00:07:38.480 --> 00:07:40.040]  就請一個長老
[00:07:40.040 --> 00:07:41.880]  你說無端端為什麼請長老來
[00:07:41.880 --> 00:07:46.240]  長老當時是一個對上帝很有認識
[00:07:46.240 --> 00:07:49.320]  對醫治因此有判斷力的信徒領袖
[00:07:49.320 --> 00:07:50.440]  到了那個時候
[00:07:50.440 --> 00:07:53.480]  就奉主的名為他抹油
[00:07:53.480 --> 00:07:55.280]  你會說為什麼要奉主的名呢
[00:07:55.280 --> 00:07:56.560]  其實經文顯示
[00:07:56.560 --> 00:07:57.880]  不是因為抹油
[00:07:57.880 --> 00:08:00.800]  或者不是因為長老令他得醫治
[00:08:00.800 --> 00:08:02.240]  最終都是奉主的名
[00:08:02.240 --> 00:08:05.920]  是出於上帝的主權讓他得醫治
[00:08:05.920 --> 00:08:08.440]  而在他身體得醫治之後
[00:08:08.440 --> 00:08:09.800]  後面再說
[00:08:09.800 --> 00:08:11.800]  不單止身體得醫治
[00:08:11.800 --> 00:08:16.320]  而且如果當事人患病又有罪的話
[00:08:16.320 --> 00:08:17.640]  他除了身體得醫治
[00:08:17.640 --> 00:08:19.720]  他的罪也蒙赦免
[00:08:19.720 --> 00:08:22.760]  所以當時會有些表達
[00:08:22.760 --> 00:08:24.720]  有時一些病是和個案有關
[00:08:24.720 --> 00:08:28.080]  就會身體和心靈上得醫治
[00:08:28.080 --> 00:08:30.000]  但是在下文又看到
[00:08:30.000 --> 00:08:31.320]  他就說到
[00:08:31.320 --> 00:08:32.720]  要讓人玩累的時候
[00:08:32.720 --> 00:08:35.160]  在死亡中讓他的靈魂得救
[00:08:35.160 --> 00:08:38.280]  我們看到不是只在身體上玩累
[00:08:38.280 --> 00:08:40.600]  因為人就算治好
[00:08:40.600 --> 00:08:43.760]  就算是拉薩路的三子弟
[00:08:43.760 --> 00:08:45.160]  最終他復甦的時候
[00:08:45.160 --> 00:08:47.160]  拉薩路也是要經歷死亡的
[00:08:47.160 --> 00:08:50.040]  每一個在世經歷這種醫治的時候
[00:08:50.040 --> 00:08:51.320]  最終都是要死亡
[00:08:51.320 --> 00:08:52.800]  但在死亡的時候就會經歷
[00:08:52.800 --> 00:08:56.080]  究竟靈魂會否和上帝在一起
[00:08:56.080 --> 00:08:58.200]  所以當時就去另一種醫治
[00:08:58.200 --> 00:09:00.480]  就說不單止身體上的醫治
[00:09:00.480 --> 00:09:02.000]  是關係上的醫治
[00:09:02.000 --> 00:09:03.160]  所以今天我們看看
[00:09:03.160 --> 00:09:05.400]  當我們說對不起
[00:09:05.400 --> 00:09:08.160]  去致歉 去認錯 去認罪的時候
[00:09:08.160 --> 00:09:11.240]  我們會帶來哪幾方面的關係上的得醫治
[00:09:11.240 --> 00:09:16.320]  第一樣就是和神的關係得醫治
[00:09:16.320 --> 00:09:19.000]  在當時那裡有說到
[00:09:19.000 --> 00:09:21.960]  下文就是用一個以利亞的表達
[00:09:21.960 --> 00:09:25.880]  那你說為何會無端端說是一個以利亞呢
[00:09:25.880 --> 00:09:28.280]  下面有說是二人的時候
[00:09:28.280 --> 00:09:30.760]  他不是想說以利亞的祈禱
[00:09:30.760 --> 00:09:33.840]  才能夠帶來下雨降雨
[00:09:33.840 --> 00:09:35.360]  他想帶出就是說
[00:09:35.360 --> 00:09:38.560]  即使有長老一些信心領袖
[00:09:38.560 --> 00:09:41.920]  即使有一些以利亞適合的偉人
[00:09:41.920 --> 00:09:44.520]  但是以利亞都是人而已
[00:09:44.520 --> 00:09:45.640]  和我們一樣
[00:09:45.640 --> 00:09:49.720]  想帶出不單止一個人的信心
[00:09:49.720 --> 00:09:51.080]  而我們每個弟兄姊妹
[00:09:51.080 --> 00:09:53.960]  都可以和神恢復這份合而的關係
[00:09:53.960 --> 00:09:55.320]  就是二人的關係
[00:09:55.320 --> 00:09:56.520]  說起二人的時候
[00:09:56.520 --> 00:09:57.640]  詩篇有這樣說
[00:09:57.640 --> 00:09:59.560]  「而我華靠近傷心的人
[00:09:59.560 --> 00:10:02.040]  拯救心靈痛悔的人」
[00:10:02.040 --> 00:10:04.240]  「而我華的眼目看顧二人」
[00:10:04.240 --> 00:10:07.600]  「耳朵聽他們的呼求」
[00:10:07.600 --> 00:10:09.120]  不過我們看到
[00:10:09.120 --> 00:10:10.320]  有時候我們會抗拒
[00:10:10.320 --> 00:10:13.200]  就是說上帝我都是犯了罪的時候
[00:10:13.200 --> 00:10:14.280]  你都會不理我
[00:10:14.280 --> 00:10:16.160]  其實我們有時候對上帝
[00:10:16.160 --> 00:10:18.520]  就好像一個很嚴厲的審判官
[00:10:18.520 --> 00:10:20.960]  或者很嚴厲的地上父親的角色
[00:10:20.960 --> 00:10:22.600]  影響了我們對上帝的看法
[00:10:22.600 --> 00:10:24.760]  就會覺得當我們犯錯的時候
[00:10:24.760 --> 00:10:26.200]  上帝就會不再理我們
[00:10:26.200 --> 00:10:28.240]  確實上帝會抗拒罪
[00:10:28.240 --> 00:10:30.760]  但是上帝同樣會對我們有憐憫的時候
[00:10:30.760 --> 00:10:34.680]  他很願意內心的等我們去顧轉悔改
[00:10:34.680 --> 00:10:36.760]  但是可惜
[00:10:36.760 --> 00:10:37.920]  葛書諒描述
[00:10:37.920 --> 00:10:40.920]  仍然有信徒信了的時候
[00:10:40.920 --> 00:10:43.440]  都是不選擇去說對不起
[00:10:43.440 --> 00:10:45.320]  你們求都得不著
[00:10:45.320 --> 00:10:46.360]  因為你們妄求
[00:10:46.360 --> 00:10:48.840]  為了浪費在你們的言諾當中
[00:10:48.840 --> 00:10:50.440]  你們這群淫亂的人
[00:10:50.440 --> 00:10:51.920]  豈不知道與世俗為友
[00:10:51.920 --> 00:10:53.360]  就是與上帝為敵嗎
[00:10:53.360 --> 00:10:55.960]  所以凡是想要與世俗為友的
[00:10:55.960 --> 00:10:57.880]  就是與上帝為敵
[00:10:57.880 --> 00:11:00.600]  這裡的淫亂不是指性方面
[00:11:00.600 --> 00:11:03.520]  而是指品格上
[00:11:03.520 --> 00:11:04.920]  一些文化上
[00:11:04.920 --> 00:11:07.800]  不是單單相對文化
[00:11:07.800 --> 00:11:09.120]  因為有時有些文化
[00:11:09.120 --> 00:11:11.680]  都是與聖經的原則有相衝
[00:11:11.680 --> 00:11:13.440]  在這個時候表達
[00:11:13.440 --> 00:11:15.880]  有一群信徒會覺得
[00:11:15.880 --> 00:11:19.280]  我信了的時候沒有罪
[00:11:19.280 --> 00:11:21.680]  我也不需要去認罪
[00:11:21.680 --> 00:11:24.920]  我想起我自己在接受栽培的時候
[00:11:24.920 --> 00:11:27.240]  導師給我們帶經文
[00:11:27.240 --> 00:11:30.440]  要在信徒的時候認罪悔改
[00:11:30.440 --> 00:11:33.120]  我突然一句就說到導師那裡
[00:11:33.120 --> 00:11:33.840]  也不是
[00:11:33.840 --> 00:11:36.080]  我以下的行為也不覺得有罪
[00:11:36.080 --> 00:11:38.240]  聖經沒有說這樣那樣
[00:11:38.240 --> 00:11:39.480]  導師就說
[00:11:39.480 --> 00:11:42.160]  你這樣轉過尖會完末了
[00:11:42.160 --> 00:11:44.400]  我們暫時停一停
[00:11:44.400 --> 00:11:46.120]  那時候確實是
[00:11:46.120 --> 00:11:49.400]  我想找一些經文沒有描述
[00:11:49.400 --> 00:11:50.600]  那樣的行為
[00:11:50.600 --> 00:11:52.800]  我就可以凡事都可以做
[00:11:52.800 --> 00:11:57.200]  確實這種我也是不想有種羞愧感
[00:11:57.200 --> 00:11:59.840]  或者覺得上帝如果知道我是罪的時候
[00:11:59.840 --> 00:12:01.840]  我怎樣面對他呢
[00:12:01.840 --> 00:12:03.640]  在另一方面
[00:12:03.640 --> 00:12:06.320]  也有出路
[00:12:06.320 --> 00:12:09.720]  在敬拜有時候也會用這段經文
[00:12:09.720 --> 00:12:12.040]  就是說我們怎樣能夠
[00:12:12.040 --> 00:12:13.480]  又犯錯
[00:12:13.480 --> 00:12:15.040]  又可以去敬拜神
[00:12:15.040 --> 00:12:16.720]  成為一個真正的信徒
[00:12:16.720 --> 00:12:17.920]  就是Be Holy
[00:12:17.920 --> 00:12:19.120]  經文是這樣說
[00:12:19.120 --> 00:12:20.320]  要親近上帝
[00:12:20.320 --> 00:12:22.560]  上帝就會親近你們
[00:12:22.560 --> 00:12:24.760]  有罪的人要潔淨你的手
[00:12:24.760 --> 00:12:28.120]  心懷疑的人要清潔你們的心
[00:12:29.120 --> 00:12:31.480]  我記得近期有一次
[00:12:31.480 --> 00:12:33.520]  我在一個男性教練
[00:12:33.520 --> 00:12:35.000]  一對一
[00:12:35.000 --> 00:12:37.000]  近期說起一些近況
[00:12:37.000 --> 00:12:37.840]  我就想
[00:12:37.840 --> 00:12:39.320]  我也要去練習
[00:12:39.320 --> 00:12:42.200]  自己說的時候也要去行動
[00:12:42.200 --> 00:12:44.800]  我就和他分享我近期做得不好的地方
[00:12:44.800 --> 00:12:46.560]  覺得自己做得需要修正
[00:12:46.560 --> 00:12:47.360]  有錯的地方
[00:12:47.360 --> 00:12:49.960]  我就很坦白地和他分享
[00:12:49.960 --> 00:12:50.960]  聽完的時候
[00:12:50.960 --> 00:12:52.640]  他沒有特別發聲
[00:12:52.640 --> 00:12:54.640]  因為處境未必相同
[00:12:54.640 --> 00:12:56.680]  他明白
[00:12:56.680 --> 00:12:58.560]  就為我祈禱
[00:12:58.560 --> 00:13:01.600]  那一刻我覺得自己說完之後是好一點
[00:13:01.600 --> 00:13:03.320]  和其他人分享
[00:13:03.320 --> 00:13:05.760]  覺得上帝直著對方的時候
[00:13:05.760 --> 00:13:10.840]  能夠聽到自己很想做得好一點
[00:13:10.840 --> 00:13:12.720]  在教會昔日的時候
[00:13:12.720 --> 00:13:14.280]  是有一些禮儀
[00:13:14.280 --> 00:13:16.480]  叫做潔淨禮
[00:13:16.480 --> 00:13:17.400]  會怎樣做呢?
[00:13:17.400 --> 00:13:20.200]  可能在崇拜入場之前
[00:13:20.200 --> 00:13:23.680]  崇拜之前會有一些墨土
[00:13:23.680 --> 00:13:25.880]  有一些凝聚悔改
[00:13:25.880 --> 00:13:27.640]  甚至在主餐禮的時候
[00:13:27.640 --> 00:13:29.000]  也會有一段默想時間
[00:13:29.000 --> 00:13:31.600]  讓大家在當中能夠彼此
[00:13:31.600 --> 00:13:33.240]  在同在的空間
[00:13:33.240 --> 00:13:34.800]  向上帝認錯也會
[00:13:34.800 --> 00:13:39.240]  除了和神的關係得以治的時候
[00:13:39.240 --> 00:13:41.480]  原來當我們彼此說對不起
[00:13:41.480 --> 00:13:42.960]  或自歉認錯的時候
[00:13:42.960 --> 00:13:44.560]  還有一個很關鍵的
[00:13:44.560 --> 00:13:47.560]  就是和人的關係可以得以治
[00:13:47.560 --> 00:13:48.880]  在夏文的時候
[00:13:48.880 --> 00:13:49.640]  那裡說到
[00:13:49.640 --> 00:13:50.440]  我們大英姐妹
[00:13:50.440 --> 00:13:52.640]  你們中間如果有人迷失了真理
[00:13:52.640 --> 00:13:55.760]  而有人讓他回頭的時候
[00:13:55.760 --> 00:13:57.560]  這個人就應該知道
[00:13:57.560 --> 00:14:01.320]  讓一個罪人能夠在迷途中迴轉的時候
[00:14:01.320 --> 00:14:04.080]  是會從死亡中把他的靈魂救出來
[00:14:04.080 --> 00:14:06.160]  而且遮蓋他那個罪
[00:14:06.160 --> 00:14:07.640]  這裡剛剛提及
[00:14:07.640 --> 00:14:10.440]  讓他能夠恢復和神的關係
[00:14:10.440 --> 00:14:11.920]  遮蓋他那個罪的時候
[00:14:11.920 --> 00:14:14.120]  是因為上帝寬恕了這個人的時候
[00:14:14.120 --> 00:14:17.560]  蓋過了他很多的怨虐
[00:14:17.560 --> 00:14:20.120]  但是也會有人抗拒
[00:14:20.120 --> 00:14:22.120]  為什麼會遠離人呢?
[00:14:22.120 --> 00:14:23.920]  在教書三章這樣描述
[00:14:23.920 --> 00:14:26.920]  你們中間如果是誰有智慧有見識的
[00:14:26.920 --> 00:14:30.240]  就在智慧的溫柔上顯出他的善行
[00:14:30.240 --> 00:14:34.080]  但是如果你們心裡有懷著惡毒的嫉妒和自私
[00:14:34.080 --> 00:14:35.880]  那你就不要自誇
[00:14:35.880 --> 00:14:38.840]  也不要說謊去抵擋真理
[00:14:38.840 --> 00:14:41.800]  這樣的智慧不是從上而來
[00:14:41.800 --> 00:14:42.760]  而是屬地上的
[00:14:42.760 --> 00:14:43.560]  屬情慾的
[00:14:43.560 --> 00:14:44.600]  屬鬼魔的
[00:14:44.600 --> 00:14:46.440]  在哪個地方有嫉妒
[00:14:46.440 --> 00:14:47.320]  有自私
[00:14:47.320 --> 00:14:50.560]  那裡就有動亂和各樣的壞事
[00:14:50.560 --> 00:14:52.400]  因為當一個遠離神的人
[00:14:52.400 --> 00:14:53.920]  他甚至不肯道歉
[00:14:53.920 --> 00:14:55.240]  不肯去自決的人的時候
