
[00:00:00.000 --> 00:00:03.920]  稍後再介紹一下我自己
[00:02:44.520 --> 00:02:47.400]  耶和華你們的上帝
[00:02:47.400 --> 00:02:48.360]  十二節
[00:02:48.360 --> 00:02:50.680]  你們若斷言轉理
[00:02:50.680 --> 00:02:52.760]  就要確實知道
[00:02:52.760 --> 00:02:58.600]  耶和華你們的上帝必不再將他們從你們面前說出
[00:02:58.600 --> 00:03:01.040]  他們卻要成為你們的網羅
[00:03:01.040 --> 00:03:04.920]  圈套、勒上的鞭、眼中的刺
[00:03:04.920 --> 00:03:10.160]  直到你們在耶和華你們上帝所賜的這美地上滅亡
[00:03:10.160 --> 00:03:12.280]  十四至十六節繼續
[00:03:12.280 --> 00:03:15.800]  耶和華你們的上帝
[00:03:15.800 --> 00:03:18.160]  第二十四章
[00:03:18.160 --> 00:03:21.040]  約書亞在事件中說最後一番話
[00:03:21.040 --> 00:03:24.480]  約書亞召集以色列的眾支派到事件
[00:03:24.480 --> 00:03:29.560]  他召了以色列的長老領袖、審判官和官長來
[00:03:29.560 --> 00:03:31.800]  他們都站在上帝面前
[00:03:31.800 --> 00:03:34.040]  約書亞對眾百姓說
[00:03:34.040 --> 00:03:37.320]  耶和華以色列的上帝如此說
[00:03:37.320 --> 00:03:41.080]  接著十三節就說完了
[00:03:41.080 --> 00:03:42.400]  第十四節
[00:03:42.400 --> 00:03:44.760]  現在你們要敬畏耶和華
[00:03:44.760 --> 00:03:47.160]  誠心誠意侍奉他
[00:03:47.160 --> 00:03:49.920]  若你們認為侍奉耶和華不好
[00:03:49.920 --> 00:03:53.800]  今日就可以選擇所要侍奉的
[00:03:53.800 --> 00:03:57.600]  是你們列祖在大河那邊所侍奉的神明
[00:03:57.600 --> 00:04:01.800]  或是你們所住的亞摩利人的神明
[00:04:01.800 --> 00:04:03.600]  至於我和我家
[00:04:03.600 --> 00:04:07.120]  我們必定侍奉耶和華
[00:04:07.120 --> 00:04:08.600]  第十六節
[00:04:08.600 --> 00:04:10.280]  百姓回答說
[00:04:10.280 --> 00:04:13.960]  我們絕不離棄耶和華去侍奉別神
[00:04:13.960 --> 00:04:15.520]  接著再說了很多節
[00:04:15.520 --> 00:04:16.880]  第二十六節
[00:04:16.880 --> 00:04:20.360]  約書亞把這些話寫在上帝的律法書上
[00:04:20.360 --> 00:04:22.360]  又拿一塊大石頭
[00:04:22.360 --> 00:04:26.040]  立在橡樹下耶和華聖所的旁邊
[00:04:26.040 --> 00:04:28.320]  接著二十七節都完了
[00:04:28.320 --> 00:04:31.000]  於是約書亞解散百姓
[00:04:31.000 --> 00:04:34.320]  各自回到自己的地獄去了
[00:04:34.320 --> 00:04:37.000]  當然二十四章還有後面說
[00:04:37.000 --> 00:04:39.520]  約書亞死了的時候
[00:04:39.520 --> 00:04:42.320]  接著那些人是怎樣
[00:04:42.320 --> 00:04:43.680]  所以我回頭
[00:04:43.680 --> 00:04:45.680]  二十三、二十四章這麼多
[00:04:45.680 --> 00:04:47.760]  真的不在這裡讀完
[00:04:47.760 --> 00:04:51.160]  不過我們需要知道的東西就不要跳過去
[00:04:51.160 --> 00:04:53.600]  我們要知道的
[00:04:53.600 --> 00:04:55.280]  年輕人加油
[00:04:55.280 --> 00:04:57.680]  聖經有一個年輕人
[00:04:57.680 --> 00:04:58.920]  你一想起這句話
[00:04:58.920 --> 00:05:00.280]  通常都會想起他
[00:05:00.280 --> 00:05:02.400]  就是約書亞的一章九節
[00:05:02.400 --> 00:05:05.360]  「你當剛強壯膽,不要懼怕也不要驚慌」
[00:05:05.360 --> 00:05:07.080]  因為你無論往哪裡去
[00:05:07.080 --> 00:05:10.320]  耶和華你的上帝必與你同在
[00:05:10.320 --> 00:05:13.640]  其實如果一想起這句話就想起他
[00:05:13.640 --> 00:05:15.720]  是對年輕人來說
[00:05:15.720 --> 00:05:17.560]  就是說我不行了
[00:05:17.560 --> 00:05:20.760]  所以每一次叫我加油啊年輕人
[00:05:20.760 --> 00:05:23.080]  其實這句話有時候聽下去
[00:05:23.080 --> 00:05:24.400]  就是說我不行
[00:05:24.400 --> 00:05:28.000]  我不想用這句話留名千古
[00:05:28.000 --> 00:05:30.360]  不過先不要這麼快落定論
[00:05:30.360 --> 00:05:32.360]  因為這個年輕人
[00:05:32.360 --> 00:05:34.360]  再年輕也好
[00:05:34.360 --> 00:05:36.880]  他一天還沒死
[00:05:36.880 --> 00:05:39.760]  還可以儲存很多人生的經驗
[00:05:39.760 --> 00:05:40.960]  總有一天
[00:05:40.960 --> 00:05:42.520]  他由十幾歲
[00:05:42.520 --> 00:05:45.360]  侍奉到二十幾歲是一個階段
[00:05:45.360 --> 00:05:49.200]  二十幾歲可能侍奉到三十幾歲又是一個階段
[00:05:49.200 --> 00:05:51.640]  三十幾歲一直上去
[00:05:51.640 --> 00:05:53.640]  一直越來越老練
[00:05:53.640 --> 00:05:55.640]  這不就是人生嗎
[00:05:55.640 --> 00:05:59.440]  所以這句話雖然一聽就是
[00:05:59.440 --> 00:06:01.920]  說得我好像很無能
[00:06:01.920 --> 00:06:03.920]  每次都要被鼓勵
[00:06:03.920 --> 00:06:05.200]  也不是的
[00:06:05.200 --> 00:06:07.200]  於是在預備這篇的時候
[00:06:07.200 --> 00:06:11.480]  我想起一些所謂老土的人生經驗
[00:06:11.480 --> 00:06:13.480]  我想起我
[00:06:13.480 --> 00:06:14.680]  六年級的時候
[00:06:14.680 --> 00:06:18.680]  小學當然是學校的師姐
[00:06:18.680 --> 00:06:20.680]  到我上中學的時候
[00:06:20.680 --> 00:06:22.440]  中一是怎樣的
[00:06:22.440 --> 00:06:25.360]  去的課室就是一樓
[00:06:25.360 --> 00:06:27.080]  因為背著書包
[00:06:27.080 --> 00:06:30.080]  上去是由以前一上到六樓
[00:06:30.080 --> 00:06:32.480]  讀到中學的時候一上一樓
[00:06:32.480 --> 00:06:34.680]  所有人都知道你是荒蕪
[00:06:34.680 --> 00:06:37.680]  不知為何當時有一個想法就是
[00:06:37.680 --> 00:06:39.680]  多上兩層偶爾
[00:06:39.680 --> 00:06:41.680]  尤其是後面跟著尾的那些
[00:06:41.680 --> 00:06:44.480]  你覺得好像別人都很大姐姐大哥哥
[00:06:44.480 --> 00:06:46.480]  專程多上兩層
[00:06:46.480 --> 00:06:49.680]  然後很老土的經過別人的走廊
[00:06:49.680 --> 00:06:52.080]  從後樓梯下去一樓
[00:06:52.080 --> 00:06:53.480]  為了什麼呢
[00:06:53.480 --> 00:06:54.480]  那時候也想
[00:06:54.480 --> 00:06:55.480]  為了一口氣
[00:06:55.480 --> 00:06:58.480]  不要讓別人覺得我背著書包是荒蕪
[00:06:58.480 --> 00:07:02.480]  又想起剛出來工作的時候
[00:07:02.480 --> 00:07:04.480]  去到新的地方工作
[00:07:04.480 --> 00:07:07.480]  連別人的影印機要怎樣影印
[00:07:07.480 --> 00:07:08.480]  又不懂
[00:07:08.480 --> 00:07:11.480]  想多拿一支鉛筆擦膠拿文具
[00:07:11.480 --> 00:07:14.480]  又要經常問別人的工作時間
[00:07:14.480 --> 00:07:16.480]  總覺得整個公司的東西放在哪裡
[00:07:16.480 --> 00:07:17.480]  我也不知道
[00:07:17.480 --> 00:07:20.480]  做每一件事都要問人
[00:07:20.480 --> 00:07:24.480]  於是就立了一個很單純的想法
[00:07:24.480 --> 00:07:26.480]  將來我要在這裡工作久一點
[00:07:26.480 --> 00:07:28.480]  有新人來的時候
[00:07:28.480 --> 00:07:30.480]  我就可以很威風地告訴他
[00:07:30.480 --> 00:07:31.480]  這些東西是怎樣放的
[00:07:31.480 --> 00:07:32.480]  怎樣影印的
[00:07:32.480 --> 00:07:34.480]  怎樣拿東西的
[00:07:34.480 --> 00:07:37.480]  想起這篇導的時候
[00:07:37.480 --> 00:07:40.480]  我想起無論讀書
[00:07:40.480 --> 00:07:42.480]  無論剛出來工作
[00:07:42.480 --> 00:07:47.480]  原來有時也有一些很新的技術
[00:07:47.480 --> 00:07:49.480]  是我未接觸過的
[00:07:49.480 --> 00:07:51.480]  於是不知為何
[00:07:51.480 --> 00:07:53.480]  為了不要讓別人覺得
[00:07:53.480 --> 00:07:56.480]  你真的甚麼都不知道
[00:07:56.480 --> 00:07:57.480]  年輕人
[00:07:57.480 --> 00:08:02.480]  就會想快一點儲多一點經驗
[00:08:02.480 --> 00:08:06.480]  用這個想法我進入到今天
[00:08:06.480 --> 00:08:10.480]  再看回我們今天這個人物
[00:08:10.480 --> 00:08:12.480]  尤其是如果約書亞記
[00:08:12.480 --> 00:08:13.480]  大家都很熟悉
[00:08:13.480 --> 00:08:16.480]  就是一個年輕人
[00:08:16.480 --> 00:08:20.480]  委任帶著一批人去冒險
[00:08:20.480 --> 00:08:22.480]  去一個嘉南的地方
[00:08:22.480 --> 00:08:24.480]  打很多場仗
[00:08:24.480 --> 00:08:27.480]  無論裡面有輸有贏也好
[00:08:27.480 --> 00:08:30.480]  這個年輕人是怎樣從沒經驗
[00:08:30.480 --> 00:08:32.480]  被人好像看死
[00:08:32.480 --> 00:08:33.480]  你當剛強壯膽
[00:08:33.480 --> 00:08:35.480]  不要懼怕
[00:08:35.480 --> 00:08:38.480]  走到今天這個23、24張
[00:08:38.480 --> 00:08:40.480]  一個老人家
[00:08:40.480 --> 00:08:45.480]  所以我就想用一張做一個重點
[00:08:45.480 --> 00:08:47.480]  23張我就會說
[00:08:47.480 --> 00:08:51.480]  一個勇闖江湖的年輕人
[00:08:51.480 --> 00:08:53.480]  他也曾經年輕過
[00:08:53.480 --> 00:08:55.480]  曾經有很多事情他不懂
[00:08:55.480 --> 00:08:57.480]  要上帝親自告訴他
[00:08:57.480 --> 00:08:59.480]  不要怕
[00:08:59.480 --> 00:09:03.480]  我跟你一起衝入嘉南的江湖
[00:09:03.480 --> 00:09:05.480]  尤其是人家個個都大大隻
[00:09:05.480 --> 00:09:07.480]  你們是一群像難民一樣
[00:09:07.480 --> 00:09:11.480]  又在一個曠野之地
[00:09:11.480 --> 00:09:12.480]  走了這麼多年
[00:09:12.480 --> 00:09:13.480]  你還要突圍而出
[00:09:13.480 --> 00:09:15.480]  走進人家的江湖
[00:09:15.480 --> 00:09:17.480]  你靠什麼呢
[00:09:17.480 --> 00:09:19.480]  所以一開始23張
[00:09:19.480 --> 00:09:22.480]  這個約書亞說了兩次
[00:09:22.480 --> 00:09:24.480]  年紀老邁
[00:09:24.480 --> 00:09:25.480]  我真的老了
[00:09:25.480 --> 00:09:27.480]  日子有限
[00:09:27.480 --> 00:09:30.480]  他就叫了一群領袖來
[00:09:30.480 --> 00:09:35.480]  包括那些長老、領袖、審判官、官長
[00:09:35.480 --> 00:09:38.480]  你想想當年是一個年輕人
[00:09:38.480 --> 00:09:41.480]  走到要多少年才有這樣的江湖地位
[00:09:41.480 --> 00:09:43.480]  叫得動那些哥哥姐姐
[00:09:43.480 --> 00:09:48.480]  你想想如果今天你是一個組長
[00:09:48.480 --> 00:09:52.480]  或者是一些侍奉的很重要的崗位
[00:09:52.480 --> 00:09:56.480]  你要叫得動那些同齊
[00:09:56.480 --> 00:09:57.480]  那些領袖
[00:09:57.480 --> 00:09:59.480]  你沒有回到這裡這麼久
[00:09:59.480 --> 00:10:00.480]  沒理由來了三天
[00:10:00.480 --> 00:10:02.480]  來了這裡三次崇拜
[00:10:02.480 --> 00:10:04.480]  你就叫那些哥哥姐姐
[00:10:04.480 --> 00:10:08.480]  所以約書亞其實用了一生人
[00:10:08.480 --> 00:10:12.480]  上帝交託給他的經驗
[00:10:12.480 --> 00:10:14.480]  他走了很多的年日
[00:10:14.480 --> 00:10:18.480]  他今天就叫了所有的領袖出來
[00:10:18.480 --> 00:10:20.480]  其實在這23張
[00:10:20.480 --> 00:10:25.480]  這個說法就和在一張一開始
[00:10:25.480 --> 00:10:28.480]  又或者是生命的28張都很相似
[00:10:28.480 --> 00:10:32.480]  就是他說了一堆東西都是強調律法
[00:10:32.480 --> 00:10:35.480]  說的是上帝有他的立場
[00:10:35.480 --> 00:10:39.480]  然後再加上警告
[00:10:39.480 --> 00:10:41.480]  就是說你們要忠於神
[00:10:41.480 --> 00:10:44.480]  那神就會把你家欖的東西都說出來
[00:10:44.480 --> 00:10:46.480]  你認為不行
[00:10:46.480 --> 00:10:49.480]  那些很艱難的東西都跟你說出來了
[00:10:49.480 --> 00:10:51.480]  強調了律法
[00:10:51.480 --> 00:10:53.480]  再加上警告要做了
[00:10:53.480 --> 00:10:54.480]  要跟了
[00:10:54.480 --> 00:10:59.480]  這個就是這位曾經年輕的約書亞
[00:10:59.480 --> 00:11:00.480]  走到今時今日
[00:11:00.480 --> 00:11:02.480]  他有這個江湖地位
[00:11:02.480 --> 00:11:06.480]  他就想說一番話
[00:11:06.480 --> 00:11:08.480]  裡面說什麼呢
[00:11:08.480 --> 00:11:10.480]  剛才你看我跳了很多
[00:11:10.480 --> 00:11:11.480]  不讀
[00:11:11.480 --> 00:11:15.480]  因為其實那些都是說過往他們的回憶
[00:11:15.480 --> 00:11:17.480]  怎樣進到迦南地
[00:11:17.480 --> 00:11:19.480]  去一個城
[00:11:19.480 --> 00:11:20.480]  一個聖錦宮的時候
[00:11:20.480 --> 00:11:22.480]  那些回憶
[00:11:22.480 --> 00:11:24.480]  他說了十幾次
[00:11:24.480 --> 00:11:26.480]  耶和華 你們的上帝
[00:11:26.480 --> 00:11:30.480]  其實約書亞他自己第一生
[00:11:30.480 --> 00:11:32.480]  跟神的關係
[00:11:32.480 --> 00:11:35.480]  就是從一個很無知
[00:11:35.480 --> 00:11:37.480]  不懂得做領袖
[00:11:37.480 --> 00:11:39.480]  一個年輕人突然說了一句
[00:11:39.480 --> 00:11:40.480]  你交一些東西給我
[00:11:40.480 --> 00:11:42.480]  帶著後面那個人
[00:11:42.480 --> 00:11:47.480]  他是從跟神的信任關係開始
[00:11:47.480 --> 00:11:49.480]  走了很多年
[00:11:49.480 --> 00:11:50.480]  走到今天
[00:11:50.480 --> 00:11:53.480]  他都用相同的這種關係
[00:11:53.480 --> 00:11:55.480]  去叫那些人
[00:11:55.480 --> 00:11:57.480]  耶和華 你們的上帝
[00:11:57.480 --> 00:12:00.480]  不只是我和神經歷
[00:12:00.480 --> 00:12:02.480]  其實你們也有份
[00:12:02.480 --> 00:12:05.480]  所以他說要大大壯膽
[00:12:05.480 --> 00:12:08.480]  謹守遵行
[00:12:08.480 --> 00:12:10.480]  壯膽 為什麼要壯膽呢
[00:12:10.480 --> 00:12:12.480]  人人都有膽的
[00:12:12.480 --> 00:12:14.480]  不會沒有膽識的
[00:12:14.480 --> 00:12:16.480]  不過當時很重要
[00:12:16.480 --> 00:12:19.480]  去到最後這個約書亞記
[00:12:19.480 --> 00:12:23.480]  約書亞他仍然說神有一個很重要的立場
[00:12:23.480 --> 00:12:27.480]  就是不要跟你們中間的國家
[00:12:27.480 --> 00:12:30.480]  有太多糾纏
[00:12:30.480 --> 00:12:32.480]  不是說不要跟他們做朋友
[00:12:32.480 --> 00:12:34.480]  還是不要跟他們有邦交
[00:12:34.480 --> 00:12:36.480]  而是你不要提他們的神
[00:12:36.480 --> 00:12:38.480]  你不要指著他們的神的起勢
[00:12:38.480 --> 00:12:39.480]  你不要侍奉他們
[00:12:39.480 --> 00:12:41.480]  這裡可能漏了一個字
[00:12:41.480 --> 00:12:43.480]  不要敬拜
[00:12:43.480 --> 00:12:45.480]  為什麼
[00:12:45.480 --> 00:12:48.480]  當他們在過去的日子
[00:12:48.480 --> 00:12:51.480]  從埃及地走出來的時候
[00:12:51.480 --> 00:12:53.480]  他們就知道
[00:12:53.480 --> 00:12:55.480]  他們跟著的是耶和華神
[00:12:55.480 --> 00:12:59.480]  耶和華神是帶著這個民族
[00:12:59.480 --> 00:13:01.480]  帶著我們整群人
[00:13:01.480 --> 00:13:03.480]  去一關又一關
[00:13:03.480 --> 00:13:05.480]  過了很多的迫不及待
[00:13:05.480 --> 00:13:07.480]  走到今天
[00:13:07.480 --> 00:13:09.480]  如果你們又回頭
[00:13:09.480 --> 00:13:13.480]  走去黏在那些別的神裡面
[00:13:13.480 --> 00:13:17.480]  那生命不單止一個人會倒塌
[00:13:17.480 --> 00:13:23.480]  整個群體都會在迦南地搞得不清不楚
[00:13:23.480 --> 00:13:27.480]  耶和華你們的神
[00:13:27.480 --> 00:13:30.480]  這裡說當你很著重這個關係
[00:13:30.480 --> 00:13:33.480]  以色列人會得到什麼
[00:13:33.480 --> 00:13:36.480]  就是耶和華說幫你成大事
[00:13:36.480 --> 00:13:39.480]  就好像剛才23節第一章說
[00:13:39.480 --> 00:13:43.480]  你們知道你們被鎬住了很久嗎
[00:13:43.480 --> 00:13:44.480]  安享了很久
[00:13:44.480 --> 00:13:47.480]  就算四境的仇敵在也好
[00:13:47.480 --> 00:13:49.480]  打不倒你們
[00:13:49.480 --> 00:13:52.480]  因為神親自幫你們趕走他們
[00:13:52.480 --> 00:13:54.480]  甚至14節說
[00:13:54.480 --> 00:13:56.480]  英許是一句都不會落空
[00:13:56.480 --> 00:13:58.480]  我們經常聽到一句話
[00:13:58.480 --> 00:13:59.480]  在神學裡面說
[00:13:59.480 --> 00:14:01.480]  Already but not yet
[00:14:01.480 --> 00:14:03.480]  就是說那件事其實已經答應了你
[00:14:03.480 --> 00:14:05.480]  不過還沒有完全實現
[00:14:05.480 --> 00:14:08.480]  你在那個參與的過程裡面
[00:14:08.480 --> 00:14:10.480]  上帝跟我們一起
[00:14:10.480 --> 00:14:13.480]  在這裡對應著這件事
[00:14:13.480 --> 00:14:16.480]  就好像一些很重要的人物
[00:14:16.480 --> 00:14:19.480]  比如你讀書
[00:14:19.480 --> 00:14:21.480]  當你有一個成績單
[00:14:21.480 --> 00:14:23.480]  你出了DSE之後
[00:14:23.480 --> 00:14:26.480]  你是夠分可以去到那裡
[00:14:26.480 --> 00:14:31.480]  你的腳還沒有踏進去那裡開始那個課程
[00:14:31.480 --> 00:14:36.480]  不過因為你已經是批准了一個成績
[00:14:36.480 --> 00:14:38.480]  而你又登記了
[00:14:38.480 --> 00:14:42.480]  那間學校其實就已經有你的名字
[00:14:42.480 --> 00:14:45.480]  告訴你你將會是那裡的學生
[00:14:45.480 --> 00:14:49.480]  但你自己選擇會不會走進去那個課程裡面
[00:14:49.480 --> 00:14:50.480]  去讀完那幾年
[00:14:50.480 --> 00:14:52.480]  要讀到真的讀完了
[00:14:52.480 --> 00:14:56.480]  你才是那間大學的畢業生
[00:14:56.480 --> 00:14:59.480]  如果你說我登記了名字
[00:14:59.480 --> 00:15:00.480]  我讀到一半不讀
[00:15:00.480 --> 00:15:04.480]  又或者最後我走了不讀了
[00:15:04.480 --> 00:15:06.480]  總之什麼原因都好
[00:15:06.480 --> 00:15:11.480]  你都不是真真正正那間學院的畢業生
[00:15:11.480 --> 00:15:14.480]  所以在英許裡面就是
[00:15:14.480 --> 00:15:16.480]  我們跟神的關係
[00:15:16.480 --> 00:15:17.480]  神英許了
[00:15:17.480 --> 00:15:20.480]  只要你跟著我這個立場
[00:15:20.480 --> 00:15:26.480]  不要跟當地的族群去敬拜別的神
[00:15:26.480 --> 00:15:29.480]  你將你自己屬神兒女的身份
[00:15:29.480 --> 00:15:33.480]  你賣了一半去跟其他人黏在一起
[00:15:33.480 --> 00:15:37.480]  那你一定會得到這個英許
[00:15:37.480 --> 00:15:41.480]  所以約書亞是他自己經歷過
[00:15:41.480 --> 00:15:44.480]  神怎樣叫他剛強重膽
[00:15:44.480 --> 00:15:48.480]  他們曾經打過很多場仗
[00:15:48.480 --> 00:15:50.480]  割藥彈河
[00:15:50.480 --> 00:15:53.480]  打贏了耶利哥城
[00:15:53.480 --> 00:15:56.480]  但第一次在艾城那裡失敗了
[00:15:56.480 --> 00:15:58.480]  失敗的原因是什麼
[00:15:58.480 --> 00:16:03.480]  就是有一個人明明知道神有一個約章
[00:16:03.480 --> 00:16:04.480]  打贏了仗
[00:16:04.480 --> 00:16:08.480]  就千萬不要拿走他們的貢品
[00:16:08.480 --> 00:16:09.480]  不要私吞
[00:16:09.480 --> 00:16:12.480]  有些東西就放在牙縫裡
[00:16:12.480 --> 00:16:14.480]  要燒的
[00:16:14.480 --> 00:16:17.480]  但是有一個叫阿干的人
[00:16:17.480 --> 00:16:19.480]  他就將那些東西
[00:16:19.480 --> 00:16:20.480]  納在一起
[00:16:20.480 --> 00:16:22.480]  藏在自己的地方
[00:16:22.480 --> 00:16:28.480]  以致使他們在那場仗沒有一個聖潔的狀態
[00:16:28.480 --> 00:16:30.480]  就打輸了
[00:16:30.480 --> 00:16:38.480]  但當他們約書亞去找這個做錯事的人出來的時候
[00:16:38.480 --> 00:16:43.480]  他們整個群體再去一次艾城就打贏了
[00:16:43.480 --> 00:16:48.480]  所以在一個群體裡不是每一次都成功
[00:16:48.480 --> 00:16:51.480]  就好像我們在教會的生活
[00:16:51.480 --> 00:16:54.480]  不是每個星期回來崇拜
[00:16:54.480 --> 00:16:56.480]  都是這麼滿足
[00:16:56.480 --> 00:16:59.480]  有時會覺得很冷冰冰
[00:16:59.480 --> 00:17:02.480]  有時可能你會覺得很熱情
[00:17:02.480 --> 00:17:04.480]  很被鼓勵
[00:17:04.480 --> 00:17:06.480]  有時你覺得侍奉會撞板
[00:17:06.480 --> 00:17:11.480]  有時你又覺得侍奉裡有很多神保護我們的恩典
[00:17:11.480 --> 00:17:16.480]  在整個群體裡一起經歷了上上落落
[00:17:16.480 --> 00:17:18.480]  走到這一步
[00:17:18.480 --> 00:17:20.480]  約書亞仍然說我老了
[00:17:20.480 --> 00:17:23.480]  我最後一口氣都想告訴大家
[00:17:23.480 --> 00:17:25.480]  記得不要回頭
[00:17:25.480 --> 00:17:27.480]  因為神保護我們
[00:17:27.480 --> 00:17:29.480]  Already but not yet
[00:17:29.480 --> 00:17:31.480]  玩UNO也是這樣
[00:17:31.480 --> 00:17:34.480]  你經常玩到最後一張牌的時候
[00:17:34.480 --> 00:17:36.480]  你就想著
[00:17:36.480 --> 00:17:38.480]  忘記說UNO
[00:17:38.480 --> 00:17:39.480]  就再罰兩張牌
[00:17:39.480 --> 00:17:40.480]  可能多兩張牌
[00:17:40.480 --> 00:17:44.480]  你的機會率做第一個贏又少了
[00:17:44.480 --> 00:17:46.480]  警醒啊
[00:17:46.480 --> 00:17:48.480]  雖然以前打那麼多場仗
[00:17:48.480 --> 00:17:50.480]  你知道怎樣會打贏
[00:17:50.480 --> 00:17:53.480]  就是跟著神的立場
[00:17:53.480 --> 00:17:55.480]  不過走到最後
[00:17:55.480 --> 00:17:57.480]  是否能夠完全走得到
[00:17:57.480 --> 00:17:59.480]  就是要我們整個群體記得
[00:17:59.480 --> 00:18:01.480]  神說什麼
[00:18:01.480 --> 00:18:05.480]  以我做神
[00:18:05.480 --> 00:18:07.480]  所以耶和說你們的神
[00:18:07.480 --> 00:18:09.480]  不斷說
[00:18:09.480 --> 00:18:11.480]  約書亞說了十幾次
[00:18:11.480 --> 00:18:12.480]  好像嘮叨他們一樣
[00:18:12.480 --> 00:18:14.480]  其實就是他自己經驗過
[00:18:14.480 --> 00:18:16.480]  神是怎樣做他的神
[00:18:16.480 --> 00:18:21.480]  於是他也這樣提醒群體
[00:18:21.480 --> 00:18:24.480]  當你們不著緊這個關係
[00:18:24.480 --> 00:18:26.480]  他十三節說得很清楚
[00:18:26.480 --> 00:18:31.480]  神就不會幫忙將那些愛俗說出來
[00:18:31.480 --> 00:18:33.480]  甚至因為你連他們也連在一起
[00:18:33.480 --> 00:18:35.480]  到經大別的神
[00:18:35.480 --> 00:18:37.480]  他們就會成為你的網羅
[00:18:37.480 --> 00:18:38.480]  圈套
[00:18:38.480 --> 00:18:40.480]  蠟上的邊和眼中的刺
[00:18:40.480 --> 00:18:42.480]  是什麼來的呢
[00:18:42.480 --> 00:18:45.480]  他裡面翻譯在原文再下去
[00:18:45.480 --> 00:18:49.480]  就好像鳥有個圈套會夾住你
[00:18:49.480 --> 00:18:53.480]  好像有些舌頭在引誘你
[00:18:53.480 --> 00:18:55.480]  令你上吊
