
[00:00:00.000 --> 00:00:02.880]  剛才主席也說了明天是什麼日子
[00:11:09.200 --> 00:11:13.200]  為甚麼要回來教會
[00:11:13.200 --> 00:11:15.200]  因為我們相信
[00:11:15.200 --> 00:11:18.200]  耶穌是彌賽亞
[00:11:18.200 --> 00:11:19.200]  是救主
[00:11:19.200 --> 00:11:22.200]  是拯救我們生命的主宰的時候
[00:11:22.200 --> 00:11:25.200]  你就會帶他回來
[00:11:25.200 --> 00:11:30.200]  就會帶他回來神的面前
[00:11:30.200 --> 00:11:32.200]  但還有一個原因
[00:11:32.200 --> 00:11:37.200]  看見母親很愛主的時候
[00:11:37.200 --> 00:11:42.200]  在耶穌第三次預言受難和復活的時候
[00:11:42.200 --> 00:11:45.200]  記不記得第一次是甚麼時候
[00:11:45.200 --> 00:11:49.200]  第一次就是十六章
[00:11:49.200 --> 00:11:51.200]  彼得還說甚麼
[00:11:51.200 --> 00:11:53.200]  你不會的
[00:11:53.200 --> 00:11:55.200]  你不可以死的
[00:11:55.200 --> 00:11:58.200]  撒旦,退去吧
[00:11:58.200 --> 00:12:01.200]  你體貼人的意思
[00:12:01.200 --> 00:12:04.200]  你不體貼神的意思
[00:12:04.200 --> 00:12:08.200]  第二次是十七章
[00:12:08.200 --> 00:12:11.200]  那群門徒說完之後
[00:12:11.200 --> 00:12:13.200]  我要受難復活的時候
[00:12:13.200 --> 00:12:15.200]  那群門徒還在很疑惑
[00:12:15.200 --> 00:12:17.200]  都不知道怎樣
[00:12:17.200 --> 00:12:20.200]  第三次就是講母親
[00:12:20.200 --> 00:12:22.200]  講母親很聰明
[00:12:22.200 --> 00:12:26.200]  第一時間去祈求上帝
[00:12:26.200 --> 00:12:29.200]  很聽上帝的話
[00:12:29.200 --> 00:12:34.200]  很留心耶穌說的每一句話
[00:12:34.200 --> 00:12:37.200]  所以在十九章二十八節
[00:12:37.200 --> 00:12:39.200]  那裡曾經耶穌說過
[00:12:39.200 --> 00:12:42.200]  人子在補助
[00:12:42.200 --> 00:12:44.200]  你們也要在補助
[00:12:45.200 --> 00:12:49.200]  耶穌受難復活的時候
[00:12:49.200 --> 00:12:51.200]  就會有補助的時候
[00:12:51.200 --> 00:12:54.200]  他馬上上前來跟耶穌說
[00:12:54.200 --> 00:12:57.200]  我想兩個兒子一個坐你左
[00:12:57.200 --> 00:12:59.200]  一個坐你右
[00:12:59.200 --> 00:13:02.200]  看到撒羅米的信心
[00:13:02.200 --> 00:13:04.200]  多麼大
[00:13:04.200 --> 00:13:12.200]  我們更將兒子帶到耶穌面前
[00:13:12.200 --> 00:13:16.200]  全心交給耶穌
[00:13:16.200 --> 00:13:20.200]  我們有沒有把握機會
[00:13:20.200 --> 00:13:25.200]  帶我們的兒子去到耶穌面前呢
[00:13:25.200 --> 00:13:27.200]  不知道大家有沒有帶到耶穌面前
[00:13:27.200 --> 00:13:30.200]  帶你的子女
[00:13:30.200 --> 00:13:31.200]  有沒有
[00:13:31.200 --> 00:13:33.200]  怎樣帶啊
[00:13:33.200 --> 00:13:35.200]  帶回教會
[00:13:35.200 --> 00:13:37.200]  是不是
[00:13:37.200 --> 00:13:41.200]  帶回教會就是帶去上帝島
[00:13:41.200 --> 00:13:45.200]  是不是真的呢
[00:13:45.200 --> 00:13:48.200]  其實最重要的就是
[00:13:48.200 --> 00:13:51.200]  你們本人
[00:13:51.200 --> 00:13:55.200]  當你們有敬畏主的心的時候
[00:13:55.200 --> 00:14:01.200]  在別人看出你就是耶穌基督的門徒
[00:14:01.200 --> 00:14:04.200]  所以不是帶去哪裡
[00:14:04.200 --> 00:14:07.200]  而是你有沒有做好
[00:14:07.200 --> 00:14:12.200]  在地上活出你們的行為的時候
[00:14:12.200 --> 00:14:14.200]  別人看見你的時候
[00:14:14.200 --> 00:14:16.200]  就看見耶穌的時候
[00:14:16.200 --> 00:14:21.200]  就是你帶了他在耶穌面前
[00:14:21.200 --> 00:14:24.200]  所以我們帶我們的小朋友
[00:14:24.200 --> 00:14:26.200]  來到耶穌面前的時候
[00:14:26.200 --> 00:14:30.200]  就問問自己有沒有好好活出耶穌
[00:14:30.200 --> 00:14:33.200]  叫我們在地上做的一切
[00:14:33.200 --> 00:14:39.200]  還是說補習重要呢
[00:14:39.200 --> 00:14:42.200]  我見到很多人生了兒子之後
[00:14:42.200 --> 00:14:43.200]  就說很忙了
[00:14:43.200 --> 00:14:47.200]  就不回教會了
[00:14:47.200 --> 00:14:49.200]  然後又說要讀書了
[00:14:49.200 --> 00:14:50.200]  補習了
[00:14:50.200 --> 00:14:51.200]  不用回教會了
[00:14:51.200 --> 00:14:55.200]  兒子會怎樣想呢
[00:14:55.200 --> 00:14:57.200]  他就不回了
[00:14:57.200 --> 00:14:59.200]  你都不叫他
[00:14:59.200 --> 00:15:01.200]  我叫他來幹什麼
[00:15:01.200 --> 00:15:05.200]  對不對
[00:15:05.200 --> 00:15:07.200]  還有一些小朋友
[00:15:07.200 --> 00:15:09.200]  我做對目的
[00:15:09.200 --> 00:15:11.200]  有些小朋友跟我說
[00:15:11.200 --> 00:15:13.200]  媽媽都說謊
[00:15:13.200 --> 00:15:16.200]  爸爸都說謊
[00:15:16.200 --> 00:15:21.200]  你是不是帶他在上帝面前
[00:15:21.200 --> 00:15:25.200]  身為父母就要好好做好你的榜樣
[00:15:25.200 --> 00:15:27.200]  有敬畏主的心的時候
[00:15:27.200 --> 00:15:31.200]  孩子會看得到的
[00:15:31.200 --> 00:15:34.200]  我們來看看這裡
[00:15:34.200 --> 00:15:36.200]  耶穌問他你想要什麼
[00:15:36.200 --> 00:15:38.200]  他就說
[00:15:38.200 --> 00:15:43.200]  你的國請讓我這兩個兒子
[00:15:43.200 --> 00:15:46.200]  一個坐左一個坐右
[00:15:46.200 --> 00:15:49.200]  他所求的是不是很過份
[00:15:49.200 --> 00:15:54.200]  我們看他為孩子求榮耀
[00:15:54.200 --> 00:15:58.200]  求地位動機的時候
[00:15:58.200 --> 00:16:01.200]  都有些私心成份
[00:16:01.200 --> 00:16:05.200]  但我們先不要對這位母親
[00:16:05.200 --> 00:16:07.200]  有太多責備
[00:16:07.200 --> 00:16:11.200]  我們來看看
[00:16:11.200 --> 00:16:16.200]  今天我們父母有沒有祈求上帝
[00:16:16.200 --> 00:16:20.200]  想兒子做一條蟲
[00:16:20.200 --> 00:16:22.200]  不會的
[00:16:22.200 --> 00:16:25.200]  我們每一個父母都想求兒子
[00:16:25.200 --> 00:16:27.200]  都有成就
[00:16:27.200 --> 00:16:30.200]  會有成就
[00:16:30.200 --> 00:16:32.200]  還有什麼
[00:16:32.200 --> 00:16:36.200]  會有成長
[00:16:36.200 --> 00:16:40.200]  所以我們看下來
[00:16:40.200 --> 00:16:42.200]  他想求什麼
[00:16:42.200 --> 00:16:44.200]  求在上帝的國有份
[00:16:44.200 --> 00:16:50.200]  他求耶穌在上帝的國有份之外
[00:16:50.200 --> 00:16:54.200]  他求兒子為耶穌做大事
[00:16:54.200 --> 00:16:56.200]  坐左坐右
[00:16:56.200 --> 00:16:58.200]  坐在哪裡
[00:16:58.200 --> 00:17:00.200]  兩個要工作的
[00:17:00.200 --> 00:17:02.200]  你以為不用工作嗎
[00:17:02.200 --> 00:17:05.200]  其實父母想著
[00:17:05.200 --> 00:17:08.200]  希望坐在耶穌旁邊
[00:17:08.200 --> 00:17:11.200]  希望他能夠有這個成功
[00:17:11.200 --> 00:17:13.200]  有這個成就
[00:17:13.200 --> 00:17:15.200]  他想求耶穌做大事
[00:17:15.200 --> 00:17:17.200]  是不是
[00:17:17.200 --> 00:17:22.200]  希望求耶穌好好使用他的兒子
[00:17:22.200 --> 00:17:31.200]  好好使用兒子
[00:17:31.200 --> 00:17:33.200]  好像肥立比書那樣說
[00:17:33.200 --> 00:17:36.200]  看著鏢光直跑
[00:17:36.200 --> 00:17:38.200]  要得上帝在基督耶穌裡
[00:17:38.200 --> 00:17:40.200]  從上面照我來
[00:17:40.200 --> 00:17:42.200]  得的獎賞
[00:17:42.200 --> 00:17:44.200]  我們人生不是有目標嗎
[00:17:44.200 --> 00:17:49.200]  不是要得獎賞嗎
[00:17:49.200 --> 00:17:51.200]  去阿媽祈求是對的
[00:17:51.200 --> 00:17:53.200]  要成功成就的時候
[00:17:53.200 --> 00:17:55.200]  要有一個目標
[00:17:55.200 --> 00:17:57.200]  今天我們基督徒
[00:17:57.200 --> 00:18:00.200]  僅僅限於救恩
[00:18:00.200 --> 00:18:04.200]  進到天國就夠了
[00:18:04.200 --> 00:18:09.200]  沒有想過求上帝大大使用我
[00:18:09.200 --> 00:18:11.200]  得天國的獎賞
[00:18:11.200 --> 00:18:13.200]  現在的基督徒
[00:18:13.200 --> 00:18:15.200]  只要拿了一張入場券
[00:18:15.200 --> 00:18:18.200]  不追求上進
[00:18:18.200 --> 00:18:20.200]  不追求成長
[00:18:20.200 --> 00:18:23.200]  拿完入場券就算了
[00:18:23.200 --> 00:18:25.200]  成為什麼
[00:18:25.200 --> 00:18:30.200]  不冷不熱的老弟家教會的信徒
[00:18:30.200 --> 00:18:33.200]  耶穌怎麼罵他們
[00:18:34.200 --> 00:18:36.200]  是窮苦
[00:18:36.200 --> 00:18:37.200]  可憐
[00:18:37.200 --> 00:18:38.200]  貧窮
[00:18:38.200 --> 00:18:42.200]  黑眼赤身的
[00:18:42.200 --> 00:18:47.200]  就是不冷不熱
[00:18:47.200 --> 00:18:50.200]  所以這裡告訴我
[00:18:50.200 --> 00:18:55.200]  這個父母其實很有大志
[00:18:55.200 --> 00:18:59.200]  很有大志就是希望他的兒子
[00:18:59.200 --> 00:19:02.200]  為他的孩子
[00:19:02.200 --> 00:19:07.200]  為上帝做更多的好事
[00:19:07.200 --> 00:19:09.200]  更加我們看到
[00:19:09.200 --> 00:19:12.200]  馬可福音十章三十五節說什麼
[00:19:12.200 --> 00:19:14.200]  他沒有說媽媽祈求
[00:19:14.200 --> 00:19:17.200]  是說兩個兒子祈求
[00:19:17.200 --> 00:19:21.200]  兩個兒子都有心坐在耶穌左右
[00:19:21.200 --> 00:19:23.200]  就是說什麼
[00:19:23.200 --> 00:19:27.200]  這個父母都很了解兒子的心
[00:19:27.200 --> 00:19:30.200]  不知道我們父母有沒有了解
[00:19:30.200 --> 00:19:33.200]  我們的孩子
[00:19:33.200 --> 00:19:35.200]  有沒有好好地了解
[00:19:35.200 --> 00:19:38.200]  我們的孩子在做什麼
[00:19:38.200 --> 00:19:40.200]  有沒有好好地溝通
[00:19:40.200 --> 00:19:42.200]  我不懂得教大家
[00:19:42.200 --> 00:19:44.200]  我沒有兒女
[00:19:44.200 --> 00:19:46.200]  但我有個例子
[00:19:46.200 --> 00:19:50.200]  拿出來大家可以思考一下
[00:19:50.200 --> 00:19:52.200]  有一對父母
[00:19:52.200 --> 00:19:54.200]  他買了兩個入場券
[00:19:54.200 --> 00:19:55.200]  不是買了兩個
[00:19:55.200 --> 00:19:58.200]  拿了兩個入場券回來
[00:19:58.200 --> 00:20:00.200]  兩個都是同價錢的
[00:20:00.200 --> 00:20:03.200]  他就問兒子喜歡哪個
[00:20:03.200 --> 00:20:05.200]  兒子說喜歡這個
[00:20:05.200 --> 00:20:09.200]  然後那對父母聽聲音的時候
[00:20:09.200 --> 00:20:12.200]  他覺得另外一個好
[00:20:12.200 --> 00:20:14.200]  後來跟兒子說
[00:20:14.200 --> 00:20:17.200]  這個聲音好,那個不好
[00:20:17.200 --> 00:20:19.200]  兒子就說
[00:20:19.200 --> 00:20:22.200]  你不是叫我選的嗎
[00:20:22.200 --> 00:20:25.200]  你都長大了
[00:20:25.200 --> 00:20:29.200]  什麼都是你說的
[00:20:29.200 --> 00:20:31.200]  說什麼呢
[00:20:31.200 --> 00:20:33.200]  我們長大了就有很多經驗
[00:20:33.200 --> 00:20:34.200]  是不是
[00:20:34.200 --> 00:20:37.200]  經常說兒子好
[00:20:37.200 --> 00:20:39.200]  有時候你們說的話
[00:20:39.200 --> 00:20:43.200]  究竟說的算不算數
[00:20:43.200 --> 00:20:45.200]  孩子學結他不好
[00:20:45.200 --> 00:20:46.200]  結他不行的
[00:20:46.200 --> 00:20:47.200]  上不了大台
[00:20:47.200 --> 00:20:49.200]  一定要鋼琴
[00:20:49.200 --> 00:20:51.200]  最好是豎琴
[00:20:51.200 --> 00:20:55.200]  學校一定收你
[00:20:55.200 --> 00:20:56.200]  是不是
[00:20:56.200 --> 00:21:01.200]  是不是真的了解孩子
[00:21:01.200 --> 00:21:03.200]  我真的不懂怎樣教
[00:21:03.200 --> 00:21:08.200]  但那次我看到那對夫婦
[00:21:08.200 --> 00:21:09.200]  我心裏想
[00:21:09.200 --> 00:21:11.200]  孩子真慘
[00:21:11.200 --> 00:21:13.200]  每次都說那樣不行
[00:21:13.200 --> 00:21:15.200]  明明說讓你選
[00:21:15.200 --> 00:21:16.200]  一會又說不行
[00:21:16.200 --> 00:21:18.200]  一會又囉嗦
[00:21:18.200 --> 00:21:20.200]  就是這樣
[00:21:20.200 --> 00:21:23.200]  有時候孩子要給他什麼
[00:21:23.200 --> 00:21:25.200]  跌過
[00:21:25.200 --> 00:21:26.200]  碰過
[00:21:26.200 --> 00:21:29.200]  才會成長
[00:21:29.200 --> 00:21:31.200]  不是每次都說
[00:21:31.200 --> 00:21:33.200]  我給你最好
[00:21:33.200 --> 00:21:36.200]  他就變成了
[00:21:36.200 --> 00:21:40.200]  在大銀行的教練
[00:21:40.200 --> 00:21:42.200]  不知道在做什麼
[00:21:42.200 --> 00:21:45.200]  是不是
[00:21:45.200 --> 00:21:47.200]  接著耶穌在說什麼
[00:21:47.200 --> 00:21:50.200]  耶穌回答他
[00:21:50.200 --> 00:21:52.200]  耶穌沒有罵他
[00:21:52.200 --> 00:21:54.200]  沒有罵父母
[00:21:54.200 --> 00:21:56.200]  沒有罵他媽媽
[00:21:56.200 --> 00:21:58.200]  沒有罵撒羅米
[00:21:58.200 --> 00:22:01.200]  祂只是問那對兒子
[00:22:01.200 --> 00:22:03.200]  我將要學的杯
[00:22:03.200 --> 00:22:06.200]  你們能學嗎
