
[00:00:00.000 --> 00:00:05.540]  今日有機會同大家繼續去睇
[00:03:40.480 --> 00:03:42.800]  乜嘢大場面佢冇見過呢
[00:03:42.800 --> 00:03:46.320]  於是乎面對一個走証嘅李希米
[00:03:46.320 --> 00:03:48.880]  一個李希米嘅角色
[00:03:48.880 --> 00:03:51.840]  佢唔單止走去試酒或者試嘢食
[00:03:51.840 --> 00:03:54.240]  再可以仔細啲嘅就係
[00:03:54.240 --> 00:03:56.240]  其實佢係保命嚟
[00:03:56.240 --> 00:03:58.560]  因為要藉住呢一個角色
[00:03:58.560 --> 00:04:01.360]  喺每一次王大喺唔同嘅場合
[00:04:01.360 --> 00:04:04.080]  出現去到有飲食嘅時候
[00:04:04.080 --> 00:04:08.400]  呢一個走証就係用嚟幫佢擋劫
[00:04:08.400 --> 00:04:11.760]  所以如果呢一個角色佢頭腦唔清醒
[00:04:11.760 --> 00:04:16.000]  佢個人係一個真係好好論盡嘅人
[00:04:16.000 --> 00:04:18.480]  可能都未必係適合
[00:04:18.480 --> 00:04:23.840]  今日呢一位嘅李希米佢承擔咗走証嘅角色
[00:04:23.840 --> 00:04:28.400]  而一位已經有20年掌權嘅經驗嘅人
[00:04:28.400 --> 00:04:30.080]  明明佢都冇講啲乜
[00:04:30.080 --> 00:04:33.680]  不過我就叫做眉睛眼企咁睇到
[00:04:33.680 --> 00:04:36.720]  你好似心裏面有啲嘢喎
[00:04:36.720 --> 00:04:42.320]  嗰個場合就喺咁樣揭開咗一個嘅即係應承
[00:04:42.320 --> 00:04:44.960]  就係你有咩事
[00:04:44.960 --> 00:04:46.960]  未必一定好似今日我哋咁講
[00:04:46.960 --> 00:04:49.680]  喺職場嘅世界裏面你老闆特別對你
[00:04:49.680 --> 00:04:54.400]  好識得去呵護員工
[00:04:54.400 --> 00:04:58.240]  可能佢淨係其中有一個咁樣嘅政治因素
[00:04:58.240 --> 00:04:59.600]  我係王嚟㗎喎
[00:04:59.600 --> 00:05:03.360]  你幫我做緊啲咁重要擋殺嘅角色
[00:05:03.360 --> 00:05:06.320]  當我意識到你裏面有嘢你話畀我知
[00:05:06.320 --> 00:05:08.000]  你發生乜嘢事
[00:05:08.000 --> 00:05:11.040]  呢一位嘅李希米就喺呢個嘅時候
[00:05:11.040 --> 00:05:13.920]  佢向天上嘅神企咗頭
[00:05:13.920 --> 00:05:17.200]  然後就將佢所聽聞
[00:05:17.200 --> 00:05:19.680]  佢嘅同胞話畀佢聽
[00:05:19.680 --> 00:05:24.400]  原來佢嘅家鄉耶路撒冷已經非常之荒涼
[00:05:24.400 --> 00:05:26.720]  而且係好多嘅殘破
[00:05:26.720 --> 00:05:28.240]  甩甩漏漏咁
[00:05:28.240 --> 00:05:32.400]  好需要有人返去望到呢個畫面
[00:05:32.400 --> 00:05:35.680]  並且佢心裏面都有個感動
[00:05:35.680 --> 00:05:38.000]  佢都需要去承擔
[00:05:38.000 --> 00:05:40.560]  如果冇一個好嘅場合
[00:05:40.560 --> 00:05:44.640]  就算一件在intention個動機係好嘅事
[00:05:44.640 --> 00:05:48.240]  有時確實呢中間會多咗好多嘅枝節
[00:05:48.240 --> 00:05:52.320]  而喺呢一度當李希米向天上嘅神祈禱嘅時候
[00:05:52.320 --> 00:05:54.400]  上次麥牧師同我哋有提到
[00:05:54.400 --> 00:05:58.480]  佢呢個祈禱唔係有事先至拉神落嚟㗎
[00:05:58.480 --> 00:06:01.600]  係當佢喺波斯帝國
[00:06:01.600 --> 00:06:02.960]  書山城
[00:06:02.960 --> 00:06:07.200]  係一個呢都望落去好風光嘅環境嘅時候
[00:06:07.200 --> 00:06:11.680]  佢就聽到佢同胞提及家鄉嘅需要
[00:06:11.680 --> 00:06:14.400]  由嗰陣時開始呢四個月
[00:06:14.400 --> 00:06:16.800]  佢都係不停嘅禱告
[00:06:16.800 --> 00:06:20.640]  所以呢一幕係講緊當佢時機成熟
[00:06:20.640 --> 00:06:22.320]  佢就問王
[00:06:22.320 --> 00:06:26.640]  願你萬歲嘅同時再講可唔可以畀詔書我
[00:06:26.640 --> 00:06:28.320]  可唔可以畀資源我
[00:06:28.320 --> 00:06:33.200]  甚至乎最重要係我可唔可以行開
[00:06:33.200 --> 00:06:36.640]  我覺得一個王佢要畀資源你
[00:06:36.640 --> 00:06:38.560]  佢要批准你
[00:06:38.560 --> 00:06:43.040]  可能都係喺佢能力範圍都不難嘅
[00:06:43.040 --> 00:06:45.840]  最難就係我信得過你
[00:06:45.840 --> 00:06:48.800]  你就係一個保我命嘅情況下
[00:06:48.800 --> 00:06:50.480]  我要放開手
[00:06:50.480 --> 00:06:53.040]  讓你返去家鄉做你嘅事
[00:06:53.040 --> 00:06:56.640]  可能呢個呢都係不容易
[00:06:56.640 --> 00:06:58.160]  但係今日
[00:06:58.160 --> 00:07:02.800]  《聖經》裏面李希米記第二章好清楚話畀我聽
[00:07:02.800 --> 00:07:04.960]  李希米佢有一個信念就係
[00:07:04.960 --> 00:07:07.680]  神施恩的手幫助我
[00:07:07.680 --> 00:07:12.960]  呢個嘅想法係喺佢後面繼續會出現
[00:07:12.960 --> 00:07:15.840]  所以頂姊妹你生命裏面
[00:07:15.840 --> 00:07:18.720]  幾時會浮起呢一種嘅感動
[00:07:18.720 --> 00:07:22.240]  或者呢一種咁重要嘅信念提你
[00:07:22.240 --> 00:07:25.680]  神施恩的手幫助我
[00:07:25.680 --> 00:07:28.800]  一定係我哋生命好經歷到
[00:07:28.800 --> 00:07:30.320]  冇可能
[00:07:30.320 --> 00:07:31.520]  冇可能
[00:07:31.520 --> 00:07:34.400]  但當我願意好單純去祈禱
[00:07:34.400 --> 00:07:37.600]  我願意瞓晒身咁樣去信靠嘅時候
[00:07:37.600 --> 00:07:40.800]  神施恩的手幫助我
[00:07:40.800 --> 00:07:44.000]  我盼望今日神施恩的手幫助我
[00:07:44.000 --> 00:07:47.200]  都成為我哋每一個新嘅一年裏面
[00:07:47.200 --> 00:07:51.040]  繼續一個好重要嘅指標
[00:07:51.040 --> 00:07:54.880]  當我哋呢一路去睇呢一個經文嘅時候
[00:07:54.880 --> 00:07:56.800]  今年我哋喺李希米記
[00:07:56.800 --> 00:08:00.000]  就用咗唔係要講一個嘅屬靈偉人
[00:08:00.000 --> 00:08:03.200]  唔係要講李希米佢執行力有幾高
[00:08:03.200 --> 00:08:06.400]  佢個品格呢有幾好呢啲都係嘅
[00:08:06.400 --> 00:08:08.320]  但係要高舉嘅唔係佢
[00:08:08.320 --> 00:08:12.160]  係最重要就係其實我同你都可以做到
[00:08:12.160 --> 00:08:14.720]  就係我哋活喺自己嘅崗位
[00:08:14.720 --> 00:08:18.560]  但係我知道我企喺神國
[00:08:18.560 --> 00:08:21.120]  乜嘢嘅方向感
[00:08:21.120 --> 00:08:25.200]  如果今日我哋呢喺我哋人生好多唔同嘅角色裏面
[00:08:25.200 --> 00:08:28.080]  我哋係知自己叫邊個
[00:08:28.080 --> 00:08:29.440]  自己有咩職業
[00:08:29.440 --> 00:08:31.360]  自己面對點樣嘅家庭生活
[00:08:31.360 --> 00:08:34.960]  自己喺教會裏面感動啲乜嘢
[00:08:34.960 --> 00:08:37.120]  每個人可能都唔一樣嘅
[00:08:37.120 --> 00:08:40.800]  不過最重要就係當我哋認識自己嘅時候
[00:08:40.800 --> 00:08:43.840]  最重要就係因為神擺我喺嗰度
[00:08:43.840 --> 00:08:45.680]  讓我知道個方向感
[00:08:45.680 --> 00:08:49.600]  我哋係四面八方唔同嘅位置
[00:08:49.600 --> 00:08:52.480]  但係我哋都係朝向緊一個中心點
[00:08:52.480 --> 00:08:54.560]  就係讓耶穌基督
[00:08:54.560 --> 00:08:59.760]  今天仍然要成為呢個地上面眾人嘅一個出路
[00:08:59.760 --> 00:09:03.360]  所以今日我哋唔再淨係話乜嘢係異象
[00:09:03.360 --> 00:09:05.520]  而係望吓如果我同你
[00:09:05.520 --> 00:09:08.240]  各人都有啲唔同嘅領受
[00:09:08.240 --> 00:09:12.320]  最重要就係神今日想我哋最關注係啲乜
[00:09:12.320 --> 00:09:16.400]  而關注到嘅時候唔好自己單獨咁樣去做
[00:09:16.400 --> 00:09:21.920]  而係逐步逐步轉化成為一個朝向緊神嘅群體
[00:09:21.920 --> 00:09:24.080]  係榮耀到神嘅
[00:09:24.080 --> 00:09:30.240]  所以讓我先去同大家讀咗今日11節至到18節嘅經文
[00:09:30.240 --> 00:09:32.240]  二章11節開始
[00:09:32.240 --> 00:09:36.160]  我到了耶路撒冷,在那裡停留了三日
[00:09:36.160 --> 00:09:39.440]  耶加我王跟隨我的幾個人起來
[00:09:39.440 --> 00:09:43.520]  但上帝感動我心,要為耶路撒冷做的事
[00:09:43.520 --> 00:09:45.520]  我並沒有告訴人
[00:09:45.520 --> 00:09:50.560]  只有我自己騎嘅身後,沒有別的身後在我那裡
[00:09:50.560 --> 00:09:54.160]  當夜,我出了谷門,往野狗泉去
[00:09:54.160 --> 00:09:58.000]  到了糞廠門,察看耶路撒冷的城牆
[00:09:58.000 --> 00:10:01.680]  城牆被拆毀,城門被火焚燒
[00:10:01.680 --> 00:10:05.440]  我又往前,到了泉門,又到王祠
[00:10:05.440 --> 00:10:09.520]  但所騎嘅身後,沒有地方可以過去
[00:10:09.520 --> 00:10:13.600]  於是我夜間懸溪而上,察看城牆
[00:10:13.600 --> 00:10:17.120]  又轉身進入谷門,就回來了
[00:10:17.120 --> 00:10:21.760]  我往那裡去,我做什麼事,官長都不知道
[00:10:21.760 --> 00:10:23.760]  我也沒有告訴猶大人
[00:10:23.760 --> 00:10:28.320]  祭司貴族、官長和其餘做工的人
[00:10:28.320 --> 00:10:31.520]  接著,這裡沒有仔細說過了多久
[00:10:31.520 --> 00:10:34.160]  以後,我對他們說
[00:10:34.160 --> 00:10:37.840]  我們所遭的難,耶路撒冷怎樣荒涼
[00:10:37.840 --> 00:10:41.280]  城門被火焚燒,你們都看見了
[00:10:41.280 --> 00:10:45.040]  來吧,讓我們重建耶路撒冷的城牆
[00:10:45.040 --> 00:10:47.040]  免得再受凌辱
[00:10:47.040 --> 00:10:51.040]  我告訴他們,我上帝施恩的手怎樣幫助我
[00:10:51.040 --> 00:10:53.600]  以及往向我所說的話
[00:10:53.600 --> 00:10:56.800]  他們就說,我們起來建造吧
[00:10:56.800 --> 00:11:02.240]  於是他們使自己的手堅強,做這美好的工作
[00:11:02.240 --> 00:11:06.560]  當我們去讀這個十一至十八字經文
[00:11:06.560 --> 00:11:09.200]  大概有兩個圖畫
[00:11:09.200 --> 00:11:12.240]  第一個圖畫就是李希米自己
[00:11:12.240 --> 00:11:19.440]  去到家鄉的時候,他自己怎樣很立體地進入內圈
[00:11:19.440 --> 00:11:23.040]  慢慢地看究竟發生什麼事
[00:11:23.040 --> 00:11:26.800]  於是,後面兩節就提到另一個畫面
[00:11:26.800 --> 00:11:32.080]  就是他和眾人互相呼應
[00:11:32.080 --> 00:11:35.440]  所以今天我們第一樣看的就是
[00:11:35.440 --> 00:11:37.280]  當我們有意象
[00:11:37.280 --> 00:11:41.200]  而如果這個意象在過去這麼多年的裡面
[00:11:41.200 --> 00:11:43.280]  不會一剔過完成的話
[00:11:43.280 --> 00:11:46.720]  是逐一逐一一路發展出來的時候
[00:11:46.720 --> 00:11:50.160]  究竟神放在我們心裡的感動
[00:11:50.160 --> 00:11:52.160]  這個根本的動機
[00:11:52.160 --> 00:11:55.840]  神是想我們一路關注什麼呢?
[00:11:55.840 --> 00:11:58.320]  在這個十一至十六字
[00:11:58.320 --> 00:12:02.480]  我用這幾個字去形容,好像三文治一樣
[00:12:02.480 --> 00:12:05.840]  就是有感動來到我裡面
[00:12:05.840 --> 00:12:10.640]  這個感動和我們平時做事很不相同
[00:12:10.640 --> 00:12:12.640]  沒有馬上告訴別人
[00:12:12.640 --> 00:12:15.040]  是靜靜雞、靜靜雞
[00:12:15.040 --> 00:12:17.680]  不過祂的靜不是靜止
[00:12:17.680 --> 00:12:21.520]  祂用的方法就是察看成長
[00:12:21.520 --> 00:12:23.200]  當我們一路看的時候
[00:12:23.200 --> 00:12:24.240]  神感動我們
[00:12:24.240 --> 00:12:30.480]  往往很多時候不是由外面那些東西來刺激我們
[00:12:30.480 --> 00:12:32.640]  是從我們裡面
[00:12:32.640 --> 00:12:35.600]  神放了一個好像鬧鐘一樣
[00:12:35.600 --> 00:12:40.880]  定時定候就會在這個心裡面的鬧鐘刺激的東西
[00:12:40.880 --> 00:12:42.480]  都是相同的
[00:12:42.480 --> 00:12:43.520]  如果有人告訴你
[00:12:43.520 --> 00:12:45.440]  我今天的意象是老人家
[00:12:45.440 --> 00:12:47.040]  明天我的意象是兒童
[00:12:47.040 --> 00:12:48.880]  後天的意象是青少年
[00:12:48.880 --> 00:12:51.040]  你用一個很常的常理
[00:12:51.040 --> 00:12:52.240]  你都會覺得
[00:12:52.240 --> 00:12:54.240]  你每天都不一樣
[00:12:54.240 --> 00:12:58.880]  當然有人可以在不同的領域裡面串在一起
[00:12:58.880 --> 00:13:02.240]  不過我相信這樣是不多的
[00:13:02.240 --> 00:13:06.400]  反過來我們心裡面有一個好像鬧鐘一樣
[00:13:06.400 --> 00:13:09.600]  定時定候都是那件事
[00:13:09.600 --> 00:13:11.120]  那一堆人
[00:13:11.120 --> 00:13:13.440]  那些與眾不同
[00:13:13.440 --> 00:13:16.080]  別人不會覺得是需要和問題
[00:13:16.080 --> 00:13:18.240]  但是你會覺得是的時候
[00:13:18.240 --> 00:13:21.920]  這件事定期去到感動你
[00:13:21.920 --> 00:13:23.120]  我們就問一下
[00:13:23.120 --> 00:13:26.480]  這件事是不是我自己看到的呢
[00:13:26.480 --> 00:13:29.360]  抑或其實神一直都放在我心裡面
[00:13:29.360 --> 00:13:31.360]  我的思想、我的意願
[00:13:31.360 --> 00:13:36.240]  以致讓我要繼續向這個方向去找答案呢
[00:13:36.240 --> 00:13:41.600]  尼西米在這裡就提到沒有告數日
[00:13:41.600 --> 00:13:44.480]  擺明四個月的時間
[00:13:44.480 --> 00:13:48.160]  他有一個聽了家鄉出了問題
[00:13:48.160 --> 00:13:51.760]  其實從來都不知道的
[00:13:51.760 --> 00:13:53.600]  耶路撒冷很荒涼
[00:13:53.600 --> 00:13:56.960]  一直都被獵獲去控制著
[00:13:56.960 --> 00:13:59.920]  明明耶路撒冷是一個很中心點的地方
[00:13:59.920 --> 00:14:02.560]  不過現在已經被人邊緣了
[00:14:02.560 --> 00:14:05.440]  當獵獲興起的時候
[00:14:05.440 --> 00:14:09.200]  就不會再以那裡做一個首都
[00:14:09.200 --> 00:14:12.320]  這件事是眾人都知道的
[00:14:12.320 --> 00:14:16.960]  但是今天尼西米在這一段裡面有一個字眼叫做「病」
[00:14:16.960 --> 00:14:18.480]  就是說他有感動
[00:14:18.480 --> 00:14:20.320]  但是他又不跟別人說
[00:14:20.320 --> 00:14:24.480]  為什麼用這樣來連貫著他的心境呢
[00:14:24.480 --> 00:14:27.360]  其中我們要看回對上那一段
[00:14:27.360 --> 00:14:35.840]  對上那一段就是說當他能夠得到這位阿達舍西王的批准的同時
[00:14:35.840 --> 00:14:41.360]  是說那幫和倫人和阿滿人有遺憤的
[00:14:41.360 --> 00:14:44.000]  聽到是不太滿意的
[00:14:44.000 --> 00:14:48.240]  可能也很不明白那幫猶太人在做什麼
[00:14:48.240 --> 00:14:50.080]  城牆破了,各樣都沒有了
[00:14:50.080 --> 00:14:53.760]  現在你知道嗎,這裡已經是什麼世紀了
[00:14:53.760 --> 00:14:56.160]  是波斯國的年代了
[00:14:56.160 --> 00:15:01.440]  他還在心裡想著你們舊的情懷
[00:15:01.440 --> 00:15:07.360]  所以對於勞師動眾要回去那個地方興建
[00:15:07.360 --> 00:15:12.320]  對和倫人和阿滿人有很多不理解的地方
[00:15:12.320 --> 00:15:14.080]  好了,他們不理解
[00:15:14.080 --> 00:15:16.640]  另一件事,後面也提到
[00:15:16.640 --> 00:15:20.320]  自己人應該要很開心
[00:15:20.320 --> 00:15:22.960]  收到上帝讓我們重建
[00:15:22.960 --> 00:15:26.240]  有任命的,那快點去做吧
[00:15:26.240 --> 00:15:27.760]  但這裡又提到
[00:15:27.760 --> 00:15:31.040]  他向所有猶太人、祭司、貴族、官長
[00:15:31.040 --> 00:15:33.040]  就算跟著他去的人
[00:15:33.040 --> 00:15:35.600]  其實他也沒有多言
[00:15:35.600 --> 00:15:37.600]  為什麼呢
[00:15:37.600 --> 00:15:39.280]  我自己也心裡想
[00:15:39.280 --> 00:15:41.680]  一個這麼偉大的工程
[00:15:41.680 --> 00:15:45.920]  當他用了幾個月的時間去祈禱的時候
[00:15:45.920 --> 00:15:49.040]  其實他是什麼樣的狀態呢
[00:15:49.040 --> 00:15:55.680]  讓我想起存在心裡默默地去守望的時候
[00:15:55.680 --> 00:15:59.760]  可能往往也有這樣的處境
[00:15:59.760 --> 00:16:02.560]  在《新約路加福音》一章、二章
[00:16:02.560 --> 00:16:05.120]  有提到耶穌基督的母親
[00:16:05.120 --> 00:16:09.440]  當她從天使那裡領受一個很大的任命
[00:16:09.440 --> 00:16:12.800]  叫她未婚懷孕生孩子的時候
[00:16:12.800 --> 00:16:16.960]  她聽了這堆東西,是說她是驚慌的
[00:16:16.960 --> 00:16:21.440]  而且她反覆思考究竟是什麼意思呢
[00:16:21.440 --> 00:16:24.560]  到了第二章,她已經生了
[00:16:24.560 --> 00:16:27.760]  但是同樣仍然有天使
[00:16:27.760 --> 00:16:33.920]  去向要為耶穌基督慶生的那群探訪者
[00:16:33.920 --> 00:16:36.640]  跟他說:因今天在大衛的城裡
[00:16:36.640 --> 00:16:39.840]  為你們伸了救主,就是主基督
[00:16:39.840 --> 00:16:41.520]  你說瑪利亞
[00:16:41.520 --> 00:16:44.080]  由她未婚懷孕沒有這個險
[00:16:44.080 --> 00:16:47.360]  去到生了出來,有一批都不是她的親戚
[00:16:47.360 --> 00:16:50.880]  不認識的人,突然間貿貿然在我生完來探訪我
[00:16:50.880 --> 00:16:54.160]  然後我明白他們在說
[00:16:54.160 --> 00:16:57.520]  他們來探訪的是救主尼塞亞
[00:16:57.520 --> 00:17:03.200]  其實瑪利亞也將這些事存在心裡反覆思想
[00:17:03.200 --> 00:17:06.080]  這也是她養育耶穌基督
[00:17:06.080 --> 00:17:11.440]  一直以來她知道不簡單的事
[00:17:11.440 --> 00:17:19.360]  什麼時候我們會存在心裡反覆思想呢
[00:17:19.360 --> 00:17:23.280]  我相信我們生命裡總有些時候
[00:17:23.280 --> 00:17:26.800]  是存在心裡反覆思想
[00:17:26.800 --> 00:17:29.360]  可能是當你決定
[00:17:29.360 --> 00:17:34.720]  我買哪個地方成為物業要居住的時候
[00:17:34.720 --> 00:17:37.280]  可能你想我由一個工作
[00:17:37.280 --> 00:17:40.240]  要跳去另一個很不一樣的工作
[00:17:40.240 --> 00:17:42.800]  你會計算代價
[00:17:42.800 --> 00:17:44.800]  可能你小朋友讀書
[00:17:44.800 --> 00:17:46.160]  讀哪一間
[00:17:46.160 --> 00:17:49.520]  甚或他要出國讀書
[00:17:49.520 --> 00:17:52.000]  他想你聽到你說的話
[00:17:52.000 --> 00:17:53.520]  答應他
[00:17:53.520 --> 00:17:56.720]  給他一些意見
[00:17:56.720 --> 00:18:00.960]  你那句yes還是no可能都很重要
[00:18:00.960 --> 00:18:06.400]  什麼時候我們會存在心裡反覆思想
[00:18:06.400 --> 00:18:08.400]  瑪利亞也好
[00:18:08.400 --> 00:18:11.280]  舊約裡的尼希米也好
[00:18:11.280 --> 00:18:14.320]  其實她知道自己處身的局面
[00:18:14.320 --> 00:18:17.840]  不單是要自己去衝鋒陷陣
[00:18:17.840 --> 00:18:19.520]  而是她怎樣接著
[00:18:19.520 --> 00:18:24.000]  從上而來一個這麼大的感動
[00:18:24.000 --> 00:18:26.240]  有多闊有多深
[00:18:26.240 --> 00:18:27.840]  她都未知
[00:18:27.840 --> 00:18:29.520]  在未知的情況
[00:18:29.520 --> 00:18:32.560]  她們就選擇了存在心裡
[00:18:32.560 --> 00:18:37.280]  用敬畏的方法去守望
[00:18:37.280 --> 00:18:40.320]  當時她不是完全不工作
[00:18:40.320 --> 00:18:43.520]  我們看看經文裡提到
[00:18:43.520 --> 00:18:47.200]  她用了一個方法叫做察看成長
[00:18:47.200 --> 00:18:50.800]  出現了兩次她察看成長的時候
[00:18:50.800 --> 00:18:52.720]  無論出入
[00:18:52.720 --> 00:18:55.120]  沿著那條溪而上
[00:18:55.120 --> 00:18:58.240]  有些地方身後走不到的時候
[00:18:58.240 --> 00:18:59.680]  她可能要落地
[00:18:59.680 --> 00:19:00.800]  然後自己走
[00:19:00.800 --> 00:19:03.200]  甚至那裡封鎖了一條路不能走
[00:19:03.200 --> 00:19:05.920]  其實很仔細記錄到那些地方
[00:19:05.920 --> 00:19:07.120]  那些地理
[00:19:07.120 --> 00:19:10.320]  然後用了相同的形容詞
[00:19:10.320 --> 00:19:12.080]  是比較負面的
[00:19:12.080 --> 00:19:13.680]  提到什麼呢?
[00:19:13.680 --> 00:19:18.080]  被拆毀、被火燒
[00:19:18.080 --> 00:19:23.200]  所以有些災難性的現場
[00:19:23.200 --> 00:19:27.280]  就算那裡不再好像即時有危險
[00:19:27.280 --> 00:19:28.800]  但你走過
[00:19:28.800 --> 00:19:34.800]  你已經感受到那一種很沉重、很悲痛
[00:19:34.800 --> 00:19:37.600]  察看成長、察看
[00:19:37.600 --> 00:19:39.600]  在希伯來文裡
[00:19:39.600 --> 00:19:42.960]  它原本是一個醫學的用語
[00:19:42.960 --> 00:19:46.720]  是在說「驗傷口」
[00:19:46.720 --> 00:19:54.400]  利希米走進這個從來很遙望的地方
[00:19:54.400 --> 00:19:56.240]  她走進去的時候
[00:19:56.240 --> 00:19:58.960]  她是用好像驗傷口一樣
[00:19:58.960 --> 00:20:03.040]  這樣的觀念去到很仔細地看
[00:20:03.040 --> 00:20:06.640]  她不是完全不工作
[00:20:06.640 --> 00:20:07.840]  頂姐妹
[00:20:07.840 --> 00:20:11.520]  當我們今天看到重建成長
[00:20:11.520 --> 00:20:14.640]  由利希米做的時候
[00:20:14.640 --> 00:20:17.680]  我們可能也有些記得
[00:20:17.680 --> 00:20:21.680]  記得她不是第一個人走進去這個地方
[00:20:21.680 --> 00:20:24.480]  在以斯拉記、利希米記
[00:20:24.480 --> 00:20:27.040]  主流學者研究過很多
[00:20:27.040 --> 00:20:29.440]  他們也有一條時間線
[00:20:29.440 --> 00:20:34.800]  大約可以拼合到裡面有三批人回去
[00:20:34.800 --> 00:20:39.440]  第一批就是以索羅巴伯去帶隊
[00:20:39.440 --> 00:20:42.480]  第二批就是以以斯拉去帶隊
