
[00:00:00.000 --> 00:00:07.000]  打完風,大家有什麼損傷嗎?
[00:05:50.000 --> 00:05:55.000]  現在我的褲子快要鬆了,要綁皮帶
[00:05:55.000 --> 00:05:57.000]  現在也是不合穿的
[00:05:57.000 --> 00:06:01.000]  所以我這半年瘦了二十多磅
[00:06:01.000 --> 00:06:05.000]  是因為農曆年前,我約了一班同事
[00:06:05.000 --> 00:06:07.000]  約了很久,去吃自助餐
[00:06:07.000 --> 00:06:09.000]  我記得那天是星期三
[00:06:09.000 --> 00:06:12.000]  我去吃自助餐很開心,最重要是吃自助餐
[00:06:12.000 --> 00:06:17.000]  回本嘛,我去到拿了很多蟹腳、Kelly Clark
[00:06:17.000 --> 00:06:21.000]  那些同事說,你怎麼吃這麼多?
[00:06:21.000 --> 00:06:23.000]  我說,無所謂,自助餐就是這樣
[00:06:23.000 --> 00:06:26.000]  我還未飽,我未飽就可以吃
[00:06:26.000 --> 00:06:29.000]  我又不會吃到嘔吐,又不是放煙醉酒
[00:06:29.000 --> 00:06:31.000]  我未飽就可以吃
[00:06:31.000 --> 00:06:34.000]  吃完之後,吃得很開心
[00:06:34.000 --> 00:06:38.000]  我忘記了,不是忘記,是沒有理會
[00:06:38.000 --> 00:06:43.000]  星期三、四,我去驗身,預約了期
[00:06:43.000 --> 00:06:45.000]  他們說,你夠大膽
[00:06:45.000 --> 00:06:48.000]  我身體一直這麼健康,無所謂
[00:06:48.000 --> 00:06:53.000]  星期四上午,就去驗身、驗血
[00:06:53.000 --> 00:06:58.000]  通常等覆診,或者下一次一個月、兩個月後才去見醫生
[00:06:58.000 --> 00:07:04.000]  誰知星期四,五點前有個古怪的電話打來
[00:07:04.000 --> 00:07:07.000]  騙人的通常都是,我不會聽的電話
[00:07:07.000 --> 00:07:10.000]  我打了幾次來,迫著要聽電話
[00:07:10.000 --> 00:07:13.000]  我們是浸會醫院打來
[00:07:13.000 --> 00:07:16.000]  一聽到浸會醫院,就知道不是好事
[00:07:16.000 --> 00:07:19.000]  上午驗身,五點打電話來
[00:07:19.000 --> 00:07:21.000]  醫生很麻煩才會這樣做
[00:07:21.000 --> 00:07:24.000]  通常都是麻煩的事才會這樣做
[00:07:24.000 --> 00:07:26.000]  通常都不理你,沒事就不會理你
[00:07:26.000 --> 00:07:28.000]  我知道都是有點麻煩
[00:07:28.000 --> 00:07:30.000]  我說,什麼事?
[00:07:30.000 --> 00:07:32.000]  你明早來看醫生,我說什麼事?
[00:07:32.000 --> 00:07:34.000]  他說了一大堆數字給我聽
[00:07:34.000 --> 00:07:36.000]  完全是一個醫學白痴人
[00:07:36.000 --> 00:07:38.000]  那些數字,我說什麼來的?
[00:07:38.000 --> 00:07:41.000]  他不明白,我說明早來看醫生
[00:07:41.000 --> 00:07:43.000]  我說好,明早來看醫生
[00:07:43.000 --> 00:07:49.000]  星期五來,同工同拜,我要報告
[00:07:49.000 --> 00:07:53.000]  我跟同事說,我一早去排隊看第一個浸會
[00:07:53.000 --> 00:07:58.000]  回來再說一次,我會再報告
[00:07:58.000 --> 00:08:05.000]  去完看醫生,醫生說我要留醫
[00:08:05.000 --> 00:08:11.000]  我說留醫?我很多事要做,可不可以遲些留醫?
[00:08:11.000 --> 00:08:14.000]  他說不行,不行,不行
[00:08:14.000 --> 00:08:17.000]  沒辦法,我要表露自己的身份
[00:08:17.000 --> 00:08:19.000]  偏負合那些
[00:08:19.000 --> 00:08:22.000]  其實我是一個牧師
[00:08:22.000 --> 00:08:24.000]  雖然樣子不太像
[00:08:24.000 --> 00:08:26.000]  但我說星期六、日要趕到
[00:08:26.000 --> 00:08:29.000]  你幫我趕完,星期一回來醫院行不行?
[00:08:29.000 --> 00:08:31.000]  他說不可能
[00:08:31.000 --> 00:08:34.000]  因為他說的數字很嚴重
[00:08:34.000 --> 00:08:37.000]  我不知道是什麼字,還有什麼解釋
[00:08:37.000 --> 00:08:41.000]  他說應該是怕我同中毒
[00:08:41.000 --> 00:08:46.000]  原來同中毒身體衰竭會死亡
[00:08:46.000 --> 00:08:49.000]  死亡邊緣我都未知
[00:08:49.000 --> 00:08:52.000]  他說要立即入院
[00:08:52.000 --> 00:08:55.000]  入院後,搞了三、四天
[00:08:55.000 --> 00:08:57.000]  醫院搞了很久
[00:08:57.000 --> 00:09:00.000]  我什麼都沒有帶,沒想過要入醫院
[00:09:00.000 --> 00:09:03.000]  什麼都沒有帶,電話也沒電
[00:09:03.000 --> 00:09:05.000]  那幾天在醫院真的很慘
[00:09:05.000 --> 00:09:07.000]  我太太又病了,來不及探訪
[00:09:07.000 --> 00:09:09.000]  什麼物資都沒有
[00:09:09.000 --> 00:09:12.000]  他知道我同中毒這麼嚴重
[00:09:12.000 --> 00:09:17.000]  又說我高血壓、膽固醇有限
[00:09:17.000 --> 00:09:19.000]  我說怎麼辦?
[00:09:19.000 --> 00:09:23.000]  我不要這麼生氣,不要發怒
[00:09:23.000 --> 00:09:25.000]  高血壓就不要發怒
[00:09:25.000 --> 00:09:27.000]  我說怎麼減?沒辦法減
[00:09:27.000 --> 00:09:30.000]  我心想醫學真是無知
[00:09:30.000 --> 00:09:32.000]  我說可以怎麼做?
[00:09:32.000 --> 00:09:34.000]  他說減肥
[00:09:34.000 --> 00:09:36.000]  原來減肥真是萬能
[00:09:36.000 --> 00:09:39.000]  真的萬能,大家不要不相信
[00:09:39.000 --> 00:09:41.000]  減肥真是萬能
[00:09:41.000 --> 00:09:47.000]  減肥可以減血糖、血脂、血壓
[00:09:47.000 --> 00:09:49.000]  連膽固醇都減掉
[00:09:49.000 --> 00:09:51.000]  你說減肥多神奇
[00:09:51.000 --> 00:09:56.000]  結果我一出院就開始減肥大行動
[00:09:56.000 --> 00:09:58.000]  膽固醇大行動就是
[00:09:58.000 --> 00:10:01.000]  有些東西不好吃
[00:10:01.000 --> 00:10:03.000]  紅色一罐的東西很危險
[00:10:03.000 --> 00:10:05.000]  紅色很危險的那罐東西
[00:10:05.000 --> 00:10:07.000]  就是告訴你很危險所以紅色
[00:10:07.000 --> 00:10:09.000]  那些就不要喝了
[00:10:09.000 --> 00:10:11.000]  喝黑色的可能好一點
[00:10:11.000 --> 00:10:15.000]  那些東西戒掉
[00:10:15.000 --> 00:10:17.000]  有運動
[00:10:17.000 --> 00:10:20.000]  如果知道我在做Lytic Walking
[00:10:20.000 --> 00:10:22.000]  有機會再來玩
[00:10:22.000 --> 00:10:23.000]  北歐健步行
[00:10:23.000 --> 00:10:25.000]  有機會再跟大家介紹
[00:10:25.000 --> 00:10:27.000]  開始做運動
[00:10:27.000 --> 00:10:28.000]  開始吃東西
[00:10:28.000 --> 00:10:30.000]  控制、節制
[00:10:30.000 --> 00:10:36.000]  節制就開始慢慢創造脂肪
[00:10:36.000 --> 00:10:38.000]  暫時還未見到肌肉
[00:10:38.000 --> 00:10:40.000]  真的要增肌
[00:10:40.000 --> 00:10:42.000]  所以對健康很好
[00:10:42.000 --> 00:10:46.000]  貪食對我來說原來對身體有很大影響
[00:10:46.000 --> 00:10:49.000]  所以就要去節制
[00:10:49.000 --> 00:10:51.000]  回到這裡
[00:10:51.000 --> 00:10:53.000]  肥想不想去聚?
[00:10:53.000 --> 00:10:58.000]  但天主教定了七宗罪
[00:10:58.000 --> 00:11:00.000]  這七宗罪
[00:11:00.000 --> 00:11:03.000]  你覺得全部七宗罪都不關自己事
[00:11:03.000 --> 00:11:04.000]  大家看看
[00:11:04.000 --> 00:11:06.000]  甚麼傲慢?我只是聰明
[00:11:06.000 --> 00:11:09.000]  我導甚麼忌?人家不及我
[00:11:09.000 --> 00:11:12.000]  我不是憤怒,只是不開心
[00:11:12.000 --> 00:11:14.000]  不是躲懶,不是貪心
[00:11:14.000 --> 00:11:15.000]  每件事都不關自己事
[00:11:15.000 --> 00:11:18.000]  去到大陸我沒有暴食,我都未飽
[00:11:18.000 --> 00:11:20.000]  不關自己事
[00:11:20.000 --> 00:11:22.000]  吃肉,每個男人都是這樣
[00:11:22.000 --> 00:11:24.000]  吃甚麼肉?不關自己事
[00:11:24.000 --> 00:11:26.000]  所以七宗罪天主教定出來
[00:11:26.000 --> 00:11:27.000]  太負面了
[00:11:27.000 --> 00:11:30.000]  之後就定了七美德
[00:11:30.000 --> 00:11:32.000]  七美德是大家想追求的
[00:11:32.000 --> 00:11:35.000]  謙卑、寬容、忍耐
[00:11:35.000 --> 00:11:37.000]  去到第六,全部都是對著
[00:11:37.000 --> 00:11:41.000]  暴食的對著,七美德就是節制
[00:11:41.000 --> 00:11:43.000]  我真的要節制
[00:11:43.000 --> 00:11:45.000]  雖然我不是暴食
[00:11:45.000 --> 00:11:47.000]  但我都需要節制
[00:11:47.000 --> 00:11:49.000]  所以要學習節制
[00:11:49.000 --> 00:11:52.000]  這個相對的七宗罪和七美德是很好的
[00:11:52.000 --> 00:11:54.000]  你不覺得自己是七宗罪
[00:11:54.000 --> 00:11:55.000]  不覺得,我再說
[00:11:55.000 --> 00:11:59.000]  你不覺得,但七美德你可以追求
[00:11:59.000 --> 00:12:04.000]  有人說肥胖和貪食是來自遺傳的原因
[00:12:04.000 --> 00:12:06.000]  有人這樣說
[00:12:06.000 --> 00:12:08.000]  上帝創造我們的時候犯的錯
[00:12:08.000 --> 00:12:10.000]  上帝做錯了,不關我事
[00:12:10.000 --> 00:12:13.000]  其實跟我本人是沒有關係的
[00:12:13.000 --> 00:12:14.000]  是不是說得很好?
[00:12:14.000 --> 00:12:16.000]  是呀,是呀,全部都這樣說
[00:12:16.000 --> 00:12:18.000]  我們真的賴得不錯
[00:12:18.000 --> 00:12:21.000]  如果是這樣,這個邏輯如果通的話
[00:12:21.000 --> 00:12:24.000]  這個邏輯可以無限套用
[00:12:24.000 --> 00:12:28.000]  我天生是偷竊狂,我不想的
[00:12:28.000 --> 00:12:31.000]  不過上帝做我的時候,只是偷了
[00:12:31.000 --> 00:12:33.000]  警察抓你的時候,你跟法官說
[00:12:33.000 --> 00:12:34.000]  我天生不關我的事
[00:12:34.000 --> 00:12:36.000]  上帝創造我是這樣的
[00:12:36.000 --> 00:12:39.000]  有些有性癮的藝人都說
[00:12:39.000 --> 00:12:42.000]  我不想的,不過上帝做我是這樣的
[00:12:42.000 --> 00:12:44.000]  我一天五次都不夠
[00:12:44.000 --> 00:12:47.000]  你又說我跟性戀有關
[00:12:47.000 --> 00:12:49.000]  上帝做我,我跟性戀有關,不關我的事
[00:12:49.000 --> 00:12:51.000]  我不想跟性戀的
[00:12:51.000 --> 00:12:55.000]  如果是這樣,全部都賴上帝設計
[00:12:55.000 --> 00:12:57.000]  所有事情都是上帝責任
[00:12:57.000 --> 00:12:59.000]  所有事情都不關你的事
[00:12:59.000 --> 00:13:02.000]  剛才我七宗罪都全部都入上帝數
[00:13:02.000 --> 00:13:05.000]  如果你要說得通的時候
[00:13:05.000 --> 00:13:07.000]  你就無限套用
[00:13:07.000 --> 00:13:09.000]  你真是厲害
[00:13:09.000 --> 00:13:11.000]  我們看看經文又怎樣說
[00:13:11.000 --> 00:13:13.000]  書一章十六至二十五節讀給大家聽
[00:13:13.000 --> 00:13:17.000]  我親愛的弟兄們,不要被欺騙
[00:13:17.000 --> 00:13:22.000]  各樣美善的恩澤和各樣完美的賞賜都是上頭
[00:13:22.000 --> 00:13:24.000]  從重剛之父那裡降下來
[00:13:24.000 --> 00:13:27.000]  在他裡面沒有改變,也沒有轉動的影兒
[00:13:27.000 --> 00:13:31.000]  他按照自己的旨意,用真理的道生了我們
[00:13:31.000 --> 00:13:34.000]  使我們在所做的萬物當中成為初熟的果子
[00:13:34.000 --> 00:13:37.000]  我親愛的弟兄們,你們要明白
[00:13:37.000 --> 00:13:39.000]  你們每一個人要快快地聽
[00:13:39.000 --> 00:13:44.000]  慢慢地說,慢慢地動腦
[00:13:44.000 --> 00:13:47.000]  因為人的腦氣並不能夠實現上帝的義
[00:13:47.000 --> 00:13:51.000]  所以你們要除去一切污穢和累積的惡毒
[00:13:51.000 --> 00:13:54.000]  要傳溫柔的心靈受所栽種的道
[00:13:54.000 --> 00:13:58.000]  就是能夠理會靈魂的道
[00:13:58.000 --> 00:14:01.000]  但是你們要作行道的人
[00:14:01.000 --> 00:14:03.000]  不要只作聽道的人
[00:14:03.000 --> 00:14:05.000]  自己欺騙自己
[00:14:05.000 --> 00:14:07.000]  因為只聽道而不行道
[00:14:07.000 --> 00:14:10.000]  就像人對著鏡子照自己本來的面貌
[00:14:10.000 --> 00:14:12.000]  注視之後就離開
[00:14:12.000 --> 00:14:15.000]  就立即忘記自己的樣子是怎樣
[00:14:15.000 --> 00:14:18.000]  唯有查看那完美的洗禮自由的律法
[00:14:18.000 --> 00:14:20.000]  並且事實上遵守
[00:14:20.000 --> 00:14:22.000]  他不是單單聽了就忘記
[00:14:22.000 --> 00:14:24.000]  而是切實地走出來
[00:14:24.000 --> 00:14:28.000]  這樣的人所行的事實上必然蒙福
[00:14:28.000 --> 00:14:30.000]  好,今天三個方向大家看看
[00:14:30.000 --> 00:14:33.000]  究竟是不是上帝試探我們呢?
[00:14:33.000 --> 00:14:36.000]  是不是上帝弄成我們這樣呢?
[00:14:36.000 --> 00:14:38.000]  第二,經文繼續說
[00:14:38.000 --> 00:14:41.000]  人的怒氣不能夠成就上帝的義
[00:14:41.000 --> 00:14:43.000]  這個義是什麼呢?
[00:14:43.000 --> 00:14:45.000]  是正義,上帝的義是怎樣呢?
[00:14:45.000 --> 00:14:47.000]  這個正義會不會過分了
[00:14:47.000 --> 00:14:49.000]  變成正義的暴虐呢?
[00:14:49.000 --> 00:14:53.000]  首先看看上帝有沒有試探人
[00:14:53.000 --> 00:14:55.000]  《雅各書》之前一章說
[00:14:55.000 --> 00:14:58.000]  忍受試煉的人有福了
[00:14:58.000 --> 00:15:02.000]  因為他經過考驗以後必得生命的冠冕
[00:15:02.000 --> 00:15:05.000]  而是主應他給愛他的人
[00:15:05.000 --> 00:15:08.000]  這個又是另一個邏輯,看清楚
[00:15:08.000 --> 00:15:11.000]  上帝賞賜能勝過試探的人
[00:15:11.000 --> 00:15:13.000]  經文這樣說
[00:15:13.000 --> 00:15:16.000]  但不等於試探是來自上帝
[00:15:16.000 --> 00:15:18.000]  兩樣東西來的
[00:15:18.000 --> 00:15:20.000]  你勝過試探,上帝賞賜你
[00:15:20.000 --> 00:15:23.000]  但不等於試探是來自上帝
[00:15:23.000 --> 00:15:26.000]  弄清楚,不要什麼都入上帝的數
[00:15:26.000 --> 00:15:30.000]  《雅各》強調試探不是來自上帝
[00:15:30.000 --> 00:15:33.000]  很多時候都不是來自撒旦
[00:15:33.000 --> 00:15:38.000]  《雅各》強調試探很多時候都是因為個人的私慾
[00:15:38.000 --> 00:15:41.000]  不是上帝,不是撒旦
[00:15:41.000 --> 00:15:45.000]  是你自己有些東西不能控制自己
[00:15:45.000 --> 00:15:48.000]  是個人的私慾走出來的
[00:15:48.000 --> 00:15:51.000]  如果你讓人賴的時候,是一個很好的循環
[00:15:51.000 --> 00:15:53.000]  什麼都不用負責
[00:15:53.000 --> 00:15:56.000]  有試探來到,我真的忍受不了
[00:15:56.000 --> 00:15:58.000]  我無法不犯罪,那就犯罪吧
[00:15:58.000 --> 00:16:01.000]  犯罪不需要負責任的,是為什麼呢?
[00:16:01.000 --> 00:16:03.000]  將歸咎入撒旦的數
[00:16:03.000 --> 00:16:05.000]  是撒旦給試探我
[00:16:05.000 --> 00:16:09.000]  如果有這樣的循環,你個人就不會成長
[00:16:09.000 --> 00:16:13.000]  你全部都是卸膊
[00:16:13.000 --> 00:16:16.000]  香港人跳卸膊操太多
[00:16:16.000 --> 00:16:18.000]  這些不關我的事
[00:16:18.000 --> 00:16:20.000]  這些不是我跟開的
[00:16:20.000 --> 00:16:22.000]  全部卸膊操做得太多的時候
[00:16:22.000 --> 00:16:25.000]  你的生命不會改變
[00:16:25.000 --> 00:16:27.000]  基督徒不要跳那麼多卸膊操
[00:16:27.000 --> 00:16:30.000]  有些事是要你自己負責任
[00:16:30.000 --> 00:16:33.000]  是你做錯,就要承擔結果
[00:16:33.000 --> 00:16:34.000]  是錯,就要改
[00:16:34.000 --> 00:16:37.000]  不要入撒旦數,不要入上帝數
[00:16:37.000 --> 00:16:39.000]  不要入其他人數
[00:16:39.000 --> 00:16:42.000]  但有沒有聽過,這個很常聽
[00:16:42.000 --> 00:16:46.000]  有沒有聽過犯罪是因為有靈體附在身上?
[00:16:46.000 --> 00:16:47.000]  有聽過嗎?
[00:16:47.000 --> 00:16:49.000]  在浸信中比較少聽到
[00:16:49.000 --> 00:16:50.000]  有很多人都這樣說
[00:16:50.000 --> 00:16:52.000]  為什麼你喜歡貪吃?
[00:16:52.000 --> 00:16:54.000]  因為有貪吃的靈附在你身上
[00:16:54.000 --> 00:16:56.000]  為什麼你那麼好色?
[00:16:56.000 --> 00:16:58.000]  因為有好色的靈附在你身上
[00:16:58.000 --> 00:17:00.000]  為什麼你的子女經常打機?
[00:17:00.000 --> 00:17:02.000]  是不是很有回心微笑?
[00:17:02.000 --> 00:17:05.000]  因為有打機的靈附在你身上
[00:17:05.000 --> 00:17:08.000]  只要我們為他的靈驅走
[00:17:08.000 --> 00:17:10.000]  驅逐他的靈,他們就不會打機
[00:17:10.000 --> 00:17:11.000]  有沒有試過?
[00:17:11.000 --> 00:17:12.000]  試過了,是吧?
[00:17:12.000 --> 00:17:13.000]  為什麼還打機?
[00:17:13.000 --> 00:17:15.000]  因為你沒有信心
[00:17:15.000 --> 00:17:17.000]  所以你不相信真的有靈
[00:17:17.000 --> 00:17:18.000]  所以就會繼續打機
[00:17:18.000 --> 00:17:20.000]  你全都說了,是吧?
[00:17:20.000 --> 00:17:22.000]  所以就不要賴
[00:17:22.000 --> 00:17:24.000]  是你自己的私慾
[00:17:24.000 --> 00:17:27.000]  就不要賴他什麼靈、撒旦、上帝賜給你
[00:17:27.000 --> 00:17:28.000]  不是的
[00:17:28.000 --> 00:17:30.000]  是你自己的私慾都要控制
[00:17:30.000 --> 00:17:34.000]  你需要為你的小孩打機、祈禱、求神幫助
[00:17:34.000 --> 00:17:36.000]  不是靈體附在身上,祈願就完成
[00:17:36.000 --> 00:17:38.000]  不是的
[00:17:38.000 --> 00:17:41.000]  所以很多事情都不要賴
[00:17:41.000 --> 00:17:43.000]  人認為的自然而生
[00:17:43.000 --> 00:17:45.000]  上帝設計,是自然的
[00:17:45.000 --> 00:17:47.000]  與我無關
[00:17:47.000 --> 00:17:53.000]  這個自然是由人叛逆了上帝之後所產生出來的自然
[00:17:53.000 --> 00:17:56.000]  是人犯罪之後產生出來的
[00:17:56.000 --> 00:17:59.000]  不是上帝造你的時候的自然
[00:17:59.000 --> 00:18:01.000]  這是人造成的試探
[00:18:01.000 --> 00:18:05.000]  是因為背叛上帝的原因才有這種自然的出現
[00:18:05.000 --> 00:18:07.000]  所以分清楚
[00:18:07.000 --> 00:18:11.000]  是不是上帝造的,還是你自己因為罪而造的?
[00:18:11.000 --> 00:18:14.000]  我們明白到上帝不是試探人
[00:18:14.000 --> 00:18:16.000]  很多時候我們不能控制自己
[00:18:16.000 --> 00:18:18.000]  是人的私慾造成的
[00:18:18.000 --> 00:18:22.000]  我們看下去,人的怒氣不能夠成就上帝的意義
[00:18:22.000 --> 00:18:25.000]  我們看看亞覺書之前說
[00:18:25.000 --> 00:18:28.000]  我親愛的弟兄們,你們要明白
[00:18:28.000 --> 00:18:31.000]  你們每一個人都要快快的聽萬萬的說
[00:18:31.000 --> 00:18:33.000]  要慢慢的動腦
[00:18:33.000 --> 00:18:35.000]  要簡單的說,快快的聽萬萬的說
[00:18:35.000 --> 00:18:37.000]  就是多聽小說
[00:18:37.000 --> 00:18:39.000]  多聽是什麼呢?
[00:18:39.000 --> 00:18:41.000]  上帝的真道
[00:18:41.000 --> 00:18:45.000]  不是聽八卦,不是聽其他流行曲
[00:18:45.000 --> 00:18:47.000]  不是多聽那些
[00:18:47.000 --> 00:18:49.000]  是多聽上帝的真道
[00:18:49.000 --> 00:18:51.000]  多聽一件事
[00:18:51.000 --> 00:18:54.000]  小說是很久以前的十件小說
[00:18:54.000 --> 00:18:56.000]  回到當時查的時候
[00:18:56.000 --> 00:19:03.000]  小說是批評、控訴、咒罵、攻擊、埋怨、嘲諷、說謊、說是非、說謠言、製造紛爭
[00:19:03.000 --> 00:19:05.000]  這些就應該是小說
[00:19:05.000 --> 00:19:07.000]  不要說這些說話
[00:19:07.000 --> 00:19:09.000]  這些不造就人的說話
[00:19:09.000 --> 00:19:12.000]  有些人說,不是的,我什麼都不要說就行了
[00:19:12.000 --> 00:19:15.000]  好像是對的
[00:19:15.000 --> 00:19:17.000]  不說話就不會犯錯
[00:19:17.000 --> 00:19:19.000]  是不是真的可以不說話呢?
