
[00:00:00.000 --> 00:00:04.000]  大影姊妹午安
[00:03:36.640 --> 00:03:38.640]  你們要吩咐以色列人傳會中
[00:03:38.640 --> 00:03:43.640]  正月初十,各人要按著家庭去拿羔羊
[00:03:43.640 --> 00:03:45.640]  一個家庭就要一隻羔羊
[00:03:45.640 --> 00:03:48.640]  若果一家人太少,吃不完羔羊
[00:03:48.640 --> 00:03:52.640]  就要按人數和鄰居的鄰舍共取一隻
[00:03:52.640 --> 00:03:56.640]  你們要按每人的食量去估算你們要的羔羊
[00:03:56.640 --> 00:03:58.640]  你們要從綿羊或山羊中
[00:03:58.640 --> 00:04:01.640]  拿一隻沒有殘疾,一歲的公羔羊
[00:04:01.640 --> 00:04:04.640]  要將牠留到本月十四日,到那天黃昏的時候
[00:04:04.640 --> 00:04:08.640]  以色列傳會中就要將羔羊宰了
[00:04:08.640 --> 00:04:14.640]  他們要拿血,塗在他們吃羔羊的房屋兩邊門框和門尾上
[00:04:14.640 --> 00:04:17.640]  當晚就要吃這隻羔羊的肉
[00:04:17.640 --> 00:04:21.640]  要用火去烤,要和無烤餅和苦菜一起吃
[00:04:21.640 --> 00:04:25.640]  不可以吃生的,也不可以吃水煮的,即是白煮的
[00:04:25.640 --> 00:04:30.640]  要將羔羊帶頭、帶腳、帶內臟,用火烤了來吃
[00:04:30.640 --> 00:04:31.640]  一點都不可以留到早晨
[00:04:31.640 --> 00:04:34.640]  如果有留到早晨的,就要用火燒了
[00:04:34.640 --> 00:04:36.640]  你們要這樣去吃羔羊
[00:04:36.640 --> 00:04:39.640]  腰間束帶,腳上穿鞋,手中拿著
[00:04:39.640 --> 00:04:43.640]  快快地吃,這是耶和華的愉悅
[00:04:43.640 --> 00:04:48.640]  因為那夜,耶和華要行遍埃及地,將埃及地一切投生
[00:04:48.640 --> 00:04:50.640]  無論是人是生畜都擊殺
[00:04:50.640 --> 00:04:54.640]  耶和華要對埃及所有的神明施行審判
[00:04:54.640 --> 00:04:57.640]  耶和華說:我是耶和華
[00:04:57.640 --> 00:05:00.640]  這血要在你們所住的房屋上作記號
[00:05:00.640 --> 00:05:03.640]  耶和華一見到這血,就愉悅你們
[00:05:03.640 --> 00:05:09.640]  我擊打埃及地的時候,災殃必不臨到你們身上,施行毀滅
[00:05:09.640 --> 00:05:12.640]  其實是一個很簡單的事
[00:05:12.640 --> 00:05:15.640]  第一次,耶和華吩咐那群以色列人去守這個余節
[00:05:15.640 --> 00:05:19.640]  《猜俠記》記述,那群以色列人守了這個節
[00:05:19.640 --> 00:05:22.640]  然後那一晚,耶和華按照祂所說的
[00:05:22.640 --> 00:05:24.640]  有使者經過所有人的房屋
[00:05:24.640 --> 00:05:29.640]  凡是門框門尾上沒有塗血的,即不是以色列人的
[00:05:29.640 --> 00:05:32.640]  那使者就進去殺了他們的長子
[00:05:32.640 --> 00:05:36.640]  所以當晚,連法老他自己的長子也死了
[00:05:36.640 --> 00:05:39.640]  所以最後,經文告訴他
[00:05:39.640 --> 00:05:43.640]  法老最終批准願意放走以色列人離開埃及
[00:05:43.640 --> 00:05:48.640]  這就是歷史上第一次的余節
[00:05:48.640 --> 00:05:51.640]  原來在同一章的經文裏
[00:05:51.640 --> 00:05:56.640]  其實耶和華也直接向那群以色列人交代
[00:05:56.640 --> 00:05:59.640]  過了第一次余節之後
[00:05:59.640 --> 00:06:01.640]  即是出了埃及之後
[00:06:01.640 --> 00:06:04.640]  往後他們要繼續怎樣去守這個余節
[00:06:04.640 --> 00:06:07.640]  耶和華很明確地吩咐那群以色列人
[00:06:07.640 --> 00:06:12.640]  他們要世世代代都守這一天為耶和華的節日
[00:06:12.640 --> 00:06:14.640]  然後他也簡單交代了
[00:06:14.640 --> 00:06:17.640]  即是你回去打開《猜俠記》第十二章
[00:06:17.640 --> 00:06:19.640]  即是一些基本的守節要求
[00:06:19.640 --> 00:06:22.640]  然後他甚至跟那些以色列人說
[00:06:22.640 --> 00:06:25.640]  當他們的子女已經不在埃及
[00:06:25.640 --> 00:06:28.640]  在不同的地方,在守節的時候問
[00:06:28.640 --> 00:06:31.640]  他們的父母為甚麼要守這個節日
[00:06:31.640 --> 00:06:34.640]  耶和華就說他們要在他們的子女面前
[00:06:34.640 --> 00:06:38.640]  重新去說一次這個余節的拯救故事
[00:06:38.640 --> 00:06:40.640]  耶和華就說
[00:06:40.640 --> 00:06:43.640]  以色列人世世代代要這樣做
[00:06:43.640 --> 00:06:45.640]  是因為在余節的這一天
[00:06:45.640 --> 00:06:50.640]  他將以色列人從埃及地拯救了出來
[00:06:50.640 --> 00:06:53.640]  這個其實很簡單已經說完了
[00:06:53.640 --> 00:06:57.640]  余節是做甚麼,怎樣來,有甚麼目的
[00:06:57.640 --> 00:06:59.640]  說完了
[00:06:59.640 --> 00:07:03.640]  其實從我剛才說的這些很簡單很籠統地
[00:07:03.640 --> 00:07:05.640]  總結了余節是甚麼之後
[00:07:05.640 --> 00:07:07.640]  其實我們已經可以整理出
[00:07:07.640 --> 00:07:10.640]  余節有幾個頗重要的向度
[00:07:10.640 --> 00:07:14.640]  幾個頗重要的意義或者aspect
[00:07:14.640 --> 00:07:17.640]  第一個,以色列人在這個余節
[00:07:17.640 --> 00:07:19.640]  一個重要的向度是甚麼呢
[00:07:19.640 --> 00:07:22.640]  他們在每一次的余節裏面
[00:07:22.640 --> 00:07:25.640]  他們要宣告過去耶和華所行的拯救
[00:07:25.640 --> 00:07:28.640]  他們要宣告過去耶和華所行的拯救
[00:07:28.640 --> 00:07:31.640]  在耶和華他交代
[00:07:31.640 --> 00:07:33.640]  以色列人要守這個節的規定的時候
[00:07:33.640 --> 00:07:35.640]  其實他特別吩咐以色列人
[00:07:35.640 --> 00:07:39.640]  他說你要和你的後代去說這個拯救故事
[00:07:39.640 --> 00:07:42.640]  其實就是透過每一年
[00:07:42.640 --> 00:07:44.640]  那些以色列人,他整個民族
[00:07:44.640 --> 00:07:46.640]  家家戶戶在自己家裏
[00:07:46.640 --> 00:07:50.640]  有竹羊,有湯羊
[00:07:50.640 --> 00:07:52.640]  然後有做無蝦餅,有吃無蝦餅
[00:07:52.640 --> 00:07:55.640]  然後把羊血塗在門尾門框上
[00:07:55.640 --> 00:07:59.640]  其實你想像整個民族,整個國家
[00:07:59.640 --> 00:08:02.640]  全部你住的地方
[00:08:02.640 --> 00:08:05.640]  在我旁邊,全部人都在做同一樣東西的時候
[00:08:05.640 --> 00:08:10.640]  其實以色列人就是沉浸式地重新經驗體驗一次
[00:08:10.640 --> 00:08:12.640]  耶和華昔日
[00:08:12.640 --> 00:08:14.640]  他們在埃及裏面所做的
[00:08:14.640 --> 00:08:17.640]  全個民族就好像在演一個話劇
[00:08:17.640 --> 00:08:21.640]  做一件事,就是做當年他們做的事
[00:08:21.640 --> 00:08:24.640]  他們會記起,他們會說起
[00:08:24.640 --> 00:08:28.640]  昔日耶和華是怎樣把那班以色列人在埃及裏面拯救出來
[00:08:28.640 --> 00:08:30.640]  他們會說起當日
[00:08:30.640 --> 00:08:33.640]  耶和華未出現去拯救他們的時候
[00:08:33.640 --> 00:08:37.640]  他們在埃及的法老手下受苦
[00:08:37.640 --> 00:08:42.640]  受到多慘,多悲壯,多可憐
[00:08:42.640 --> 00:08:45.640]  他們會說回耶和華昔日行的十災
[00:08:45.640 --> 00:08:49.640]  是多規模那麼大,多匪夷所思
[00:08:49.640 --> 00:08:52.640]  他們甚至會說,他們出了埃及
[00:08:52.640 --> 00:08:54.640]  然後過紅海的時候
[00:08:54.640 --> 00:08:57.640]  那些水浸到埃及的軍兵裏面
[00:08:57.640 --> 00:08:59.640]  那件事是多爽
[00:08:59.640 --> 00:09:02.640]  他們在每一次的逾節裏面
[00:09:02.640 --> 00:09:04.640]  他們會宣告耶和華在過去
[00:09:04.640 --> 00:09:07.640]  他們的民族裏面所施行的拯救
[00:09:07.640 --> 00:09:12.640]  而另一方面,以色列人都會在每一次的
[00:09:12.640 --> 00:09:14.640]  每一年的逾節裏面
[00:09:14.640 --> 00:09:19.640]  他們都會承認他們當下需要被拯救
[00:09:19.640 --> 00:09:24.640]  其實如果你想清楚一點的話
[00:09:24.640 --> 00:09:28.640]  當以色列人離開了埃及之後
[00:09:28.640 --> 00:09:31.640]  雖然他們擺脫了埃及
[00:09:31.640 --> 00:09:37.640]  但其實他們沒有多少年能夠平平安安地享福
[00:09:37.640 --> 00:09:40.640]  你儘管數一下
[00:09:40.640 --> 00:09:42.640]  以色列人離開了埃及之後
[00:09:42.640 --> 00:09:44.640]  他們去了哪裏呢?
[00:09:44.640 --> 00:09:46.640]  去了抗野,四十年
[00:09:46.640 --> 00:09:48.640]  在抗野無福享
[00:09:48.640 --> 00:09:50.640]  然後他們進入了迦南
[00:09:50.640 --> 00:09:52.640]  但進入迦南,首先他們要做甚麼呢?
[00:09:52.640 --> 00:09:55.640]  就是不斷跟裏面的外族打仗
[00:09:55.640 --> 00:09:58.640]  亦不是一個平安享福的過程
[00:09:58.640 --> 00:10:00.640]  戰爭戰爭戰爭
[00:10:00.640 --> 00:10:06.640]  所以可能是最輝煌、最國泰民安的年代
[00:10:06.640 --> 00:10:10.640]  可能是大衛、可能是所羅門的年代
[00:10:11.640 --> 00:10:13.640]  但那裏只是數十年的事
[00:10:13.640 --> 00:10:17.640]  所羅門之後,以色列國就分裂了
[00:10:17.640 --> 00:10:19.640]  分裂南北兩國
[00:10:19.640 --> 00:10:22.640]  分裂之後,大家有印象
[00:10:22.640 --> 00:10:24.640]  歷代治、烈皇紀
[00:10:24.640 --> 00:10:26.640]  不斷打仗打仗打仗
[00:10:26.640 --> 00:10:30.640]  外族入侵,南國北國自己打仗
[00:10:30.640 --> 00:10:32.640]  然後不斷的權力更替
[00:10:32.640 --> 00:10:36.640]  那些行耶和華眼中看為惡的事
[00:10:36.640 --> 00:10:40.640]  然後耶和華又換,不斷權力更替
[00:10:40.640 --> 00:10:42.640]  然後又很多百年
[00:10:42.640 --> 00:10:44.640]  然後他們經歷的就是
[00:10:44.640 --> 00:10:47.640]  南北兩國相繼亡國、被奴
[00:10:47.640 --> 00:10:51.640]  然後分散到中東、歐洲各個地方
[00:10:51.640 --> 00:10:54.640]  然後都未完,已經分散了
[00:10:54.640 --> 00:10:57.640]  管治他們的權力都不斷換
[00:10:57.640 --> 00:11:00.640]  羅馬,之後繼續
[00:11:00.640 --> 00:11:02.640]  所以對於以色列民來說
[00:11:02.640 --> 00:11:04.640]  其實就算出了埃及也好
[00:11:04.640 --> 00:11:06.640]  他們都是長久的
[00:11:06.640 --> 00:11:10.640]  他們都身處在一個需要被拯救的狀態
[00:11:10.640 --> 00:11:12.640]  特別對於被奴之後的以色列民
[00:11:12.640 --> 00:11:14.640]  他們沒有了自己住的家
[00:11:14.640 --> 00:11:16.640]  沒有了自己的國土
[00:11:16.640 --> 00:11:18.640]  所以其實他們是極度渴望
[00:11:18.640 --> 00:11:23.640]  有一個能夠帶領他們復國的拯救者能夠出現
[00:11:23.640 --> 00:11:25.640]  所以你會有些印象
[00:11:25.640 --> 00:11:31.640]  這份渴求就反映了他們對尼塞亞的期望期待
[00:11:32.640 --> 00:11:36.640]  所以在這段期間,這麼多百年裡
[00:11:36.640 --> 00:11:39.640]  他們每一次守如月節的時候
[00:11:39.640 --> 00:11:43.640]  他們除了宣告耶和華在過去的民族裡
[00:11:43.640 --> 00:11:45.640]  如何施行拯救
[00:11:45.640 --> 00:11:47.640]  其實他們都是承認在當下
[00:11:47.640 --> 00:11:49.640]  在耶和華面前
[00:11:49.640 --> 00:11:51.640]  他們都需要被拯救
[00:11:51.640 --> 00:11:54.640]  其實他們都好像初代在埃及的以色列一樣
[00:11:54.640 --> 00:11:57.640]  他們都仰望在這裡呼求耶和華
[00:11:57.640 --> 00:11:59.640]  對他們現在當下的處境
[00:11:59.640 --> 00:12:02.640]  去實現拯救,去作出行動
[00:12:02.640 --> 00:12:04.640]  亦都是他們在等候另一次
[00:12:04.640 --> 00:12:08.640]  新的,好像出埃及一樣的拯救事件出現
[00:12:08.640 --> 00:12:10.640]  能夠再次發生在他們身上
[00:12:10.640 --> 00:12:12.640]  所以第二個層面
[00:12:12.640 --> 00:12:14.640]  他們在如月節
[00:12:14.640 --> 00:12:16.640]  他們會不斷每一年
[00:12:16.640 --> 00:12:18.640]  在耶和華面前承認
[00:12:18.640 --> 00:12:20.640]  他們當下真的需要耶和華的拯救
[00:12:20.640 --> 00:12:23.640]  而最後第三方面
[00:12:23.640 --> 00:12:26.640]  以色列民在每一年的如月節裡
[00:12:27.640 --> 00:12:29.640]  他們都會去應訊
[00:12:29.640 --> 00:12:34.640]  去宣告他們相信拯救必然將會臨到
[00:12:34.640 --> 00:12:37.640]  剛才我去說以色列人
[00:12:37.640 --> 00:12:39.640]  他們在當下的處境
[00:12:39.640 --> 00:12:41.640]  他們仍然等候,仍然呼求
[00:12:41.640 --> 00:12:43.640]  一次新的出埃及的事件
[00:12:43.640 --> 00:12:46.640]  等候耶和華再行一次拯救事件
[00:12:46.640 --> 00:12:48.640]  他們仍然會這樣等
[00:12:48.640 --> 00:12:51.640]  他們仍然會這樣去呼求
[00:12:51.640 --> 00:12:54.640]  是因為他們相信上帝有一天
[00:12:54.640 --> 00:12:56.640]  必定仍然會拯救
[00:12:56.640 --> 00:12:59.640]  他們是在相信耶和華給他們的應許
[00:12:59.640 --> 00:13:01.640]  他們是在相信耶和華的信實
[00:13:01.640 --> 00:13:06.640]  他們不是在行儀式,行程序,行傳統
[00:13:06.640 --> 00:13:10.640]  他們是作為一個選民的群體
[00:13:10.640 --> 00:13:12.640]  一整個民族
[00:13:12.640 --> 00:13:14.640]  他們在堅守
[00:13:14.640 --> 00:13:17.640]  每一年都在肯定他們作為上帝選民的身份
[00:13:17.640 --> 00:13:19.640]  他們在宣告耶和華的拯救
[00:13:19.640 --> 00:13:21.640]  必然有一天會再次臨到
[00:13:21.640 --> 00:13:24.640]  所以他們仍然去跟從耶和華的吩咐
[00:13:24.640 --> 00:13:28.640]  他們仍然堅守耶和華叫他們去遵守
[00:13:28.640 --> 00:13:33.640]  他們仍然按著昔日耶和華教導他們守儒節的教導去守節
[00:13:33.640 --> 00:13:37.640]  他們仍然去講述耶和華昔日的拯救故事
[00:13:37.640 --> 00:13:41.640]  他們仍然向耶和華發出他們呼求的禱告
[00:13:41.640 --> 00:13:45.640]  因為他們相信拯救仍然必定會臨到
[00:13:47.640 --> 00:13:58.640]  雖然第一個如月節是在出埃及的年代已經發生完的一件事
[00:13:58.640 --> 00:14:01.640]  但當我們仍然去講如月節的時候
[00:14:01.640 --> 00:14:04.640]  它的意義不是純粹說我們紀念
[00:14:04.640 --> 00:14:06.640]  我們紀念第一次出埃及的事件
[00:14:06.640 --> 00:14:10.640]  它不像我們中國人每年都守端午節
[00:14:10.640 --> 00:14:12.640]  我們放端午節
[00:14:12.640 --> 00:14:16.640]  我們放端午節會講一個跟我們毫無關係
[00:14:16.640 --> 00:14:18.640]  是一個講完等於沒有講的屈原的故事
[00:14:18.640 --> 00:14:20.640]  跟你沒有關係的
[00:14:20.640 --> 00:14:23.640]  也不像我們說中秋新年我們講上顎
[00:14:23.640 --> 00:14:25.640]  我們講年壽
[00:14:25.640 --> 00:14:27.640]  我們會講這個故事
[00:14:27.640 --> 00:14:30.640]  但以色列人他們所講的如月節
[00:14:30.640 --> 00:14:33.640]  不是我們今時的端午節中秋節
[00:14:33.640 --> 00:14:38.640]  他們每年都在宣告一個在秘魯得釋放的故事
[00:14:38.640 --> 00:14:41.640]  他們每年都在宣告一個期盼
[00:14:41.640 --> 00:14:47.640]  期盼一個像出埃及事件一樣驚天動地的拯救事件
[00:14:47.640 --> 00:14:50.640]  要再發生在他們的民族身上
[00:14:50.640 --> 00:14:56.640]  而其實如果我們再想清楚一點
[00:14:56.640 --> 00:14:58.640]  去到新約
[00:14:58.640 --> 00:15:06.640]  去到福音書所講耶穌基督那件拯救事件
[00:15:06.640 --> 00:15:10.640]  其實都是圍繞著如月節發生
[00:15:10.640 --> 00:15:16.640]  你記不記得耶穌那晚和門徒所謂的最後晚餐
[00:15:16.640 --> 00:15:19.640]  其實就是發生在守如月節的晚上
[00:15:19.640 --> 00:15:21.640]  我們今天吃飯仍然會吃到
[00:15:21.640 --> 00:15:24.640]  煮餐餅的那塊無烤餅
[00:15:24.640 --> 00:15:28.640]  其實歸根究底就是如月節那塊無烤餅
[00:15:28.640 --> 00:15:30.640]  回去讀一下馬太福音你會看到
[00:15:30.640 --> 00:15:34.640]  其實是上帝定義將耶穌那件拯救事件
[00:15:34.640 --> 00:15:37.640]  定在如月節裏面發生
[00:15:37.640 --> 00:15:40.640]  就是要將耶穌基督的拯救
[00:15:40.640 --> 00:15:45.640]  和摩西大以色列人出埃及的拯救放在一起
[00:15:45.640 --> 00:15:49.640]  甚至上帝要耶穌基督的拯救在規模
[00:15:49.640 --> 00:15:51.640]  在闊度深度在屬靈意義上
[00:15:51.640 --> 00:15:53.640]  在拯救的威力上
[00:15:53.640 --> 00:15:59.640]  都要再次超越摩西大以色列人出埃及那件事件
[00:15:59.640 --> 00:16:00.640]  超越那件事件
[00:16:00.640 --> 00:16:05.640]  甚至可能上帝在耶穌這件拯救事件上
[00:16:05.640 --> 00:16:10.640]  其實是重新向以色列人向我們演繹到底甚麼才是真正的拯救
[00:16:10.640 --> 00:16:13.640]  摩西昔日那份拯救
[00:16:13.640 --> 00:16:15.640]  即是出埃及的拯救
[00:16:15.640 --> 00:16:18.640]  是在肉身是physically他們出了埃及
[00:16:18.640 --> 00:16:19.640]  限制在以色列民
[00:16:19.640 --> 00:16:22.640]  限制在埃及這個地方
[00:16:22.640 --> 00:16:26.640]  但新約裏面耶穌的拯救卻是覆蓋全地
[00:16:26.640 --> 00:16:29.640]  覆蓋歷世歷代所有的人
[00:16:29.640 --> 00:16:31.640]  覆蓋每一個人包括他的內在
[00:16:31.640 --> 00:16:34.640]  他的屬靈生命
[00:16:34.640 --> 00:16:36.640]  所以其實是耶穌昔日的拯救
[00:16:36.640 --> 00:16:41.640]  是在回應歷年來以色列人在逾節裏面
[00:16:41.640 --> 00:16:43.640]  他們的呼求
[00:16:43.640 --> 00:16:45.640]  他們需要拯救的呼求
[00:16:45.640 --> 00:16:48.640]  上帝有種意味是和以色列人這樣說
[00:16:48.640 --> 00:16:51.640]  你以為我應許給你的拯救
[00:16:51.640 --> 00:16:54.640]  是摩西出埃及那種規模嗎
[00:16:54.640 --> 00:16:55.640]  不是
[00:16:55.640 --> 00:16:58.640]  我應許給你我要給你的拯救
[00:16:58.640 --> 00:17:00.640]  是耶穌基督那麼大的拯救
[00:17:00.640 --> 00:17:03.640]  那麼大規模那麼厲害的拯救
[00:17:04.640 --> 00:17:07.640]  所以大家看到整個聖經的敘事
[00:17:07.640 --> 00:17:09.640]  其實都是圍繞著
[00:17:09.640 --> 00:17:11.640]  以色列圍繞著逾月節
[00:17:11.640 --> 00:17:13.640]  這個拯救故事去走
[00:17:13.640 --> 00:17:15.640]  甚至其實我會說
[00:17:15.640 --> 00:17:17.640]  那個拯救的故事
[00:17:17.640 --> 00:17:21.640]  並沒有在耶穌釘十字架的拯救裏面就結束了
[00:17:21.640 --> 00:17:23.640]  即是今天我們說
[00:17:23.640 --> 00:17:25.640]  我們仍然期待著主耶穌再來
[00:17:25.640 --> 00:17:28.640]  我們仍然期盼著新天新地
[00:17:28.640 --> 00:17:30.640]  而那個新天新地耶穌再來
[00:17:30.640 --> 00:17:35.640]  才是最終極最偉大最圓滿的拯救要來臨
[00:17:35.640 --> 00:17:37.640]  所以今天我們的好消息就是
[00:17:37.640 --> 00:17:40.640]  就是逾月節的拯救故事還未結束
[00:17:40.640 --> 00:17:42.640]  還未完結
[00:17:42.640 --> 00:17:48.640]  而無論如何在這個框架
[00:17:48.640 --> 00:17:49.640]  這樣的基礎
[00:17:49.640 --> 00:17:51.640]  即是關於逾月節的基礎
[00:17:51.640 --> 00:17:53.640]  我們回到我們今天
[00:17:53.640 --> 00:17:56.640]  即是一開始我和大家說我們要做的事
[00:17:56.640 --> 00:17:58.640]  我們思考我們今天的敬拜
[00:17:58.640 --> 00:18:00.640]  今天的詩歌敬拜
[00:18:00.640 --> 00:18:02.640]  那甚麼是詩歌敬拜的核心
[00:18:02.640 --> 00:18:05.640]  我們在詩歌敬拜裏面宣告甚麼
[00:18:05.640 --> 00:18:07.640]  在詩歌敬拜裏面我們唱甚麼
[00:18:07.640 --> 00:18:08.640]  說甚麼
[00:18:08.640 --> 00:18:10.640]  更加重要我們為甚麼要唱那些
[00:18:10.640 --> 00:18:12.640]  為甚麼我們要說這些
[00:18:12.640 --> 00:18:14.640]  今天逾月節的學習可能
[00:18:14.640 --> 00:18:16.640]  會提供到幾個新的角度
[00:18:16.640 --> 00:18:18.640]  帶給我們去思考
[00:18:18.640 --> 00:18:20.640]  如果我們說
[00:18:20.640 --> 00:18:21.640]  逾月節裏面
[00:18:21.640 --> 00:18:24.640]  以色列民他們要宣告過去的拯救
[00:18:24.640 --> 00:18:26.640]  他們要承認他們需要被拯救
[00:18:26.640 --> 00:18:28.640]  他們也肯定他們相信
[00:18:28.640 --> 00:18:30.640]  拯救必然將來會臨到
[00:18:30.640 --> 00:18:34.640]  那我就想我們可能就這幾方面去檢視
[00:18:34.640 --> 00:18:36.640]  我們今天每個星期在教會裏面
[00:18:36.640 --> 00:18:38.640]  我們做的崇拜和詩歌敬拜
[00:18:38.640 --> 00:18:40.640]  即是舉個例子
[00:18:40.640 --> 00:18:44.640]  在我們近來所參與的崇拜和詩歌敬拜裏面
[00:18:44.640 --> 00:18:46.640]  我就會問
[00:18:46.640 --> 00:18:49.640]  我們有多常去回顧
[00:18:49.640 --> 00:18:51.640]  去述說 去講述
[00:18:51.640 --> 00:18:53.640]  上帝在過去
[00:18:53.640 --> 00:18:55.640]  祂行過的拯救
[00:18:55.640 --> 00:18:57.640]  或者講述上帝在過去
[00:18:57.640 --> 00:18:59.640]  祂行過的作為
[00:18:59.640 --> 00:19:00.640]  即是我在這裏說的那些
[00:19:00.640 --> 00:19:02.640]  不只是限在聖經裏面說的那些
[00:19:02.640 --> 00:19:04.640]  作為那些的拯救
[00:19:04.640 --> 00:19:07.640]  更加是在說我們作為一個群體
[00:19:07.640 --> 00:19:09.640]  在我們的個人生命裏面
[00:19:09.640 --> 00:19:12.640]  我們有多常去到重述
[00:19:12.640 --> 00:19:14.640]  上帝在過去在不同層面
[00:19:14.640 --> 00:19:16.640]  祂所做過的事
[00:19:16.640 --> 00:19:21.640]  如果我們今天去到說
[00:19:21.640 --> 00:19:22.640]  我們是循著逾月節
[00:19:22.640 --> 00:19:25.640]  今天讓我們這三個向導去到說的時候
[00:19:25.640 --> 00:19:28.640]  其實我們要去講述上帝的作為
[00:19:28.640 --> 00:19:30.640]  不是純粹為了感恩
[00:19:30.640 --> 00:19:33.640]  不是純粹為了跟上帝說聲多謝
[00:19:33.640 --> 00:19:35.640]  即是有禮貌這麼簡單
[00:19:35.640 --> 00:19:38.640]  而是每一次我們在述說上帝的作為的時候
[00:19:38.640 --> 00:19:40.640]  其實我們都在宣告到底
[00:19:40.640 --> 00:19:42.640]  我們所相信所敬拜的上帝
[00:19:42.640 --> 00:19:44.640]  到底是一位怎樣的上帝
