
[00:00:00.000 --> 00:00:02.960]  好,我們先給敬拜隊掌聲
[00:02:41.800 --> 00:02:47.520]  這個故事是有一個法官有一天要開庭
[00:02:47.520 --> 00:02:54.160]  法官上庭後發現原來審判的被告
[00:02:54.160 --> 00:02:55.360]  是他一個兒時玩伴
[00:02:55.360 --> 00:02:57.120]  是其中一個最好的朋友
[00:02:57.120 --> 00:02:58.920]  他們已經很多年沒見面
[00:02:58.920 --> 00:03:01.120]  這個兒時玩伴是一個朋友
[00:03:01.120 --> 00:03:03.200]  因為很窮困的緣故
[00:03:03.200 --> 00:03:05.080]  在他公司犯了一條商業罪
[00:03:05.080 --> 00:03:07.680]  騙了公司很多錢,一筆巨款
[00:03:07.680 --> 00:03:09.200]  於是他被拘捕了
[00:03:09.280 --> 00:03:11.920]  公司要控告他,要他巨額賠償
[00:03:11.920 --> 00:03:15.520]  如果賠不到,就要把他扔進監獄
[00:03:15.520 --> 00:03:18.560]  這個法官面對一個兩難
[00:03:18.560 --> 00:03:19.920]  坦白說,其實也不是兩難
[00:03:19.920 --> 00:03:23.000]  因為不難反而很簡單
[00:03:23.000 --> 00:03:25.280]  但是一個很痛苦的情況
[00:03:25.280 --> 00:03:28.880]  因為他以為要對兒時玩伴秉公辦理
[00:03:28.880 --> 00:03:31.160]  但作為朋友,他又很心痛
[00:03:31.160 --> 00:03:32.360]  因為他知道這個朋友
[00:03:32.360 --> 00:03:34.960]  不可能賠得到這筆巨款
[00:03:34.960 --> 00:03:36.360]  最後他要坐牢
[00:03:36.440 --> 00:03:39.440]  但又不能以殉職的名義作出判決
[00:03:39.440 --> 00:03:41.880]  所以他在開庭時問自己
[00:03:41.880 --> 00:03:43.600]  怎樣做才是最好的
[00:03:43.600 --> 00:03:45.200]  好,故事說到這裡
[00:03:45.200 --> 00:03:46.320]  我們先問問關子
[00:03:46.320 --> 00:03:49.160]  在訊息結尾,我們會說這個故事的結局
[00:03:49.160 --> 00:03:50.760]  知道故事結尾的人
[00:03:50.760 --> 00:03:53.000]  請不要向身邊的人不知人劇透
[00:03:53.000 --> 00:03:55.520]  好,我們回到訊息中
[00:03:55.520 --> 00:03:58.000]  上次我跟大家分享的
[00:03:58.000 --> 00:04:01.080]  是5月…剛才提到的
[00:04:01.080 --> 00:04:02.120]  就是「珍惜放」
[00:04:02.120 --> 00:04:03.760]  「約出罪咎與羞恥」
[00:04:03.840 --> 00:04:07.240]  經文是創世記的…
[00:04:07.240 --> 00:04:10.600]  講述關於…三章一至十三節
[00:04:10.600 --> 00:04:13.640]  講述人類始終的第一件黑歷史
[00:04:13.640 --> 00:04:15.160]  今天剛才提到
[00:04:15.160 --> 00:04:17.320]  我們那段經文也是來自創世記
[00:04:17.320 --> 00:04:20.000]  又是三章,又是始祖墮落的故事
[00:04:20.000 --> 00:04:22.160]  不過今天說的經文
[00:04:22.160 --> 00:04:23.840]  我特意由14節開始說起
[00:04:23.840 --> 00:04:26.840]  因為我想說這個故事的下半段
[00:04:26.840 --> 00:04:30.240]  這個下半段是始祖墮落之後
[00:04:30.320 --> 00:04:34.080]  神對亞當、夏娃和蛇
[00:04:34.080 --> 00:04:36.000]  所來到的私人審判
[00:04:36.000 --> 00:04:38.680]  上次說「我要珍惜放」時
[00:04:38.680 --> 00:04:39.960]  我曾經說過
[00:04:39.960 --> 00:04:43.000]  其實亞當、夏娃真正背棄上帝的地方
[00:04:43.000 --> 00:04:45.400]  不是單純說祂不聽話
[00:04:45.400 --> 00:04:48.280]  也不是只說吃了分辨善惡果
[00:04:48.280 --> 00:04:49.640]  所以就失敗了
[00:04:49.640 --> 00:04:54.080]  而是他們在選擇分辨善惡果的背後
[00:04:54.080 --> 00:04:55.400]  這件事表明了一件事
[00:04:55.400 --> 00:04:58.720]  就是他們不再相信上帝對他們好
[00:04:58.800 --> 00:05:01.160]  所以他們要將分辨善惡的權利
[00:05:01.160 --> 00:05:03.080]  拿在自己手上
[00:05:03.080 --> 00:05:04.320]  當然到了這些時候
[00:05:04.320 --> 00:05:05.640]  我們作為讀者就會問
[00:05:05.640 --> 00:05:07.960]  上帝是否這麼小器
[00:05:07.960 --> 00:05:09.480]  是否因為人類不信任他
[00:05:09.480 --> 00:05:11.160]  所以就懲罰人類
[00:05:11.160 --> 00:05:12.320]  要解答這個問題
[00:05:12.320 --> 00:05:16.040]  其實我們要再問一個問題
[00:05:16.040 --> 00:05:20.280]  到底創世記三章想說甚麼
[00:05:20.280 --> 00:05:22.680]  如果我們只要見證人類墮落的起源
[00:05:22.680 --> 00:05:24.600]  其實我們不用看聖經
[00:05:24.600 --> 00:05:26.280]  我們每天都來見證
[00:05:26.360 --> 00:05:29.560]  社會的人類有多敗落、多墮落
[00:05:29.560 --> 00:05:30.720]  我們為何還要看聖經
[00:05:30.720 --> 00:05:34.400]  來找出人類為何墮落、多壞的源頭
[00:05:34.400 --> 00:05:36.360]  其實我不是的
[00:05:36.360 --> 00:05:38.160]  我不是想找出人類有多壞
[00:05:38.160 --> 00:05:41.800]  反過來,我想在這個故事中證明
[00:05:41.800 --> 00:05:43.800]  上帝有多壞、多小器
[00:05:43.800 --> 00:05:45.440]  吃蘋果,不相信你
[00:05:45.440 --> 00:05:46.640]  你便跟我們分得這麼重
[00:05:46.640 --> 00:05:48.600]  是否這樣,又可以嗎
[00:05:48.600 --> 00:05:49.920]  好,戴上頭盔吧
[00:05:49.920 --> 00:05:53.120]  我經常覺得自己算是一個頗愚蠢的人
[00:05:53.200 --> 00:05:56.200]  所以我經常覺得自己不懂得
[00:05:56.200 --> 00:05:57.840]  如何看聖經才是最好的
[00:05:57.840 --> 00:05:58.960]  最正確的
[00:05:58.960 --> 00:06:03.240]  人人愚蠢便會想找出正確答案,對吧
[00:06:03.240 --> 00:06:04.880]  但因為我愚蠢的緣故
[00:06:04.880 --> 00:06:06.280]  所以我會很固執地
[00:06:06.280 --> 00:06:08.760]  將一些問題問到我滿意為止
[00:06:08.760 --> 00:06:10.080]  我真的很想知道
[00:06:10.080 --> 00:06:11.520]  到底上帝是否真的這麼小器
[00:06:11.520 --> 00:06:16.040]  但對於人類的懲罰又是否真的這麼嚴厲
[00:06:16.040 --> 00:06:18.160]  是否因為亞當、夏娃不聽話
[00:06:18.160 --> 00:06:20.320]  所以上帝要他們死
[00:06:20.320 --> 00:06:22.560]  我只能用我有限的理解
[00:06:22.640 --> 00:06:25.880]  跟大家分享我對這段經文的理解
[00:06:25.880 --> 00:06:30.800]  我認為即使《創世記》三章14至24節
[00:06:30.800 --> 00:06:34.960]  描述神對於始祖的懲罰也好
[00:06:34.960 --> 00:06:36.200]  審判也好
[00:06:36.200 --> 00:06:40.080]  即使人不再相信神對他們多好
[00:06:40.080 --> 00:06:43.520]  但神仍然在審判中顯露出
[00:06:43.520 --> 00:06:46.400]  祂對人是好的,是有愛的
[00:06:46.400 --> 00:06:47.680]  為何這麼說
[00:06:47.680 --> 00:06:48.960]  首先我們要問…
[00:06:48.960 --> 00:06:50.560]  不,已經是第三個問題
[00:06:50.640 --> 00:06:56.160]  再問到底上帝是否本來就已經說過…
[00:06:56.160 --> 00:07:00.520]  上帝本來說吃了分辨善惡的結果是甚麼
[00:07:00.520 --> 00:07:03.280]  根據《創世記》第二章
[00:07:03.280 --> 00:07:06.200]  他說「其實神說的話」
[00:07:06.200 --> 00:07:09.160]  「你吃的日子必定會死的」
[00:07:09.160 --> 00:07:10.040]  又大頭威了
[00:07:10.040 --> 00:07:13.040]  這次我們會集中說關於人類
[00:07:13.040 --> 00:07:15.280]  人類的部分,被神審判的部分
[00:07:15.280 --> 00:07:17.120]  蛇的部分我就不多說了
[00:07:17.200 --> 00:07:19.720]  再集中一點
[00:07:19.720 --> 00:07:23.440]  主要是想說關於夏娃所受傷的部分
[00:07:23.440 --> 00:07:25.320]  為甚麼?一會兒我會說到
[00:07:25.320 --> 00:07:26.960]  頭威帶完了,回到重點
[00:07:26.960 --> 00:07:28.040]  上次也有說過
[00:07:28.040 --> 00:07:32.520]  其實我們不需要想到上帝所說的死
[00:07:32.520 --> 00:07:34.320]  是咬蘋果就會死去的
[00:07:34.320 --> 00:07:36.200]  不是這個意思,我們知道
[00:07:36.200 --> 00:07:39.680]  因為夏娃沒有死,亞當沒有死
[00:07:39.680 --> 00:07:42.400]  他說的是你吃了蘋果…
[00:07:42.400 --> 00:07:43.840]  吃了果子之後
[00:07:43.840 --> 00:07:45.440]  或者你選擇了這條路之後
[00:07:45.520 --> 00:07:49.760]  最後死亡就會跟著你,這是意思
[00:07:49.760 --> 00:07:53.320]  亞當和夏娃吃了分辨善惡果的時候
[00:07:53.320 --> 00:07:56.960]  他們選擇了不再相信上帝的好和愛
[00:07:56.960 --> 00:08:00.200]  想要自己判斷善惡的源頭
[00:08:00.200 --> 00:08:01.600]  就是自己做上帝
[00:08:01.600 --> 00:08:04.000]  所以才會有死亡跟著他們
[00:08:04.000 --> 00:08:09.840]  這個跟著,如果不是即時性的後果
[00:08:09.840 --> 00:08:11.360]  他們就可以再想
[00:08:11.360 --> 00:08:13.840]  難道是跟他們的人生有關
[00:08:13.920 --> 00:08:15.800]  或者跟他們的後裔有關
[00:08:15.800 --> 00:08:18.680]  所以當上帝的審判出現的時候
[00:08:18.680 --> 00:08:21.280]  我們就可以稍微窺探到
[00:08:21.280 --> 00:08:23.760]  審判跟他們的後代有甚麼關係
[00:08:23.760 --> 00:08:25.680]  他們的後代有甚麼遭遇
[00:08:25.680 --> 00:08:28.720]  集中看夏娃的審判
[00:08:28.720 --> 00:08:31.000]  上帝對女人說
[00:08:31.000 --> 00:08:32.200]  那時候她還沒叫夏娃
[00:08:32.200 --> 00:08:36.760]  他說「我必要多加增你懷胎的痛苦」
[00:08:36.760 --> 00:08:39.280]  「你生兒女的時候必多受痛苦」
[00:08:39.280 --> 00:08:40.400]  「你必亂無理的丈夫」
[00:08:40.400 --> 00:08:42.320]  他要管…下面那句先不理他
[00:08:42.400 --> 00:08:45.040]  集中看上面那半句
[00:08:45.040 --> 00:08:47.920]  眨眼看下去
[00:08:47.920 --> 00:08:50.080]  這個判決好像是說
[00:08:50.080 --> 00:08:52.880]  女人10月懷胎就要很痛
[00:08:52.880 --> 00:08:54.120]  甚至有人推測
[00:08:54.120 --> 00:08:57.160]  其實生兒女這部分是比較長的時間
[00:08:57.160 --> 00:08:59.840]  就是說你養大兒子也會很痛苦
[00:08:59.840 --> 00:09:06.080]  但這個審判同時在確立另一件事
[00:09:06.080 --> 00:09:08.440]  我想說,不知道大家有否留意到
[00:09:08.440 --> 00:09:11.760]  其實這個審判中所說的
[00:09:11.840 --> 00:09:14.960]  本來被死亡根除的夏娃
[00:09:14.960 --> 00:09:16.440]  那個女人
[00:09:16.440 --> 00:09:20.960]  在這個女人身上會有生命由她而出
[00:09:20.960 --> 00:09:25.720]  在20節中,下面到阿當幫她改名
[00:09:25.720 --> 00:09:28.560]  說為他老婆冠名為夏娃
[00:09:28.560 --> 00:09:30.160]  意思就是眾生之母
[00:09:30.160 --> 00:09:33.080]  這個生命主題更加突出
[00:09:33.080 --> 00:09:35.440]  上帝不僅在宣判夏娃
[00:09:35.440 --> 00:09:40.040]  要為自己所帶來的惡果承受
[00:09:40.120 --> 00:09:43.480]  同時上帝在用審判逆轉
[00:09:43.480 --> 00:09:46.920]  夏娃必定要承受的死亡結局
[00:09:46.920 --> 00:09:50.440]  生命將會在絕望中得以延續
[00:09:50.440 --> 00:09:53.280]  為何我要高光夏娃
[00:09:53.280 --> 00:09:55.920]  她受的懲罰只有一節
[00:09:55.920 --> 00:09:58.040]  跟你說,多也沒有
[00:09:58.040 --> 00:10:00.760]  她到底比起前面的蛇
[00:10:00.760 --> 00:10:02.720]  比起後面的阿當她老公
[00:10:02.720 --> 00:10:03.960]  都短很多
[00:10:03.960 --> 00:10:04.880]  究竟有甚麼特別
[00:10:04.880 --> 00:10:05.880]  其實我剛剛也說了
[00:10:05.880 --> 00:10:08.080]  其實我不是想高光夏娃
[00:10:08.160 --> 00:10:11.280]  我想高光的是生與死的對比
[00:10:11.280 --> 00:10:14.920]  生與死在聖經中是其中一個
[00:10:14.920 --> 00:10:17.480]  最重要的主題
[00:10:17.480 --> 00:10:21.160]  同時亦是這場審判中最重要的主題
[00:10:21.160 --> 00:10:24.240]  原來當人類不再相信神對他們好
[00:10:24.240 --> 00:10:27.600]  他們面對的最後只有死亡這條路
[00:10:27.600 --> 00:10:29.240]  在這個故事中
[00:10:29.240 --> 00:10:31.200]  聖經中是有人寫的
[00:10:31.200 --> 00:10:34.080]  罪事者很清楚地表達
[00:10:34.160 --> 00:10:39.760]  代表著生命的生命樹
[00:10:39.760 --> 00:10:44.280]  放在代表叛逆的分辨善惡樹的對立面
[00:10:44.280 --> 00:10:45.760]  似乎在這個故事中
[00:10:45.760 --> 00:10:47.600]  生與死兩者
[00:10:47.600 --> 00:10:51.720]  不只是即時的生命和即時的死亡
[00:10:51.720 --> 00:10:55.000]  到底他想探討的生與死是甚麼
[00:10:55.000 --> 00:10:56.880]  好,想知道這個問題
[00:10:56.880 --> 00:10:57.720]  又問到問題了
[00:10:57.720 --> 00:10:59.400]  繼續問這個問題
[00:10:59.400 --> 00:11:00.160]  這個問題的答案
[00:11:00.160 --> 00:11:02.040]  我們要看完段落的最後
[00:11:02.040 --> 00:11:03.440]  在這場審判中
[00:11:03.520 --> 00:11:06.120]  大家都知道最後的結局是
[00:11:06.120 --> 00:11:09.240]  人離開了伊甸園
[00:11:09.240 --> 00:11:12.160]  或被趕離伊甸園作為總結
[00:11:12.160 --> 00:11:13.440]  好,用最簡單的說法
[00:11:13.440 --> 00:11:14.840]  就是伊甸園是甚麼
[00:11:14.840 --> 00:11:16.320]  伊甸園是一個果園
[00:11:16.320 --> 00:11:18.040]  有一大堆果樹
[00:11:18.040 --> 00:11:19.600]  但其實不簡單
[00:11:19.600 --> 00:11:22.240]  因為它是人類歷史上
[00:11:22.240 --> 00:11:26.040]  第一個神與人毫無阻隔相會的地方
[00:11:26.040 --> 00:11:29.400]  聖經後面再一次描寫同一性質的地方
[00:11:29.400 --> 00:11:31.240]  人與神毫無阻隔相會的地方
[00:11:31.320 --> 00:11:33.400]  那些地方被稱為會幕
[00:11:33.400 --> 00:11:34.920]  有一個地方叫聖殿
[00:11:34.920 --> 00:11:38.280]  甚至在聖殿中間有一個叫致勝所的東西
[00:11:38.280 --> 00:11:39.880]  致勝所就是…
[00:11:39.880 --> 00:11:40.960]  好,不說了
[00:11:40.960 --> 00:11:44.680]  亞當和夏娃選擇了不再相信神的好
[00:11:44.680 --> 00:11:48.200]  選擇了叛逆後的後果叫死亡
[00:11:48.200 --> 00:11:49.360]  而這個後果的顯現
[00:11:49.360 --> 00:11:53.040]  似乎是人類再無法留在伊甸園內
[00:11:53.040 --> 00:11:54.520]  所以似乎在這方面
[00:11:54.520 --> 00:11:56.440]  我們可以有一個這樣的理解和結論
[00:11:56.440 --> 00:11:58.760]  就是原來這個故事中
[00:11:58.840 --> 00:12:03.600]  生命的定義是與神毫無阻隔的關係
[00:12:03.600 --> 00:12:06.720]  而死亡就是與神永遠的分離
[00:12:06.720 --> 00:12:09.560]  原來對於以色列人來說
[00:12:09.560 --> 00:12:12.400]  死亡就是與神永遠地分開
[00:12:12.400 --> 00:12:15.320]  而生命就是在神的同在裡
[00:12:15.320 --> 00:12:16.520]  不過這麼說當然是廢話
[00:12:16.520 --> 00:12:18.120]  誰不知道神的同在裡有生命
[00:12:18.120 --> 00:12:20.080]  因為神是生命的神
[00:12:20.080 --> 00:12:23.240]  重點是我們到底怎樣才會得著生命
[00:12:23.240 --> 00:12:24.840]  難道我又來跟你說
[00:12:24.840 --> 00:12:27.640]  多點靈修禱告、讀經、祈禱、敬拜親近主嗎
[00:12:27.720 --> 00:12:29.640]  你不煩我也會染,對吧
[00:12:29.640 --> 00:12:35.240]  所以重心要回到人類選擇死亡的那一步
[00:12:35.240 --> 00:12:36.680]  去看整件事
[00:12:36.680 --> 00:12:40.360]  亞當和夏娃走歪了路
[00:12:40.360 --> 00:12:42.840]  是走到分辨善惡
[00:12:42.840 --> 00:12:47.120]  把分辨善惡的權利從神手中搶走
[00:12:47.120 --> 00:12:50.400]  告訴神,我不相信祢會對我好
[00:12:50.400 --> 00:12:52.800]  然後自己扮演自己的神
[00:12:52.800 --> 00:12:54.040]  但我想說的是
[00:12:54.040 --> 00:12:57.080]  我們真的無法成為分辨善惡的人
[00:12:57.160 --> 00:12:58.640]  坦白說
[00:12:58.640 --> 00:13:01.280]  分辨是法官做的事
[00:13:01.280 --> 00:13:03.720]  是法庭上的用語
[00:13:03.720 --> 00:13:05.320]  而真正的法官,我們知道
[00:13:05.320 --> 00:13:07.320]  剛才我開始說
[00:13:07.320 --> 00:13:09.640]  唯有耶穌是審判者
[00:13:09.640 --> 00:13:11.360]  唯有神是審判的時候
[00:13:11.360 --> 00:13:14.160]  我們要憑甚麼去為自己分辨呢
[00:13:14.160 --> 00:13:19.800]  好,生命樹和分辨善惡果樹的對立面
[00:13:19.800 --> 00:13:21.680]  令我想起一位美國的製作家
[00:13:21.680 --> 00:13:24.120]  他不是基督徒,但我覺得他的說話很有道理
[00:13:24.120 --> 00:13:26.640]  他說…可能大家聽過這句話
[00:13:26.720 --> 00:13:32.760]  當你要選擇正確和善良之間的二選一
[00:13:32.760 --> 00:13:35.560]  請你務必選擇善良
[00:13:35.560 --> 00:13:36.920]  人類很有趣
[00:13:36.920 --> 00:13:38.120]  不知道大家有否留意
[00:13:38.120 --> 00:13:41.480]  可能大家有同感或不知所措
[00:13:41.480 --> 00:13:45.480]  我們很喜歡評斷是非
[00:13:45.480 --> 00:13:52.160]  從亞當·夏娃吃了評斷是非的果實開始
[00:13:52.160 --> 00:13:54.440]  我們甚麼都要判斷是否是真是假
[00:13:54.440 --> 00:13:56.200]  但我們從來不知道
[00:13:56.280 --> 00:13:57.440]  以後一樣不會知道
[00:13:57.440 --> 00:13:59.640]  到底怎樣才是真正的正確
[00:13:59.640 --> 00:14:01.760]  我一開始說我是一個蠢人
[00:14:01.760 --> 00:14:03.280]  我很喜歡找到…
[00:14:03.280 --> 00:14:06.400]  對我來說,做對的事是很重要的
[00:14:06.400 --> 00:14:09.000]  但其實這件事是做不到的
[00:14:09.000 --> 00:14:11.000]  只有神才會知道
[00:14:11.000 --> 00:14:13.960]  我們唯一可以做的只有保持善良
[00:14:13.960 --> 00:14:17.520]  不斷追求神
[00:14:17.520 --> 00:14:22.120]  不斷追求在神裡面做善良的決定
[00:14:22.120 --> 00:14:25.520]  就好像神在審判亞當·夏娃的時候
[00:14:25.600 --> 00:14:29.440]  他仍然會延續生命的一項
[00:14:29.440 --> 00:14:34.000]  我相信追求善良的人
[00:14:34.000 --> 00:14:36.440]  不以判斷善惡為先的人
[00:14:36.440 --> 00:14:39.920]  就是追求神同在、追求生命的人
[00:14:39.920 --> 00:14:42.920]  但到底甚麼是善良呢
[00:14:42.920 --> 00:14:44.120]  善良是甚麼呢
[00:14:44.120 --> 00:14:45.280]  其實我剛剛…
[00:14:45.280 --> 00:14:47.560]  剛才還在想這些例子該怎麼說
[00:14:47.560 --> 00:14:49.440]  我還在問我老婆
[00:14:49.440 --> 00:14:51.360]  有甚麼善良的例子可以說
[00:14:51.360 --> 00:14:53.440]  她說的東西很有趣
[00:14:53.440 --> 00:14:54.760]  她說的東西,我一開始不太認同
[00:14:54.840 --> 00:14:55.840]  但越想越覺得
[00:14:55.840 --> 00:14:58.200]  對,其實那些東西就是善良
[00:14:58.200 --> 00:15:01.760]  其實善良不是有尺子讓你量度
[00:15:01.760 --> 00:15:03.320]  「我這樣做就是善良」
[00:15:03.320 --> 00:15:05.040]  「如果這樣做,那就是正確」
[00:15:05.040 --> 00:15:08.760]  但善良是你每天走在街上
[00:15:08.760 --> 00:15:10.440]  每天跟朋友相處
[00:15:10.440 --> 00:15:13.400]  每天跟你家人相處
[00:15:13.400 --> 00:15:15.440]  跟你最討厭的人相處
[00:15:15.440 --> 00:15:16.920]  你在那些時刻
[00:15:16.920 --> 00:15:21.920]  選擇一個不傷害對方的選擇
[00:15:21.920 --> 00:15:23.320]  就是善良
[00:15:23.920 --> 00:15:28.600]  我這個人除了笨外,還有點壞
[00:15:28.600 --> 00:15:32.080]  對於…糟了,這樣說好像很壞
[00:15:32.080 --> 00:15:34.560]  有時聽到說普通話的朋友
[00:15:34.560 --> 00:15:38.880]  我會想掉頭離開
[00:15:38.880 --> 00:15:43.720]  面對說普通話的朋友
[00:15:43.720 --> 00:15:46.920]  他們來問我路
[00:15:46.920 --> 00:15:50.400]  我選擇避開,裝作聽不懂
[00:15:50.480 --> 00:15:55.080]  還是跟他說這條路一直走右轉就到
[00:15:55.080 --> 00:15:58.520]  每一個時刻,你都可以選擇做善良
[00:15:58.520 --> 00:16:02.720]  問題是你知不知道自己…
[00:16:02.720 --> 00:16:04.480]  有一個…
[00:16:04.480 --> 00:16:07.680]  讓我想想
[00:16:07.680 --> 00:16:12.880]  總之善良是每一刻的選擇
[00:16:12.880 --> 00:16:15.480]  話說在2019年
[00:16:15.480 --> 00:16:19.600]  有一次我跟太太…當時還未結婚
[00:16:19.680 --> 00:16:21.240]  在街上逛街
[00:16:21.240 --> 00:16:25.360]  大家明白2019年逛街是甚麼意思
[00:16:25.360 --> 00:16:30.760]  逛街時遇到一位外籍女士
[00:16:30.760 --> 00:16:32.160]  她突然問我們
[00:16:32.160 --> 00:16:34.160]  她用英文問我們
[00:16:34.160 --> 00:16:36.840]  用一個很濃烈的口音問我們
[00:16:36.840 --> 00:16:41.720]  問我們附近有否可以租住的旅舍
[00:16:41.720 --> 00:16:44.800]  當時正在下雨,我和太太都有帶雨傘
[00:16:44.800 --> 00:16:47.240]  但那位女士沒有帶雨傘,濕透了
[00:16:47.320 --> 00:16:50.800]  她拿著一個小小的行李箱
[00:16:50.800 --> 00:16:55.800]  她跟我們說她和女伴分手了
[00:16:55.800 --> 00:17:00.760]  她旅行的同伴似乎已經離開了
[00:17:00.760 --> 00:17:04.920]  她說她的機票還要等10天才可以飛
[00:17:04.920 --> 00:17:06.520]  我很好奇
[00:17:06.520 --> 00:17:09.280]  怎麼聽都覺得很虛無,很可疑
[00:17:09.280 --> 00:17:15.040]  但當時我們都覺得沒理由丟下她
[00:17:15.120 --> 00:17:17.640]  雖然我很懷疑
[00:17:17.640 --> 00:17:21.720]  但我太太覺得不要,先帶她逛一圈
[00:17:21.720 --> 00:17:24.120]  最後我們找不到旅舍
[00:17:24.120 --> 00:17:27.440]  只找到一間麥當勞
[00:17:27.440 --> 00:17:30.520]  我們在麥當勞跟她坐下來
[00:17:30.520 --> 00:17:33.400]  然後我們打電話問她
[00:17:33.400 --> 00:17:35.040]  有否地方有旅舍住
[00:17:35.040 --> 00:17:39.760]  有否人馬上可以幫助這位女士
[00:17:39.840 --> 00:17:44.880]  最後我太太的教會組長
[00:17:44.880 --> 00:17:49.400]  不是組長,總之是她的屬靈導師
[00:17:49.400 --> 00:17:52.360]  她和她的丈夫一起過來
[00:17:52.360 --> 00:18:00.880]  在佐敦附近找到一個
[00:18:00.880 --> 00:18:03.600]  幾百元可以住一晚的地方
[00:18:03.600 --> 00:18:05.840]  馬上就拿了一腳
[00:18:05.840 --> 00:18:09.080]  我在想,我想了很久
[00:18:09.160 --> 00:18:12.360]  別說面對一位說英文的女士
[00:18:12.360 --> 00:18:13.560]  我也很懷疑
[00:18:13.560 --> 00:18:15.520]  如果那是一位說普通話的人士
[00:18:15.520 --> 00:18:16.920]  我應該不會理會她
[00:18:16.920 --> 00:18:21.520]  但這並不是善良
[00:18:21.520 --> 00:18:24.480]  或者善良真的沒有標準
[00:18:24.480 --> 00:18:26.200]  你不知道當下幫助她後
[00:18:26.200 --> 00:18:27.600]  她會做更差的事
[00:18:27.600 --> 00:18:31.480]  但當下你問心無愧地幫助一個人
[00:18:31.480 --> 00:18:33.200]  或者做善良的決定
[00:18:33.200 --> 00:18:36.080]  這是沒有尺度
[00:18:36.160 --> 00:18:39.200]  同時可以成就善良的事
[00:18:39.200 --> 00:18:43.280]  我鼓勵大家以這個目標去做
[00:18:43.280 --> 00:18:45.960]  還記得一開始的故事嗎
[00:18:45.960 --> 00:18:47.880]  不要劇透
[00:18:47.880 --> 00:18:50.480]  我們說回法官
