
[00:00:00.000 --> 00:00:04.120]  今天會講世代延續神的美德
[00:10:16.760 --> 00:10:18.520]  最後甚至還要去到一個地步
[00:10:18.520 --> 00:10:21.040]  就是背叛上帝
[00:10:21.040 --> 00:10:24.920]  這個相處像不像那些媽媽和兒子
[00:10:24.920 --> 00:10:27.680]  花了一口心思煮一餐菜的時候
[00:10:27.680 --> 00:10:28.800]  兒子吃一口就說
[00:10:28.800 --> 00:10:29.240]  「難吃」
[00:10:29.240 --> 00:10:30.080]  關上房門
[00:10:30.080 --> 00:10:30.760]  然後就說
[00:10:30.760 --> 00:10:32.880]  「去打機了」
[00:10:32.880 --> 00:10:35.680]  詩人寫這首詩
[00:10:35.680 --> 00:10:37.000]  說的兒子
[00:10:37.000 --> 00:10:39.840]  但是寫的是我們
[00:10:39.840 --> 00:10:41.400]  詩人凸顯著
[00:10:41.400 --> 00:10:43.880]  以色列人和上帝的糾纏
[00:10:43.880 --> 00:10:45.160]  好像很冷漠
[00:10:45.160 --> 00:10:46.760]  很不近人情
[00:10:46.760 --> 00:10:48.920]  但是
[00:10:48.920 --> 00:10:51.560]  有時可能那個兒子是我們
[00:10:51.600 --> 00:10:55.520]  那個經文我覺得有一個位置很特別
[00:10:55.520 --> 00:10:57.240]  就是第九節
[00:10:57.240 --> 00:11:02.040]  第九節他用一個畫面形容了整個經文大約
[00:11:02.040 --> 00:11:05.080]  就是上帝和以色列人的相處是怎樣
[00:11:05.080 --> 00:11:05.840]  就是這裡
[00:11:05.840 --> 00:11:08.680]  「以法連人帶著兵器拿著弓
[00:11:08.680 --> 00:11:12.000]  臨陣之日轉身退後」
[00:11:12.000 --> 00:11:14.560]  這個經文的畫面
[00:11:14.560 --> 00:11:17.800]  他不僅僅是形容一次事件
[00:11:17.800 --> 00:11:18.840]  他是在說
[00:11:18.840 --> 00:11:21.440]  以法連臨陣退縮是在形容
[00:11:21.440 --> 00:11:24.720]  一直以來上帝和以色列人相處的情況
[00:11:24.720 --> 00:11:28.240]  你要知道這個是經歷了很多年
[00:11:28.240 --> 00:11:30.280]  一直都是這個狀態
[00:11:30.280 --> 00:11:34.600]  就是不斷背叛上帝
[00:11:34.600 --> 00:11:37.120]  還有舊約寫以法連的時候
[00:11:37.120 --> 00:11:38.880]  有時他不僅是指以法連
[00:11:38.880 --> 00:11:41.120]  他是指整個北國
[00:11:41.120 --> 00:11:43.720]  就是以色列人分了南北國
[00:11:43.720 --> 00:11:46.480]  就是有一半以上的以色列人
[00:11:46.480 --> 00:11:48.160]  他臨陣退縮
[00:11:48.160 --> 00:11:51.120]  即使上帝給予他們一切能力
[00:11:51.120 --> 00:11:52.920]  兵器、弓箭
[00:11:52.920 --> 00:11:55.400]  但是一到臨陣的日子
[00:11:55.400 --> 00:11:59.400]  以色列人有一半以上的人就消失了
[00:11:59.400 --> 00:12:02.800]  就是以色列人他們可能不只是兒子
[00:12:02.800 --> 00:12:06.720]  他可能還會像那些臨結婚的
[00:12:06.720 --> 00:12:09.040]  我想到一個畫面就是未婚夫
[00:12:09.040 --> 00:12:10.160]  籌備婚禮
[00:12:10.160 --> 00:12:12.000]  全部都是自己一個
[00:12:12.000 --> 00:12:12.760]  準備好了
[00:12:12.760 --> 00:12:16.440]  到大日子未婚夫就不知道去了哪裡
[00:12:16.440 --> 00:12:17.960]  最近看到IG是這樣的
[00:12:17.960 --> 00:12:22.400]  就是那個新郎在行禮之前都不見了
[00:12:22.400 --> 00:12:24.720]  新娘去找他的時候
[00:12:24.720 --> 00:12:26.760]  原來他還在健身室做健身
[00:12:26.760 --> 00:12:29.720]  他說每天都要做健身是很重要的
[00:12:29.720 --> 00:12:33.880]  所以新娘就很崩潰地在健身房哭了
[00:12:33.880 --> 00:12:35.960]  就是看過這些東西
[00:12:35.960 --> 00:12:37.480]  即是詩篇78篇
[00:12:37.480 --> 00:12:40.640]  揭示著以色列人有多不堪
[00:12:40.640 --> 00:12:45.480]  但是詩人為何還要去揭示祖宗的醜事
[00:12:45.480 --> 00:12:47.280]  還要流傳給後世
[00:12:47.280 --> 00:12:50.000]  世世代代傳
[00:12:50.000 --> 00:12:51.560]  我自己這樣看
[00:12:51.560 --> 00:12:54.240]  還繫的有時不是人
[00:12:54.240 --> 00:12:56.800]  有時還繫的是罪
[00:12:56.800 --> 00:13:02.440]  有時罪其實有時不只是停留在個人層面
[00:13:02.440 --> 00:13:05.680]  其實罪是融入在我們群體當中
[00:13:05.680 --> 00:13:07.040]  在群體裏面
[00:13:07.040 --> 00:13:08.640]  融入在關係裏面
[00:13:08.640 --> 00:13:11.040]  而這些罪才是最難搞的東西
[00:13:11.040 --> 00:13:14.680]  詩人要揭示的是祖宗的叛逆
[00:13:14.680 --> 00:13:17.640]  其實是為了很想對抗罪
[00:13:17.640 --> 00:13:20.400]  揭發以色列人他們過去的艷芳
[00:13:20.400 --> 00:13:24.240]  是為了讓他們的未來可以得到更新
[00:13:24.240 --> 00:13:27.280]  希望下一代可以揭示群體的罪
[00:13:27.280 --> 00:13:28.680]  可以核制它
[00:13:28.680 --> 00:13:32.960]  並且他將上一代的惡事作為一個警惕
[00:13:32.960 --> 00:13:34.760]  流傳給下一代
[00:13:34.760 --> 00:13:37.920]  其實這個行動是一場屬靈爭戰
[00:13:37.920 --> 00:13:44.280]  是一場和不屬神的文化和環境抗爭
[00:13:44.280 --> 00:13:46.560]  最近在看培靈賢經大會
[00:13:46.560 --> 00:13:48.240]  高明謙那邊的訊息
[00:13:48.240 --> 00:13:50.960]  第一天的早堂都是說類似的東西
[00:13:50.960 --> 00:13:52.600]  大家可以去看看
[00:13:52.600 --> 00:13:54.120]  上星期一
[00:13:54.120 --> 00:13:57.800]  我們青少年有一個泰國的訪孫
[00:13:57.800 --> 00:13:59.360]  我們剛剛回來
[00:13:59.360 --> 00:14:03.000]  訪孫的時候會看別人的國家
[00:14:03.000 --> 00:14:05.160]  很多時候在別人的國家
[00:14:05.160 --> 00:14:07.840]  會比較容易看到屬靈爭戰
[00:14:07.840 --> 00:14:11.600]  因為你在香港就會習慣了文化
[00:14:11.600 --> 00:14:14.360]  但去到其他國家原來是會很不同的
[00:14:14.360 --> 00:14:15.880]  泰國有一個很特別的文化
[00:14:15.880 --> 00:14:18.200]  我稱它為「功德文化」
[00:14:18.200 --> 00:14:19.840]  我們其中有一天的探訪
[00:14:19.840 --> 00:14:21.880]  就是去了一些更新人士的機構
[00:14:21.880 --> 00:14:23.040]  裡面有很多小朋友
[00:14:23.040 --> 00:14:25.800]  很開心地跟你打招呼
[00:14:25.800 --> 00:14:29.200]  剛好我們碰巧遇到一些官員
[00:14:29.200 --> 00:14:31.840]  他來到當中去做功德
[00:14:31.840 --> 00:14:33.440]  他們來得很好
[00:14:33.440 --> 00:14:35.480]  他們會服侍小朋友
[00:14:35.480 --> 00:14:36.880]  他們會舀飯
[00:14:36.880 --> 00:14:38.840]  預備了很豐盛的燕麥
[00:14:38.840 --> 00:14:40.760]  雞翼、薄餅、意粉
[00:14:40.760 --> 00:14:42.040]  他們做這些事
[00:14:42.040 --> 00:14:44.840]  他們覺得可以賺取功德
[00:14:44.840 --> 00:14:46.200]  可以積福
[00:14:46.200 --> 00:14:49.040]  表面上他們在做一些很好的事
[00:14:49.040 --> 00:14:51.400]  但我聽機構的人說
[00:14:51.400 --> 00:14:52.800]  實際上是什麼
[00:14:52.800 --> 00:14:55.280]  實際上就是這個機構的小朋友
[00:14:55.280 --> 00:14:56.480]  大人也是
[00:14:56.480 --> 00:14:59.680]  平時他們大部分的吃飯就是吃炒蛋
[00:14:59.680 --> 00:15:02.120]  因為他們不夠錢開飯
[00:15:02.120 --> 00:15:04.680]  甚至有時候他們有些嬰兒在
[00:15:04.680 --> 00:15:07.160]  他們連嬰兒的奶粉錢都不夠
[00:15:07.160 --> 00:15:11.200]  而且他們平時一群因為是更新人士
[00:15:11.200 --> 00:15:14.200]  整個社會、社區、周圍的人
[00:15:14.200 --> 00:15:15.360]  都是歧視這群人
[00:15:15.360 --> 00:15:17.560]  不可以走到附近
[00:15:17.560 --> 00:15:19.040]  是歧視他們的
[00:15:19.040 --> 00:15:22.280]  表面上是一些功德、積福
[00:15:22.280 --> 00:15:26.240]  但內裡卻是掩藏了一些看不見的罪
[00:15:26.240 --> 00:15:29.560]  貧富懸殊、社會的公義
[00:15:29.560 --> 00:15:33.360]  其實這些真正的罪卻是沒有處理的
[00:15:33.360 --> 00:15:38.440]  今天我們又在流傳什麼文化給我們的下一代呢
[00:15:38.440 --> 00:15:42.600]  可能是一個香港人很喜歡上班的文化
[00:15:42.600 --> 00:15:46.240]  一個追求成績、成就的文化
[00:15:46.240 --> 00:15:48.400]  或者會不會好像經文一樣
[00:15:48.400 --> 00:15:50.040]  會不會我們有一些習慣
[00:15:50.040 --> 00:15:52.520]  有一些罪行、罪惡
[00:15:52.520 --> 00:15:53.960]  我們掩藏
[00:15:53.960 --> 00:15:56.040]  家醜不出外傳
[00:15:56.040 --> 00:15:58.320]  表面上要做好和睦
[00:15:58.320 --> 00:15:59.520]  要抑壓自己
[00:15:59.520 --> 00:16:01.520]  會不會做了這個文化給人呢
[00:16:02.920 --> 00:16:04.840]  歧視真實的自己
[00:16:04.840 --> 00:16:06.600]  面對醜陋的事
[00:16:06.600 --> 00:16:09.080]  過程是很尷尬的
[00:16:09.080 --> 00:16:10.440]  很難堪的
[00:16:10.440 --> 00:16:12.600]  但是你掩藏著那些罪
[00:16:12.600 --> 00:16:13.840]  掩藏著那些問題
[00:16:13.840 --> 00:16:15.960]  不代表問題已經解決了
[00:16:15.960 --> 00:16:19.720]  甚至會令我們自己影響下一代
[00:16:19.720 --> 00:16:21.080]  好像以色列人一樣
[00:16:21.080 --> 00:16:22.400]  根深蒂固
[00:16:22.400 --> 00:16:25.560]  要花很長的時間和上帝相處
[00:16:25.560 --> 00:16:27.920]  才學到什麼真正的愛
[00:16:27.920 --> 00:16:31.160]  前陣子有一齣叫做《混沌少年時》
[00:16:31.160 --> 00:16:32.680]  大家有沒有聽看
[00:16:32.680 --> 00:16:35.040]  Netflix的戲劇集
[00:16:35.040 --> 00:16:36.240]  大家可能會覺得
[00:16:36.240 --> 00:16:38.880]  為什麼男主角的家庭
[00:16:38.880 --> 00:16:40.560]  其實都不差
[00:16:40.560 --> 00:16:42.440]  其實都挺有愛
[00:16:42.440 --> 00:16:44.080]  但是為什麼男生
[00:16:44.080 --> 00:16:46.040]  他成長到最後
[00:16:46.040 --> 00:16:47.720]  好像他的道德
[00:16:47.720 --> 00:16:50.520]  心理上好像有些東西被扭曲了
[00:16:50.520 --> 00:16:51.680]  甚至衍生到
[00:16:51.680 --> 00:16:54.320]  大家知道劇透
[00:16:54.320 --> 00:16:55.000]  是
[00:16:55.000 --> 00:16:57.320]  他去到殺人
[00:16:57.320 --> 00:16:59.320]  為什麼會這樣呢
[00:16:59.320 --> 00:17:00.760]  我自己的見解是
[00:17:00.760 --> 00:17:02.160]  會這樣看那齣戲
[00:17:02.160 --> 00:17:03.680]  其實主角
[00:17:03.680 --> 00:17:08.240]  他的生命狀態和他父親很有關係
[00:17:08.240 --> 00:17:12.920]  他父親都不懂得去面對過去被家暴的自己
[00:17:12.920 --> 00:17:13.680]  那麼
