
[00:00:00.000 --> 00:00:05.080]  好,很高興來到青少年港島
[00:04:32.200 --> 00:04:35.200]  就是說這個救贖的恩典
[00:04:35.200 --> 00:04:37.200]  在上帝那裡
[00:04:37.200 --> 00:04:39.200]  而這份救贖的恩典
[00:04:39.200 --> 00:04:43.200]  就讓我們得到心中的盼望
[00:04:43.200 --> 00:04:49.200]  就不是身邊的靠山、錢等各樣東西
[00:04:49.200 --> 00:04:54.200]  而是上帝的恩典令我們心中有盼望
[00:04:54.200 --> 00:04:58.200]  所以彼得前書第二章又這樣說
[00:04:58.200 --> 00:04:59.200]  第一章又這樣說
[00:04:59.200 --> 00:05:01.200]  第二章又怎麼這樣說呢
[00:05:01.200 --> 00:05:04.200]  我們看第三次
[00:05:04.200 --> 00:05:09.200]  因為你們已經嘗過主恩的滋味
[00:05:09.200 --> 00:05:11.200]  所以你們要怎樣
[00:05:11.200 --> 00:05:15.200]  所以你們就要除去一切的惡毒
[00:05:15.200 --> 00:05:22.200]  一切的詭詐、假善、嫉妒和一切誹謗的話
[00:05:22.200 --> 00:05:25.200]  要愛無那純正的靈奶
[00:05:25.200 --> 00:05:29.200]  像初生嬰孩愛無那一樣
[00:05:29.200 --> 00:05:34.200]  好使你們直著他成長以致得救
[00:05:34.200 --> 00:05:39.200]  他說的是嘗過主恩的滋味
[00:05:39.200 --> 00:05:43.200]  不知道大家嘗過主恩的滋味沒有
[00:05:43.200 --> 00:05:45.200]  是不是
[00:05:45.200 --> 00:05:47.200]  有句話
[00:05:47.200 --> 00:05:50.200]  得人恩果千年記
[00:05:50.200 --> 00:05:54.200]  我們有沒有嘗過主恩的滋味
[00:05:54.200 --> 00:05:55.200]  很難的
[00:05:55.200 --> 00:06:01.200]  耶穌釘在十字架救贖的寶藏
[00:06:01.200 --> 00:06:04.200]  我們只有理性去聽回來
[00:06:04.200 --> 00:06:07.200]  我們有沒有得過主恩的恩典
[00:06:07.200 --> 00:06:09.200]  在想
[00:06:09.200 --> 00:06:12.200]  我上次和那班阿灣拿有個小朋友
[00:06:12.200 --> 00:06:18.200]  我說你可以每年派優惠券去拿禮物
[00:06:18.200 --> 00:06:20.200]  這樣去拿禮物
[00:06:20.200 --> 00:06:22.200]  哇正呀你有這麼多錢去換禮物
[00:06:22.200 --> 00:06:25.200]  他很沒心機的跟我說
[00:06:25.200 --> 00:06:27.200]  跟我說什麼呢
[00:06:27.200 --> 00:06:30.200]  全部都是垃圾
[00:06:30.200 --> 00:06:33.200]  哇垃圾
[00:06:33.200 --> 00:06:34.200]  為什麼這樣說
[00:06:34.200 --> 00:06:36.200]  我說不垃圾
[00:06:36.200 --> 00:06:39.200]  你可以送給別人就變成福氣
[00:06:39.200 --> 00:06:41.200]  後來他又怎麼說
[00:06:41.200 --> 00:06:45.200]  我不喜歡送垃圾給別人
[00:06:45.200 --> 00:06:47.200]  哇
[00:06:47.200 --> 00:06:50.200]  現在的人看這些是什麼
[00:06:50.200 --> 00:06:52.200]  其實是恩典來的
[00:06:52.200 --> 00:06:54.200]  你得到這些東西
[00:06:54.200 --> 00:06:56.200]  就當成垃圾
[00:06:56.200 --> 00:06:58.200]  會不會呀
[00:06:58.200 --> 00:07:03.200]  證明他家裡可能給很多很多的時候
[00:07:03.200 --> 00:07:07.200]  他不稀罕
[00:07:07.200 --> 00:07:09.200]  其實上帝很多恩典給我們
[00:07:09.200 --> 00:07:11.200]  我們有時候不稀罕
[00:07:11.200 --> 00:07:13.200]  不是不稀罕或者可能不覺得是
[00:07:13.200 --> 00:07:17.200]  我以前也是93年我信過耶穌
[00:07:17.200 --> 00:07:18.200]  聽過我講
[00:07:18.200 --> 00:07:21.200]  然後我就買了一層樓
[00:07:21.200 --> 00:07:24.200]  買了一層樓多感恩
[00:07:24.200 --> 00:07:26.200]  是不是很感恩
[00:07:26.200 --> 00:07:28.200]  我感謝主呀
[00:07:28.200 --> 00:07:31.200]  哇這樣就問了弟兄四萬元
[00:07:31.200 --> 00:07:33.200]  那時候四萬元很多
[00:07:33.200 --> 00:07:35.200]  我後來就
[00:07:35.200 --> 00:07:37.200]  有錢都沒還
[00:07:37.200 --> 00:07:39.200]  多麼壞
[00:07:39.200 --> 00:07:41.200]  後來最搞笑的就是
[00:07:41.200 --> 00:07:43.200]  因為我買的是屯門
[00:07:43.200 --> 00:07:47.200]  那時候屯門出來九龍是很長的時間
[00:07:47.200 --> 00:07:50.200]  有藉口不用回教會
[00:07:50.200 --> 00:07:53.200]  因為我逢星期六日才進去
[00:07:53.200 --> 00:07:54.200]  為什麼呢
[00:07:54.200 --> 00:07:56.200]  一至五就媽媽煮飯在觀塘吃飯
[00:07:56.200 --> 00:08:01.200]  所以屯門是我星期六日進去玩的地方
[00:08:01.200 --> 00:08:04.200]  所以一進去玩的地方就開始不回教會了
[00:08:04.200 --> 00:08:07.200]  開始不回教會就變成了什麼
[00:08:07.200 --> 00:08:09.200]  墮落的階梯
[00:08:09.200 --> 00:08:12.200]  不是天國的階梯
[00:08:12.200 --> 00:08:13.200]  就開始墮落了
[00:08:13.200 --> 00:08:14.200]  因為不玩了
[00:08:14.200 --> 00:08:18.200]  後來就開始越來越沒回到教會
[00:08:18.200 --> 00:08:21.200]  就覺得所有事情都是應份的
[00:08:21.200 --> 00:08:25.200]  覺得所有事情都是我自己爭取的
[00:08:25.200 --> 00:08:27.200]  其實每一個人
[00:08:27.200 --> 00:08:30.200]  你呼吸的那一口氣
[00:08:30.200 --> 00:08:32.200]  你有生命在當中
[00:08:32.200 --> 00:08:34.200]  都是恩典
[00:08:34.200 --> 00:08:38.200]  當我經常去露宿者
[00:08:38.200 --> 00:08:41.200]  或者去戒毒所去探訪
[00:08:41.200 --> 00:08:45.200]  去監獄探訪的時候
[00:08:45.200 --> 00:08:47.200]  看到那些人為什麼這麼壞
[00:08:47.200 --> 00:08:50.200]  其實他們本身是善良的
[00:08:50.200 --> 00:08:55.200]  但是他們小時候聚集的那群人
[00:08:55.200 --> 00:08:58.200]  還有他出生的時候
[00:08:58.200 --> 00:09:00.200]  爸爸媽媽怎麼對待他的時候
[00:09:00.200 --> 00:09:04.200]  令到他們在那個環境成長下
[00:09:04.200 --> 00:09:06.200]  誤入歧途
[00:09:06.200 --> 00:09:09.200]  有些人真的很後悔
[00:09:09.200 --> 00:09:11.200]  所以我們算幸福
[00:09:11.200 --> 00:09:13.200]  這些幸福來自上帝的恩典
[00:09:13.200 --> 00:09:15.200]  我們要想
[00:09:15.200 --> 00:09:17.200]  當我們有上帝的恩典
[00:09:17.200 --> 00:09:20.200]  然後就靠著這個主因
[00:09:20.200 --> 00:09:22.200]  做好我們的準備
[00:09:22.200 --> 00:09:25.200]  怎樣做好我們的準備呢
[00:09:25.200 --> 00:09:28.200]  靠著主因的時候
[00:09:28.200 --> 00:09:34.200]  我們要心裡奉主基督為聖
[00:09:34.200 --> 00:09:36.200]  尊他為主
[00:09:36.200 --> 00:09:40.200]  什麼叫心裡奉主基督為聖呢
[00:09:40.200 --> 00:09:45.200]  第一件事就從心開始
[00:09:45.200 --> 00:09:47.200]  上帝看什麼的
[00:09:47.200 --> 00:09:51.200]  看外人的外貌
[00:09:51.200 --> 00:09:53.200]  看人的什麼
[00:09:53.200 --> 00:09:55.200]  看人的內心
[00:09:55.200 --> 00:09:57.200]  不是外貌
[00:09:57.200 --> 00:09:59.200]  你外貌做得多好
[00:09:59.200 --> 00:10:01.200]  你的內心
[00:10:01.200 --> 00:10:02.200]  我們看不到
[00:10:02.200 --> 00:10:04.200]  我看不到你的內心
[00:10:04.200 --> 00:10:06.200]  但你知道自己的內心是怎樣
[00:10:06.200 --> 00:10:08.200]  上帝更加知道你的內心
[00:10:08.200 --> 00:10:10.200]  以為你做些內心想些事
[00:10:10.200 --> 00:10:11.200]  上帝不知道嗎
[00:10:11.200 --> 00:10:14.200]  他知道的
[00:10:14.200 --> 00:10:18.200]  所以從內心出發
[00:10:18.200 --> 00:10:20.200]  尊基督為聖
[00:10:20.200 --> 00:10:22.200]  什麼聖啊
[00:10:22.200 --> 00:10:23.200]  上帝是聖潔的
[00:10:23.200 --> 00:10:25.200]  你整天說上帝聖潔
[00:10:25.200 --> 00:10:27.200]  我們唱歌時經常說上帝聖潔
[00:10:27.200 --> 00:10:30.200]  但有沒有想過自己有時候污穢
[00:10:31.200 --> 00:10:33.200]  有沒有
[00:10:33.200 --> 00:10:37.200]  你有時候要反思自己
[00:10:37.200 --> 00:10:39.200]  我整天說上帝聖潔
[00:10:39.200 --> 00:10:41.200]  我有沒有做一些污穢的事
[00:10:41.200 --> 00:10:47.200]  還有沒有一些懼怕的感覺
[00:10:47.200 --> 00:10:49.200]  上帝如果聖潔的時候
[00:10:49.200 --> 00:10:51.200]  不要緊啦,我恩信清義
[00:10:51.200 --> 00:10:53.200]  我做些壞事都不要緊
[00:10:53.200 --> 00:10:54.200]  這樣嗎
[00:10:54.200 --> 00:10:56.200]  那你的聖潔去了哪裡
[00:10:56.200 --> 00:10:57.200]  上帝的聖潔
[00:10:57.200 --> 00:11:00.200]  你都要自己去檢視一下
[00:11:00.200 --> 00:11:06.200]  你有沒有做一些污穢的事
[00:11:06.200 --> 00:11:08.200]  有沒有懼怕
[00:11:08.200 --> 00:11:10.200]  有沒有敬畏上帝
[00:11:10.200 --> 00:11:15.200]  我們整天就考慮認主
[00:11:15.200 --> 00:11:17.200]  主耶穌基督
[00:11:17.200 --> 00:11:20.200]  但心卻遠離主耶穌基督
[00:11:20.200 --> 00:11:23.200]  所以我們整天考慮說
[00:11:23.200 --> 00:11:24.200]  聖潔聖潔
[00:11:24.200 --> 00:11:25.200]  上帝是聖潔的時候
[00:11:25.200 --> 00:11:29.200]  我們有沒有整天去檢視自己
[00:11:29.200 --> 00:11:30.200]  去敬畏上帝
[00:11:30.200 --> 00:11:33.200]  然後專基督為主
[00:11:33.200 --> 00:11:35.200]  是啊
[00:11:35.200 --> 00:11:36.200]  現在不是
[00:11:36.200 --> 00:11:39.200]  現在就好像阿拉丁神燈
[00:11:39.200 --> 00:11:44.200]  主耶穌求你給我一個好的老公
[00:11:44.200 --> 00:11:47.200]  求你給我有好的老婆
[00:11:47.200 --> 00:11:50.200]  求你給我有好的職業
[00:11:50.200 --> 00:11:51.200]  是不是
[00:11:51.200 --> 00:11:55.200]  求你給我一把好的聲音唱歌
[00:11:55.200 --> 00:11:59.200]  求你給我有好的靈性
[00:11:59.200 --> 00:12:00.200]  是不是這樣
[00:12:00.200 --> 00:12:04.200]  有很多事都是要自己為主
[00:12:04.200 --> 00:12:05.200]  不是上帝為主
[00:12:05.200 --> 00:12:06.200]  不是為自己為主
[00:12:06.200 --> 00:12:10.200]  現在很多人就是為自己為主去想事
[00:12:10.200 --> 00:12:13.200]  什麼事要自己先行
[00:12:13.200 --> 00:12:15.200]  這樣
[00:12:15.200 --> 00:12:19.200]  還有這個
[00:12:19.200 --> 00:12:24.200]  其實奉主耶穌為主的時候
[00:12:24.200 --> 00:12:27.200]  這個是我們核心信仰
[00:12:27.200 --> 00:12:29.200]  是主
[00:12:29.200 --> 00:12:30.200]  我們是僕
[00:12:30.200 --> 00:12:32.200]  不是反過來
[00:12:32.200 --> 00:12:36.200]  所以這個不是倫理道德的問題
[00:12:36.200 --> 00:12:38.200]  而是一個很實實在在
[00:12:38.200 --> 00:12:39.200]  我們是僕人
[00:12:39.200 --> 00:12:41.200]  他是主
[00:12:41.200 --> 00:12:43.200]  所以如果他更加是主的時候
[00:12:43.200 --> 00:12:47.200]  我們要跟著主基督耶穌去實踐
[00:12:47.200 --> 00:12:50.200]  去做好我們自己的生命
[00:12:50.200 --> 00:12:55.200]  所以我們如果不實踐就很膚淺
[00:12:55.200 --> 00:12:56.200]  是不是
[00:12:56.200 --> 00:12:59.200]  不實踐就很膚淺
[00:12:59.200 --> 00:13:02.200]  所以有人問你心中的緣由的時候
[00:13:02.200 --> 00:13:06.200]  你要隨時作好準備去答覆
[00:13:06.200 --> 00:13:08.200]  怎樣作好準備
[00:13:08.200 --> 00:13:09.200]  他有幾樣東西
[00:13:09.200 --> 00:13:12.200]  答辯辯明辯護
[00:13:12.200 --> 00:13:14.200]  即是那個答覆
[00:13:14.200 --> 00:13:16.200]  即是有辯護的意思
[00:13:16.200 --> 00:13:17.200]  為什麼
[00:13:17.200 --> 00:13:19.200]  因為當你行著基督
[00:13:19.200 --> 00:13:22.200]  專基督為聖的時候
[00:13:22.200 --> 00:13:26.200]  你的價值觀跟外面的人不同
[00:13:26.200 --> 00:13:29.200]  到那時候會有人問你
[00:13:29.200 --> 00:13:32.200]  好的問你心中盼望是怎樣
[00:13:32.200 --> 00:13:33.200]  你真好
[00:13:33.200 --> 00:13:34.200]  有些就不是
[00:13:34.200 --> 00:13:35.200]  是挖苦你的
[00:13:35.200 --> 00:13:36.200]  是不是
[00:13:36.200 --> 00:13:38.200]  就好像第十四節這樣說
[00:13:38.200 --> 00:13:40.200]  不要怕人的威嚇
[00:13:40.200 --> 00:13:41.200]  也不要驚慌
[00:13:41.200 --> 00:13:44.200]  即是證明我們信耶穌基督
[00:13:44.200 --> 00:13:46.200]  是挑戰的
[00:13:46.200 --> 00:13:50.200]  在裡面隨時會被人攻擊的
[00:13:50.200 --> 00:13:51.200]  我以前也是
[00:13:51.200 --> 00:13:53.200]  我信了之後
[00:13:53.200 --> 00:13:57.200]  後來我就放了房子
[00:13:57.200 --> 00:13:58.200]  賺到一些錢
[00:13:58.200 --> 00:14:00.200]  好像是靠我自己的能力的時候
[00:14:00.200 --> 00:14:03.200]  有個弟兄經常來叫我回教會
[00:14:03.200 --> 00:14:05.200]  我經常揶揄他
[00:14:05.200 --> 00:14:07.200]  上帝哪裡好
[00:14:07.200 --> 00:14:09.200]  他賺到那麼多錢給我
[00:14:09.200 --> 00:14:13.200]  我回教會那麼久都沒有賺到一滴錢
[00:14:13.200 --> 00:14:15.200]  一點信心都沒有
[00:14:15.200 --> 00:14:21.200]  但是他仍然堅持繼續叫我回教會
[00:14:21.200 --> 00:14:24.200]  直到我十幾年後
[00:14:24.200 --> 00:14:26.200]  我真的跌倒的時候
[00:14:26.200 --> 00:14:28.200]  上帝還盤問我的時候
[00:14:28.200 --> 00:14:30.200]  他再回來找我
[00:14:30.200 --> 00:14:32.200]  我羞愧了
[00:14:32.200 --> 00:14:34.200]  他找我那次
[00:14:34.200 --> 00:14:35.200]  找我的時候
[00:14:35.200 --> 00:14:39.200]  我就說那時候在我妹妹那間教會回教會
[00:14:39.200 --> 00:14:42.200]  我老婆就不喜歡那間教會
[00:14:42.200 --> 00:14:45.200]  後來因為老人家太多
[00:14:45.200 --> 00:14:49.200]  那天他無理由上來我家
[00:14:49.200 --> 00:14:52.200]  他突然上來我家的時候
[00:14:52.200 --> 00:14:53.200]  我就聊著聊著
[00:14:53.200 --> 00:14:54.200]  他就帶我回來沙浸
[00:14:54.200 --> 00:14:56.200]  我就在沙浸成長
[00:14:56.200 --> 00:14:59.200]  就在沙浸做了傳道
[00:14:59.200 --> 00:15:02.200]  這個就是我們看到
[00:15:02.200 --> 00:15:05.200]  我們心中的盼望來自什麼
[00:15:05.200 --> 00:15:09.200]  我們更加要去做好準備
[00:15:09.200 --> 00:15:12.200]  去回答攻擊我們的人
[00:15:12.200 --> 00:15:15.200]  所以這裡說哪幾樣東西
[00:15:15.200 --> 00:15:19.200]  你以溫柔敬畏
[00:15:19.200 --> 00:15:22.200]  溫柔敬畏的心去回答
[00:15:22.200 --> 00:15:23.200]  什麼溫柔
[00:15:23.200 --> 00:15:25.200]  你看不看到耶穌
[00:15:25.200 --> 00:15:27.200]  耶穌怎樣溫柔
[00:15:27.200 --> 00:15:30.200]  他接待小朋友很溫柔
[00:15:30.200 --> 00:15:33.200]  他對妓女也很溫柔
[00:15:33.200 --> 00:15:35.200]  說什麼
[00:15:35.200 --> 00:15:37.200]  我要輸你
[00:15:37.200 --> 00:15:40.200]  但不要再犯罪了
[00:15:40.200 --> 00:15:43.200]  他對稅吏也好
[00:15:43.200 --> 00:15:48.200]  接待稅吏回家吃飯
[00:15:48.200 --> 00:15:49.200]  稅吏接他回家吃飯
[00:15:49.200 --> 00:15:51.200]  他跟稅吏談得來
[00:15:51.200 --> 00:15:52.200]  跟罪人也好
[00:15:52.200 --> 00:15:56.200]  他面對祭司、文士、法理、菜人的時候又怎樣
[00:15:56.200 --> 00:15:59.200]  不講不卑
[00:15:59.200 --> 00:16:06.200]  他更加不會出口惡言
[00:16:06.200 --> 00:16:12.200]  他更加以溫柔謙卑敬畏的態度
[00:16:12.200 --> 00:16:17.200]  去回答眾人的事
[00:16:17.200 --> 00:16:23.200]  所以他賄辱而不勞
[00:16:23.200 --> 00:16:25.200]  我們有沒有呢
[00:16:25.200 --> 00:16:28.200]  我們有時候被人惹怒就很生氣
[00:16:28.200 --> 00:16:30.200]  有時候很生氣
[00:16:30.200 --> 00:16:32.200]  馬上反駁
[00:16:32.200 --> 00:16:34.200]  不用的
[00:16:34.200 --> 00:16:37.200]  我們溫柔敬畏的心回答
[00:16:37.200 --> 00:16:39.200]  以前我也很生氣
[00:16:39.200 --> 00:16:42.200]  但相信上帝的時候平和了
[00:16:42.200 --> 00:16:46.200]  一個無愧的良心
[00:16:46.200 --> 00:16:50.200]  我們有時候做的事
[00:16:50.200 --> 00:16:55.200]  要想想動機是為了什麼
[00:16:55.200 --> 00:16:57.200]  如果為了上帝就OK
[00:16:57.200 --> 00:16:59.200]  什麼叫為上帝
[00:16:59.200 --> 00:17:00.200]  有時候我們不是的
[00:17:00.200 --> 00:17:03.200]  我們香港人很喜歡雙贏
[00:17:03.200 --> 00:17:04.200]  什麼雙贏
[00:17:04.200 --> 00:17:08.200]  我聽過一個人說搞咖啡室又可以傳福音
[00:17:08.200 --> 00:17:12.200]  誰知搞咖啡室就接了
[00:17:12.200 --> 00:17:13.200]  為什麼
[00:17:13.200 --> 00:17:15.200]  因為很難的
[00:17:15.200 --> 00:17:18.200]  要麼專心去服侍神
[00:17:18.200 --> 00:17:21.200]  要麼就做生意
[00:17:21.200 --> 00:17:23.200]  有時候不可以串在一起
[00:17:23.200 --> 00:17:25.200]  如果串在一起的時候
[00:17:25.200 --> 00:17:27.200]  你又做不到生意
[00:17:27.200 --> 00:17:29.200]  又做不到傳福音
[00:17:29.200 --> 00:17:31.200]  這樣更糟糕
[00:17:31.200 --> 00:17:33.200]  我們要有時候想想
[00:17:33.200 --> 00:17:35.200]  我們一個人
[00:17:35.200 --> 00:17:37.200]  不要想著香港的文化
[00:17:37.200 --> 00:17:39.200]  要雙贏幾贏
[00:17:39.200 --> 00:17:40.200]  沒有的
[00:17:40.200 --> 00:17:43.200]  有些事就是一就一二就二
[00:17:43.200 --> 00:17:47.200]  以前我家教電視
[00:17:47.200 --> 00:17:49.200]  我們那班人很喜歡看球
[00:17:49.200 --> 00:17:51.200]  看球的時候又會罵
[00:17:51.200 --> 00:17:53.200]  罵每個月大家知道多少錢
[00:17:53.200 --> 00:17:54.200]  我不說了
[00:17:54.200 --> 00:17:56.200]  我就放一個奉獻箱在那裡
[00:17:56.200 --> 00:17:58.200]  上來看球就自由奉獻
[00:17:58.200 --> 00:18:00.200]  你說行不行
[00:18:00.200 --> 00:18:02.200]  當然不行
[00:18:02.200 --> 00:18:04.200]  這些就是假道學
[00:18:04.200 --> 00:18:06.200]  是不是
[00:18:06.200 --> 00:18:07.200]  虛假
[00:18:07.200 --> 00:18:09.200]  要麼就給錢請人看
[00:18:09.200 --> 00:18:12.200]  為什麼要收一個奉獻箱
[00:18:12.200 --> 00:18:15.200]  這個奉獻箱的神學都不對
[00:18:15.200 --> 00:18:17.200]  是不是
[00:18:17.200 --> 00:18:20.200]  奉獻是你無條件地奉獻的
[00:18:20.200 --> 00:18:22.200]  不是有條件你看球就給的
[00:18:22.200 --> 00:18:24.200]  這個是有條件的
[00:18:24.200 --> 00:18:27.200]  所以我們不要亂來
[00:18:27.200 --> 00:18:29.200]  我們要無愧的良心
[00:18:29.200 --> 00:18:31.200]  在上帝當中
[00:18:31.200 --> 00:18:33.200]  是不是
[00:18:33.200 --> 00:18:35.200]  動機要清晰
[00:18:35.200 --> 00:18:36.200]  是不是
[00:18:36.200 --> 00:18:38.200]  純正的動機
[00:18:38.200 --> 00:18:42.200]  我上次看到
[00:18:42.200 --> 00:18:44.200]  有一個姐姐傳福音
[00:18:44.200 --> 00:18:46.200]  在街上
[00:18:46.200 --> 00:18:48.200]  她動機是對的
[00:18:48.200 --> 00:18:49.200]  傳福音是對的
[00:18:49.200 --> 00:18:52.200]  但是她少了溫柔敬畏
[00:18:52.200 --> 00:18:54.200]  為什麼
[00:18:54.200 --> 00:18:56.200]  她說的話嚇到人
[00:18:56.200 --> 00:18:58.200]  怎麼嚇到人
[00:18:58.200 --> 00:18:59.200]  一見到人
[00:18:59.200 --> 00:19:01.200]  你要信耶穌
[00:19:01.200 --> 00:19:04.200]  如果不是會落地獄的
[00:19:04.200 --> 00:19:06.200]  哇
[00:19:06.200 --> 00:19:07.200]  後來那個人走過之後
[00:19:07.200 --> 00:19:09.200]  馬上好像不服氣
[00:19:09.200 --> 00:19:10.200]  我看著他
[00:19:10.200 --> 00:19:12.200]  轉頭跟他說
[00:19:12.200 --> 00:19:14.200]  我做善事就行
[00:19:14.200 --> 00:19:15.200]  不行的
[00:19:15.200 --> 00:19:16.200]  做善事都不行
[00:19:16.200 --> 00:19:18.200]  一定要信耶穌才行
[00:19:18.200 --> 00:19:20.200]  如果做善事
[00:19:20.200 --> 00:19:21.200]  都要落地獄的
[00:19:21.200 --> 00:19:23.200]  要永死的
[00:19:23.200 --> 00:19:25.200]  後來那個人怎麼回答
