
[00:00:00.000 --> 00:00:08.200]  今天我們繼續在《阿摩斯書》第五章
[00:02:37.200 --> 00:02:40.200]  去知道禮儀用來做什麼
[00:02:40.200 --> 00:02:43.200]  首先我們去看
[00:02:43.200 --> 00:02:45.200]  這個是一個愛歌的開始
[00:02:45.200 --> 00:02:48.200]  阿摩斯他正在生活在一個
[00:02:48.200 --> 00:02:50.200]  本來南國的地方
[00:02:50.200 --> 00:02:52.200]  去了北國的地方
[00:02:52.200 --> 00:02:55.200]  去一個他不太熟悉的群體裏面
[00:02:55.200 --> 00:02:59.200]  神就召喚他要做一些很先知性的行動
[00:02:59.200 --> 00:03:02.200]  要暴露將來會有一些的圖畫
[00:03:02.200 --> 00:03:04.200]  神的審判來到會發生的
[00:03:04.200 --> 00:03:07.200]  當時他去到北國的時候
[00:03:07.200 --> 00:03:10.200]  其實在整個環境裏面不是在打仗
[00:03:10.200 --> 00:03:12.200]  風平浪靜
[00:03:12.200 --> 00:03:15.200]  人們在大街小巷裏面如常的生活
[00:03:15.200 --> 00:03:18.200]  就是將宗教融入了生活
[00:03:18.200 --> 00:03:23.200]  也同時生活裏面呈現他們所信的耶和華上帝
[00:03:23.200 --> 00:03:25.200]  他們緊守著一些律例
[00:03:25.200 --> 00:03:28.200]  卻是為什麼仍然阿摩斯這位先知
[00:03:28.200 --> 00:03:29.200]  要走進去
[00:03:29.200 --> 00:03:31.200]  神召喚他進去
[00:03:31.200 --> 00:03:34.200]  要做一些這麼誇張的行徑呢
[00:03:34.200 --> 00:03:39.200]  裏面提到其實不只是禮儀的問題
[00:03:39.200 --> 00:03:42.200]  是要重尋禮儀背後
[00:03:42.200 --> 00:03:47.200]  是否能夠轉化明白要更認識上帝呢
[00:03:47.200 --> 00:03:50.200]  在第五章裏面有兩部分
[00:03:50.200 --> 00:03:53.200]  我們都會從這兩個部分去看
[00:03:53.200 --> 00:03:57.200]  一部分就是聖經所提及的哀悼歌
[00:03:57.200 --> 00:04:00.200]  第二部分先知不唱了
[00:04:00.200 --> 00:04:03.200]  他用說話的形式將神的想法
[00:04:03.200 --> 00:04:07.200]  將子民要糾正的事再一次說出來
[00:04:07.200 --> 00:04:10.200]  我們在這裏先看一看第一部分
[00:04:10.200 --> 00:04:12.200]  1至17節
[00:04:12.200 --> 00:04:14.200]  讓我先讀出來
[00:04:15.200 --> 00:04:16.200]  以色列家
[00:04:16.200 --> 00:04:18.200]  聽我為你們所作的哀歌
[00:04:18.200 --> 00:04:20.200]  以色列民跌倒不得再起
[00:04:20.200 --> 00:04:23.200]  躺在地上無人扶起
[00:04:23.200 --> 00:04:24.200]  主耶和華如此說
[00:04:24.200 --> 00:04:27.200]  以色列家的城派出一千
[00:04:27.200 --> 00:04:28.200]  只剩一百
[00:04:28.200 --> 00:04:30.200]  派出一百只剩十個
[00:04:30.200 --> 00:04:33.200]  耶和華向以色列家如此說
[00:04:33.200 --> 00:04:35.200]  你們要尋求我就必存活
[00:04:35.200 --> 00:04:37.200]  不要往伯特利尋求
[00:04:37.200 --> 00:04:39.200]  不要進入吉格
[00:04:39.200 --> 00:04:41.200]  也不要過渡別斯巴
[00:04:41.200 --> 00:04:43.200]  因為吉格必被擄走
[00:04:43.200 --> 00:04:45.200]  伯特利必歸無有
[00:04:45.200 --> 00:04:48.200]  要尋求耶和華就必存活
[00:04:48.200 --> 00:04:51.200]  免得他在約瑟加如火發出
[00:04:51.200 --> 00:04:54.200]  焚燒伯特利無人撲滅
[00:04:54.200 --> 00:04:56.200]  你們這是公平變為恩惻
[00:04:56.200 --> 00:04:59.200]  將公義丟棄於地的人
[00:04:59.200 --> 00:05:01.200]  那做茂聖和參聖
[00:05:01.200 --> 00:05:03.200]  使死刃變為神光
[00:05:03.200 --> 00:05:05.200]  使白晝變為黑夜
[00:05:05.200 --> 00:05:08.200]  召喚海水使其傾倒在地面上的
[00:05:08.200 --> 00:05:10.200]  耶和華是他的命
[00:05:10.200 --> 00:05:12.200]  他快速摧毀強壯的人
[00:05:12.200 --> 00:05:14.200]  毀滅就臨到堡壘
[00:05:14.200 --> 00:05:18.200]  你們怨恨那在城門口斷是非的
[00:05:18.200 --> 00:05:20.200]  真惡那說正直話的
[00:05:20.200 --> 00:05:23.200]  所以因你們踐踏貧寒人
[00:05:23.200 --> 00:05:25.200]  向他們勒索糧稅
[00:05:25.200 --> 00:05:28.200]  你們須建造石作的房屋
[00:05:28.200 --> 00:05:30.200]  卻不得住在其內
[00:05:30.200 --> 00:05:32.200]  須栽植美好的葡萄園
[00:05:32.200 --> 00:05:35.200]  卻不得喝其中所出的酒
[00:05:35.200 --> 00:05:37.200]  我知道你們的罪過何其多
[00:05:37.200 --> 00:05:39.200]  你們的罪惡何其大
[00:05:39.200 --> 00:05:41.200]  你們迫害義人
[00:05:41.200 --> 00:05:42.200]  收受賄賂
[00:05:42.200 --> 00:05:45.200]  在城門口屈枉貧窮人
[00:05:45.200 --> 00:05:48.200]  所以智慧人在這樣的時候
[00:05:48.200 --> 00:05:50.200]  必靜默不言
[00:05:50.200 --> 00:05:53.200]  因為這是險惡的時候
[00:05:53.200 --> 00:05:55.200]  你們要尋求良善
[00:05:55.200 --> 00:05:57.200]  不要尋求邪惡
[00:05:57.200 --> 00:05:58.200]  就必存活
[00:05:58.200 --> 00:06:00.200]  這樣耶和華萬君之上帝
[00:06:00.200 --> 00:06:02.200]  必照你們所說的
[00:06:02.200 --> 00:06:04.200]  與你們同在
[00:06:04.200 --> 00:06:05.200]  要恨惡邪惡
[00:06:05.200 --> 00:06:06.200]  喜愛良善
[00:06:06.200 --> 00:06:08.200]  在城門口秉公行義
[00:06:08.200 --> 00:06:11.200]  或者耶和華萬君之上帝
[00:06:11.200 --> 00:06:14.200]  會施恩給弱勢的愚民
[00:06:14.200 --> 00:06:18.200]  因此主耶和華萬君之上帝如此說
[00:06:18.200 --> 00:06:19.200]  在一切的廣場上
[00:06:19.200 --> 00:06:21.200]  必有哀號的聲音
[00:06:21.200 --> 00:06:22.200]  在各街市上
[00:06:22.200 --> 00:06:23.200]  必有人說
[00:06:23.200 --> 00:06:25.200]  哀哉哀哉
[00:06:25.200 --> 00:06:27.200]  他們叫農夫來哭號
[00:06:27.200 --> 00:06:30.200]  叫擅唱哀歌的來舉哀
[00:06:30.200 --> 00:06:32.200]  各葡萄園都有哀號的聲音
[00:06:32.200 --> 00:06:35.200]  因為我必從你們中間經過
[00:06:35.200 --> 00:06:38.200]  這是耶和華說的
[00:06:38.200 --> 00:06:41.200]  當我們看了1至17節
[00:06:41.200 --> 00:06:44.200]  這是一個哀悼歌
[00:06:44.200 --> 00:06:47.200]  是舊約聖經都用到
[00:06:47.200 --> 00:06:49.200]  透過一個很反常
[00:06:49.200 --> 00:06:52.200]  很反差的局面去唱一首歌
[00:06:52.200 --> 00:06:55.200]  不過我們第一樣要留意的就是
[00:06:55.200 --> 00:06:59.200]  唱這個哀歌其實是一個很大的出路
[00:06:59.200 --> 00:07:03.200]  在阿摩斯書有一本《釋經書》
[00:07:03.200 --> 00:07:07.200]  是來自外國一位舊約聖經學者
[00:07:07.200 --> 00:07:11.200]  他在這17節中用現代人的說法
[00:07:11.200 --> 00:07:13.200]  他說當死亡臨到
[00:07:13.200 --> 00:07:16.200]  人很自然就追問原因
[00:07:16.200 --> 00:07:20.200]  然而那時候的以色列人早已知道答案
[00:07:20.200 --> 00:07:23.200]  我想當我們人生越來越大
[00:07:23.200 --> 00:07:25.200]  其實接觸過很多不同的死亡
[00:07:25.200 --> 00:07:28.200]  或者很多苦難的事情
[00:07:28.200 --> 00:07:30.200]  有時候真的不知道為什麼
[00:07:30.200 --> 00:07:36.200]  不是每件事都在我們人生中找到答案
[00:07:36.200 --> 00:07:39.200]  因為這是上帝的事情
[00:07:39.200 --> 00:07:41.200]  是上帝自己的時間表
[00:07:41.200 --> 00:07:45.200]  但在這一段他不是一聽而論
[00:07:45.200 --> 00:07:49.200]  他說當時阿摩斯這位先知唱哀歌的時候
[00:07:49.200 --> 00:07:53.200]  以色列人聽到應該要有反應
[00:07:53.200 --> 00:07:55.200]  就是知道在說什麼
[00:07:55.200 --> 00:07:58.200]  因為他們在生活中可能不知道
[00:07:58.200 --> 00:08:00.200]  沒有遺憾
[00:08:00.200 --> 00:08:01.200]  但一唱出來
[00:08:01.200 --> 00:08:02.200]  說到那些內容
[00:08:02.200 --> 00:08:05.200]  他們心裡應該是心知肚明的
[00:08:05.200 --> 00:08:08.200]  當我們看到哀歌的出路的時候
[00:08:08.200 --> 00:08:10.200]  我們就說先知為什麼要唱呢
[00:08:10.200 --> 00:08:12.200]  人又為什麼要聽呢
[00:08:12.200 --> 00:08:15.200]  在剛才讀的17節中有一個結構
[00:08:15.200 --> 00:08:18.200]  特別是4至6節
[00:08:18.200 --> 00:08:19.200]  14至15節
[00:08:19.200 --> 00:08:22.200]  大約重覆了三次都提到
[00:08:22.200 --> 00:08:24.200]  要尋求我就必存活
[00:08:24.200 --> 00:08:25.200]  然後告訴別人
[00:08:25.200 --> 00:08:28.200]  「啊?尋求我就必存活?我們有問題嗎?」
[00:08:28.200 --> 00:08:30.200]  「不能活下去嗎?」
[00:08:30.200 --> 00:08:35.200]  他說因為要揭露的是一個整體的圖畫
[00:08:35.200 --> 00:08:37.200]  當時北角以色列
[00:08:37.200 --> 00:08:41.200]  他們都是如常地做一個子民要做的事
[00:08:41.200 --> 00:08:45.200]  卻有時人不會看自己
[00:08:45.200 --> 00:08:48.200]  只會看外面
[00:08:48.200 --> 00:08:52.200]  先知說一些生活的例子
[00:08:52.200 --> 00:08:56.200]  人如何從那些不公義的氛圍走出來
[00:08:56.200 --> 00:08:59.200]  甚至在8至9節中
[00:08:59.200 --> 00:09:01.200]  他說了一個很核心的東西
[00:09:01.200 --> 00:09:06.200]  就是讚頌神有顛覆世界的能力
[00:09:06.200 --> 00:09:10.200]  好像唱那些星星、月亮、海水會覆蓋
[00:09:10.200 --> 00:09:14.200]  今天當我們經常在一個世界的大圖畫
[00:09:14.200 --> 00:09:16.200]  我們說很多東西很沉重
[00:09:16.200 --> 00:09:19.200]  卻是你知道神仍掌管
[00:09:19.200 --> 00:09:24.200]  日、晚、夜、四季
[00:09:24.200 --> 00:09:25.200]  每一樣東西
[00:09:25.200 --> 00:09:28.200]  無論是否按你心中的盤算
[00:09:28.200 --> 00:09:30.200]  它是平均的
[00:09:30.200 --> 00:09:32.200]  有些東西拉長了
[00:09:32.200 --> 00:09:33.200]  有些東西縮短了也好
[00:09:33.200 --> 00:09:37.200]  你知道神創造世界是有秩序的
[00:09:37.200 --> 00:09:40.200]  在這首歌中他要帶出
[00:09:40.200 --> 00:09:44.200]  上帝才有主權去到撥亂歸正
[00:09:44.200 --> 00:09:46.200]  而在這裏才知道
[00:09:46.200 --> 00:09:48.200]  他說了一個很不舒服的圖畫
[00:09:48.200 --> 00:09:51.200]  他提到如果有人跌倒
[00:09:51.200 --> 00:09:53.200]  是沒有人會扶起你的
[00:09:53.200 --> 00:09:56.200]  甚至打仗派一千個只有一百
[00:09:56.200 --> 00:09:59.200]  派一百個只剩下十個
[00:09:59.200 --> 00:10:01.200]  你想想我們在生活裏
[00:10:01.200 --> 00:10:03.200]  如果你是煮飯的人
[00:10:03.200 --> 00:10:05.200]  你大約都猜到每天煮飯
[00:10:05.200 --> 00:10:07.200]  除非你半年煮一次
[00:10:07.200 --> 00:10:10.200]  煮飯很少人用到最後一粒米
[00:10:10.200 --> 00:10:12.200]  才去買米
[00:10:12.200 --> 00:10:16.200]  你一定用剩最後一次兩次去買米
[00:10:16.200 --> 00:10:20.200]  因為人是想有渣拿和有儲備的
[00:10:20.200 --> 00:10:23.200]  但這裏他說打仗那麼重要
[00:10:23.200 --> 00:10:25.200]  會出血的
[00:10:25.200 --> 00:10:27.200]  卻是你派多少出去
[00:10:27.200 --> 00:10:29.200]  剩下的沒有渣拿
[00:10:29.200 --> 00:10:31.200]  是一個這樣的圖畫
[00:10:31.200 --> 00:10:33.200]  甚至十六、十七節他提到
[00:10:33.200 --> 00:10:37.200]  當時在北國裏面其實是頗穩健的
[00:10:37.200 --> 00:10:39.200]  起碼不是在打仗
[00:10:39.200 --> 00:10:41.200]  不是沒得吃
[00:10:41.200 --> 00:10:43.200]  是有富人在
[00:10:43.200 --> 00:10:45.200]  當然也有貧窮人
[00:10:45.200 --> 00:10:48.200]  但他說無論大街也好
[00:10:48.200 --> 00:10:49.200]  市集也好
[00:10:49.200 --> 00:10:50.200]  種植物也好
[00:10:50.200 --> 00:10:52.200]  那些都與我們無關
[00:10:52.200 --> 00:10:55.200]  因為哀聲會在那裏
[00:10:55.200 --> 00:11:00.200]  才知道上帝會從你中間經過
[00:11:00.200 --> 00:11:05.200]  這個圖畫聽到很緊張
[00:11:05.200 --> 00:11:10.200]  如果當時在一個大家都覺得生活不錯的環境
[00:11:10.200 --> 00:11:13.200]  才突然間走出來說這件事
[00:11:13.200 --> 00:11:16.200]  感覺很奇怪
[00:11:16.200 --> 00:11:20.200]  有點像父母親節
[00:11:20.200 --> 00:11:24.200]  母親節叫一班阿灣仔小朋友獻唱
[00:11:24.200 --> 00:11:26.200]  媽媽當然聽得很開心
[00:11:26.200 --> 00:11:29.200]  爸爸或弟兄會怎樣
[00:11:29.200 --> 00:11:31.200]  唱給隔壁的人聽
[00:11:31.200 --> 00:11:33.200]  唱給女士聽
[00:11:33.200 --> 00:11:36.200]  不是,你有份聽
[00:11:36.200 --> 00:11:39.200]  哀歌的時候
[00:11:39.200 --> 00:11:43.200]  他預告神會從人的中間經過
[00:11:43.200 --> 00:11:46.200]  就是預先預告了
[00:11:46.200 --> 00:11:50.200]  今天不只是審判烈國
[00:11:50.200 --> 00:11:53.200]  世界不會有一個完美的人
[00:11:53.200 --> 00:11:55.200]  群體也不會完美
[00:11:55.200 --> 00:11:58.200]  每個地方上帝都參與
[00:11:58.200 --> 00:11:59.200]  上帝都管教
[00:11:59.200 --> 00:12:01.200]  上帝都憐憫
[00:12:01.200 --> 00:12:03.200]  神的特性就是這樣
[00:12:03.200 --> 00:12:05.200]  不只是在阿摩斯裏面
[00:12:05.200 --> 00:12:09.200]  要將烈國數到落地
[00:12:09.200 --> 00:12:12.200]  南國的子民也管教
[00:12:12.200 --> 00:12:13.200]  來到北國
[00:12:13.200 --> 00:12:16.200]  以色列民核心在這個書卷裏面
[00:12:16.200 --> 00:12:20.200]  先知要告訴北國的以色列民
[00:12:20.200 --> 00:12:23.200]  今天這個審判的圖畫
[00:12:23.200 --> 00:12:26.200]  如果將要來到的時候
[00:12:26.200 --> 00:12:30.200]  神指出了人需要正視的地方
[00:12:30.200 --> 00:12:32.200]  再不正視
[00:12:32.200 --> 00:12:34.200]  就要離開群體
[00:12:34.200 --> 00:12:36.200]  收回他的掩護
[00:12:36.200 --> 00:12:37.200]  為什麼?
[00:12:37.200 --> 00:12:40.200]  因為上帝有公義
[00:12:40.200 --> 00:12:41.200]  有憐憫
[00:12:41.200 --> 00:12:43.200]  他並存
[00:12:43.200 --> 00:12:44.200]  在這個裏面
[00:12:44.200 --> 00:12:46.200]  北國的人做了什麼?
[00:12:46.200 --> 00:12:48.200]  我們之前一直讀第二章
[00:12:48.200 --> 00:12:51.200]  也很仔細地看過
[00:12:51.200 --> 00:12:53.200]  他在詩裏面說
[00:12:53.200 --> 00:12:57.200]  連本身公義都變成了恩塵
[00:12:57.200 --> 00:13:01.200]  恩塵就是一些植物的元素
[00:13:01.200 --> 00:13:03.200]  它是苦的
[00:13:03.200 --> 00:13:06.200]  原本在恩塵裏面
[00:13:06.200 --> 00:13:08.200]  可能它有一個特質
[00:13:08.200 --> 00:13:11.200]  但當公義變成了質
[00:13:11.200 --> 00:13:13.200]  成為一些苦的恩塵的時候
[00:13:13.200 --> 00:13:14.200]  做了什麼?
[00:13:14.200 --> 00:13:18.200]  群體說城門口有審判官
[00:13:18.200 --> 00:13:21.200]  當審判官聽到兩個人
[00:13:21.200 --> 00:13:23.200]  在一些事情裏面
[00:13:23.200 --> 00:13:25.200]  你對他不對
[00:13:25.200 --> 00:13:27.200]  這個審判官的角色
[00:13:27.200 --> 00:13:29.200]  人願意聽的時候
[00:13:29.200 --> 00:13:32.200]  審判官失去效能
[00:13:32.200 --> 00:13:35.200]  錢貸貧寒人
[00:13:35.200 --> 00:13:36.200]  我們也提過
[00:13:36.200 --> 00:13:37.200]  是的
[00:13:37.200 --> 00:13:40.200]  那個人可能欠你錢
[00:13:40.200 --> 00:13:41.200]  你是有權
[00:13:41.200 --> 00:13:43.200]  在他不能還的時候
[00:13:43.200 --> 00:13:46.200]  你在奴隸主義
[00:13:46.200 --> 00:13:48.200]  或者在舊約的世界裏面
[00:13:48.200 --> 00:13:51.200]  他們能夠將他成為你的用人
[00:13:51.200 --> 00:13:52.200]  但他在提的
[00:13:52.200 --> 00:13:55.200]  是介意的是什麼?
[00:13:55.200 --> 00:13:57.200]  不是他欠你十萬元不還
[00:13:57.200 --> 00:13:59.200]  不是他故意走去
[00:13:59.200 --> 00:14:00.200]  有錢不還給你
[00:14:00.200 --> 00:14:02.200]  是他欠你一雙鞋子的時候
[00:14:02.200 --> 00:14:04.200]  你就為那一雙鞋子
[00:14:04.200 --> 00:14:07.200]  將他成為你的用人
[00:14:07.200 --> 00:14:12.200]  說的是這些人去到極致
[00:14:12.200 --> 00:14:16.200]  那種慰藥自己
[00:14:16.200 --> 00:14:19.200]  也提到迫害義人
[00:14:19.200 --> 00:14:21.200]  那個人如果在上帝眼中
[00:14:21.200 --> 00:14:24.200]  他真的行義的話
[00:14:24.200 --> 00:14:31.200]  但人卻將他成為一個阻攔他
[00:14:31.200 --> 00:14:33.200]  事實上我們在生活裏面
[00:14:33.200 --> 00:14:36.200]  很難從自己角度去界定
[00:14:36.200 --> 00:14:39.200]  怎樣是對與錯
[00:14:39.200 --> 00:14:43.200]  每一樣東西都似乎有很多兩面
[00:14:43.200 --> 00:14:45.200]  但我想最重要的是
[00:14:45.200 --> 00:14:47.200]  從我們內心出發
[00:14:47.200 --> 00:14:48.200]  今天當我們見到
[00:14:48.200 --> 00:14:51.200]  北國的以色列民被審判的時候
[00:14:51.200 --> 00:14:53.200]  才知道他最重要的
[00:14:53.200 --> 00:14:55.200]  不只是數人的不是
[00:14:55.200 --> 00:14:57.200]  因為人是沒有完美
[00:14:57.200 --> 00:15:00.200]  但才要做挽回的工作
[00:15:00.200 --> 00:15:04.200]  他不停說要尋求我就必存活
[00:15:04.200 --> 00:15:07.200]  早前有一次
[00:15:07.200 --> 00:15:12.200]  在堂所遇到一位媽媽
[00:15:12.200 --> 00:15:15.200]  她說完了一個學校的活動
[00:15:15.200 --> 00:15:20.200]  她的女兒扭下了一件羽絨外套
[00:15:20.200 --> 00:15:22.200]  當日也好像今天星期六
[00:15:22.200 --> 00:15:25.200]  不知道為什麼星期六天氣比較變
[00:15:25.200 --> 00:15:28.200]  我猜她家裡不是唯一的一件外套
[00:15:28.200 --> 00:15:30.200]  但她卻是鍥而不捨
[00:15:30.200 --> 00:15:31.200]  五時也來
[00:15:31.200 --> 00:15:36.200]  她還說不知道可否進入學校的校務處
[00:15:36.200 --> 00:15:39.200]  然後幫她找回外套
[00:15:39.200 --> 00:15:42.200]  作為教會裏面的童工
[00:15:42.200 --> 00:15:46.200]  那個地方不是我們可以說進就進
[00:15:46.200 --> 00:15:49.200]  所以只能說那個地方
[00:15:49.200 --> 00:15:53.200]  你會不會星期一打電話去問我
[00:15:53.200 --> 00:15:56.200]  不是我們不想幫她
[00:15:56.200 --> 00:16:01.200]  而是很多事情不是你說要就能給你
[00:16:01.200 --> 00:16:03.200]  但我明白她為什麼這麼急
[00:16:03.200 --> 00:16:05.200]  因為那晚她沒有外套
[00:16:05.200 --> 00:16:06.200]  可能她很不安
[00:16:06.200 --> 00:16:09.200]  我想說人當很想尋求的時候
[00:16:09.200 --> 00:16:11.200]  就會很緊張
[00:16:11.200 --> 00:16:15.200]  這裡說要尋求耶和華就必存活
[00:16:15.200 --> 00:16:20.200]  尋求在聖經裏面不單是說找得回
[00:16:20.200 --> 00:16:27.200]  欲緊很在乎要迴轉要敬拜
[00:16:27.200 --> 00:16:31.200]  這個字用在聖經很多不同的地方
[00:16:31.200 --> 00:16:35.200]  它有多過一種意義
[00:16:35.200 --> 00:16:38.200]  不只是找得回
[00:16:38.200 --> 00:16:41.200]  什麼是存活
[00:16:41.200 --> 00:16:45.200]  如果我們在這幾年裏面發現
[00:16:45.200 --> 00:16:48.200]  很多弟兄姊妹或我們認識的人
[00:16:48.200 --> 00:16:51.200]  因著很多經濟需要
[00:16:51.200 --> 00:16:54.200]  很多不同的變化轉工
[00:16:54.200 --> 00:16:57.200]  一個做了很久的工種
[00:16:57.200 --> 00:17:00.200]  轉工的時候每個月都有薪金
[00:17:00.200 --> 00:17:03.200]  但你一樣可以不開心
[00:17:03.200 --> 00:17:07.200]  你可以感覺上有渣拿找到了
[00:17:07.200 --> 00:17:10.200]  但不開心是為什麼
[00:17:10.200 --> 00:17:14.200]  可以在一些病裏面找到怎樣吃藥
[00:17:14.200 --> 00:17:16.200]  但你一樣可以吃這麼多藥
[00:17:16.200 --> 00:17:20.200]  為什麼不可以去最原始的好
[00:17:20.200 --> 00:17:25.200]  因為真正的尋求才說尋求我就必存活
[00:17:25.200 --> 00:17:28.200]  那個不單是活命
[00:17:28.200 --> 00:17:32.200]  是說內心的修復和好
[00:17:32.200 --> 00:17:34.200]  是和上帝和好
[00:17:34.200 --> 00:17:38.200]  只有這樣才是唯一的出路
[00:17:38.200 --> 00:17:40.200]  因此聽清楚
[00:17:40.200 --> 00:17:44.200]  才知道他唱這首歌的重點在哪裡
[00:17:44.200 --> 00:17:50.200]  他來到北角時告訴一班人
[00:17:50.200 --> 00:17:55.200]  雖然大家按著上帝的律例做了很多不同的事情
[00:17:55.200 --> 00:17:57.200]  但不是完美
[00:17:57.200 --> 00:17:58.200]  不需要我們完美
[00:17:58.200 --> 00:18:03.200]  但要我們留神有什麼地方是失腳
[00:18:03.200 --> 00:18:07.200]  他再一次用讚美神有顛覆的能力
[00:18:07.200 --> 00:18:10.200]  說那些大自然的事情
[00:18:10.200 --> 00:18:14.200]  是要說神很想恢復那個群體
[00:18:14.200 --> 00:18:18.200]  甚至恢復原來的性質
[00:18:18.200 --> 00:18:22.200]  神想他的子民有屬於他的性質
[00:18:22.200 --> 00:18:26.200]  《愛歌》是為以色列民而作的
[00:18:26.200 --> 00:18:30.200]  是阿摩斯領受上帝的意象
[00:18:30.200 --> 00:18:33.200]  走到一個他不熟悉的群體
[00:18:33.200 --> 00:18:35.200]  在別人都幾歌無聲皮的時候
[00:18:35.200 --> 00:18:38.200]  唱一首很艱難的歌
[00:18:38.200 --> 00:18:41.200]  不是人人都想聽和聽得到入耳
[00:18:41.200 --> 00:18:45.200]  但哪些是勸戒的對象
[00:18:45.200 --> 00:18:46.200]  正如我剛才說的
[00:18:46.200 --> 00:18:48.200]  父親節、母親節
[00:18:48.200 --> 00:18:52.200]  不是那首歌只唱給媽媽或爸爸聽
[00:18:52.200 --> 00:18:56.200]  如果你認定那個家庭是你擁抱的
[00:18:56.200 --> 00:18:58.200]  就算那首歌只唱給媽媽聽
[00:18:58.200 --> 00:19:01.200]  做爸爸都會很開心
[00:19:01.200 --> 00:19:04.200]  看著這幅圖畫覺得是一起共建
[00:19:04.200 --> 00:19:08.200]  《愛歌》是為以色列民唱
[00:19:08.200 --> 00:19:12.200]  但詩人再一次在唱這首歌的時候
[00:19:12.200 --> 00:19:15.200]  用苦口婆心去勸一件事
[00:19:15.200 --> 00:19:19.200]  願意回應的人才是弱勢的愚民
[00:19:19.200 --> 00:19:21.200]  很多人可以一起聽這首歌
[00:19:21.200 --> 00:19:23.200]  但可以評論那首歌
[00:19:23.200 --> 00:19:26.200]  只有聽完對這首歌有反應的人
[00:19:26.200 --> 00:19:29.200]  才是公義的愚民
[00:19:29.200 --> 00:19:33.200]  今天我們在這個角色裡
