
[00:00:00.000 --> 00:00:16.000]  鼓掌
[00:03:21.600 --> 00:03:28.600]  而有五成的人更因為缺乏防疫用品而感到壓力
[00:03:28.600 --> 00:03:33.600]  但我們值得留意以下數個數字需要注意
[00:03:33.600 --> 00:03:38.600]  超過七成的人出現抑鬱症狀
[00:03:38.600 --> 00:03:44.600]  有四成的人出現創傷後壓力症狀
[00:03:44.600 --> 00:03:48.600]  而在年齡層組別更發現
[00:03:48.600 --> 00:03:52.600]  小於25歲的年齡組別
[00:03:52.600 --> 00:03:58.600]  他們出現的症狀高於其他年歲的症狀
[00:03:58.600 --> 00:04:05.600]  換言之我們看到現在面對的情況不是個別的情況
[00:04:05.600 --> 00:04:11.600]  而是我們周遭身邊的人可能有不少人受到困擾
[00:04:11.600 --> 00:04:15.600]  特別是我們年青一代他們看不到未來和將來
[00:04:15.600 --> 00:04:18.600]  我們更加需要關心他們
[00:04:18.600 --> 00:04:25.600]  其實去年歐傑成醫生就這個情況已經講過一次
[00:04:25.600 --> 00:04:32.600]  他的解釋是覺得香港正在發生一場精神創傷的疫潮
[00:04:32.600 --> 00:04:35.600]  但他覺得這個疫潮和一般的情況不同
[00:04:35.600 --> 00:04:39.600]  因為一般的情況所謂創傷後壓力症
[00:04:39.600 --> 00:04:43.600]  是承受的人只會一次過承受
[00:04:43.600 --> 00:04:46.600]  例如地震或者海嘯
[00:04:46.600 --> 00:04:54.600]  但今次香港的疫潮是每星期一直累積下去
[00:04:54.600 --> 00:04:58.600]  那種漫長和無止境
[00:04:58.600 --> 00:05:03.600]  這就是我們香港現在面對的情況
[00:05:03.600 --> 00:05:08.600]  可能就因為這樣有不少人開始決定移民
[00:05:08.600 --> 00:05:14.600]  未有打算移民的都會為了自己的子女開始計劃
[00:05:14.600 --> 00:05:19.600]  有些人考慮過之後決定留在香港
[00:05:19.600 --> 00:05:24.600]  其實每一個人對香港的前途或者個人的抉擇
[00:05:24.600 --> 00:05:26.600]  都有不同的考量
[00:05:26.600 --> 00:05:30.600]  如果你問聖經裏面有沒有講這些東西
[00:05:30.600 --> 00:05:32.600]  有時我們只會想到
[00:05:32.600 --> 00:05:38.600]  不是喔 尼西米 以斯拉他們被擄之後
[00:05:38.600 --> 00:05:44.600]  他們第一時間就想回到自己的地方耶路撒冷去重建聖牆
[00:05:44.600 --> 00:05:47.600]  但其實除了他們之外
[00:05:47.600 --> 00:05:54.600]  仍然有一些猶太人他們決定做異鄉人
[00:05:54.600 --> 00:05:57.600]  他們不打算回去耶路撒冷
[00:05:57.600 --> 00:06:01.600]  這些人聖經又怎樣評價他們呢
[00:06:01.600 --> 00:06:05.600]  今天會從以斯帖記三段經文
[00:06:05.600 --> 00:06:08.600]  我想到兩個信息和大家分享
[00:06:08.600 --> 00:06:12.600]  第一個信息是小心淡忘上帝
[00:06:12.600 --> 00:06:16.600]  以斯帖記其實是一個異鄉人的故事
[00:06:16.600 --> 00:06:26.600]  末底改和以斯帖沒有跟隨部分猶太人回去耶路撒冷重建聖牆
[00:06:26.600 --> 00:06:30.600]  他們留在波斯的宮殿
[00:06:30.600 --> 00:06:36.600]  看來末底改已經決心以波斯為家
[00:06:36.600 --> 00:06:39.600]  甘願做一個異鄉人
[00:06:39.600 --> 00:06:46.600]  他更要求他的姪女以斯帖隱藏猶太人的身份
[00:06:46.600 --> 00:06:48.600]  做波斯人
[00:06:48.600 --> 00:06:54.600]  更要求她成為波斯的皇后
[00:06:54.600 --> 00:07:02.600]  為什麼末底改沒有想過回去耶路撒冷呢
[00:07:02.600 --> 00:07:04.600]  其實經文是沒有交代原因的
[00:07:04.600 --> 00:07:06.600]  但我們從人物的刻畫裏面
[00:07:06.600 --> 00:07:12.600]  我們會看到末底改其實已經淡忘了尋找上帝
[00:07:12.600 --> 00:07:19.600]  當他得罪了哈曼而遭受到抄家滅族
[00:07:19.600 --> 00:07:28.600]  經文是描述到當時全國的猶太人都是哭泣禁食愛好
[00:07:28.600 --> 00:07:32.600]  很多人都披麻戴孝
[00:07:32.600 --> 00:07:34.600]  披麻蒙灰
[00:07:34.600 --> 00:07:40.600]  這些行動其實表明人去追求上帝的表現
[00:07:40.600 --> 00:07:43.600]  但你留意一下唯獨末底改
[00:07:43.600 --> 00:07:46.600]  他只是披麻蒙灰
[00:07:46.600 --> 00:07:50.600]  痛哭哀號
[00:07:50.600 --> 00:07:54.600]  但你有沒有留意他和其他人
[00:07:54.600 --> 00:07:58.600]  猶太人最不同的地方是他沒有禁食
[00:07:58.600 --> 00:08:07.600]  直至他說服了以斯帖出面去解救猶太人滅族之禍
[00:08:07.600 --> 00:08:14.600]  先由他的姪女親自要求末底改和全國的猶太人
[00:08:14.600 --> 00:08:18.600]  為他禁食三日三夜
[00:08:18.600 --> 00:08:25.600]  末底改的確是持守著猶太人哀哭的習俗
[00:08:25.600 --> 00:08:28.600]  他只是披麻蒙灰
[00:08:28.600 --> 00:08:31.600]  但他卻沒有禁食
[00:08:31.600 --> 00:08:37.600]  即是說他沒有去尋求上帝的信仰表現
[00:08:37.600 --> 00:08:47.600]  這意味著末底改對上帝心裏會不會有一份失望
[00:08:47.600 --> 00:08:52.600]  而這份失望令到他根本不想再回去耶路撒冷
[00:08:52.600 --> 00:08:57.600]  所謂重建聖殿這些事情
[00:08:57.600 --> 00:09:05.600]  他是不是心裏已經決心要以斯帖忘記猶太人的本名
[00:09:05.600 --> 00:09:07.600]  沙大哈
[00:09:07.600 --> 00:09:12.600]  就是甘願和他的姪女一同去做波斯人就算了
[00:09:12.600 --> 00:09:14.600]  過完這一生
[00:09:14.600 --> 00:09:19.600]  我們聽到這裏可能有人心裏就會想
[00:09:19.600 --> 00:09:21.600]  我們看看末底改
[00:09:21.600 --> 00:09:25.600]  其實要重建耶路撒冷的城牆一點都不簡單
[00:09:25.600 --> 00:09:27.600]  困難重重
[00:09:27.600 --> 00:09:30.600]  這個末底改竟然可以肆虐無度
[00:09:30.600 --> 00:09:36.600]  寧願留在波斯尋找他自己心靈的補償
[00:09:36.600 --> 00:09:42.600]  而不去爭取去幫手去重建耶路撒冷
[00:09:42.600 --> 00:09:47.600]  但我在這裏不是想和大家批評末底改
[00:09:47.600 --> 00:09:51.600]  或者進行一些什麼辯論
[00:09:51.600 --> 00:09:55.600]  而是想透過末底改這種內心世界
[00:09:55.600 --> 00:10:00.600]  去幫我們反思其實我們現在屬靈狀況是什麼
[00:10:00.600 --> 00:10:06.600]  今天香港再次進入移民潮
[00:10:06.600 --> 00:10:11.600]  我相信因為大家見到我們近幾年
[00:10:11.600 --> 00:10:15.600]  香港實在發生了很多事
[00:10:15.600 --> 00:10:20.600]  而這些事對我們來說是有感覺的
[00:10:20.600 --> 00:10:25.600]  以致我們感到迷失
[00:10:25.600 --> 00:10:29.600]  近年越來越多人說到潘霍華
[00:10:29.600 --> 00:10:35.600]  因為當時他面對納粹政權去屠殺猶太人
[00:10:35.600 --> 00:10:38.600]  他活出一個真正的信仰出來
[00:10:38.600 --> 00:10:43.600]  他到處去呼籲外間的人為猶太人發聲
[00:10:43.600 --> 00:10:47.600]  更加協助猶太人離開德國
[00:10:47.600 --> 00:10:52.600]  但其實很多人都沒有提到
[00:10:52.600 --> 00:10:57.600]  其實潘霍華曾經兩度離開過德國
[00:10:57.600 --> 00:11:00.600]  他是逃離德國的
[00:11:00.600 --> 00:11:07.600]  在1933年希特勒他執政之後
[00:11:07.600 --> 00:11:14.600]  納粹主義逐漸去滅教會
[00:11:14.600 --> 00:11:25.600]  潘霍華用了很多辦法去阻止希特勒介入教會事務
[00:11:25.600 --> 00:11:27.600]  無論他做什麼都好
[00:11:27.600 --> 00:11:31.600]  一來希特勒他當時有九成的支持度
[00:11:31.600 --> 00:11:38.600]  另一方面很多教會的目者都不理會潘霍華的呼籲
[00:11:38.600 --> 00:11:44.600]  最後潘霍華灰心去了英國一間很小的教會
[00:11:44.600 --> 00:11:47.600]  在德國人的教會那裡侍奉
[00:11:47.600 --> 00:11:50.600]  當時他的老師巴特
[00:11:50.600 --> 00:11:55.600]  其實正正是遭受到納粹政權的打壓
[00:11:55.600 --> 00:11:58.600]  而令他失去大學教職
[00:11:58.600 --> 00:12:03.600]  但巴特知道自己的學生潘霍華
[00:12:03.600 --> 00:12:05.600]  竟然離開了德國去了英國
[00:12:05.600 --> 00:12:08.600]  他真的罵潘霍華
[00:12:08.600 --> 00:12:12.600]  你去了做什麼呀?快點回來呀!德國需要你呀!
[00:12:12.600 --> 00:12:14.600]  縱使是這樣都好
[00:12:14.600 --> 00:12:18.600]  潘霍華沒有回德國
[00:12:18.600 --> 00:12:20.600]  他留在英國兩年
[00:12:20.600 --> 00:12:23.600]  但期間他的思想病發
[00:12:23.600 --> 00:12:27.600]  所以偶爾都會回德國講一下道
[00:12:27.600 --> 00:12:30.600]  直至到1935年
[00:12:30.600 --> 00:12:34.600]  潘霍華回德國侍奉
[00:12:34.600 --> 00:12:39.600]  但又再一次遭到納粹政權的打壓
[00:12:39.600 --> 00:12:44.600]  當時拘捕了800個教務和信徒領袖
[00:12:44.600 --> 00:12:46.600]  在1939年
[00:12:46.600 --> 00:12:52.600]  潘霍華再次離開德國去了美國教書
[00:12:52.600 --> 00:12:55.600]  潘霍華都是人來的
[00:12:55.600 --> 00:13:00.600]  他感覺到有不妥的時候
[00:13:00.600 --> 00:13:03.600]  他都會找一些安全的地方
[00:13:03.600 --> 00:13:06.600]  當他見到有需要
[00:13:06.600 --> 00:13:10.600]  他心裏面會有責任感或者使命感
[00:13:10.600 --> 00:13:13.600]  希望為自己的國家去爭取改變
[00:13:13.600 --> 00:13:17.600]  但現實當不是他預期的時候
[00:13:17.600 --> 00:13:19.600]  他都好像一般正常人
[00:13:19.600 --> 00:13:21.600]  有無力感
[00:13:21.600 --> 00:13:23.600]  有危機感
[00:13:23.600 --> 00:13:26.600]  希望找一個地方休息
[00:13:26.600 --> 00:13:28.600]  這個都是人之常情
[00:13:28.600 --> 00:13:32.600]  但潘霍華和末底改最不同的地方是
[00:13:32.600 --> 00:13:36.600]  末底改面對滅族的危機
[00:13:36.600 --> 00:13:40.600]  他沒有禁食去尋求上帝
[00:13:40.600 --> 00:13:43.600]  這個才是令我們值得關注的地方
[00:13:43.600 --> 00:13:45.600]  其實整個以斯帖記
[00:13:45.600 --> 00:13:47.600]  最關注的不是末底改
[00:13:47.600 --> 00:13:51.600]  為什麼不肯回耶路撒冷去重建聖城
[00:13:51.600 --> 00:13:53.600]  竟然留在一個異邦的地方
[00:13:53.600 --> 00:13:55.600]  甘願做異鄉人
[00:13:55.600 --> 00:14:00.600]  以斯帖記最關注的是
[00:14:00.600 --> 00:14:03.600]  末底改在波斯的地方
[00:14:03.600 --> 00:14:06.600]  究竟他和上帝的關係是怎樣呢
[00:14:06.600 --> 00:14:08.600]  當他面對這麼大的危難
[00:14:08.600 --> 00:14:12.600]  他對上帝抱著盼望
[00:14:12.600 --> 00:14:14.600]  還是在那裏失望
[00:14:14.600 --> 00:14:16.600]  甚至死心
[00:14:16.600 --> 00:14:19.600]  以致每個猶太人都禁食
[00:14:19.600 --> 00:14:21.600]  只有他沒有禁食
[00:14:21.600 --> 00:14:25.600]  無論我們留在香港也好
[00:14:25.600 --> 00:14:27.600]  或者離開香港也好
[00:14:27.600 --> 00:14:29.600]  我們不僅僅只是關心
[00:14:29.600 --> 00:14:33.600]  我們個人的前途問題
[00:14:33.600 --> 00:14:35.600]  其實我們更加要關心
[00:14:35.600 --> 00:14:39.600]  我們對上帝是否仍然存在著
[00:14:39.600 --> 00:14:43.600]  火 尋求的心和期盼的心呢
[00:14:43.600 --> 00:14:48.600]  我否認香港真的發生了很多很多事
[00:14:48.600 --> 00:14:54.600]  這些事其實揭示了我們和上帝的關係的真相
[00:14:54.600 --> 00:14:59.600]  在危機裏面我們怎樣理解自己和上帝的關係呢
[00:14:59.600 --> 00:15:05.600]  我們又怎樣理解自己身處的地方的關係呢
[00:15:05.600 --> 00:15:11.600]  又或者我們怎樣理解自己和我們鄰舍的關係呢
[00:15:11.600 --> 00:15:13.600]  弟兄姊妹
[00:15:13.600 --> 00:15:16.600]  不論你去到那裏也好
[00:15:16.600 --> 00:15:20.600]  上帝給予我們不僅是安居樂業
[00:15:20.600 --> 00:15:24.600]  上帝告訴我們人的核心問題
[00:15:24.600 --> 00:15:28.600]  不是要解決解不解放的問題
[00:15:28.600 --> 00:15:34.600]  其實要在那個地方找到自己的根源
[00:15:34.600 --> 00:15:36.600]  在那裏扎根
[00:15:36.600 --> 00:15:38.600]  才是人的需要
[00:15:38.600 --> 00:15:42.600]  因為上帝給予我們不是要我們找意義
[00:15:42.600 --> 00:15:48.600]  而是要我們在那個地方找到自己的定位
[00:15:48.600 --> 00:15:54.600]  因為我們需要和那裏的地方的人建立關係
[00:15:54.600 --> 00:16:00.600]  這樣才能夠知道上帝要我們在那裏的心意
[00:16:00.600 --> 00:16:03.600]  去經歷他的應許
[00:16:03.600 --> 00:16:05.600]  因此弟兄姊妹
[00:16:05.600 --> 00:16:08.600]  無論你留在香港
[00:16:08.600 --> 00:16:12.600]  還是離開香港去外國生活
[00:16:12.600 --> 00:16:16.600]  不僅是想我住在哪裏
[00:16:16.600 --> 00:16:18.600]  我的兒子在哪裏讀書
[00:16:18.600 --> 00:16:21.600]  哪裏讓我找到工作
[00:16:21.600 --> 00:16:23.600]  這些事情都重要
[00:16:23.600 --> 00:16:27.600]  但我相信如果在教會的情況
[00:16:27.600 --> 00:16:30.600]  我們只能夠和你說
[00:16:30.600 --> 00:16:35.600]  既然上帝帶了你去那個地方
[00:16:35.600 --> 00:16:38.600]  你就在那裏的人
[00:16:38.600 --> 00:16:41.600]  那裏你要去扎根
[00:16:41.600 --> 00:16:44.600]  你要關心那裏的事
[00:16:44.600 --> 00:16:48.600]  否則你留在香港和去那裏沒有分別
[00:16:48.600 --> 00:16:51.600]  因為我們可能都是帶著心態
[00:16:51.600 --> 00:16:55.600]  那裏的地方發生什麼事關我什麼事
[00:16:55.600 --> 00:16:57.600]  我在那裏住
[00:16:57.600 --> 00:16:59.600]  如果是這樣
[00:16:59.600 --> 00:17:02.600]  其實我們人生都沒有什麼特別
[00:17:02.600 --> 00:17:04.600]  或者去哪裏住都差不多
[00:17:04.600 --> 00:17:08.600]  唯有我們在那個地方
[00:17:08.600 --> 00:17:11.600]  找到上帝給我們的定位
[00:17:11.600 --> 00:17:14.600]  我們在那裏建立感情
[00:17:14.600 --> 00:17:16.600]  建立關係
[00:17:16.600 --> 00:17:19.600]  無論那裏發生什麼事都好
[00:17:19.600 --> 00:17:22.600]  你越來越知道上帝放在你那裏
[00:17:22.600 --> 00:17:25.600]  在這個時間要做什麼
[00:17:25.600 --> 00:17:28.600]  因此我們思想第二方面
[00:17:28.600 --> 00:17:32.600]  見他被惡同化
[00:17:32.600 --> 00:17:37.600]  以斯帖他身穿皇后的服飾
[00:17:37.600 --> 00:17:39.600]  去見王
[00:17:39.600 --> 00:17:41.600]  王一見到他就說
[00:17:41.600 --> 00:17:43.600]  你有什麼要求快點說
[00:17:43.600 --> 00:17:45.600]  什麼都答應你
[00:17:45.600 --> 00:17:48.600]  但是以斯帖沒有按照
[00:17:48.600 --> 00:17:50.600]  末帝給他的指示
[00:17:50.600 --> 00:17:53.600]  為猶太人請命
[00:17:53.600 --> 00:17:55.600]  他只是要求王
[00:17:55.600 --> 00:17:58.600]  約好準備
[00:17:58.600 --> 00:18:02.600]  滅他全族的哈曼
[00:18:02.600 --> 00:18:07.600]  去出席他所預備的宴會
[00:18:07.600 --> 00:18:12.600]  按哈曼
[00:18:12.600 --> 00:18:18.600]  看到因為皇后這麼體重他
[00:18:18.600 --> 00:18:21.600]  令他心高氣傲的狀況下
[00:18:21.600 --> 00:18:23.600]  我們留意到
[00:18:23.600 --> 00:18:25.600]  以斯帖其實為什麼
[00:18:25.600 --> 00:18:29.600]  當時不立刻向王求
[00:18:29.600 --> 00:18:33.600]  為猶太人伸冤
[00:18:33.600 --> 00:18:38.600]  很相信以斯帖認為當時的時機
[00:18:38.600 --> 00:18:39.600]  未到
[00:18:39.600 --> 00:18:42.600]  再要等多一段時間
[00:18:42.600 --> 00:18:47.600]  因為若是真的要哈曼滅亡
[00:18:47.600 --> 00:18:51.600]  就必定要他瘋狂
[00:18:51.600 --> 00:18:54.600]  在五章九節
[00:18:54.600 --> 00:18:59.600]  當時哈曼和皇后吃完飯後
[00:18:59.600 --> 00:19:01.600]  他心裡很開心
[00:19:01.600 --> 00:19:04.600]  簡直覺得自己已經是
[00:19:04.600 --> 00:19:07.600]  一人之下萬人之上
[00:19:07.600 --> 00:19:09.600]  沒有一個官員像他這樣
[00:19:09.600 --> 00:19:14.600]  可以和皇后和王一同吃飯
[00:19:14.600 --> 00:19:17.600]  但這個時候他就見到末帝蓋
[00:19:17.600 --> 00:19:21.600]  全所有官員都向他跪拜
[00:19:21.600 --> 00:19:24.600]  末帝蓋動都不動
[00:19:24.600 --> 00:19:28.600]  他心裡多麼不開心
[00:19:28.600 --> 00:19:32.600]  因為哈曼能夠被皇后接見
[00:19:32.600 --> 00:19:36.600]  這件事令他相當驕傲
[00:19:36.600 --> 00:19:38.600]  驕傲到一個地步
[00:19:38.600 --> 00:19:43.600]  他回家就找了他的親朋戚友回來
[00:19:43.600 --> 00:19:46.600]  他就自己自誇一輪
[00:19:46.600 --> 00:19:49.600]  你可以看到他心裡已經是
[00:19:49.600 --> 00:19:51.600]  相當之心紅
[00:19:51.600 --> 00:19:54.600]  但一想起末帝蓋
[00:19:54.600 --> 00:19:57.600]  我已經到了今時今日的地位
[00:19:57.600 --> 00:19:59.600]  這個末帝蓋動都不動在我面前
[00:19:59.600 --> 00:20:01.600]  禮也不行
[00:20:01.600 --> 00:20:03.600]  頭也不點
[00:20:03.600 --> 00:20:06.600]  令他心裡覺得很不開心
[00:20:06.600 --> 00:20:09.600]  在這個時候他就接受了
[00:20:09.600 --> 00:20:11.600]  他的親友的建議
[00:20:11.600 --> 00:20:12.600]  這樣吧
[00:20:12.600 --> 00:20:15.600]  你將末帝蓋掛上十字架
[00:20:15.600 --> 00:20:17.600]  這樣就了結了他就行了
[00:20:17.600 --> 00:20:21.600]  這也可以消除了你心頭的怨憤
[00:20:21.600 --> 00:20:24.600]  他覺得這個做法相當好
[00:20:24.600 --> 00:20:30.600]  所以他就安排好將十字架掛上
[00:20:30.600 --> 00:20:34.600]  但正正因為這樣
[00:20:34.600 --> 00:20:40.600]  就可以成為了
[00:20:40.600 --> 00:20:45.600]  哈曼以權謀私的證據
[00:20:45.600 --> 00:20:51.600]  隔了一段時間
[00:20:51.600 --> 00:20:53.600]  到了第二次宴會
[00:20:53.600 --> 00:20:57.600]  哈曼覺得自己相當之榮幸
[00:20:57.600 --> 00:21:01.600]  能夠被皇后再邀請出席宴會
[00:21:01.600 --> 00:21:04.600]  在這個時候就問皇后
[00:21:04.600 --> 00:21:06.600]  你要什麼我都給你
[00:21:06.600 --> 00:21:10.600]  在這個時候以斯帖真的把握機會
[00:21:10.600 --> 00:21:12.600]  他就說
[00:21:12.600 --> 00:21:16.600]  我所求的就是求我的本族
[00:21:16.600 --> 00:21:19.600]  因為我和我的本族被出賣
[00:21:19.600 --> 00:21:23.600]  要被剪除 殺戮 滅絕
[00:21:23.600 --> 00:21:25.600]  皇后聽到這樣
[00:21:25.600 --> 00:21:27.600]  誰要這樣對付你
[00:21:27.600 --> 00:21:29.600]  是誰
[00:21:29.600 --> 00:21:31.600]  以斯帖就馬上說
[00:21:31.600 --> 00:21:36.600]  就是哈曼
[00:21:36.600 --> 00:21:41.600]  於是皇大陸很生氣
[00:21:41.600 --> 00:21:48.600]  生氣到出去透透氣
[00:21:48.600 --> 00:21:52.600]  但為什麼皇后不馬上問罪
[00:21:52.600 --> 00:21:54.600]  而是出去透透氣
[00:21:54.600 --> 00:21:58.600]  其實始終哈曼是百官之首
[00:21:58.600 --> 00:22:00.600]  你要治他的罪
[00:22:00.600 --> 00:22:02.600]  不是說因為他有罪
[00:22:02.600 --> 00:22:04.600]  你就可以治
[00:22:04.600 --> 00:22:07.600]  必須要想到一個萬全的方法
[00:22:07.600 --> 00:22:13.600]  既保住整個官員的士氣
[00:22:13.600 --> 00:22:16.600]  又要去處理他的罪惡
[00:22:16.600 --> 00:22:18.600]  其實在第一章
[00:22:18.600 --> 00:22:20.600]  當皇去廢後的時候
[00:22:20.600 --> 00:22:22.600]  他的做法都是一樣
[00:22:22.600 --> 00:22:28.600]  他會先找一班知法例的人
[00:22:28.600 --> 00:22:30.600]  談一談他才會行動
[00:22:30.600 --> 00:22:33.600]  在這個時候哈曼
[00:22:33.600 --> 00:22:38.600]  立即知道皇今次一定會定他罪
[00:22:38.600 --> 00:22:43.600]  他在想有什麼辦法可以保住他的命
[00:22:43.600 --> 00:22:45.600]  他唯一的辦法
[00:22:45.600 --> 00:22:48.600]  就是求皇后
[00:22:48.600 --> 00:22:51.600]  但因為哈曼太心急
[00:22:51.600 --> 00:22:54.600]  他竟然為了他的命
[00:22:54.600 --> 00:22:58.600]  唯有冒險犯下後宮禁令
[00:22:58.600 --> 00:23:01.600]  結果他的做法
[00:23:01.600 --> 00:23:05.600]  令到皇感到顏面被羞辱
[00:23:05.600 --> 00:23:07.600]  就因為這樣
[00:23:07.600 --> 00:23:10.600]  他要被立即伏法
[00:23:10.600 --> 00:23:14.600]  但伏法的原因並不是因為
[00:23:14.600 --> 00:23:18.600]  單單是他違反後宮禁令
[00:23:18.600 --> 00:23:22.600]  而是有一個相當關鍵的罪行
[00:23:22.600 --> 00:23:26.600]  是皇不可以不馬上殺他
[00:23:26.600 --> 00:23:33.600]  這件事也是以斯帖千算萬算也想不到的
[00:23:33.600 --> 00:23:37.600]  但容許我在第三章再跟大家分享
[00:23:37.600 --> 00:23:39.600]  但在經文裏有沒有留意
[00:23:39.600 --> 00:23:45.600]  我們講了這麼久也看不到有上帝這個名稱
[00:23:45.600 --> 00:23:51.600]  但卻是成為了今天的猶太人
[00:23:51.600 --> 00:23:56.600]  對以斯帖記這本書的爭議眾志
[00:23:56.600 --> 00:24:01.600]  因為他們所看到的不是有沒有上帝這個名字
[00:24:01.600 --> 00:24:03.600]  在這本書裏面
[00:24:03.600 --> 00:24:06.600]  他們所看到的是上帝的作為
[00:24:06.600 --> 00:24:09.600]  以斯帖記這個故事
[00:24:09.600 --> 00:24:17.600]  其實已經是猶太人家傳戶曉的盼望故事
[00:24:17.600 --> 00:24:20.600]  每年的二月底到三月初
[00:24:20.600 --> 00:24:24.600]  他們就會慶祝一個普爾節
[00:24:24.600 --> 00:24:32.600]  這個節日在當時納粹政權
[00:24:32.600 --> 00:24:38.600]  將一群猶太人帶到集中營
[00:24:38.600 --> 00:24:44.600]  這個普爾節成為了一群猶太人的盼望
[00:24:44.600 --> 00:24:49.600]  他們是匿匿埋埋在讀以斯帖記
[00:24:49.600 --> 00:24:54.600]  透過不斷將這個故事重溫
[00:24:54.600 --> 00:24:58.600]  因為這個故事講的訊息很強
[00:24:58.600 --> 00:25:01.600]  就是命運逆轉
[00:25:01.600 --> 00:25:11.600]  而這個命運逆轉也是當時準備被種族清洗的警方
[00:25:11.600 --> 00:25:15.600]  猶太人唯一盼望的來源
[00:25:16.600 --> 00:25:20.600]  他們真的寧願相信上帝的拯救歷史
[00:25:20.600 --> 00:25:23.600]  會在德國重現多一次
[00:25:23.600 --> 00:25:30.600]  他們透過這個寧願相信去否定現實的黑暗
[00:25:30.600 --> 00:25:35.600]  事實上種族清洗根本是天地不容的邪惡
[00:25:35.600 --> 00:25:40.600]  英國著名的牧師Anti Wright
[00:25:40.600 --> 00:25:43.600]  他都講一樣很清楚的
[00:25:43.600 --> 00:25:46.600]  他說在聖經裏面
[00:25:46.600 --> 00:25:48.600]  上帝肯定告訴我們
[00:25:48.600 --> 00:25:51.600]  他會去抑制邪惡
[00:25:51.600 --> 00:25:54.600]  他亦會約束邪惡
[00:25:54.600 --> 00:25:57.600]  不讓邪惡的力量完全得逞
[00:25:57.600 --> 00:26:00.600]  我們在經文裏面看到
[00:26:00.600 --> 00:26:06.600]  如果當要面對這麼大的邪惡的時候
[00:26:06.600 --> 00:26:09.600]  不是因為你有正義感所以可以挑戰他
[00:26:09.600 --> 00:26:10.600]  不是
[00:26:10.600 --> 00:26:13.600]  而是你要為猶太人請命
[00:26:13.600 --> 00:26:17.600]  你就要面對當時的第一權神哈曼
[00:26:17.600 --> 00:26:21.600]  如果是這樣的話就不是好像
[00:26:21.600 --> 00:26:24.600]  當時的茉蒂改想的那麼簡單
[00:26:24.600 --> 00:26:26.600]  總之你去請命就可以了
[00:26:26.600 --> 00:26:28.600]  沒事的 死就死吧
[00:26:28.600 --> 00:26:31.600]  但以斯帖已經長大了
[00:26:31.600 --> 00:26:34.600]  他不再活在他義父的指示之下
[00:26:34.600 --> 00:26:38.600]  當他要決定為猶太人請命
[00:26:38.600 --> 00:26:43.600]  他就必須要周旋在波斯王和哈曼之間
