
[00:00:00.000 --> 00:00:02.000]  今天是大年初一
[00:01:45.920 --> 00:01:47.920]  我們在家的家庭
[00:01:47.920 --> 00:01:53.920]  那一天的第一天的第一天的第一天的第一天 清早
[00:01:53.920 --> 00:01:58.920]  天還黑的時候 沒帶拉的瑪利亞來到墳墓
[00:01:58.920 --> 00:02:04.920]  看見石頭已從墳墓挪開了 就跑來見你
[00:02:04.920 --> 00:02:09.920]  那一天的第一天的第一天的第一天的第一天 清早
[00:02:09.920 --> 00:02:14.920]  看見石頭已從墳墓挪開了 就跑來見你
[00:02:14.920 --> 00:02:19.920]  就跑來見西門彼得和耶穌所愛的那個門徒
[00:02:19.920 --> 00:02:25.920]  對他們說 有人從墳墓裡把主移走了
[00:02:25.920 --> 00:02:29.920]  我們不知道他們把他放在哪裡
[00:02:29.920 --> 00:02:33.920]  彼得和那門徒就出來往墳墓去
[00:02:33.920 --> 00:02:38.920]  兩個人同跑 那門徒比彼得跑得快
[00:02:38.920 --> 00:02:42.920]  先到了墳墓 低頭往裡看
[00:02:42.920 --> 00:02:48.920]  看見西瑪布還放在哪裡 只是沒有進去
[00:02:48.920 --> 00:02:53.920]  西門彼得隨後也到了 進了墳墓
[00:02:53.920 --> 00:02:58.920]  看見西瑪布放在哪裡 又看見耶穌的果頭根
[00:02:58.920 --> 00:03:04.920]  沒有和西瑪布放在一起 是在另一處卷著
[00:03:04.920 --> 00:03:10.920]  然後先到墳墓的那門徒也進去 他看見就信了
[00:03:10.920 --> 00:03:13.920]  他們還不明白聖經所說
[00:03:13.920 --> 00:03:17.920]  耶穌必須從死人中復活的意思
[00:03:17.920 --> 00:03:21.920]  於是兩個門徒回自己的住處去了
[00:03:21.920 --> 00:03:25.920]  瑪利亞卻站在墳墓外哭
[00:03:25.920 --> 00:03:29.920]  她哭的時候低頭往墳墓裡看
[00:03:29.920 --> 00:03:32.920]  看見兩個天使穿著白衣
[00:03:32.920 --> 00:03:36.920]  在安放耶穌身體的地方坐著
[00:03:36.920 --> 00:03:39.920]  一個在頭 一個在腳
[00:03:39.920 --> 00:03:41.920]  天使對她說
[00:03:41.920 --> 00:03:43.920]  「夫人,你為什麼哭?」
[00:03:43.920 --> 00:03:45.920]  她對他們說
[00:03:45.920 --> 00:03:48.920]  「因為有人把我主移走了」
[00:03:48.920 --> 00:03:52.920]  「我不知道他們把祂放在哪裡」
[00:03:52.920 --> 00:03:55.920]  說了這些話 她轉過身來
[00:03:55.920 --> 00:04:01.920]  看見耶穌站在哪裡 卻不知道祂是耶穌
[00:04:01.920 --> 00:04:02.920]  耶穌問她
[00:04:02.920 --> 00:04:05.920]  「夫人,你為什麼哭?」
[00:04:05.920 --> 00:04:06.920]  「你找水?」
[00:04:06.920 --> 00:04:09.920]  瑪利亞以為祂是看原子的
[00:04:09.920 --> 00:04:11.920]  就對她說
[00:04:11.920 --> 00:04:14.920]  「先生,若是你把祂移了去」
[00:04:14.920 --> 00:04:18.920]  「請告訴我 你把祂放在哪裡?」
[00:04:18.920 --> 00:04:20.920]  「我去把祂移回來」
[00:04:20.920 --> 00:04:22.920]  耶穌對她說
[00:04:22.920 --> 00:04:24.920]  「瑪利亞」
[00:04:24.920 --> 00:04:26.920]  瑪利亞轉過身來
[00:04:26.920 --> 00:04:29.920]  用希伯來話對她說
[00:04:29.920 --> 00:04:30.920]  「拉波尼」
[00:04:30.920 --> 00:04:33.920]  「拉波尼」就是老師的意思
[00:04:33.920 --> 00:04:36.920]  耶穌對她說
[00:04:36.920 --> 00:04:37.920]  「不要拉著我」
[00:04:37.920 --> 00:04:41.920]  「因為我還沒有升上去見我的父」
[00:04:41.920 --> 00:04:45.920]  「你到我弟兄那裡去告訴他們」
[00:04:45.920 --> 00:04:48.920]  「我要升上去見我的父」
[00:04:48.920 --> 00:04:50.920]  「也是你們的父」
[00:04:50.920 --> 00:04:52.920]  「見我的上帝」
[00:04:52.920 --> 00:04:54.920]  「也是你們的上帝」
[00:04:54.920 --> 00:04:58.920]  莫大拉的瑪利亞就向門徒報信
[00:04:58.920 --> 00:05:01.920]  「我已經看見了主」
[00:05:01.920 --> 00:05:06.920]  「祂有把主對祂說的話告訴他們」
[00:05:06.920 --> 00:05:17.920]  我們去看一幅圖片
[00:05:17.920 --> 00:05:29.920]  你在這兩幅圖片中看到甚麼?
[00:05:30.920 --> 00:05:32.920]  給大家一點時間看看
[00:05:32.920 --> 00:05:40.920]  在A的圖片中有多少人看到兔子?
[00:05:40.920 --> 00:05:43.920]  看到的
[00:05:43.920 --> 00:05:45.920]  有沒有人看到鴨子?
[00:05:45.920 --> 00:05:47.920]  鴨子比較多
[00:05:47.920 --> 00:05:49.920]  右邊的圖片中
[00:05:49.920 --> 00:05:52.920]  有沒有人看到一個女人?
[00:05:52.920 --> 00:05:54.920]  有幾個
[00:05:54.920 --> 00:05:57.920]  有沒有人看到一個吹性風的男人?
[00:05:57.920 --> 00:05:59.920]  兩樣都有一些
[00:05:59.920 --> 00:06:02.920]  希望有些人都看到
[00:06:02.920 --> 00:06:06.920]  究竟我們是看到兔子還是鴨子?
[00:06:06.920 --> 00:06:08.920]  是看到一個女人的剪影
[00:06:08.920 --> 00:06:10.920]  還是看到一個吹性風的男人?
[00:06:10.920 --> 00:06:14.920]  很視乎你聚焦去看甚麼
[00:06:14.920 --> 00:06:18.920]  如果你一開始已經認定
[00:06:18.920 --> 00:06:21.920]  是你看到的第一個印象
[00:06:21.920 --> 00:06:23.920]  其實可能你看來看去
[00:06:23.920 --> 00:06:26.920]  你都看不到第二樣東西
[00:06:26.920 --> 00:06:30.920]  同樣在剛才我們讀完的經文中
[00:06:30.920 --> 00:06:32.920]  出現過幾個人物
[00:06:32.920 --> 00:06:37.920]  他們在同一個地方看到甚麼?
[00:06:37.920 --> 00:06:42.920]  他們所看到的又有甚麼不同?
[00:06:42.920 --> 00:06:46.920]  剛才經文已經讀過了
[00:06:46.920 --> 00:06:49.920]  我們都很認真很專注地讀過了
[00:06:49.920 --> 00:06:53.920]  我們立即到經文中的位置
[00:06:53.920 --> 00:06:55.920]  我們去看究竟發生了甚麼事
[00:06:55.920 --> 00:06:59.920]  七天的第一天清早天還黑的時候
[00:06:59.920 --> 00:07:03.920]  很明顯地在說耶穌已經被釘死了
[00:07:03.920 --> 00:07:07.920]  然後他的屍首就被人送到墳墓裏面
[00:07:07.920 --> 00:07:09.920]  而經過三天之後
[00:07:09.920 --> 00:07:12.920]  天蒙光天還黑的時候
[00:07:12.920 --> 00:07:14.920]  末大拉的瑪利亞
[00:07:14.920 --> 00:07:17.920]  當中在聖經中都很熟悉
[00:07:17.920 --> 00:07:21.920]  一個很緊緊地跟從主耶穌的
[00:07:21.920 --> 00:07:23.920]  又不是門徒
[00:07:23.920 --> 00:07:27.920]  當時有女性這麼緊緊地跟隨主
[00:07:27.920 --> 00:07:30.920]  和經常被提名的人不多
[00:07:30.920 --> 00:07:32.920]  瑪利亞來到墳墓
[00:07:32.920 --> 00:07:35.920]  很自然地想拜祭耶穌
[00:07:35.920 --> 00:07:36.920]  去服侍
[00:07:36.920 --> 00:07:40.920]  看看如何幫助他清理屍首等等
[00:07:40.920 --> 00:07:42.920]  她看到的時候
[00:07:42.920 --> 00:07:47.920]  很大的封在墳墓面前的石頭
[00:07:47.920 --> 00:07:49.920]  竟然是挪開了
[00:07:49.920 --> 00:07:52.920]  瑪利亞看到這個狀況
[00:07:52.920 --> 00:07:55.920]  第一時間沒有進去
[00:07:55.920 --> 00:07:59.920]  她馬上跑去見門徒
[00:07:59.920 --> 00:08:04.920]  她見到西門彼得和耶穌所愛的那門徒
[00:08:04.920 --> 00:08:05.920]  就是約翰
[00:08:05.920 --> 00:08:07.920]  因為約翰寫這封福音書的時候
[00:08:07.920 --> 00:08:09.920]  他不會叫自己的名字
[00:08:09.920 --> 00:08:13.920]  他會稱自己是耶穌所愛的那門徒
[00:08:13.920 --> 00:08:14.920]  跟他們說
[00:08:14.920 --> 00:08:19.920]  有人從墳墓裏面將主移走了
[00:08:19.920 --> 00:08:23.920]  所以當瑪利亞看到這個挪開了的石頭
[00:08:23.920 --> 00:08:25.920]  她未進去之前
[00:08:25.920 --> 00:08:26.920]  她看到這個景象
[00:08:26.920 --> 00:08:28.920]  她的聯想是甚麼
[00:08:28.920 --> 00:08:33.920]  就是有人在墳墓裏面將主耶穌的屍首移走了
[00:08:33.920 --> 00:08:35.920]  現在不見了屍體
[00:08:35.920 --> 00:08:40.920]  這是瑪利亞看到這個狀況之後的聯想
[00:08:40.920 --> 00:08:43.920]  那兩個門徒呢
[00:08:43.920 --> 00:08:45.920]  經文描述
[00:08:45.920 --> 00:08:49.920]  約翰比彼得跑得快
[00:08:49.920 --> 00:08:52.920]  所以他先去到墳墓
[00:08:52.920 --> 00:08:55.920]  他望入墳墓裏面
[00:08:55.920 --> 00:09:01.920]  他見到用來包裹屍首的細麻布還放在那裏
[00:09:01.920 --> 00:09:03.920]  但他沒有進去
[00:09:03.920 --> 00:09:06.920]  之後到彼得也到了
[00:09:06.920 --> 00:09:07.920]  彼得到了的時候
[00:09:07.920 --> 00:09:09.920]  一來就進去了
[00:09:09.920 --> 00:09:14.920]  他見到細麻布和再見多些東西
[00:09:14.920 --> 00:09:16.920]  他見到裹頭巾
[00:09:16.920 --> 00:09:20.920]  然後約翰也一起進去
[00:09:20.920 --> 00:09:22.920]  見到這個狀況
[00:09:22.920 --> 00:09:25.920]  經文就說他相信了
[00:09:25.920 --> 00:09:27.920]  他相信甚麼呢
[00:09:27.920 --> 00:09:32.920]  這兩個門徒去見到這個挪開了的石頭的墳墓
[00:09:32.920 --> 00:09:35.920]  進去後有細麻布和裹頭巾
[00:09:35.920 --> 00:09:39.920]  這兩個門徒見完聯想到甚麼呢
[00:09:39.920 --> 00:09:41.920]  他們相信甚麼呢
[00:09:41.920 --> 00:09:46.920]  他們相信耶穌真的復活了
[00:09:46.920 --> 00:09:49.920]  為甚麼會這樣相信呢
[00:09:49.920 --> 00:09:54.920]  因為他見到包裹屍體的細麻布放在一邊
[00:09:54.920 --> 00:09:59.920]  然後裹頭的細麻布在另一個地方捲著
[00:09:59.920 --> 00:10:01.920]  即是甚麼意思呢
[00:10:01.920 --> 00:10:04.920]  是不可能自然造成的
[00:10:04.920 --> 00:10:08.920]  如果你有去過海邊或海灘
[00:10:08.920 --> 00:10:10.920]  如果像這幅圖一樣
[00:10:10.920 --> 00:10:12.920]  見到有些石頭堆起
[00:10:12.920 --> 00:10:17.920]  通常這個行動是象徵或代表甚麼的
[00:10:17.920 --> 00:10:21.920]  就是象徵著有人去到那個地方搭起石頭
[00:10:21.920 --> 00:10:25.920]  象徵著有人到此一遊的意思
[00:10:25.920 --> 00:10:27.920]  為甚麼會看到石頭堆起
[00:10:27.920 --> 00:10:30.920]  就會見到好像有人到此一遊呢
[00:10:30.920 --> 00:10:33.920]  因為這個石頭慢慢搭起的狀況
[00:10:33.920 --> 00:10:39.920]  是不可能天然地搭起
[00:10:39.920 --> 00:10:41.920]  是不可能的
[00:10:41.920 --> 00:10:47.920]  所以同樣當門徒見到這些細麻布和裹頭巾的狀況
[00:10:47.920 --> 00:10:49.920]  這種異常的整齊
[00:10:49.920 --> 00:10:52.920]  搭好捲好包好
[00:10:52.920 --> 00:10:56.920]  就是顯示耶穌真的復活了
[00:10:56.920 --> 00:11:00.920]  當然我們去認識有甚麼其他人
[00:11:00.920 --> 00:11:03.920]  去挑戰耶穌是否真的復活了
[00:11:03.920 --> 00:11:06.920]  有人說可能是偷了他的屍體
[00:11:06.920 --> 00:11:08.920]  或者是否耶穌有個twin
[00:11:08.920 --> 00:11:10.920]  有很多不同奇怪的想法
[00:11:10.920 --> 00:11:13.920]  但想想如果你是偷東西的
[00:11:13.920 --> 00:11:14.920]  你快點離開吧
[00:11:14.920 --> 00:11:16.920]  還有空跟你拆開那些巾
[00:11:16.920 --> 00:11:18.920]  你根本不需要拆開那些巾
[00:11:18.920 --> 00:11:21.920]  這是一個很異常的狀況
[00:11:21.920 --> 00:11:25.920]  所以門徒見到的時候就相信了
[00:11:25.920 --> 00:11:27.920]  紀文繼續說
[00:11:27.920 --> 00:11:31.920]  他們不明白聖經所說的
[00:11:31.920 --> 00:11:33.920]  耶穌必須從死人復活的意思
[00:11:33.920 --> 00:11:35.920]  從原文直譯來說
[00:11:35.920 --> 00:11:37.920]  這句說話更加指向
[00:11:37.920 --> 00:11:41.920]  他們直到去到墳墓這一刻
[00:11:41.920 --> 00:11:45.920]  見到耶穌這個憑空消失的屍體
[00:11:45.920 --> 00:11:46.920]  然後見到這個狀況
[00:11:46.920 --> 00:11:48.920]  直到這一刻
[00:11:48.920 --> 00:11:52.920]  他們才明白耶穌之前一直說
[00:11:52.920 --> 00:11:55.920]  甚麼是從死人復活
[00:11:55.920 --> 00:11:58.920]  他們以前還未明白
[00:11:58.920 --> 00:12:00.920]  耶穌所說的話的意思
[00:12:00.920 --> 00:12:03.920]  但如今他們明白了
[00:12:03.920 --> 00:12:07.920]  於是他們兩個就回到自己的住處
[00:12:07.920 --> 00:12:10.920]  因為他們已經不再需要
[00:12:10.920 --> 00:12:12.920]  留在這個空墳墓裡
[00:12:12.920 --> 00:12:15.920]  去尋找、調查
[00:12:15.920 --> 00:12:17.920]  去找甚麼蛛絲馬跡
[00:12:17.920 --> 00:12:19.920]  究竟發生甚麼事
[00:12:19.920 --> 00:12:21.920]  他們不需要
[00:12:21.920 --> 00:12:22.920]  因為他們相信
[00:12:22.920 --> 00:12:24.920]  並且在那一刻已經知道
[00:12:24.920 --> 00:12:27.920]  耶穌已經不在這個空墳墓裡
[00:12:27.920 --> 00:12:30.920]  耶穌已經將他之前跟門徒說
[00:12:30.920 --> 00:12:35.920]  他要在三天後復活的意思是甚麼
[00:12:35.920 --> 00:12:37.920]  但經文很吊詭的
[00:12:37.920 --> 00:12:40.920]  另一邊廂就說
[00:12:40.920 --> 00:12:46.920]  瑪利亞卻站在墳墓外哭
[00:12:46.920 --> 00:12:50.920]  瑪利亞全程都是站在外面
[00:12:50.920 --> 00:12:52.920]  瑪利亞跟門徒相似的
[00:12:52.920 --> 00:12:54.920]  他們同樣認定
[00:12:54.920 --> 00:12:56.920]  耶穌已經不在了
[00:12:56.920 --> 00:13:00.920]  但他跟門徒的分別是甚麼呢
[00:13:00.920 --> 00:13:03.920]  因為他錯過了門徒所見到的
[00:13:03.920 --> 00:13:07.920]  一些他未見到的細節
[00:13:07.920 --> 00:13:10.920]  他以先入為主
[00:13:10.920 --> 00:13:12.920]  一滾開石頭
[00:13:12.920 --> 00:13:14.920]  耶穌的屍首被人偷了
[00:13:14.920 --> 00:13:16.920]  沒有去了解
[00:13:16.920 --> 00:13:19.920]  沒有仔細地去看
[00:13:19.920 --> 00:13:22.920]  他這一刻已經認定
[00:13:22.920 --> 00:13:24.920]  耶穌的屍首被人拿走了
[00:13:24.920 --> 00:13:26.920]  他以先入為主
[00:13:26.920 --> 00:13:30.920]  令他看不見
[00:13:30.920 --> 00:13:33.920]  看不見一些他原本只要走進去
[00:13:33.920 --> 00:13:35.920]  或者跟門徒一起走進去
[00:13:35.920 --> 00:13:39.920]  就可以完全顛覆他剛才所想的東西
[00:13:39.920 --> 00:13:41.920]  但他以先入為主的聯想
[00:13:41.920 --> 00:13:46.920]  卻令他看不見
[00:13:46.920 --> 00:13:47.920]  當我預備訊息
[00:13:47.920 --> 00:13:50.920]  去想到這個經文畫面的時候
[00:13:50.920 --> 00:13:55.920]  我想起一個我以前跟教會訪孫的經歷
[00:13:55.920 --> 00:13:59.920]  話說我們的旅程已經完結
[00:13:59.920 --> 00:14:03.920]  我們準備回香港下飛機的時候
[00:14:03.920 --> 00:14:05.920]  我們要去行李的輸送帶
[00:14:05.920 --> 00:14:07.920]  等待拿行李離開
[00:14:07.920 --> 00:14:09.920]  但我們的隊中有一位姐妹
[00:14:09.920 --> 00:14:12.920]  她發現她的行李不見了
[00:14:12.920 --> 00:14:14.920]  我們在網上找到
[00:14:14.920 --> 00:14:15.920]  非常吻合
[00:14:15.920 --> 00:14:21.920]  她當年拿的行李是一個黑色的大行李箱
[00:14:21.920 --> 00:14:25.920]  中間有一條彩色的行李帶
[00:14:25.920 --> 00:14:27.920]  因為它的名字有彩字
[00:14:27.920 --> 00:14:30.920]  所以她刻意有一個低調的行李箱
[00:14:30.920 --> 00:14:33.920]  再加上一個很鋒利的繩子
[00:14:33.920 --> 00:14:37.920]  她說她的行李不見了
[00:14:37.920 --> 00:14:40.920]  我們一群人在等和尋找
[00:14:40.920 --> 00:14:44.920]  經過了半個小時以上
[00:14:44.920 --> 00:14:46.920]  我們開始心急
[00:14:46.920 --> 00:14:48.920]  整個行李憑空消失了
[00:14:48.920 --> 00:14:50.920]  怎麼辦呢
[00:14:50.920 --> 00:14:52.920]  我們等了很久
[00:14:52.920 --> 00:14:55.920]  看看有沒有人沒有拿行李
[00:14:55.920 --> 00:14:59.920]  我們好像真的圖找得非常好
[00:14:59.920 --> 00:15:01.920]  我們在這個輸送帶上
[00:15:01.920 --> 00:15:04.920]  看到一個純黑色的行李
[00:15:04.920 --> 00:15:06.920]  慢慢就只有一個這樣的行李
[00:15:06.920 --> 00:15:10.920]  在飄蕩中在行李帶上滾動
[00:15:10.920 --> 00:15:11.920]  當時我們一群人
[00:15:11.920 --> 00:15:14.920]  包括那位姐妹也不以為意
[00:15:14.920 --> 00:15:17.920]  但當我們等了太久
[00:15:17.920 --> 00:15:19.920]  又看到有行李箱
[00:15:19.920 --> 00:15:20.920]  我們就想
[00:15:20.920 --> 00:15:23.920]  會不會有機會有人和你的行李箱一樣
[00:15:23.920 --> 00:15:25.920]  然後她拿錯了
[00:15:25.920 --> 00:15:30.920]  不如我們也儘管拿行李下來看
[00:15:30.920 --> 00:15:33.920]  再看看有沒有那個人的行李
[00:15:33.920 --> 00:15:36.920]  會不會有什麼可以顯示她是來自哪裡
[00:15:36.920 --> 00:15:38.920]  看看怎樣聯絡
[00:15:38.920 --> 00:15:43.920]  於是我們就拿了這個黑色的行李箱打開來看
[00:15:43.920 --> 00:15:45.920]  當然那位姐妹就首當其衝
[00:15:45.920 --> 00:15:49.920]  馬上開拉鏈去看看那個行李箱是什麼
[00:15:49.920 --> 00:15:50.920]  開始時那位姐妹
[00:15:50.920 --> 00:15:54.920]  第一次的反應是她不作聲
[00:15:54.920 --> 00:15:58.920]  但原來那個是她自己的行李
[00:15:58.920 --> 00:16:04.920]  我們一群團友就在笑
[00:16:04.920 --> 00:16:05.920]  我們就在想
[00:16:05.920 --> 00:16:06.920]  為什麼會這樣
[00:16:06.920 --> 00:16:12.920]  我們懷疑是職員搬行李時不小心把帶子錯了
[00:16:12.920 --> 00:16:15.920]  所以那條帶子就沒有了
[00:16:15.920 --> 00:16:16.920]  但其實不要緊
[00:16:16.920 --> 00:16:18.920]  最重要不是帶子
[00:16:18.920 --> 00:16:20.920]  而是整個行李
[00:16:20.920 --> 00:16:24.920]  這時候有一位很風趣的團友就在說
[00:16:24.920 --> 00:16:29.920]  我們一群人還這麼狠切地站了這麼久
[00:16:29.920 --> 00:16:31.920]  隨時上帝視角看下來
[00:16:31.920 --> 00:16:32.920]  都已經很無奈
[00:16:32.920 --> 00:16:34.920]  站在那裡就說「你站什麼站?還沒到」
[00:16:34.920 --> 00:16:37.920]  「拿吧」
[00:16:37.920 --> 00:16:39.920]  正如這位團友
[00:16:39.920 --> 00:16:40.920]  為什麼找了這麼久
[00:16:40.920 --> 00:16:41.920]  或者她看到這個行李
[00:16:41.920 --> 00:16:43.920]  她第一次都沒有作聲
[00:16:43.920 --> 00:16:46.920]  好像很難以置信
[00:16:46.920 --> 00:16:47.920]  因為我這位姐妹
[00:16:47.920 --> 00:16:50.920]  她預期看到的是什麼
[00:16:50.920 --> 00:16:54.920]  是看到一個有彩色帶扣著的黑色行李箱
[00:16:54.920 --> 00:16:58.920]  會定時在行李的輸送帶出現
[00:16:58.920 --> 00:17:02.920]  這是她預期看到的畫面
[00:17:02.920 --> 00:17:03.920]  正如瑪利亞
[00:17:03.920 --> 00:17:07.920]  她預期看到的是一個緊閉的墳墓
[00:17:07.920 --> 00:17:14.920]  而墳墓裡面有被細麻布和果頭根包著的耶穌的屍首
[00:17:14.920 --> 00:17:19.920]  這是她期望看到的畫面
[00:17:19.920 --> 00:17:21.920]  於是當經文繼續下去
[00:17:21.920 --> 00:17:24.920]  甚至當她望進去墳墓裡
[00:17:24.920 --> 00:17:26.920]  她明明看到有兩個天使
[00:17:26.920 --> 00:17:30.920]  穿著白衣坐在耶穌安放屍首的地方
[00:17:30.920 --> 00:17:32.920]  兩個人一頭一尾坐在那裡
[00:17:32.920 --> 00:17:35.920]  天使問她「夫人,你為什麼哭?」
[00:17:35.920 --> 00:17:40.920]  她明明看到這個奇特又很異常的畫面
[00:17:40.920 --> 00:17:45.920]  這兩個天使在墳墓裡面和她對話
[00:17:45.920 --> 00:17:46.920]  但瑪利亞這一刻
[00:17:46.920 --> 00:17:50.920]  她仍然沉醉在她的悲傷裡面
[00:17:50.920 --> 00:17:52.920]  她明明看到這兩個天使
[00:17:52.920 --> 00:17:56.920]  卻看不見這兩位很不尋常的使者
[00:17:56.920 --> 00:17:59.920]  在一個不尋常的地方出現
[00:17:59.920 --> 00:18:03.920]  甚至她看到耶穌
[00:18:03.920 --> 00:18:05.920]  她仍然認不出耶穌
[00:18:05.920 --> 00:18:10.920]  以為祂只是一個看守院子的人
[00:18:10.920 --> 00:18:13.920]  當然有人說是因為耶穌已經復活了
[00:18:13.920 --> 00:18:14.920]  祂改變了形象
[00:18:14.920 --> 00:18:17.920]  所以認不出祂
[00:18:17.920 --> 00:18:19.920]  但在經文裡面
[00:18:19.920 --> 00:18:22.920]  其實更加強調的是
[00:18:22.920 --> 00:18:24.920]  瑪利亞先入為主
[00:18:24.920 --> 00:18:29.920]  預期的是看到耶穌的屍體
[00:18:29.920 --> 00:18:33.920]  彷彿瑪利亞根本沒有期待
[00:18:33.920 --> 00:18:41.920]  真的會見證到耶穌可以從死裡復活
[00:18:41.920 --> 00:18:43.920]  我們呢?
[00:18:43.920 --> 00:18:45.920]  我們會不會對上帝
[00:18:45.920 --> 00:18:52.920]  我們的信仰充滿了很多預設、前設、假想、FF呢?
[00:18:52.920 --> 00:18:58.920]  比如說我自己會怎樣去經歷神
[00:18:58.920 --> 00:19:01.920]  何時會用什麼方式去經歷神
[00:19:01.920 --> 00:19:02.920]  我身邊有一個人
[00:19:02.920 --> 00:19:04.920]  我為他祈禱了很久
[00:19:04.920 --> 00:19:06.920]  會怎樣怎樣信主
[00:19:06.920 --> 00:19:09.920]  他會何時怎樣信呢?
[00:19:09.920 --> 00:19:12.920]  我何時當有什麼什麼發生的時候
[00:19:12.920 --> 00:19:14.920]  我就會怎樣怎樣
[00:19:14.920 --> 00:19:17.920]  可能如果我在一個特會裡面
[00:19:17.920 --> 00:19:19.920]  受到很大的感動
[00:19:19.920 --> 00:19:23.920]  我就會願意起來全職去侍奉
[00:19:23.920 --> 00:19:27.920]  我需要有很多人鼓勵我去侍奉
[00:19:27.920 --> 00:19:29.920]  我才會想
[00:19:29.920 --> 00:19:30.920]  一定是上帝感動我了
[00:19:30.920 --> 00:19:31.920]  我去侍奉
[00:19:31.920 --> 00:19:33.920]  或者去受浸
[00:19:33.920 --> 00:19:36.920]  我一定要做得很好
[00:19:36.920 --> 00:19:38.920]  然後我出來工作
[00:19:38.920 --> 00:19:40.920]  到那時候我才想去受浸
[00:19:40.920 --> 00:19:43.920]  我們有很多的假想、很多的預設
[00:19:43.920 --> 00:19:46.920]  反過來我沒有想過會是這樣
[00:19:46.920 --> 00:19:48.920]  這個應該不是上帝的心意
[00:19:48.920 --> 00:19:51.920]  可能我自己想多了
[00:19:51.920 --> 00:19:54.920]  甚至當我們以為自己有很多事情不行
[00:19:54.920 --> 00:19:56.920]  很多事情缺乏
[00:19:56.920 --> 00:20:00.920]  很灰暗、很沒有盼望的時候
[00:20:00.920 --> 00:20:05.920]  其實是不是真的這樣呢?
[00:20:05.920 --> 00:20:10.920]  還是我們太過專注於怎樣去想自己的劇本
[00:20:10.920 --> 00:20:12.920]  怎樣去演出來
[00:20:12.920 --> 00:20:16.920]  甚至是隨意地放大我們自己所想的東西
[00:20:16.920 --> 00:20:18.920]  無論那些是很正面的東西
[00:20:18.920 --> 00:20:20.920]  還是很差的東西
[00:20:20.920 --> 00:20:24.920]  我們都隨意地放大了這些事情
[00:20:24.920 --> 00:20:29.920]  令我們自以為事情就是會這樣發生
[00:20:29.920 --> 00:20:31.920]  好像剛剛說的那個行李箱
[00:20:31.920 --> 00:20:37.920]  因為它不是以那個姐妹預期的方式、時間去出現
[00:20:37.920 --> 00:20:39.920]  因此當這個行李箱一直在
[00:20:39.920 --> 00:20:41.920]  只不過是沒有一條帶的時候
[00:20:41.920 --> 00:20:42.920]  我們就去否認
[00:20:42.920 --> 00:20:45.920]  甚至那一刻很自然地、很拒絕地承認
[00:20:45.920 --> 00:20:50.920]  「這真的是我的行李」
[00:20:50.920 --> 00:20:52.920]  其實耶穌很妙的是
[00:20:52.920 --> 00:20:58.920]  耶穌大可以一開始就向瑪利亞很清晰地表明自己的身份
[00:20:58.920 --> 00:21:00.920]  但祂沒有這樣做
[00:21:00.920 --> 00:21:05.920]  只是問「你怎麼了?為何哭?」
[00:21:05.920 --> 00:21:07.920]  取而代之的是
[00:21:07.920 --> 00:21:15.920]  耶穌簡單地說了一句「瑪利亞」
[00:21:15.920 --> 00:21:23.920]  耶穌用一個瑪利亞所認知的、所熟悉的方法去叫祂的名字
