
[00:00:00.000 --> 00:00:05.320]  大家好,考考大家的地理
[00:05:42.240 --> 00:05:43.560]  同一位的聖靈
[00:05:43.560 --> 00:05:44.800]  同一位的盼望
[00:05:44.800 --> 00:05:46.280]  同一位的主
[00:05:46.280 --> 00:05:47.480]  同一位的信仰
[00:05:47.480 --> 00:05:49.080]  同一位的洗禮
[00:05:49.080 --> 00:05:50.880]  同一位的神
[00:05:50.880 --> 00:05:53.920]  以致我們能夠被保羅勸勉
[00:05:53.920 --> 00:05:58.520]  我們如何在合一裡面有多元的表達
[00:05:58.520 --> 00:05:59.880]  剛才我疑惑的就是
[00:05:59.880 --> 00:06:03.160]  究竟在宣教的領域或宣教的事情上
[00:06:03.160 --> 00:06:07.440]  如何能夠成為上帝的心意呢?
[00:06:07.440 --> 00:06:09.120]  以下有四個E
[00:06:09.120 --> 00:06:12.120]  可以讓大家揀選一下
[00:06:12.120 --> 00:06:13.760]  第一個E就是
[00:06:13.760 --> 00:06:17.920]  要在行為上適合
[00:06:17.920 --> 00:06:19.720]  在第十三節這樣說到
[00:06:19.720 --> 00:06:22.520]  「直等到我們眾人在信仰上同歸於一
[00:06:22.520 --> 00:06:24.120]  認識上帝的遺旨
[00:06:24.120 --> 00:06:25.720]  得以長大成人
[00:06:25.720 --> 00:06:27.880]  達到基督完全的新量
[00:06:27.880 --> 00:06:31.720]  是為了建立基督的身體」
[00:06:31.720 --> 00:06:33.080]  在第十三節的時候
[00:06:33.080 --> 00:06:34.880]  有很多領域的事情
[00:06:34.880 --> 00:06:36.520]  可以展示正確的行為
[00:06:36.520 --> 00:06:39.320]  包括和信仰群體的合一度
[00:06:39.320 --> 00:06:41.040]  對神的認識
[00:06:41.040 --> 00:06:42.520]  個人的成熟
[00:06:42.520 --> 00:06:44.680]  和個人和教會展示
[00:06:44.680 --> 00:06:46.440]  耶穌基督的素質
[00:06:46.440 --> 00:06:48.960]  有沒有讓人認出耶穌基督
[00:06:48.960 --> 00:06:51.240]  在你當中生命中的作為
[00:06:51.240 --> 00:06:55.000]  但是當我們如果是不合適的
[00:06:55.000 --> 00:06:56.840]  缺乏正確的行為的時候
[00:06:56.840 --> 00:06:58.640]  就到了第十四節
[00:06:58.640 --> 00:07:01.440]  就中了一些人的詭計去編曲
[00:07:01.440 --> 00:07:02.520]  很明顯有些信徒
[00:07:02.520 --> 00:07:04.520]  在散播一些假的道理
[00:07:04.520 --> 00:07:10.720]  當我去到不同的地方的時候
[00:07:10.720 --> 00:07:12.320]  會看到
[00:07:12.320 --> 00:07:14.240]  有時是目擊
[00:07:14.240 --> 00:07:16.040]  有時是耳聞的時候
[00:07:16.040 --> 00:07:17.640]  有人退後
[00:07:17.640 --> 00:07:19.520]  甚至教會受攻擊
[00:07:19.520 --> 00:07:22.040]  也都會有人迴轉
[00:07:22.040 --> 00:07:24.000]  有人火熱
[00:07:24.000 --> 00:07:25.840]  就好像我們在疫情之下的時候
[00:07:25.840 --> 00:07:28.920]  我們多了時間去反思
[00:07:28.920 --> 00:07:30.440]  還是更多的時間
[00:07:30.440 --> 00:07:32.440]  只關注自己的事
[00:07:32.440 --> 00:07:37.840]  去到一個地方的時候
[00:07:37.840 --> 00:07:40.840]  看到在很貧窮的地方
[00:07:40.840 --> 00:07:42.040]  竟然
[00:07:42.040 --> 00:07:45.040]  在宗教信仰不同的地方和民族的時候
[00:07:45.040 --> 00:07:47.640]  竟然基督教在那個地方
[00:07:47.640 --> 00:07:49.840]  設立一些教育
[00:07:49.840 --> 00:07:51.440]  一些扶貧的工作
[00:07:51.440 --> 00:07:52.840]  一些慈善
[00:07:52.840 --> 00:07:56.040]  能夠幫助當地的兒童
[00:07:56.040 --> 00:07:57.840]  一些婦女
[00:07:57.840 --> 00:08:00.240]  讓他們能夠得到教育的權利
[00:08:00.240 --> 00:08:03.040]  能夠改善他們的生計
[00:08:03.040 --> 00:08:05.040]  幫到不同的家庭
[00:08:05.040 --> 00:08:09.640]  當我們描述的時候
[00:08:09.640 --> 00:08:11.240]  我們會看到
[00:08:11.240 --> 00:08:14.840]  這段時間Jimmy我們在疫情之下必要做到什麼
[00:08:14.840 --> 00:08:18.240]  我們覺得好像沒什麼可以做到
[00:08:18.240 --> 00:08:19.840]  但至少
[00:08:19.840 --> 00:08:21.040]  一開始的
[00:08:21.040 --> 00:08:23.040]  可以先參與禱告
[00:08:23.040 --> 00:08:25.440]  因為在禱告上的時候
[00:08:25.440 --> 00:08:28.240]  沒有一樣是叫做不可以進入了
[00:08:28.240 --> 00:08:31.640]  如果你說我之前有簽證、護照
[00:08:31.640 --> 00:08:33.240]  甚至有工作的許可證的時候
[00:08:33.240 --> 00:08:34.240]  不好意思
[00:08:34.240 --> 00:08:35.840]  這段時間疫情之下
[00:08:35.840 --> 00:08:38.840]  你都不能夠自由地進入其他國家
[00:08:38.840 --> 00:08:40.840]  但禱告可以
[00:08:40.840 --> 00:08:44.240]  很多不同的地方的開展
[00:08:44.240 --> 00:08:45.440]  工作的時候
[00:08:45.440 --> 00:08:47.440]  都是在禱告開始
[00:08:47.440 --> 00:08:49.040]  今天的時候
[00:08:49.040 --> 00:08:51.040]  亦都在五十多天的這段時間
[00:08:51.040 --> 00:08:53.840]  我們都會為著穆斯林的群體去禱告
[00:08:53.840 --> 00:08:57.040]  為著世界各地不同的人去禱告
[00:08:57.040 --> 00:08:59.040]  以致我們能夠讓他們
[00:08:59.040 --> 00:09:02.640]  能夠認識到耶穌基督對全人類的愛
[00:09:02.640 --> 00:09:06.440]  除了我們的行為要正確的時候
[00:09:06.440 --> 00:09:08.440]  第二樣我們要覺得適合的
[00:09:08.440 --> 00:09:10.440]  就是角色的適合
[00:09:10.440 --> 00:09:14.240]  角色的適合特別在第十二節說到
[00:09:14.240 --> 00:09:16.440]  是有建立基督身體的時候
[00:09:16.440 --> 00:09:18.440]  在第十七節
[00:09:18.440 --> 00:09:19.840]  在第七節的時候說到
[00:09:19.840 --> 00:09:22.640]  我們每個人蒙恩都是按照基督所賜
[00:09:22.640 --> 00:09:24.240]  給每個人的恩賜
[00:09:24.240 --> 00:09:26.040]  而第十一節剛才所讀出的
[00:09:26.040 --> 00:09:27.640]  就是有不同的角色
[00:09:27.640 --> 00:09:30.240]  有使徒先知、傳福音、牧師、教師
[00:09:30.240 --> 00:09:31.840]  有不同的恩賜
[00:09:31.840 --> 00:09:34.040]  但當我們角色不適合的時候
[00:09:34.040 --> 00:09:36.240]  就會變成角色的混亂
[00:09:36.240 --> 00:09:38.240]  我們局限了一些角色
[00:09:38.240 --> 00:09:41.240]  宣教只是某些人做的
[00:09:41.240 --> 00:09:42.640]  或者只是有些恩賜
[00:09:42.640 --> 00:09:45.640]  才能夠表達信仰
[00:09:45.640 --> 00:09:48.440]  就好像剛才那十二章所描述
[00:09:48.440 --> 00:09:51.040]  認為每個人都需要有些恩賜
[00:09:51.040 --> 00:09:53.440]  甚至有些恩賜是比其他更加好的
[00:09:55.440 --> 00:09:57.640]  我自己為例,是一個內向者
[00:09:57.640 --> 00:10:02.040]  現在說話好像很自然
[00:10:02.040 --> 00:10:04.440]  但在台下的時候,我就不是這樣
[00:10:04.440 --> 00:10:06.440]  我一開始都會問
[00:10:06.440 --> 00:10:09.440]  究竟我怎樣能夠不斷地傳福音
[00:10:09.440 --> 00:10:10.440]  用口的描述
[00:10:10.440 --> 00:10:14.440]  我又不習慣在街上這樣說
[00:10:14.440 --> 00:10:16.040]  直至我發現
[00:10:16.040 --> 00:10:17.440]  原來文字的記錄
[00:10:17.440 --> 00:10:19.240]  或者網上的分享
[00:10:19.240 --> 00:10:22.440]  都可以分享自己的信仰
[00:10:23.440 --> 00:10:25.440]  路加醫生的時候
[00:10:25.440 --> 00:10:28.440]  他同樣用文字記載了路加福音
[00:10:28.440 --> 00:10:29.440]  仕途行傳
[00:10:29.440 --> 00:10:33.440]  文字的參與同樣都是宣教的領域
[00:10:33.440 --> 00:10:34.440]  都可以表達
[00:10:34.440 --> 00:10:36.440]  上帝給我們有不同的角色
[00:10:36.440 --> 00:10:38.440]  有不同的NBTI
[00:10:38.440 --> 00:10:40.440]  有不同的九型人格
[00:10:40.440 --> 00:10:43.440]  之前我曾經去過的前線
[00:10:43.440 --> 00:10:45.440]  之後接受裝備的時候
[00:10:45.440 --> 00:10:47.440]  現在就去推動
[00:10:47.440 --> 00:10:49.440]  甚至在左下角描述的時候
[00:10:49.440 --> 00:10:50.440]  其實有不同的角色
[00:10:50.440 --> 00:10:52.440]  可能有些是專職的宣教士
[00:10:52.440 --> 00:10:55.440]  也有些是本地口科支援
[00:10:55.440 --> 00:10:57.440]  甚至在各行各業
[00:10:57.440 --> 00:10:59.440]  在不同領域的時候
[00:10:59.440 --> 00:11:00.440]  都有自己的角色
[00:11:00.440 --> 00:11:02.440]  每個事情上
[00:11:02.440 --> 00:11:05.440]  有些是歡迎本地的
[00:11:05.440 --> 00:11:07.440]  而現今的我們也會有接待
[00:11:07.440 --> 00:11:09.440]  例如接待本地足球隊的
[00:11:09.440 --> 00:11:11.440]  不同民族的學生
[00:11:11.440 --> 00:11:13.440]  讓我們看到不同的角色
[00:11:13.440 --> 00:11:16.440]  都能夠去彰顯耶穌基督
[00:11:16.440 --> 00:11:20.440]  當我去到一些地方的時候
[00:11:20.440 --> 00:11:22.440]  我就想不懂當地的語言
[00:11:22.440 --> 00:11:24.440]  那我怎樣可以做到呢?
[00:11:24.440 --> 00:11:26.440]  跟不同的宣教士去談的時候
[00:11:26.440 --> 00:11:28.440]  發覺有一樣可以做到的
[00:11:28.440 --> 00:11:30.440]  就是去照顧宣教士的子女
[00:11:30.440 --> 00:11:32.440]  因為有時面對
[00:11:32.440 --> 00:11:34.440]  看到宣教士的夫婦的時候
[00:11:34.440 --> 00:11:36.440]  他們都是繁忙的時候
[00:11:36.440 --> 00:11:37.440]  怎樣能夠讓他們
[00:11:37.440 --> 00:11:39.440]  兩夫妻可以有時間去獨處
[00:11:39.440 --> 00:11:40.440]  去相處呢?
[00:11:40.440 --> 00:11:41.440]  我就提出
[00:11:41.440 --> 00:11:43.440]  不如我帶你的囝囝女女
[00:11:43.440 --> 00:11:45.440]  或者你們的囝囝女女
[00:11:45.440 --> 00:11:47.440]  更熟悉樓下不同的地方
[00:11:47.440 --> 00:11:49.440]  帶我出去走走
[00:11:49.440 --> 00:11:51.440]  讓兩夫妻可以有時間去休息
[00:11:51.440 --> 00:11:53.440]  去談話
[00:11:53.440 --> 00:11:54.440]  過後的時候
[00:11:54.440 --> 00:11:56.440]  一些宣教士他們都會分享
[00:11:56.440 --> 00:11:58.440]  這個時光很好
[00:11:58.440 --> 00:12:00.440]  能夠幫助他們沉澱
[00:12:00.440 --> 00:12:05.440]  除了幫宣教士的子女的時候
[00:12:05.440 --> 00:12:06.440]  有時看到原來宣教士的子女
[00:12:06.440 --> 00:12:08.440]  他們都面對功課的壓力
[00:12:08.440 --> 00:12:10.440]  就好像我們現今的時候
[00:12:10.440 --> 00:12:12.440]  同樣都是
[00:12:12.440 --> 00:12:13.440]  我就會跟他們溫習一下
[00:12:13.440 --> 00:12:14.440]  那你說溫習什麼呢?
[00:12:14.440 --> 00:12:16.440]  那一定不是溫習他們的語言
[00:12:16.440 --> 00:12:18.440]  一定是溫習一些跨文化的
[00:12:18.440 --> 00:12:20.440]  文化的文化的文化的文化
[00:12:20.440 --> 00:12:21.440]  這些事情
[00:12:21.440 --> 00:12:22.440]  我知道在香港的時候
[00:12:22.440 --> 00:12:24.440]  我們都有透過一些的瑤區
[00:12:24.440 --> 00:12:26.440]  去幫不同的家庭
[00:12:26.440 --> 00:12:28.440]  不同的學生去做一個溫習補習
[00:12:28.440 --> 00:12:31.440]  我知道在我們認識的頂智妹
[00:12:31.440 --> 00:12:33.440]  都有參與服侍
[00:12:33.440 --> 00:12:34.440]  能夠讓不同的人
[00:12:34.440 --> 00:12:36.440]  都能夠得到益處
[00:12:36.440 --> 00:12:40.440]  除了在角色上
[00:12:40.440 --> 00:12:42.440]  那個要適合的時候
[00:12:42.440 --> 00:12:43.440]  另一樣的
[00:12:43.440 --> 00:12:45.440]  就是觀念的力度上要適合
[00:12:47.440 --> 00:12:49.440]  我們長大成人
[00:12:49.440 --> 00:12:53.440]  我們有沒有地方是停留在原地
[00:12:53.440 --> 00:12:55.440]  還是說好像在第22節這樣說
[00:12:55.440 --> 00:12:57.440]  要脫去從前的行為
[00:12:57.440 --> 00:12:59.440]  脫去舊我
[00:12:59.440 --> 00:13:01.440]  這個舊我是因為私欲的迷惑
[00:13:01.440 --> 00:13:03.440]  而漸漸變壞呢?
[00:13:03.440 --> 00:13:05.440]  而當我們能夠走多一步的時候
[00:13:05.440 --> 00:13:06.440]  就好像16節所說
[00:13:06.440 --> 00:13:07.440]  靠著耶穌基督
[00:13:07.440 --> 00:13:10.440]  叫全身都能夠連接起來
[00:13:10.440 --> 00:13:12.440]  8節當中的國安奇蹟
[00:13:12.440 --> 00:13:14.440]  能夠彼此的相助的時候
[00:13:14.440 --> 00:13:16.440]  使身體漸漸增長
[00:13:16.440 --> 00:13:18.440]  在愛中建立自己
[00:13:18.440 --> 00:13:25.440]  我很喜歡問一個說話
[00:13:25.440 --> 00:13:28.440]  當我現在是參與現場教育的時候
[00:13:28.440 --> 00:13:30.440]  有不同的約見的時候
[00:13:30.440 --> 00:13:32.440]  現場教育有一個問題會這樣問
[00:13:32.440 --> 00:13:39.440]  你會採取哪幾項行動
[00:13:39.440 --> 00:13:41.440]  以致能夠踏前一步呢?
[00:13:41.440 --> 00:13:45.440]  我們會讓他填寫生命的輪子
[00:13:45.440 --> 00:13:48.440]  可能在你的財務上
[00:13:48.440 --> 00:13:50.440]  在你的工作或學業上
[00:13:50.440 --> 00:13:52.440]  在你的感情上
[00:13:52.440 --> 00:13:54.440]  在你和朋友相處
[00:13:54.440 --> 00:13:57.440]  在你的身體的體適能
[00:13:57.440 --> 00:13:58.440]  在你和家人
[00:13:58.440 --> 00:14:00.440]  你會去評分
[00:14:00.440 --> 00:14:03.440]  如何能夠加多一分
[00:14:03.440 --> 00:14:05.440]  你有什麼選項呢?
[00:14:05.440 --> 00:14:10.440]  確實我們不能夠走一個闊路
[00:14:10.440 --> 00:14:12.440]  而期待得到一個窄路的結果
[00:14:13.440 --> 00:14:15.440]  因為種什麼就收什麼
[00:14:15.440 --> 00:14:18.440]  當我認識一些新朋友的時候
[00:14:18.440 --> 00:14:22.440]  看到他們在練習的時候
[00:14:22.440 --> 00:14:24.440]  他們都要藉著不斷練習
[00:14:24.440 --> 00:14:25.440]  有紀律的時候
[00:14:25.440 --> 00:14:28.440]  才能夠改進他們的表現
[00:14:28.440 --> 00:14:30.440]  甚至是他們身體的體適能
[00:14:30.440 --> 00:14:32.440]  可能我們這段時間
[00:14:32.440 --> 00:14:35.440]  看起來是off season 淡季
[00:14:35.440 --> 00:14:38.440]  但每一個運動員都知道
[00:14:38.440 --> 00:14:40.440]  off season 不是停止操練
[00:14:40.440 --> 00:14:44.440]  只不過是操練力度和幅度的時候
[00:14:44.440 --> 00:14:46.440]  會有調教
[00:14:46.440 --> 00:14:49.440]  我們生命當中
[00:14:49.440 --> 00:14:51.440]  在近期疫情之下
[00:14:51.440 --> 00:14:53.440]  已經接近半年了
[00:14:53.440 --> 00:14:55.440]  在這半年的時候
[00:14:55.440 --> 00:14:58.440]  上帝想我們在哪方面
[00:14:58.440 --> 00:15:00.440]  能夠向前一步呢?
[00:15:00.440 --> 00:15:06.440]  除了行為上要正確
[00:15:06.440 --> 00:15:07.440]  要適合的時候
[00:15:07.440 --> 00:15:09.440]  除了角色上、力度上
[00:15:09.440 --> 00:15:12.440]  最後一樣就是觀念上要適合
[00:15:12.440 --> 00:15:14.440]  經文有描述到
[00:15:14.440 --> 00:15:17.440]  我們眾人在信仰上同歸於一
[00:15:17.440 --> 00:15:18.440]  在第十三節
[00:15:18.440 --> 00:15:20.440]  而在第十五節的時候
[00:15:20.440 --> 00:15:24.440]  就是連於同一位的主元首基督
[00:15:24.440 --> 00:15:27.440]  但是也有觀念不適
[00:15:27.440 --> 00:15:30.440]  就是忽略了聖靈所賜給我們七個的一
[00:15:30.440 --> 00:15:32.440]  我們太過著重了不同
[00:15:32.440 --> 00:15:36.440]  忽略了有很多我們都是相同的地方
[00:15:38.440 --> 00:15:41.440]  我去參觀不同地方的教會
[00:15:41.440 --> 00:15:42.440]  信徒聚會的時候
[00:15:42.440 --> 00:15:45.440]  其中我見到有講員
[00:15:45.440 --> 00:15:47.440]  他會分享聖經
[00:15:47.440 --> 00:15:51.440]  他用的是當地官方的語言
[00:15:51.440 --> 00:15:54.440]  而一些信徒回眾的時候
[00:15:54.440 --> 00:15:56.440]  用的聖經很有趣
[00:15:56.440 --> 00:15:57.440]  我就去看看
[00:15:57.440 --> 00:16:00.440]  他們是用一些他們自己的家鄉話
[00:16:00.440 --> 00:16:02.440]  一些方言語言的聖經
[00:16:02.440 --> 00:16:06.440]  但這方面沒有難阻他們在信仰上的成長
[00:16:07.440 --> 00:16:11.440]  我們會不會有時太過狹窄
[00:16:11.440 --> 00:16:13.440]  將民族主義推到很高
[00:16:13.440 --> 00:16:15.440]  認為只是某些文化
[00:16:15.440 --> 00:16:19.440]  某些民族才能夠信主
[00:16:19.440 --> 00:16:21.440]  還是我們看不到
[00:16:21.440 --> 00:16:25.440]  耶穌基督的救恩是給全人類
[00:16:25.440 --> 00:16:27.440]  包括所有的文化
[00:16:27.440 --> 00:16:29.440]  不同的社會階層
[00:16:29.440 --> 00:16:31.440]  富人窮人中產
[00:16:31.440 --> 00:16:34.440]  不同的性別
[00:16:34.440 --> 00:16:35.440]  不同的年齡
[00:16:35.440 --> 00:16:37.440]  因為福音是叫所有人
[00:16:37.440 --> 00:16:40.440]  都能夠和耶穌基督復和
[00:16:40.440 --> 00:16:44.440]  在本地的時候
[00:16:44.440 --> 00:16:45.440]  我們有沒有關注
[00:16:45.440 --> 00:16:48.440]  我們其實有很多都是香港人
[00:16:48.440 --> 00:16:49.440]  有不同文化
[00:16:49.440 --> 00:16:51.440]  不同民族的香港人
[00:16:51.440 --> 00:16:52.440]  都是我們的鄰舍
[00:16:52.440 --> 00:16:54.440]  我們如何在本地之下
[00:16:54.440 --> 00:16:56.440]  能夠關心他們
[00:16:56.440 --> 00:16:58.440]  能夠了解他們
[00:16:58.440 --> 00:17:01.440]  以致能夠讓他們看到
[00:17:01.440 --> 00:17:04.440]  經歷到耶穌基督的愛
[00:17:05.440 --> 00:17:09.440]  回到最初的問題
