
[00:00:00.000 --> 00:00:03.320]  是否要按一下
[00:04:26.560 --> 00:04:30.560]  我必養活你們和你們的孩子
[00:04:30.560 --> 00:04:32.560]  於是約瑟安慰他們
[00:04:32.560 --> 00:04:36.560]  說你是他們的安心的話
[00:04:36.560 --> 00:04:39.560]  謝謝大家幫我讀出
[00:04:39.560 --> 00:04:43.560]  今天的經文來到約瑟的故事最後結尾
[00:04:43.560 --> 00:04:49.560]  在說之前先跟大家分析一下整個故事的恩怨情仇
[00:04:49.560 --> 00:04:53.560]  約瑟的故事我猜大家應該聽過
[00:04:53.560 --> 00:04:54.560]  應該熟悉的
[00:04:54.560 --> 00:04:56.560]  我會簡單說兩句
[00:04:56.560 --> 00:05:00.560]  簡單來說就是約瑟從小在家中被人排斥
[00:05:00.560 --> 00:05:01.560]  被哥哥排斥
[00:05:01.560 --> 00:05:03.560]  最後他被…也不是最後
[00:05:03.560 --> 00:05:06.560]  總之就是他被哥哥們賣到埃及
[00:05:06.560 --> 00:05:09.560]  然後經歷了一連串上帝的帶領
[00:05:09.560 --> 00:05:11.560]  成為了埃及的宰相
[00:05:11.560 --> 00:05:15.560]  然後令到以色列人得以存活
[00:05:15.560 --> 00:05:17.560]  世代得以延續
[00:05:17.560 --> 00:05:23.560]  而哥哥們的怨恨在約瑟中是首尾呼應
[00:05:23.560 --> 00:05:25.560]  是頭一尾
[00:05:25.560 --> 00:05:29.560]  而有一個很有趣的解經去了解下帝的提問
[00:05:29.560 --> 00:05:32.560]  其實明明45章
[00:05:32.560 --> 00:05:34.560]  我網上參考了一些人的講道
[00:05:34.560 --> 00:05:35.560]  究竟他們會說哪個位置
[00:05:35.560 --> 00:05:40.560]  他們說45章明明約瑟已經和弟兄破鏡重圓
[00:05:40.560 --> 00:05:42.560]  但為什麼經文還未結束呢
[00:05:42.560 --> 00:05:44.560]  經文卻是要寫到50章
[00:05:44.560 --> 00:05:45.560]  還要到我們這裡
[00:05:45.560 --> 00:05:49.560]  然後他才去解釋約瑟和兄弟們
[00:05:49.560 --> 00:05:52.560]  他要再經歷多17年的相處
[00:05:52.560 --> 00:05:54.560]  他們才會復和
[00:05:54.560 --> 00:05:57.560]  這段怨恨的時間要這麼久才解決
[00:05:57.560 --> 00:05:59.560]  為什麼呢
[00:05:59.560 --> 00:06:03.560]  這個問題我會留在講到最後的時候解答
[00:06:03.560 --> 00:06:06.560]  我們先回到今天的經文
[00:06:06.560 --> 00:06:09.560]  今天的經文首先第15節
[00:06:09.560 --> 00:06:12.560]  約瑟的哥哥們見到父親死了就說
[00:06:12.560 --> 00:06:15.560]  也許約瑟仍然懷恨我們
[00:06:15.560 --> 00:06:20.560]  會照我們從前代他一切的惡重重報復我們
[00:06:20.560 --> 00:06:24.560]  這段經文是由哥哥的角度去看約瑟
[00:06:24.560 --> 00:06:26.560]  因為自己怨恨對方
[00:06:26.560 --> 00:06:29.560]  所以對約瑟有同樣的假設
[00:06:29.560 --> 00:06:32.560]  覺得約瑟也懷恨自己
[00:06:32.560 --> 00:06:35.560]  但事實上我找了整個經文
[00:06:35.560 --> 00:06:39.560]  完全沒有提及過約瑟是怨恨對方的
[00:06:39.560 --> 00:06:41.560]  可能大家也會說有爭拗點
[00:06:41.560 --> 00:06:45.560]  其中一個爭拗點就是約瑟做了宰相之後
[00:06:45.560 --> 00:06:49.560]  他再次對哥哥的行動好像有點惡意
[00:06:49.560 --> 00:06:51.560]  但仔細看經文
[00:06:51.560 --> 00:06:55.560]  經文是說約瑟想起從前所做的兩個夢
[00:06:55.560 --> 00:06:58.560]  才開始做那一系列的行動
[00:06:58.560 --> 00:07:02.560]  約瑟其實所有事情都是根據上帝給他的意象
[00:07:02.560 --> 00:07:05.560]  根據上帝給他的心意去行動
[00:07:05.560 --> 00:07:10.560]  目的是判斷哥哥們是否誠實
[00:07:10.560 --> 00:07:12.560]  這是其中一個爭拗點
[00:07:12.560 --> 00:07:15.560]  第二個可能有些人會覺得
[00:07:15.560 --> 00:07:18.560]  約瑟在家裡好像不太懂得做人
[00:07:18.560 --> 00:07:20.560]  大家如果有印象記得
[00:07:20.560 --> 00:07:23.560]  他又要舉報哥哥的惡行
[00:07:23.560 --> 00:07:27.560]  他又要說一些尊卑不分的義務
[00:07:27.560 --> 00:07:30.560]  但經文是怎樣看約瑟的呢
[00:07:30.560 --> 00:07:32.560]  經文是這樣說的
[00:07:32.560 --> 00:07:34.560]  形容約瑟是通達的人
[00:07:34.560 --> 00:07:38.560]  是一個跟上帝同行的人
[00:07:38.560 --> 00:07:40.560]  在猶太人裡去理解
[00:07:40.560 --> 00:07:42.560]  跟上帝同行的人
[00:07:42.560 --> 00:07:45.560]  只是會跟那些有品行的人
[00:07:45.560 --> 00:07:46.560]  合神心意的人
[00:07:46.560 --> 00:07:49.560]  跟著上帝旨意行的人
[00:07:49.560 --> 00:07:51.560]  所以約瑟的行為
[00:07:51.560 --> 00:07:54.560]  他的為人是有品質保證的
[00:07:54.560 --> 00:07:56.560]  所以這段怨恨
[00:07:56.560 --> 00:08:00.560]  是由哥哥們一廂情願的怨恨
[00:08:00.560 --> 00:08:03.560]  這段怨恨蒙蔽了他們的眼
[00:08:03.560 --> 00:08:06.560]  一廂情願要跟約瑟去比較
[00:08:06.560 --> 00:08:09.560]  他們看到父親好像比較愛約瑟
[00:08:09.560 --> 00:08:13.560]  他們就很怕約瑟佔據了自己的地位
[00:08:13.560 --> 00:08:17.560]  約瑟又將義務在家裡說的時候
[00:08:17.560 --> 00:08:18.560]  就是那個臨界點
[00:08:18.560 --> 00:08:21.560]  竟然要全家人俯伏約瑟
[00:08:21.560 --> 00:08:25.560]  怨恨會令人
[00:08:25.560 --> 00:08:28.560]  明明聽到上帝的心意
[00:08:28.560 --> 00:08:32.560]  但卻不接受上帝的心意
[00:08:32.560 --> 00:08:34.560]  有個小結
[00:08:34.560 --> 00:08:37.560]  就是怨恨最可怕的地方
[00:08:37.560 --> 00:08:41.560]  原來是可以單方面引發的
[00:08:41.560 --> 00:08:43.560]  一廂情願地引發
[00:08:43.560 --> 00:08:45.560]  可能是來自
[00:08:45.560 --> 00:08:48.560]  感覺到自己不公平被對待
[00:08:48.560 --> 00:08:52.560]  然後怨恨更加會令人盲目
[00:08:52.560 --> 00:08:54.560]  盲目相信那個人就是敵人
[00:08:54.560 --> 00:08:56.560]  然後你就會跟他抗拒
[00:08:56.560 --> 00:08:58.560]  跟他競爭
[00:08:58.560 --> 00:09:02.560]  而今天我就會說約瑟他一生經歷了
[00:09:02.560 --> 00:09:07.560]  面對這段怨恨他經歷了三個階段
[00:09:07.560 --> 00:09:08.560]  我們一起看
[00:09:08.560 --> 00:09:10.560]  有同在等待
[00:09:10.560 --> 00:09:13.560]  療癒 哀傷 和生命復和
[00:09:13.560 --> 00:09:17.560]  我們進入第一個同在等待
[00:09:17.560 --> 00:09:20.560]  面對哥哥們的怨恨
[00:09:20.560 --> 00:09:23.560]  上帝沒有直接去審判他們
[00:09:23.560 --> 00:09:26.560]  上帝也沒有開口去安慰約瑟
[00:09:26.560 --> 00:09:30.560]  更加沒有神職大能將約瑟送回家
[00:09:30.560 --> 00:09:33.560]  而哥哥們的怨恨
[00:09:33.560 --> 00:09:37.560]  卻是為約瑟帶來的失去所有
[00:09:37.560 --> 00:09:40.560]  不知道大家能否想像到失去所有是什麼畫面
[00:09:40.560 --> 00:09:42.560]  失去了自己心愛的家人
[00:09:42.560 --> 00:09:44.560]  失去了財產
[00:09:44.560 --> 00:09:48.560]  連自己自身的價值成為別人的擁有物
[00:09:48.560 --> 00:09:50.560]  公義的上帝在哪裡
[00:09:50.560 --> 00:09:52.560]  恃愛的上帝在哪裡
[00:09:52.560 --> 00:09:55.560]  為什麼約瑟他什麼都沒有做過
[00:09:55.560 --> 00:09:59.560]  但是他要承受這一切的委屈呢
[00:09:59.560 --> 00:10:02.560]  我們經文就繼續這樣說
[00:10:02.560 --> 00:10:04.560]  約瑟就被帶到埃及去
[00:10:04.560 --> 00:10:08.560]  有一個埃及人叫波提弗
[00:10:08.560 --> 00:10:11.560]  是法老的官員 是護衛長
[00:10:11.560 --> 00:10:15.560]  他從那裡帶約瑟來到以撒瑪利人的手中
[00:10:15.560 --> 00:10:17.560]  然後將約瑟賣掉了
[00:10:17.560 --> 00:10:21.560]  約瑟就在埃及的主人家裡面
[00:10:21.560 --> 00:10:24.560]  耶和華就與他同在
[00:10:24.560 --> 00:10:25.560]  他是一個通達的人
[00:10:25.560 --> 00:10:28.560]  我們剛才看到的那段經文
[00:10:28.560 --> 00:10:31.560]  約瑟對於哥哥們的怨恨
[00:10:31.560 --> 00:10:33.560]  他只有一個回應
[00:10:33.560 --> 00:10:36.560]  就是專注與上帝同行
[00:10:36.560 --> 00:10:38.560]  約瑟他沒有自責
[00:10:38.560 --> 00:10:40.560]  他沒有咒罵自己蠢
[00:10:40.560 --> 00:10:42.560]  他沒有對上帝發晦氣
[00:10:42.560 --> 00:10:44.560]  他到了埃及之後
[00:10:44.560 --> 00:10:46.560]  他就繼續忠於自己的身份
[00:10:46.560 --> 00:10:47.560]  我在盧埔的時候
[00:10:47.560 --> 00:10:49.560]  我就做一個盧埔的身份
[00:10:49.560 --> 00:10:51.560]  專心管理家事
[00:10:51.560 --> 00:10:53.560]  我被人關進監牢的時候
[00:10:53.560 --> 00:10:56.560]  我繼續專心做一個關在監牢的人
[00:10:56.560 --> 00:11:00.560]  但是就幫他管理監牢裡面的人
[00:11:00.560 --> 00:11:03.560]  約瑟繼續專心做自己的事
[00:11:03.560 --> 00:11:05.560]  上帝的同行代表什麼
[00:11:05.560 --> 00:11:07.560]  上帝的同行是指義人
[00:11:07.560 --> 00:11:09.560]  遵行律法
[00:11:09.560 --> 00:11:12.560]  當生命與上帝同在的時候
[00:11:12.560 --> 00:11:15.560]  那個人就會成為通達的人
[00:11:15.560 --> 00:11:16.560]  通達的人的意思就是
[00:11:16.560 --> 00:11:18.560]  你所做的一切
[00:11:18.560 --> 00:11:20.560]  都會隨著上帝的旨意一樣
[00:11:20.560 --> 00:11:23.560]  那麼順暢、那麼順利
[00:11:23.560 --> 00:11:26.560]  要解決的問題自然而然就會解決
[00:11:26.560 --> 00:11:31.560]  人的責任只是專注自己是否一個義人
[00:11:31.560 --> 00:11:35.560]  專注自己有沒有與神同行
[00:11:35.560 --> 00:11:37.560]  都會很掙扎
[00:11:37.560 --> 00:11:41.560]  掙扎的位置就是面對關係衝突、怨恨
[00:11:41.560 --> 00:11:44.560]  有時候可能都真的挺焦慮的
[00:11:44.560 --> 00:11:46.560]  很想快點處理好它
[00:11:46.560 --> 00:11:50.560]  但是今天的經文不是這麼說
[00:11:50.560 --> 00:11:52.560]  今天的經文是挑戰我們
[00:11:52.560 --> 00:11:56.560]  我們今天究竟是專注與上帝同行
[00:11:56.560 --> 00:12:00.560]  還是我們專注想解決問題呢
[00:12:00.560 --> 00:12:04.560]  會不會其實有時候問題解決不了
[00:12:04.560 --> 00:12:06.560]  是可以不解決的呢
[00:12:06.560 --> 00:12:12.560]  會不會暫緩處理才是上帝真正的心意呢
[00:12:12.560 --> 00:12:15.560]  我就有一張圖片
[00:12:15.560 --> 00:12:17.560]  不知道大家看不看得到圖片是甚麼
[00:12:17.560 --> 00:12:19.560]  不知道大家有沒有聽過甚麼叫空氣草
[00:12:19.560 --> 00:12:20.560]  或者養過
[00:12:20.560 --> 00:12:22.560]  可能有人喜歡花
[00:12:22.560 --> 00:12:27.560]  它特別之處就是不需要在泥土中種植
[00:12:27.560 --> 00:12:30.560]  你越照顧它、你給它泥
[00:12:30.560 --> 00:12:32.560]  你替它曬太陽、淋水
[00:12:32.560 --> 00:12:35.560]  它反而死得更快
[00:12:35.560 --> 00:12:37.560]  但是你不理它
[00:12:37.560 --> 00:12:39.560]  它反而掛在那裡
[00:12:39.560 --> 00:12:40.560]  它是不用碰泥的
[00:12:40.560 --> 00:12:45.560]  它自自然然的樹葉會吸收空氣中的水分
[00:12:45.560 --> 00:12:48.560]  然後幫它成長
[00:12:48.560 --> 00:12:52.560]  或者怨恨可能都像空氣草一樣
[00:12:52.560 --> 00:12:55.560]  它是一段很難接受的過去
[00:12:55.560 --> 00:12:57.560]  你越去動它
[00:12:57.560 --> 00:13:00.560]  它可能會覺得越痛
[00:13:00.560 --> 00:13:04.560]  反而就越難吸收、越難成長
[00:13:04.560 --> 00:13:06.560]  但是你給它時間
[00:13:06.560 --> 00:13:08.560]  讓它跟隨著上帝的時間
[00:13:08.560 --> 00:13:10.560]  適當的抒發
[00:13:10.560 --> 00:13:11.560]  慢慢疏離
[00:13:11.560 --> 00:13:15.560]  這棵空氣草會自自然然吸收養分
[00:13:15.560 --> 00:13:18.560]  反而幫助我們成長
[00:13:18.560 --> 00:13:21.560]  上帝和藥室同在
[00:13:21.560 --> 00:13:24.560]  等待藥室這個缺口化為養分
[00:13:24.560 --> 00:13:27.560]  幫助藥室的生命成長
[00:13:27.560 --> 00:13:31.560]  這棵空氣草又如何伴隨藥室的生命成長呢
[00:13:31.560 --> 00:13:33.560]  我們就繼續下去
[00:13:34.560 --> 00:13:37.560]  我們回到今天的經文
[00:13:37.560 --> 00:13:39.560]  你們要對藥室者說
[00:13:39.560 --> 00:13:42.560]  從前你哥哥們惡待你
[00:13:42.560 --> 00:13:45.560]  你要饒恕他們的過犯和罪惡
[00:13:45.560 --> 00:13:50.560]  現在求你饒恕你父親的神之僕人們的過犯
[00:13:50.560 --> 00:13:52.560]  他們對藥室說了這話
[00:13:52.560 --> 00:13:54.560]  藥室就哭了
[00:13:54.560 --> 00:14:01.560]  哭在藥室的人生中是一個很特別的存在
[00:14:01.560 --> 00:14:04.560]  藥室從小被哥哥買下
[00:14:04.560 --> 00:14:06.560]  從小到大被哥哥排斥
[00:14:06.560 --> 00:14:08.560]  然後被怨恨
[00:14:08.560 --> 00:14:10.560]  然後被賣
[00:14:10.560 --> 00:14:13.560]  在波提忽的家中服侍
[00:14:13.560 --> 00:14:17.560]  又被他老婆誣衊
[00:14:17.560 --> 00:14:20.560]  令他被囚禁在監獄中
[00:14:20.560 --> 00:14:25.560]  上帝更賜予藥室解夢的能力
[00:14:25.560 --> 00:14:27.560]  為施酒長解酒
[00:14:27.560 --> 00:14:29.560]  但事後又被遺忘
[00:14:29.560 --> 00:14:33.560]  不知道大家聽完這些東西覺得有什麼感受
[00:14:33.560 --> 00:14:36.560]  我自己覺得他經歷著種種的委屈
[00:14:36.560 --> 00:14:39.560]  每次他都沒有做什麼
[00:14:39.560 --> 00:14:41.560]  但他就委屈
[00:14:41.560 --> 00:14:43.560]  然後就困難
[00:14:43.560 --> 00:14:48.560]  但聖經裏很特別地沒有形容過他的情緒反應
[00:14:48.560 --> 00:14:51.560]  直到他生了兒子之後
[00:14:51.560 --> 00:14:54.560]  他才有少許的形容
[00:14:54.560 --> 00:14:59.560]  就是上帝使我忘記一切困苦和我父的全家
[00:14:59.560 --> 00:15:04.560]  還有另一個就是上帝使我在受苦的地方興盛
[00:15:04.560 --> 00:15:08.560]  藥室他一生所受的困苦
[00:15:08.560 --> 00:15:12.560]  是和他的父家有些聯繫
[00:15:12.560 --> 00:15:15.560]  在埃及這段時間所有的經歷
[00:15:15.560 --> 00:15:18.560]  可能就像經文所說一樣
[00:15:18.560 --> 00:15:21.560]  上帝使他忘記一切困苦
[00:15:21.560 --> 00:15:25.560]  直到他真的要面對他遇到自己的哥哥們
[00:15:25.560 --> 00:15:27.560]  遇到他的家人
[00:15:27.560 --> 00:15:29.560]  他才一次一次地哭
[00:15:29.560 --> 00:15:31.560]  藥室每次的哭
[00:15:31.560 --> 00:15:34.560]  又是一次又一次地被噤聲
[00:15:34.560 --> 00:15:37.560]  經文是這樣記載的
[00:15:37.560 --> 00:15:41.560]  在《創世紀》42章21至24節
[00:15:41.560 --> 00:15:43.560]  他們就
[00:15:43.560 --> 00:15:46.560]  哥哥們就被囚禁在監獄裏面
[00:15:46.560 --> 00:15:48.560]  他們就彼此說
[00:15:48.560 --> 00:15:51.560]  弟弟身上實在是犯了很多罪
[00:15:51.560 --> 00:15:53.560]  求他去哀求
[00:15:53.560 --> 00:15:55.560]  他哀求我們的時候
[00:15:55.560 --> 00:15:58.560]  我們見到他痛苦卻不肯聽
[00:15:58.560 --> 00:16:01.560]  所以這場苦難要淋到我們身上
[00:16:01.560 --> 00:16:02.560]  裏面就回應他們
[00:16:02.560 --> 00:16:04.560]  就說我不是對你們說過嗎
[00:16:04.560 --> 00:16:05.560]  不可以傷害孩子
[00:16:05.560 --> 00:16:07.560]  但是你們就是不聽
[00:16:07.560 --> 00:16:10.560]  看看他的血在追討
[00:16:10.560 --> 00:16:14.560]  聽完這些東西之後藥室就哭了
[00:16:14.560 --> 00:16:16.560]  藥室第一次哭
[00:16:16.560 --> 00:16:19.560]  是因為哥哥們在監獄裏面
[00:16:19.560 --> 00:16:23.560]  去說回憶他們對藥室的罪
[00:16:23.560 --> 00:16:25.560]  積著哥哥們的對話
[00:16:25.560 --> 00:16:28.560]  藥室過去的回憶感受
[00:16:28.560 --> 00:16:31.560]  一次過就被重現出來
[00:16:31.560 --> 00:16:32.560]  藥室的回憶
[00:16:32.560 --> 00:16:35.560]  回憶當時的情景
[00:16:35.560 --> 00:16:39.560]  原來自己曾經向哥哥們哀求過
[00:16:39.560 --> 00:16:44.560]  原來過去被無視的痛苦
[00:16:44.560 --> 00:16:47.560]  藥室自己也無視了很多年
[00:16:47.560 --> 00:16:51.560]  藥室發現自己原來當時的痛苦
[00:16:51.560 --> 00:16:53.560]  對方是看見的
[00:16:53.560 --> 00:16:59.560]  藥室也承認了過去自己原來是很痛苦
[00:16:59.560 --> 00:17:01.560]  看到對方在這段經歷裏面
[00:17:01.560 --> 00:17:03.560]  悔罪認錯
[00:17:03.560 --> 00:17:05.560]  所以他就哭泣
[00:17:05.560 --> 00:17:08.560]  這個哭泣重現了過去
[00:17:08.560 --> 00:17:12.560]  讓藥室進入第一度的釋懷
[00:17:12.560 --> 00:17:14.560]  第二次的哭泣
[00:17:14.560 --> 00:17:17.560]  藥室看到自己的弟弟
[00:17:17.560 --> 00:17:19.560]  他就很激動
[00:17:19.560 --> 00:17:20.560]  第二次的哭泣
[00:17:20.560 --> 00:17:23.560]  就是重現了藥室的本質
[00:17:23.560 --> 00:17:27.560]  藥室面對自己一個素未謀面的弟弟
[00:17:27.560 --> 00:17:29.560]  他的情緒變得很激動
[00:17:29.560 --> 00:17:33.560]  這個是上帝本身創造藥室的本質
[00:17:33.560 --> 00:17:37.560]  藥室本質就是一個很愛家人的人
[00:17:37.560 --> 00:17:41.560]  他被買到埃及遠離了家鄉
[00:17:41.560 --> 00:17:43.560]  他剝削了很多年
[00:17:43.560 --> 00:17:46.560]  他可以去愛自己家人的機會
[00:17:46.560 --> 00:17:49.560]  藥室過去愛家人的心
[00:17:49.560 --> 00:17:51.560]  因為看到弟弟
[00:17:51.560 --> 00:17:54.560]  所以重新再次被重現
[00:17:54.560 --> 00:17:58.560]  原來藥室一直都想愛卻不能愛
[00:17:58.560 --> 00:18:01.560]  當看見弟弟就好像
[00:18:01.560 --> 00:18:03.560]  就很想愛護他
[00:18:03.560 --> 00:18:04.560]  很想照顧他
[00:18:04.560 --> 00:18:06.560]  很想保護他
[00:18:06.560 --> 00:18:08.560]  第二次的哭泣
[00:18:08.560 --> 00:18:10.560]  就是重現了藥室的本質
[00:18:10.560 --> 00:18:13.560]  讓藥室進入第二度的釋懷
[00:18:13.560 --> 00:18:16.560]  第三次
[00:18:16.560 --> 00:18:20.560]  第三次藥室重現了愛和信任
[00:18:20.560 --> 00:18:23.560]  當時藥室很想留下自己的弟弟
[00:18:23.560 --> 00:18:25.560]  便雅文在身邊
[00:18:25.560 --> 00:18:26.560]  卻留不住
[00:18:26.560 --> 00:18:28.560]  正當他叫喊
[00:18:28.560 --> 00:18:30.560]  每個人都離開我吧,出去吧
[00:18:30.560 --> 00:18:31.560]  的時候
[00:18:31.560 --> 00:18:37.560]  發現自己已經不願再和家人離別了
[00:18:37.560 --> 00:18:39.560]  藥室不單沒有怨恨哥哥
[00:18:39.560 --> 00:18:41.560]  反而他很著緊
[00:18:41.560 --> 00:18:43.560]  很愛每一個弟兄
[00:18:43.560 --> 00:18:44.560]  每一個兄弟
[00:18:44.560 --> 00:18:47.560]  在第三次哭泣中
[00:18:47.560 --> 00:18:50.560]  重現了一份埋藏自己內心很久的愛
[00:18:50.560 --> 00:18:53.560]  他很想做回雅各家的藥室
[00:18:53.560 --> 00:18:56.560]  他在他的兄弟面前承認自己
[00:18:56.560 --> 00:18:59.560]  他就是雅各家的藥室
[00:18:59.560 --> 00:19:01.560]  他想靠近他的兄弟
[00:19:01.560 --> 00:19:05.560]  他想重新信任這段關係
[00:19:06.560 --> 00:19:09.560]  不知道大家有沒有試過為一個人
[00:19:09.560 --> 00:19:10.560]  一件事
[00:19:10.560 --> 00:19:11.560]  一個地方
[00:19:11.560 --> 00:19:13.560]  哭過很多次
[00:19:13.560 --> 00:19:15.560]  想過很多次
[00:19:15.560 --> 00:19:17.560]  每晚做夢都想著
[00:19:17.560 --> 00:19:20.560]  當時發生了什麼事呢
[00:19:20.560 --> 00:19:23.560]  當時帶給你的情緒
[00:19:23.560 --> 00:19:25.560]  可能是憤怒
[00:19:25.560 --> 00:19:27.560]  可能是委屈
[00:19:27.560 --> 00:19:29.560]  可能是不甘心
[00:19:29.560 --> 00:19:31.560]  可能是痛心
[00:19:31.560 --> 00:19:33.560]  可能是後悔
[00:19:33.560 --> 00:19:35.560]  可能是內疚
[00:19:35.560 --> 00:19:39.560]  你能否承認這份傷口的痛呢
[00:19:39.560 --> 00:19:42.560]  這些情緒
[00:19:42.560 --> 00:19:45.560]  會不會其實是因為愛呢
[00:19:45.560 --> 00:19:50.560]  這些片段對你的生命來說
[00:19:50.560 --> 00:19:52.560]  應該是很重要的
[00:19:52.560 --> 00:19:55.560]  鼓勵一下大家問問上帝
