
[00:00:00.000 --> 00:00:03.080]  多謝敬拜隊帶來我們的敬拜
[00:02:43.720 --> 00:02:44.520]  大衛的後裔
[00:02:44.520 --> 00:02:46.520]  耶穌亞就是大祭司
[00:02:46.520 --> 00:02:48.520]  開始回應這個呼喚
[00:02:48.520 --> 00:02:50.520]  開始建造耶路撒冷上帝的殿
[00:02:50.520 --> 00:02:53.240]  有上帝的先知在那裏幫助他們
[00:02:53.240 --> 00:02:57.720]  當時河西的達乃總督和士他波斯乃
[00:02:57.720 --> 00:02:59.720]  這些名字我們不知道是誰
[00:02:59.720 --> 00:03:01.720]  大概應該是一些官員
[00:03:01.720 --> 00:03:03.720]  以及他們的同僚
[00:03:03.720 --> 00:03:05.720]  對猶太人就這樣說
[00:03:05.720 --> 00:03:07.720]  誰降旨讓你建這個殿
[00:03:07.720 --> 00:03:09.720]  完成這個建築呢
[00:03:09.720 --> 00:03:11.720]  猶太人就回答
[00:03:11.720 --> 00:03:13.720]  於是我們就告訴他
[00:03:13.720 --> 00:03:15.720]  建造這個建築物的人叫甚麼名字
[00:03:15.720 --> 00:03:17.720]  你在做事的時候突然有人來抄你牌
[00:03:17.720 --> 00:03:19.720]  誰是負責人
[00:03:19.720 --> 00:03:21.720]  總要找個人出來
[00:03:21.720 --> 00:03:23.720]  你看下面應該是猶太的長老
[00:03:23.720 --> 00:03:25.720]  出來回答是我
[00:03:25.720 --> 00:03:29.720]  但上帝的眼目就看顧猶太人的長老
[00:03:29.720 --> 00:03:31.720]  以至沒有人叫他們停工
[00:03:31.720 --> 00:03:33.720]  直到周文相告大劉氏
[00:03:33.720 --> 00:03:35.720]  得到他對這件事的回應
[00:03:35.720 --> 00:03:37.720]  一條條的第六章
[00:03:37.720 --> 00:03:39.720]  於是大劉氏
[00:03:39.720 --> 00:03:41.720]  大家留意了
[00:03:41.720 --> 00:03:43.720]  這裏不是居老時了
[00:03:43.720 --> 00:03:45.720]  已經到了大劉氏的時間
[00:03:45.720 --> 00:03:47.720]  大劉氏王降旨要尋察典籍庫
[00:03:47.720 --> 00:03:49.720]  就在巴比倫的藏檔案的地方裏面
[00:03:49.720 --> 00:03:51.720]  在馬袋省的亞馬他城的宮裏面
[00:03:51.720 --> 00:03:53.720]  就找到一卷
[00:03:53.720 --> 00:03:55.720]  其中是這樣寫的
[00:03:55.720 --> 00:03:57.720]  記錄如下
[00:03:57.720 --> 00:03:59.720]  居老時王元年
[00:03:59.720 --> 00:04:01.720]  王降旨論道在耶路撒冷上帝的殿
[00:04:01.720 --> 00:04:03.720]  要建造這個殿作為獻祭之處
[00:04:03.720 --> 00:04:05.720]  兼顧他的根基
[00:04:05.720 --> 00:04:07.720]  第六節
[00:04:07.720 --> 00:04:09.720]  現在何西達乃總督和
[00:04:09.720 --> 00:04:11.720]  士他波斯乃以及他們的同僚
[00:04:11.720 --> 00:04:13.720]  就是住在何西的官員
[00:04:13.720 --> 00:04:15.720]  這裏回答了
[00:04:15.720 --> 00:04:17.720]  整個名字忘記了
[00:04:17.720 --> 00:04:19.720]  你們要遠離那些猶太人
[00:04:19.720 --> 00:04:21.720]  不要攔阻上帝殿的工作
[00:04:21.720 --> 00:04:23.720]  任由猶太人的省長和長老
[00:04:23.720 --> 00:04:27.720]  在遠處建造上帝的殿
[00:04:27.720 --> 00:04:29.720]  王又降旨
[00:04:29.720 --> 00:04:31.720]  吩咐你們為了建造上帝的殿
[00:04:31.720 --> 00:04:33.720]  你們要向猶太人的長老
[00:04:33.720 --> 00:04:35.720]  你們要這樣做
[00:04:35.720 --> 00:04:37.720]  由王的財產裏面
[00:04:37.720 --> 00:04:39.720]  就是何西所繳納的貢銀
[00:04:39.720 --> 00:04:41.720]  即是稅款裏面
[00:04:41.720 --> 00:04:43.720]  迅速支付他們的需要
[00:04:43.720 --> 00:04:45.720]  免得工程停頓
[00:04:45.720 --> 00:04:48.720]  讓上帝又為王和王的眾子
[00:04:48.720 --> 00:04:50.720]  受命祈禱
[00:04:50.720 --> 00:04:51.720]  我再降旨
[00:04:51.720 --> 00:04:53.720]  無論誰敢改命令
[00:04:53.720 --> 00:04:55.720]  我要拆了他的房子
[00:04:55.720 --> 00:04:57.720]  拔出他的樑木
[00:04:57.720 --> 00:04:59.720]  然後將他舉起來懸掛在旗上
[00:04:59.720 --> 00:05:01.720]  又使他的房屋成為糞堆
[00:05:01.720 --> 00:05:03.720]  甚至無論誰
[00:05:03.720 --> 00:05:05.720]  王或百姓
[00:05:05.720 --> 00:05:07.720]  敢伸手改命令
[00:05:07.720 --> 00:05:09.720]  拆毀在耶路撒冷上帝的殿
[00:05:09.720 --> 00:05:11.720]  願納其名在那裏的上帝
[00:05:11.720 --> 00:05:13.720]  將他們滅絕
[00:05:13.720 --> 00:05:15.720]  我再降旨
[00:05:15.720 --> 00:05:17.720]  無論誰敢改命令
[00:05:17.720 --> 00:05:19.720]  我再降旨
[00:05:19.720 --> 00:05:21.720]  無論誰敢改命令
[00:05:21.720 --> 00:05:23.720]  願納其名在那裏的上帝
[00:05:23.720 --> 00:05:25.720]  將他們滅絕
[00:05:25.720 --> 00:05:27.720]  願納其名在那裏的上帝
[00:05:27.720 --> 00:05:29.720]  願納其名在那裏的上帝
[00:05:29.720 --> 00:05:31.720]  願納其名在那裏的上帝
[00:05:31.720 --> 00:05:33.720]  願納其名在那裏的上帝
[00:05:33.720 --> 00:05:35.720]  願納其名在那裏的上帝
[00:05:35.720 --> 00:05:37.720]  願納其名在那裏的上帝
[00:05:37.720 --> 00:05:39.720]  願納其名在那裏的上帝
[00:05:39.720 --> 00:05:41.720]  願納其名在那裏的上帝
[00:05:41.720 --> 00:05:43.720]  願納其名在那裏的上帝
[00:05:43.720 --> 00:05:45.720]  願納其名在那裏的上帝
[00:05:45.720 --> 00:05:47.720]  願納其名在那裏的上帝
[00:05:47.720 --> 00:05:49.720]  願納其名在那裏的上帝
[00:05:49.720 --> 00:05:51.720]  願納其名在那裏的上帝
[00:05:51.720 --> 00:05:53.720]  願納其名在那裏的上帝
[00:05:53.720 --> 00:05:55.720]  願納其名在那裏的上帝
[00:05:55.720 --> 00:05:57.720]  願納其名在那裏的上帝
[00:05:57.720 --> 00:05:59.720]  願納其名在那裏的上帝
[00:05:59.720 --> 00:06:01.720]  願納其名在那裏的上帝
[00:06:01.720 --> 00:06:03.720]  願納其名在那裏的上帝
[00:06:03.720 --> 00:06:05.720]  願納其名在那裏的上帝
[00:06:05.720 --> 00:06:07.720]  願納其名在那裏的上帝
[00:06:07.720 --> 00:06:09.720]  願納其名在那裏的上帝
[00:06:09.720 --> 00:06:11.720]  願納其名在那裏的上帝
[00:06:11.720 --> 00:06:13.720]  願納其名在那裏的上帝
[00:06:13.720 --> 00:06:15.720]  願納其名在那裏的上帝
[00:06:15.720 --> 00:06:17.720]  願納其名在那裏的上帝
[00:06:17.720 --> 00:06:19.720]  願納其名在那裏的上帝
[00:06:19.720 --> 00:06:21.720]  願納其名在那裏的上帝
[00:06:21.720 --> 00:06:23.720]  願納其名在那裏的上帝
[00:06:23.720 --> 00:06:25.720]  願納其名在那裏的上帝
[00:06:25.720 --> 00:06:27.720]  願納其名在那裏的上帝
[00:06:27.720 --> 00:06:29.720]  願納其名在那裏的上帝
[00:06:29.720 --> 00:06:31.720]  願納其名在那裏的上帝
[00:06:31.720 --> 00:06:33.720]  願納其名在那裏的上帝
[00:06:33.720 --> 00:06:35.720]  願納其名在那裏的上帝
[00:06:35.720 --> 00:06:37.720]  願納其名在那裏的上帝
[00:06:37.720 --> 00:06:41.720]  以色列在第四章23節裏面
[00:06:41.720 --> 00:06:43.720]  講其中一個禁令
[00:06:43.720 --> 00:06:45.720]  這個禁令是誰發的呢?
[00:06:45.720 --> 00:06:49.720]  這個禁令是亞達舍西王發的
[00:06:49.720 --> 00:06:52.720]  我們讀完23節那裏講有一個禁令
[00:06:52.720 --> 00:06:54.720]  而24節就說工程停了
[00:06:54.720 --> 00:06:56.720]  我們很可能有一個印象
[00:06:56.720 --> 00:06:59.720]  就覺得因為皇帝有個御令下來
[00:06:59.720 --> 00:07:00.720]  停止興建聖殿
[00:07:00.720 --> 00:07:02.720]  於是就停止興建了
[00:07:02.720 --> 00:07:04.720]  但其實是不是呢?
[00:07:04.720 --> 00:07:06.720]  我們要詳細看
[00:07:06.720 --> 00:07:08.720]  這些波斯王我們講那麼多名字
[00:07:08.720 --> 00:07:10.720]  我們頭都大了
[00:07:10.720 --> 00:07:13.720]  所以我一次過將相關的波斯王
[00:07:13.720 --> 00:07:15.720]  列出來給大家看
[00:07:15.720 --> 00:07:17.720]  我們由第一章開始講
[00:07:17.720 --> 00:07:21.720]  居老使就是波斯大帝國裏面的第一個君王
[00:07:21.720 --> 00:07:23.720]  開創帝國的君王
[00:07:23.720 --> 00:07:26.720]  居老使的兒子叫做江比西斯
[00:07:26.720 --> 00:07:28.720]  聖經應該沒有記載他的
[00:07:28.720 --> 00:07:30.720]  江比西斯死了之後
[00:07:30.720 --> 00:07:32.720]  國家經過一番動亂之後
[00:07:32.720 --> 00:07:35.720]  最後大劉氏就贏得帝位
[00:07:35.720 --> 00:07:38.720]  大劉氏之後就到了一個叫做阿哈徐魯
[00:07:38.720 --> 00:07:40.720]  阿哈徐魯是誰呢?
[00:07:40.720 --> 00:07:44.720]  阿哈徐魯是以斯帖的老公
[00:07:44.720 --> 00:07:49.720]  阿哈徐魯之後就到阿達薩西
[00:07:49.720 --> 00:07:51.720]  阿達薩西又是誰呢?
[00:07:51.720 --> 00:07:54.720]  阿達薩西就是尼希米的老闆
[00:07:54.720 --> 00:07:56.720]  整件事清楚了
[00:07:56.720 --> 00:07:58.720]  現在問題來了
[00:07:58.720 --> 00:08:00.720]  那個禁令是誰皇帝發的?
[00:08:00.720 --> 00:08:03.720]  阿達薩西發的
[00:08:03.720 --> 00:08:05.720]  但是聖殿是什麼時候建的?
[00:08:05.720 --> 00:08:09.720]  大劉氏的時候建好的
[00:08:09.720 --> 00:08:12.720]  所以現在問題來了
[00:08:12.720 --> 00:08:16.720]  究竟這個禁令是否與
[00:08:16.720 --> 00:08:19.720]  這個停了建聖殿的禁令
[00:08:19.720 --> 00:08:22.720]  究竟與阿達薩西有關呢?
[00:08:22.720 --> 00:08:24.720]  應該與他無關吧
[00:08:24.720 --> 00:08:27.720]  因為這個上帝的殿停止
[00:08:27.720 --> 00:08:28.720]  到什麼時候呢?
[00:08:28.720 --> 00:08:29.720]  到大劉氏
[00:08:29.720 --> 00:08:31.720]  然後在那個時候建好了
[00:08:31.720 --> 00:08:33.720]  那時候阿達薩西還沒有做皇帝
[00:08:33.720 --> 00:08:36.720]  所以停建聖殿這個工程
[00:08:36.720 --> 00:08:38.720]  與阿達薩西的禁令無關
[00:08:38.720 --> 00:08:40.720]  所以一一書就是
[00:08:40.720 --> 00:08:41.720]  第四章
[00:08:41.720 --> 00:08:43.720]  作者只是將所有
[00:08:43.720 --> 00:08:46.720]  以色列人遇到的難阻
[00:08:46.720 --> 00:08:48.720]  包括阿達薩西皇帝的時候
[00:08:48.720 --> 00:08:49.720]  發了一個禁令
[00:08:49.720 --> 00:08:50.720]  這個禁令是什麼呢?
[00:08:50.720 --> 00:08:52.720]  這個禁令是禁止建城牆
[00:08:52.720 --> 00:08:56.720]  所以最後尼希米要爭取回去建城牆
[00:08:56.720 --> 00:08:57.720]  因為下了禁令
[00:08:57.720 --> 00:08:59.720]  所以他要爭取回去建城牆
[00:08:59.720 --> 00:09:01.720]  去解決這件事
[00:09:01.720 --> 00:09:03.720]  所以與建聖殿是無關的
[00:09:03.720 --> 00:09:07.720]  既然不是皇帝下令禁止建聖殿
[00:09:07.720 --> 00:09:09.720]  為什麼你們要停了手呢?
[00:09:09.720 --> 00:09:12.720]  停工的原因究竟是什麼呢?
[00:09:12.720 --> 00:09:14.720]  很想跟大家分享一下
[00:09:14.720 --> 00:09:16.720]  他們停工的原因
[00:09:16.720 --> 00:09:18.720]  並且我也覺得
[00:09:18.720 --> 00:09:20.720]  在他們停工的原因裡
[00:09:20.720 --> 00:09:21.720]  你也可以想一下
[00:09:21.720 --> 00:09:24.720]  有時候上帝叫我們做一些事情
[00:09:24.720 --> 00:09:26.720]  這個會不會有時候
[00:09:26.720 --> 00:09:28.720]  是我們自己停工的原因呢?
[00:09:28.720 --> 00:09:30.720]  第一個原因
[00:09:30.720 --> 00:09:33.720]  長期有人來找你麻煩
[00:09:33.720 --> 00:09:35.720]  也是很煩的
[00:09:35.720 --> 00:09:38.720]  當你做一個侍奉的時候
[00:09:38.720 --> 00:09:41.720]  一邊做一邊有人罵你
[00:09:41.720 --> 00:09:43.720]  一邊做一邊有人批評你
[00:09:43.720 --> 00:09:44.720]  攻擊你
[00:09:44.720 --> 00:09:46.720]  給你麻煩
[00:09:46.720 --> 00:09:48.720]  是很煩的
[00:09:48.720 --> 00:09:50.720]  煩了多久呢?
[00:09:50.720 --> 00:09:52.720]  聖經就說
[00:09:52.720 --> 00:09:53.720]  那地的人
[00:09:53.720 --> 00:09:55.720]  在猶太百姓建造的時候
[00:09:55.720 --> 00:09:56.720]  洗他們的手
[00:09:56.720 --> 00:09:58.720]  法院
[00:09:58.720 --> 00:10:00.720]  法院不是因為做到手軟
[00:10:00.720 --> 00:10:02.720]  法院是什麼呢?
[00:10:02.720 --> 00:10:04.720]  是恐嚇他們
[00:10:04.720 --> 00:10:06.720]  嚇到腳軟手軟
[00:10:06.720 --> 00:10:08.720]  擾亂他們
[00:10:08.720 --> 00:10:10.720]  騷擾了多久呢?
[00:10:10.720 --> 00:10:11.720]  聖經就說
[00:10:11.720 --> 00:10:12.720]  由波斯王居老時年間
[00:10:12.720 --> 00:10:15.720]  一直到波斯王大劉氏在位的時候
[00:10:15.720 --> 00:10:17.720]  他們做了什麼呢?
[00:10:17.720 --> 00:10:19.720]  聖經繼續說
[00:10:19.720 --> 00:10:21.720]  他們賄賂謀士
[00:10:21.720 --> 00:10:23.720]  要破壞他們的計劃
[00:10:23.720 --> 00:10:26.720]  所以他們不只是找一兩個爛鬼
[00:10:26.720 --> 00:10:28.720]  說髒話罵你
[00:10:28.720 --> 00:10:30.720]  淋你紅油
[00:10:30.720 --> 00:10:32.720]  嚇你這麼簡單
[00:10:32.720 --> 00:10:33.720]  什麼叫賄賂謀士呢?
[00:10:33.720 --> 00:10:36.720]  就是賺錢請專業的團隊
[00:10:36.720 --> 00:10:39.720]  無論用合法的途徑
[00:10:39.720 --> 00:10:41.720]  或者不合法的途徑
[00:10:41.720 --> 00:10:43.720]  不合法的途徑可能找人恐嚇你
[00:10:43.720 --> 00:10:45.720]  你做了一塊磚我就破壞你一塊磚
[00:10:45.720 --> 00:10:47.720]  各樣的東西恐嚇你
[00:10:47.720 --> 00:10:49.720]  合法的途徑是什麼呢?
[00:10:49.720 --> 00:10:50.720]  就是找專業的團隊
[00:10:50.720 --> 00:10:52.720]  然後鑽各樣的縫隙
[00:10:52.720 --> 00:10:54.720]  勒住你
[00:10:54.720 --> 00:10:56.720]  有什麼差池我就告你
[00:10:56.720 --> 00:10:58.720]  讓你沒辦法繼續做下去
[00:10:58.720 --> 00:11:01.720]  所以在很大壓力之下
[00:11:01.720 --> 00:11:03.720]  很怕做錯事
[00:11:03.720 --> 00:11:05.720]  也很怕有人用骯髒的手段
[00:11:05.720 --> 00:11:07.720]  在當中破壞他們
[00:11:07.720 --> 00:11:08.720]  傷害他們
[00:11:08.720 --> 00:11:09.720]  人身攻擊各樣東西
[00:11:09.720 --> 00:11:10.720]  很大壓力
[00:11:10.720 --> 00:11:12.720]  那麼大壓力的環境
[00:11:12.720 --> 00:11:14.720]  經歷了多久呢?
[00:11:14.720 --> 00:11:16.720]  是16年
[00:11:16.720 --> 00:11:19.720]  由波斯王居老時第二年
[00:11:19.720 --> 00:11:21.720]  到大劉氏一世的時候
[00:11:21.720 --> 00:11:23.720]  是16年
[00:11:23.720 --> 00:11:25.720]  兄弟姐妹
[00:11:25.720 --> 00:11:27.720]  若果我邀請你錄一首歌
[00:11:27.720 --> 00:11:29.720]  錄16個小時
[00:11:29.720 --> 00:11:31.720]  你也錄到雙眼泛白
[00:11:31.720 --> 00:11:33.720]  若果要你做一個項目
[00:11:33.720 --> 00:11:35.720]  做16個月你也做到
[00:11:35.720 --> 00:11:37.720]  什麼時候做完呢?
[00:11:37.720 --> 00:11:39.720]  是16年
[00:11:39.720 --> 00:11:40.720]  並且
[00:11:40.720 --> 00:11:42.720]  為什麼要拖16年那麼久呢?
[00:11:42.720 --> 00:11:45.720]  因為一邊做一邊有人麻煩你
[00:11:45.720 --> 00:11:47.720]  一邊有人在攻擊你
[00:11:47.720 --> 00:11:49.720]  是很消耗心力的一件事
[00:11:49.720 --> 00:11:51.720]  甚至
[00:11:51.720 --> 00:11:52.720]  16年後
[00:11:52.720 --> 00:11:54.720]  這些騷擾和搞妖
[00:11:54.720 --> 00:11:55.720]  停止了嗎?
[00:11:55.720 --> 00:11:56.720]  當然還沒有
[00:11:56.720 --> 00:11:58.720]  所以一直到
[00:11:58.720 --> 00:11:59.720]  建好電之後
[00:11:59.720 --> 00:12:00.720]  就開始攔阻他們
[00:12:00.720 --> 00:12:02.720]  建成牆
[00:12:02.720 --> 00:12:04.720]  一邊搞一邊搞
[00:12:04.720 --> 00:12:06.720]  所以是很消耗心力的一件事
[00:12:06.720 --> 00:12:08.720]  除了外在的壓力之外
[00:12:08.720 --> 00:12:10.720]  內在的壓力是什麼呢?
[00:12:10.720 --> 00:12:12.720]  就是家裡諸事不順
[00:12:12.720 --> 00:12:15.720]  除了以斯拉記記載之外
[00:12:15.720 --> 00:12:18.720]  其實在哈蓋書裡也有提到
[00:12:18.720 --> 00:12:21.720]  他們重建聖殿的時候遇到的事情
[00:12:21.720 --> 00:12:22.720]  哈蓋書第一章裡說
[00:12:22.720 --> 00:12:24.720]  你們殺的種多
[00:12:24.720 --> 00:12:25.720]  收的卻是少
[00:12:25.720 --> 00:12:27.720]  你們吃但吃不飽
[00:12:27.720 --> 00:12:28.720]  喝卻是不得足
[00:12:28.720 --> 00:12:30.720]  穿衣服卻是不得暖
[00:12:30.720 --> 00:12:31.720]  得工錢呢
[00:12:31.720 --> 00:12:32.720]  工錢不知道為什麼
[00:12:32.720 --> 00:12:34.720]  袋子裡好像有個洞
[00:12:34.720 --> 00:12:35.720]  就不見了
[00:12:35.720 --> 00:12:36.720]  當然不是說
[00:12:36.720 --> 00:12:38.720]  一個實質的描寫
[00:12:38.720 --> 00:12:39.720]  但不知道你有沒有經歷過
[00:12:39.720 --> 00:12:41.720]  不知道為什麼賺了錢回來
[00:12:41.720 --> 00:12:43.720]  錢包好像有個洞
[00:12:43.720 --> 00:12:46.720]  不知道為什麼就去了哪裡
[00:12:46.720 --> 00:12:48.720]  例如你剛出糧之後
[00:12:48.720 --> 00:12:52.720]  突然發現家裡的水管漏水裝修
[00:12:52.720 --> 00:12:53.720]  然後洗你一筆
[00:12:53.720 --> 00:12:55.720]  又沒有了
[00:12:55.720 --> 00:12:57.720]  很辛苦又出糧
[00:12:57.720 --> 00:12:58.720]  然後這個電器壞
[00:12:58.720 --> 00:12:59.720]  然後那個病
[00:12:59.720 --> 00:13:00.720]  各樣的事情
[00:13:00.720 --> 00:13:02.720]  突然又沒有了
[00:13:02.720 --> 00:13:04.720]  很煩
[00:13:04.720 --> 00:13:07.720]  你記得之前跟大家說過
[00:13:07.720 --> 00:13:09.720]  回歸耶路撒冷
[00:13:09.720 --> 00:13:12.720]  耶路撒冷不是一個繁榮的大都會
[00:13:12.720 --> 00:13:14.720]  耶路撒冷是荒地一片
[00:13:14.720 --> 00:13:16.720]  不過因為信仰的緣故
[00:13:16.720 --> 00:13:18.720]  他們堅持下去
[00:13:18.720 --> 00:13:20.720]  在荒地裡重建
[00:13:20.720 --> 00:13:22.720]  很難得才賺到錢
[00:13:22.720 --> 00:13:24.720]  然後又不見了
[00:13:24.720 --> 00:13:27.720]  又好像被風吹走了一樣
[00:13:27.720 --> 00:13:28.720]  沮不沮喪
[00:13:28.720 --> 00:13:30.720]  很沮喪
[00:13:30.720 --> 00:13:31.720]  除了諸事不順之外
[00:13:31.720 --> 00:13:35.720]  更加建造的結果令人失望
[00:13:35.720 --> 00:13:38.720]  當你用極大的意志力
[00:13:38.720 --> 00:13:39.720]  去頂住這些壓力
[00:13:39.720 --> 00:13:40.720]  繼續做的時候
[00:13:40.720 --> 00:13:42.720]  做完出來的時候
[00:13:42.720 --> 00:13:43.720]  你發覺
[00:13:43.720 --> 00:13:45.720]  結果就是這樣
[00:13:45.720 --> 00:13:47.720]  哈格斯怎麼說呢
[00:13:47.720 --> 00:13:49.720]  他說你們中間存留的人
[00:13:49.720 --> 00:13:52.720]  有誰見過這個電器以前的榮耀呢
[00:13:52.720 --> 00:13:53.720]  有的
[00:13:53.720 --> 00:13:54.720]  當中有些年長一點的
[00:13:54.720 --> 00:13:57.720]  可能之前拆聖殿的時候
[00:13:57.720 --> 00:13:59.720]  他是見過舊的電器
[00:13:59.720 --> 00:14:04.720]  舊的電器是大衛所羅門的時候建造的電器
[00:14:04.720 --> 00:14:06.720]  記得之前跟大家說過
[00:14:06.720 --> 00:14:09.720]  由皇家的倉庫裡
[00:14:09.720 --> 00:14:10.720]  出錢去建造
[00:14:10.720 --> 00:14:11.720]  金碧輝煌
[00:14:11.720 --> 00:14:13.720]  全地裡面
[00:14:13.720 --> 00:14:15.720]  大家都讚嘆這個電器的榮耀
[00:14:15.720 --> 00:14:19.720]  現在是一班回歸的子民眾籌出來
[00:14:19.720 --> 00:14:21.720]  大家吟和褒
[00:14:21.720 --> 00:14:23.720]  雖然籌了一筆錢
[00:14:23.720 --> 00:14:27.720]  但是一付的時候就付下去
[00:14:27.720 --> 00:14:29.720]  現在你們看如何呢
[00:14:29.720 --> 00:14:30.720]  在你們眼中
[00:14:30.720 --> 00:14:32.720]  豈不是如同無有
[00:14:32.720 --> 00:14:33.720]  這麼辛苦建造出來
[00:14:33.720 --> 00:14:35.720]  為什麼這麼寒酸
[00:14:35.720 --> 00:14:38.720]  這個電器不是那樣東西
[00:14:38.720 --> 00:14:44.720]  就好像你很用心預備那次大祖的事
[00:14:44.720 --> 00:14:46.720]  很用心預備一個時光
[00:14:46.720 --> 00:14:47.720]  很用心預備一次敬拜
[00:14:47.720 --> 00:14:49.720]  沒有什麼人回來
[00:14:49.720 --> 00:14:51.720]  只有兩三個人
[00:14:51.720 --> 00:14:54.720]  真的沒有心情
[00:14:54.720 --> 00:14:56.720]  出來的時候是這樣的
[00:14:56.720 --> 00:14:58.720]  那個侍奉的結果
[00:14:58.720 --> 00:15:00.720]  所以綜合這三件事
[00:15:00.720 --> 00:15:03.720]  我就覺得不是因為別人的恐嚇
[00:15:03.720 --> 00:15:06.720]  也不是因為一個實質上的法律禁令
[00:15:06.720 --> 00:15:08.720]  停工了
[00:15:08.720 --> 00:15:10.720]  停工的原因是什麼呢
[00:15:10.720 --> 00:15:11.720]  沒有心機
[00:15:11.720 --> 00:15:13.720]  氣餒
[00:15:13.720 --> 00:15:15.720]  被人煩到吐
[00:15:15.720 --> 00:15:17.720]  自己各樣東西都不方便
[00:15:17.720 --> 00:15:19.720]  更加覺得
[00:15:19.720 --> 00:15:20.720]  建來建去都這樣
[00:15:20.720 --> 00:15:22.720]  這麼辛苦幹什麼呢
[00:15:22.720 --> 00:15:27.720]  所以當時回歸的子民流傳著一句話
[00:15:27.720 --> 00:15:28.720]  這句話是什麼呢
[00:15:28.720 --> 00:15:33.720]  這班百姓說建造耶和華電器的時候還沒到
[00:15:33.720 --> 00:15:35.720]  這句話我如何理解呢
[00:15:35.720 --> 00:15:36.720]  我用兩個角度理解
[00:15:36.720 --> 00:15:38.720]  你可以用一個人的角度去理解
[00:15:38.720 --> 00:15:39.720]  就是什麼呢
