
[00:00:00.000 --> 00:00:07.000]  我們先一起祈禱好嗎?
[00:07:10.000 --> 00:07:11.000]  而且他四圍的列國
[00:07:11.000 --> 00:07:14.000]  都不斷有不同的政權興起
[00:07:14.000 --> 00:07:19.000]  面對著這些種族、國家、政權的興衰、鬥爭的時候
[00:07:19.000 --> 00:07:21.000]  唱這首詩歌的人
[00:07:21.000 --> 00:07:25.000]  都要面對著這些警方大喊「不怕」
[00:07:26.000 --> 00:07:32.000]  詩人在詩篇46篇的頭兩段
[00:07:32.000 --> 00:07:33.000]  用了大自然
[00:07:33.000 --> 00:07:35.000]  用了上帝的城的景象
[00:07:35.000 --> 00:07:38.000]  去表達信仰群體在災難裡面
[00:07:38.000 --> 00:07:40.000]  在政權的更替裡面
[00:07:40.000 --> 00:07:43.000]  如何在上帝的裡面仍然有安穩
[00:07:43.000 --> 00:07:46.000]  這個畫面其實是很理想的
[00:07:46.000 --> 00:07:47.000]  很棒的
[00:07:47.000 --> 00:07:49.000]  什麼都不怕
[00:07:49.000 --> 00:07:51.000]  但當我們細心去想
[00:07:51.000 --> 00:07:55.000]  如果這篇詩篇就這樣在這裡完結的話
[00:07:55.000 --> 00:07:59.000]  可能就會給人一種空口說白話的感覺
[00:07:59.000 --> 00:08:01.000]  太過留於理想
[00:08:01.000 --> 00:08:06.000]  就好像那些廣州大媽去喊有政府不怕
[00:08:06.000 --> 00:08:09.000]  空洞也都沒有意義
[00:08:09.000 --> 00:08:15.000]  所以詩歌的第三段就特別重要
[00:08:15.000 --> 00:08:20.000]  我們雖然說基督徒相信未見之時
[00:08:20.000 --> 00:08:25.000]  但我們的信都不是任憑我們想像的
[00:08:25.000 --> 00:08:28.000]  我們的信都是有基礎的
[00:08:28.000 --> 00:08:31.000]  基督徒之所以相信上帝
[00:08:31.000 --> 00:08:35.000]  是因為歷代的教會透過聖經見證
[00:08:35.000 --> 00:08:38.000]  上帝在歷史裡面的作為
[00:08:38.000 --> 00:08:40.000]  和祂為我們去立的應許
[00:08:40.000 --> 00:08:43.000]  所以詩人在第46篇的第三段說
[00:08:43.000 --> 00:08:47.000]  「你們內看耶和華的作為」
[00:08:47.000 --> 00:08:50.000]  詩人去呼籲唱這首詩歌的人
[00:08:50.000 --> 00:08:52.000]  你們要來看啊
[00:08:52.000 --> 00:08:54.000]  你們要在當下休息
[00:08:54.000 --> 00:08:55.000]  你們要休息
[00:08:55.000 --> 00:08:56.000]  要停手
[00:08:56.000 --> 00:08:59.000]  要知道上帝是上帝
[00:08:59.000 --> 00:09:02.000]  要停手
[00:09:02.000 --> 00:09:04.000]  要知道上帝是上帝
[00:09:04.000 --> 00:09:06.000]  這個是詩人跟我們說
[00:09:06.000 --> 00:09:10.000]  我們能夠經歷上帝的作為的途徑
[00:09:10.000 --> 00:09:14.000]  但在今天的社會文化裡面
[00:09:14.000 --> 00:09:18.000]  我們都被塑造成一群先行動
[00:09:18.000 --> 00:09:20.000]  然後才思考的人
[00:09:20.000 --> 00:09:22.000]  我們很常會說的就是
[00:09:22.000 --> 00:09:24.000]  還想? 做吧
[00:09:24.000 --> 00:09:27.000]  面對問題的時候我們不能等
[00:09:27.000 --> 00:09:29.000]  甚至一開始的時候
[00:09:29.000 --> 00:09:31.000]  很多事情一開始的時候
[00:09:31.000 --> 00:09:33.000]  我們已經預先去假設了
[00:09:33.000 --> 00:09:36.000]  有沒有上帝參與在裡面的空間
[00:09:36.000 --> 00:09:37.000]  舉個例子
[00:09:37.000 --> 00:09:38.000]  當我們預備考試
[00:09:38.000 --> 00:09:40.000]  預備選科
[00:09:40.000 --> 00:09:42.000]  我們選補助理
[00:09:42.000 --> 00:09:43.000]  我們找工作的時候
[00:09:43.000 --> 00:09:45.000]  基本上我們都已經
[00:09:45.000 --> 00:09:47.000]  自己跟上帝分工了
[00:09:47.000 --> 00:09:49.000]  我們會說
[00:09:49.000 --> 00:09:51.000]  我負責努力溫書
[00:09:51.000 --> 00:09:53.000]  你負責保護我
[00:09:53.000 --> 00:09:55.000]  免得有什麼意外發生
[00:09:55.000 --> 00:09:57.000]  所以我們往往祈禱
[00:09:57.000 --> 00:09:58.000]  主要是什麼呢?
[00:09:58.000 --> 00:10:01.000]  就是上帝求你保守當日的天氣
[00:10:01.000 --> 00:10:03.000]  保守當日的交通
[00:10:03.000 --> 00:10:06.000]  總之我控制到的就給我控制
[00:10:06.000 --> 00:10:09.000]  上帝你控制到的就給他
[00:10:09.000 --> 00:10:11.000]  再講白一點就是說
[00:10:11.000 --> 00:10:12.000]  我做好我的部分
[00:10:12.000 --> 00:10:14.000]  上帝你做好你的部分
[00:10:14.000 --> 00:10:16.000]  那就萬無一失了
[00:10:16.000 --> 00:10:21.000]  頂枝妹這是什麼樣的上帝觀?
[00:10:21.000 --> 00:10:24.000]  你在分配工作給上帝?
[00:10:24.000 --> 00:10:28.000]  你是上帝還是上帝才是上帝?
[00:10:28.000 --> 00:10:32.000]  很多時候我們會向上帝投訴
[00:10:32.000 --> 00:10:35.000]  我站了很久了
[00:10:35.000 --> 00:10:39.000]  做點事情
[00:10:39.000 --> 00:10:41.000]  請你醒醒水
[00:10:41.000 --> 00:10:44.000]  事情都不改變
[00:10:44.000 --> 00:10:49.000]  我們總是視上帝為幫我們解決問題的工具
[00:10:49.000 --> 00:10:53.000]  這個也是舊約裡面
[00:10:53.000 --> 00:10:55.000]  以色列人世世代代的問題
[00:10:55.000 --> 00:10:58.000]  以色列人往往都不能等
[00:10:58.000 --> 00:11:00.000]  如果你在《屬性經》的時候
[00:11:00.000 --> 00:11:02.000]  你會知道
[00:11:02.000 --> 00:11:04.000]  以色列人出埃及在抗野的時候
[00:11:04.000 --> 00:11:05.000]  他們是這樣
[00:11:05.000 --> 00:11:07.000]  他們面對敵人要打仗的時候
[00:11:07.000 --> 00:11:08.000]  是這樣
[00:11:08.000 --> 00:11:09.000]  他們被擄的時候
[00:11:09.000 --> 00:11:11.000]  也是這樣
[00:11:11.000 --> 00:11:12.000]  不能等
[00:11:12.000 --> 00:11:16.000]  但其實我們見過不止一次
[00:11:16.000 --> 00:11:22.000]  就是以色列人面對那些足以毀滅他們整個民族的敵人的時候
[00:11:22.000 --> 00:11:24.000]  耶和華是叫他們
[00:11:24.000 --> 00:11:25.000]  你們要停下
[00:11:25.000 --> 00:11:27.000]  你等我吧
[00:11:27.000 --> 00:11:29.000]  你等我做事吧
[00:11:29.000 --> 00:11:33.000]  然後耶和華就在一個意想不到的時間
[00:11:33.000 --> 00:11:36.000]  用一個意想不到的方法
[00:11:36.000 --> 00:11:39.000]  去幫那些以色列人擊退他們的敵人
[00:11:39.000 --> 00:11:43.000]  今天其實我們都跟以色列人很相似
[00:11:43.000 --> 00:11:49.000]  我們經常用自己的期望去限制了上帝工作的可能
[00:11:49.000 --> 00:11:56.000]  我們經常要求上帝用我們的方法去滿足我們的期望
[00:11:56.000 --> 00:12:00.000]  我們經常忘記或者刻意去忽略
[00:12:00.000 --> 00:12:03.000]  上帝才是主權的上帝
[00:12:05.000 --> 00:12:06.000]  不能等
[00:12:06.000 --> 00:12:08.000]  不以上帝為上帝
[00:12:08.000 --> 00:12:12.000]  是我們跟以色列民一個很大的共通點
[00:12:12.000 --> 00:12:14.000]  是我們共同問題
[00:12:14.000 --> 00:12:19.000]  我們經常要求上帝用我們的方法去滿足我們的期望
[00:12:19.000 --> 00:12:22.000]  我們經常忘記或者刻意去忽略
[00:12:22.000 --> 00:12:25.000]  上帝才是主權的上帝
[00:12:25.000 --> 00:12:30.000]  不能等
[00:12:30.000 --> 00:12:32.000]  不以上帝為上帝
[00:12:32.000 --> 00:12:34.000]  是我們共同問題
[00:12:34.000 --> 00:12:37.000]  會有的問題可能是因為
[00:12:37.000 --> 00:12:40.000]  人總是喜歡自己掌控大局
[00:12:40.000 --> 00:12:43.000]  我們要掌控
[00:12:43.000 --> 00:12:44.000]  我們要拿
[00:12:44.000 --> 00:12:46.000]  有些東西拿在手上
[00:12:46.000 --> 00:12:49.000]  所以面對著考試DSE我們會說
[00:12:49.000 --> 00:12:51.000]  有溫書不怕
[00:12:51.000 --> 00:12:53.000]  又或者找工作我們會說
[00:12:53.000 --> 00:12:55.000]  有offer不怕
[00:12:55.000 --> 00:12:58.000]  我們會說有past experience不怕
[00:12:58.000 --> 00:13:00.000]  面對人際關係的時候我們會說
[00:13:00.000 --> 00:13:02.000]  還有另一個friend不怕
[00:13:02.000 --> 00:13:05.000]  甚至很多時候我們
[00:13:05.000 --> 00:13:06.000]  甚至會說
[00:13:06.000 --> 00:13:09.000]  船到橋頭自然直
[00:13:09.000 --> 00:13:10.000]  不怕
[00:13:10.000 --> 00:13:13.000]  其實我們都知道
[00:13:13.000 --> 00:13:15.000]  這些
[00:13:15.000 --> 00:13:17.000]  都不是全然可靠的
[00:13:17.000 --> 00:13:20.000]  無所謂100%保障
[00:13:20.000 --> 00:13:24.000]  但是這些渣拿至少
[00:13:24.000 --> 00:13:27.000]  令我們那一刻很有安全感
[00:13:28.000 --> 00:13:30.000]  相反對於我們基督徒來說
[00:13:30.000 --> 00:13:33.000]  信靠或者等候上帝意味著
[00:13:33.000 --> 00:13:35.000]  我們不知道下一步會是怎樣
[00:13:35.000 --> 00:13:38.000]  信靠上帝等候上帝就是代表
[00:13:38.000 --> 00:13:41.000]  我們估計不到或者把握不到
[00:13:41.000 --> 00:13:44.000]  面前的計劃或者藍圖是怎樣
[00:13:44.000 --> 00:13:46.000]  甚至我們
[00:13:46.000 --> 00:13:48.000]  在我們經驗裡我們十次禱告
[00:13:48.000 --> 00:13:51.000]  祈禱有八次神都不是馬上回應
[00:13:51.000 --> 00:13:55.000]  這種無定向又不伏擊的上帝
[00:13:55.000 --> 00:13:57.000]  對於我們來說太不穩陣了
[00:13:57.000 --> 00:13:59.000]  太難捉摸了
[00:13:59.000 --> 00:14:01.000]  太沒有渣拿了
[00:14:01.000 --> 00:14:07.000]  養成這種習慣出現一個很大的問題就是
[00:14:07.000 --> 00:14:10.000]  當生命大的挑戰來到的時候
[00:14:10.000 --> 00:14:13.000]  所謂山搖動到海心的時候
[00:14:13.000 --> 00:14:15.000]  我們就站在那裡
[00:14:15.000 --> 00:14:18.000]  就好像一年前我們面對社會事件
[00:14:18.000 --> 00:14:20.000]  剛剛我們面對疫情一樣
[00:14:20.000 --> 00:14:23.000]  我們才突然意識到原來有些東西
[00:14:23.000 --> 00:14:25.000]  是我們做什麼都控制不了
[00:14:26.000 --> 00:14:28.000]  在過往的日子我們是在控制
[00:14:28.000 --> 00:14:30.000]  但是如今這一刻
[00:14:30.000 --> 00:14:33.000]  我們突然間沒有了所有的控制權
[00:14:33.000 --> 00:14:36.000]  我們突然間接受不了一個
[00:14:36.000 --> 00:14:38.000]  什麼都做不到的狀態
[00:14:38.000 --> 00:14:40.000]  什麼都做不到的自己
[00:14:40.000 --> 00:14:43.000]  不單止是這樣
[00:14:43.000 --> 00:14:45.000]  我們還不懂得
[00:14:45.000 --> 00:14:48.000]  怎樣在這個時候開始去籌求上帝
[00:14:48.000 --> 00:14:50.000]  我們不懂得怎樣去向上帝禱告
[00:14:50.000 --> 00:14:53.000]  因為過往風平浪靜的時候
[00:14:53.000 --> 00:14:55.000]  我們都沒有尋求過
[00:14:55.000 --> 00:14:59.000]  何況現在眼前的是十級的大浪
[00:14:59.000 --> 00:15:02.000]  這個情況就好像我們從來都沒有
[00:15:02.000 --> 00:15:04.000]  用英文跟一個人去對話
[00:15:04.000 --> 00:15:07.000]  現在突然間要跟一個西人用英文溝通
[00:15:07.000 --> 00:15:11.000]  或者我們從來都只懂得拿刀叉吃飯
[00:15:11.000 --> 00:15:13.000]  但是現在突然間只剩下一對筷子
[00:15:13.000 --> 00:15:16.000]  突然間會私人說我們要停手
[00:15:16.000 --> 00:15:18.000]  我們要知道上帝是上帝
[00:15:18.000 --> 00:15:22.000]  這個是要從我們平日的操練而來的
[00:15:22.000 --> 00:15:24.000]  是一種將控制權放下
[00:15:24.000 --> 00:15:26.000]  而且交給上帝的操練
[00:15:26.000 --> 00:15:28.000]  我們要在風平浪靜的時候
[00:15:28.000 --> 00:15:30.000]  就已經習慣要停手
[00:15:30.000 --> 00:15:32.000]  要被上帝去帶領
[00:15:32.000 --> 00:15:35.000]  我們要在日常裏面已經經歷上帝
[00:15:35.000 --> 00:15:37.000]  舉個例子
[00:15:37.000 --> 00:15:38.000]  我們不是在考試前一晚
[00:15:38.000 --> 00:15:40.000]  我們才求上帝保守天氣
[00:15:40.000 --> 00:15:43.000]  而是從你信耶穌的那一刻開始
[00:15:43.000 --> 00:15:47.000]  你已經為你自己要找到神的呼召去祈禱
[00:15:47.000 --> 00:15:51.000]  如果我們一早已經在學習的過程裏
[00:15:51.000 --> 00:15:53.000]  我們找到上帝給我們呼召的時候
[00:15:53.000 --> 00:15:56.000]  我們經歷過祂真實的話
[00:15:56.000 --> 00:15:57.000]  當考試來到
[00:15:57.000 --> 00:16:01.000]  你不會很擔心因為一個天氣而影響你整個人生
[00:16:01.000 --> 00:16:06.000]  然後這個經驗
[00:16:06.000 --> 00:16:07.000]  你經歷上帝的經驗
[00:16:07.000 --> 00:16:10.000]  有可能會成為你面對下一個難關
[00:16:10.000 --> 00:16:13.000]  你倚靠上帝的一個信心的來源
[00:16:13.000 --> 00:16:16.000]  然後你再跨過一個難關
[00:16:16.000 --> 00:16:20.000]  這個經歷有可能成為跨過下一個難關
[00:16:20.000 --> 00:16:21.000]  你信心的來源
[00:16:22.000 --> 00:16:25.000]  當我們和上帝慢慢去累積我們的經歷
[00:16:25.000 --> 00:16:29.000]  不同的經驗互相交錯堆疊的時候
[00:16:29.000 --> 00:16:32.000]  當真的大件事發生了
[00:16:32.000 --> 00:16:36.000]  社會事件、疫情各樣的事情來到了
[00:16:36.000 --> 00:16:38.000]  我們才能夠淋漓不亂
[00:16:38.000 --> 00:16:41.000]  因為我們一早已經經歷了上帝的掌管和帶領
[00:16:41.000 --> 00:16:44.000]  將來我們都會深信
[00:16:44.000 --> 00:16:47.000]  我們能夠安心被上帝去掌管和帶領
[00:16:50.000 --> 00:16:52.000]  所以弟兄姊妹對上帝的信靠
[00:16:52.000 --> 00:16:55.000]  是不可以一朝一夕就建立起來的
[00:16:55.000 --> 00:16:58.000]  我們需要好像建屋一樣
[00:16:58.000 --> 00:17:03.000]  由每一塊磚頭一步一步慢慢很紮實地建立起來
[00:17:03.000 --> 00:17:08.000]  只有根基很紮實的屋的建築物
[00:17:08.000 --> 00:17:11.000]  才能夠在風雨來到的時候仍然屹立不倒
[00:17:11.000 --> 00:17:16.000]  今天你的渣拿是什麼呢?
[00:17:18.000 --> 00:17:21.000]  為什麼令你不能夠停手而去依靠上帝呢?
[00:17:21.000 --> 00:17:27.000]  上星期我去山頂幫一個朋友求婚
[00:17:27.000 --> 00:17:30.000]  兩個星期前或多於兩個星期前
[00:17:30.000 --> 00:17:33.000]  我們已經很仔細地分好所有工作
[00:17:33.000 --> 00:17:35.000]  計劃好所有事情
[00:17:35.000 --> 00:17:37.000]  說過很多次、練習過很多次
[00:17:37.000 --> 00:17:39.000]  我們甚至在當天
[00:17:39.000 --> 00:17:41.000]  預早了一個多兩個小時
[00:17:41.000 --> 00:17:43.000]  我們就已經上到山頂去看場
[00:17:43.000 --> 00:17:45.000]  因為他有幾個點要我們選擇
[00:17:46.000 --> 00:17:48.000]  要幫他求婚的人去選擇
[00:17:48.000 --> 00:17:51.000]  計劃得很仔細
[00:17:51.000 --> 00:17:53.000]  最後預計不到的是什麼呢?
[00:17:53.000 --> 00:17:57.000]  就是我們拿上山的氫氣球
[00:17:57.000 --> 00:17:58.000]  因為山頂很大風
[00:17:58.000 --> 00:18:01.000]  然後吹得到處亂飛
[00:18:01.000 --> 00:18:03.000]  然後到處有豪宅
[00:18:03.000 --> 00:18:05.000]  那些久有陌生人經過亂飛
[00:18:05.000 --> 00:18:10.000]  有一個一起幫忙的姐妹
[00:18:10.000 --> 00:18:12.000]  她事後無意中說了一句
[00:18:13.000 --> 00:18:15.000]  計劃得太仔細的時候
[00:18:15.000 --> 00:18:16.000]  往往就是有這些甩漏
[00:18:16.000 --> 00:18:18.000]  總是會有不完美
[00:18:18.000 --> 00:18:23.000]  等於我們都經歷過準備充足
[00:18:23.000 --> 00:18:25.000]  但埋沒一腳蛇蝨
[00:18:25.000 --> 00:18:29.000]  甚至很多時候我們連準備都沒有準備好
[00:18:29.000 --> 00:18:31.000]  但在歷史裏面
[00:18:31.000 --> 00:18:33.000]  在教會的先賢裏面
[00:18:33.000 --> 00:18:34.000]  在信仰群體裏面
[00:18:34.000 --> 00:18:35.000]  在聖經裏面
[00:18:35.000 --> 00:18:36.000]  我們都明白
[00:18:36.000 --> 00:18:39.000]  可靠的不是我們做了多少的準備
[00:18:39.000 --> 00:18:41.000]  我們手裏面有多少渣拿
[00:18:42.000 --> 00:18:45.000]  唯有上帝才是我們的倚靠
[00:18:45.000 --> 00:18:49.000]  由今日起
[00:18:49.000 --> 00:18:52.000]  我們都要學習停下來
[00:18:52.000 --> 00:18:56.000]  我們要學懂去問上帝
[00:18:56.000 --> 00:18:58.000]  你要我去哪裏
[00:18:58.000 --> 00:19:00.000]  你要我做甚麼
[00:19:00.000 --> 00:19:06.000]  我們要主動去lose control
[00:19:06.000 --> 00:19:10.000]  我們要主動讓上帝去take control
[00:19:10.000 --> 00:19:11.000]  去take control
[00:19:11.000 --> 00:19:16.000]  我們今日都要學習停下來
[00:19:16.000 --> 00:19:18.000]  我們要學懂去問上帝
[00:19:18.000 --> 00:19:20.000]  你要我去哪裏
