
[00:00:00.000 --> 00:00:06.400]  今日的訊息是小靈園堂的講道系列裡面
[00:06:19.000 --> 00:06:22.000]  到第三章
[00:06:22.000 --> 00:06:26.000]  在第二章的尾段
[00:06:26.000 --> 00:06:28.000]  沒抵表
[00:06:28.000 --> 00:06:32.000]  她在當值的時候
[00:06:32.000 --> 00:06:37.000]  又聽到有兩個侍衛在聊天
[00:06:37.000 --> 00:06:40.000]  說很生皇上的氣
[00:06:40.000 --> 00:06:42.000]  想刺殺她
[00:06:42.000 --> 00:06:45.000]  是否真的剛巧呢
[00:06:45.000 --> 00:06:49.000]  我們又再想想
[00:06:49.000 --> 00:06:51.000]  是否真的剛巧呢
[00:06:51.000 --> 00:06:53.000]  其實整本書中
[00:06:53.000 --> 00:06:55.000]  我們看到有很多
[00:06:55.000 --> 00:06:57.000]  是否真的剛巧呢
[00:06:57.000 --> 00:07:02.000]  若果我們不是信神的時候
[00:07:02.000 --> 00:07:03.000]  我們會怎樣呢
[00:07:03.000 --> 00:07:05.000]  是真的剛巧而已
[00:07:05.000 --> 00:07:06.000]  是嗎
[00:07:06.000 --> 00:07:08.000]  是真的剛巧而已
[00:07:09.000 --> 00:07:15.000]  我們一起讀
[00:07:15.000 --> 00:07:16.000]  因為太長了
[00:07:16.000 --> 00:07:23.000]  所以我選了最精緻的那一卷
[00:07:23.000 --> 00:07:28.000]  第九章的20到28節
[00:07:28.000 --> 00:07:30.000]  我們一起讀
[00:07:30.000 --> 00:07:31.000]  1 2 3
[00:07:31.000 --> 00:07:32.000]  沒抵表
[00:07:32.000 --> 00:07:33.000]  記錄者
[00:07:33.000 --> 00:07:34.000]  奢侍
[00:07:34.000 --> 00:07:35.000]  寫信
[00:07:35.000 --> 00:07:36.000]  給阿蝦
[00:07:36.000 --> 00:07:37.000]  徐老王
[00:07:37.000 --> 00:07:40.000]  各省遠近所有的猶太人
[00:07:40.000 --> 00:07:43.000]  吩咐他們每年守阿達
[00:07:43.000 --> 00:07:44.000]  月十四
[00:07:44.000 --> 00:07:45.000]  十五兩日
[00:07:45.000 --> 00:07:49.000]  以這兩日為猶太人擺脫
[00:07:49.000 --> 00:07:51.000]  受他們得享平安
[00:07:51.000 --> 00:07:53.000]  轉憂為喜
[00:07:53.000 --> 00:07:55.000]  轉悲為樂的吉日
[00:07:55.000 --> 00:07:57.000]  並在這兩日
[00:07:57.000 --> 00:07:58.000]  設宴歡樂
[00:07:58.000 --> 00:08:00.000]  彼此攜送禮物
[00:08:00.000 --> 00:08:02.000]  周濟窮人
[00:08:02.000 --> 00:08:05.000]  於是猶太人照沒抵表
[00:08:05.000 --> 00:08:07.000]  寫給他們的
[00:08:07.000 --> 00:08:09.000]  把開始所做的
[00:08:09.000 --> 00:08:13.000]  作為遵守的定例
[00:08:13.000 --> 00:08:16.000]  因為猶太人的仇敵
[00:08:16.000 --> 00:08:19.000]  阿甲人哈米帶他的兒子
[00:08:19.000 --> 00:08:22.000]  哈曼切謀殺
[00:08:22.000 --> 00:08:23.000]  要殺害猶太人
[00:08:23.000 --> 00:08:25.000]  秋普爾
[00:08:25.000 --> 00:08:27.000]  普爾即簽
[00:08:27.000 --> 00:08:30.000]  為要殺盡滅絕他們
[00:08:30.000 --> 00:08:33.000]  但這陰謀到了
[00:08:33.000 --> 00:08:35.000]  王卻降旨
[00:08:35.000 --> 00:08:39.000]  使哈曼謀害猶太人的惡事
[00:08:39.000 --> 00:08:42.000]  歸到他自己的頭上
[00:08:42.000 --> 00:08:44.000]  他和他的眾子
[00:08:44.000 --> 00:08:47.000]  都被掛在木頭上
[00:08:47.000 --> 00:08:51.000]  所以猶太人照著普爾這名字
[00:08:51.000 --> 00:08:54.000]  稱這兩日為普爾日
[00:08:54.000 --> 00:08:58.000]  他們因這信上一切的話
[00:08:58.000 --> 00:09:02.000]  猶因所看見所遭遇見的事
[00:09:02.000 --> 00:09:05.000]  就規定自己如後裔
[00:09:05.000 --> 00:09:07.000]  以及歸化他們的人
[00:09:07.000 --> 00:09:09.000]  每年按所寫的
[00:09:09.000 --> 00:09:12.000]  按時守這兩日
[00:09:12.000 --> 00:09:14.000]  永不廢
[00:09:14.000 --> 00:09:15.000]  各省各城
[00:09:15.000 --> 00:09:17.000]  世世代代家家戶戶
[00:09:17.000 --> 00:09:20.000]  都紀念並守這兩日
[00:09:20.000 --> 00:09:23.000]  使這普爾日在猶太人中
[00:09:23.000 --> 00:09:25.000]  不可廢掉
[00:09:25.000 --> 00:09:27.000]  在他們後裔中
[00:09:27.000 --> 00:09:30.000]  也永不遺忘
[00:09:30.000 --> 00:09:37.000]  這個結局我們去看
[00:09:37.000 --> 00:09:39.000]  已經說了結局
[00:09:39.000 --> 00:09:40.000]  即是怎樣?
[00:09:40.000 --> 00:09:41.000]  沒事了
[00:09:41.000 --> 00:09:44.000]  本來在一個很危險的時間
[00:09:44.000 --> 00:09:46.000]  沒事了
[00:09:46.000 --> 00:09:51.000]  究竟在整捐的書卷
[00:09:51.000 --> 00:09:55.000]  究竟它想表達甚麼呢?
[00:09:55.000 --> 00:10:03.000]  我在裏面用了三個題目
[00:10:03.000 --> 00:10:08.000]  帶大家去看這個經卷
[00:10:08.000 --> 00:10:13.000]  在我們世代信仰的延續裏
[00:10:13.000 --> 00:10:18.000]  我們必須以愛去承傳信仰
[00:10:18.000 --> 00:10:22.000]  以誠忠心去跟隨
[00:10:22.000 --> 00:10:25.000]  以心去見證主因
[00:10:25.000 --> 00:10:32.000]  怎樣以愛去承傳我們的信仰呢?
[00:10:32.000 --> 00:10:37.000]  當我們去看《耳屍帖》
[00:10:37.000 --> 00:10:40.000]  它原名是哈大沙
[00:10:40.000 --> 00:10:45.000]  他是猶太辯雅文支派的後裔
[00:10:45.000 --> 00:10:49.000]  父母很早離世
[00:10:49.000 --> 00:10:52.000]  由唐興沒底改撫養長大
[00:10:52.000 --> 00:10:55.000]  對他很愛護
[00:10:55.000 --> 00:10:57.000]  很看顧
[00:10:57.000 --> 00:11:02.000]  他也將信仰教導
[00:11:02.000 --> 00:11:08.000]  他們的生活是在波斯首都書山城
[00:11:08.000 --> 00:11:15.000]  他們都是被捕到外邦猶太人的其中一個人
[00:11:16.000 --> 00:11:22.000]  而沒底改是猶太辯雅文支派
[00:11:22.000 --> 00:11:24.000]  為甚麼呢?
[00:11:24.000 --> 00:11:31.000]  因為他的曾祖父基史是蘇羅王的父親
[00:11:31.000 --> 00:11:34.000]  在《家譜》中顯示
[00:11:34.000 --> 00:11:39.000]  他也是蘇羅王後代的其中一個
[00:11:39.000 --> 00:11:47.000]  預表著神在歷史中延續神的計劃
[00:11:47.000 --> 00:11:52.000]  他也是被捕到巴比倫
[00:11:52.000 --> 00:11:59.000]  在波斯首都書山城當官
[00:11:59.000 --> 00:12:06.000]  一直照顧《耳屍帖》
[00:12:07.000 --> 00:12:10.000]  我們看二章七節
[00:12:10.000 --> 00:12:15.000]  他說:沒底改撫養他叔叔的女兒哈大沙
[00:12:15.000 --> 00:12:16.000]  就是耳屍帖
[00:12:16.000 --> 00:12:18.000]  因為他沒有父母
[00:12:18.000 --> 00:12:21.000]  這女子容貌美麗
[00:12:21.000 --> 00:12:23.000]  她父母死了
[00:12:23.000 --> 00:12:27.000]  沒底改收她為自己的女兒
[00:12:27.000 --> 00:12:30.000]  是否因為她漂亮
[00:12:30.000 --> 00:12:39.000]  所以收了她當自己的女兒來撫養呢?
[00:12:39.000 --> 00:12:43.000]  是否剛巧呢?
[00:12:43.000 --> 00:12:51.000]  我們會思考為何會選擇耳屍帖呢?
[00:12:51.000 --> 00:12:54.000]  我們會看
[00:12:54.000 --> 00:13:02.000]  當沒底改將她在生命信仰中教導的時候
[00:13:02.000 --> 00:13:05.000]  以至我們會看整卷經文
[00:13:05.000 --> 00:13:11.000]  我們會看到耳屍帖是一個怎樣的女子呢?
[00:13:11.000 --> 00:13:15.000]  我們說她很勇敢
[00:13:15.000 --> 00:13:18.000]  通常都說她很勇敢、很有智慧
[00:13:18.000 --> 00:13:23.000]  拯救了猶太民族
[00:13:23.000 --> 00:13:28.000]  似乎在人做的一切
[00:13:28.000 --> 00:13:32.000]  焦點都在耳屍帖上
[00:13:32.000 --> 00:13:38.000]  我們看看耳屍帖的性格特質是怎樣
[00:13:38.000 --> 00:13:43.000]  其實她是謙卑和馴服
[00:13:43.000 --> 00:13:47.000]  她也很聽沒底改的教導
[00:13:47.000 --> 00:13:53.000]  當她說不要說自己是猶太人的身份
[00:13:53.000 --> 00:13:58.000]  她又是很謹慎地沒有告訴別人
[00:13:58.000 --> 00:14:00.000]  就算她當了皇后
[00:14:00.000 --> 00:14:02.000]  她也很謙卑
[00:14:02.000 --> 00:14:06.000]  繼續聽沒底改的教導
[00:14:06.000 --> 00:14:11.000]  我們又會看耳屍帖中
[00:14:11.000 --> 00:14:13.000]  她很尊重王
[00:14:13.000 --> 00:14:14.000]  她是皇后
[00:14:14.000 --> 00:14:16.000]  她不會像之前皇后
[00:14:16.000 --> 00:14:17.000]  叫她來
[00:14:17.000 --> 00:14:18.000]  她又怎樣?
[00:14:18.000 --> 00:14:19.000]  不來
[00:14:19.000 --> 00:14:23.000]  我們會看到耳屍帖中
[00:14:23.000 --> 00:14:29.000]  第一句是「王曰為好嘅嘢,咁就做」
[00:14:29.000 --> 00:14:36.000]  她也會這樣尊重自己的丈夫
[00:14:36.000 --> 00:14:39.000]  她也很機智
[00:14:39.000 --> 00:14:45.000]  當她知道黑曼有一個密謀想滅族的時候
[00:14:45.000 --> 00:14:49.000]  她也不會馬上指正
[00:14:49.000 --> 00:14:52.000]  她會看準時機
[00:14:52.000 --> 00:14:55.000]  她也有策略性
[00:14:55.000 --> 00:14:59.000]  她不只是自己一個人去做整件事
[00:14:59.000 --> 00:15:07.000]  而是宮廷裏有很多不同的人
[00:15:07.000 --> 00:15:10.000]  彼此影響
[00:15:10.000 --> 00:15:17.000]  以至整件拯救的過程才能成就
[00:15:17.000 --> 00:15:21.000]  我在想今天每一個信仰人士
[00:15:21.000 --> 00:15:23.000]  我們有沒有像沒底改那樣
[00:15:23.000 --> 00:15:29.000]  將我們的信仰傳遞給別人?
[00:15:29.000 --> 00:15:31.000]  有時也是
[00:15:31.000 --> 00:15:36.000]  我們信了也沒問題
[00:15:36.000 --> 00:15:42.000]  但我們有沒有將信仰傳遞給別人?
[00:15:42.000 --> 00:15:48.000]  教導身邊所愛的人?
[00:15:48.000 --> 00:15:52.000]  我們傳了多少?
[00:15:52.000 --> 00:15:55.000]  今天我們信仰的承傳
[00:15:55.000 --> 00:15:58.000]  是我們每一個都有份的
[00:15:58.000 --> 00:16:05.000]  但好像我們不敢去說
[00:16:05.000 --> 00:16:08.000]  在不同的處境
[00:16:08.000 --> 00:16:11.000]  原來我們在信仰群體裏
[00:16:11.000 --> 00:16:15.000]  我們很需要一齊支援
[00:16:15.000 --> 00:16:19.000]  我記得當我信耶穌的時候
[00:16:19.000 --> 00:16:24.000]  我很渴望小組
[00:16:24.000 --> 00:16:27.000]  因為小組裏有很多同路人
[00:16:27.000 --> 00:16:29.000]  甚麼同路人?
[00:16:29.000 --> 00:16:32.000]  不是同一樣的同路人
[00:16:32.000 --> 00:16:35.000]  是同路人一起信耶穌
[00:16:35.000 --> 00:16:42.000]  信耶穌的群體和不信耶穌的群體有沒有分別?
[00:16:42.000 --> 00:16:46.000]  如果你告訴我沒有分別的時候
[00:16:46.000 --> 00:16:50.000]  我們要去檢視
[00:16:50.000 --> 00:16:53.000]  究竟是否我們做得不好?
[00:16:53.000 --> 00:16:54.000]  先不要看別人
[00:16:54.000 --> 00:16:56.000]  我們是否做得不好?
[00:16:56.000 --> 00:17:02.000]  以致覺得沒有分別?
[00:17:02.000 --> 00:17:05.000]  如何用愛去承傳?
[00:17:05.000 --> 00:17:10.000]  我們得著耶穌這份救恩
[00:17:10.000 --> 00:17:12.000]  是何等的有福?
[00:17:12.000 --> 00:17:17.000]  原來當我們覺得我在這裏就真的好了
[00:17:17.000 --> 00:17:19.000]  沒有甚麼特別
[00:17:19.000 --> 00:17:21.000]  我需要再去告訴別人
[00:17:21.000 --> 00:17:25.000]  耶穌好呀!好耶!好耶!
[00:17:25.000 --> 00:17:29.000]  我們是否停留在這些安書區?
[00:17:29.000 --> 00:17:34.000]  當以茲帖和末底改在外邦的地方
[00:17:34.000 --> 00:17:37.000]  但他們仍然堅守他們的信仰
[00:17:37.000 --> 00:17:40.000]  雖然好像很危險
[00:17:40.000 --> 00:17:42.000]  很多不同的逼迫
[00:17:42.000 --> 00:17:46.000]  但他們仍然互相合作
[00:17:46.000 --> 00:17:49.000]  仍然繼續互相扶持
[00:17:49.000 --> 00:17:56.000]  當末底改遇著很大的危機的時候
[00:17:56.000 --> 00:17:59.000]  好像知道要去密謀
[00:17:59.000 --> 00:18:02.000]  別人要去殺他的時候
[00:18:02.000 --> 00:18:05.000]  他去找以茲帖
[00:18:05.000 --> 00:18:07.000]  他去找他
[00:18:07.000 --> 00:18:12.000]  因為這個信仰正正就是
[00:18:12.000 --> 00:18:20.000]  末底改一直去建造給以茲帖
[00:18:20.000 --> 00:18:24.000]  實在我們在想
[00:18:24.000 --> 00:18:30.000]  是否真的這麼對?
[00:18:30.000 --> 00:18:32.000]  當我們每一個坐在這裏
[00:18:32.000 --> 00:18:35.000]  我們經歷了神的時候
[00:18:35.000 --> 00:18:41.000]  原來當我們願意來跟別人分享
[00:18:41.000 --> 00:18:45.000]  就更多人認識這個信仰
[00:18:45.000 --> 00:18:53.000]  在我的生命裏
[00:18:53.000 --> 00:18:57.000]  如果要講很多見證
[00:18:57.000 --> 00:18:59.000]  我都跟大家說
[00:18:59.000 --> 00:19:02.000]  你們不能離開
[00:19:02.000 --> 00:19:04.000]  在生命裏
[00:19:04.000 --> 00:19:07.000]  如果我們每一天
[00:19:07.000 --> 00:19:12.000]  經歷過神的時候
[00:19:12.000 --> 00:19:14.000]  大家有很多話要說
[00:19:14.000 --> 00:19:17.000]  但我們是否覺得
[00:19:17.000 --> 00:19:20.000]  神在我們裏面
[00:19:20.000 --> 00:19:22.000]  有這份愛給我們
[00:19:22.000 --> 00:19:24.000]  我們有能力跟別人分享
[00:19:24.000 --> 00:19:26.000]  我們真實的信仰
[00:19:26.000 --> 00:19:28.000]  原來我們會看到
[00:19:28.000 --> 00:19:31.000]  好像我們看不到神的手
[00:19:31.000 --> 00:19:33.000]  圍繞著我們
[00:19:33.000 --> 00:19:37.000]  但實在是每一個生命
[00:19:37.000 --> 00:19:43.000]  正正是神一個隱形的手圍繞著我們
[00:19:43.000 --> 00:19:45.000]  以愛去承傳
[00:19:45.000 --> 00:19:51.000]  究竟我們今天做了多少?
[00:19:51.000 --> 00:19:57.000]  以誠忠心去跟隨
[00:19:57.000 --> 00:19:59.000]  剛才都說過
[00:19:59.000 --> 00:20:01.000]  有沒有這麼巧
[00:20:01.000 --> 00:20:03.000]  他在當值
[00:20:03.000 --> 00:20:08.000]  看到兩個護衛的太監
[00:20:08.000 --> 00:20:10.000]  一直在很生氣
[00:20:10.000 --> 00:20:12.000]  黑徐老王
[00:20:12.000 --> 00:20:13.000]  想殺他
[00:20:13.000 --> 00:20:15.000]  知道這件事
[00:20:15.000 --> 00:20:17.000]  知道了的時候
[00:20:17.000 --> 00:20:21.000]  末底改告訴爾斯帖
[00:20:21.000 --> 00:20:25.000]  但爾斯帖在裏面
[00:20:25.000 --> 00:20:32.000]  將末底改說的話告訴皇上
[00:20:32.000 --> 00:20:36.000]  我們看到他很忠心
[00:20:36.000 --> 00:20:38.000]  在外邦的地方
[00:20:38.000 --> 00:20:41.000]  他很忠心他的職責
[00:20:41.000 --> 00:20:46.000]  去維護這個王
[00:20:46.000 --> 00:20:58.000]  今天我們有沒有這份忠誠去跟隨主呢?
[00:20:58.000 --> 00:21:02.000]  其實真的這麼巧嗎?
[00:21:02.000 --> 00:21:05.000]  為什麼示威說話這麼大聲呢?
[00:21:05.000 --> 00:21:07.000]  這麼大件事要殺皇上
[00:21:07.000 --> 00:21:10.000]  其實大家有沒有質疑過?
[00:21:10.000 --> 00:21:11.000]  去想
[00:21:11.000 --> 00:21:12.000]  咦?
[00:21:12.000 --> 00:21:14.000]  很大件事的嘛
[00:21:14.000 --> 00:21:16.000]  是要抓的嘛
[00:21:16.000 --> 00:21:18.000]  是不是?
[00:21:18.000 --> 00:21:22.000]  為什麼會聽到呢?
[00:21:22.000 --> 00:21:30.000]  是不是真的這麼巧呢?
[00:21:30.000 --> 00:21:33.000]  我們看看末底改
[00:21:33.000 --> 00:21:36.000]  為什麼跟哈曼有一個
[00:21:36.000 --> 00:21:40.000]  他一定要殺害他
[00:21:40.000 --> 00:21:42.000]  其實我們看回三章的時候
[00:21:42.000 --> 00:21:44.000]  我們會看到
[00:21:44.000 --> 00:21:46.000]  原來當時皇上下了命令
[00:21:46.000 --> 00:21:50.000]  所有的神僕都要下拜哈曼
[00:21:50.000 --> 00:21:53.000]  但末底改是怎樣呢?
[00:21:53.000 --> 00:21:58.000]  不肯
[00:21:58.000 --> 00:22:04.000]  他不惜一切去揭示自己是怎樣
[00:22:04.000 --> 00:22:07.000]  是猶太人的身份
[00:22:07.000 --> 00:22:12.000]  他不屈服在哈曼的腳下
[00:22:12.000 --> 00:22:15.000]  所以哈曼很生氣
[00:22:15.000 --> 00:22:18.000]  才要謀害末底改
[00:22:18.000 --> 00:22:23.000]  甚至要滅絕猶太的民族
[00:22:23.000 --> 00:22:26.000]  但很特別的
[00:22:26.000 --> 00:22:32.000]  原來當我們一路看經卷的時候
[00:22:32.000 --> 00:22:35.000]  我們會看為什麼末底改
[00:22:35.000 --> 00:22:41.000]  原來一切要滅族的過程中
[00:22:41.000 --> 00:22:47.000]  是因為末底改不肯下拜哈曼
[00:22:47.000 --> 00:22:49.000]  為什麼呢?
[00:22:49.000 --> 00:22:56.000]  是因為猶太人只是敬拜獨一的真神
[00:22:56.000 --> 00:23:01.000]  跪拜哈曼可能會涉及一些
[00:23:01.000 --> 00:23:04.000]  偶像的崇拜
[00:23:04.000 --> 00:23:07.000]  覺得違背了他的信仰
[00:23:07.000 --> 00:23:09.000]  所以他堅持
[00:23:09.000 --> 00:23:12.000]  就算揭露自己的身份
[00:23:12.000 --> 00:23:16.000]  他也不惜一切
[00:23:16.000 --> 00:23:18.000]  剛才也說過
[00:23:18.000 --> 00:23:20.000]  哈曼是阿瑪利人
[00:23:20.000 --> 00:23:22.000]  末底改是阿甲族人
[00:23:22.000 --> 00:23:26.000]  所以兩者都是歷史的世仇
[00:23:26.000 --> 00:23:31.000]  所以末底改不下跪的時候
[00:23:31.000 --> 00:23:38.000]  這也成為神拯救猶太人的起點
[00:23:38.000 --> 00:23:49.000]  當末底改有一個危難的時候
[00:23:49.000 --> 00:23:54.000]  他去找爾斯帖
[00:23:54.000 --> 00:23:56.000]  他跟爾斯帖說
[00:23:56.000 --> 00:24:00.000]  這段實在是很重要的經文
[00:24:00.000 --> 00:24:06.000]  末底改委託人回覆爾斯帖
[00:24:06.000 --> 00:24:08.000]  跟他說什麼呢?
[00:24:08.000 --> 00:24:13.000]  他說你不要以為自己在皇宮裡
[00:24:13.000 --> 00:24:16.000]  比任何猶太人強
[00:24:16.000 --> 00:24:21.000]  得以倖免猶太人的身份
[00:24:21.000 --> 00:24:24.000]  爾斯帖也是
[00:24:24.000 --> 00:24:28.000]  他再提醒他
[00:24:28.000 --> 00:24:35.000]  當你這個時間繼續閉口不說
[00:24:35.000 --> 00:24:39.000]  不去拯救的時候
[00:24:39.000 --> 00:24:44.000]  猶太人必從別處得解脫
[00:24:44.000 --> 00:24:45.000]  蒙拯救
[00:24:45.000 --> 00:24:48.000]  你和你父家必自滅亡
[00:24:48.000 --> 00:24:52.000]  焉知你得了皇后的身份
[00:24:52.000 --> 00:24:56.000]  不是為現今的機會嗎?
[00:24:56.000 --> 00:25:02.000]  這成為了很大的提醒
[00:25:02.000 --> 00:25:08.000]  末底改很真誠地勸告他
[00:25:08.000 --> 00:25:14.000]  他是否很害怕而要找爾斯帖去救他呢?
[00:25:14.000 --> 00:25:20.000]  我們似乎看到這段經文裡
[00:25:20.000 --> 00:25:24.000]  沒有這個顯示
[00:25:24.000 --> 00:25:26.000]  因為他說什麼呢?
[00:25:26.000 --> 00:25:29.000]  他說猶太人必從別處得解脫
[00:25:29.000 --> 00:25:31.000]  蒙拯救
[00:25:31.000 --> 00:25:36.000]  他已經認定神會拯救他
[00:25:36.000 --> 00:25:38.000]  所以其實
[00:25:38.000 --> 00:25:41.000]  這個真誠的勸告
[00:25:41.000 --> 00:25:46.000]  來提醒爾斯帖的時候
[00:25:46.000 --> 00:25:53.000]  也成為了爾斯帖一個很大的提醒
[00:25:53.000 --> 00:25:56.000]  就是說什麼呢?
[00:25:56.000 --> 00:26:02.000]  爾斯帖即使你繼續不說的時候
[00:26:02.000 --> 00:26:07.000]  相信仍然能夠得拯救
[00:26:07.000 --> 00:26:11.000]  暗示了他對神的信實
[00:26:11.000 --> 00:26:14.000]  相信神的信實和拯救
[00:26:14.000 --> 00:26:17.000]  是很堅定的信心
[00:26:18.000 --> 00:26:21.000]  「別處」在詞語裡
[00:26:21.000 --> 00:26:25.000]  在猶太傳統解作神的作為
[00:26:25.000 --> 00:26:31.000]  所以你會看到在整卷的
