
[00:00:00.000 --> 00:00:02.600]  今天講的道是
[00:09:58.540 --> 00:09:59.540]  我不用讀經
[00:09:59.540 --> 00:10:02.540]  我總之侍奉耶和華
[00:10:02.540 --> 00:10:04.540]  我相信他侍奉
[00:10:04.540 --> 00:10:05.540]  是
[00:10:05.540 --> 00:10:08.540]  但你的生命你的靈命
[00:10:08.540 --> 00:10:11.540]  比侍奉更重要
[00:10:11.540 --> 00:10:14.540]  重要的是我們如何行守耶和華
[00:10:14.540 --> 00:10:16.540]  眼中看為正
[00:10:16.540 --> 00:10:20.540]  才比做一切任何事情重要
[00:10:20.540 --> 00:10:24.540]  因為當你做一切任何事情的時候
[00:10:24.540 --> 00:10:26.540]  有其他事情發生
[00:10:26.540 --> 00:10:29.540]  正正就是遵守耶和華所吩咐的
[00:10:29.540 --> 00:10:32.540]  就是結連於上帝
[00:10:32.540 --> 00:10:37.540]  變成你的屬靈生命也強壯起來
[00:10:37.540 --> 00:10:42.540]  上帝是看人的心
[00:10:42.540 --> 00:10:45.540]  不是看你做事的效率
[00:10:45.540 --> 00:10:48.540]  看你做事的成功
[00:10:48.540 --> 00:10:52.540]  而是看你的心有沒有敬畏上帝
[00:10:52.540 --> 00:10:54.540]  這是最重要的
[00:10:54.540 --> 00:10:56.540]  只有事公沒有上帝
[00:10:56.540 --> 00:10:59.540]  結連於上帝就會變成怎樣
[00:10:59.540 --> 00:11:01.540]  人就會枯乾
[00:11:01.540 --> 00:11:03.540]  忙碌
[00:11:03.540 --> 00:11:06.540]  最重要的是會去到自已
[00:11:06.540 --> 00:11:09.540]  有時侍奉的人
[00:11:09.540 --> 00:11:11.540]  為何常常說很辛苦
[00:11:11.540 --> 00:11:12.540]  很痛苦
[00:11:12.540 --> 00:11:13.540]  很枯乾
[00:11:13.540 --> 00:11:15.540]  很枯竭
[00:11:15.540 --> 00:11:18.540]  很忙
[00:11:18.540 --> 00:11:24.540]  我回到沙浸時沒有停過
[00:11:24.540 --> 00:11:27.540]  我的組長更知道我做到怎樣
[00:11:27.540 --> 00:11:31.540]  甚至我沒有停過
[00:11:31.540 --> 00:11:34.540]  我昨晚TGIF去到幾點
[00:11:34.540 --> 00:11:38.540]  由早上七點祈禱會到昨晚十二點
[00:11:38.540 --> 00:11:40.540]  我沒有停過
[00:11:40.540 --> 00:11:42.540]  今早還要一早起床
[00:11:42.540 --> 00:11:44.540]  走北歐健步行
[00:11:44.540 --> 00:11:47.540]  我完全沒有說累
[00:11:47.540 --> 00:11:49.540]  是我肉身問題
[00:11:49.540 --> 00:11:51.540]  或是可能有病
[00:11:51.540 --> 00:11:53.540]  我控制不到
[00:11:53.540 --> 00:11:56.540]  但我的鬥志非常旺盛
[00:11:56.540 --> 00:11:59.540]  因為我的屬靈生命
[00:11:59.540 --> 00:12:02.540]  在裡面經歷很多上帝的時候
[00:12:02.540 --> 00:12:04.540]  我不會想
[00:12:04.540 --> 00:12:06.540]  我是為了誰而做
[00:12:06.540 --> 00:12:09.540]  我屬靈生命好的時候
[00:12:09.540 --> 00:12:11.540]  我侍奉就不會枯乾
[00:12:11.540 --> 00:12:14.540]  有時組長勸我不要做太多
[00:12:14.540 --> 00:12:17.540]  但我越做越喜樂
[00:12:17.540 --> 00:12:24.540]  所以我們在裡面不只是做侍工
[00:12:24.540 --> 00:12:26.540]  最重要是你的屬靈生命
[00:12:26.540 --> 00:12:28.540]  有沒有好的成長
[00:12:28.540 --> 00:12:30.540]  這為之重要
[00:12:30.540 --> 00:12:33.540]  甚至我見到有很多人在侍奉當中
[00:12:33.540 --> 00:12:35.540]  自疑,怎樣自疑
[00:12:35.540 --> 00:12:37.540]  不要搞我
[00:12:37.540 --> 00:12:39.540]  這是我建立的
[00:12:39.540 --> 00:12:42.540]  你是誰走過來的問題
[00:12:42.540 --> 00:12:45.540]  這正正講明了
[00:12:45.540 --> 00:12:48.540]  所有事情都是上帝,不是你的
[00:12:48.540 --> 00:12:52.540]  侍工最重要不是你
[00:12:52.540 --> 00:12:54.540]  最重要是上帝
[00:12:54.540 --> 00:12:56.540]  所以我們最重要是甚麼
[00:12:56.540 --> 00:12:58.540]  我們一起讀這段經文
[00:12:58.540 --> 00:13:00.540]  1,2,3
[00:13:00.540 --> 00:13:04.540]  我就是葡萄樹,你們是枝子
[00:13:04.540 --> 00:13:08.540]  常在我裡面的,我也常在他裡面
[00:13:08.540 --> 00:13:10.540]  這人就多結果子
[00:13:10.540 --> 00:13:15.540]  因為來了我,你們就不能作甚麼
[00:13:15.540 --> 00:13:17.540]  這裡講得很清楚
[00:13:17.540 --> 00:13:19.540]  上帝在我們裡面
[00:13:19.540 --> 00:13:21.540]  我們又在他裡面的時候
[00:13:21.540 --> 00:13:24.540]  我們做甚麼都可以做
[00:13:24.540 --> 00:13:28.540]  我們就能知道上帝的心意
[00:13:28.540 --> 00:13:30.540]  去做好我們的本份
[00:13:30.540 --> 00:13:32.540]  這裡我們再看下去
[00:13:32.540 --> 00:13:35.540]  他有四個動詞,我先講兩個
[00:13:35.540 --> 00:13:38.540]  當剛強,作大丈夫
[00:13:38.540 --> 00:13:41.540]  當剛強,原文就寫在這裡
[00:13:41.540 --> 00:13:48.540]  堅固,加強,鼓起勇氣,抓住,堅持
[00:13:48.540 --> 00:13:51.540]  作丈夫就是成熟,承擔責任
[00:13:51.540 --> 00:13:54.540]  有堅毅品格的男性領袖
[00:13:54.540 --> 00:13:56.540]  這裡剛強是指甚麼
[00:13:56.540 --> 00:13:59.540]  剛強就是你作一個大丈夫
[00:13:59.540 --> 00:14:00.540]  大丈夫是甚麼
[00:14:00.540 --> 00:14:03.540]  Be a man,作一個人
[00:14:03.540 --> 00:14:08.540]  其實原文是人,不是大丈夫,是人
[00:14:08.540 --> 00:14:11.540]  其實我們真的要做一個人
[00:14:11.540 --> 00:14:13.540]  為甚麼?
[00:14:13.540 --> 00:14:18.540]  做一個上帝所創造的基本的人的樣式
[00:14:18.540 --> 00:14:22.540]  因為我們受到世界的價值觀影響
[00:14:22.540 --> 00:14:25.540]  我們根本不是做了人的角色
[00:14:25.540 --> 00:14:27.540]  價值觀偏離了上帝
[00:14:27.540 --> 00:14:31.540]  所以當剛強,做一個人
[00:14:31.540 --> 00:14:36.540]  做一個真正上帝所創造的人
[00:14:36.540 --> 00:14:39.540]  但這裡可以翻譯成大丈夫
[00:14:39.540 --> 00:14:40.540]  因為他是男士
[00:14:40.540 --> 00:14:44.540]  或者叫他做大丈夫,有承擔,有責任
[00:14:44.540 --> 00:14:46.540]  但我們在想
[00:14:46.540 --> 00:14:49.540]  剛強作大丈夫是做甚麼
[00:14:49.540 --> 00:14:51.540]  抵抗敵人?
[00:14:51.540 --> 00:14:56.540]  你要剛強起來,要面對很多敵人
[00:14:56.540 --> 00:15:00.540]  是否要管理臣僕和人民
[00:15:00.540 --> 00:15:03.540]  那些管理臣僕很重要
[00:15:03.540 --> 00:15:05.540]  臣僕很奸狡
[00:15:05.540 --> 00:15:07.540]  你要剛強,你不用怕他
[00:15:07.540 --> 00:15:09.540]  是嗎?
[00:15:09.540 --> 00:15:11.540]  剛強的相反是甚麼
[00:15:11.540 --> 00:15:13.540]  軟弱
[00:15:13.540 --> 00:15:15.540]  我們經常說軟弱
[00:15:15.540 --> 00:15:16.540]  一做不到就說
[00:15:16.540 --> 00:15:19.540]  人是有很多軟弱的,不要怪我
[00:15:19.540 --> 00:15:22.540]  經常用軟弱做甚麼
[00:15:22.540 --> 00:15:24.540]  跨軟弱
[00:15:24.540 --> 00:15:26.540]  本來跨軟弱的
[00:15:26.540 --> 00:15:30.540]  但本來跨軟弱的就很積極面對生命
[00:15:30.540 --> 00:15:32.540]  我們跨軟弱就不會面對生命
[00:15:32.540 --> 00:15:34.540]  仍然軟弱下去
[00:15:34.540 --> 00:15:38.540]  我軟弱,我做不到就不做
[00:15:38.540 --> 00:15:40.540]  永遠都是這樣
[00:15:40.540 --> 00:15:42.540]  如果當你跨軟弱的時候
[00:15:42.540 --> 00:15:45.540]  有沒有好好祈禱
[00:15:45.540 --> 00:15:49.540]  叫耶穌幫你建立你的生命
[00:15:49.540 --> 00:15:53.540]  還是繼續軟弱,永遠軟弱下去
[00:15:53.540 --> 00:15:55.540]  是嗎?
[00:15:55.540 --> 00:15:58.540]  軟弱只是一個藉口
[00:15:58.540 --> 00:16:00.540]  是,是跨軟弱
[00:16:00.540 --> 00:16:03.540]  但跨軟弱得來像保羅一樣
[00:16:03.540 --> 00:16:07.540]  積極靠主耶穌改變你的生命
[00:16:07.540 --> 00:16:13.540]  所以更加看到一個態度性
[00:16:13.540 --> 00:16:15.540]  我們一起讀
[00:16:15.540 --> 00:16:17.540]  1,2,3
[00:16:17.540 --> 00:16:20.540]  耶和華是我的亮光,是我的拯救
[00:16:20.540 --> 00:16:22.540]  我還怕誰呢?
[00:16:22.540 --> 00:16:25.540]  耶和華是我生命的保障
[00:16:25.540 --> 00:16:28.540]  我還懼怕誰呢?
[00:16:28.540 --> 00:16:31.540]  我們這裡說這句經文
[00:16:31.540 --> 00:16:33.540]  我們不需要怕任何人
[00:16:33.540 --> 00:16:36.540]  我們不需要懼怕任何人
[00:16:36.540 --> 00:16:39.540]  是要我們去敬畏上帝
[00:16:39.540 --> 00:16:41.540]  當我們敬畏上帝
[00:16:41.540 --> 00:16:44.540]  我們就不需要怕身邊的人
[00:16:44.540 --> 00:16:49.540]  所以所羅門將他敬畏上帝這份勇氣
[00:16:49.540 --> 00:16:51.540]  當我們一敬畏上帝
[00:16:51.540 --> 00:16:53.540]  我們就有勇氣面對一切
[00:16:53.540 --> 00:16:56.540]  其實那時候我很多蛇歸野
[00:16:56.540 --> 00:16:59.540]  但當我一相信上帝的時候
[00:16:59.540 --> 00:17:00.540]  一敬畏上帝的時候
[00:17:00.540 --> 00:17:02.540]  我不怕身邊
[00:17:02.540 --> 00:17:03.540]  我會去面對
[00:17:03.540 --> 00:17:06.540]  即使我有挑戰力,我都會去面對
[00:17:06.540 --> 00:17:09.540]  我不需要怕任何人怎樣去說我
[00:17:09.540 --> 00:17:12.540]  因為我很怕別人說我
[00:17:12.540 --> 00:17:15.540]  我很需要別人認同
[00:17:15.540 --> 00:17:17.540]  但現在不需要了
[00:17:17.540 --> 00:17:18.540]  上帝認同了我
[00:17:18.540 --> 00:17:20.540]  因為我是敬畏神
[00:17:20.540 --> 00:17:25.540]  我不需要怕其他人指指點點我
[00:17:25.540 --> 00:17:28.540]  所以作大丈夫
[00:17:28.540 --> 00:17:32.540]  即是一個有擔當成熟的熟齡的僕人
[00:17:32.540 --> 00:17:35.540]  成為別人的榜樣
[00:17:35.540 --> 00:17:38.540]  承擔上世所託付的使命
[00:17:38.540 --> 00:17:42.540]  這就是很關鍵的成為一個大丈夫
[00:17:42.540 --> 00:17:45.540]  是不是還是小孩子呢?
[00:17:45.540 --> 00:17:48.540]  還是吃奶的嬰兒呢?
[00:17:48.540 --> 00:17:49.540]  對嗎?
[00:17:49.540 --> 00:17:53.540]  不是了,我們是吃餅乾的大人
[00:17:53.540 --> 00:17:57.540]  所以我們要好好地作剛強
[00:17:57.540 --> 00:17:58.540]  當我們剛強的時候
[00:17:58.540 --> 00:18:00.540]  作一個大丈夫
[00:18:00.540 --> 00:18:05.540]  去做一個熟齡的人
[00:18:05.540 --> 00:18:07.540]  接著我們再看下去
[00:18:07.540 --> 00:18:08.540]  兩個動詞
[00:18:08.540 --> 00:18:10.540]  遵守和謹守
[00:18:10.540 --> 00:18:15.540]  遵守和謹守在納文中是同一個字
[00:18:15.540 --> 00:18:17.540]  不是分兩個字
[00:18:17.540 --> 00:18:19.540]  是同一個字都是這個意思
[00:18:19.540 --> 00:18:20.540]  但解釋是甚麼呢?
[00:18:20.540 --> 00:18:22.540]  是一個尼巴
[00:18:22.540 --> 00:18:24.540]  以樹為尼巴
[00:18:24.540 --> 00:18:28.540]  是包著上帝的栗花
[00:18:28.540 --> 00:18:30.540]  包著它做甚麼呢?
[00:18:30.540 --> 00:18:32.540]  當然是很重要才包著它
[00:18:32.540 --> 00:18:33.540]  你建一個欄
[00:18:33.540 --> 00:18:34.540]  當然是包著人們
[00:18:34.540 --> 00:18:36.540]  當然重要不要它走
[00:18:36.540 --> 00:18:38.540]  走了你就沒有了
[00:18:38.540 --> 00:18:40.540]  所以包著的栗花
[00:18:40.540 --> 00:18:43.540]  證明它的栗花是很重要的
[00:18:43.540 --> 00:18:47.540]  所以你要留心保護
[00:18:47.540 --> 00:18:49.540]  正正就是這個尼巴還有甚麼呢?
[00:18:49.540 --> 00:18:52.540]  是有一個保護和安全
[00:18:52.540 --> 00:18:53.540]  美化環境
[00:18:53.540 --> 00:18:54.540]  防風
[00:18:54.540 --> 00:18:56.540]  調節氣候等等
[00:18:56.540 --> 00:18:57.540]  很多功能的
[00:18:57.540 --> 00:18:59.540]  很多功能的
[00:18:59.540 --> 00:19:01.540]  正正
[00:19:01.540 --> 00:19:04.540]  上帝的栗花其實是有很多功能的
[00:19:04.540 --> 00:19:07.540]  樹不僅一個圍欄
[00:19:07.540 --> 00:19:09.540]  還有很多功能性的時候
[00:19:09.540 --> 00:19:13.540]  帶來更多方面的益處
[00:19:13.540 --> 00:19:15.540]  我們謹守耶和華的律例
[00:19:15.540 --> 00:19:16.540]  典章的時候
[00:19:16.540 --> 00:19:17.540]  有很多益處
[00:19:17.540 --> 00:19:19.540]  有甚麼益處呢?
[00:19:19.540 --> 00:19:21.540]  有甚麼益處呢?
[00:19:21.540 --> 00:19:22.540]  就是這段經文所說的
[00:19:22.540 --> 00:19:26.540]  我們如果跟著耶和華的律法典章去做的時候
[00:19:26.540 --> 00:19:28.540]  有甚麼益處呢?
[00:19:28.540 --> 00:19:29.540]  有三個動詞
[00:19:29.540 --> 00:19:30.540]  又是有三個動詞
[00:19:30.540 --> 00:19:32.540]  一個動詞就是
[00:19:32.540 --> 00:19:33.540]  doing
