
[00:00:00.000 --> 00:00:04.020]  今天我們進入經文之前
[00:11:44.160 --> 00:11:46.160]  警醒之後
[00:11:46.160 --> 00:11:48.160]  要進入反思的時間
[00:11:48.160 --> 00:11:52.160]  在這裡想問下大家有沒有試過
[00:11:52.160 --> 00:11:54.160]  剛才敬拜或者
[00:11:54.160 --> 00:11:56.160]  之前那些敬拜的當中
[00:11:56.160 --> 00:11:58.160]  你有沒有感覺
[00:11:58.160 --> 00:12:00.160]  有沒有人在對話
[00:12:00.160 --> 00:12:02.160]  或者提醒你一些事
[00:12:02.160 --> 00:12:04.160]  有位姊妹
[00:12:04.160 --> 00:12:06.160]  跟我分享
[00:12:06.160 --> 00:12:08.160]  她一次敬拜的體會
[00:12:08.160 --> 00:12:10.160]  當時在敬拜的環節當中
[00:12:10.160 --> 00:12:12.160]  在敬拜的時候
[00:12:12.160 --> 00:12:14.160]  經歷了神對她提醒的經驗
[00:12:14.160 --> 00:12:18.160]  當時的狀況是怎樣的呢
[00:12:18.160 --> 00:12:20.160]  她敬拜之前
[00:12:20.160 --> 00:12:22.160]  她有些自我責備
[00:12:22.160 --> 00:12:24.160]  自責的狀態
[00:12:24.160 --> 00:12:26.160]  因為她覺得
[00:12:26.160 --> 00:12:28.160]  在這份工作中
[00:12:28.160 --> 00:12:30.160]  這個崗位她做得不太好
[00:12:30.160 --> 00:12:32.160]  似乎力有不逮
[00:12:32.160 --> 00:12:34.160]  有些自我懷疑的狀態
[00:12:34.160 --> 00:12:36.160]  懷疑得久
[00:12:36.160 --> 00:12:38.160]  就開始進入內耗
[00:12:38.160 --> 00:12:40.160]  就開始有自我否定
[00:12:40.160 --> 00:12:42.160]  除了自我否定
[00:12:42.160 --> 00:12:44.160]  其實也否定了
[00:12:44.160 --> 00:12:46.160]  神揀選她的字
[00:12:46.160 --> 00:12:50.160]  在這個狀態之下
[00:12:50.160 --> 00:12:52.160]  她在敬拜當中
[00:12:52.160 --> 00:12:54.160]  唱了
[00:12:54.160 --> 00:12:56.160]  其中一首
[00:12:56.160 --> 00:12:58.160]  憂傷痛悔的靈
[00:12:58.160 --> 00:13:00.160]  她在當中感受到
[00:13:00.160 --> 00:13:02.160]  神對她說
[00:13:02.160 --> 00:13:04.160]  你又將所有的事
[00:13:04.160 --> 00:13:06.160]  自己抓緊了
[00:13:06.160 --> 00:13:08.160]  自己抓緊了
[00:13:08.160 --> 00:13:10.160]  不放手了
[00:13:10.160 --> 00:13:12.160]  那不行的
[00:13:12.160 --> 00:13:14.160]  你要認罪悔改
[00:13:14.160 --> 00:13:16.160]  將你所有的事物
[00:13:16.160 --> 00:13:18.160]  將你的煩惱
[00:13:18.160 --> 00:13:20.160]  交回給我
[00:13:20.160 --> 00:13:22.160]  好像歌詞那樣說
[00:13:22.160 --> 00:13:24.160]  憂傷痛悔的靈
[00:13:24.160 --> 00:13:26.160]  你不寒興
[00:13:26.160 --> 00:13:28.160]  恆十家
[00:13:28.160 --> 00:13:30.160]  才可以走出
[00:13:30.160 --> 00:13:32.160]  罪的捆綁
[00:13:32.160 --> 00:13:34.160]  姐妹的心
[00:13:34.160 --> 00:13:36.160]  被心心觸動
[00:13:36.160 --> 00:13:38.160]  她在敬拜當中
[00:13:38.160 --> 00:13:40.160]  向神悔改
[00:13:40.160 --> 00:13:42.160]  敬拜
[00:13:42.160 --> 00:13:44.160]  不是單單
[00:13:44.160 --> 00:13:46.160]  音樂響起
[00:13:46.160 --> 00:13:48.160]  大家站起來
[00:13:48.160 --> 00:13:50.160]  我唱歌
[00:13:50.160 --> 00:13:52.160]  是一種
[00:13:52.160 --> 00:13:54.160]  和神的連結
[00:13:54.160 --> 00:13:56.160]  檢查內心的時間
[00:13:56.160 --> 00:13:58.160]  大家一起回想
[00:13:58.160 --> 00:14:00.160]  最近神有沒有
[00:14:00.160 --> 00:14:02.160]  借著敬拜
[00:14:02.160 --> 00:14:04.160]  提醒你什麼呢
[00:14:04.160 --> 00:14:06.160]  第三點
[00:14:06.160 --> 00:14:08.160]  就是更新
[00:14:08.160 --> 00:14:10.160]  前面有提過
[00:14:10.160 --> 00:14:12.160]  崔國節
[00:14:12.160 --> 00:14:14.160]  就像中國的農歷新年
[00:14:14.160 --> 00:14:16.160]  慶祝新一年
[00:14:16.160 --> 00:14:18.160]  新年
[00:14:18.160 --> 00:14:20.160]  慶祝新一年的開始
[00:14:20.160 --> 00:14:22.160]  大家
[00:14:22.160 --> 00:14:24.160]  我猜你們還是這樣
[00:14:24.160 --> 00:14:26.160]  在新一年會不會
[00:14:26.160 --> 00:14:28.160]  有一個新的起點
[00:14:28.160 --> 00:14:30.160]  會有立志的時間
[00:14:30.160 --> 00:14:32.160]  會定立一些行動
[00:14:32.160 --> 00:14:34.160]  反思過去做了什麼
[00:14:34.160 --> 00:14:36.160]  將來一年
[00:14:36.160 --> 00:14:38.160]  我想做什麼呢
[00:14:38.160 --> 00:14:40.160]  去定立立志
[00:14:40.160 --> 00:14:42.160]  定立行動之後
[00:14:42.160 --> 00:14:44.160]  去新一年預備實踐
[00:14:44.160 --> 00:14:46.160]  所以新年
[00:14:46.160 --> 00:14:48.160]  成為一個重新開始的機會
[00:14:48.160 --> 00:14:52.160]  說回這個姐妹
[00:14:52.160 --> 00:14:54.160]  在敬拜當中
[00:14:54.160 --> 00:14:56.160]  神借著憂傷痛悔的靈
[00:14:56.160 --> 00:14:58.160]  提醒她
[00:14:58.160 --> 00:15:00.160]  憂傷痛悔的靈不寒輕
[00:15:00.160 --> 00:15:02.160]  於是她透過
[00:15:02.160 --> 00:15:04.160]  敬拜有悔改之後
[00:15:04.160 --> 00:15:06.160]  她重新在神面前
[00:15:06.160 --> 00:15:08.160]  有一個立志
[00:15:08.160 --> 00:15:10.160]  要立志更
[00:15:10.160 --> 00:15:12.160]  依靠神
[00:15:12.160 --> 00:15:14.160]  就像詩歌的歌詞提到
[00:15:14.160 --> 00:15:16.160]  我要得勝
[00:15:16.160 --> 00:15:18.160]  作美好見證
[00:15:18.160 --> 00:15:20.160]  靠你
[00:15:20.160 --> 00:15:22.160]  會報成性
[00:15:22.160 --> 00:15:26.160]  在敬拜當中
[00:15:26.160 --> 00:15:28.160]  我們經歷了神的同在
[00:15:28.160 --> 00:15:30.160]  提醒
[00:15:30.160 --> 00:15:32.160]  也有神給我們
[00:15:32.160 --> 00:15:34.160]  重新立志
[00:15:34.160 --> 00:15:36.160]  開始的機會
[00:15:36.160 --> 00:15:38.160]  更新和神的關係
[00:15:42.160 --> 00:15:44.160]  催割節
[00:15:44.160 --> 00:15:46.160]  是神為猶太人
[00:15:46.160 --> 00:15:48.160]  所設的一個節旗
[00:15:48.160 --> 00:15:50.160]  目的是要提醒他們
[00:15:50.160 --> 00:15:52.160]  神是信實的
[00:15:52.160 --> 00:15:54.160]  透過各星的呼召
[00:15:54.160 --> 00:15:56.160]  召喚猶太人
[00:15:56.160 --> 00:15:58.160]  你們要放下
[00:15:58.160 --> 00:16:00.160]  一切牢籠
[00:16:00.160 --> 00:16:02.160]  聚集一起安息
[00:16:02.160 --> 00:16:04.160]  反思悔改
[00:16:04.160 --> 00:16:06.160]  之後再重新出發
[00:16:06.160 --> 00:16:08.160]  更新了之後
[00:16:08.160 --> 00:16:10.160]  而敬拜
[00:16:10.160 --> 00:16:12.160]  其實差不多
[00:16:12.160 --> 00:16:14.160]  都是一樣的
[00:16:14.160 --> 00:16:16.160]  都是透過神的電
[00:16:16.160 --> 00:16:18.160]  在教會中
[00:16:18.160 --> 00:16:20.160]  響起的樂器聲
[00:16:20.160 --> 00:16:22.160]  歌聲
[00:16:22.160 --> 00:16:24.160]  贊美聲
[00:16:24.160 --> 00:16:26.160]  彷彿就像一個
[00:16:26.160 --> 00:16:28.160]  屬靈的角聲
[00:16:28.160 --> 00:16:30.160]  召喚我們停下
[00:16:30.160 --> 00:16:32.160]  反思
[00:16:32.160 --> 00:16:34.160]  更新
[00:16:34.160 --> 00:16:36.160]  重新出發
[00:16:36.160 --> 00:16:38.160]  現在我有請
[00:16:38.160 --> 00:16:40.160]  敬拜隊上前
[00:16:40.160 --> 00:16:42.160]  我們一起唱
[00:16:42.160 --> 00:16:44.160]  回應詩
[00:16:44.160 --> 00:16:46.160]  憂傷痛悔的靈
[00:16:46.160 --> 00:16:48.160]  的時間
[00:16:48.160 --> 00:16:50.160]  我們透過詩歌
[00:16:50.160 --> 00:16:52.160]  我們一起
[00:16:52.160 --> 00:16:54.160]  用一個敬拜
[00:16:54.160 --> 00:16:56.160]  禱告的心去唱這首詩歌
[00:16:56.160 --> 00:16:58.160]  和神有一個祈禱
[00:16:58.160 --> 00:17:00.160]  在每一個敬拜的時刻當中
[00:17:00.160 --> 00:17:02.160]  求神
[00:17:02.160 --> 00:17:04.160]  去更新我們
[00:17:04.160 --> 00:17:06.160]  和神更加親近
[00:17:06.160 --> 00:17:08.160]  我請大家一起起立
[00:17:08.160 --> 00:17:10.160]  我們一起去唱出
[00:17:10.160 --> 00:17:12.160]  這首
[00:17:12.160 --> 00:17:14.160]  憂傷痛悔的靈
[00:17:14.160 --> 00:17:28.160]  神答問我
[00:17:28.160 --> 00:17:30.160]  做一顆清潔的心
[00:17:34.160 --> 00:17:36.160]  讓我在裡面
[00:17:36.160 --> 00:17:38.160]  有靜寂的靈
[00:17:38.160 --> 00:17:44.160]  求你別棄掉我
[00:17:44.160 --> 00:17:46.160]  收走你性命
[00:17:46.160 --> 00:17:50.160]  心知我
[00:17:50.160 --> 00:17:52.160]  罪恕不正
[00:17:52.160 --> 00:17:56.160]  憂傷痛悔的靈
[00:17:56.160 --> 00:18:00.160]  你不看輕
