
[00:00:00.000 --> 00:00:05.200]  好,以下下來有請我們中國神學院研究院
[00:02:32.200 --> 00:02:34.200]  講完之後就對西門說
[00:02:34.200 --> 00:02:38.200]  你把船開到水深之處再捉魚吧
[00:02:38.200 --> 00:02:41.200]  西門的回答就說
[00:02:41.200 --> 00:02:43.200]  夫子,老師
[00:02:43.200 --> 00:02:45.200]  我整晚都在努力
[00:02:45.200 --> 00:02:46.200]  都沒有打著什麼
[00:02:46.200 --> 00:02:48.200]  不過你這麼說我就做
[00:02:48.200 --> 00:02:54.200]  大家覺得彼得為什麼會整夜努力打魚呢
[00:02:54.200 --> 00:02:56.200]  為什麼要這樣做呢
[00:02:56.200 --> 00:02:57.200]  有沒有想過
[00:02:57.200 --> 00:02:59.200]  其實答案很簡單
[00:02:59.200 --> 00:03:02.200]  為什麼你要整晚都在工作
[00:03:02.200 --> 00:03:04.200]  因為沒有錢
[00:03:04.200 --> 00:03:06.200]  是不是
[00:03:06.200 --> 00:03:09.200]  他自僱的,你明白的
[00:03:09.200 --> 00:03:11.200]  所以在這個處境裡面
[00:03:11.200 --> 00:03:15.200]  為什麼要無端端晚上去打魚
[00:03:15.200 --> 00:03:16.200]  不要白天打好
[00:03:16.200 --> 00:03:18.200]  因為經濟不好
[00:03:18.200 --> 00:03:19.200]  要開OT
[00:03:19.200 --> 00:03:21.200]  自僱,開長店
[00:03:21.200 --> 00:03:23.200]  經濟不好
[00:03:23.200 --> 00:03:26.200]  所以大家知道
[00:03:26.200 --> 00:03:28.200]  其實耶穌是知道的
[00:03:28.200 --> 00:03:32.200]  耶穌是透過這個經歷去呼召彼得的
[00:03:32.200 --> 00:03:34.200]  繼續講下去
[00:03:34.200 --> 00:03:36.200]  他就肯打魚
[00:03:36.200 --> 00:03:39.200]  然後西門就記載了
[00:03:39.200 --> 00:03:41.200]  下了網就勸了很多魚
[00:03:41.200 --> 00:03:43.200]  網都裂開
[00:03:43.200 --> 00:03:45.200]  然後還要一隻船都裝不夠
[00:03:45.200 --> 00:03:47.200]  叫多一隻船來幫忙
[00:03:47.200 --> 00:03:49.200]  裝滿了兩隻船
[00:03:49.200 --> 00:03:51.200]  甚至船都沉下去了
[00:03:51.200 --> 00:03:53.200]  彼得就講了一句話
[00:03:53.200 --> 00:03:58.200]  然後第九節又再提及魚獲的豐富
[00:03:58.200 --> 00:04:01.200]  彼得和其他人都很驚訝
[00:04:01.200 --> 00:04:03.200]  很多魚
[00:04:03.200 --> 00:04:05.200]  同伴其他人都這樣
[00:04:05.200 --> 00:04:08.200]  你留意到其實很奇怪
[00:04:08.200 --> 00:04:10.200]  黃了的那四節經文
[00:04:10.200 --> 00:04:14.200]  其實就不斷地講三個字
[00:04:14.200 --> 00:04:16.200]  就叫做「好多魚」
[00:04:16.200 --> 00:04:20.200]  其實為甚麼要講這麼多
[00:04:20.200 --> 00:04:22.200]  聖經為甚麼這樣呢?
[00:04:22.200 --> 00:04:24.200]  為甚麼這樣呢?
[00:04:24.200 --> 00:04:29.200]  其實是因為強調這是非同尋常的神蹟
[00:04:29.200 --> 00:04:31.200]  聖經用這麼多字眼去告訴我們
[00:04:31.200 --> 00:04:33.200]  這是一個神蹟
[00:04:33.200 --> 00:04:36.200]  而第八節呢
[00:04:36.200 --> 00:04:39.200]  彼得的回應都是告訴我們
[00:04:39.200 --> 00:04:43.200]  他也認得原來一個行神蹟的耶穌
[00:04:43.200 --> 00:04:45.200]  也是非同小可
[00:04:45.200 --> 00:04:47.200]  因為大家有沒有想過
[00:04:47.200 --> 00:04:48.200]  彼得的答案
[00:04:48.200 --> 00:04:50.200]  或者看到這麼多魚
[00:04:50.200 --> 00:04:53.200]  他的反應是主也離開我
[00:04:53.200 --> 00:04:54.200]  我是罪人
[00:04:54.200 --> 00:04:56.200]  其實是很奇怪的
[00:04:56.200 --> 00:05:00.200]  你想想如果你整晚在打魚
[00:05:00.200 --> 00:05:01.200]  都打不到
[00:05:01.200 --> 00:05:04.200]  在擔憂著沒有飯吃
[00:05:04.200 --> 00:05:07.200]  你看到這麼多魚的反應是甚麼呢?
[00:05:07.200 --> 00:05:10.200]  「哈利路亞」
[00:05:10.200 --> 00:05:13.200]  所以第八節的反應是極度奇怪
[00:05:13.200 --> 00:05:15.200]  但代表甚麼呢?
[00:05:15.200 --> 00:05:17.200]  為甚麼我是一個罪人呢?
[00:05:17.200 --> 00:05:20.200]  大家如果熟悉聖經耳塞夏書第六章
[00:05:20.200 --> 00:05:21.200]  上帝呼召耳塞夏
[00:05:21.200 --> 00:05:23.200]  耳塞夏說甚麼呢?
[00:05:23.200 --> 00:05:26.200]  我是有罪的人住在有罪的民中
[00:05:26.200 --> 00:05:29.200]  其實這些是猶太人表達
[00:05:29.200 --> 00:05:33.200]  他認得這個行神蹟的主
[00:05:33.200 --> 00:05:34.200]  上帝
[00:05:34.200 --> 00:05:37.200]  上帝的兒子
[00:05:37.200 --> 00:05:39.200]  因為這個緣故
[00:05:39.200 --> 00:05:41.200]  彼得跟從耶穌
[00:05:41.200 --> 00:05:44.200]  是變得十分合理的
[00:05:44.200 --> 00:05:45.200]  有時候我們會問
[00:05:45.200 --> 00:05:47.200]  為甚麼彼得會跟從他呢?
[00:05:47.200 --> 00:05:50.200]  說真的不是一個打魚的人很有信心
[00:05:50.200 --> 00:05:53.200]  而是他在這麼短的時間裏
[00:05:53.200 --> 00:05:56.200]  他經歷了耶穌的幫助
[00:05:56.200 --> 00:05:58.200]  耶穌的真實
[00:05:58.200 --> 00:06:00.200]  和他認得耶穌是誰
[00:06:00.200 --> 00:06:02.200]  所以因為這個緣故
[00:06:02.200 --> 00:06:04.200]  網都不要
[00:06:04.200 --> 00:06:05.200]  跟這個大佬好
[00:06:05.200 --> 00:06:07.200]  他講一句我就大把魚
[00:06:07.200 --> 00:06:09.200]  為甚麼不跟從他呢?
[00:06:09.200 --> 00:06:11.200]  他又是神
[00:06:11.200 --> 00:06:13.200]  加上彼得說
[00:06:13.200 --> 00:06:15.200]  我是一個這樣的罪人
[00:06:15.200 --> 00:06:16.200]  我不配見上帝
[00:06:16.200 --> 00:06:19.200]  你竟然都接納我
[00:06:19.200 --> 00:06:21.200]  不嫌棄我的罪
[00:06:21.200 --> 00:06:23.200]  所以其實你想想
[00:06:23.200 --> 00:06:25.200]  從這樣的角度來說
[00:06:25.200 --> 00:06:27.200]  彼得撇下一切跟從耶穌
[00:06:27.200 --> 00:06:29.200]  都是相當合理的
[00:06:29.200 --> 00:06:31.200]  有時候我們會覺得
[00:06:31.200 --> 00:06:33.200]  門徒很厲害
[00:06:33.200 --> 00:06:34.200]  很有信心
[00:06:34.200 --> 00:06:37.200]  耶穌一叫他就起來
[00:06:37.200 --> 00:06:39.200]  在這個記載裏
[00:06:39.200 --> 00:06:41.200]  又不是完全是這樣
[00:06:41.200 --> 00:06:42.200]  其實很有原因
[00:06:42.200 --> 00:06:44.200]  有時候想起我們的信仰
[00:06:44.200 --> 00:06:46.200]  其實都是
[00:06:46.200 --> 00:06:49.200]  都是很有原因去跟從耶穌
[00:06:49.200 --> 00:06:50.200]  開始的時候
[00:06:50.200 --> 00:06:52.200]  感激耶穌幫助他
[00:06:52.200 --> 00:06:53.200]  然後發覺
[00:06:53.200 --> 00:06:55.200]  這個耶穌
[00:06:55.200 --> 00:06:57.200]  公認了我生活所需
[00:06:57.200 --> 00:06:58.200]  OK的
[00:06:58.200 --> 00:07:00.200]  然後亦都相信耶穌是神
[00:07:00.200 --> 00:07:02.200]  他又不嫌棄
[00:07:02.200 --> 00:07:04.200]  我跟從他
[00:07:04.200 --> 00:07:05.200]  彼得呢
[00:07:05.200 --> 00:07:07.200]  我一直讀下去
[00:07:07.200 --> 00:07:08.200]  我覺得彼得都是一個
[00:07:08.200 --> 00:07:10.200]  頗有性情的人
[00:07:10.200 --> 00:07:11.200]  亦都是一個
[00:07:11.200 --> 00:07:14.200]  很有決心去跟從的人
[00:07:14.200 --> 00:07:15.200]  我一直讀下去
[00:07:15.200 --> 00:07:17.200]  大家會見到這個人的性格
[00:07:17.200 --> 00:07:19.200]  開始慢慢立體
[00:07:19.200 --> 00:07:21.200]  他是很想
[00:07:21.200 --> 00:07:22.200]  亦都
[00:07:22.200 --> 00:07:24.200]  我答應了跟從耶穌
[00:07:24.200 --> 00:07:26.200]  我是會跟從的這樣的人
[00:07:26.200 --> 00:07:29.200]  我不知道大家的信仰經歷是怎樣
[00:07:29.200 --> 00:07:30.200]  其實我信了主幾十年
[00:07:30.200 --> 00:07:32.200]  我想回頭其實我自己也是這樣
[00:07:32.200 --> 00:07:34.200]  我中學年代信主
[00:07:34.200 --> 00:07:35.200]  為甚麼信主呢
[00:07:35.200 --> 00:07:37.200]  因為我在小學年代
[00:07:37.200 --> 00:07:41.200]  一個都很親的親人離世
[00:07:41.200 --> 00:07:42.200]  死亡
[00:07:42.200 --> 00:07:43.200]  在那一刻我是第一
[00:07:43.200 --> 00:07:45.200]  那時候很小
[00:07:45.200 --> 00:07:51.200]  就意識到原來人會死
[00:07:51.200 --> 00:07:53.200]  所以其實我心裏面那時候
[00:07:53.200 --> 00:07:55.200]  有一段時間是恐懼這件事
[00:07:55.200 --> 00:07:57.200]  那時候是讀回教會學校
[00:07:57.200 --> 00:08:00.200]  然後有個朋友帶我去報道會
[00:08:00.200 --> 00:08:02.200]  信耶穌得永生不怕死
[00:08:02.200 --> 00:08:03.200]  我真的這樣
[00:08:03.200 --> 00:08:05.200]  我想其實很正常的
[00:08:05.200 --> 00:08:07.200]  可能大家都是這樣信主
[00:08:07.200 --> 00:08:08.200]  OK的
[00:08:08.200 --> 00:08:12.200]  因為經歷上的幫助
[00:08:12.200 --> 00:08:14.200]  那時候我都記得
[00:08:14.200 --> 00:08:16.200]  信耶穌是人家教我
[00:08:16.200 --> 00:08:17.200]  是要回教會的
[00:08:17.200 --> 00:08:19.200]  星期日就要早點起床
[00:08:19.200 --> 00:08:21.200]  要回團體
[00:08:21.200 --> 00:08:22.200]  要讀聖經
[00:08:22.200 --> 00:08:23.200]  我很乖的
[00:08:23.200 --> 00:08:24.200]  那我都跟
[00:08:24.200 --> 00:08:27.200]  我們的信仰經歷其實都是這樣的
[00:08:27.200 --> 00:08:29.200]  答應了自己
[00:08:29.200 --> 00:08:31.200]  這個神我也願意信他
[00:08:31.200 --> 00:08:33.200]  他又真的會有恩典
[00:08:33.200 --> 00:08:34.200]  有好東西給我們
[00:08:34.200 --> 00:08:37.200]  那就開始了信仰歷程
[00:08:37.200 --> 00:08:39.200]  但是聖經記載的彼得
[00:08:39.200 --> 00:08:41.200]  就不是停在那裏的
[00:08:41.200 --> 00:08:43.200]  還有很多故事
[00:08:43.200 --> 00:08:46.200]  接著我又想和大家看
[00:08:46.200 --> 00:08:49.200]  彼得繼續跟耶穌
[00:08:49.200 --> 00:08:50.200]  他是很多
[00:08:50.200 --> 00:08:52.200]  你發覺我看回很多經文
[00:08:52.200 --> 00:08:54.200]  是很多段都重複耶穌
[00:08:54.200 --> 00:08:55.200]  我繼續跟你
[00:08:55.200 --> 00:08:57.200]  彼得是這樣的人
[00:08:57.200 --> 00:09:01.200]  我就秋後一點點的記載
[00:09:01.200 --> 00:09:03.200]  彼得就跟耶穌
[00:09:03.200 --> 00:09:06.200]  跟耶穌就走到去行神跡之旅
[00:09:06.200 --> 00:09:07.200]  有一個神跡就是
[00:09:07.200 --> 00:09:08.200]  五餅二魚
[00:09:08.200 --> 00:09:09.200]  為拜很多人
[00:09:09.200 --> 00:09:11.200]  在約翰福音裏面
[00:09:11.200 --> 00:09:13.200]  耶穌行完神跡之後
[00:09:13.200 --> 00:09:16.200]  就開始和人討論食物的問題
[00:09:16.200 --> 00:09:17.200]  那耶穌就說
[00:09:17.200 --> 00:09:21.200]  你要吃天上的糧之類
[00:09:21.200 --> 00:09:24.200]  到了約翰福音第六章比較後的時候
[00:09:24.200 --> 00:09:27.200]  耶穌開始說一些東西有點奇怪
[00:09:27.200 --> 00:09:30.200]  例如我的肉真的可以吃
[00:09:30.200 --> 00:09:32.200]  我的血真的可以喝
[00:09:32.200 --> 00:09:33.200]  接著你見到
[00:09:33.200 --> 00:09:35.200]  聖經記載在這裏第二行
[00:09:35.200 --> 00:09:38.200]  他的門徒中有好些人
[00:09:38.200 --> 00:09:41.200]  聽到耶穌說這些話
[00:09:41.200 --> 00:09:42.200]  就說
[00:09:42.200 --> 00:09:44.200]  這話甚難誰能聽呢
[00:09:44.200 --> 00:09:47.200]  從此他門徒中
[00:09:47.200 --> 00:09:50.200]  多有退去的不再和他同行
[00:09:50.200 --> 00:09:53.200]  這裏說明了是門徒
[00:09:53.200 --> 00:09:56.200]  所以你會見到
[00:09:56.200 --> 00:09:59.200]  其實跟耶穌是有好事的
[00:09:59.200 --> 00:10:02.200]  不過其實耶穌的教導
[00:10:02.200 --> 00:10:06.200]  有時候都要求我們
[00:10:06.200 --> 00:10:09.200]  改變我們自己相信的東西
[00:10:09.200 --> 00:10:12.200]  改變我們自己的一些內裡
[00:10:12.200 --> 00:10:18.200]  可以說是一種信仰對我們生命的挑戰
[00:10:18.200 --> 00:10:20.200]  有些人不再跟了
[00:10:20.200 --> 00:10:24.200]  耶穌就對他頭頭選那十二個門徒說
[00:10:24.200 --> 00:10:26.200]  你們是不是都要走
[00:10:26.200 --> 00:10:27.200]  你見到又是彼得
[00:10:27.200 --> 00:10:29.200]  彼得的性格是這樣的
[00:10:29.200 --> 00:10:31.200]  彼得就說
[00:10:31.200 --> 00:10:34.200]  主啊,你有永生之徒
[00:10:34.200 --> 00:10:36.200]  我們還歸從誰呢
[00:10:36.200 --> 00:10:37.200]  我們已經信了
[00:10:37.200 --> 00:10:39.200]  又知道你是神的聖者
[00:10:39.200 --> 00:10:41.200]  意思就是
[00:10:41.200 --> 00:10:45.200]  彼得願意接受耶穌給他一些
[00:10:45.200 --> 00:10:52.200]  難聽或者要求他改變他的看法觀念
[00:10:52.200 --> 00:10:56.200]  他接受耶穌是這樣
[00:10:56.200 --> 00:11:00.200]  其實這件事都反映了我們信仰的旅程
[00:11:00.200 --> 00:11:04.200]  改變自己接受耶穌的道理
[00:11:04.200 --> 00:11:06.200]  我講自己的故事
[00:11:06.200 --> 00:11:07.200]  我中學進駐
[00:11:07.200 --> 00:11:09.200]  後來我大學就去了外國讀書
[00:11:09.200 --> 00:11:10.200]  就回團契
[00:11:10.200 --> 00:11:12.200]  覺得自己很乖
[00:11:12.200 --> 00:11:14.200]  一直跟著
[00:11:14.200 --> 00:11:18.200]  我記得那時候我在大學信仰成長
[00:11:18.200 --> 00:11:20.200]  在團契裏面
[00:11:20.200 --> 00:11:21.200]  香港人團契
[00:11:21.200 --> 00:11:23.200]  在美國的時候
[00:11:23.200 --> 00:11:24.200]  信仰成長
[00:11:24.200 --> 00:11:26.200]  其中一個很深刻的片段是什麼呢
[00:11:26.200 --> 00:11:28.200]  有一次我們聚會
[00:11:28.200 --> 00:11:33.200]  邀請了一個基督徒導師來分享
[00:11:33.200 --> 00:11:35.200]  他說什麼我不記得
[00:11:35.200 --> 00:11:37.200]  他說了一句很深刻
[00:11:37.200 --> 00:11:41.200]  他說其實認真信耶穌是這樣的
[00:11:41.200 --> 00:11:45.200]  如果一個基督徒去到一個環境
[00:11:45.200 --> 00:11:47.200]  或者找到一份工作
[00:11:47.200 --> 00:11:50.200]  那份工作對基督徒很不友善
[00:11:50.200 --> 00:11:52.200]  你要偷偷拐騙
[00:11:52.200 --> 00:11:54.200]  做一些違反信仰的事情
[00:11:54.200 --> 00:11:56.200]  才會上位成功
[00:11:56.200 --> 00:11:57.200]  你千萬不要上位
[00:11:57.200 --> 00:11:59.200]  你千萬不要成功
[00:11:59.200 --> 00:12:01.200]  他這樣說
[00:12:01.200 --> 00:12:03.200]  你想想讀大學的人
[00:12:03.200 --> 00:12:07.200]  個個都想將來工作成功
[00:12:07.200 --> 00:12:09.200]  大家都會這樣想
[00:12:09.200 --> 00:12:11.200]  突然間他這樣說
[00:12:11.200 --> 00:12:12.200]  然後我心想
[00:12:12.200 --> 00:12:14.200]  是喔
[00:12:14.200 --> 00:12:18.200]  是喔原來信耶穌不是只是將來讓你上天堂
[00:12:18.200 --> 00:12:22.200]  而是你願意去跟這位的主
[00:12:22.200 --> 00:12:23.200]  你是有
[00:12:23.200 --> 00:12:26.200]  你是有東西要改變
[00:12:26.200 --> 00:12:28.200]  我們可能都經歷過這件事
[00:12:28.200 --> 00:12:34.200]  彼得其實在這裏都仍然成功地跟耶穌
[00:12:34.200 --> 00:12:35.200]  再看多一個片段
[00:12:35.200 --> 00:12:38.200]  又是說彼得跟耶穌
[00:12:38.200 --> 00:12:41.200]  就是在五餅二元之後
[00:12:41.200 --> 00:12:45.200]  耶穌就帶著門徒上船開船
[00:12:45.200 --> 00:12:47.200]  考考大家要熟悉聖經
[00:12:47.200 --> 00:12:52.200]  過海就很大風浪
[00:12:52.200 --> 00:12:55.200]  這是《馬太福音》記載
[00:12:55.200 --> 00:12:58.200]  耶穌叫門徒上船自己祈禱
[00:12:58.200 --> 00:13:01.200]  後來半夜三更耶穌就走過去
[00:13:01.200 --> 00:13:04.200]  誰知門徒就以為有鬼
[00:13:04.200 --> 00:13:05.200]  很害怕
[00:13:05.200 --> 00:13:06.200]  耶穌就說
[00:13:06.200 --> 00:13:07.200]  是我不用怕
[00:13:07.200 --> 00:13:09.200]  彼得又來了
[00:13:09.200 --> 00:13:10.200]  很有趣
[00:13:10.200 --> 00:13:11.200]  彼得說什麼
[00:13:11.200 --> 00:13:13.200]  彼得就說
[00:13:13.200 --> 00:13:15.200]  主啊如果是祢
[00:13:15.200 --> 00:13:17.200]  我要走在祢那裏
[00:13:17.200 --> 00:13:18.200]  意思是
[00:13:18.200 --> 00:13:19.200]  祢在海裏面走
[00:13:19.200 --> 00:13:21.200]  我跟祢走
[00:13:21.200 --> 00:13:23.200]  祢在海裏面我也跟
[00:13:23.200 --> 00:13:24.200]  這樣
[00:13:24.200 --> 00:13:26.200]  跟得很緊要
[00:13:26.200 --> 00:13:29.200]  所以彼得就上船走
[00:13:29.200 --> 00:13:32.200]  誰知就一半半
[00:13:32.200 --> 00:13:34.200]  信心不足
[00:13:34.200 --> 00:13:36.200]  走著走著就害怕
[00:13:36.200 --> 00:13:38.200]  不行
[00:13:38.200 --> 00:13:40.200]  救我
[00:13:40.200 --> 00:13:42.200]  耶穌就拉住他
[00:13:42.200 --> 00:13:44.200]  就說他小信
[00:13:44.200 --> 00:13:45.200]  好
[00:13:45.200 --> 00:13:47.200]  我們欣賞彼得
[00:13:47.200 --> 00:13:49.200]  一件事就是
[00:13:49.200 --> 00:13:50.200]  他很想跟
[00:13:50.200 --> 00:13:54.200]  不過有時在我們的人生旅途裏
[00:13:54.200 --> 00:13:56.200]  有時也會小信
[00:13:56.200 --> 00:13:58.200]  也是會小信
[00:13:58.200 --> 00:13:59.200]  很想跟
[00:13:59.200 --> 00:14:03.200]  不過心裏知道自己有些小信的事
[00:14:03.200 --> 00:14:06.200]  我就說一下我自己的故事
[00:14:06.200 --> 00:14:08.200]  我讀大學
[00:14:08.200 --> 00:14:10.200]  覺得自己信仰很紮實
[00:14:10.200 --> 00:14:12.200]  這輩子都信主
[00:14:12.200 --> 00:14:14.200]  到臨畢業
[00:14:14.200 --> 00:14:16.200]  畢業的時候
[00:14:16.200 --> 00:14:17.200]  那時美國
[00:14:17.200 --> 00:14:19.200]  那時是幾十年前
[00:14:19.200 --> 00:14:20.200]  那些人移民
[00:14:20.200 --> 00:14:22.200]  但又說回流
[00:14:22.200 --> 00:14:23.200]  我就說我喜歡回香港
[00:14:23.200 --> 00:14:24.200]  我要回香港
[00:14:24.200 --> 00:14:26.200]  我回香港就做什麼工作
[00:14:26.200 --> 00:14:27.200]  什麼事業
[00:14:27.200 --> 00:14:29.200]  很興奮有計劃
[00:14:29.200 --> 00:14:32.200]  那時有個弟兄就挑戰我
[00:14:32.200 --> 00:14:34.200]  他就說你計劃
[00:14:34.200 --> 00:14:35.200]  你人生
[00:14:35.200 --> 00:14:37.200]  你有沒有將計劃
[00:14:37.200 --> 00:14:39.200]  求問上帝
[00:14:39.200 --> 00:14:40.200]  什麼求問上帝
[00:14:40.200 --> 00:14:42.200]  你祈禱
[00:14:42.200 --> 00:14:44.200]  是的話上帝會給你平安
[00:14:44.200 --> 00:14:47.200]  你問他是不是真的計劃這樣
[00:14:47.200 --> 00:14:52.200]  結果是沒有做的
[00:14:52.200 --> 00:14:53.200]  因為我說
[00:14:53.200 --> 00:14:54.200]  喂
[00:14:54.200 --> 00:14:56.200]  我又回教會
[00:14:56.200 --> 00:14:58.200]  十一奉獻我會的賺錢
[00:14:58.200 --> 00:15:00.200]  我會在教會努力地服事
[00:15:00.200 --> 00:15:02.200]  我會努力
[00:15:02.200 --> 00:15:03.200]  我會這樣
[00:15:03.200 --> 00:15:05.200]  你不要搞
[00:15:05.200 --> 00:15:07.200]  我這麼好的計劃
[00:15:07.200 --> 00:15:08.200]  我是很乖的
[00:15:08.200 --> 00:15:09.200]  不過那一刻
[00:15:09.200 --> 00:15:10.200]  不要吧
[00:15:10.200 --> 00:15:12.200]  我真的沒有
[00:15:12.200 --> 00:15:14.200]  回香港
[00:15:14.200 --> 00:15:16.200]  一路記住這件事
[00:15:16.200 --> 00:15:17.200]  一會兒回頭
[00:15:17.200 --> 00:15:18.200]  一個故事
[00:15:18.200 --> 00:15:20.200]  不過我想我們做基督徒
[00:15:20.200 --> 00:15:22.200]  都是這樣的
[00:15:22.200 --> 00:15:24.200]  我們都答應主根
[00:15:24.200 --> 00:15:26.200]  我們都覺得自己其實都不錯
[00:15:26.200 --> 00:15:29.200]  不過你會心底裏
[00:15:29.200 --> 00:15:31.200]  你又知道
[00:15:31.200 --> 00:15:33.200]  當然有些事
[00:15:33.200 --> 00:15:38.200]  我們未必完全信得這麼足
[00:15:38.200 --> 00:15:40.200]  彼得很想跟
[00:15:40.200 --> 00:15:42.200]  不過
[00:15:42.200 --> 00:15:43.200]  走到水上面
[00:15:43.200 --> 00:15:45.200]  又有些路底
[00:15:45.200 --> 00:15:47.200]  可能他自己才知道
[00:15:47.200 --> 00:15:49.200]  這幾個片段
[00:15:49.200 --> 00:15:51.200]  接著
[00:15:51.200 --> 00:15:53.200]  真正的考驗就來了
[00:15:53.200 --> 00:15:55.200]  大家都熟悉
[00:15:55.200 --> 00:15:57.200]  知道我想說什麼
[00:15:57.200 --> 00:15:59.200]  真正的考驗
[00:15:59.200 --> 00:16:00.200]  就是
[00:16:00.200 --> 00:16:03.200]  到耶穌上十甲之前
[00:16:03.200 --> 00:16:07.200]  在赫西瑪利縣的經歷
[00:16:07.200 --> 00:16:11.200]  到聖經記載
[00:16:11.200 --> 00:16:13.200]  最後晚餐
[00:16:13.200 --> 00:16:15.200]  如意節
[00:16:15.200 --> 00:16:16.200]  吃完最後晚餐
[00:16:16.200 --> 00:16:18.200]  約翰福音的記載
[00:16:18.200 --> 00:16:20.200]  耶穌跟那些門徒說
[00:16:20.200 --> 00:16:24.200]  我和你一起時間不多了
[00:16:24.200 --> 00:16:25.200]  你們找我
[00:16:25.200 --> 00:16:26.200]  不過我去了一個地方
[00:16:26.200 --> 00:16:28.200]  你們找不到我
[00:16:28.200 --> 00:16:31.200]  接著又是彼得出聲
[00:16:31.200 --> 00:16:33.200]  你看到這個很想跟耶穌的人
[00:16:33.200 --> 00:16:35.200]  又是他出聲
[00:16:35.200 --> 00:16:37.200]  主啊 你去哪裏
[00:16:37.200 --> 00:16:39.200]  為什麼跟不到你
[00:16:39.200 --> 00:16:40.200]  我答應了你
[00:16:40.200 --> 00:16:42.200]  我答應了我自己
[00:16:42.200 --> 00:16:44.200]  我一定要跟你
[00:16:44.200 --> 00:16:46.200]  耶穌又說了
[00:16:46.200 --> 00:16:47.200]  我所去的地方
[00:16:47.200 --> 00:16:48.200]  你現在不能去
[00:16:48.200 --> 00:16:50.200]  不過之後你跟吧
[00:16:50.200 --> 00:16:52.200]  彼得都不肯
[00:16:52.200 --> 00:16:54.200]  你說遲些跟回來都不行
[00:16:54.200 --> 00:16:56.200]  我要現在跟你
[00:16:56.200 --> 00:16:57.200]  彼得跟他說
