
[00:00:00.000 --> 00:00:02.000]  今天講的主題是
[00:08:54.440 --> 00:08:59.440]  家人說耶穌太瘋癲,
[00:08:59.440 --> 00:09:05.440]  耶穌說他看不穿,
[00:09:05.440 --> 00:09:06.440]  是不是?
[00:09:06.440 --> 00:09:10.440]  其實,
[00:09:10.440 --> 00:09:13.440]  出來拉住,
[00:09:13.440 --> 00:09:15.440]  拉住是什麼呢?
[00:09:15.440 --> 00:09:17.440]  就是抓住和阻住,
[00:09:17.440 --> 00:09:22.440]  他拉住和阻住了耶穌這樣做,
[00:09:22.440 --> 00:09:24.440]  為什麼家人會這樣做?
[00:09:24.440 --> 00:09:26.440]  其實也有的,
[00:09:26.440 --> 00:09:28.440]  我們相信主的時候,
[00:09:28.440 --> 00:09:31.440]  不要這麼沉迷,
[00:09:31.440 --> 00:09:38.440]  不要放太多時間,
[00:09:38.440 --> 00:09:41.440]  我記得我還沒相信主的時候,
[00:09:41.440 --> 00:09:43.440]  我經常罵我妹妹,
[00:09:43.440 --> 00:09:46.440]  「你經常回教會都不在家,
[00:09:46.440 --> 00:09:48.440]  你都不照顧媽媽,
[00:09:48.440 --> 00:09:50.440]  整天都不見人,
[00:09:50.440 --> 00:09:51.440]  你幹什麼?」
[00:09:51.440 --> 00:09:53.440]  其實那個是我,
[00:09:53.440 --> 00:09:57.440]  但不過她就被我指著馬頭罵她,
[00:09:57.440 --> 00:10:00.440]  其實她是最照顧家裡的人,
[00:10:00.440 --> 00:10:02.440]  什麼叫沉迷呢?
[00:10:02.440 --> 00:10:05.440]  其實我們沉迷也有很多,
[00:10:05.440 --> 00:10:07.440]  看劇集也沉迷,
[00:10:07.440 --> 00:10:09.440]  你又不說她,
[00:10:09.440 --> 00:10:12.440]  賺錢也沉迷,
[00:10:12.440 --> 00:10:14.440]  還有什麼?
[00:10:14.440 --> 00:10:17.440]  你經常滾手機,
[00:10:17.440 --> 00:10:19.440]  也越來越沉迷,
[00:10:19.440 --> 00:10:20.440]  那些你又不說,
[00:10:20.440 --> 00:10:22.440]  為什麼要說回教會沉迷呢?
[00:10:22.440 --> 00:10:24.440]  癲狂,
[00:10:24.440 --> 00:10:26.440]  甚至癲狂,
[00:10:27.440 --> 00:10:30.440]  然後她母親還說,
[00:10:30.440 --> 00:10:32.440]  母親還要找人找她,
[00:10:32.440 --> 00:10:34.440]  可能母親那方面覺得,
[00:10:34.440 --> 00:10:36.440]  她怕被人搞,
[00:10:36.440 --> 00:10:38.440]  因為那班文士下來,
[00:10:38.440 --> 00:10:41.440]  在耶路撒冷下來想搞她的時候,
[00:10:41.440 --> 00:10:43.440]  她想保護她,叫她走,
[00:10:43.440 --> 00:10:44.440]  各樣事情,
[00:10:44.440 --> 00:10:46.440]  而這個家人呢,
[00:10:46.440 --> 00:10:47.440]  就很有趣的,
[00:10:47.440 --> 00:10:49.440]  余文不是譯家人,
[00:10:49.440 --> 00:10:52.440]  是從家的人,
[00:10:52.440 --> 00:10:54.440]  什麼叫從家的人呢?
[00:10:54.440 --> 00:11:01.440]  跟從她的人,
[00:11:01.440 --> 00:11:03.440]  是有誤解的,
[00:11:03.440 --> 00:11:05.440]  跟從她的人是什麼人呢?
[00:11:05.440 --> 00:11:07.440]  前面那一章,
[00:11:07.440 --> 00:11:09.440]  最後面那一章,
[00:11:09.440 --> 00:11:10.440]  就是說那十二門徒,
[00:11:10.440 --> 00:11:11.440]  呼召了,
[00:11:11.440 --> 00:11:15.440]  經歷了第一次考驗的時候,
[00:11:15.440 --> 00:11:18.440]  不知道是不是有些門徒是這樣想的呢?
[00:11:18.440 --> 00:11:19.440]  還是說,
[00:11:19.440 --> 00:11:20.440]  有些跟從者,
[00:11:20.440 --> 00:11:22.440]  還有另外一些跟從者是這樣想的呢?
[00:11:22.440 --> 00:11:23.440]  我們做基督徒也是,
[00:11:23.440 --> 00:11:25.440]  有時候我們信了基督之後,
[00:11:25.440 --> 00:11:26.440]  回到教會,
[00:11:26.440 --> 00:11:30.440]  為什麼要上這個護教學呢?
[00:11:30.440 --> 00:11:32.440]  又要浪費時間上基訓呢?
[00:11:32.440 --> 00:11:35.440]  又要上與主相遇營呢?
[00:11:35.440 --> 00:11:36.440]  又要上浸禮呢?
[00:11:36.440 --> 00:11:38.440]  又說要做這樣做那樣呢?
[00:11:38.440 --> 00:11:42.440]  這麼多事情要做的嗎?
[00:11:42.440 --> 00:11:43.440]  是不是?
[00:11:43.440 --> 00:11:44.440]  我不知道大家有沒有想過,
[00:11:44.440 --> 00:11:45.440]  一回來,
[00:11:45.440 --> 00:11:46.440]  我不是,
[00:11:46.440 --> 00:11:49.440]  我以為信了就可以了,
[00:11:49.440 --> 00:11:51.440]  是不是?
[00:11:51.440 --> 00:11:52.440]  不用成長的,
[00:11:52.440 --> 00:11:54.440]  生命要成長的時候,
[00:11:54.440 --> 00:11:56.440]  我們就要做的了,
[00:11:56.440 --> 00:11:57.440]  要回來,
[00:11:57.440 --> 00:11:58.440]  是不是?
[00:11:58.440 --> 00:12:01.440]  你做到癲狂,
[00:12:01.440 --> 00:12:03.440]  其實,
[00:12:03.440 --> 00:12:04.440]  出來的意思是什麼?
[00:12:04.440 --> 00:12:06.440]  他走出來的意思就是離開,
[00:12:06.440 --> 00:12:08.440]  就是當你這樣的誤解的時候,
[00:12:08.440 --> 00:12:11.440]  你就離開了上帝,
[00:12:11.440 --> 00:12:12.440]  是不是?
[00:12:12.440 --> 00:12:13.440]  當你離開上帝,
[00:12:13.440 --> 00:12:16.440]  這個癲狂又是在說什麼呢?
[00:12:16.440 --> 00:12:17.440]  癲狂原文翻譯就是,
[00:12:17.440 --> 00:12:20.440]  out of stand,
[00:12:20.440 --> 00:12:21.440]  就是什麼呢?
[00:12:21.440 --> 00:12:22.440]  我站在這個位置,
[00:12:22.440 --> 00:12:25.440]  你不一樣的,
[00:12:25.440 --> 00:12:27.440]  你不正常的,
[00:12:27.440 --> 00:12:29.440]  standard,
[00:12:29.440 --> 00:12:30.440]  每個人的標準都是這樣,
[00:12:30.440 --> 00:12:32.440]  但是你標準不同的時候,
[00:12:32.440 --> 00:12:34.440]  你就是癲狂,
[00:12:34.440 --> 00:12:37.440]  你的標準不同就是癲狂,
[00:12:37.440 --> 00:12:42.440]  但是他們就看不穿,
[00:12:42.440 --> 00:12:46.440]  因為他們看不到神國的家是多麼重要,
[00:12:46.440 --> 00:12:51.440]  他們只顧著他們的想法,
[00:12:51.440 --> 00:12:55.440]  這樣他們就離開了國家,
[00:12:55.440 --> 00:13:04.440]  然後也沒有關心到神的家,
[00:13:04.440 --> 00:13:09.440]  也沒有關心到自己的家,
[00:13:09.440 --> 00:13:11.440]  其實,
[00:13:11.440 --> 00:13:14.440]  接著我們再看文字,
[00:13:14.440 --> 00:13:16.440]  從耶路撒冷下來,
[00:13:16.440 --> 00:13:17.440]  問事說,
[00:13:17.440 --> 00:13:20.440]  他是被別西部扶身的,
[00:13:20.440 --> 00:13:21.440]  又說,
[00:13:21.440 --> 00:13:24.440]  他是靠著鬼王講鬼的,
[00:13:24.440 --> 00:13:25.440]  這裡看到,
[00:13:25.440 --> 00:13:26.440]  就是問事,
[00:13:26.440 --> 00:13:27.440]  就是學者,
[00:13:27.440 --> 00:13:29.440]  如果在馬太福音十二章,
[00:13:29.440 --> 00:13:31.440]  他說的是法利塞人,
[00:13:31.440 --> 00:13:34.440]  你們知道法利塞人是知道什麼的,
[00:13:34.440 --> 00:13:37.440]  不過這裡寫說,
[00:13:37.440 --> 00:13:39.440]  從耶路撒冷下來,
[00:13:39.440 --> 00:13:40.440]  我們看回地圖,
[00:13:40.440 --> 00:13:42.440]  加伯倫在上面,
[00:13:42.440 --> 00:13:44.440]  為什麼耶路撒冷不是上去的,
[00:13:44.440 --> 00:13:46.440]  我們回到大陸也是這樣,
[00:13:46.440 --> 00:13:48.440]  很少叫他下大陸,
[00:13:48.440 --> 00:13:54.440]  為什麼耶路撒冷下來呢,
[00:13:54.440 --> 00:13:58.440]  下來的意思是有敵對的,
[00:13:58.440 --> 00:14:01.440]  原文是有敵對的意思,
[00:14:01.440 --> 00:14:02.440]  下來還有,
[00:14:02.440 --> 00:14:06.440]  他是因為宗教權力核心,
[00:14:06.440 --> 00:14:10.440]  我下來就是看你有沒有犯規,
[00:14:10.440 --> 00:14:14.440]  他就是下來看你做過什麼,
[00:14:14.440 --> 00:14:17.440]  是敵對勢力,
[00:14:17.440 --> 00:14:21.440]  其實他為什麼有這個敵對的感覺,
[00:14:21.440 --> 00:14:23.440]  因為他們受到什麼,
[00:14:23.440 --> 00:14:26.440]  可能是威脅,
[00:14:26.440 --> 00:14:31.440]  可能他們受到宗教的地位威脅,
[00:14:31.440 --> 00:14:34.440]  權力或者利益,
[00:14:34.440 --> 00:14:38.440]  所以他們產生驕傲,
[00:14:38.440 --> 00:14:40.440]  嫉妒,
[00:14:40.440 --> 00:14:43.440]  他們又怕自己沒有利益,
[00:14:43.440 --> 00:14:47.440]  更加沒有權力,
[00:14:47.440 --> 00:14:50.440]  我不知道大家,
[00:14:50.440 --> 00:14:54.440]  當你回教會長時間,
[00:14:54.440 --> 00:14:56.440]  什麼都懂了,
[00:14:56.440 --> 00:14:58.440]  尤其是有些讀了神學,
[00:14:58.440 --> 00:15:00.440]  我都怕我自己,
[00:15:00.440 --> 00:15:01.440]  Michael記住,
[00:15:01.440 --> 00:15:02.440]  我做得不好,
[00:15:02.440 --> 00:15:04.440]  你罵我,
[00:15:04.440 --> 00:15:05.440]  是呀,
[00:15:05.440 --> 00:15:07.440]  有時候自己驕傲都不知道,
[00:15:07.440 --> 00:15:09.440]  因為自己覺得懂,
[00:15:09.440 --> 00:15:11.440]  你們不懂,
[00:15:11.440 --> 00:15:13.440]  你們不對,
[00:15:13.440 --> 00:15:15.440]  你們錯,
[00:15:15.440 --> 00:15:18.440]  真的不知道,
[00:15:18.440 --> 00:15:20.440]  還有權力的時候,
[00:15:20.440 --> 00:15:23.440]  就執著權力,
[00:15:23.440 --> 00:15:26.440]  你們要做什麼,
[00:15:26.440 --> 00:15:31.440]  有沒有體諒每一個人,
[00:15:31.440 --> 00:15:36.440]  有時候我們會被這些迷惑,
[00:15:36.440 --> 00:15:39.440]  魔鬼撒旦很喜歡讓這些東西,
[00:15:39.440 --> 00:15:42.440]  令我們被迷惑,
[00:15:42.440 --> 00:15:45.440]  所以我們要小心,
[00:15:45.440 --> 00:15:47.440]  我們不要驕傲,
[00:15:47.440 --> 00:15:50.440]  因為耶穌再反駁他們,
[00:15:50.440 --> 00:15:55.440]  他用很有邏輯的比喻跟他們說,
[00:15:55.440 --> 00:15:57.440]  撒旦怎能說出撒旦,
[00:15:57.440 --> 00:15:58.440]  鬼打鬼,
[00:15:58.440 --> 00:15:59.440]  行不行,
[00:15:59.440 --> 00:16:00.440]  鬼打鬼,
[00:16:00.440 --> 00:16:02.440]  一國若自相紛爭,
[00:16:02.440 --> 00:16:04.440]  那國就站立不住了,
[00:16:04.440 --> 00:16:06.440]  一家若自相紛爭,
[00:16:06.440 --> 00:16:08.440]  那國就立不住了,
[00:16:08.440 --> 00:16:11.440]  撒旦若自相攻打紛爭,
[00:16:11.440 --> 00:16:13.440]  他就立不住了,
[00:16:13.440 --> 00:16:15.440]  必定滅亡,
[00:16:15.440 --> 00:16:17.440]  你看到嗎,
[00:16:17.440 --> 00:16:19.440]  自相紛爭,
[00:16:19.440 --> 00:16:21.440]  當我們一群人,
[00:16:21.440 --> 00:16:23.440]  各有各的驕傲的時候,
[00:16:23.440 --> 00:16:25.440]  有自相紛爭,
[00:16:25.440 --> 00:16:28.440]  然後就站立不住了,
[00:16:28.440 --> 00:16:30.440]  譬如你們也看到,
[00:16:30.440 --> 00:16:34.440]  歷史上你們也看過,
[00:16:34.440 --> 00:16:39.440]  很多皇朝裡面都是自相紛爭而倒塌,
[00:16:39.440 --> 00:16:42.440]  家庭也是,
[00:16:42.440 --> 00:16:43.440]  兩夫婦吵架,
[00:16:43.440 --> 00:16:44.440]  一離婚,
[00:16:44.440 --> 00:16:46.440]  家就散了,
[00:16:46.440 --> 00:16:49.440]  自相紛爭就站立不住,
[00:16:49.440 --> 00:16:51.440]  這個說得沒錯,
[00:16:51.440 --> 00:16:53.440]  必定滅亡,
[00:16:53.440 --> 00:16:55.440]  打個交叉多帥,
[00:16:55.440 --> 00:16:57.440]  我都不會做,
[00:16:57.440 --> 00:16:59.440]  不過有人教我,
[00:16:59.440 --> 00:17:01.440]  必定滅亡,
[00:17:01.440 --> 00:17:05.440]  但是,
[00:17:05.440 --> 00:17:07.440]  必定滅亡,
[00:17:07.440 --> 00:17:09.440]  撒旦會這麼容易滅亡嗎?
[00:17:09.440 --> 00:17:13.440]  撒旦不會這麼容易滅亡,
[00:17:13.440 --> 00:17:15.440]  撒旦其實很齊心,
[00:17:15.440 --> 00:17:17.440]  比我們人齊心,
[00:17:17.440 --> 00:17:20.440]  因為撒旦想搞亂我們,
[00:17:20.440 --> 00:17:27.440]  而人反而很容易鬧紛爭,
[00:17:27.440 --> 00:17:29.440]  所以,
[00:17:29.440 --> 00:17:32.440]  耶穌更有個比喻,
[00:17:32.440 --> 00:17:35.440]  沒有人能進狀氏家裡搶奪他的東西,
[00:17:35.440 --> 00:17:37.440]  除非先綁住那狀氏,
[00:17:37.440 --> 00:17:40.440]  否則無法搶奪他的家,
[00:17:40.440 --> 00:17:45.440]  這裡引用了以塞雅先知49章24-25節,
[00:17:45.440 --> 00:17:49.440]  這段經文應該有些文士聽過,
[00:17:49.440 --> 00:17:51.440]  沒理由不聽過,
[00:17:51.440 --> 00:17:53.440]  他講什麼?
[00:17:53.440 --> 00:17:55.440]  勇士搶去的豈能奪回?
[00:17:55.440 --> 00:17:57.440]  這是以塞雅問上帝,
[00:17:57.440 --> 00:18:02.440]  該努力的豈能解救?
