
[00:00:00.000 --> 00:00:02.760]  好,又跟大家分享時間了
[00:05:58.920 --> 00:06:01.920]  我們常說,是不是聖靈感動呢
[00:06:01.920 --> 00:06:03.920]  會不會啊
[00:06:03.920 --> 00:06:06.920]  他突然聖靈感動,好,我跟從你
[00:06:06.920 --> 00:06:10.920]  然後,看到耶穌的權威
[00:06:10.920 --> 00:06:12.920]  我跟從你
[00:06:12.920 --> 00:06:15.920]  其實我們來看那一天發生什麼事
[00:06:15.920 --> 00:06:19.920]  第一天,其實第一天是在聖經裏面
[00:06:19.920 --> 00:06:20.920]  在23節說
[00:06:20.920 --> 00:06:25.920]  施洗若寒在曠野呼喊收藉主的道
[00:06:25.920 --> 00:06:29.920]  那時在做什麼呢
[00:06:29.920 --> 00:06:36.920]  因為那時有祭司和尼美去問施洗若寒
[00:06:36.920 --> 00:06:38.920]  你是誰啊
[00:06:38.920 --> 00:06:40.920]  你是否以利亞
[00:06:40.920 --> 00:06:44.920]  施洗若寒就說了這是收藉主的道
[00:06:44.920 --> 00:06:51.920]  跟著我來,我跟他解鞋帶都不配的時候
[00:06:51.920 --> 00:06:56.920]  那是第一天,發生在若但河東邊的伯達利
[00:06:56.920 --> 00:06:59.920]  伯達利,若寒施洗的地方
[00:06:59.920 --> 00:07:02.920]  第二天是什麼呢
[00:07:02.920 --> 00:07:05.920]  耶穌受浸了,耶穌來到了
[00:07:05.920 --> 00:07:09.920]  這一位是上帝的兒子,在34節那裏
[00:07:09.920 --> 00:07:11.920]  第三天是什麼呢
[00:07:11.920 --> 00:07:16.920]  第三天有兩位施浸若寒的門徒
[00:07:16.920 --> 00:07:19.920]  轉到跟從耶穌
[00:07:19.920 --> 00:07:21.920]  還與耶穌住了這天
[00:07:21.920 --> 00:07:25.920]  其中一個是彼得的弟弟安德烈
[00:07:25.920 --> 00:07:27.920]  另外一個是什麼呢
[00:07:27.920 --> 00:07:30.920]  相信作者不寫那個人的名字
[00:07:30.920 --> 00:07:32.920]  應該就是他
[00:07:32.920 --> 00:07:35.920]  所以安德烈和若寒
[00:07:35.920 --> 00:07:40.920]  第四天,就是耶穌呼召弗力跟從他
[00:07:40.920 --> 00:07:43.920]  剛才說的第幾天,過了一天
[00:07:43.920 --> 00:07:45.920]  應該是第四天的時間
[00:07:45.920 --> 00:07:48.920]  第四天的時間,我們來看看
[00:07:48.920 --> 00:07:52.920]  為什麼後面
[00:07:52.920 --> 00:07:54.920]  若寒後面寫了
[00:07:54.920 --> 00:08:00.920]  這弗力是伯賽大人,是安德烈和彼得的同鄉
[00:08:00.920 --> 00:08:05.920]  為什麼要註明那兩個人跟弗力有關係呢
[00:08:05.920 --> 00:08:09.920]  當然,他表達出一件事
[00:08:09.920 --> 00:08:12.920]  因為他們一班人
[00:08:12.920 --> 00:08:18.920]  由加利利到伯大利的約旦河
[00:08:18.920 --> 00:08:24.920]  去聽若寒施洗傳講上帝的福音的時候
[00:08:24.920 --> 00:08:26.920]  他們是一起去的
[00:08:26.920 --> 00:08:31.920]  放下工作,一起去領受
[00:08:31.920 --> 00:08:35.920]  當他們領受的時候,或者中途遺失的時候
[00:08:35.920 --> 00:08:37.920]  或者不是遺失,或者太多人了
[00:08:37.920 --> 00:08:42.920]  安德烈和若寒就找了耶穌聊天
[00:08:42.920 --> 00:08:45.920]  因為他們住了一晚,跟他聊天的時候
[00:08:45.920 --> 00:08:51.920]  他知道了,就告訴弗力
[00:08:51.920 --> 00:08:56.920]  應該是同鄉的見證,告訴他
[00:08:56.920 --> 00:09:03.920]  告訴他的時候,他更加知道這是上帝的意志
[00:09:03.920 --> 00:09:08.920]  上帝說跟從他的時候
[00:09:08.920 --> 00:09:11.920]  跟不跟從啊,當然跟從你
[00:09:11.920 --> 00:09:14.920]  他看見施洗,若寒講過一番說話
[00:09:14.920 --> 00:09:21.920]  更加聽到他的同鄉,跟他停留一會兒
[00:09:21.920 --> 00:09:23.920]  跟他聊天的時候
[00:09:23.920 --> 00:09:26.920]  知道這是上帝的意志的時候
[00:09:26.920 --> 00:09:27.920]  他就跟從他
[00:09:27.920 --> 00:09:30.920]  我們這裡看到,我剛才打了出來
[00:09:30.920 --> 00:09:33.920]  他們有一個渴慕追求的心
[00:09:33.920 --> 00:09:38.920]  因為由加利利放下他的職業
[00:09:38.920 --> 00:09:44.920]  他們下來約旦河,大概一百公里
[00:09:44.920 --> 00:09:48.920]  他們一起去聽傳福音的時候
[00:09:48.920 --> 00:09:51.920]  聽若寒講,跟著見到耶穌
[00:09:51.920 --> 00:09:52.920]  又肯跟從耶穌
[00:09:52.920 --> 00:09:58.920]  他裡面很渴求,就是想有一個彌賽亞
[00:09:58.920 --> 00:10:02.920]  因為他們當時想有一個彌賽亞拯救他
[00:10:02.920 --> 00:10:06.920]  所以他們有一個渴慕的追求
[00:10:06.920 --> 00:10:11.920]  我們渴慕的追求,我們就唱得多
[00:10:11.920 --> 00:10:17.920]  渴望能遇見你,渴望能親近你
[00:10:17.920 --> 00:10:19.920]  不知道大家有多少渴求呢
[00:10:19.920 --> 00:10:21.920]  唱就懂得唱
[00:10:21.920 --> 00:10:23.920]  不知道大家有多少渴求呢
[00:10:23.920 --> 00:10:27.920]  是不是好像魚鹿渴慕溪水
[00:10:27.920 --> 00:10:30.920]  魚鹿渴慕溪水,我們平時看有些溪水
[00:10:30.920 --> 00:10:32.920]  有隻鹿在喝水,其實不是的
[00:10:32.920 --> 00:10:37.920]  魚鹿渴慕溪水,就是在乾地裡面沒有水喝
[00:10:37.920 --> 00:10:40.920]  你一下沒有水喝的時候,我就很渴
[00:10:40.920 --> 00:10:43.920]  大家有沒有那種口渴的感覺呢
[00:10:43.920 --> 00:10:47.920]  有沒有渴慕上帝的那種感覺呢
[00:10:47.920 --> 00:10:50.920]  但是我們來看看渴慕
[00:10:50.920 --> 00:10:53.920]  究竟渴慕都有不同標準的
[00:10:53.920 --> 00:10:57.920]  我的渴慕,我算是很渴慕的
[00:10:57.920 --> 00:11:01.920]  但是你的渴慕,又或者不同我的渴慕
[00:11:01.920 --> 00:11:04.920]  渴慕翻崇拜,可以啦翻崇拜
[00:11:04.920 --> 00:11:08.920]  不過今天有朋友請我吃自助餐
[00:11:08.920 --> 00:11:12.920]  不翻一天也可以的
[00:11:12.920 --> 00:11:16.920]  我還可以傳福音給他們,是不是真的
[00:11:16.920 --> 00:11:18.920]  很渴慕
[00:11:18.920 --> 00:11:22.920]  然後,渴不渴慕翻小組
[00:11:22.920 --> 00:11:26.920]  這麼奇怪的,人們都不要翻了
[00:11:26.920 --> 00:11:29.920]  然後,翻小組
[00:11:29.920 --> 00:11:33.920]  歐挺吃東西就翻,我也有翻的
[00:11:33.920 --> 00:11:35.920]  這是不是渴慕呢
[00:11:35.920 --> 00:11:39.920]  渴慕地是俸,會不會是
[00:11:39.920 --> 00:11:43.920]  區目叫你是俸,我什麼都不懂
[00:11:43.920 --> 00:11:46.920]  但是我懂的那些我會做的
[00:11:46.920 --> 00:11:49.920]  只懂的就會做,是不是渴慕
[00:11:49.920 --> 00:11:53.920]  有沒有翻區序的,都很少了
[00:11:53.920 --> 00:11:55.920]  越來越少了
[00:11:55.920 --> 00:11:57.920]  翻區序很悶的
[00:11:57.920 --> 00:12:00.920]  又是報告,又沒什麼搞
[00:12:00.920 --> 00:12:02.920]  我都不懂的那些人
[00:12:02.920 --> 00:12:05.920]  不用翻上帝都不會罵的
[00:12:05.920 --> 00:12:08.920]  然後,渴慕翻祈禱會
[00:12:08.920 --> 00:12:10.920]  我們經常說祈禱會重要
[00:12:10.920 --> 00:12:12.920]  但是有沒有翻過祈禱會
[00:12:12.920 --> 00:12:16.920]  越來越人丁單薄
[00:12:16.920 --> 00:12:21.920]  不過,人們說上帝不會怪我的
[00:12:21.920 --> 00:12:23.920]  因為我祈禱不會祈
[00:12:23.920 --> 00:12:25.920]  我去到只有坐紙
[00:12:25.920 --> 00:12:28.920]  其實祈禱會可以坐的
[00:12:28.920 --> 00:12:31.920]  是聆聽的,祈禱你不要常常說話
[00:12:31.920 --> 00:12:33.920]  你是聽的
[00:12:33.920 --> 00:12:37.920]  聽人祈什麼你就知道原來有這麼多需要
[00:12:37.920 --> 00:12:41.920]  渴慕獨經其靈修
[00:12:41.920 --> 00:12:46.920]  是啊,很忙的,上帝饒恕我吧
[00:12:46.920 --> 00:12:49.920]  一天做到這麼累
[00:12:49.920 --> 00:12:52.920]  十五分鐘都擠不出來
[00:12:52.920 --> 00:12:54.920]  會不會這樣呢
[00:12:54.920 --> 00:12:56.920]  這是不是渴慕呢
[00:12:56.920 --> 00:13:01.920]  你的渴慕會不會是出於自己的標準
[00:13:01.920 --> 00:13:04.920]  還是出於上帝的標準呢
[00:13:04.920 --> 00:13:06.920]  是吧
[00:13:06.920 --> 00:13:09.920]  你的渴慕如何
[00:13:09.920 --> 00:13:12.920]  認識上帝也必如何
[00:13:12.920 --> 00:13:17.920]  如果你的渴慕真的去到當中
[00:13:17.920 --> 00:13:20.920]  我相信你認識上帝更多
[00:13:20.920 --> 00:13:23.920]  我記得我當年一信了耶穌
[00:13:23.920 --> 00:13:27.920]  一發迴轉,一信了的時候
[00:13:27.920 --> 00:13:29.920]  我其實很積極
[00:13:29.920 --> 00:13:32.920]  我上小組100%出席
[00:13:32.920 --> 00:13:34.920]  崇拜100%
[00:13:34.920 --> 00:13:36.920]  俱聚也100%
[00:13:36.920 --> 00:13:40.920]  我要祈禱會
[00:13:40.920 --> 00:13:42.920]  我就是這件事不行
[00:13:42.920 --> 00:13:44.920]  因為我當時不懂得祈
[00:13:44.920 --> 00:13:48.920]  當時我不是渴慕的
[00:13:48.920 --> 00:13:52.920]  其實你們有上過小組
[00:13:52.920 --> 00:13:54.920]  上小組有什麼呢
[00:13:54.920 --> 00:13:57.920]  小組約章
[00:13:57.920 --> 00:13:59.920]  小組約章說什麼
[00:13:59.920 --> 00:14:03.920]  你要上小組,要出席律告
[00:14:03.920 --> 00:14:09.920]  你要謙卑,要聽組長說
[00:14:09.920 --> 00:14:11.920]  我要什麼什麼
[00:14:11.920 --> 00:14:13.920]  我簽了名
[00:14:13.920 --> 00:14:15.920]  這是我的承諾
[00:14:15.920 --> 00:14:16.920]  是不是
[00:14:16.920 --> 00:14:18.920]  這個承諾不是和人的承諾
[00:14:18.920 --> 00:14:21.920]  我是和神的承諾
[00:14:21.920 --> 00:14:23.920]  你和神承諾的時候
[00:14:23.920 --> 00:14:25.920]  為什麼你不去做
[00:14:25.920 --> 00:14:28.920]  是不是
[00:14:28.920 --> 00:14:31.920]  我當時是沒有什麼渴求
[00:14:31.920 --> 00:14:33.920]  我沒有渴慕
[00:14:33.920 --> 00:14:36.920]  我簽了這份東西,就要守這份東西
[00:14:36.920 --> 00:14:40.920]  你不要說我律法主義
[00:14:40.920 --> 00:14:42.920]  這是我承諾的
[00:14:42.920 --> 00:14:44.920]  是男人應有的東西
[00:14:44.920 --> 00:14:46.920]  不是男女都要應有的東西
[00:14:46.920 --> 00:14:48.920]  是不是
[00:14:48.920 --> 00:14:50.920]  對嗎
[00:14:50.920 --> 00:14:52.920]  但是不過
[00:14:52.920 --> 00:14:54.920]  我在哪段時間渴慕呢
[00:14:54.920 --> 00:14:56.920]  我記得有一次
[00:14:56.920 --> 00:15:01.920]  我開始禮拜六就做了組長
[00:15:01.920 --> 00:15:04.920]  然後就做了
[00:15:04.920 --> 00:15:06.920]  禮拜六回崇拜
[00:15:06.920 --> 00:15:08.920]  禮拜六就回小組
[00:15:08.920 --> 00:15:11.920]  然後禮拜日就回阿瓦那
[00:15:11.920 --> 00:15:14.920]  然後上班那裡突然間
[00:15:14.920 --> 00:15:16.920]  又說叫我回禮拜六
[00:15:16.920 --> 00:15:18.920]  禮拜六原來下午又開了
[00:15:18.920 --> 00:15:21.920]  那間大銀行禮拜六又開了
[00:15:21.920 --> 00:15:23.920]  這樣五點才收工
[00:15:23.920 --> 00:15:24.920]  我又要結帳
[00:15:24.920 --> 00:15:26.920]  回來根本趕不及
[00:15:26.920 --> 00:15:28.920]  我回來了,人家差不多說完
[00:15:28.920 --> 00:15:30.920]  我都氣喘喘
[00:15:30.920 --> 00:15:32.920]  不說,到還沒說完都好
[00:15:32.920 --> 00:15:34.920]  坐在那裡都睡著了
[00:15:34.920 --> 00:15:36.920]  太累了,跑回來
[00:15:36.920 --> 00:15:38.920]  所以我就想
[00:15:38.920 --> 00:15:41.920]  不要緊,不回也不要緊
[00:15:41.920 --> 00:15:44.920]  第二天阿瓦那裡
[00:15:44.920 --> 00:15:46.920]  兒童崇拜都可以聽
[00:15:46.920 --> 00:15:48.920]  都可以回,當是
[00:15:48.920 --> 00:15:50.920]  經常都說不用回
[00:15:50.920 --> 00:15:52.920]  我有侍奉就行
[00:15:52.920 --> 00:15:54.920]  但我多做幾次的時候
[00:15:54.920 --> 00:15:57.920]  我的侍奉覺得很枯燥
[00:15:57.920 --> 00:16:01.920]  後來我覺得我的生命在哪裡
[00:16:01.920 --> 00:16:04.920]  和外面做義工有什麼分別
[00:16:04.920 --> 00:16:08.920]  我侍奉不是帶著生命嗎
[00:16:08.920 --> 00:16:10.920]  不是帶著上帝給我
[00:16:10.920 --> 00:16:13.920]  賜我的生命去侍奉小朋友
[00:16:13.920 --> 00:16:15.920]  好像做義工一樣
[00:16:15.920 --> 00:16:18.920]  我開始很渴望崇拜
[00:16:18.920 --> 00:16:20.920]  但我跟上帝說
[00:16:20.920 --> 00:16:23.920]  我又想崇拜,但又要侍奉阿瓦那裡
[00:16:23.920 --> 00:16:25.920]  哪裡有時間
[00:16:25.920 --> 00:16:27.920]  我又上班那裡
[00:16:27.920 --> 00:16:29.920]  心裡祈禱,上帝交給你
[00:16:29.920 --> 00:16:31.920]  誰知道祈完禱
[00:16:31.920 --> 00:16:34.920]  過了一個星期的時候
[00:16:34.920 --> 00:16:36.920]  公司就說
[00:16:36.920 --> 00:16:39.920]  阿榮,你最有經驗的
[00:16:39.920 --> 00:16:42.920]  你去另一間分行做吧
[00:16:42.920 --> 00:16:44.920]  花園街分行
[00:16:44.920 --> 00:16:46.920]  你去那邊做吧
[00:16:46.920 --> 00:16:47.920]  我說為什麼選我
[00:16:47.920 --> 00:16:50.920]  為什麼我做了二十多年大行
[00:16:50.920 --> 00:16:53.920]  叫老什麼,你也知道
[00:16:53.920 --> 00:16:57.920]  說話大聲都沒有人說
[00:16:57.920 --> 00:17:00.920]  但一去到新的地方
[00:17:00.920 --> 00:17:02.920]  被人點頭
[00:17:02.920 --> 00:17:03.920]  當然不想去
[00:17:03.920 --> 00:17:04.920]  我說不去
[00:17:04.920 --> 00:17:12.920]  但那個經理是一個基督徒
[00:17:12.920 --> 00:17:14.920]  算了,我說我基督徒
[00:17:14.920 --> 00:17:16.920]  去吧去吧
[00:17:16.920 --> 00:17:18.920]  去到那裡
[00:17:18.920 --> 00:17:21.920]  我記得第一天回到那裡
[00:17:21.920 --> 00:17:24.920]  拿了東西回到花園街分行
[00:17:24.920 --> 00:17:26.920]  那個經理一坐下來跟我說
[00:17:26.920 --> 00:17:28.920]  阿榮,多謝你來幫忙
[00:17:28.920 --> 00:17:31.920]  我們這裡是星期一至五
[00:17:31.920 --> 00:17:33.920]  星期六不用回來
[00:17:33.920 --> 00:17:35.920]  給上帝掌聲
[00:17:35.920 --> 00:17:39.920]  我由那天開始
[00:17:39.920 --> 00:17:42.920]  一直學求親近上帝
[00:17:42.920 --> 00:17:44.920]  當你越想親近上帝的時候
[00:17:44.920 --> 00:17:46.920]  上帝會幫你開路
[00:17:46.920 --> 00:17:49.920]  但我們不會
[00:17:49.920 --> 00:17:51.920]  沒有就算了
[00:17:51.920 --> 00:17:54.920]  這樣就了結了
[00:17:54.920 --> 00:17:58.920]  我相信我們的渴求
[00:17:58.920 --> 00:18:00.920]  上帝知
[00:18:00.920 --> 00:18:03.920]  然後肥力就跟從耶穌
[00:18:03.920 --> 00:18:05.920]  肥力去找拿彈業
[00:18:05.920 --> 00:18:09.920]  他說摩西律法書上所寫的
[00:18:09.920 --> 00:18:11.920]  和眾仙師所記的那一位
[00:18:11.920 --> 00:18:13.920]  我們遇見了
[00:18:13.920 --> 00:18:17.920]  他們要有基本的認識
[00:18:17.920 --> 00:18:19.920]  要有基本的知識
[00:18:19.920 --> 00:18:21.920]  所以他們讀經
[00:18:21.920 --> 00:18:26.920]  他們讀的是律法書和仙之書所寫的一位
[00:18:26.920 --> 00:18:28.920]  他們遇到一個尼塞亞
[00:18:28.920 --> 00:18:30.920]  尼塞亞來的時候
[00:18:30.920 --> 00:18:32.920]  我們要有基本的知識
[00:18:32.920 --> 00:18:37.920]  才能夠知道那個是不是主耶穌
[00:18:37.920 --> 00:18:41.920]  我們如果不讀聖經
[00:18:41.920 --> 00:18:44.920]  感動的那個會不會是撒旦呢
[00:18:44.920 --> 00:18:48.920]  我們要好好讀聖經
[00:18:48.920 --> 00:18:51.920]  知道自己的感動是什麼感動
[00:18:51.920 --> 00:18:54.920]  我們要認清楚
[00:18:54.920 --> 00:18:56.920]  所以我們要有基本的知識
[00:18:56.920 --> 00:19:00.920]  但是拿彈業的認知是說什麼呢
[00:19:00.920 --> 00:19:06.920]  拿撒旦能出什麼好的嗎
[00:19:06.920 --> 00:19:08.920]  說什麼呢
[00:19:08.920 --> 00:19:09.920]  怎麼說呢
[00:19:09.920 --> 00:19:11.920]  拿撒旦能出什麼好的呢
[00:19:11.920 --> 00:19:13.920]  我出什麼好的呢
[00:19:13.920 --> 00:19:19.920]  這正正就是我們有時候的認知
[00:19:19.920 --> 00:19:21.920]  什麼認知呢
[00:19:21.920 --> 00:19:22.920]  是呀
[00:19:22.920 --> 00:19:24.920]  傳道人祈禱特別靈
[00:19:24.920 --> 00:19:27.920]  其實你祈禱也靈的
[00:19:27.920 --> 00:19:29.920]  專心去祈禱
[00:19:29.920 --> 00:19:31.920]  不是傳道人的
[00:19:31.920 --> 00:19:38.920]  還有我記得有一個沒信耶穌的
[00:19:38.920 --> 00:19:39.920]  我傳福音給他
[00:19:39.920 --> 00:19:40.920]  他說不信了
[00:19:40.920 --> 00:19:41.920]  我說為什麼
[00:19:41.920 --> 00:19:45.920]  我說有些人信了耶穌會有苦難
[00:19:45.920 --> 00:19:47.920]  不夠膽信了
[00:19:47.920 --> 00:19:49.920]  已經一早有認知在
[00:19:49.920 --> 00:19:51.920]  他就不夠膽去
[00:19:51.920 --> 00:19:55.920]  還有一些傳福音的時候
[00:19:55.920 --> 00:19:58.920]  是要講三福四律的
[00:19:58.920 --> 00:20:01.920]  你明不明白
[00:20:01.920 --> 00:20:03.920]  不明白
[00:20:03.920 --> 00:20:05.920]  那你不信嗎
[00:20:05.920 --> 00:20:06.920]  問真的
[00:20:06.920 --> 00:20:07.920]  我信耶穌的時候
[00:20:07.920 --> 00:20:08.920]  別人跟我說三福四律
[00:20:08.920 --> 00:20:11.920]  我也不知道他說什麼
[00:20:11.920 --> 00:20:12.920]  是不是
[00:20:12.920 --> 00:20:14.920]  但是你要逼他知道
[00:20:14.920 --> 00:20:16.920]  知道才叫他信
[00:20:16.920 --> 00:20:17.920]  這樣嗎
[00:20:17.920 --> 00:20:20.920]  你試試跟老人家傳福音
[00:20:20.920 --> 00:20:22.920]  跟他們傳
[00:20:22.920 --> 00:20:23.920]  你講了三福四律
[00:20:23.920 --> 00:20:25.920]  我們都不知道你說什麼
[00:20:25.920 --> 00:20:27.920]  但是他心裡是信的
[00:20:27.920 --> 00:20:29.920]  保羅在講什麼
[00:20:29.920 --> 00:20:34.920]  口裡宣認
[00:20:34.920 --> 00:20:36.920]  心裡相信就必得
