
[00:00:00.000 --> 00:00:11.320]  各位電影知識,無論在現場或網上直播都平安
[00:05:58.000 --> 00:06:01.000]  因為我一放學,一放工的時候就馬上要坐在床上
[00:06:01.000 --> 00:06:03.000]  這樣就浪費了,虧蝕了
[00:06:03.000 --> 00:06:06.000]  每次我問太太,你還未睡?
[00:06:06.000 --> 00:06:08.000]  她說不要,我要先把劇集播好才睡
[00:06:08.000 --> 00:06:12.000]  這樣才能賺回工作上的勞碌得利福分
[00:06:12.000 --> 00:06:14.000]  我就說這樣我先睡了,你繼續享受吧
[00:06:14.000 --> 00:06:16.000]  身體上未能夠休息
[00:06:16.000 --> 00:06:19.000]  心理上我們都很害怕安靜獨處
[00:06:19.000 --> 00:06:23.000]  我記得我去了一個外國讀書的時候
[00:06:23.000 --> 00:06:25.000]  環境跟香港完全不同
[00:06:25.000 --> 00:06:28.000]  很難聽到自己的心跳聲
[00:06:28.000 --> 00:06:30.000]  除非好像剛才敬拜都聽到,勉強
[00:06:30.000 --> 00:06:35.000]  在一個外地的時候,就算不開冷氣
[00:06:35.000 --> 00:06:38.000]  很出奇地連蚊子都聽到飛過
[00:06:38.000 --> 00:06:41.000]  那一次我的經驗就是第一次
[00:06:41.000 --> 00:06:43.000]  平時在香港不可能這麼安靜
[00:06:43.000 --> 00:06:48.000]  有電視聲、輪捨聲音、街道行車聲音、冷氣機聲音
[00:06:48.000 --> 00:06:50.000]  安靜到我完全發慌
[00:06:50.000 --> 00:06:53.000]  因為從來都沒有聽到自己的心跳聲
[00:06:53.000 --> 00:06:57.000]  所以那一刻我就要馬上開啟網上的裝置
[00:06:57.000 --> 00:07:01.000]  或者播放音樂,令到感覺房間裡有人
[00:07:01.000 --> 00:07:04.000]  有些人氣,不知道大家有沒有試過
[00:07:04.000 --> 00:07:08.000]  在靈性上,我們信主都會很渴望去親近神
[00:07:08.000 --> 00:07:10.000]  好像剛才敬拜提醒我們的時候
[00:07:10.000 --> 00:07:13.000]  但我們可能都會有不同的藉口
[00:07:13.000 --> 00:07:16.000]  很累,今天,上帝明天再見
[00:07:16.000 --> 00:07:19.000]  或者謝飯肚,肚子餓的時候就完了
[00:07:19.000 --> 00:07:21.000]  我們很害怕聽到祂的聲音
[00:07:21.000 --> 00:07:23.000]  不知道上帝會跟我們說什麼
[00:07:23.000 --> 00:07:27.000]  這些掙扎其實反映我們內心深處有些渴望
[00:07:27.000 --> 00:07:28.000]  未能夠得到滿足
[00:07:28.000 --> 00:07:33.000]  但我們就用了其他的事物去短暫滿足我們
[00:07:33.000 --> 00:07:35.000]  那些事物都是有短暫性的
[00:07:35.000 --> 00:07:37.000]  都是有work的情況
[00:07:37.000 --> 00:07:39.000]  但未必能夠持續
[00:07:39.000 --> 00:07:41.000]  我們究竟怎樣能夠照顧好自己
[00:07:41.000 --> 00:07:43.000]  能夠有一個真正的安息
[00:07:43.000 --> 00:07:47.000]  其中我們就是要面對有三樣的逃避
[00:07:47.000 --> 00:07:50.000]  可能今天其中一樣是你近期正在逃避
[00:07:50.000 --> 00:07:54.000]  第一樣可能是你正在逃避一些關係
[00:07:54.000 --> 00:07:59.000]  跟神的關係可能你已經不太在乎他在你身邊如何
[00:07:59.000 --> 00:08:02.000]  第二樣逃避就是我們逃避安逸
[00:08:02.000 --> 00:08:05.000]  不敢停下來,有一種休息的觀念
[00:08:05.000 --> 00:08:08.000]  第三種逃避就是我們逃避責任
[00:08:08.000 --> 00:08:11.000]  自己都未能處理好,怎樣去關心身邊的人呢
[00:08:11.000 --> 00:08:13.000]  所以今天想跟大家說一個好消息
[00:08:13.000 --> 00:08:17.000]  就是我們怎樣能夠獲得真正滋潤身心靈呢
[00:08:17.000 --> 00:08:22.000]  在經文出自希伯來書,四章一至四節
[00:08:22.000 --> 00:08:25.000]  所以既然進入安息的應許依舊存在
[00:08:25.000 --> 00:08:27.000]  我們就該存畏懼的心
[00:08:27.000 --> 00:08:30.000]  免得我們中間有人似乎沒有得到安息
[00:08:30.000 --> 00:08:34.000]  因為的確有福音傳給我們像傳給他們一樣
[00:08:34.000 --> 00:08:37.000]  只是所聽見的道對他們無益
[00:08:37.000 --> 00:08:40.000]  因為他們沒有用信心跟所聽見的道配合
[00:08:40.000 --> 00:08:43.000]  但我們已經信了的人進入安息
[00:08:43.000 --> 00:08:45.000]  正如上帝所說,我在路中起誓
[00:08:45.000 --> 00:08:48.000]  他們斷不可進入我的安息
[00:08:48.000 --> 00:08:52.000]  其實做勿之功,從創世以來已經完成了
[00:08:52.000 --> 00:08:54.000]  輪到第七天,有一處說
[00:08:54.000 --> 00:08:58.000]  到第七天,上帝就揭了他一切的工作
[00:08:58.000 --> 00:09:01.000]  又有一處說,他們斷不可進入我的安息
[00:09:01.000 --> 00:09:04.000]  既然有這個安息保留著,讓一些人進入
[00:09:04.000 --> 00:09:10.000]  先前聽見這個福音的人,但因為不信而不得進去
[00:09:10.000 --> 00:09:13.000]  所以上帝多年後,藉著大衛的書,又定了一天
[00:09:13.000 --> 00:09:16.000]  今日如經上所引的說
[00:09:16.000 --> 00:09:20.000]  今日你們若聽他的話,就不要硬著心
[00:09:20.000 --> 00:09:23.000]  若是若書下已經使他們得了安息的話
[00:09:23.000 --> 00:09:26.000]  後來上帝就不用再提其他日子
[00:09:26.000 --> 00:09:29.000]  就這樣看,即是有另一個安息日的安息
[00:09:29.000 --> 00:09:32.000]  是為上帝的子民保留著
[00:09:32.000 --> 00:09:35.000]  因為那些進入安息的,亦都揭了自己的工作
[00:09:35.000 --> 00:09:38.000]  正如上帝揭了他們的工作一樣
[00:09:38.000 --> 00:09:41.000]  所以我們應當竭力進入那安息
[00:09:41.000 --> 00:09:45.000]  免得有人學了不信從而跌倒
[00:09:45.000 --> 00:09:49.000]  希伯來書是當時的一個作者
[00:09:49.000 --> 00:09:52.000]  出於一個提醒,甚至一個嚴厲警告
[00:09:52.000 --> 00:09:55.000]  提醒一些生活在信仰有困難的
[00:09:55.000 --> 00:09:58.000]  因為當時在希伯來人的時候
[00:09:58.000 --> 00:10:01.000]  他們會面對有其他的異端邪說
[00:10:01.000 --> 00:10:04.000]  譬如說,耶穌都沒有什麼特別
[00:10:04.000 --> 00:10:07.000]  都是一個平凡人,他都及不上摩西
[00:10:07.000 --> 00:10:10.000]  甚至可能他只是一個天使的角色
[00:10:10.000 --> 00:10:13.000]  不是一個真正的神
[00:10:13.000 --> 00:10:16.000]  但希伯來書開宗明義就是說
[00:10:16.000 --> 00:10:19.000]  耶穌是超越一切,超越當時的舊約
[00:10:19.000 --> 00:10:24.000]  無論是先祭祀的角色,或其他君王角色
[00:10:24.000 --> 00:10:27.000]  他都是遠遠超越的,沒有人及得上他
[00:10:27.000 --> 00:10:30.000]  而去到第三章,我們今天讀這段經文之前
[00:10:30.000 --> 00:10:33.000]  第三章就說起當時舊約的人
[00:10:33.000 --> 00:10:36.000]  其實是一個安息的觀念
[00:10:36.000 --> 00:10:40.000]  有些人得到,但有些人在歷史上得不到
[00:10:40.000 --> 00:10:44.000]  在第三章就會解釋究竟什麼是安息
[00:10:44.000 --> 00:10:48.000]  所以今天我們會看下去,如何得到真正的新心靈資源
[00:10:48.000 --> 00:10:52.000]  今天有一個圖像可以去類比
[00:10:52.000 --> 00:10:55.000]  大家可以想像自己就是一個杯
[00:10:55.000 --> 00:11:00.000]  究竟你的杯是fill in 還是已經dry 了,已經沒有東西
[00:11:00.000 --> 00:11:02.000]  我們有三個動作
[00:11:02.000 --> 00:11:04.000]  第一個就是首先要校準
[00:11:04.000 --> 00:11:07.000]  你的杯如果不校準的時候
[00:11:07.000 --> 00:11:11.000]  你都沒有power source,你根本沒有力量可言
[00:11:11.000 --> 00:11:16.000]  第二個就是校準的時候,你有沒有獲得對內的資源
[00:11:16.000 --> 00:11:20.000]  第三個就是你獲得這種力量的時候,你如何運用
[00:11:20.000 --> 00:11:22.000]  我們就會看下去
[00:11:22.000 --> 00:11:26.000]  第一樣就是安靜於神,對上校準
[00:11:26.000 --> 00:11:28.000]  去對比逃避關係
[00:11:28.000 --> 00:11:30.000]  畏懼,但不恐慌
[00:11:30.000 --> 00:11:32.000]  剛才我們讀那段經文的時候
[00:11:32.000 --> 00:11:38.000]  其實我們是要戴著尊重神,敬畏神心,而不是恐慌
[00:11:38.000 --> 00:11:42.000]  當時在歷史背景的時候,有幾種的安息
[00:11:42.000 --> 00:11:46.000]  這裡要先解釋一下,因為涉及舊約的背景觀念
[00:11:46.000 --> 00:11:48.000]  第一個出於神的安息
[00:11:48.000 --> 00:11:51.000]  是一個永恆終極的狀態
[00:11:51.000 --> 00:11:55.000]  不是什麼都不做,神是沒有休息的
[00:11:55.000 --> 00:11:58.000]  神是完成了工作,滿足自己
[00:11:58.000 --> 00:12:02.000]  所以他完成了工作的時候,看回自己的創作
[00:12:02.000 --> 00:12:07.000]  而這個神的終極安息是一個節奏,是一個命定
[00:12:07.000 --> 00:12:10.000]  而第二種安息就是在地理上
[00:12:10.000 --> 00:12:15.000]  當時講明可以進入英雄之地,在迦南
[00:12:15.000 --> 00:12:17.000]  但他們不相信
[00:12:17.000 --> 00:12:20.000]  結果第一代的人連摩西都進不去
[00:12:20.000 --> 00:12:23.000]  當時的人只剩下約書亞和迦納
[00:12:23.000 --> 00:12:25.000]  全部人死在曠野裡
[00:12:25.000 --> 00:12:29.000]  一直由埃及出去曠野漂流四十年
[00:12:29.000 --> 00:12:31.000]  都未能進入英雄的安息之地
[00:12:31.000 --> 00:12:33.000]  在地理上就是迦南
[00:12:33.000 --> 00:12:35.000]  這是第二種安息,在地理上
[00:12:35.000 --> 00:12:38.000]  第三種安息就是在心靈上得到安息
[00:12:38.000 --> 00:12:42.000]  犯勞苦重擔的,來到我面前的,都得到安息
[00:12:42.000 --> 00:12:46.000]  所以我們可以看到這種安息是有永恆的
[00:12:46.000 --> 00:12:48.000]  已經設計有的
[00:12:48.000 --> 00:12:52.000]  不過不是未準備好,而是人不接受上帝預備的
[00:12:52.000 --> 00:12:55.000]  所以不信就不能進入
[00:12:55.000 --> 00:12:58.000]  但同樣這種安息不是一次性的
[00:12:58.000 --> 00:13:03.000]  亦有持續,每天都能夠預先預上終極的神域安息的時候
[00:13:03.000 --> 00:13:06.000]  我們在地上能夠享受到
[00:13:06.000 --> 00:13:08.000]  Already but not yet
[00:13:08.000 --> 00:13:11.000]  已經有的,但我們能不能夠淺嘗到
[00:13:11.000 --> 00:13:14.000]  聽見但要調和
[00:13:14.000 --> 00:13:17.000]  就好像我們三合一咖啡的時候
[00:13:17.000 --> 00:13:19.000]  你沒理由就這樣加水不攪
[00:13:19.000 --> 00:13:23.000]  我們今天可能有很多資訊,有很多網上訊息
[00:13:23.000 --> 00:13:28.000]  有很多不同的茶經聚會,有Apps,有不同的錄音講座
[00:13:28.000 --> 00:13:32.000]  但我們有沒有最終去到行動,Action呢?
[00:13:32.000 --> 00:13:37.000]  當我作Live Go的時候,我和一些客戶約見的時候
[00:13:37.000 --> 00:13:40.000]  May的時候,我們一定會問一條問題
[00:13:40.000 --> 00:13:45.000]  你會有什麼選項,行動,會採取呢?
[00:13:45.000 --> 00:13:49.000]  否則就會停留在一些觀念上,沒有採取行動
[00:13:49.000 --> 00:13:54.000]  行動無論大小,多少多少的時候都可以自己設定
[00:13:54.000 --> 00:13:57.000]  第三樣,相信就能夠進入
[00:13:57.000 --> 00:14:03.000]  上帝預備了每一個相信他才有這個安息的人都可以進入
[00:14:03.000 --> 00:14:09.000]  但很可惜,人總是有一種傾向,就是逃避關係
[00:14:09.000 --> 00:14:11.000]  大家都知道,手機的時候
[00:14:11.000 --> 00:14:15.000]  上兩個星期有一個青年人說有一個挑戰
[00:14:15.000 --> 00:14:20.000]  就和一班同輩的青年人說,大家一起打開手機
[00:14:20.000 --> 00:14:23.000]  現在你可以打開手機,直場可以看看
[00:14:23.000 --> 00:14:27.000]  打開手機的時候有一個選項,螢光幕的運作時間
[00:14:27.000 --> 00:14:30.000]  我給大家一分鐘,大家看看
[00:14:30.000 --> 00:14:36.000]  螢光幕的運作時間
[00:14:36.000 --> 00:14:41.000]  每週都不用每天,每週的時間
[00:14:41.000 --> 00:14:46.000]  你花了多少時間在螢光幕開著呢?還是閉幕時間呢?
[00:14:46.000 --> 00:14:50.000]  是不是很驚訝?我都不問卷調查了,大家可能很少
[00:14:50.000 --> 00:14:54.000]  其實手機是默默地記錄著大家的時間在哪裡
[00:14:54.000 --> 00:14:56.000]  你的心在哪裡
[00:14:56.000 --> 00:14:59.000]  所以那次我聽到青年人挑戰,大家有低過多少Hour,很驚訝
[00:14:59.000 --> 00:15:02.000]  大家可以互相比較一下
[00:15:02.000 --> 00:15:07.000]  當然他還會顯示,現在手機還會顯示
[00:15:07.000 --> 00:15:12.000]  你每天最多時間的App是哪一個呢?
[00:15:12.000 --> 00:15:15.000]  以我推測,根據現場的目測
[00:15:15.000 --> 00:15:18.000]  大家應該IG都是首三位
[00:15:18.000 --> 00:15:22.000]  即是Wireflex,應該不會用Snapchat,不會用Facebook
[00:15:22.000 --> 00:15:26.000]  不知道DSE的考生現在是用什麼App
[00:15:26.000 --> 00:15:31.000]  或者是打機,打機都是哪一個App佔了你最多時間
[00:15:31.000 --> 00:15:36.000]  所以手機其實都會和我們的Work Life Balance息息相關
[00:15:36.000 --> 00:15:38.000]  另一個就是音樂
[00:15:38.000 --> 00:15:42.000]  你不打機,不看影片,不看YouTube
[00:15:42.000 --> 00:15:45.000]  你會開音樂App,你都可以看看你的音樂App
[00:15:45.000 --> 00:15:47.000]  佔你每天多少時間
[00:15:47.000 --> 00:15:52.000]  我記得我身邊的朋友,吃飯都會聽著音樂
[00:15:52.000 --> 00:15:54.000]  因為怕靜,有時自己一個人吃
[00:15:54.000 --> 00:15:57.000]  甚至洗澡的時候都會開手機
[00:15:57.000 --> 00:15:59.000]  洗澡的時候,有人驚訝
[00:15:59.000 --> 00:16:01.000]  洗澡的時候怎樣開手機
[00:16:01.000 --> 00:16:04.000]  第一,怎樣保護手機,可能是手機防水
[00:16:04.000 --> 00:16:09.000]  第二,我見過他拿一些油水用的防水袋
[00:16:09.000 --> 00:16:11.000]  Touchscreen都做到
[00:16:11.000 --> 00:16:14.000]  我就問,為什麼你帶手機防水袋進去呢?
[00:16:14.000 --> 00:16:17.000]  又不是浸浴,花光了
[00:16:17.000 --> 00:16:19.000]  他說因為我要看影片
[00:16:19.000 --> 00:16:21.000]  一邊洗澡一邊看,我明白了
[00:16:21.000 --> 00:16:24.000]  不可以重播,是即時看
[00:16:24.000 --> 00:16:25.000]  所以不知道大家有沒有試過
[00:16:25.000 --> 00:16:27.000]  或者自己,家人,朋友
[00:16:27.000 --> 00:16:30.000]  都連在手機洗澡,如此時間
[00:16:30.000 --> 00:16:32.000]  你都仍然是開著螢光幕
[00:16:32.000 --> 00:16:34.000]  所以時間在哪裡,心在哪裡,正常
[00:16:34.000 --> 00:16:36.000]  另外就是社交
[00:16:36.000 --> 00:16:40.000]  你不可以一個人自己從事某些活動
[00:16:40.000 --> 00:16:41.000]  你怎樣都要找一個人
[00:16:41.000 --> 00:16:43.000]  今晚很悶,你陪我吃飯
[00:16:43.000 --> 00:16:45.000]  總之回家的路很害怕
[00:16:45.000 --> 00:16:46.000]  只有我一個人的時候
[00:16:46.000 --> 00:16:47.000]  我要找一個人陪我
[00:16:47.000 --> 00:16:49.000]  這些事不可以一個人做
[00:16:49.000 --> 00:16:51.000]  所以今天有Camping會OK
[00:16:51.000 --> 00:16:53.000]  所以大家都是Together
[00:16:53.000 --> 00:16:56.000]  另外可能是忙碌的逃避
[00:16:56.000 --> 00:16:58.000]  就是你不斷keep busy
[00:16:58.000 --> 00:17:00.000]  我記得有個朋友問他
[00:17:00.000 --> 00:17:03.000]  你如果不工作的時候放假會做什麼?
[00:17:03.000 --> 00:17:06.000]  他說沒有,沒有類似放假的觀念
[00:17:06.000 --> 00:17:08.000]  他放假都是去工作
[00:17:08.000 --> 00:17:10.000]  他說他工作就是去娛樂
[00:17:10.000 --> 00:17:13.000]  所以其實他從來沒有關過辦公室的門
[00:17:13.000 --> 00:17:15.000]  回到家都繼續做
[00:17:15.000 --> 00:17:17.000]  放假的時候都繼續做
[00:17:17.000 --> 00:17:20.000]  我第一次聽見這種觀念
[00:17:20.000 --> 00:17:23.000]  在神的光照和面對黑暗的時候
[00:17:23.000 --> 00:17:26.000]  我今天邀請了現場的會眾
[00:17:26.000 --> 00:17:29.000]  和我們分享當中的點滴掙扎
[00:17:29.000 --> 00:17:31.000]  我們給他一點時間
[00:17:31.000 --> 00:17:46.000]  (無聲)
[00:17:46.000 --> 00:17:52.000]  剛剛有幾種逃避
[00:17:52.000 --> 00:17:54.000]  不知道大家是哪一種
[00:17:54.000 --> 00:17:57.000]  我去聽和回想的時候
[00:17:57.000 --> 00:18:00.000]  我覺得是工作上的逃避
[00:18:00.000 --> 00:18:05.000]  我突然想起上星期Hidy所說的訊息
[00:18:05.000 --> 00:18:09.000]  其實我自己也是一個忙碌的朋友
[00:18:09.000 --> 00:18:14.000]  特別是可能熟悉我的人會知道
[00:18:14.000 --> 00:18:17.000]  我經常都會讓自己一個藉口
[00:18:17.000 --> 00:18:19.000]  就是我很喜歡工作
[00:18:19.000 --> 00:18:21.000]  我是有ADHD的
[00:18:21.000 --> 00:18:23.000]  所以我越做越興奮
[00:18:23.000 --> 00:18:25.000]  越多工作就越開心
[00:18:25.000 --> 00:18:27.000]  但我去到後期發現
[00:18:27.000 --> 00:18:29.000]  撒旦他用這個破口去攻擊我
[00:18:29.000 --> 00:18:33.000]  我跟大家分享一段故事
[00:18:33.000 --> 00:18:35.000]  我在大學的時候
[00:18:35.000 --> 00:18:37.000]  有一段時間是服務大學生
[00:18:37.000 --> 00:18:41.000]  我是在一個叫學傳的機構服務
[00:18:41.000 --> 00:18:42.000]  我聽別人說
[00:18:42.000 --> 00:18:44.000]  如果你很衛生地學傳去服務
[00:18:44.000 --> 00:18:46.000]  其實你跟一個全職同居是沒有分別的
[00:18:46.000 --> 00:18:48.000]  唯一最大的分別是
[00:18:48.000 --> 00:18:50.000]  你要同時間上學
[00:18:50.000 --> 00:18:51.000]  你要讀書
[00:18:51.000 --> 00:18:52.000]  還有你要很多事情要侍奉
[00:18:52.000 --> 00:18:55.000]  當時我是超級忙碌的
[00:18:55.000 --> 00:18:56.000]  忙碌到一個點
[00:18:56.000 --> 00:19:01.000]  一天可以有超級多不同類型的侍奉
[00:19:01.000 --> 00:19:03.000]  但中間還要夾雜著我要上課
[00:19:03.000 --> 00:19:04.000]  我要交功課
[00:19:04.000 --> 00:19:09.000]  當時我每天都有很多祈禱
[00:19:09.000 --> 00:19:11.000]  有很多要看聖經
[00:19:11.000 --> 00:19:12.000]  還有跟別人分享
[00:19:12.000 --> 00:19:13.000]  去聊天
[00:19:13.000 --> 00:19:15.000]  約見他們吃飯等等的時間
[00:19:15.000 --> 00:19:17.000]  但我在這些忙碌的時間裡
[00:19:17.000 --> 00:19:19.000]  我覺得自己是超級疲乏的
[00:19:19.000 --> 00:19:22.000]  好像是完全沒有休息的空間和機會
[00:19:22.000 --> 00:19:25.000]  甚至連自己的狀態是怎樣
[00:19:25.000 --> 00:19:27.000]  都不太知道
[00:19:27.000 --> 00:19:29.000]  雖然我剛剛說過
