
[00:00:00.000 --> 00:00:13.000]  多謝阿細和敬拜隊帶領我們去敬拜
[00:02:43.000 --> 00:02:45.000]  我們行常的有一個地方
[00:02:45.000 --> 00:02:46.000]  我們可以聚集的時候
[00:02:46.000 --> 00:02:49.000]  我們可能沒有感覺到原來那個
[00:02:49.000 --> 00:02:51.000]  大家一同來敬拜的寶貴
[00:02:51.000 --> 00:02:53.000]  但天父在這個日子裡
[00:02:53.000 --> 00:02:55.000]  雖然我們隔著螢幕
[00:02:55.000 --> 00:02:56.000]  隔著網絡
[00:02:56.000 --> 00:02:57.000]  我們這樣來敬拜
[00:02:57.000 --> 00:02:59.000]  我們祈禱主
[00:02:59.000 --> 00:03:02.000]  你繼續用那個超然的能力
[00:03:02.000 --> 00:03:05.000]  就是你那個貫通在每個人心裡的聖靈
[00:03:05.000 --> 00:03:07.000]  引導我們在這個日子裡
[00:03:07.000 --> 00:03:09.000]  雖然我們坐在不同的家中
[00:03:09.000 --> 00:03:10.000]  在不同的地方裡
[00:03:10.000 --> 00:03:12.000]  甚至我們在不同時間裡
[00:03:12.000 --> 00:03:14.000]  我們在看這條片
[00:03:14.000 --> 00:03:16.000]  主你繼續引導我們
[00:03:16.000 --> 00:03:18.000]  在敬拜裡經歷你的同在
[00:03:18.000 --> 00:03:21.000]  將我們的渴慕帶到你自己的面前
[00:03:21.000 --> 00:03:23.000]  也願意將你的華語賜給我們
[00:03:23.000 --> 00:03:24.000]  向我們說話
[00:03:24.000 --> 00:03:26.000]  祝福我所說的話
[00:03:26.000 --> 00:03:28.000]  也祝福這些華語
[00:03:28.000 --> 00:03:30.000]  去到每個弟兄姊妹的心裡
[00:03:30.000 --> 00:03:32.000]  主你都成為你能夠用得著
[00:03:32.000 --> 00:03:33.000]  去提醒弟兄姊妹的說話
[00:03:33.000 --> 00:03:35.000]  去禱告奉向耶穌的名
[00:03:35.000 --> 00:03:36.000]  阿們
[00:03:36.000 --> 00:03:38.000]  不可停止聚會
[00:03:38.000 --> 00:03:43.000]  這句聖經是我小時候上教會已經背了
[00:03:43.000 --> 00:03:45.000]  很害怕的
[00:03:45.000 --> 00:03:47.000]  很像那些停止慣了的人
[00:03:47.000 --> 00:03:52.000]  所以大部分時間都乖乖的回來聚會
[00:03:52.000 --> 00:03:54.000]  但到了這個日子裡
[00:03:54.000 --> 00:03:56.000]  那怎麼辦呢
[00:03:56.000 --> 00:03:58.000]  現在我們沒有實體的聚會
[00:03:58.000 --> 00:04:00.000]  那是不是叫做停止了呢
[00:04:00.000 --> 00:04:03.000]  我想特別是在限聚令還沒出之前
[00:04:03.000 --> 00:04:05.000]  其實我也認識不同的教會
[00:04:05.000 --> 00:04:06.000]  也有不同的想法
[00:04:06.000 --> 00:04:07.000]  有不同的安排
[00:04:07.000 --> 00:04:09.000]  不過限聚令一出了就沒辦法了
[00:04:09.000 --> 00:04:14.000]  大家都是透過網絡去聚會
[00:04:14.000 --> 00:04:16.000]  我們要問一個問題
[00:04:16.000 --> 00:04:18.000]  為什麼不可以停止聚會呢
[00:04:18.000 --> 00:04:22.000]  聖經說不可以停止聚會
[00:04:22.000 --> 00:04:25.000]  因為好像停止慣了的人一樣
[00:04:25.000 --> 00:04:27.000]  所以特別是說
[00:04:27.000 --> 00:04:29.000]  既知道那日子臨近
[00:04:29.000 --> 00:04:30.000]  更加不可以這樣
[00:04:30.000 --> 00:04:32.000]  為什麼不可以停止聚會呢
[00:04:32.000 --> 00:04:35.000]  希伯來書的讀者
[00:04:35.000 --> 00:04:36.000]  當時他們
[00:04:36.000 --> 00:04:40.000]  為什麼作者要跟他們說不可以停止聚會呢
[00:04:40.000 --> 00:04:42.000]  他們的掙扎是什麼呢
[00:04:42.000 --> 00:04:45.000]  他們當時的掙扎不是因為太忙沒時間
[00:04:45.000 --> 00:04:48.000]  也不是因為聚會質素不好
[00:04:48.000 --> 00:04:51.000]  敬拜不可以,說到不行
[00:04:51.000 --> 00:04:54.000]  也不是因為病菌的威脅
[00:04:54.000 --> 00:04:55.000]  是因為什麼呢
[00:04:55.000 --> 00:04:57.000]  他們正在面對的問題
[00:04:57.000 --> 00:05:02.000]  就是猶太教和信耶穌之間的抉擇
[00:05:02.000 --> 00:05:04.000]  初期教會
[00:05:04.000 --> 00:05:06.000]  在早期的時候
[00:05:06.000 --> 00:05:08.000]  其實很多人不太懂得分辨
[00:05:08.000 --> 00:05:10.000]  哪些叫信耶穌,哪些叫猶太教
[00:05:10.000 --> 00:05:12.000]  在很多人的心裡
[00:05:12.000 --> 00:05:14.000]  微信者甚至羅馬政府的心裡
[00:05:14.000 --> 00:05:16.000]  覺得這群叫信耶穌的人
[00:05:16.000 --> 00:05:20.000]  其實都是猶太教裡面的一個分支
[00:05:20.000 --> 00:05:22.000]  但到了後期
[00:05:22.000 --> 00:05:25.000]  兩邊的分野越來越明顯
[00:05:25.000 --> 00:05:26.000]  慢慢信耶穌的人
[00:05:26.000 --> 00:05:30.000]  不可以躲在猶太教這把傘下
[00:05:30.000 --> 00:05:33.000]  但當他們離開了這把傘之後
[00:05:33.000 --> 00:05:35.000]  彷彿沒有了一個
[00:05:35.000 --> 00:05:39.000]  讓羅馬政府認識他們的身份
[00:05:39.000 --> 00:05:40.000]  面對的
[00:05:40.000 --> 00:05:43.000]  別人覺得你是什麼教
[00:05:43.000 --> 00:05:46.000]  甚至面對很大的逼迫
[00:05:46.000 --> 00:05:48.000]  我們一直在看希伯來書的時候
[00:05:48.000 --> 00:05:52.000]  我們看到當時的信徒確實是面對很大的逼迫
[00:05:52.000 --> 00:05:53.000]  也因為這個緣故
[00:05:53.000 --> 00:05:55.000]  他們不是選擇著
[00:05:55.000 --> 00:05:57.000]  我太忙了,我不回聚會
[00:05:57.000 --> 00:06:00.000]  而是不如我不要去基督徒的聚會
[00:06:00.000 --> 00:06:02.000]  我回猶太教的會堂
[00:06:02.000 --> 00:06:04.000]  在那裡不會被人誤會我是邪教
[00:06:04.000 --> 00:06:06.000]  不會覺得我不知道我是誰
[00:06:06.000 --> 00:06:08.000]  甚至我面對政府的時候
[00:06:08.000 --> 00:06:10.000]  我也有一個好的交代
[00:06:10.000 --> 00:06:14.000]  所以猶太教和信耶穌之間的抉擇
[00:06:14.000 --> 00:06:16.000]  其實就是面對逼迫
[00:06:16.000 --> 00:06:17.000]  面對誤會
[00:06:17.000 --> 00:06:18.000]  面對困難的時候
[00:06:18.000 --> 00:06:20.000]  究竟你怎樣選擇呢?
[00:06:20.000 --> 00:06:23.000]  是回到猶太教裡面
[00:06:23.000 --> 00:06:25.000]  還是面對信耶穌的抉擇
[00:06:25.000 --> 00:06:27.000]  當然整本希伯來書
[00:06:27.000 --> 00:06:29.000]  今天沒有辦法詳細去解釋
[00:06:29.000 --> 00:06:31.000]  不過回到我們現在
[00:06:31.000 --> 00:06:32.000]  就問這個問題
[00:06:32.000 --> 00:06:36.000]  其實我們怎樣才算是聚會呢?
[00:06:36.000 --> 00:06:43.000]  當時弟兄姊妹的聖經裡面說
[00:06:43.000 --> 00:06:45.000]  不可停止聚會
[00:06:45.000 --> 00:06:49.000]  聚會這個字原來是英文
[00:06:49.000 --> 00:06:51.000]  翻譯出來的英文是collection
[00:06:51.000 --> 00:06:52.000]  是採集
[00:06:52.000 --> 00:06:56.000]  研究聖經的人一直看這個字
[00:06:56.000 --> 00:06:59.000]  其實它是指一個聚會
[00:06:59.000 --> 00:07:03.000]  所以不是單單一個名義上的關係
[00:07:03.000 --> 00:07:04.000]  什麼叫名義上的關係
[00:07:04.000 --> 00:07:06.000]  例如我加入了某間教會
[00:07:06.000 --> 00:07:07.000]  我是會友
[00:07:07.000 --> 00:07:08.000]  可以的
[00:07:08.000 --> 00:07:09.000]  我有一個身份
[00:07:09.000 --> 00:07:11.000]  有沒有聚會我就有空才來
[00:07:11.000 --> 00:07:14.000]  或者我心裡面常常都渴慕神
[00:07:14.000 --> 00:07:16.000]  我和弟兄姊妹關係很好
[00:07:16.000 --> 00:07:18.000]  我OK我才來
[00:07:18.000 --> 00:07:22.000]  不可以單單用一個關係或身份就算了
[00:07:22.000 --> 00:07:23.000]  它真的是講聚會的
[00:07:23.000 --> 00:07:26.000]  是一個實質的聚集
[00:07:26.000 --> 00:07:30.000]  當時如果是這樣的時候
[00:07:30.000 --> 00:07:32.000]  那些初期教會信耶穌的人
[00:07:32.000 --> 00:07:34.000]  他真的要抽時間
[00:07:34.000 --> 00:07:36.000]  也要面對別人的眼光
[00:07:36.000 --> 00:07:37.000]  甚至逼巴
[00:07:37.000 --> 00:07:39.000]  走回來去聚的
[00:07:39.000 --> 00:07:41.000]  但現在來到我們這個時候
[00:07:41.000 --> 00:07:46.000]  這個聚集其實目的是什麼呢
[00:07:46.000 --> 00:07:48.000]  當然我想
[00:07:48.000 --> 00:07:50.000]  他說真的要聚在一起
[00:07:50.000 --> 00:07:51.000]  但怎樣聚在一起
[00:07:51.000 --> 00:07:53.000]  究竟是實際圈圍在一起
[00:07:53.000 --> 00:07:55.000]  但當時沒有互聯網
[00:07:55.000 --> 00:07:57.000]  還是網上都可以的
[00:07:57.000 --> 00:08:00.000]  是一定要幾百人的
[00:08:00.000 --> 00:08:02.000]  還是四個人以下都可以呢
[00:08:02.000 --> 00:08:04.000]  他又沒有說
[00:08:04.000 --> 00:08:07.000]  總之要聚在一起
[00:08:07.000 --> 00:08:10.000]  所以我自己心裡面這樣想
[00:08:10.000 --> 00:08:13.000]  其實你用一個什麼形式去聚
[00:08:13.000 --> 00:08:14.000]  或者多少人聚
[00:08:14.000 --> 00:08:16.000]  可能那個都不是最重要的
[00:08:16.000 --> 00:08:18.000]  更重要的其實應該要問一下
[00:08:18.000 --> 00:08:20.000]  聚來做什麼
[00:08:20.000 --> 00:08:22.000]  四個人聚
[00:08:22.000 --> 00:08:25.000]  除了將牌排成四方形
[00:08:25.000 --> 00:08:27.000]  大家在那裡揉揉之後
[00:08:27.000 --> 00:08:28.000]  大家知道我說什麼
[00:08:28.000 --> 00:08:30.000]  都是四個人的事
[00:08:30.000 --> 00:08:32.000]  火鍋都是四個人的事
[00:08:32.000 --> 00:08:34.000]  究竟是做這些事
[00:08:34.000 --> 00:08:36.000]  還是走在一起
[00:08:36.000 --> 00:08:38.000]  其實有沒有特別的目的呢
[00:08:38.000 --> 00:08:40.000]  聖經是這樣說的
[00:08:40.000 --> 00:08:42.000]  不可停止聚會
[00:08:42.000 --> 00:08:43.000]  總要什麼呢
[00:08:43.000 --> 00:08:45.000]  彼此勸勉
[00:08:45.000 --> 00:08:47.000]  既知那日子臨近的時候
[00:08:47.000 --> 00:08:49.000]  就更加應該是這樣
[00:08:49.000 --> 00:08:51.000]  所以走在一起
[00:08:51.000 --> 00:08:52.000]  為了一個目的
[00:08:52.000 --> 00:08:53.000]  這個目的是什麼呢
[00:08:53.000 --> 00:08:55.000]  是為了彼此要勸勉
[00:08:55.000 --> 00:08:56.000]  為什麼要彼此勸勉呢
[00:08:56.000 --> 00:08:59.000]  就是預備迎接一個日子
[00:08:59.000 --> 00:09:01.000]  這個日子叫做那日子
[00:09:01.000 --> 00:09:03.000]  初期教會的弟兄姊妹
[00:09:03.000 --> 00:09:06.000]  一直都期待著耶穌很快的回來
[00:09:06.000 --> 00:09:07.000]  不過大家都知道
[00:09:07.000 --> 00:09:09.000]  當耶穌回來之前
[00:09:09.000 --> 00:09:11.000]  面對的日子不容易
[00:09:11.000 --> 00:09:14.000]  今天來到這個時刻
[00:09:14.000 --> 00:09:16.000]  我們都在問一個問題
[00:09:16.000 --> 00:09:18.000]  疫症蔓延
[00:09:18.000 --> 00:09:21.000]  接著看到蝗蟲又來了
[00:09:21.000 --> 00:09:22.000]  面對很多很多問題的時候
[00:09:22.000 --> 00:09:23.000]  我們都在問
[00:09:23.000 --> 00:09:25.000]  耶穌什麼時候回來呢
[00:09:25.000 --> 00:09:26.000]  耶穌回來之前的日子
[00:09:26.000 --> 00:09:28.000]  確實是一個充滿挑戰的日子
[00:09:28.000 --> 00:09:30.000]  為了面對這個日子的時候
[00:09:30.000 --> 00:09:31.000]  你不要想著
[00:09:31.000 --> 00:09:32.000]  耶穌都快要回來
[00:09:32.000 --> 00:09:33.000]  那不用了
[00:09:33.000 --> 00:09:34.000]  不是的
[00:09:34.000 --> 00:09:37.000]  若果我們不走在一起彼此勸勉
[00:09:37.000 --> 00:09:39.000]  其實原來我們是沒有力量
[00:09:39.000 --> 00:09:41.000]  去面對那個日子
[00:09:41.000 --> 00:09:42.000]  所以彼此勸勉
[00:09:42.000 --> 00:09:44.000]  是為了在一個黑暗
[00:09:44.000 --> 00:09:45.000]  絕望
[00:09:45.000 --> 00:09:47.000]  困難的日子裡
[00:09:47.000 --> 00:09:49.000]  我們是需要
[00:09:49.000 --> 00:09:51.000]  有一個這樣的連結
[00:09:51.000 --> 00:09:53.000]  有走在一起彼此勸勉的機會
[00:09:53.000 --> 00:09:55.000]  彼此勸勉什麼呢
[00:09:55.000 --> 00:09:59.000]  那一節聖經之前
[00:09:59.000 --> 00:10:01.000]  原來還有三節的聖經
[00:10:01.000 --> 00:10:02.000]  三節聖經是這樣說的
[00:10:02.000 --> 00:10:05.000]  「那麽我們該用誠心和充足的信心
[00:10:05.000 --> 00:10:07.000]  和以無潔淨無虧的良心
[00:10:07.000 --> 00:10:10.000]  用清水洗淨你的身體來親近上帝
[00:10:10.000 --> 00:10:13.000]  我們也要堅守所宣認的指望
[00:10:13.000 --> 00:10:14.000]  毫不動搖
[00:10:14.000 --> 00:10:16.000]  因為應許我們那個是信實的
[00:10:16.000 --> 00:10:19.000]  我們要彼此相顧激發愛心
[00:10:19.000 --> 00:10:20.000]  面向行善」
[00:10:20.000 --> 00:10:22.000]  然後二十五節就說
[00:10:22.000 --> 00:10:24.000]  不可停止聚會
[00:10:24.000 --> 00:10:27.000]  所以原來不可停止聚會之前
[00:10:27.000 --> 00:10:31.000]  這段聖經裡面有三個吩咐
[00:10:31.000 --> 00:10:33.000]  第一個吩咐是什麼呢
[00:10:33.000 --> 00:10:36.000]  要用誠心和充足的心
[00:10:36.000 --> 00:10:39.000]  一場很長的形容
[00:10:39.000 --> 00:10:40.000]  最後是為了什麼呢
[00:10:40.000 --> 00:10:42.000]  就是要親近上帝
[00:10:42.000 --> 00:10:45.000]  第二件事要做的是什麼呢
[00:10:45.000 --> 00:10:49.000]  就是要在一個困難裡
[00:10:49.000 --> 00:10:52.000]  堅守著所承認的指望
[00:10:52.000 --> 00:10:54.000]  第三件事是什麼呢
[00:10:54.000 --> 00:10:56.000]  並且要彼此相顧激發愛心
[00:10:56.000 --> 00:10:57.000]  面向行善
[00:10:57.000 --> 00:11:00.000]  你細心去看這三節聖經
[00:11:00.000 --> 00:11:02.000]  你就會發現一件事
[00:11:02.000 --> 00:11:04.000]  親近上帝需要用什麼呢
[00:11:04.000 --> 00:11:06.000]  需要信心
[00:11:06.000 --> 00:11:09.000]  所堅守的是什麼呢
[00:11:09.000 --> 00:11:11.000]  是一個指望
[00:11:11.000 --> 00:11:14.000]  彼此相顧為了要激發什麼呢
[00:11:14.000 --> 00:11:16.000]  是愛心
[00:11:16.000 --> 00:11:19.000]  不知道你心水清的時候看到什麼呢
[00:11:19.000 --> 00:11:22.000]  保羅在哥林多前書裡面說
[00:11:22.000 --> 00:11:25.000]  如今常傳的有三樣東西
[00:11:25.000 --> 00:11:26.000]  那三樣東西就叫做
[00:11:26.000 --> 00:11:30.000]  信、望和愛
[00:11:30.000 --> 00:11:33.000]  所以在面對耶穌回來的日子
[00:11:33.000 --> 00:11:35.000]  在這個困難的日子裡
[00:11:35.000 --> 00:11:36.000]  一直要保持著
[00:11:36.000 --> 00:11:38.000]  不可以失去的是什麼呢
[00:11:38.000 --> 00:11:40.000]  就是信、望和愛
[00:11:40.000 --> 00:11:43.000]  信心是幫我們來到上帝的面前
[00:11:43.000 --> 00:11:45.000]  我們要堅持著主給我們的盼望
[00:11:45.000 --> 00:11:47.000]  並且彼此相顧的時候
[00:11:47.000 --> 00:11:49.000]  保持著我們的愛心
[00:11:49.000 --> 00:11:50.000]  不單止不要冷淡
[00:11:50.000 --> 00:11:53.000]  並且要繼續將愛釋放出去
[00:11:53.000 --> 00:11:55.000]  再跟大家分享一下
[00:11:55.000 --> 00:11:58.000]  第一,不可停止親近上帝
[00:11:58.000 --> 00:12:02.000]  聖經裡面剛才讀了,不重複了
[00:12:02.000 --> 00:12:06.000]  希伯來書當時的讀者的掙扎是什麼呢
[00:12:06.000 --> 00:12:08.000]  他們當時的掙扎就是
[00:12:08.000 --> 00:12:11.000]  沒有聖殿
[00:12:11.000 --> 00:12:14.000]  沒有祭司,也沒有祭僧
[00:12:14.000 --> 00:12:16.000]  因為他來到基督徒的聚會裡
[00:12:16.000 --> 00:12:18.000]  他不會再面對一個聖殿
[00:12:18.000 --> 00:12:20.000]  也沒有祭司,也沒有祭僧
[00:12:20.000 --> 00:12:22.000]  究竟這個
[00:12:22.000 --> 00:12:24.000]  拜了這麼多年
[00:12:24.000 --> 00:12:26.000]  究竟這個算不算是敬拜呢
[00:12:26.000 --> 00:12:29.000]  我記得在家裡的外國家人
[00:12:29.000 --> 00:12:30.000]  有些是拜偶像的
[00:12:30.000 --> 00:12:31.000]  他剛剛信耶穌的時候
[00:12:31.000 --> 00:12:33.000]  也覺得很混亂
[00:12:33.000 --> 00:12:36.000]  為什麼拜神不用雞,也不用燒豬
[00:12:36.000 --> 00:12:38.000]  唱幾首歌就可以了
[00:12:38.000 --> 00:12:40.000]  這樣不OK的呢
[00:12:40.000 --> 00:12:42.000]  當時這些一直以來
[00:12:42.000 --> 00:12:44.000]  慣了在猶太教的傳統的
[00:12:44.000 --> 00:12:46.000]  壓心裡面的掙扎
[00:12:46.000 --> 00:12:48.000]  其實這樣OK的呢
[00:12:48.000 --> 00:12:50.000]  是不是呢
[00:12:50.000 --> 00:12:54.000]  更加面對著信仰裡面的核心
[00:12:54.000 --> 00:12:56.000]  叫做耶穌
[00:12:56.000 --> 00:12:58.000]  我們敬拜耶穌
[00:12:58.000 --> 00:13:01.000]  其實和敬拜耶和華有沒有分別呢
[00:13:01.000 --> 00:13:03.000]  很多這些問題在裡面
[00:13:03.000 --> 00:13:06.000]  希伯來書的作者很詳細地跟他解釋
[00:13:06.000 --> 00:13:09.000]  不需要贖罪的祭僧
[00:13:09.000 --> 00:13:11.000]  不過我們有什麼呢
[00:13:11.000 --> 00:13:14.000]  耶穌獻上贖罪祭的血
[00:13:14.000 --> 00:13:16.000]  不需要聖殿
[00:13:16.000 --> 00:13:18.000]  因為耶穌自己就成為了
[00:13:18.000 --> 00:13:20.000]  通往致勝所的萬子
[00:13:20.000 --> 00:13:21.000]  剛才我們讀聖經
[00:13:21.000 --> 00:13:23.000]  祂的身體就是這個萬子
[00:13:23.000 --> 00:13:25.000]  更加不需要祭司
[00:13:25.000 --> 00:13:30.000]  因為耶穌就是治理上帝的家的祭司
[00:13:30.000 --> 00:13:32.000]  不過
[00:13:32.000 --> 00:13:34.000]  在他們面前
[00:13:34.000 --> 00:13:36.000]  確實沒有一個有形的聖殿
[00:13:36.000 --> 00:13:40.000]  甚至也沒有一個肉身的耶穌
[00:13:40.000 --> 00:13:42.000]  動在他們面前
[00:13:42.000 --> 00:13:44.000]  當他們離開聖殿的系統
[00:13:44.000 --> 00:13:46.000]  離開猶太教的系統
[00:13:46.000 --> 00:13:48.000]  他們要去敬拜的時候
[00:13:48.000 --> 00:13:50.000]  確實需要什麼呢
[00:13:50.000 --> 00:13:52.000]  需要信心
[00:13:52.000 --> 00:13:54.000]  他有多相信
[00:13:54.000 --> 00:13:59.000]  所有關於聖殿的儒表
[00:13:59.000 --> 00:14:02.000]  都成就在耶穌的身上
[00:14:02.000 --> 00:14:04.000]  以致他能夠看著耶穌的時候
[00:14:04.000 --> 00:14:06.000]  他可以放下過往
[00:14:06.000 --> 00:14:08.000]  所有猶太教剩下來的包袱
[00:14:08.000 --> 00:14:10.000]  他全心的去敬拜
[00:14:10.000 --> 00:14:12.000]  這個需要信心
[00:14:12.000 --> 00:14:15.000]  今天我們面對的掙扎是什麼呢
[00:14:15.000 --> 00:14:17.000]  環境的限制好像現在這樣
[00:14:17.000 --> 00:14:20.000]  可能大家都是看著螢幕
[00:14:20.000 --> 00:14:22.000]  又或者是一個困難
[00:14:22.000 --> 00:14:24.000]  還有呢
[00:14:24.000 --> 00:14:26.000]  有時不單環境的限制
[00:14:26.000 --> 00:14:28.000]  有時是生命的軟弱
[00:14:28.000 --> 00:14:30.000]  有時是靈魂不寧
[00:14:30.000 --> 00:14:32.000]  特別是這段日子
[00:14:32.000 --> 00:14:36.000]  整天都困難到人都呆住了
[00:14:36.000 --> 00:14:38.000]  生命軟弱
[00:14:38.000 --> 00:14:40.000]  來到主面前都覺得不好意思
[00:14:40.000 --> 00:14:44.000]  更加有時是世代的黑暗
[00:14:44.000 --> 00:14:47.000]  主啊 全世界都這麼慘情
[00:14:47.000 --> 00:14:48.000]  我每天都祈禱
[00:14:48.000 --> 00:14:50.000]  你都好像不聽我祈禱
[00:14:50.000 --> 00:14:52.000]  究竟我這樣唱詩歌
[00:14:52.000 --> 00:14:54.000]  祈禱有沒有用呢
[00:14:54.000 --> 00:14:56.000]  所有這些都成為一個限制
[00:14:56.000 --> 00:14:58.000]  在這些環境裏
[00:14:58.000 --> 00:15:00.000]  我們同樣需要一樣東西
[00:15:00.000 --> 00:15:04.000]  那樣東西都叫做信心
[00:15:04.000 --> 00:15:08.000]  所以其實為什麼要聚會呢
[00:15:08.000 --> 00:15:10.000]  聚會原來就是
[00:15:10.000 --> 00:15:13.000]  有時我們自己信心軟弱的時候
[00:15:13.000 --> 00:15:16.000]  身邊有人能夠告訴我們
[00:15:16.000 --> 00:15:18.000]  喂 不要怕
[00:15:18.000 --> 00:15:20.000]  堅持下去
[00:15:20.000 --> 00:15:23.000]  因為上帝會在的
[00:15:23.000 --> 00:15:26.000]  所以今天當我望著攝影機的時候
[00:15:26.000 --> 00:15:29.000]  你可能也望著螢幕的時候
[00:15:29.000 --> 00:15:34.000]  我們同樣都要帶著信心去相信一樣東西
[00:15:34.000 --> 00:15:36.000]  我們雖然在不同的環境裏
[00:15:36.000 --> 00:15:38.000]  不同的空間裏
[00:15:38.000 --> 00:15:40.000]  不過我們同樣敬拜著那位主
[00:15:40.000 --> 00:15:43.000]  祂同樣都在這個空間裏
[00:15:43.000 --> 00:15:44.000]  藉著神的話語
[00:15:44.000 --> 00:15:46.000]  藉著詩歌向我們每一個說話
[00:15:46.000 --> 00:15:48.000]  我們同樣都期待一樣東西
[00:15:48.000 --> 00:15:51.000]  就是期待著上帝的臨在
[00:15:51.000 --> 00:15:54.000]  在這個空空的禮堂裏
[00:15:54.000 --> 00:15:57.000]  也在你的家裏
[00:15:57.000 --> 00:16:00.000]  除了不可停止親近上帝
[00:16:00.000 --> 00:16:02.000]  第二樣聖經吩咐我們的是什麼呢
[00:16:02.000 --> 00:16:05.000]  不可停止堅守盼望
[00:16:05.000 --> 00:16:07.000]  聖經說我們要堅守所宣認的指望
[00:16:07.000 --> 00:16:08.000]  毫不動搖
[00:16:08.000 --> 00:16:11.000]  因為應許我們那位是信實的
[00:16:11.000 --> 00:16:15.000]  當時希伯來書的讀者
[00:16:15.000 --> 00:16:17.000]  他們面對著什麼呢
[00:16:17.000 --> 00:16:18.000]  希伯來書說
[00:16:18.000 --> 00:16:20.000]  他們面對著很多的逼迫
[00:16:20.000 --> 00:16:21.000]  甚至到了一個地步
[00:16:21.000 --> 00:16:22.000]  他們家業被搶
[00:16:22.000 --> 00:16:24.000]  對香港人來說家業很重要
[00:16:24.000 --> 00:16:26.000]  你多久才供得了房子
[00:16:26.000 --> 00:16:28.000]  家業被搶
[00:16:28.000 --> 00:16:31.000]  不過他們說我們仍有一個指望
[00:16:31.000 --> 00:16:33.000]  這個指望是什麼呢
[00:16:33.000 --> 00:16:36.000]  就是因為他們相信
[00:16:36.000 --> 00:16:39.000]  上帝已經為他們預備了一座城
[00:16:39.000 --> 00:16:41.000]  所以家業搶了不要緊
[00:16:41.000 --> 00:16:43.000]  有一天在天上
[00:16:43.000 --> 00:16:46.000]  有一座城為我存留
