
[00:00:00.000 --> 00:00:04.600]  我介紹自己,我叫蘇平恩,可以叫我Benny就可以了
[00:14:29.720 --> 00:14:30.720]  他就在講
[00:14:30.720 --> 00:14:32.720]  他和你看相
[00:14:32.720 --> 00:14:34.720]  各樣東西
[00:14:34.720 --> 00:14:36.720]  風水也好看什麼也好
[00:14:36.720 --> 00:14:39.720]  他種一個不平安在你心裡
[00:14:39.720 --> 00:14:43.720]  他講的話就是種不平安在你心裡
[00:14:43.720 --> 00:14:45.720]  讓你很怕
[00:14:45.720 --> 00:14:46.720]  我們應該怎樣解救
[00:14:46.720 --> 00:14:48.720]  怎樣化解
[00:14:48.720 --> 00:14:49.720]  講化解
[00:14:49.720 --> 00:14:51.720]  你會這樣的
[00:14:51.720 --> 00:14:52.720]  將來會是這樣
[00:14:52.720 --> 00:14:53.720]  你小心點
[00:14:53.720 --> 00:14:54.720]  怎樣化解
[00:14:54.720 --> 00:14:55.720]  當你越去沉迷
[00:14:55.720 --> 00:14:56.720]  怎樣化解的時候
[00:14:56.720 --> 00:14:58.720]  找你將來的時候
[00:14:58.720 --> 00:15:01.720]  這個就是邪靈的操控
[00:15:01.720 --> 00:15:04.720]  控制了你每一步
[00:15:04.720 --> 00:15:06.720]  這個就是信服空中掌權者
[00:15:06.720 --> 00:15:08.720]  你以為很怕很嚇你
[00:15:08.720 --> 00:15:10.720]  種了不平安在你心裡
[00:15:10.720 --> 00:15:12.720]  就已經足夠
[00:15:12.720 --> 00:15:14.720]  撒旦的名字是什麼
[00:15:14.720 --> 00:15:16.720]  欺騙者
[00:15:16.720 --> 00:15:18.720]  一直這樣騙你
[00:15:18.720 --> 00:15:19.720]  所以我們看上去有些東西
[00:15:19.720 --> 00:15:21.720]  好像對的
[00:15:21.720 --> 00:15:22.720]  其實又不是對的
[00:15:22.720 --> 00:15:24.720]  你要小心點那些事情
[00:15:24.720 --> 00:15:26.720]  可能撒旦就是用這些位置
[00:15:26.720 --> 00:15:28.720]  去欺騙你
[00:15:28.720 --> 00:15:30.720]  第一位是什麼
[00:15:30.720 --> 00:15:31.720]  很重要
[00:15:31.720 --> 00:15:32.720]  top1這件事
[00:15:32.720 --> 00:15:36.720]  隨著肉體和心中所喜好
[00:15:36.720 --> 00:15:40.720]  就是你的私欲和自我中心
[00:15:40.720 --> 00:15:43.720]  你放不下一些東西
[00:15:43.720 --> 00:15:45.720]  你不以上帝為中心
[00:15:45.720 --> 00:15:47.720]  你以自我為中心
[00:15:47.720 --> 00:15:49.720]  對基督徒來說
[00:15:49.720 --> 00:15:51.720]  基督徒是否不會有這些自我中心
[00:15:51.720 --> 00:15:53.720]  不是
[00:15:53.720 --> 00:15:56.720]  可能都會發生在你身上
[00:15:56.720 --> 00:15:57.720]  可能有些基督徒說
[00:15:57.720 --> 00:16:00.720]  你這樣做不對聖經
[00:16:00.720 --> 00:16:03.720]  你這樣做不好
[00:16:03.720 --> 00:16:06.720]  聖經不是這樣教我們的
[00:16:06.720 --> 00:16:10.720]  很兇地去指責你
[00:16:10.720 --> 00:16:11.720]  好像是對的
[00:16:11.720 --> 00:16:12.720]  聖經教我們這樣
[00:16:12.720 --> 00:16:13.720]  我罵你就對了
[00:16:13.720 --> 00:16:14.720]  牧師罵你不對
