
[00:00:00.000 --> 00:00:06.600]  各位,我不需要介紹了,大家都知道我叫阿榮
[00:05:22.000 --> 00:05:24.000]  因為污穢
[00:05:24.000 --> 00:05:26.000]  所以要潔淨
[00:05:26.000 --> 00:05:29.000]  第二點就是有血
[00:05:29.000 --> 00:05:31.000]  滴血為民
[00:05:31.000 --> 00:05:35.000]  有血是納藥的記號
[00:05:35.000 --> 00:05:37.000]  為民
[00:05:37.000 --> 00:05:39.000]  我就想為什麼不戳手指就算了
[00:05:39.000 --> 00:05:41.000]  為什麼這麼辛苦
[00:05:41.000 --> 00:05:44.000]  還有最後一個
[00:05:44.000 --> 00:05:48.000]  因為這個反而比較合適
[00:05:48.000 --> 00:05:50.000]  是新的生命
[00:05:50.000 --> 00:05:52.000]  你應該受了葛禮
[00:05:52.000 --> 00:05:53.000]  去到上帝那裡
[00:05:53.000 --> 00:05:54.000]  你有新的生命
[00:05:54.000 --> 00:05:56.000]  和你的生命轉化
[00:05:56.000 --> 00:05:58.000]  就好像當時的人
[00:05:58.000 --> 00:06:01.000]  一到成年禮就有新的生命
[00:06:01.000 --> 00:06:03.000]  一到成年禮就長大了
[00:06:03.000 --> 00:06:05.000]  又有一個新的環境
[00:06:05.000 --> 00:06:09.000]  結婚之後又有一個新的環境
[00:06:09.000 --> 00:06:11.000]  所以可能就是
[00:06:11.000 --> 00:06:15.000]  他的意義就是有一個新的生命
[00:06:15.000 --> 00:06:17.000]  和一個新的改變
[00:06:17.000 --> 00:06:19.000]  另外再看看
[00:06:19.000 --> 00:06:21.000]  舊約來說
[00:06:21.000 --> 00:06:24.000]  這個其實是律法
[00:06:24.000 --> 00:06:26.000]  舊約多數來說是律法
[00:06:26.000 --> 00:06:28.000]  以色列人說是律法
[00:06:28.000 --> 00:06:30.000]  律法就是跟著納藥
[00:06:30.000 --> 00:06:32.000]  納藥
[00:06:32.000 --> 00:06:36.000]  神和人的關係就復和了
[00:06:36.000 --> 00:06:38.000]  這裡說的是什麼
[00:06:38.000 --> 00:06:42.000]  上帝要和人復和的時候
[00:06:42.000 --> 00:06:45.000]  上帝和人復和的時候
[00:06:45.000 --> 00:06:48.000]  一定要守律法
[00:06:48.000 --> 00:06:50.000]  跟著就有納藥
[00:06:50.000 --> 00:06:52.000]  神的要求
[00:06:52.000 --> 00:06:54.000]  神和人納藥
[00:06:54.000 --> 00:06:58.000]  彩虹沒有要求
[00:06:58.000 --> 00:07:00.000]  但對個人來說
[00:07:00.000 --> 00:07:02.000]  他有要求
[00:07:02.000 --> 00:07:05.000]  納藥一定要遵守
[00:07:05.000 --> 00:07:07.000]  你見到要遵守嗎
[00:07:07.000 --> 00:07:08.000]  是吧
[00:07:08.000 --> 00:07:10.000]  這樣就變成
[00:07:10.000 --> 00:07:12.000]  國禮的重要是什麼
[00:07:12.000 --> 00:07:13.000]  其實是一個記號
[00:07:13.000 --> 00:07:15.000]  最重要是遵守
[00:07:15.000 --> 00:07:16.000]  是吧
[00:07:16.000 --> 00:07:18.000]  你遵不遵守呢
[00:07:18.000 --> 00:07:19.000]  是吧
[00:07:19.000 --> 00:07:21.000]  遵守是什麼意思
[00:07:21.000 --> 00:07:24.000]  就是要求聽命的關係
[00:07:24.000 --> 00:07:28.000]  上帝就是要你們聽命
[00:07:28.000 --> 00:07:30.000]  遵守我的關係
[00:07:30.000 --> 00:07:32.000]  遵守我的命令
[00:07:32.000 --> 00:07:34.000]  然後你們有個關係
[00:07:34.000 --> 00:07:36.000]  因為那時候阿伯拉罕也沒有律法
[00:07:36.000 --> 00:07:40.000]  但他叫阿伯拉罕要聽命
[00:07:40.000 --> 00:07:41.000]  是在說什麼
[00:07:41.000 --> 00:07:43.000]  我們很熟悉的
[00:07:43.000 --> 00:07:46.000]  聽命勝於憲制
[00:07:46.000 --> 00:07:48.000]  在實相上說
[00:07:48.000 --> 00:07:50.000]  我們的信仰是吧
[00:07:50.000 --> 00:07:52.000]  當我們信主的時候
[00:07:52.000 --> 00:07:53.000]  我們有沒有聽命呢
[00:07:53.000 --> 00:07:55.000]  我們要思考一下
[00:07:55.000 --> 00:07:57.000]  接著再看
[00:07:57.000 --> 00:08:01.000]  阿伯蘭那時候還沒有改名
[00:08:01.000 --> 00:08:03.000]  他99歲的時候
[00:08:03.000 --> 00:08:05.000]  耶和華向他顯現對他說
[00:08:05.000 --> 00:08:06.000]  他99歲
[00:08:06.000 --> 00:08:07.000]  即是之前
[00:08:07.000 --> 00:08:09.000]  我們看看阿伯拉罕
[00:08:09.000 --> 00:08:11.000]  如何聽上帝的話
[00:08:11.000 --> 00:08:12.000]  好
[00:08:12.000 --> 00:08:14.000]  他在河的那邊
[00:08:14.000 --> 00:08:16.000]  侍奉別臣
[00:08:16.000 --> 00:08:18.000]  這是在約書亞的24章2節
[00:08:18.000 --> 00:08:21.000]  其實阿伯拉罕在吾爾的時候
[00:08:21.000 --> 00:08:23.000]  是侍奉別臣
[00:08:23.000 --> 00:08:25.000]  他侍奉什麼臣呢
[00:08:25.000 --> 00:08:28.000]  有些學者說
[00:08:28.000 --> 00:08:33.000]  當時吾爾是月臣
[00:08:33.000 --> 00:08:36.000]  太陽有些月臣
[00:08:36.000 --> 00:08:39.000]  他爸爸是拜月臣
[00:08:39.000 --> 00:08:41.000]  而他拜月臣的時候
[00:08:41.000 --> 00:08:43.000]  突然聽到一把聲音
[00:08:43.000 --> 00:08:44.000]  叫他離開吾爾
[00:08:44.000 --> 00:08:45.000]  在哈蘭的時候
[00:08:45.000 --> 00:08:46.000]  他離開吾爾
[00:08:46.000 --> 00:08:48.000]  去到迦南的時候
[00:08:48.000 --> 00:08:53.000]  他又聽命去
[00:08:53.000 --> 00:08:54.000]  他又不知道什麼
[00:08:54.000 --> 00:08:55.000]  我問一下你
[00:08:55.000 --> 00:08:57.000]  突然有把聲音叫你去
[00:08:57.000 --> 00:09:00.000]  還要去一個不認識的地方
[00:09:00.000 --> 00:09:02.000]  你都聽命去的時候
[00:09:02.000 --> 00:09:04.000]  很遵守他
[00:09:04.000 --> 00:09:08.000]  還有神的應許
[00:09:08.000 --> 00:09:09.000]  應許是什麼
[00:09:09.000 --> 00:09:10.000]  成為大國
[00:09:10.000 --> 00:09:11.000]  大明
[00:09:11.000 --> 00:09:13.000]  更成為祝福者
[00:09:13.000 --> 00:09:14.000]  他這裡沒有說真相
[00:09:14.000 --> 00:09:15.000]  還多著的
[00:09:15.000 --> 00:09:16.000]  成為大國大明
[00:09:16.000 --> 00:09:20.000]  最重要的是什麼
[00:09:20.000 --> 00:09:23.000]  祝福其他國
[00:09:23.000 --> 00:09:26.000]  所以他得著這個應許
[00:09:26.000 --> 00:09:27.000]  得著祝福的時候
[00:09:27.000 --> 00:09:30.000]  阿伯拉罕要祝福身邊的人
[00:09:30.000 --> 00:09:32.000]  我想問一下大家
[00:09:32.000 --> 00:09:33.000]  信了耶穌的時候
[00:09:33.000 --> 00:09:35.000]  得著耶穌的恩典的時候
[00:09:35.000 --> 00:09:39.000]  我們有沒有將祝福傳給身邊的人
[00:09:39.000 --> 00:09:42.000]  我們需要傳給身邊的人
[00:09:42.000 --> 00:09:44.000]  不要只是得著恩典
[00:09:44.000 --> 00:09:45.000]  算了
[00:09:45.000 --> 00:09:47.000]  我不再傳福音
[00:09:47.000 --> 00:09:49.000]  不再帶人認識耶穌
[00:09:49.000 --> 00:09:51.000]  其實不是的
[00:09:51.000 --> 00:09:55.000]  阿伯拉罕時代的時候
[00:09:55.000 --> 00:09:58.000]  上帝都叫阿伯拉罕去祝福人
[00:09:58.000 --> 00:10:01.000]  帶人去認識上帝
[00:10:01.000 --> 00:10:05.000]  然後他經過一連串的事情
[00:10:05.000 --> 00:10:09.000]  老婆就變成妹妹
[00:10:09.000 --> 00:10:11.000]  那些很繁複的事情
[00:10:11.000 --> 00:10:15.000]  然後又去基方
[00:10:15.000 --> 00:10:17.000]  又去了埃及
[00:10:17.000 --> 00:10:18.000]  經歷了很多事情
[00:10:18.000 --> 00:10:20.000]  然後上帝又跟他說
[00:10:20.000 --> 00:10:24.000]  你下到迦南的時候
[00:10:24.000 --> 00:10:27.000]  這裡所有的地都是歸你的
[00:10:27.000 --> 00:10:30.000]  所有的地都歸你的時候
[00:10:30.000 --> 00:10:32.000]  阿伯拉罕有個問題
[00:10:32.000 --> 00:10:34.000]  我都沒有子女
[00:10:34.000 --> 00:10:36.000]  那些地給我都沒有用
[00:10:36.000 --> 00:10:39.000]  阿伯拉罕就說
[00:10:39.000 --> 00:10:40.000]  不如這樣吧
[00:10:40.000 --> 00:10:43.000]  我給我的僕人伊利爾謝
[00:10:43.000 --> 00:10:45.000]  這裡沒有說出來
[00:10:45.000 --> 00:10:47.000]  有沒有啊
[00:10:47.000 --> 00:10:49.000]  沒有說
[00:10:49.000 --> 00:10:51.000]  他說給伊利爾謝
[00:10:51.000 --> 00:10:52.000]  伊利爾謝是個僕人
[00:10:52.000 --> 00:10:53.000]  那時候流行的
[00:10:53.000 --> 00:10:59.000]  那些僕人不是現在那些
[00:10:59.000 --> 00:11:00.000]  那些很親的
[00:11:00.000 --> 00:11:01.000]  所謂的僕人
[00:11:01.000 --> 00:11:02.000]  很親的
[00:11:02.000 --> 00:11:03.000]  好像一家人
[00:11:03.000 --> 00:11:05.000]  他說只有傳給他
[00:11:05.000 --> 00:11:08.000]  然後突然上帝就走來
[00:11:08.000 --> 00:11:10.000]  不是耶穌
[00:11:10.000 --> 00:11:12.000]  是耶和華走來
[00:11:12.000 --> 00:11:14.000]  就跟阿伯拉罕說
[00:11:14.000 --> 00:11:17.000]  你不可以傳給他
[00:11:17.000 --> 00:11:20.000]  要你所生的
[00:11:20.000 --> 00:11:22.000]  一定要你是所出的
[00:11:22.000 --> 00:11:24.000]  才可以得
[00:11:24.000 --> 00:11:27.000]  那時候阿伯拉罕說了一句話
[00:11:27.000 --> 00:11:29.000]  好,我就不傳
[00:11:29.000 --> 00:11:33.000]  那時候在《創世紀》十五章六節
[00:11:33.000 --> 00:11:38.000]  耶和華就說
[00:11:38.000 --> 00:11:40.000]  阿伯難信耶和華
[00:11:40.000 --> 00:11:43.000]  耶和華就以此算他為義
[00:11:43.000 --> 00:11:44.000]  他說了這句話
[00:11:44.000 --> 00:11:47.000]  就是說阿伯拉罕信上帝
[00:11:47.000 --> 00:11:49.000]  不再找其他人了
[00:11:49.000 --> 00:11:51.000]  不再找他了
[00:11:51.000 --> 00:11:52.000]  就找伊利爾謝
[00:11:52.000 --> 00:11:56.000]  但是因為耶和華說什麼
[00:11:56.000 --> 00:11:58.000]  說你所出的
[00:11:58.000 --> 00:11:59.000]  你所出的時候
[00:11:59.000 --> 00:12:01.000]  阿撒萊就沒得出
[00:12:01.000 --> 00:12:04.000]  阿撒萊他老婆沒得出的時候
[00:12:04.000 --> 00:12:05.000]  找了什麼
[00:12:05.000 --> 00:12:07.000]  找了他的婢女
[00:12:07.000 --> 00:12:11.000]  找了他的婢女
[00:12:11.000 --> 00:12:13.000]  下甲生了以撒瑪尼
[00:12:13.000 --> 00:12:15.000]  生了以撒瑪尼之後
[00:12:15.000 --> 00:12:17.000]  然後怎麼樣
[00:12:17.000 --> 00:12:20.000]  然後十三年上帝就沒跟他說話了
[00:12:20.000 --> 00:12:22.000]  有很多人說
[00:12:22.000 --> 00:12:25.000]  說是試煉阿伯拉的等候
[00:12:25.000 --> 00:12:27.000]  或者上帝懲罰他
[00:12:27.000 --> 00:12:29.000]  因為他找了別的女人生
[00:12:29.000 --> 00:12:31.000]  不理他
[00:12:31.000 --> 00:12:33.000]  小器啊 生氣啊
[00:12:33.000 --> 00:12:35.000]  上帝是不是真的這麼小器
[00:12:35.000 --> 00:12:36.000]  上帝不生氣的
[00:12:36.000 --> 00:12:37.000]  哪裡有小器
[00:12:37.000 --> 00:12:39.000]  我們就小器
[00:12:39.000 --> 00:12:41.000]  經常生氣
[00:12:41.000 --> 00:12:43.000]  但是上帝沒有小器沒有生氣
[00:12:43.000 --> 00:12:45.000]  為什麼
[00:12:45.000 --> 00:12:46.000]  他沒有做錯事
[00:12:46.000 --> 00:12:48.000]  阿伯難
[00:12:48.000 --> 00:12:51.000]  因為上帝沒有說用什麼方法
[00:12:51.000 --> 00:12:53.000]  他只是告訴你你所出
[00:12:53.000 --> 00:12:55.000]  他現在找別的生
[00:12:55.000 --> 00:12:57.000]  撒萊找別的生
[00:12:57.000 --> 00:12:59.000]  那時候也沒什麼問題
[00:12:59.000 --> 00:13:01.000]  但是
[00:13:01.000 --> 00:13:03.000]  但是現在
[00:13:03.000 --> 00:13:06.000]  耶和華再出聲的時候
[00:13:06.000 --> 00:13:09.000]  就再跟他真正立一次約
[00:13:09.000 --> 00:13:11.000]  告訴他怎麼做
[00:13:11.000 --> 00:13:13.000]  告訴他怎麼做
[00:13:13.000 --> 00:13:17.000]  你當在我面前行走
[00:13:17.000 --> 00:13:19.000]  作完全的人
[00:13:19.000 --> 00:13:23.000]  就是阿伯難在他面前行走
[00:13:23.000 --> 00:13:24.000]  作完全的人
[00:13:24.000 --> 00:13:27.000]  就是忠誠和順服聽命
[00:13:27.000 --> 00:13:29.000]  其實當時
[00:13:29.000 --> 00:13:31.000]  就是
[00:13:31.000 --> 00:13:32.000]  走在神的面前
[00:13:32.000 --> 00:13:34.000]  為什麼呢
[00:13:34.000 --> 00:13:36.000]  我們
[00:13:36.000 --> 00:13:38.000]  如果有小朋友過馬路
[00:13:38.000 --> 00:13:39.000]  同行的時候
[00:13:39.000 --> 00:13:41.000]  就牽著他一起同行
[00:13:41.000 --> 00:13:42.000]  走在前面的時候
[00:13:42.000 --> 00:13:45.000]  就是說你長大了
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:48.000]  你叫他過馬路的時候
[00:13:48.000 --> 00:13:50.000]  他在前面走過馬路
[00:13:50.000 --> 00:13:51.000]  你不用牽著他
[00:13:51.000 --> 00:13:52.000]  看著他過
[00:13:52.000 --> 00:13:53.000]  他不用看你
[00:13:53.000 --> 00:13:55.000]  他自己過馬路
[00:13:55.000 --> 00:13:56.000]  就是說什麼意思
[00:13:56.000 --> 00:13:57.000]  就是說你長大了
[00:13:57.000 --> 00:13:59.000]  你不需要我和你同行
[00:13:59.000 --> 00:14:00.000]  在猶太人來說
[00:14:00.000 --> 00:14:03.000]  同行是很低層次的
[00:14:03.000 --> 00:14:05.000]  走在神的面前
[00:14:05.000 --> 00:14:06.000]  才是高層次
[00:14:06.000 --> 00:14:07.000]  為什麼
[00:14:07.000 --> 00:14:12.000]  因為他不用神偷他走
[00:14:12.000 --> 00:14:14.000]  因為他知道神所有一切的東西
[00:14:14.000 --> 00:14:16.000]  他知道神怎麼做
[00:14:16.000 --> 00:14:17.000]  他就自己去走
[00:14:17.000 --> 00:14:19.000]  所以在這裡
[00:14:19.000 --> 00:14:20.000]  他作個完全人
[00:14:20.000 --> 00:14:23.000]  開始忠誠、信服、聽命
[00:14:23.000 --> 00:14:26.000]  就去和他納藥
[00:14:26.000 --> 00:14:29.000]  後裔極其繁多
[00:14:29.000 --> 00:14:31.000]  接著我們看下去
[00:14:31.000 --> 00:14:36.000]  國禮成為恩信稱義的記號
[00:14:36.000 --> 00:14:37.000]  這裡看到
[00:14:37.000 --> 00:14:40.000]  他肯聽上帝的話
[00:14:40.000 --> 00:14:45.000]  國禮就成為他的恩信稱義的記號
[00:14:45.000 --> 00:14:48.000]  所以國禮不是不能成為神的義
[00:14:48.000 --> 00:14:51.000]  最重要的是什麼成為神的義
[00:14:51.000 --> 00:14:53.000]  信嘛
[00:14:53.000 --> 00:14:57.000]  信能夠成為神的義的時候
[00:14:57.000 --> 00:15:02.000]  而國禮只是一個記號和證據
[00:15:02.000 --> 00:15:05.000]  所以在保羅書信四章
[00:15:05.000 --> 00:15:09.000]  九節下和十一節當中
[00:15:09.000 --> 00:15:11.000]  他也說過
[00:15:11.000 --> 00:15:13.000]  我們說就因著信
[00:15:13.000 --> 00:15:16.000]  就算阿伯拉罕為義的時候
[00:15:16.000 --> 00:15:19.000]  那麼這時候什麼算的呢
[00:15:19.000 --> 00:15:21.000]  是在他受國禮的時候
[00:15:21.000 --> 00:15:26.000]  還是在他未受國禮的時候呢
[00:15:26.000 --> 00:15:28.000]  不是在受國禮的時候
[00:15:28.000 --> 00:15:31.000]  而是在未受國禮的時候
[00:15:31.000 --> 00:15:34.000]  並且他受了國禮的記號
[00:15:34.000 --> 00:15:36.000]  在他未受國禮的時候
[00:15:36.000 --> 00:15:38.000]  恩信稱義的印證
[00:15:38.000 --> 00:15:41.000]  為使他作一切未受國禮
[00:15:41.000 --> 00:15:44.000]  而信之人的父
[00:15:44.000 --> 00:15:47.000]  使他們也算為義
[00:15:47.000 --> 00:15:48.000]  這裡也說得很清楚了
[00:15:48.000 --> 00:15:50.000]  你有沒有看到
[00:15:50.000 --> 00:15:53.000]  他不是在受國禮的時候
[00:15:53.000 --> 00:15:56.000]  而是在未受國禮的時候
[00:15:56.000 --> 00:15:59.000]  他做了恩信稱義的時候
[00:15:59.000 --> 00:16:04.000]  所以國禮不是得救的原因
[00:16:04.000 --> 00:16:06.000]  所以這個記號
[00:16:06.000 --> 00:16:09.000]  只是一個恩信稱義的印證
[00:16:09.000 --> 00:16:13.000]  並沒有任何能力
[00:16:13.000 --> 00:16:15.000]  去拯救我們生命
[00:16:15.000 --> 00:16:17.000]  最重要的是我們信上帝
[00:16:17.000 --> 00:16:19.000]  更加信上帝
[00:16:19.000 --> 00:16:21.000]  不是信字那麼簡單
[00:16:21.000 --> 00:16:23.000]  重要的是聽命
[00:16:23.000 --> 00:16:25.000]  我們經常恩信稱義
[00:16:25.000 --> 00:16:27.000]  我看到很多人說
[00:16:27.000 --> 00:16:29.000]  信就行了,不用做那麼多事
[00:16:29.000 --> 00:16:32.000]  不是的,你要聽命,誠於憲制
[00:16:32.000 --> 00:16:34.000]  我們真的那個信
[00:16:34.000 --> 00:16:35.000]  是什麼信呢
[00:16:35.000 --> 00:16:37.000]  是要聽命的
[00:16:37.000 --> 00:16:39.000]  所以接著再看
[00:16:39.000 --> 00:16:41.000]  你們世世代代的男子
[00:16:41.000 --> 00:16:43.000]  無論是在家裡生的
[00:16:43.000 --> 00:16:46.000]  或是用銀紙從外人買來
[00:16:46.000 --> 00:16:48.000]  而不是你後裔生的
[00:16:48.000 --> 00:16:52.000]  都要在生下來的第八天受國禮
[00:16:52.000 --> 00:16:55.000]  這裡說了一件事
[00:16:55.000 --> 00:16:57.000]  不是血統問題
[00:16:57.000 --> 00:17:01.000]  也可以成為亞伯拉罕的子孫
[00:17:01.000 --> 00:17:03.000]  這裡怎麼看
[00:17:03.000 --> 00:17:07.000]  受國禮第八天的時候
[00:17:07.000 --> 00:17:09.000]  這是父親的職責
[00:17:09.000 --> 00:17:12.000]  因為當時受國禮是父親做的
[00:17:12.000 --> 00:17:15.000]  是父親做國禮儀式的
[00:17:15.000 --> 00:17:17.000]  但是我想想
[00:17:17.000 --> 00:17:19.000]  如果第八天的時候
[00:17:19.000 --> 00:17:21.000]  那個小朋友
[00:17:21.000 --> 00:17:23.000]  是不是信上帝呢
[00:17:23.000 --> 00:17:25.000]  是不是恩信稱義呢
[00:17:25.000 --> 00:17:27.000]  因為那時候的儀式沒有那麼小
[00:17:27.000 --> 00:17:29.000]  他不會的
[00:17:29.000 --> 00:17:32.000]  好像現在有些教會
[00:17:32.000 --> 00:17:34.000]  有些傳統教會
[00:17:34.000 --> 00:17:36.000]  有些鷹鞋洗禮
[00:17:36.000 --> 00:17:40.000]  小朋友問你信不信耶穌
[00:17:40.000 --> 00:17:42.000]  他講不出來
[00:17:42.000 --> 00:17:43.000]  你又不知道他信不信
[00:17:43.000 --> 00:17:45.000]  所以到了十二歲以上的時候
[00:17:45.000 --> 00:17:47.000]  有一個叫做堅信禮
[00:17:47.000 --> 00:17:49.000]  又做一個堅信禮
[00:17:49.000 --> 00:17:51.000]  真的看他信不信
[00:17:51.000 --> 00:17:55.000]  國禮其實是一個印證
[00:17:55.000 --> 00:17:56.000]  是沒有什麼能力的
[00:17:56.000 --> 00:17:58.000]  但是有一樣東西
[00:17:58.000 --> 00:17:59.000]  我在想
[00:17:59.000 --> 00:18:02.000]  因為如果不做
[00:18:02.000 --> 00:18:04.000]  不受國禮的男子
[00:18:04.000 --> 00:18:06.000]  必從民眾剪除
[00:18:06.000 --> 00:18:09.000]  因他違背了我的約
[00:18:09.000 --> 00:18:12.000]  如果受國禮的時候
[00:18:12.000 --> 00:18:14.000]  爸爸做的時候
[00:18:14.000 --> 00:18:17.000]  如果爸爸忘記了做怎麼辦
[00:18:17.000 --> 00:18:19.000]  是不是
[00:18:19.000 --> 00:18:21.000]  然後有可能就
[00:18:21.000 --> 00:18:24.000]  不知道怎麼做
