
[00:00:00.000 --> 00:00:03.080]  大家好,很久不見
[00:04:51.400 --> 00:04:55.680]  但生命不是我們捉得住的東西
[00:04:55.680 --> 00:04:57.480]  過了就是過了
[00:04:57.480 --> 00:04:59.240]  又是說剛才那件事
[00:04:59.360 --> 00:05:03.680]  不知道復活節聽說有百萬人走出去
[00:05:03.680 --> 00:05:05.680]  你有沒有份呢?
[00:05:05.680 --> 00:05:09.520]  你出去了
[00:05:09.520 --> 00:05:11.520]  去看櫻花
[00:05:11.520 --> 00:05:12.800]  很開心
[00:05:12.800 --> 00:05:14.400]  拍了照片
[00:05:14.400 --> 00:05:15.800]  拍了影片
[00:05:15.800 --> 00:05:18.440]  拿了回來之後大家有沒有看過這些照片
[00:05:18.440 --> 00:05:20.120]  有沒有看過這些照片
[00:05:20.120 --> 00:05:22.120]  有沒有看過你拍的影片
[00:05:22.120 --> 00:05:23.640]  沒有了
[00:05:23.640 --> 00:05:28.200]  你看過的照片不是那一刻的感覺
[00:05:28.200 --> 00:05:33.520]  可能自己拍的那個人也有可能感覺到
[00:05:33.520 --> 00:05:35.520]  因為記憶
[00:05:35.520 --> 00:05:37.520]  你試試給別人看
[00:05:37.520 --> 00:05:38.520]  沒有去的那個
[00:05:38.520 --> 00:05:40.200]  他看了一會就不想看了
[00:05:40.200 --> 00:05:45.280]  因為那張照片是表達不到當時的情景
[00:05:45.280 --> 00:05:47.600]  你站在那裏那一刻
[00:05:47.600 --> 00:05:51.320]  你的感受是看那張照片是看不出來的
[00:05:51.320 --> 00:05:54.600]  就算你拍了影片也不會感受到
[00:05:54.600 --> 00:05:55.600]  就是這樣
[00:05:55.600 --> 00:05:57.960]  過去了就是過去了
[00:05:57.960 --> 00:06:00.520]  當然我們很清楚
[00:06:00.520 --> 00:06:03.280]  去到最後死亡的一刻
[00:06:03.280 --> 00:06:05.280]  就什麼都沒有了
[00:06:05.280 --> 00:06:07.280]  我們真的捉不住了
[00:06:07.280 --> 00:06:08.600]  但你知不知道
[00:06:08.600 --> 00:06:13.840]  一直在人生裏慢慢我們一樣一樣都要放下
[00:06:13.840 --> 00:06:15.320]  去到某個地步
[00:06:15.320 --> 00:06:18.600]  我們每一樣慢慢一樣一樣放下
[00:06:18.600 --> 00:06:20.120]  例如
[00:06:20.120 --> 00:06:22.120]  青春
[00:06:22.120 --> 00:06:25.320]  年輕的時候多帥多美女也好
[00:06:25.320 --> 00:06:26.760]  過了一段時間之後
[00:06:26.760 --> 00:06:28.760]  就沒有那麼帥了
[00:06:28.760 --> 00:06:30.760]  對不對?
[00:06:30.760 --> 00:06:33.760]  還有如果你是運動型的人
[00:06:33.760 --> 00:06:34.760]  你就會感覺到
[00:06:34.760 --> 00:06:37.760]  有時經常跑步
[00:06:37.760 --> 00:06:38.760]  或者怎樣
[00:06:38.760 --> 00:06:40.760]  到一個地步就做不到了
[00:06:40.760 --> 00:06:41.760]  我有一個朋友
[00:06:41.760 --> 00:06:43.760]  他是喜歡行山的
[00:06:43.760 --> 00:06:45.760]  經常行山的
[00:06:45.760 --> 00:06:47.760]  很健美的
[00:06:47.760 --> 00:06:48.760]  我告訴你
[00:06:48.760 --> 00:06:50.760]  去到某個歲數的時候
[00:06:50.760 --> 00:06:53.760]  他行山有一次腳痛
[00:06:53.760 --> 00:06:54.760]  去看醫生
[00:06:54.760 --> 00:06:56.760]  醫生告訴他
[00:06:56.760 --> 00:06:58.760]  某某人不要再行那麼多了
[00:06:58.760 --> 00:07:02.760]  對你的膝蓋有害
[00:07:02.760 --> 00:07:05.760]  原來運動多一點
[00:07:05.760 --> 00:07:07.760]  去到某個階段
[00:07:07.760 --> 00:07:09.760]  可能沒有幫助
[00:07:09.760 --> 00:07:12.760]  還會有害
[00:07:12.760 --> 00:07:13.760]  記憶
[00:07:13.760 --> 00:07:14.760]  還是很能記憶的
[00:07:14.760 --> 00:07:16.760]  就是二十年前的事
[00:07:16.760 --> 00:07:18.760]  昨天的事就忘記了
[00:07:18.760 --> 00:07:20.760]  還有就是
[00:07:20.760 --> 00:07:21.760]  最明顯的是什麼呢?
[00:07:21.760 --> 00:07:24.760]  當我們退休那一刻的時候
[00:07:24.760 --> 00:07:28.760]  就在社會的角色
[00:07:28.760 --> 00:07:30.760]  權柄性的東西
[00:07:30.760 --> 00:07:31.760]  你放下了
[00:07:31.760 --> 00:07:33.760]  就沒有了
[00:07:33.760 --> 00:07:35.760]  所以大家不要以為
[00:07:35.760 --> 00:07:36.760]  就是死亡那一刻的時候
[00:07:36.760 --> 00:07:38.760]  我們才會全部放下
[00:07:38.760 --> 00:07:40.760]  實在我們人生一路一路
[00:07:40.760 --> 00:07:42.760]  一樣一樣東西放下
[00:07:42.760 --> 00:07:43.760]  去到最後一刻
[00:07:43.760 --> 00:07:45.760]  當然就什麼都要放下
[00:07:45.760 --> 00:07:49.760]  所以這個就是傳道者說的虛空
[00:07:49.760 --> 00:07:51.760]  是暴風來的
[00:07:51.760 --> 00:07:53.760]  生命是我們可以享受到
[00:07:53.760 --> 00:07:55.760]  我們經歷到
[00:07:55.760 --> 00:07:57.760]  但是你抓不住的
[00:07:57.760 --> 00:08:00.760]  你多喜歡那樣東西
[00:08:00.760 --> 00:08:02.760]  最後還是抓不住的
[00:08:02.760 --> 00:08:03.760]  但不只是這樣
[00:08:03.760 --> 00:08:04.760]  還有什麼呢?
[00:08:04.760 --> 00:08:06.760]  就是彎曲的
[00:08:06.760 --> 00:08:08.760]  就是不可以變回直的
[00:08:08.760 --> 00:08:09.760]  不可以再彎回直的
[00:08:09.760 --> 00:08:11.760]  實在有一段經文
[00:08:11.760 --> 00:08:12.760]  我沒有在這裡打出來的
[00:08:12.760 --> 00:08:14.760]  七章第十三節
[00:08:17.760 --> 00:08:19.760]  那裡說
[00:08:19.760 --> 00:08:22.760]  因神使彎曲的
[00:08:22.760 --> 00:08:24.760]  誰能變為直呢?
[00:08:24.760 --> 00:08:26.760]  那個就反而明白一點
[00:08:26.760 --> 00:08:28.760]  神使彎曲了
[00:08:28.760 --> 00:08:30.760]  我們不能彎回直
[00:08:30.760 --> 00:08:31.760]  不過在這裡
[00:08:31.760 --> 00:08:32.760]  他應該不是在說那樣東西
[00:08:32.760 --> 00:08:34.760]  他不是在說神使彎曲的
[00:08:34.760 --> 00:08:35.760]  為什麼呢?
[00:08:35.760 --> 00:08:37.760]  這個是一十五節上
[00:08:37.760 --> 00:08:38.760]  有個下的
[00:08:38.760 --> 00:08:41.760]  缺乏的不計其數
[00:08:41.760 --> 00:08:43.760]  那個很明顯不是和神有關係
[00:08:43.760 --> 00:08:46.760]  缺乏的不是神使這個世界的東西缺乏的
[00:08:46.760 --> 00:08:48.760]  神創造這個世界的時候
[00:08:48.760 --> 00:08:50.760]  是伊甸園
[00:08:50.760 --> 00:08:51.760]  是很美麗的
[00:08:51.760 --> 00:08:53.760]  每樣東西都豐足的
[00:08:53.760 --> 00:08:55.760]  是我們弄得每樣東西都缺乏的
[00:08:55.760 --> 00:08:57.760]  所以很明顯這個都不是神的東西
[00:08:57.760 --> 00:08:59.760]  所以在一章第十五節
[00:08:59.760 --> 00:09:02.760]  他不是在說神使彎曲的東西
[00:09:02.760 --> 00:09:05.760]  是我們自己去彎曲了
[00:09:05.760 --> 00:09:07.760]  你想想關係就夠了
[00:09:07.760 --> 00:09:09.760]  我們人生有多少個關係呢?
[00:09:09.760 --> 00:09:11.760]  是我們自己親手彎曲了
[00:09:11.760 --> 00:09:12.760]  彎曲了之後
[00:09:12.760 --> 00:09:14.760]  我們能不能彎回直呢?
[00:09:14.760 --> 00:09:16.760]  一支鐵線
[00:09:16.760 --> 00:09:18.760]  彎曲了都彎不回直
[00:09:18.760 --> 00:09:21.760]  不要說是一段感情
[00:09:21.760 --> 00:09:22.760]  對不對?
[00:09:22.760 --> 00:09:24.760]  我們可以忘記
[00:09:24.760 --> 00:09:26.760]  我們不是真的可以忘記
[00:09:26.760 --> 00:09:28.760]  我們可以赦免
[00:09:28.760 --> 00:09:30.760]  我們可以算了
[00:09:30.760 --> 00:09:33.760]  但是當我們有些東西
[00:09:33.760 --> 00:09:36.760]  經歷了彎曲的經歷之後
[00:09:36.760 --> 00:09:38.760]  實在是彎不回直的
[00:09:38.760 --> 00:09:40.760]  社會有多少東西都是
[00:09:40.760 --> 00:09:41.760]  彎曲了之後
[00:09:41.760 --> 00:09:43.760]  哪裡彎得回直呢?
[00:09:43.760 --> 00:09:45.760]  傳統者就看到了這一點
[00:09:45.760 --> 00:09:47.760]  不止這樣
[00:09:47.760 --> 00:09:50.760]  還有一個缺乏的是什麼呢?
[00:09:50.760 --> 00:09:54.760]  多到數不清楚
[00:09:54.760 --> 00:09:57.760]  這個這麼明顯
[00:09:57.760 --> 00:09:59.760]  好像都不用說
[00:09:59.760 --> 00:10:01.760]  大家有沒有想過
[00:10:01.760 --> 00:10:03.760]  這個世界缺乏的東西
[00:10:03.760 --> 00:10:05.760]  多到數不清楚
[00:10:05.760 --> 00:10:07.760]  根本數不清楚
[00:10:07.760 --> 00:10:10.760]  不過從這個角度來看
[00:10:10.760 --> 00:10:15.760]  今天2023年
[00:10:15.760 --> 00:10:18.760]  原來這個世界已經有80億人
[00:10:18.760 --> 00:10:20.760]  經常說新冠病毒
[00:10:20.760 --> 00:10:21.760]  殺了很多人
[00:10:21.760 --> 00:10:24.760]  但人數又一直升
[00:10:24.760 --> 00:10:28.760]  現在世界最有錢的人
[00:10:28.760 --> 00:10:30.760]  應該是馬克思
[00:10:30.760 --> 00:10:31.760]  Elon Musk
[00:10:31.760 --> 00:10:33.760]  有段時間他說不是
[00:10:33.760 --> 00:10:34.760]  現在又說了
[00:10:34.760 --> 00:10:37.760]  他最有錢的那一刻
[00:10:37.760 --> 00:10:42.760]  實在是2021年的後半段
[00:10:42.760 --> 00:10:43.760]  多少錢呢?
[00:10:43.760 --> 00:10:45.760]  3200億
[00:10:45.760 --> 00:10:47.760]  我現在沒試過有一個人
[00:10:47.760 --> 00:10:48.760]  有這麼多錢
[00:10:48.760 --> 00:10:51.760]  他現在只剩下一半
[00:10:51.760 --> 00:10:54.760]  在當時他最有錢的那一刻
[00:10:54.760 --> 00:10:56.760]  如果他捐出全副身家
[00:10:56.760 --> 00:10:58.760]  給這個世界
[00:10:58.760 --> 00:10:59.760]  你知不知道每個人
[00:10:59.760 --> 00:11:01.760]  能拿到多少錢?
[00:11:01.760 --> 00:11:03.760]  40元美金
[00:11:03.760 --> 00:11:06.760]  我們香港最低工資
[00:11:06.760 --> 00:11:07.760]  工資是40元
[00:11:07.760 --> 00:11:10.760]  不過是港幣
[00:11:10.760 --> 00:11:13.760]  40元美金
[00:11:13.760 --> 00:11:14.760]  可以做到什麼呢?
[00:11:14.760 --> 00:11:16.760]  可以幫到什麼呢?
[00:11:16.760 --> 00:11:17.760]  當然大家說
[00:11:17.760 --> 00:11:19.760]  一個最有錢的人
[00:11:19.760 --> 00:11:22.760]  10個最有錢的人
[00:11:22.760 --> 00:11:25.760]  可能又不同了
[00:11:25.760 --> 00:11:26.760]  不如這樣說吧
[00:11:26.760 --> 00:11:27.760]  100個?
[00:11:27.760 --> 00:11:29.760]  1萬個?
[00:11:29.760 --> 00:11:30.760]  不如我們將這個世界
[00:11:30.760 --> 00:11:33.760]  分開一半
[00:11:33.760 --> 00:11:37.760]  一半是能幫助別人的那一半
[00:11:37.760 --> 00:11:41.760]  另一半是需要別人幫助的那一半
[00:11:41.760 --> 00:11:43.760]  能幫助別人的那一半
[00:11:43.760 --> 00:11:46.760]  應該和大家很有關係
[00:11:46.760 --> 00:11:49.760]  能否做到呢?
[00:11:49.760 --> 00:11:52.760]  能否幫助別人的那一半
[00:11:52.760 --> 00:11:54.760]  可能可以的
[00:11:54.760 --> 00:11:55.760]  但我這樣說
[00:11:55.760 --> 00:11:56.760]  大家都知道
[00:11:56.760 --> 00:11:58.760]  這是一個夢想
[00:11:58.760 --> 00:11:59.760]  科幻片嗎?
[00:11:59.760 --> 00:12:02.760]  無端端叫有錢的
[00:12:02.760 --> 00:12:03.760]  要拿錢出來給別人
[00:12:03.760 --> 00:12:05.760]  哪裡會做呢?
[00:12:05.760 --> 00:12:07.760]  所以根本不會發生的事
[00:12:07.760 --> 00:12:09.760]  傳導者都知道
[00:12:09.760 --> 00:12:11.760]  所以是不會發生的事
[00:12:11.760 --> 00:12:15.760]  現在是說錢或物質
[00:12:15.760 --> 00:12:17.760]  缺乏
[00:12:17.760 --> 00:12:19.760]  不只是物質
[00:12:19.760 --> 00:12:23.760]  很多人感情的需要
[00:12:23.760 --> 00:12:24.760]  社交的需要
[00:12:24.760 --> 00:12:27.760]  你知道缺乏有多少需要嗎?
[00:12:27.760 --> 00:12:29.760]  所以傳導者知道
[00:12:29.760 --> 00:12:32.760]  是不可能滿足到的
[00:12:32.760 --> 00:12:34.760]  傳導者可能是所羅門
[00:12:34.760 --> 00:12:35.760]  為什麼呢?
[00:12:35.760 --> 00:12:37.760]  因為他說大衛之子
[00:12:37.760 --> 00:12:39.760]  那麼有智慧
[00:12:39.760 --> 00:12:41.760]  當然是所羅門
[00:12:41.760 --> 00:12:43.760]  所以是有可能的
[00:12:43.760 --> 00:12:44.760]  但你不要以為
[00:12:44.760 --> 00:12:47.760]  那個子的字
[00:12:47.760 --> 00:12:48.760]  只是後人的意思
[00:12:48.760 --> 00:12:51.760]  所以耶穌也是大衛之子
[00:12:51.760 --> 00:12:54.760]  所以沒有兩隻親生出來的
[00:12:54.760 --> 00:12:56.760]  才用那個字
[00:12:56.760 --> 00:12:58.760]  他怎樣都好
[00:12:58.760 --> 00:13:00.760]  大衛的後人
[00:13:00.760 --> 00:13:01.760]  就算不是所羅門
[00:13:01.760 --> 00:13:03.760]  有幾樣東西一定是
[00:13:03.760 --> 00:13:04.760]  他很厲害
[00:13:04.760 --> 00:13:06.760]  很有權柄
[00:13:06.760 --> 00:13:07.760]  他是做官的
[00:13:07.760 --> 00:13:09.760]  或者是皇帝那類的人
[00:13:09.760 --> 00:13:10.760]  還有
[00:13:10.760 --> 00:13:11.760]  他是很有錢的
[00:13:11.760 --> 00:13:13.760]  但他也知道
[00:13:13.760 --> 00:13:15.760]  這個世界的需要
[00:13:15.760 --> 00:13:18.760]  根本是滿足不到的
[00:13:18.760 --> 00:13:21.760]  說到這裡
[00:13:21.760 --> 00:13:28.760]  (咳嗽)
[00:13:28.760 --> 00:13:29.760]  我們說
[00:13:29.760 --> 00:13:31.760]  最低限度他有智慧
[00:13:31.760 --> 00:13:33.760]  智慧不行嗎?
[00:13:33.760 --> 00:13:34.760]  他那麼厲害
[00:13:34.760 --> 00:13:36.760]  如果是所羅門更加是
[00:13:36.760 --> 00:13:37.760]  是
[00:13:37.760 --> 00:13:41.760]  但智慧原來也幫不到
[00:13:41.760 --> 00:13:42.760]  為什麼呢?
[00:13:42.760 --> 00:13:44.760]  實際上智慧最能幫到的
[00:13:44.760 --> 00:13:46.760]  是特定的東西
[00:13:46.760 --> 00:13:47.760]  在聖經裡
[00:13:47.760 --> 00:13:50.760]  如果道門破了
[00:13:50.760 --> 00:13:53.760]  你找一個懂得整道門的人
[00:13:53.760 --> 00:13:55.760]  把道門放上去
[00:13:55.760 --> 00:13:57.760]  那個人也是有智慧的
[00:13:57.760 --> 00:13:59.760]  是一種智慧
[00:13:59.760 --> 00:14:01.760]  特定的東西
[00:14:01.760 --> 00:14:02.760]  就可以了
[00:14:02.760 --> 00:14:04.760]  但普世性的東西
[00:14:04.760 --> 00:14:06.760]  是沒有人有智慧
[00:14:06.760 --> 00:14:07.760]  可以解決的
[00:14:07.760 --> 00:14:10.760]  我給一個很簡單的例子
[00:14:10.760 --> 00:14:12.760]  是很適合香港的
[00:14:12.760 --> 00:14:13.760]  你想想
[00:14:13.760 --> 00:14:14.760]  我們有高樓大廈
[00:14:14.760 --> 00:14:16.760]  50層樓
[00:14:16.760 --> 00:14:18.760]  做出來
[00:14:18.760 --> 00:14:23.760]  建造到一座50層樓的大廈
[00:14:23.760 --> 00:14:25.760]  是很有智慧的
[00:14:25.760 --> 00:14:28.760]  既然有這樣的智慧
[00:14:28.760 --> 00:14:31.760]  香港就沒有住屋的問題
[00:14:31.760 --> 00:14:33.760]  不是嗎?
[00:14:33.760 --> 00:14:34.760]  我這樣說的時候
[00:14:34.760 --> 00:14:35.760]  大家會說
[00:14:35.760 --> 00:14:36.760]  當然不是
[00:14:36.760 --> 00:14:37.760]  為什麼?
[00:14:37.760 --> 00:14:40.760]  因為這不只是一個工程的問題
[00:14:40.760 --> 00:14:43.760]  這不只是一個數學的問題
[00:14:43.760 --> 00:14:47.760]  要建多少座50層樓的屋
[00:14:47.760 --> 00:14:50.760]  才可以裝滿香港這麼多人
[00:14:50.760 --> 00:14:53.760]  根本就不是一個數學的問題
[00:14:53.760 --> 00:14:55.760]  也不是一個工程的問題
[00:14:55.760 --> 00:14:58.760]  有很多不同的東西在裡面
[00:14:58.760 --> 00:15:01.760]  包括最重要的東西是什麼?
[00:15:01.760 --> 00:15:02.760]  是罪
[00:15:02.760 --> 00:15:06.760]  我也不是說有錢人是有罪
[00:15:06.760 --> 00:15:08.760]  沒錢人也有罪
[00:15:08.760 --> 00:15:10.760]  大家都會貪
[00:15:10.760 --> 00:15:12.760]  所以搞到做不到
[00:15:12.760 --> 00:15:15.760]  智慧也解決不了
[00:15:15.760 --> 00:15:19.760]  因為有些人
[00:15:19.760 --> 00:15:21.760]  他也很有智慧
[00:15:21.760 --> 00:15:23.760]  邪惡的人也可以很有智慧
[00:15:23.760 --> 00:15:26.760]  所以智慧是解決不了罪惡
[00:15:26.760 --> 00:15:27.760]  如果解決了
[00:15:27.760 --> 00:15:30.760]  所羅門本身就不會犯罪
[00:15:30.760 --> 00:15:32.760]  所以到了這一刻
[00:15:32.760 --> 00:15:35.760]  應該是很灰暗的
[00:15:35.760 --> 00:15:36.760]  是吧?
[00:15:36.760 --> 00:15:39.760]  基本上
[00:15:39.760 --> 00:15:42.760]  去到那個
[00:15:42.760 --> 00:15:43.760]  去到結論
[00:15:43.760 --> 00:15:44.760]  去到這一刻的時候
[00:15:44.760 --> 00:15:47.760]  我們的生命是短暫
[00:15:47.760 --> 00:15:49.760]  我們多喜歡的東西
[00:15:49.760 --> 00:15:52.760]  在我們經歷了之後就過去
[00:15:52.760 --> 00:15:54.760]  你捉不住的
[00:15:54.760 --> 00:15:57.760]  這個世界很多彎曲了的東西
[00:15:57.760 --> 00:16:00.760]  我們是咬不回的
[00:16:00.760 --> 00:16:01.760]  是吧?
[00:16:01.760 --> 00:16:02.760]  需要無數
[00:16:02.760 --> 00:16:05.760]  我們也滿足不了
[00:16:05.760 --> 00:16:07.760]  就是這樣
[00:16:07.760 --> 00:16:09.760]  到了這裡
[00:16:09.760 --> 00:16:12.760]  聽到這樣說就很負面
[00:16:12.760 --> 00:16:14.760]  但是這件事就很奇怪
[00:16:14.760 --> 00:16:16.760]  如果大家去讀傳道書
[00:16:16.760 --> 00:16:19.760]  去對這個世界
[00:16:19.760 --> 00:16:22.760]  是很負面的
[00:16:22.760 --> 00:16:25.760]  但是他怎樣面對世界
[00:16:25.760 --> 00:16:26.760]  是很正面的
[00:16:26.760 --> 00:16:28.760]  你說怎麼可以這樣呢?
[00:16:28.760 --> 00:16:31.760]  他看到的情況既然是這麼負面
[00:16:31.760 --> 00:16:33.760]  為什麼他還會有這麼積極
[00:16:33.760 --> 00:16:35.760]  這麼正面的角度
[00:16:35.760 --> 00:16:37.760]  來看待這個世界呢?
[00:16:37.760 --> 00:16:38.760]  我告訴你為什麼
[00:16:38.760 --> 00:16:40.760]  因為他找了一會兒
[00:16:40.760 --> 00:16:43.760]  他找到一個永恆的東西
[00:16:43.760 --> 00:16:46.760]  剛才說每樣東西都無常
[00:16:46.760 --> 00:16:48.760]  過眼雲煙
[00:16:48.760 --> 00:16:50.760]  但是他找到一樣東西
[00:16:50.760 --> 00:16:51.760]  是永遠的
[00:16:51.760 --> 00:16:53.760]  大家一起讀這個
[00:16:53.760 --> 00:16:54.760]  「日而起」
[00:16:55.760 --> 00:17:08.760]  (唸書)
[00:17:08.760 --> 00:17:10.760]  原來有一樣東西
[00:17:10.760 --> 00:17:11.760]  他找了一會兒
[00:17:11.760 --> 00:17:13.760]  發現有一樣東西是永恆的
[00:17:13.760 --> 00:17:14.760]  是神
[00:17:14.760 --> 00:17:16.760]  和神做的事是永恆的
[00:17:16.760 --> 00:17:18.760]  對他來說
[00:17:18.760 --> 00:17:20.760]  這個就好像一個盤石
[00:17:20.760 --> 00:17:22.760]  你跌到一個地步
[00:17:22.760 --> 00:17:23.760]  你到一個地步
[00:17:23.760 --> 00:17:25.760]  你有一個地方你能站住
[00:17:25.760 --> 00:17:26.760]  他能站住的是什麼呢?
[00:17:26.760 --> 00:17:27.760]  他的生命的盤石
[00:17:27.760 --> 00:17:28.760]  就是神
[00:17:28.760 --> 00:17:30.760]  是永恆的
[00:17:30.760 --> 00:17:32.760]  神做的事是永恆的
[00:17:32.760 --> 00:17:35.760]  每樣東西都是過眼雲煙
[00:17:35.760 --> 00:17:36.760]  眨眼又過
