
[00:00:00.000 --> 00:00:09.000]  歡迎各位回來,因為今天是假期,所以冷氣好像弱弱的
[00:14:32.000 --> 00:14:34.000]  不是憑勇氣可以領受
[00:14:34.000 --> 00:14:37.000]  而是有信心才可以領受
[00:14:37.000 --> 00:14:40.000]  相信上帝一定會賜下這些應許
[00:14:40.000 --> 00:14:43.000]  所以我們需要信心
[00:14:43.000 --> 00:14:49.000]  不過當然要說教會的觀察
[00:14:49.000 --> 00:14:52.000]  在我的觀察中
[00:14:52.000 --> 00:14:59.000]  我們很多信徒過著不需要信心的信仰生活
[00:14:59.000 --> 00:15:02.000]  因為我們信得太過安全
[00:15:02.000 --> 00:15:05.000]  正如盧峰大師剛才所說
[00:15:05.000 --> 00:15:08.000]  信仰本身是一個冒險的旅程
[00:15:08.000 --> 00:15:12.000]  但我們今天很多信徒都失去了冒險的精神
[00:15:12.000 --> 00:15:17.000]  早幾年,胡宗作了一首歌「為主瘋狂」
[00:15:17.000 --> 00:15:20.000]  只是唱的,誰會做呢?
[00:15:20.000 --> 00:15:23.000]  「為主瘋狂」就像政客們的口號一樣
[00:15:23.000 --> 00:15:25.000]  只有「港」字
[00:15:25.000 --> 00:15:31.000]  我們好像每個星期圍在一個安書區互相誇耀
[00:15:31.000 --> 00:15:34.000]  懷緬昔日黃金歲月
[00:15:34.000 --> 00:15:37.000]  我們曾經多麼復興
[00:15:37.000 --> 00:15:40.000]  我們數算過往驕人的業績
[00:15:40.000 --> 00:15:42.000]  然後每個星期周而復始
[00:15:42.000 --> 00:15:45.000]  這是我們教會的一個問題
[00:15:45.000 --> 00:15:50.000]  彷彿過著不需要信心的信仰生活
[00:15:50.000 --> 00:15:59.000]  同時我們也是一間不需要上帝都能運作正常的教會
[00:15:59.000 --> 00:16:01.000]  因為一切都在掌握之內
[00:16:01.000 --> 00:16:04.000]  我們不會讓任何亂子出現
[00:16:04.000 --> 00:16:08.000]  我們會做好一切風險的管理
[00:16:08.000 --> 00:16:12.000]  反而那些的獻金、金錢、制度、計劃
[00:16:12.000 --> 00:16:15.000]  才是我們教會倚靠的對象
[00:16:15.000 --> 00:16:21.000]  甚至我們經常都
[00:16:21.000 --> 00:16:23.000]  之前我也有形容過
[00:16:23.000 --> 00:16:25.000]  我們有理性
[00:16:25.000 --> 00:16:28.000]  我們識經,我覺得也不差
[00:16:28.000 --> 00:16:32.000]  我們看聖經,我們會有理性、有邏輯的思考
[00:16:32.000 --> 00:16:34.000]  我們有時也會有感性
[00:16:34.000 --> 00:16:37.000]  小組裡的分享,我們代禱也會有感性
[00:16:37.000 --> 00:16:40.000]  但我們失去的是一種靈性
[00:16:40.000 --> 00:16:42.000]  彷彿我們不需要信心
[00:16:42.000 --> 00:16:44.000]  我們也不需要上帝
[00:16:44.000 --> 00:16:46.000]  因為一切都在我們自己的掌握之內
[00:16:46.000 --> 00:16:51.000]  為什麼經常在台上要說讀經、祈禱、靈修
[00:16:51.000 --> 00:16:53.000]  說了這麼多年
[00:16:53.000 --> 00:16:55.000]  我不知道,我做了九年
[00:16:55.000 --> 00:16:58.000]  有誰在九年裡看過一次聖經?
[00:16:58.000 --> 00:17:00.000]  有誰嗎?
[00:17:00.000 --> 00:17:02.000]  有些人有
[00:17:02.000 --> 00:17:05.000]  大部分的反應都是這樣
[00:17:05.000 --> 00:17:08.000]  正正因為台下的弟兄姊妹
[00:17:08.000 --> 00:17:12.000]  我們都沒有做好我們的讀經、祈禱和靈修
[00:17:12.000 --> 00:17:16.000]  所以我們就在台上不斷地說
[00:17:16.000 --> 00:17:21.000]  如果我們是一間失去上帝的教會
[00:17:21.000 --> 00:17:24.000]  其實我們所做的、所建立的
[00:17:24.000 --> 00:17:28.000]  只是人手建造的一個巴別塔
[00:17:28.000 --> 00:17:31.000]  這是第二個提醒
[00:17:31.000 --> 00:17:34.000]  盼望我們重拾那份信心
[00:17:34.000 --> 00:17:37.000]  帶著一份冒險精神
[00:17:37.000 --> 00:17:40.000]  去讓上帝挑戰我們的生命
[00:17:40.000 --> 00:17:42.000]  跨出我們的安書區
[00:17:42.000 --> 00:17:45.000]  去嘗試為祂瘋狂
[00:17:45.000 --> 00:17:49.000]  第三塊石頭就是「現在你要起來」
[00:17:49.000 --> 00:17:54.000]  經文就像一個先知書一樣
[00:17:54.000 --> 00:17:56.000]  其實如果你看一些先知書的記載
[00:17:56.000 --> 00:18:00.000]  都是在說一個日子、時間點
[00:18:00.000 --> 00:18:03.000]  可能是誰作王的時間
[00:18:03.000 --> 00:18:07.000]  上帝的說話就要曉遇誰才知道
[00:18:07.000 --> 00:18:12.000]  同樣在《約書亞記》的內容很相似
[00:18:12.000 --> 00:18:14.000]  就是「他獨人摩西死了」
[00:18:14.000 --> 00:18:17.000]  就像烏西亞王彬的那一年
[00:18:17.000 --> 00:18:19.000]  二賽華見到異象
[00:18:19.000 --> 00:18:23.000]  因此耶和華對摩西的助手亂的兒子
[00:18:23.000 --> 00:18:26.000]  約書亞的說話其實是一個呼召的技術
[00:18:26.000 --> 00:18:30.000]  呼召約書亞就像一位先知一樣去回應他
[00:18:30.000 --> 00:18:35.000]  但這個呼召的技術不是當刻才去做的
[00:18:35.000 --> 00:18:38.000]  其實一早上帝已經揀選
[00:18:38.000 --> 00:18:40.000]  已經預備了約書亞
[00:18:40.000 --> 00:18:45.000]  約書亞亦不是在約書亞記才出場
[00:18:45.000 --> 00:18:47.000]  在很早的日子,在出埃及記
[00:18:47.000 --> 00:18:49.000]  他已經以一個戰士
[00:18:49.000 --> 00:18:52.000]  甚至是以色列民的元帥的身份出現
[00:18:52.000 --> 00:18:55.000]  他帶兵出去和亞馬利人去爭戰
[00:18:55.000 --> 00:19:00.000]  當時摩西在山上舉手祈禱
[00:19:00.000 --> 00:19:03.000]  當手垂下的時候
[00:19:03.000 --> 00:19:05.000]  一班以色列民就輸
[00:19:05.000 --> 00:19:07.000]  當他舉高雙手
[00:19:07.000 --> 00:19:09.000]  以色列民就贏了
[00:19:09.000 --> 00:19:12.000]  當時下去打仗的那個就是約書亞
[00:19:12.000 --> 00:19:15.000]  經文形容他是摩西年輕的幫手
[00:19:15.000 --> 00:19:19.000]  然後到二十四章三十二章
[00:19:19.000 --> 00:19:23.000]  他都是陪摩西上山去領受十屆的那一位
[00:19:23.000 --> 00:19:26.000]  甚至他是同進會幕
[00:19:26.000 --> 00:19:29.000]  沒有什麼人可以一起進入會幕
[00:19:29.000 --> 00:19:31.000]  唯獨是他
[00:19:31.000 --> 00:19:33.000]  到了文素記可能有一點點黑歷史
[00:19:33.000 --> 00:19:38.000]  他曾經因為嫉妒而禁止其他族長去說預言
[00:19:38.000 --> 00:19:41.000]  但到了文素記之後
[00:19:41.000 --> 00:19:44.000]  亦成為了探子的其中一人
[00:19:44.000 --> 00:19:47.000]  經文形容他原本的名字不是約書亞
[00:19:47.000 --> 00:19:49.000]  而是何西亞
[00:19:49.000 --> 00:19:52.000]  而在聖經裏面有改名的行動
[00:19:52.000 --> 00:19:54.000]  都是一些重要的人物
[00:19:54.000 --> 00:19:56.000]  譬如亞伯拉罕
[00:19:56.000 --> 00:19:58.000]  由亞伯蘭改成亞伯拉罕
[00:19:58.000 --> 00:20:00.000]  譬如是雅各
[00:20:00.000 --> 00:20:02.000]  由雅各變成以色列
[00:20:02.000 --> 00:20:04.000]  在這段經文裏面
[00:20:04.000 --> 00:20:06.000]  摩西就幫約書亞改名
[00:20:06.000 --> 00:20:09.000]  好像一個重點栽培一樣
[00:20:09.000 --> 00:20:11.000]  而在其他平衡的經文
[00:20:11.000 --> 00:20:14.000]  我們都見到他出身都顯赫
[00:20:14.000 --> 00:20:18.000]  他的祖父亦是以法連的族長
[00:20:18.000 --> 00:20:21.000]  因此他都是一個風雲的人物
[00:20:21.000 --> 00:20:23.000]  上帝已經揀選他
[00:20:23.000 --> 00:20:24.000]  預備了他
[00:20:24.000 --> 00:20:26.000]  不過到了約書亞記的時候
[00:20:26.000 --> 00:20:29.000]  我們經常都覺得約書亞應該是年輕
[00:20:29.000 --> 00:20:30.000]  帥哥
[00:20:30.000 --> 00:20:32.000]  大大隻隻
[00:20:32.000 --> 00:20:35.000]  不過如果我們看回後面的經文
[00:20:35.000 --> 00:20:38.000]  經文形容那時候和他一起做探子的嘉勒
[00:20:38.000 --> 00:20:41.000]  窺探嘉勒的時候已經四十歲
[00:20:41.000 --> 00:20:45.000]  到了希伯倫遺孽的時候
[00:20:45.000 --> 00:20:47.000]  就已經八十五歲
[00:20:47.000 --> 00:20:51.000]  約書亞記的約書亞不是一個年輕人
[00:20:51.000 --> 00:20:54.000]  甚至不是四十歲的壯年
[00:20:54.000 --> 00:20:57.000]  而是八十多歲的老人家
[00:20:57.000 --> 00:21:00.000]  已經是八十多歲的老人家
[00:21:00.000 --> 00:21:03.000]  因此上帝的呼召和裝備
[00:21:03.000 --> 00:21:06.000]  不是那一刻才臨到
[00:21:06.000 --> 00:21:10.000]  而是用了四十多年去裝備去預備
[00:21:10.000 --> 00:21:12.000]  長時間的裝備
[00:21:12.000 --> 00:21:14.000]  因為沒有人一出生就是英雄
[00:21:14.000 --> 00:21:17.000]  上帝很早已經預備了摩西的繼承人
[00:21:17.000 --> 00:21:19.000]  透過不同的經歷
[00:21:19.000 --> 00:21:22.000]  訓練、雕琢和塗造他的僕人
[00:21:22.000 --> 00:21:26.000]  因此我們要做的就是預備好自己
[00:21:26.000 --> 00:21:28.000]  成為更好的自己
[00:21:28.000 --> 00:21:29.000]  當時間到了
[00:21:29.000 --> 00:21:31.000]  就是我們起來的時候
[00:21:31.000 --> 00:21:36.000]  我不知道今天上帝會不會揀選你們在座
[00:21:36.000 --> 00:21:40.000]  任何一個將來有機會去到不同的教會
[00:21:40.000 --> 00:21:42.000]  去到不同的地方去服侍他
[00:21:42.000 --> 00:21:45.000]  但我們能夠做的就是成為更好的自己
[00:21:45.000 --> 00:21:48.000]  不斷地成長,繼續地去成長
[00:21:48.000 --> 00:21:53.000]  年初我在領袖退休營都分享過
[00:21:53.000 --> 00:21:55.000]  在九年我當然成長了很多
[00:21:55.000 --> 00:21:57.000]  迫著都要成長
[00:21:57.000 --> 00:22:01.000]  在九年粗略的估計
[00:22:01.000 --> 00:22:04.000]  其實我講了差不多四百九十篇
[00:22:04.000 --> 00:22:09.000]  有日子、有講題
[00:22:09.000 --> 00:22:11.000]  全部都在我的檔案裡
[00:22:11.000 --> 00:22:16.000]  四百九十篇到我覺得對我來說都是一個磨練
[00:22:16.000 --> 00:22:20.000]  在我認為自己強的地方繼續去進步
[00:22:20.000 --> 00:22:25.000]  同時間上帝也給了我很多機會
[00:22:25.000 --> 00:22:27.000]  去認識大家
[00:22:27.000 --> 00:22:29.000]  也和大家
[00:22:29.000 --> 00:22:32.000]  先聽著吧
[00:22:32.000 --> 00:22:36.000]  敏感流心連結是我弱的地方
[00:22:36.000 --> 00:22:39.000]  因為我的模樣、我的關顧
[00:22:39.000 --> 00:22:42.000]  我覺得自己很弱
[00:22:42.000 --> 00:22:44.000]  但我也去挑戰自己
[00:22:44.000 --> 00:22:46.000]  不斷去約人吃飯
[00:22:46.000 --> 00:22:50.000]  你也看到我最近也吃得脹大了
[00:22:50.000 --> 00:22:53.000]  不只成長還要脹大
[00:22:53.000 --> 00:22:57.000]  九年的成長
[00:22:57.000 --> 00:23:03.000]  我覺得不只是我主動去開放自己
[00:23:03.000 --> 00:23:05.000]  去被上帝塗灶
[00:23:05.000 --> 00:23:07.000]  也多謝各位的信任
[00:23:07.000 --> 00:23:09.000]  無論是和我分享心事
[00:23:09.000 --> 00:23:11.000]  我不明白為什麼要和我分享心事
[00:23:11.000 --> 00:23:14.000]  一開始我也沒有什麼同理心
[00:23:14.000 --> 00:23:17.000]  現在應該好了一點
