
[00:00:00.000 --> 00:00:02.720]  首先介紹一下自己
[00:02:37.040 --> 00:02:39.840]  我記得好像是《無記錯》的時候
[00:02:39.840 --> 00:02:41.920]  一班同學可能只有兩三個入讀
[00:02:41.920 --> 00:02:43.920]  所以我都覺得很感恩
[00:02:43.920 --> 00:02:48.240]  其他可能要做一些跟單的工作
[00:02:48.240 --> 00:02:49.680]  所以當時我覺得
[00:02:49.680 --> 00:02:53.160]  自己能夠有興趣和熱情
[00:02:53.160 --> 00:02:57.400]  的一份學以致用的職業
[00:02:57.400 --> 00:02:59.560]  這份職業的身份
[00:02:59.560 --> 00:03:03.640]  都帶領我看了很多不同的
[00:03:03.640 --> 00:03:04.760]  靚人靚事
[00:03:04.760 --> 00:03:09.400]  擴闊了自己的眼界
[00:03:09.400 --> 00:03:11.880]  說回身份
[00:03:11.880 --> 00:03:14.480]  我們今天講到的題目
[00:03:14.480 --> 00:03:17.920]  都是由一個身份開始
[00:03:17.920 --> 00:03:21.920]  就是「我與教會關係成為聖殿」
[00:03:21.920 --> 00:03:28.680]  是《耳窟所書》二章十一至二十二節
[00:03:28.680 --> 00:03:30.480]  我分三部份去看
[00:03:30.480 --> 00:03:31.200]  一個身份
[00:03:31.200 --> 00:03:32.200]  第一部份是身份
[00:03:32.200 --> 00:03:34.840]  就是由外而來的身份
[00:03:34.840 --> 00:03:37.320]  第二部份是拆牆
[00:03:37.320 --> 00:03:39.000]  身造的人
[00:03:39.000 --> 00:03:43.880]  第三部份是關係成為聖殿
[00:03:43.880 --> 00:03:47.120]  身份是甚麼身份呢?
[00:03:47.120 --> 00:03:50.080]  聽我讀出經文
[00:03:50.080 --> 00:03:53.360]  從前你們按肉體是外邦人
[00:03:53.360 --> 00:03:54.920]  是沒受過各例的
[00:03:54.920 --> 00:03:57.000]  這明是那些憑人
[00:03:57.000 --> 00:04:01.400]  守在肉身上受各例的人所取的
[00:04:01.400 --> 00:04:04.560]  要記得那時候你們與基督無關
[00:04:04.560 --> 00:04:08.280]  與以色列選民團體隔絕
[00:04:08.280 --> 00:04:11.200]  在所認去的約上是局外人
[00:04:11.200 --> 00:04:14.400]  而且在世上沒有子母沒有神
[00:04:14.400 --> 00:04:17.360]  從前你們是遠離神的人
[00:04:17.360 --> 00:04:21.720]  如今卻在基督耶穌裡靠著他的血
[00:04:21.720 --> 00:04:24.920]  已經得以親近了
[00:04:24.920 --> 00:04:27.600]  裏面說
[00:04:27.600 --> 00:04:30.280]  保羅很語重心長地說
[00:04:30.280 --> 00:04:32.880]  你們要記得
[00:04:32.880 --> 00:04:37.800]  因為從前你們是外邦人的身份
[00:04:37.800 --> 00:04:39.720]  猶太人所謂沒受各例
[00:04:39.720 --> 00:04:42.800]  就沒有這個恩權、恩典
[00:04:42.800 --> 00:04:47.160]  所以外邦人的身份是局外人的身份
[00:04:47.160 --> 00:04:49.160]  與基督無關
[00:04:49.160 --> 00:04:52.160]  與以色列國民隔絕
[00:04:52.160 --> 00:04:55.840]  在上帝認去的約裡是局外人
[00:04:55.840 --> 00:04:59.120]  在世上沒有子母沒有神的人
[00:04:59.120 --> 00:05:03.440]  回想起以前未信耶穌的時候
[00:05:03.440 --> 00:05:06.320]  其實人也沒有太大探望
[00:05:06.320 --> 00:05:08.640]  人家說去看風水
[00:05:08.640 --> 00:05:10.240]  看蘇民峰
[00:05:10.240 --> 00:05:15.120]  去拜觀音
[00:05:15.120 --> 00:05:16.880]  或者什麼攝太歲
[00:05:16.880 --> 00:05:18.400]  所有事情都做齊
[00:05:18.400 --> 00:05:21.200]  其實也不覺得很平安
[00:05:21.200 --> 00:05:27.040]  唯獨是經歷了沒有太大探望的生活
[00:05:27.040 --> 00:05:29.600]  但在第十三節裏說
[00:05:29.600 --> 00:05:33.240]  如今卻在基督耶穌裡靠著他的血
[00:05:33.240 --> 00:05:35.360]  已經得以親近了
[00:05:35.360 --> 00:05:37.920]  關鍵的詞就是已經
[00:05:37.920 --> 00:05:39.920]  再不是靠自己
[00:05:39.920 --> 00:05:45.360]  伯伯已經得到新的身份
[00:05:45.360 --> 00:05:48.520]  這個新的身份在幾節經文裏
[00:05:48.520 --> 00:05:52.280]  除了講外邦人可以有新的身份
[00:05:52.280 --> 00:05:54.080]  其實裏面也有講
[00:05:54.080 --> 00:05:59.600]  一群猶太人遠離了神的關係
[00:05:59.600 --> 00:06:04.200]  所以耶穌叫我們由愛變成內
[00:06:04.200 --> 00:06:07.120]  由無關變成有關
[00:06:07.120 --> 00:06:10.240]  現在就可以得以親近
[00:06:10.240 --> 00:06:13.840]  現在我還在伯達利神學院讀神學
[00:06:13.840 --> 00:06:17.800]  很多時候一群老師同學互相提醒
[00:06:17.800 --> 00:06:20.920]  面對交功課的時候
[00:06:20.920 --> 00:06:22.320]  講功課的時候
[00:06:22.320 --> 00:06:24.520]  都會讀到懷疑人生
[00:06:24.520 --> 00:06:25.920]  大家都笑
[00:06:25.920 --> 00:06:27.560]  讀到懷疑人生的時候
[00:06:27.560 --> 00:06:28.280]  你也會想
[00:06:28.280 --> 00:06:31.720]  為什麼還要這麼辛苦讀書呢?
[00:06:31.720 --> 00:06:32.960]  回來服侍
[00:06:32.960 --> 00:06:34.960]  有時候也會有很多挑戰
[00:06:34.960 --> 00:06:36.360]  也很不容易
[00:06:36.360 --> 00:06:38.080]  這些時候
[00:06:38.080 --> 00:06:40.080]  我們一群同學一群老師都說
[00:06:40.080 --> 00:06:42.080]  你要記住你的初心
[00:06:42.080 --> 00:06:44.080]  你要記住你的初心
[00:06:44.080 --> 00:06:45.280]  這個初心
[00:06:45.280 --> 00:06:46.280]  記住
[00:06:46.280 --> 00:06:48.560]  就是一份感恩的心
[00:06:48.560 --> 00:06:51.680]  可以有機會去認識神
[00:06:51.680 --> 00:06:53.680]  去裝備的心
[00:06:53.680 --> 00:06:55.760]  所以保羅在這裏提醒我們
[00:06:55.760 --> 00:06:56.960]  這份身份
[00:06:56.960 --> 00:06:58.440]  這份感恩的心
[00:06:58.440 --> 00:07:00.440]  就是面對一些困難
[00:07:00.440 --> 00:07:02.440]  疑惑的力量
[00:07:02.440 --> 00:07:05.280]  因為在耶穌基督裏面
[00:07:05.280 --> 00:07:07.280]  我們是有盼望
[00:07:07.280 --> 00:07:08.680]  有出路
[00:07:08.680 --> 00:07:10.880]  所以當有一個新的身份
[00:07:10.880 --> 00:07:13.680]  不代表不需要面對困難
[00:07:13.680 --> 00:07:17.280]  不需要面對新的衝突
[00:07:17.280 --> 00:07:19.280]  所以第二部分呢
[00:07:19.280 --> 00:07:21.880]  第一部分就是
[00:07:21.880 --> 00:07:23.880]  我們已經無望
[00:07:23.880 --> 00:07:24.880]  沒有絕望
[00:07:24.880 --> 00:07:27.480]  沒有盼望
[00:07:27.480 --> 00:07:30.680]  可以靠著耶穌的血
[00:07:30.680 --> 00:07:33.280]  可以讓我們去親近
[00:07:33.280 --> 00:07:35.880]  第二部分就是
[00:07:35.880 --> 00:07:39.880]  有新的身份我們都會去面對困難
[00:07:39.880 --> 00:07:42.280]  「拆牆,新造的人」
[00:07:42.280 --> 00:07:45.680]  我讀一讀經文
[00:07:45.680 --> 00:07:47.680]  是14至18節
[00:07:47.680 --> 00:07:50.280]  「因為他自己是我們的和平
[00:07:50.280 --> 00:07:52.280]  使雙方合而為一
[00:07:52.280 --> 00:07:55.280]  拆毀了中間隔絕的牆
[00:07:55.280 --> 00:07:58.880]  而且以自己的身體終止了冤仇
[00:07:58.880 --> 00:08:02.280]  輝釣那記載律法上的規條
[00:08:02.280 --> 00:08:04.880]  為要使兩方藉著自己
[00:08:04.880 --> 00:08:06.480]  造成一個新人
[00:08:06.480 --> 00:08:08.280]  築成了和平
[00:08:08.280 --> 00:08:11.280]  記載十字架上消滅了冤仇
[00:08:11.280 --> 00:08:13.280]  就藉著十字架線
[00:08:13.280 --> 00:08:15.280]  雙方歸為一體
[00:08:15.280 --> 00:08:16.480]  與神和好
[00:08:16.480 --> 00:08:18.880]  並且來傳和平的福音
[00:08:18.880 --> 00:08:21.280]  給你們遠處的人
[00:08:21.280 --> 00:08:24.880]  也傳和平給那些近處的人
[00:08:24.880 --> 00:08:27.280]  因為我們雙方藉著他
[00:08:27.280 --> 00:08:31.680]  在同一位聖靈女德爾俊道父面前」
[00:08:31.680 --> 00:08:33.680]  第14節裡說
[00:08:33.680 --> 00:08:36.280]  「他自己是我們的和平
[00:08:36.280 --> 00:08:39.080]  拆毀了中間間隔的牆」
[00:08:39.080 --> 00:08:43.080]  當年以弗所的教會
[00:08:43.080 --> 00:08:48.080]  正面對著一些很大的衝擊
[00:08:48.080 --> 00:08:52.280]  甚至有些牆上有歷史記載
[00:08:52.280 --> 00:08:55.880]  寫明了「外邦人進來就會有死刑」
[00:08:55.880 --> 00:08:57.480]  「外院與狗」
[00:08:57.480 --> 00:09:00.680]  一些很詆毀性的話
[00:09:00.680 --> 00:09:05.280]  所以顯得出當時有很多高牆
[00:09:05.280 --> 00:09:07.280]  一個很深的裂痕
[00:09:07.280 --> 00:09:11.480]  猶太人自視自己有那份優越感
[00:09:11.480 --> 00:09:15.480]  對外邦人造成很多信心打擊
[00:09:15.480 --> 00:09:18.280]  所以保羅其中一個目的
[00:09:18.280 --> 00:09:20.280]  在監獄也要寫封書信的目的
[00:09:20.280 --> 00:09:22.680]  就是鼓勵一群信徒
[00:09:22.680 --> 00:09:25.680]  衝突很多時候我們都有
[00:09:25.680 --> 00:09:28.680]  面對無論在教會
[00:09:28.680 --> 00:09:30.680]  在我們工作環境
[00:09:30.680 --> 00:09:32.680]  無論在我們家庭
[00:09:32.680 --> 00:09:35.680]  都會面對很多衝突
[00:09:35.680 --> 00:09:37.080]  正如剛才所說
[00:09:37.080 --> 00:09:38.680]  你去面試的時候
[00:09:38.680 --> 00:09:41.280]  大家都會說在哪裡讀書
[00:09:41.280 --> 00:09:44.280]  或者自視過高
[00:09:44.280 --> 00:09:47.880]  都會有一些階級觀念
[00:09:47.880 --> 00:09:49.880]  甚至家庭裡
[00:09:49.880 --> 00:09:52.480]  父母有沒有偏心
[00:09:52.480 --> 00:09:53.680]  都會有的
[00:09:53.680 --> 00:09:57.680]  造成很多矛盾和比較
[00:09:57.680 --> 00:10:01.680]  我想做一個訪問
[00:10:01.680 --> 00:10:03.680]  當面對衝突的時候
[00:10:03.680 --> 00:10:07.680]  通常有兩大類的選擇
[00:10:07.680 --> 00:10:09.680]  一是逃避一是面對
[00:10:09.680 --> 00:10:11.680]  先看看這裡
[00:10:11.680 --> 00:10:13.680]  如果認為面對衝突的時候
[00:10:13.680 --> 00:10:16.680]  傾向會選擇逃避的
[00:10:16.680 --> 00:10:18.680]  可以舉手嗎
[00:10:18.680 --> 00:10:20.680]  有些人
[00:10:20.680 --> 00:10:24.680]  通常面對衝突的時候
[00:10:24.680 --> 00:10:27.680]  勇於面對和死去的
[00:10:27.680 --> 00:10:29.680]  有沒有那些
[00:10:29.680 --> 00:10:31.680]  也有些
[00:10:31.680 --> 00:10:33.680]  都很平均
[00:10:33.680 --> 00:10:36.680]  有沒有其他選擇
[00:10:36.680 --> 00:10:38.680]  也有人
[00:10:38.680 --> 00:10:40.680]  其實在衝突的時候
[00:10:40.680 --> 00:10:47.680]  我們都有很多不同的比較方法
[00:10:47.680 --> 00:10:48.680]  記得當時
[00:10:48.680 --> 00:10:52.680]  華說已經成為設計師的時候
[00:10:52.680 --> 00:10:59.680]  做了一段時間就有升職
[00:10:59.680 --> 00:11:00.680]  開始
[00:11:00.680 --> 00:11:02.680]  本身設計團隊的同事
[00:11:02.680 --> 00:11:05.680]  大家原本都是朋友
[00:11:05.680 --> 00:11:07.680]  突然間就會有比較
[00:11:07.680 --> 00:11:09.680]  「你也好」
[00:11:09.680 --> 00:11:11.680]  「這些高層不明白我們」
[00:11:11.680 --> 00:11:13.680]  「你們這些高層」
[00:11:13.680 --> 00:11:15.680]  「你會怎樣怎樣」
[00:11:15.680 --> 00:11:17.680]  很多的冷嘲熱諷
[00:11:17.680 --> 00:11:19.680]  那時候都會覺得
[00:11:19.680 --> 00:11:20.680]  「怎麼辦」
[00:11:20.680 --> 00:11:22.680]  這個選擇我不想升職
[00:11:22.680 --> 00:11:25.680]  但是在這個時候
[00:11:25.680 --> 00:11:28.680]  自己在一個
[00:11:28.680 --> 00:11:31.680]  叫做積崖的過程中
[00:11:31.680 --> 00:11:34.680]  我想都挺難避免升不升職
[00:11:34.680 --> 00:11:40.680]  其實也要面對身份的轉變
[00:11:40.680 --> 00:11:42.680]  同時之間的轉變
[00:11:42.680 --> 00:11:44.680]  記得當時我都覺得
[00:11:44.680 --> 00:11:46.680]  很不開心
[00:11:46.680 --> 00:11:48.680]  面對衝突的時候
[00:11:48.680 --> 00:11:52.680]  當時也有問一些朋友
[00:11:52.680 --> 00:11:55.680]  他們經常做管理的時候
[00:11:55.680 --> 00:11:57.680]  他們也有告訴我
[00:11:57.680 --> 00:11:59.680]  給了我一點智慧
[00:11:59.680 --> 00:12:00.680]  他們說
[00:12:00.680 --> 00:12:04.680]  其實你好好對著自己的下屬
[00:12:04.680 --> 00:12:06.680]  也尊重你的老闆
[00:12:06.680 --> 00:12:11.680]  你好好在中間成為一個和平的人
[00:12:11.680 --> 00:12:13.680]  聽起來好像很容易
[00:12:13.680 --> 00:12:15.680]  是難的
[00:12:15.680 --> 00:12:18.680]  其實不是那麼容易
[00:12:18.680 --> 00:12:23.680]  但是當你升了一個新的職位的時候
[00:12:23.680 --> 00:12:26.680]  確實你的視野是不同了
[00:12:26.680 --> 00:12:29.680]  確實你會明白多了老闆的一些看法
[00:12:29.680 --> 00:12:32.680]  公司管理層的看法
[00:12:32.680 --> 00:12:35.680]  大家有沒有聽過冰山理論
[00:12:35.680 --> 00:12:37.680]  Satya的心理學家
[00:12:37.680 --> 00:12:39.680]  他說其實在衝突裡
[00:12:39.680 --> 00:12:42.680]  我們也可以有第三個選擇
[00:12:42.680 --> 00:12:46.680]  有時是贏自己
[00:12:46.680 --> 00:12:49.680]  贏人和贏處境
[00:12:49.680 --> 00:12:51.680]  贏自己代表我明白自己
[00:12:51.680 --> 00:12:53.680]  尊重自己的界限
[00:12:53.680 --> 00:12:55.680]  也維護自己的尊嚴
[00:12:55.680 --> 00:12:58.680]  也去明白他人的對方
[00:12:58.680 --> 00:13:01.680]  尊重對方的界限和尊嚴
[00:13:01.680 --> 00:13:03.680]  讓對方去明白我
[00:13:03.680 --> 00:13:07.680]  情境就是我們進視彼此的關係
[00:13:07.680 --> 00:13:09.680]  明白彼此的限制
[00:13:09.680 --> 00:13:12.680]  盡量在適應的時間
[00:13:12.680 --> 00:13:16.680]  去尋求一些改變和改善
[00:13:16.680 --> 00:13:20.680]  其實衝突是我們個人的成長
[00:13:20.680 --> 00:13:22.680]  正如外邦人
[00:13:22.680 --> 00:13:25.680]  他不是很想和猶太人衝突
[00:13:25.680 --> 00:13:28.680]  但有時衝突就是這樣衝過來
[00:13:28.680 --> 00:13:30.680]  衝過來的時候
[00:13:30.680 --> 00:13:33.680]  我們可以看為一件逃避
[00:13:33.680 --> 00:13:35.680]  不想面對的事
[00:13:35.680 --> 00:13:39.680]  也可以學習一個概念
[00:13:39.680 --> 00:13:42.680]  我們贏怎樣贏三方面的事
[00:13:42.680 --> 00:13:44.680]  也可以去祈禱
[00:13:44.680 --> 00:13:47.680]  就好像幫助我們
[00:13:47.680 --> 00:13:49.680]  在自己的崗位裡
[00:13:49.680 --> 00:13:52.680]  處境裡去明白
[00:13:52.680 --> 00:13:55.680]  去靠著耶穌
[00:13:55.680 --> 00:13:58.680]  所以耶穌不是搬開牆
[00:13:58.680 --> 00:14:01.680]  不讓我們沒有衝突
[00:14:01.680 --> 00:14:04.680]  而是用自己的身體去炸這堵牆
[00:14:04.680 --> 00:14:06.680]  就像十字架一樣
[00:14:06.680 --> 00:14:08.680]  炸開我們
[00:14:08.680 --> 00:14:13.680]  讓我們不再是自己
[00:14:13.680 --> 00:14:15.680]  而是促成彼此的和平
[00:14:15.680 --> 00:14:21.680]  其實十五節有提及律法
[00:14:21.680 --> 00:14:25.680]  其實聖經中沒有提及律法
[00:14:25.680 --> 00:14:27.680]  是一些敵對的事
[00:14:27.680 --> 00:14:30.680]  相反,律法是良善聖潔
[00:14:30.680 --> 00:14:32.680]  屬靈的喜樂
[00:14:32.680 --> 00:14:35.680]  但在經文裡,律法不是炸毀了
[00:14:35.680 --> 00:14:38.680]  而是宣佈無效
[00:14:38.680 --> 00:14:41.680]  耶穌這樣做的一個目的
[00:14:41.680 --> 00:14:44.680]  就是想促成和平
[00:14:44.680 --> 00:14:46.680]  這個和平
[00:14:46.680 --> 00:14:48.680]  為了什麼呢?
[00:14:48.680 --> 00:14:51.680]  是為了十五至十六節裡
[00:14:51.680 --> 00:14:55.680]  要先借著自己做成一個新人
[00:14:55.680 --> 00:14:56.680]  促成了和平
[00:14:56.680 --> 00:14:59.680]  這個新人不是我們剛剛決志耶穌
[00:14:59.680 --> 00:15:02.680]  當時一個新做的人的新人
[00:15:02.680 --> 00:15:05.680]  而是我們一群愛邦人
[00:15:05.680 --> 00:15:06.680]  猶太人
[00:15:06.680 --> 00:15:07.680]  合在一起
[00:15:07.680 --> 00:15:09.680]  一個新的群體
[00:15:09.680 --> 00:15:14.680]  這個叫做教會
[00:15:14.680 --> 00:15:18.680]  教會的用意是什麼呢?
[00:15:18.680 --> 00:15:22.680]  教會就是讓耶穌來傳和平的福音給你
[00:15:22.680 --> 00:15:25.680]  遠傳的人,也給近處的人
[00:15:25.680 --> 00:15:28.680]  遠處可以是還沒認識耶穌的人
[00:15:28.680 --> 00:15:30.680]  近處是可以
[00:15:30.680 --> 00:15:33.680]  我們在旁邊的教會
[00:15:33.680 --> 00:15:36.680]  但是和神的心很遠的人
[00:15:36.680 --> 00:15:38.680]  我們藉著聖靈
[00:15:38.680 --> 00:15:41.680]  好像一條WIFI線那樣
[00:15:41.680 --> 00:15:44.680]  將我們帶到父面前
[00:15:44.680 --> 00:15:47.680]  去到父面前
[00:15:47.680 --> 00:15:51.680]  所以我們就不是再是外人
[00:15:51.680 --> 00:15:52.680]  自己人
[00:15:52.680 --> 00:15:56.680]  是靠神處理這個衝突
[00:15:56.680 --> 00:15:59.680]  提升我們的個人成長
[00:15:59.680 --> 00:16:04.680]  下一步,保羅說出一個新的關係
[00:16:04.680 --> 00:16:10.680]  耶穌基督自己成為一個防割石
[00:16:10.680 --> 00:16:15.680]  靠著祂整座房子都連接得很緊湊
[00:16:15.680 --> 00:16:18.680]  成為主裡面的聖殿
[00:16:18.680 --> 00:16:21.680]  你們也靠祂同被建造
[00:16:21.680 --> 00:16:25.680]  成為神藉著聖靈居住的所在
[00:16:25.680 --> 00:16:28.680]  所以第十九節裡說我們
[00:16:28.680 --> 00:16:32.680]  在旅程裡,從外人到客人
[00:16:32.680 --> 00:16:35.680]  到成為神家裡的人
[00:16:35.680 --> 00:16:37.680]  好像我們去遊刺遊客
[00:16:37.680 --> 00:16:40.680]  到我們去工作假期
[00:16:40.680 --> 00:16:45.680]  然後再拿到一個香港永久身份證
[00:16:45.680 --> 00:16:47.680]  所以我們在過程裡
[00:16:47.680 --> 00:16:52.680]  過程裡有使徒和先知
[00:16:52.680 --> 00:16:56.680]  他們就是我們基督的根基
[00:16:56.680 --> 00:16:58.680]  他們不是一塊石頭
[00:16:58.680 --> 00:17:02.680]  而是教會裡的一些教導
[00:17:02.680 --> 00:17:06.680]  而耶穌基督自己就是一個防割石
[00:17:06.680 --> 00:17:09.680]  防割石的意思是什麼呢?
[00:17:09.680 --> 00:17:14.680]  以前古時候的建築裡
[00:17:14.680 --> 00:17:16.680]  就是第一塊石頭
[00:17:16.680 --> 00:17:19.680]  通常建造者都會很小心地
[00:17:19.680 --> 00:17:23.680]  把放置在第一塊石頭的
[00:17:23.680 --> 00:17:25.680]  裡面這塊防割石
[00:17:25.680 --> 00:17:35.680]  是把整座建築的穩固、準確和標準
[00:17:35.680 --> 00:17:38.680]  事實上在《二賽亞書》裡
[00:17:38.680 --> 00:17:42.680]  這塊防割石也成為了試煉石
[00:17:42.680 --> 00:17:47.680]  讓我們衡量如何對稱
[00:17:47.680 --> 00:17:56.680]  這座聖殿、這座建築物會不會不穩妥
[00:17:56.680 --> 00:17:59.680]  所以使徒和先知需要教對
[00:17:59.680 --> 00:18:02.680]  基督正確、對齊
[00:18:02.680 --> 00:18:08.680]  我們一班信徒都要建立一個基督生命
[00:18:08.680 --> 00:18:14.680]  也可以跟神對齊
[00:18:14.680 --> 00:18:17.680]  所以我們神不會說
[00:18:17.680 --> 00:18:22.680]  上星期Karen說要「咪」
[00:18:22.680 --> 00:18:24.680]  我們很多時候都會「咪」
[00:18:24.680 --> 00:18:26.680]  但神未必在這個時候
[00:18:26.680 --> 00:18:28.680]  只會叫我們加油
[00:18:28.680 --> 00:18:31.680]  而是叫我們靠近
[00:18:31.680 --> 00:18:36.680]  因為我們每一個都是教會
[00:18:36.680 --> 00:18:40.680]  我們每一個都很重要
[00:18:40.680 --> 00:18:44.680]  不要小看我們每一個的崗位
[00:18:44.680 --> 00:18:48.680]  正如我們來接待的時候
[00:18:48.680 --> 00:18:53.680]  可能一個微笑、一個禱告
[00:18:53.680 --> 00:18:58.680]  也會成為我們一個有溫度的群體
[00:18:58.680 --> 00:19:01.680]  在我自己的牧區
[00:19:01.680 --> 00:19:06.680]  我們有不同的服務
[00:19:06.680 --> 00:19:09.680]  我們有在寄養家庭小朋友服務
[00:19:09.680 --> 00:19:14.680]  有去男童院和一些羈留所服務
[00:19:14.680 --> 00:19:18.680]  很多時候有些頂智會問
[00:19:18.680 --> 00:19:21.680]  其實做這些事情有沒有用
[00:19:21.680 --> 00:19:25.680]  其實我們好像很微小
[00:19:25.680 --> 00:19:26.680]  做一些事情
[00:19:26.680 --> 00:19:30.680]  例如每年送一些寄養家庭小朋友
[00:19:30.680 --> 00:19:35.680]  每年送一些聖誕節禮物
[00:19:35.680 --> 00:19:43.680]  男童院每個星期四都會去跟他們玩遊戲聊天
[00:19:43.680 --> 00:19:48.680]  很多時候我們都會被這些服務成為碎片化
[00:19:48.680 --> 00:19:51.680]  好像覺得很小的事
[00:19:51.680 --> 00:19:54.680]  但上帝怎樣看這些碎片的事
[00:19:54.680 --> 00:19:57.680]  但當這些碎片的事合起來
[00:19:57.680 --> 00:20:01.680]  在神裡面就可以興起一座教會
[00:20:01.680 --> 00:20:05.680]  因為每個人都做一點的時候
[00:20:05.680 --> 00:20:12.680]  一個行動在人的生命裡面有很多祝福
[00:20:12.680 --> 00:20:14.680]  記得有一次在男童院
[00:20:14.680 --> 00:20:18.680]  我們每年都有做聖誕節送禮
[00:20:18.680 --> 00:20:21.680]  我記得因為他從小到大在寄養家庭住
[00:20:21.680 --> 00:20:25.680]  我記得每年我都收到這些聖誕禮物
[00:20:25.680 --> 00:20:33.680]  所以不要小看我們這些碎片化的服務
[00:20:33.680 --> 00:20:37.680]  但純粹是自己去安慰別人
[00:20:37.680 --> 00:20:40.680]  讓孤單的人得到安慰
[00:20:40.680 --> 00:20:43.680]  一些絕望的人可以有盼望
[00:20:43.680 --> 00:20:49.680]  所以有時候我們會覺得很哀哀
[00:20:49.680 --> 00:20:51.680]  不想出去
[00:20:51.680 --> 00:20:55.680]  我認識一個很自我壓抑的姐妹
[00:20:55.680 --> 00:20:58.680]  她剛剛在星期四去收押所見證
[00:20:58.680 --> 00:20:59.680]  我都會訪問她
[00:20:59.680 --> 00:21:02.680]  你為什麼會敢出來說
[00:21:02.680 --> 00:21:04.680]  她說我可不可以坐著說
[00:21:04.680 --> 00:21:05.680]  不可以站著說
[00:21:05.680 --> 00:21:06.680]  我真的很害怕
[00:21:06.680 --> 00:21:07.680]  腳也會抖
[00:21:07.680 --> 00:21:08.680]  我們都鼓勵她
[00:21:08.680 --> 00:21:09.680]  大膽說
[00:21:09.680 --> 00:21:12.680]  我問她為什麼她會肯說
[00:21:12.680 --> 00:21:16.680]  她說因為自己自卑
[00:21:16.680 --> 00:21:17.680]  被人欺凌
[00:21:17.680 --> 00:21:19.680]  自我形象很低落
[00:21:19.680 --> 00:21:22.680]  在受國神的愛的時候
