
[00:00:00.000 --> 00:00:05.400]  大家好,再一次歡迎能夠在小聯堂跟大家分享訊息
[00:01:30.000 --> 00:01:32.000]  印記是什麼呢?
[00:01:32.000 --> 00:01:33.000]  少年人就追問
[00:01:33.000 --> 00:01:37.000]  我也不知道頭上有印記保護我
[00:01:37.000 --> 00:01:39.000]  我一直都沒有留意
[00:01:39.000 --> 00:01:43.000]  他說是因為你的媽媽為你犧牲
[00:01:43.000 --> 00:01:49.000]  而這個犧牲成為了你的印記的保護
[00:01:49.000 --> 00:01:53.000]  而這個犧牲讓你有了一個力量
[00:01:53.000 --> 00:01:55.000]  是對手沒有的
[00:01:55.000 --> 00:01:58.000]  他賣弄的時候又等一等
[00:01:58.000 --> 00:02:00.000]  少年人又很驚訝
[00:02:00.000 --> 00:02:05.000]  他首先驚訝的是原來自己的印記是來自媽媽的犧牲付出
[00:02:05.000 --> 00:02:07.000]  之後智者就回答
[00:02:07.000 --> 00:02:08.000]  是愛
[00:02:08.000 --> 00:02:09.000]  哈利
[00:02:09.000 --> 00:02:12.000]  這個能力是對手沒有的
[00:02:12.000 --> 00:02:15.000]  就是The ability to love
[00:02:15.000 --> 00:02:18.000]  說起這個是愛的哈利的時候
[00:02:18.000 --> 00:02:21.000]  當然變成潮語文化就是解答任何事
[00:02:21.000 --> 00:02:22.000]  是愛的哈利
[00:02:22.000 --> 00:02:24.000]  所有事情都解答了
[00:02:24.000 --> 00:02:27.000]  究竟怎樣在我們克服恐懼的時候
[00:02:27.000 --> 00:02:31.000]  是愛能夠讓我們克服恐懼呢?
[00:02:31.000 --> 00:02:35.000]  當時我接觸這段經文的時候
[00:02:35.000 --> 00:02:37.000]  大家看到
[00:02:37.000 --> 00:02:40.000]  我都會不去想
[00:02:40.000 --> 00:02:42.000]  會覺得沒有這件事
[00:02:42.000 --> 00:02:44.000]  或者遲些再想
[00:02:44.000 --> 00:02:46.000]  《約翰一書》四章十六至二十一節
[00:02:46.000 --> 00:02:47.000]  這樣說到
[00:02:47.000 --> 00:02:50.000]  我們知道並且深信上帝是愛我們的
[00:02:50.000 --> 00:02:52.000]  上帝就是愛
[00:02:52.000 --> 00:02:56.000]  住在愛裡的就是住在上帝裡
[00:02:56.000 --> 00:02:58.000]  上帝也住在他裡
[00:02:58.000 --> 00:03:02.000]  由此愛在我們裡得以圓滿
[00:03:02.000 --> 00:03:05.000]  我們也可以在審判的子女坦然無懼
[00:03:05.000 --> 00:03:06.000]  因為基督如何
[00:03:06.000 --> 00:03:08.000]  我們在世上也如何
[00:03:08.000 --> 00:03:10.000]  在愛裡沒有懼怕
[00:03:10.000 --> 00:03:14.000]  圓滿的愛就把懼怕驅逐出去
[00:03:14.000 --> 00:03:17.000]  因為懼怕裡含著懲罰
[00:03:17.000 --> 00:03:20.000]  懼怕的人在愛裡尚未得到圓滿
[00:03:20.000 --> 00:03:25.000]  我們愛因為上帝先愛我們
[00:03:25.000 --> 00:03:27.000]  人若說我愛上帝
[00:03:27.000 --> 00:03:30.000]  但卻恨他的弟兄就是雪芳了
[00:03:30.000 --> 00:03:32.000]  不愛他看得見的弟兄
[00:03:32.000 --> 00:03:35.000]  就不能愛看不見的上帝
[00:03:35.000 --> 00:03:38.000]  愛上帝的也要愛弟兄
[00:03:38.000 --> 00:03:42.000]  這是我們從上帝所受的命令
[00:03:42.000 --> 00:03:44.000]  很早期的時候
[00:03:44.000 --> 00:03:47.000]  我記得剛開始信的時候也有翻這段經文
[00:03:47.000 --> 00:03:50.000]  詩歌我就不太記得了
[00:03:50.000 --> 00:03:52.000]  當時翻完經文後
[00:03:52.000 --> 00:03:56.000]  第一次接觸聖經的時候
[00:03:56.000 --> 00:03:59.000]  這種審判日子還未到
[00:03:59.000 --> 00:04:04.000]  又說要很多事情出現才會發生
[00:04:04.000 --> 00:04:05.000]  又不覺有
[00:04:05.000 --> 00:04:09.000]  所以第一樣我覺得如何處理這種恐懼
[00:04:09.000 --> 00:04:11.000]  遲些再想
[00:04:11.000 --> 00:04:12.000]  Deadline Fighter
[00:04:12.000 --> 00:04:14.000]  大家考試的時候都是
[00:04:14.000 --> 00:04:16.000]  另一種就是當武
[00:04:16.000 --> 00:04:18.000]  這種就是Free Rider
[00:04:18.000 --> 00:04:20.000]  直接過關就算了
[00:04:20.000 --> 00:04:21.000]  或者過科
[00:04:21.000 --> 00:04:23.000]  這兩種的收法
[00:04:23.000 --> 00:04:24.000]  不想
[00:04:24.000 --> 00:04:25.000]  遲些再想
[00:04:25.000 --> 00:04:27.000]  最後的試卷
[00:04:27.000 --> 00:04:28.000]  都不是太理想
[00:04:28.000 --> 00:04:31.000]  究竟如何為之更理想
[00:04:31.000 --> 00:04:35.000]  去面對這種最後的日子
[00:04:35.000 --> 00:04:37.000]  我們看下去
[00:04:37.000 --> 00:04:40.000]  首先說一下聖經的背景
[00:04:40.000 --> 00:04:43.000]  和約翰也有關係
[00:04:43.000 --> 00:04:45.000]  雖然這本約翰一書
[00:04:45.000 --> 00:04:48.000]  沒有說明作者是誰
[00:04:48.000 --> 00:04:52.000]  但過去的教會傳統和用字和風格
[00:04:52.000 --> 00:04:56.000]  都推斷應該是撰寫約翰福音的人
[00:04:56.000 --> 00:04:59.000]  約翰福音的作者
[00:04:59.000 --> 00:05:03.000]  我們一直推斷是仕途約翰
[00:05:03.000 --> 00:05:05.000]  開始他也是跟隨另一個師父
[00:05:05.000 --> 00:05:07.000]  跟隨師弟約翰
[00:05:07.000 --> 00:05:10.000]  後來成為耶穌的門生之一
[00:05:10.000 --> 00:05:12.000]  但當時這位約翰
[00:05:12.000 --> 00:05:15.000]  不是大家心目中充滿愛
[00:05:15.000 --> 00:05:16.000]  很有愛
[00:05:16.000 --> 00:05:17.000]  是愛
[00:05:17.000 --> 00:05:20.000]  因為約翰曾經有個經典事蹟
[00:05:20.000 --> 00:05:24.000]  就是見到當時他的師父耶穌
[00:05:24.000 --> 00:05:26.000]  去一個村莊的時候
[00:05:26.000 --> 00:05:28.000]  當時的人不接待耶穌
[00:05:28.000 --> 00:05:30.000]  不知道耶穌是誰
[00:05:30.000 --> 00:05:31.000]  不要打擾我們
[00:05:31.000 --> 00:05:34.000]  那時約翰就很大脾氣
[00:05:34.000 --> 00:05:36.000]  他說夫子
[00:05:36.000 --> 00:05:39.000]  不如我們把那條村燒光
[00:05:39.000 --> 00:05:43.000]  結果當然也留手了
[00:05:43.000 --> 00:05:44.000]  耶穌沒有責備他
[00:05:44.000 --> 00:05:46.000]  好像責備彼得那樣殺彈退去
[00:05:46.000 --> 00:05:50.000]  但耶穌也有跟約翰弟子說
[00:05:50.000 --> 00:05:52.000]  不是這樣的
[00:05:52.000 --> 00:05:54.000]  心腸不要這樣
[00:05:54.000 --> 00:05:57.000]  有些不款待耶穌的人
[00:05:57.000 --> 00:05:58.000]  你就走吧
[00:05:58.000 --> 00:06:01.000]  不需要這樣去懲罰他們
[00:06:01.000 --> 00:06:03.000]  這位約翰的時候
[00:06:03.000 --> 00:06:06.000]  也很親近耶穌
[00:06:06.000 --> 00:06:09.000]  目擊耶穌登山變象
[00:06:09.000 --> 00:06:13.000]  也跟耶穌一起在喀西馬利縣度過艱難的歲月
[00:06:13.000 --> 00:06:14.000]  當然他也睡著了
[00:06:14.000 --> 00:06:16.000]  是三位的門徒之一
[00:06:16.000 --> 00:06:18.000]  當時寫作這個背景
[00:06:18.000 --> 00:06:20.000]  有少許歷史的因素
[00:06:20.000 --> 00:06:22.000]  他不會說不如今天靈修死一下
[00:06:22.000 --> 00:06:25.000]  不是那麼浪漫那麼文青
[00:06:25.000 --> 00:06:27.000]  而是出於實際需要
[00:06:27.000 --> 00:06:29.000]  那時有一個思想
[00:06:29.000 --> 00:06:32.000]  甚至可能成為一種信仰
[00:06:32.000 --> 00:06:33.000]  就是落詩底
[00:06:33.000 --> 00:06:34.000]  落詩底的時候
[00:06:34.000 --> 00:06:37.000]  大家可能網上也有資訊看到
[00:06:37.000 --> 00:06:42.000]  其中有兩個理論或說法
[00:06:42.000 --> 00:06:45.000]  嚴重影響福音的真確性
[00:06:45.000 --> 00:06:48.000]  其中一種叫幻影說
[00:06:48.000 --> 00:06:51.000]  他說肉體是邪惡的
[00:06:51.000 --> 00:06:55.000]  所以耶穌基督不可能是道成肉身
[00:06:55.000 --> 00:06:57.000]  所以祂來到的時候
[00:06:57.000 --> 00:06:58.000]  祂只是一個虛幻
[00:06:58.000 --> 00:06:59.000]  只是一個身體
[00:06:59.000 --> 00:07:00.000]  沒有這件事
[00:07:00.000 --> 00:07:02.000]  身體不是真實
[00:07:02.000 --> 00:07:03.000]  這是第一個幻影說
[00:07:03.000 --> 00:07:05.000]  第二個就是
[00:07:05.000 --> 00:07:08.000]  耶穌的神聖只是暫時性
[00:07:08.000 --> 00:07:11.000]  在受洗的時候才有
[00:07:11.000 --> 00:07:14.000]  在祂死亡之前又離開了
[00:07:14.000 --> 00:07:17.000]  這也是這兩種假設
[00:07:17.000 --> 00:07:18.000]  那會導致什麼呢
[00:07:18.000 --> 00:07:21.000]  導致當時的人承行兩邊極端
[00:07:21.000 --> 00:07:25.000]  如果肉體既然那麼邪惡
[00:07:25.000 --> 00:07:27.000]  身體也那麼好
[00:07:27.000 --> 00:07:32.000]  那就應該完全禁戒所有新的設想
[00:07:32.000 --> 00:07:35.000]  所有慾望都要禁
[00:07:35.000 --> 00:07:36.000]  絕對的禁肉
[00:07:36.000 --> 00:07:38.000]  這一邊極端
[00:07:38.000 --> 00:07:40.000]  但另一邊就會覺得
[00:07:40.000 --> 00:07:42.000]  既然肉體有事
[00:07:42.000 --> 00:07:44.000]  靈沒有問題
[00:07:44.000 --> 00:07:47.000]  靈和肉體分開就可以了
[00:07:47.000 --> 00:07:49.000]  靈得救
[00:07:49.000 --> 00:07:51.000]  知識上得救就行了
[00:07:51.000 --> 00:07:54.000]  肉體煩的事就歸那邊
[00:07:54.000 --> 00:07:56.000]  變成完全縱容
[00:07:56.000 --> 00:07:58.000]  當然當時的人
[00:07:58.000 --> 00:08:00.000]  或者現在放這種學說
[00:08:00.000 --> 00:08:01.000]  放現今的話
[00:08:01.000 --> 00:08:02.000]  都會很開心
[00:08:02.000 --> 00:08:04.000]  因為可以
[00:08:04.000 --> 00:08:05.000]  崇拜完之後
[00:08:05.000 --> 00:08:06.000]  可以繼續不斷地
[00:08:06.000 --> 00:08:08.000]  肉體就有肉體的滿足
[00:08:08.000 --> 00:08:10.000]  靈得救
[00:08:10.000 --> 00:08:12.000]  所以約翰很有可能
[00:08:12.000 --> 00:08:15.000]  在那時候針對這個背景寫
[00:08:15.000 --> 00:08:17.000]  還有看回他的用語
[00:08:17.000 --> 00:08:20.000]  約翰當時也經常用長輩的身份
[00:08:20.000 --> 00:08:21.000]  去勉勵後輩
[00:08:21.000 --> 00:08:23.000]  我們推論就是說
[00:08:23.000 --> 00:08:24.000]  這封信約翰一書
[00:08:24.000 --> 00:08:27.000]  可能是他晚年的時候寫的
[00:08:27.000 --> 00:08:30.000]  晚年不是每個使徒都可以晚年寫
[00:08:30.000 --> 00:08:32.000]  因為當時風高浪急
[00:08:32.000 --> 00:08:35.000]  很多極權的地方
[00:08:35.000 --> 00:08:37.000]  基督教都不是合法化傳播
[00:08:37.000 --> 00:08:39.000]  很多時候都會走上信道
[00:08:39.000 --> 00:08:41.000]  有可能是約翰當時
[00:08:41.000 --> 00:08:44.000]  一個比較外在環境
[00:08:44.000 --> 00:08:46.000]  安書的地方去寫成的
[00:08:46.000 --> 00:08:49.000]  在這個時候就會勉勵當時的信徒
[00:08:49.000 --> 00:08:51.000]  不要被剛才那邊
[00:08:51.000 --> 00:08:55.000]  奇奇怪怪的假的福音思想影響了
[00:08:55.000 --> 00:08:58.000]  要真正活出基督的道理的時候
[00:08:58.000 --> 00:09:00.000]  活出有愛的生命
[00:09:00.000 --> 00:09:02.000]  所以這個就是當時要寫成的
[00:09:02.000 --> 00:09:05.000]  而在我們讀剛才那段經文的時候
[00:09:05.000 --> 00:09:07.000]  在第四章的時候
[00:09:07.000 --> 00:09:10.000]  約翰很想勉勵當時的信徒
[00:09:10.000 --> 00:09:13.000]  不要所有事情一聽完
[00:09:13.000 --> 00:09:16.000]  無論台上或者是媒體
[00:09:16.000 --> 00:09:19.000]  街頭、街坊的事情
[00:09:19.000 --> 00:09:21.000]  就馬上所有事情你聽完就馬上相信
[00:09:21.000 --> 00:09:22.000]  千萬不要這樣
[00:09:22.000 --> 00:09:25.000]  要fact check 查考聖經
[00:09:25.000 --> 00:09:27.000]  引證那個人說的話
[00:09:27.000 --> 00:09:30.000]  是否合乎聖經整卷的真理
[00:09:30.000 --> 00:09:31.000]  這是第四章
[00:09:31.000 --> 00:09:33.000]  辨別究竟是出於上帝的靈
[00:09:33.000 --> 00:09:35.000]  還是敵基督的靈
[00:09:35.000 --> 00:09:37.000]  而到了下文的時候
[00:09:37.000 --> 00:09:42.000]  就說有行為的信心
[00:09:42.000 --> 00:09:45.000]  才能勝過世界
[00:09:45.000 --> 00:09:47.000]  而在本文就說在外來的確具
[00:09:47.000 --> 00:09:50.000]  to love 和 be loved
[00:09:50.000 --> 00:09:53.000]  究竟我們如何能夠面對這種恐懼
[00:09:53.000 --> 00:09:57.000]  特別在必定會出現的最後一天的時候
[00:09:57.000 --> 00:09:59.000]  能夠克服這種恐懼呢
[00:09:59.000 --> 00:10:01.000]  我們會有些步驟
[00:10:01.000 --> 00:10:03.000]  第一個
[00:10:03.000 --> 00:10:07.000]  我猜對教會子弟是更加艱難的
[00:10:07.000 --> 00:10:09.000]  因為如果對於不是教會子弟
[00:10:09.000 --> 00:10:12.000]  他就會想起自己信主的經過
[00:10:12.000 --> 00:10:15.000]  但當我每次約談受浸
[00:10:15.000 --> 00:10:16.000]  約談受啞問你
[00:10:16.000 --> 00:10:18.000]  你什麼時候會信耶穌
[00:10:18.000 --> 00:10:19.000]  有時候教會子弟去填表格
[00:10:19.000 --> 00:10:21.000]  他就會回答
[00:10:21.000 --> 00:10:25.000]  我沒有出娘胎的時候就已經是信了
[00:10:25.000 --> 00:10:28.000]  或者我也不覺得如何和耶穌的結連
[00:10:28.000 --> 00:10:30.000]  我也會再問一次
[00:10:30.000 --> 00:10:33.000]  你什麼時候知道自己真的
[00:10:33.000 --> 00:10:36.000]  經歷到耶穌的對你愛呢
[00:10:36.000 --> 00:10:39.000]  在剛才讀出的經文第十六節
[00:10:39.000 --> 00:10:40.000]  那裡他已經是認識
[00:10:40.000 --> 00:10:43.000]  已經是相信
[00:10:43.000 --> 00:10:45.000]  深信上帝是愛我們的
[00:10:45.000 --> 00:10:47.000]  上帝就是愛
[00:10:47.000 --> 00:10:48.000]  住在我裡面的
[00:10:48.000 --> 00:10:50.000]  約翰也說得很遠
[00:10:50.000 --> 00:10:51.000]  住在我裡面
[00:10:51.000 --> 00:10:53.000]  我再看回三章十六節的時候
[00:10:53.000 --> 00:10:55.000]  楊逸書就這樣說
[00:10:55.000 --> 00:10:58.000]  基督為我們擺上了自己的生命
[00:10:58.000 --> 00:11:02.000]  從此我們就知道何為愛
[00:11:02.000 --> 00:11:04.000]  以致我們都能夠為弟兄姊妹
[00:11:04.000 --> 00:11:08.000]  作出這種的擺上
[00:11:08.000 --> 00:11:12.000]  我記得當我第一次去
[00:11:12.000 --> 00:11:14.000]  我記得是不是要回教會
[00:11:14.000 --> 00:11:16.000]  那時候我還沒有經歷上帝愛
[00:11:16.000 --> 00:11:18.000]  我記得我回教會是在中學時期
[00:11:18.000 --> 00:11:20.000]  因為我還沒有信主
[00:11:20.000 --> 00:11:22.000]  幼稚園的時候我是基督教
[00:11:22.000 --> 00:11:24.000]  但幼稚園已經不記得了這些信息
[00:11:24.000 --> 00:11:26.000]  小學的時候也沒有基督教信息
[00:11:26.000 --> 00:11:28.000]  好像也沒有人向我傳播
[00:11:28.000 --> 00:11:30.000]  我家裡整家人都不信耶穌
[00:11:30.000 --> 00:11:33.000]  是親戚有一個堂子信
[00:11:33.000 --> 00:11:36.000]  我記得我去到中學中一中二
[00:11:36.000 --> 00:11:40.000]  有一些基督徒邀請我回教會
[00:11:40.000 --> 00:11:41.000]  我出席那個教會
[00:11:41.000 --> 00:11:44.000]  我記得那個教會是在操場跑圈
[00:11:44.000 --> 00:11:48.000]  跑圈放下一些紙巾和遊戲
[00:11:48.000 --> 00:11:51.000]  我玩完遊戲後他就在旁邊盯著我
[00:11:51.000 --> 00:11:52.000]  介紹新朋友
[00:11:52.000 --> 00:11:55.000]  你好呀,這位新朋友Jimmy
[00:11:55.000 --> 00:11:57.000]  他第一條問題在debrief時問我
[00:11:57.000 --> 00:11:59.000]  你感受到愛嗎?
[00:11:59.000 --> 00:12:01.000]  我真的說我感受不到
[00:12:01.000 --> 00:12:04.000]  之後我就沒有回教會
[00:12:04.000 --> 00:12:08.000]  之後有其他六族基督徒也有邀請我
[00:12:08.000 --> 00:12:12.000]  那時候我有跟一些基督教的籃球隊
[00:12:12.000 --> 00:12:14.000]  那時候我也沒有感受到愛
[00:12:14.000 --> 00:12:19.000]  因為我看到基督教的球員打架
[00:12:19.000 --> 00:12:21.000]  那邊的領隊也有說錯
[00:12:21.000 --> 00:12:22.000]  是基督教聯賽
[00:12:22.000 --> 00:12:24.000]  即是一些福音聯賽
[00:12:24.000 --> 00:12:25.000]  我是微信的
[00:12:25.000 --> 00:12:28.000]  我就會看哪裡有愛呢?
[00:12:28.000 --> 00:12:30.000]  是愛克里克完全不覺得有
[00:12:30.000 --> 00:12:35.000]  直至我在大學的時候
[00:12:35.000 --> 00:12:37.000]  大學一年級的時候
[00:12:37.000 --> 00:12:40.000]  當時因為教會很悶
[00:12:40.000 --> 00:12:42.000]  家裡超級悶
[00:12:42.000 --> 00:12:44.000]  我就選擇回教會
[00:12:44.000 --> 00:12:46.000]  大家笑容同心
[00:12:46.000 --> 00:12:48.000]  有相同經歷
[00:12:48.000 --> 00:12:49.000]  回教會的時候
[00:12:49.000 --> 00:12:51.000]  同樣唱詩歌
[00:12:51.000 --> 00:12:52.000]  好像剛才大家一樣
[00:12:52.000 --> 00:12:54.000]  有《茶經》、《友團》
[00:12:54.000 --> 00:12:56.000]  不知為何有一次
[00:12:56.000 --> 00:13:00.000]  有一首詩歌是《The Power of Love》
[00:13:00.000 --> 00:13:02.000]  中文好像叫《主愛大能》
[00:13:02.000 --> 00:13:04.000]  我第一次聽那首詩歌
[00:13:04.000 --> 00:13:07.000]  小時候沒有接觸詩歌
[00:13:07.000 --> 00:13:09.000]  那首歌不知為何
[00:13:09.000 --> 00:13:11.000]  眼淚慢慢滴出來
[00:13:11.000 --> 00:13:13.000]  不想讓隔壁的人看到
[00:13:13.000 --> 00:13:15.000]  因為我害羞
[00:13:15.000 --> 00:13:16.000]  怕其他人覺得我怪怪的
[00:13:16.000 --> 00:13:17.000]  不知為何撞邪
[00:13:17.000 --> 00:13:19.000]  突然流淚
[00:13:19.000 --> 00:13:21.000]  那一刻聽到歌詞
[00:13:21.000 --> 00:13:23.000]  我已經不太記得了
[00:13:23.000 --> 00:13:24.000]  但我記得感覺到
[00:13:24.000 --> 00:13:26.000]  這個世界上
[00:13:26.000 --> 00:13:28.000]  真的有一位對象
[00:13:28.000 --> 00:13:31.000]  會不嫌棄我
[00:13:31.000 --> 00:13:34.000]  或者會讓我重新開始
[00:13:34.000 --> 00:13:36.000]  那一刻我有這樣的疑問
[00:13:36.000 --> 00:13:38.000]  我記得回教會的日子
[00:13:38.000 --> 00:13:39.000]  但那首詩歌
[00:13:39.000 --> 00:13:41.000]  好像回答到我一些問題
[00:13:41.000 --> 00:13:44.000]  我再看回剛才在《若寒風》
[00:13:44.000 --> 00:13:45.000]  再前一點
[00:13:45.000 --> 00:13:47.000]  三章一節說到
[00:13:47.000 --> 00:13:50.000]  我們竟然被稱為上帝的兒女
[00:13:50.000 --> 00:13:52.000]  是何等的愛
[00:13:52.000 --> 00:13:54.000]  對我來說是很大的震撼
[00:13:54.000 --> 00:13:58.000]  因為這種是價值觀的問題
[00:13:58.000 --> 00:14:01.000]  我自小出身在上海人的家庭
[00:14:01.000 --> 00:14:04.000]  上海人很重視公明
[00:14:04.000 --> 00:14:06.000]  上海人很要面子
[00:14:06.000 --> 00:14:08.000]  上海人的文化
[00:14:08.000 --> 00:14:11.000]  我爺爺也是這類人
[00:14:11.000 --> 00:14:15.000]  他覺得家族中你是長子
[00:14:15.000 --> 00:14:16.000]  你是陶傳家
[00:14:16.000 --> 00:14:18.000]  你要有公明
[00:14:18.000 --> 00:14:20.000]  為家族帶來榮耀
[00:14:20.000 --> 00:14:22.000]  這就是你的價值所在
[00:14:22.000 --> 00:14:25.000]  我自小已經是這樣的洗腦
[00:14:25.000 --> 00:14:27.000]  我媽媽不是上海人
[00:14:27.000 --> 00:14:29.000]  是廣東人
[00:14:29.000 --> 00:14:32.000]  她和這種價值觀有衝突
[00:14:32.000 --> 00:14:34.000]  她不是不喜歡
[00:14:34.000 --> 00:14:36.000]  她覺得我還未爭氣
[00:14:36.000 --> 00:14:38.000]  不能為她帶來家族中的榮耀
[00:14:38.000 --> 00:14:41.000]  所以在小學時不斷鞭撻我
[00:14:41.000 --> 00:14:47.000]  你一定要考得比隔離家族中成員好
[00:14:47.000 --> 00:14:52.000]  這樣你就能為我媽媽爭一口氣
[00:14:52.000 --> 00:14:54.000]  我那時也是這樣的洗腦
[00:14:54.000 --> 00:14:58.000]  但慢慢開始到小不小就覺得怪怪的
[00:14:58.000 --> 00:15:01.000]  為什麼我的出生變成一種手段
[00:15:01.000 --> 00:15:05.000]  為什麼我的出生滿足家庭成員的期望
[00:15:05.000 --> 00:15:07.000]  那時我還未找到出路
[00:15:07.000 --> 00:15:10.000]  我只覺得自己有很大壓力
[00:15:10.000 --> 00:15:12.000]  自己面對考試
[00:15:12.000 --> 00:15:13.000]  面對各種事
[00:15:13.000 --> 00:15:15.000]  甚至選擇朋友也很功利
[00:15:15.000 --> 00:15:18.000]  要選擇一些令自己更成功的事
[00:15:18.000 --> 00:15:19.000]  我不知道怎麼辦
[00:15:19.000 --> 00:15:21.000]  看其他哲學和宗教
[00:15:21.000 --> 00:15:23.000]  直至我回到教會時
[00:15:23.000 --> 00:15:26.000]  就看到不是這樣的
[00:15:26.000 --> 00:15:27.000]  真的好像阿Kim說的
[00:15:27.000 --> 00:15:29.000]  顛覆了我整個價值觀
[00:15:29.000 --> 00:15:31.000]  我那時就得到釋放
[00:15:31.000 --> 00:15:33.000]  那時我自己就很感動
[00:15:33.000 --> 00:15:35.000]  我在大專一年的時候
[00:15:35.000 --> 00:15:36.000]  好像是九月十五
[00:15:36.000 --> 00:15:37.000]  我記得我記錄了日子
[00:15:37.000 --> 00:15:39.000]  過了一年
[00:15:39.000 --> 00:15:41.000]  就在一張長椅上做
[00:15:41.000 --> 00:15:42.000]  就順了主
[00:15:42.000 --> 00:15:46.000]  沒有什麼很波濤洶湧的畫面出現
[00:15:46.000 --> 00:15:50.000]  我只知道我的內疚感已經一筆勾銷
[00:15:50.000 --> 00:15:52.000]  我沒有那種自卑
[00:15:52.000 --> 00:15:54.000]  覺得自己比不上別人
[00:15:54.000 --> 00:15:56.000]  也沒有那種自大
[00:15:56.000 --> 00:15:59.000]  要用很多成就去令到
[00:15:59.000 --> 00:16:01.000]  不安全的自我形象不斷膨脹
[00:16:01.000 --> 00:16:03.000]  我那時就重新得到釋放
[00:16:03.000 --> 00:16:07.000]  這時我自己親身經歷了古意外
[00:16:07.000 --> 00:16:09.000]  所以弟兄姊妹
[00:16:09.000 --> 00:16:12.000]  今天你回到教會這麼多年的時候
[00:16:12.000 --> 00:16:16.000]  你為什麼還仍然相信主呢?
[00:16:16.000 --> 00:16:17.000]  不一定
[00:16:17.000 --> 00:16:20.000]  你回到教會不代表是相信主
[00:16:20.000 --> 00:16:23.000]  為什麼你仍然相信主?
[00:16:23.000 --> 00:16:28.000]  究竟有什麼地方神保護了你?
[00:16:28.000 --> 00:16:30.000]  神保護了我的自我形象
[00:16:30.000 --> 00:16:34.000]  沒有再受世界一些不合聖經的文化侵蝕
[00:16:34.000 --> 00:16:35.000]  那你呢?
[00:16:35.000 --> 00:16:37.000]  神又怎樣保護了你?
[00:16:37.000 --> 00:16:39.000]  第二
[00:16:39.000 --> 00:16:42.000]  如果你首先已經認識了
[00:16:42.000 --> 00:16:45.000]  上帝一直保護你的時候
[00:16:45.000 --> 00:16:47.000]  感受愛
[00:16:47.000 --> 00:16:51.000]  在第十九節經常在婚禮時都會引用
[00:16:51.000 --> 00:16:53.000]  其實是闊一點
[00:16:53.000 --> 00:16:57.000]  不是單單說那對新人
[00:16:57.000 --> 00:16:58.000]  他們能夠開悅愛
[00:16:58.000 --> 00:17:01.000]  或者他們可以拍拖走上紅地毯
[00:17:01.000 --> 00:17:03.000]  是因為神保護他們
[00:17:03.000 --> 00:17:04.000]  都是
[00:17:04.000 --> 00:17:05.000]  但不單止這樣
[00:17:05.000 --> 00:17:08.000]  聖經的上下門是很闊的
[00:17:08.000 --> 00:17:11.000]  如果放在剛才聖經的context裏
[00:17:11.000 --> 00:17:13.000]  那裏有說到
[00:17:13.000 --> 00:17:16.000]  我們能夠愛身邊的弟兄姊妹
[00:17:16.000 --> 00:17:17.000]  愛身邊其他人
[00:17:17.000 --> 00:17:18.000]  未信的人
[00:17:18.000 --> 00:17:20.000]  眼眼慘慘的人
[00:17:20.000 --> 00:17:22.000]  各樣不可愛的人
[00:17:22.000 --> 00:17:25.000]  這種能力不是出於我們
[00:17:25.000 --> 00:17:29.000]  因為人天生本身就有自私的傾向
[00:17:29.000 --> 00:17:31.000]  如果不教的時候
