
[00:00:00.000 --> 00:00:05.000]  謝謝敬拜隊帶領我們一起去敬拜齋味主
[00:09:18.000 --> 00:09:19.000]  他說
[00:09:19.000 --> 00:09:20.000]  這些惡人
[00:09:20.000 --> 00:09:22.000]  這些狂傲的人力氣強壯
[00:09:22.000 --> 00:09:24.000]  死的時候又沒有痛苦
[00:09:24.000 --> 00:09:26.000]  人家就受苦遭災
[00:09:26.000 --> 00:09:28.000]  他們就好像可以免去
[00:09:28.000 --> 00:09:29.000]  這些人
[00:09:29.000 --> 00:09:30.000]  這些惡人
[00:09:30.000 --> 00:09:31.000]  這些狂傲的人
[00:09:31.000 --> 00:09:35.000]  驕傲的領子戴在他們的頸上
[00:09:35.000 --> 00:09:38.000]  即是頸上戴著一些粗金領
[00:09:38.000 --> 00:09:41.000]  驕傲的樣子是很形象化的
[00:09:41.000 --> 00:09:43.000]  殘暴的衣裳遮蓋他們的身體
[00:09:43.000 --> 00:09:44.000]  他們肥到怎樣呢?
[00:09:44.000 --> 00:09:45.000]  肥到
[00:09:45.000 --> 00:09:46.000]  通常面珠燈肥
[00:09:46.000 --> 00:09:47.000]  眼睛是小一點的
[00:09:47.000 --> 00:09:48.000]  矇一點的
[00:09:48.000 --> 00:09:51.000]  但他們是肥到凸了眼出來
[00:09:51.000 --> 00:09:55.000]  他們的內心放任不羈
[00:09:55.000 --> 00:09:57.000]  這些惡人
[00:09:57.000 --> 00:09:59.000]  還要口中說些什麼話呢?
[00:09:59.000 --> 00:10:01.000]  是譏笑人的話
[00:10:01.000 --> 00:10:02.000]  是欺壓人的話
[00:10:02.000 --> 00:10:03.000]  欺負也是欺負
[00:10:03.000 --> 00:10:06.000]  說話自高自大
[00:10:06.000 --> 00:10:09.000]  口中還要是洩漫上天
[00:10:09.000 --> 00:10:11.000]  毀綁全地
[00:10:11.000 --> 00:10:12.000]  這些人
[00:10:12.000 --> 00:10:14.000]  令到這個領袖
[00:10:14.000 --> 00:10:15.000]  令到阿薩
[00:10:15.000 --> 00:10:18.000]  很氣憤
[00:10:18.000 --> 00:10:21.000]  看到這些人的作為
[00:10:21.000 --> 00:10:25.000]  他真的抵不住眼和頸
[00:10:25.000 --> 00:10:26.000]  還有就是
[00:10:26.000 --> 00:10:28.000]  這些人的作為
[00:10:28.000 --> 00:10:29.000]  甚至影響到他身邊的人
[00:10:29.000 --> 00:10:31.000]  因為他的百姓
[00:10:31.000 --> 00:10:32.000]  即是上帝的百姓
[00:10:32.000 --> 00:10:33.000]  歸到這裡的時候
[00:10:33.000 --> 00:10:35.000]  是很想去享受
[00:10:35.000 --> 00:10:38.000]  這些作威作福的人的杯和水
[00:10:38.000 --> 00:10:40.000]  他們甚至說
[00:10:40.000 --> 00:10:42.000]  上帝怎會去曉得
[00:10:42.000 --> 00:10:45.000]  自高者哪裏會知道才行
[00:10:45.000 --> 00:10:46.000]  即是阿薩身邊的
[00:10:46.000 --> 00:10:47.000]  可能和他一起服侍的人
[00:10:47.000 --> 00:10:50.000]  或者以色列的其他子民
[00:10:50.000 --> 00:10:53.000]  是覺得這些作威作福的惡人
[00:10:53.000 --> 00:10:54.000]  是他們想埋的堆
[00:10:54.000 --> 00:10:56.000]  想和他們一起
[00:10:56.000 --> 00:10:58.000]  享受他們的福杯
[00:10:58.000 --> 00:11:02.000]  甚至遠離上帝
[00:11:02.000 --> 00:11:04.000]  於是斯人阿薩就說
[00:11:04.000 --> 00:11:05.000]  你看
[00:11:05.000 --> 00:11:06.000]  這些就是惡人
[00:11:06.000 --> 00:11:07.000]  常享安逸
[00:11:07.000 --> 00:11:08.000]  財寶
[00:11:08.000 --> 00:11:10.000]  贈墮
[00:11:10.000 --> 00:11:12.000]  然後阿薩
[00:11:12.000 --> 00:11:14.000]  面對這些惡人
[00:11:14.000 --> 00:11:15.000]  和身邊的人
[00:11:15.000 --> 00:11:17.000]  有這樣的反應
[00:11:17.000 --> 00:11:18.000]  他很灰心
[00:11:18.000 --> 00:11:19.000]  很憤怒
[00:11:19.000 --> 00:11:20.000]  很沮喪
[00:11:20.000 --> 00:11:21.000]  甚至他發悔氣
[00:11:21.000 --> 00:11:23.000]  他說我實在徒然
[00:11:23.000 --> 00:11:25.000]  潔淨了我的心
[00:11:25.000 --> 00:11:26.000]  徒然
[00:11:26.000 --> 00:11:28.000]  浪費氣力
[00:11:28.000 --> 00:11:29.000]  我洗手
[00:11:29.000 --> 00:11:30.000]  表明我的無辜
[00:11:30.000 --> 00:11:32.000]  都是毋庸枉言
[00:11:32.000 --> 00:11:34.000]  你們要進入聖殿
[00:11:34.000 --> 00:11:35.000]  去侍奉的時候
[00:11:35.000 --> 00:11:37.000]  必須要在進入聖殿之前
[00:11:37.000 --> 00:11:38.000]  去洗手
[00:11:38.000 --> 00:11:40.000]  表示自己是潔淨
[00:11:40.000 --> 00:11:42.000]  是清心
[00:11:42.000 --> 00:11:43.000]  就好像我們現在
[00:11:43.000 --> 00:11:47.000]  進來教會都要量體溫
[00:11:47.000 --> 00:11:48.000]  洗洗
[00:11:48.000 --> 00:11:49.000]  清潔
[00:11:49.000 --> 00:11:51.000]  但他們當時的確是
[00:11:51.000 --> 00:11:52.000]  就算沒有疫情
[00:11:52.000 --> 00:11:54.000]  都是要洗手
[00:11:54.000 --> 00:11:55.000]  去潔淨自己
[00:11:55.000 --> 00:11:58.000]  表示自己是可以有清心
[00:11:58.000 --> 00:12:01.000]  去到上帝面前去服侍
[00:12:01.000 --> 00:12:02.000]  但今天是怎樣
[00:12:02.000 --> 00:12:04.000]  他說我終日都遭災難
[00:12:04.000 --> 00:12:06.000]  每一天的早晨都受懲治
[00:12:06.000 --> 00:12:08.000]  因為每一天都見到這些人
[00:12:08.000 --> 00:12:11.000]  但我明明在發悔氣的時候
[00:12:11.000 --> 00:12:13.000]  我仍然要告訴自己
[00:12:13.000 --> 00:12:15.000]  我要清心
[00:12:15.000 --> 00:12:17.000]  很精神分裂
[00:12:17.000 --> 00:12:20.000]  我明明很不妥
[00:12:20.000 --> 00:12:22.000]  很有牢騷
[00:12:22.000 --> 00:12:25.000]  很不想是這樣
[00:12:25.000 --> 00:12:27.000]  但又要告訴自己
[00:12:27.000 --> 00:12:29.000]  要努力侍奉神
[00:12:29.000 --> 00:12:30.000]  努力保持自己是清心
[00:12:30.000 --> 00:12:32.000]  縱使你在發悔氣
[00:12:32.000 --> 00:12:34.000]  在發上帝的悔氣
[00:12:34.000 --> 00:12:35.000]  你的靈性
[00:12:35.000 --> 00:12:37.000]  是在這樣的狀態裏
[00:12:37.000 --> 00:12:39.000]  所以他說他每一天
[00:12:39.000 --> 00:12:41.000]  都好像受罰一樣
[00:12:41.000 --> 00:12:43.000]  行屍走肉一樣
[00:12:43.000 --> 00:12:45.000]  表面好像很崇敬
[00:12:45.000 --> 00:12:47.000]  表面好像很淑靈
[00:12:47.000 --> 00:12:48.000]  別人以為你很好
[00:12:48.000 --> 00:12:50.000]  但其實裏面很多掙扎
[00:12:50.000 --> 00:12:51.000]  很多人看不起自己
[00:12:51.000 --> 00:12:53.000]  為甚麼會這樣
[00:12:53.000 --> 00:12:55.000]  或者很不想自己是這樣
[00:12:55.000 --> 00:12:59.000]  但在這種憤怒下
[00:12:59.000 --> 00:13:01.000]  他的確可以放棄
[00:13:01.000 --> 00:13:02.000]  他的確可以像他自己這樣說
[00:13:02.000 --> 00:13:04.000]  我討厭清潔自己的心
[00:13:04.000 --> 00:13:05.000]  自己的手
[00:13:05.000 --> 00:13:07.000]  浪費了,不要做了
[00:13:07.000 --> 00:13:09.000]  他可以放棄的,的確
[00:13:09.000 --> 00:13:11.000]  但如果他放棄了
[00:13:11.000 --> 00:13:13.000]  就不會寫得到這篇詩
[00:13:13.000 --> 00:13:16.000]  他沒有放棄
[00:13:16.000 --> 00:13:17.000]  並且我相信
[00:13:17.000 --> 00:13:19.000]  他經歷了很長時間
[00:13:19.000 --> 00:13:21.000]  花了很多心思時間
[00:13:21.000 --> 00:13:23.000]  回到上帝那裏
[00:13:23.000 --> 00:13:25.000]  他的掙扎
[00:13:25.000 --> 00:13:27.000]  他有努力去面對
[00:13:27.000 --> 00:13:29.000]  所以他寫得到這篇詩
[00:13:29.000 --> 00:13:31.000]  在這篇詩裏面
[00:13:31.000 --> 00:13:32.000]  他面對到自己
[00:13:32.000 --> 00:13:33.000]  一個真正的自己
[00:13:33.000 --> 00:13:34.000]  不是一個虛假的自己
[00:13:34.000 --> 00:13:35.000]  是因為他知道自己的罪
[00:13:35.000 --> 00:13:36.000]  是甚麼
[00:13:36.000 --> 00:13:38.000]  是差一點就失腳
[00:13:38.000 --> 00:13:40.000]  差一點就滑跌
[00:13:40.000 --> 00:13:41.000]  他知道這個試探
[00:13:41.000 --> 00:13:44.000]  是看到周邊的環境這麼差
[00:13:44.000 --> 00:13:46.000]  為甚麼我還要這麼好
[00:13:46.000 --> 00:13:48.000]  他清楚掙扎
[00:13:48.000 --> 00:13:50.000]  他是受環境影響
[00:13:50.000 --> 00:13:56.000]  受其他人的狀況影響
[00:13:56.000 --> 00:13:57.000]  所以他知道
[00:13:57.000 --> 00:13:58.000]  他要用真實的自己
[00:13:58.000 --> 00:14:01.000]  去面對自己和上帝
[00:14:01.000 --> 00:14:04.000]  第一次問我們的靈性又是怎樣
[00:14:04.000 --> 00:14:06.000]  我們何時知道自己很冷漠
[00:14:06.000 --> 00:14:10.000]  我們何時知道自己很怯懦
[00:14:10.000 --> 00:14:15.000]  我們知不知道自己冷漠和怯懦的原因在哪裏
[00:14:15.000 --> 00:14:18.000]  是何時開始這些狀況
[00:14:18.000 --> 00:14:22.000]  靈性去到這些低谷
[00:14:22.000 --> 00:14:26.000]  他想生活裏面平淡一點就算了
[00:14:26.000 --> 00:14:28.000]  和上帝遠離多一點就算了
[00:14:28.000 --> 00:14:30.000]  安安樂樂就好了
[00:14:30.000 --> 00:14:32.000]  是何時開始的
[00:14:32.000 --> 00:14:34.000]  令你有這樣的掙扎
[00:14:34.000 --> 00:14:38.000]  其實簡單來說有兩種原因
[00:14:38.000 --> 00:14:42.000]  第一可能是一種自足的誤解
[00:14:42.000 --> 00:14:44.000]  以為自己也足夠
[00:14:44.000 --> 00:14:45.000]  看這麼多聖經做甚麼
[00:14:45.000 --> 00:14:46.000]  看這麼多就足夠了
[00:14:46.000 --> 00:14:48.000]  看到這麼多就算了
[00:14:48.000 --> 00:14:50.000]  我自己以為自己足夠
[00:14:50.000 --> 00:14:51.000]  我自己以為自己很好
[00:14:51.000 --> 00:14:53.000]  其實不是
[00:14:53.000 --> 00:14:55.000]  當然另外一種很可能是
[00:14:55.000 --> 00:14:57.000]  上帝其實不會關心
[00:14:57.000 --> 00:14:59.000]  上帝這麼遠
[00:14:59.000 --> 00:15:01.000]  這麼永恆的上帝遙遠
[00:15:01.000 --> 00:15:03.000]  怎會理我這麼多事
[00:15:03.000 --> 00:15:05.000]  所以這兩種誤解
[00:15:05.000 --> 00:15:09.000]  都是令我們很可能開始冷漠
[00:15:09.000 --> 00:15:11.000]  那種怯懦的關係
[00:15:11.000 --> 00:15:13.000]  關鍵的地方
[00:15:13.000 --> 00:15:15.000]  我們用了自己的想法
[00:15:15.000 --> 00:15:16.000]  我們自己的以為
[00:15:16.000 --> 00:15:20.000]  去規限了上帝的永能和神聖
[00:15:20.000 --> 00:15:22.000]  所以寧願離開
[00:15:22.000 --> 00:15:23.000]  寧願遠一點
[00:15:23.000 --> 00:15:24.000]  冷淡一點
[00:15:24.000 --> 00:15:25.000]  冷漠一點
[00:15:25.000 --> 00:15:28.000]  有一位剛在上星期離世的
[00:15:28.000 --> 00:15:31.000]  基督徒的作家
[00:15:31.000 --> 00:15:33.000]  神學家和牧者
[00:15:33.000 --> 00:15:35.000]  他寫了一本很出名的書
[00:15:35.000 --> 00:15:37.000]  叫作《Knowing God》
[00:15:37.000 --> 00:15:39.000]  巴赫他寫了這本書
[00:15:39.000 --> 00:15:40.000]  裡面有一句說話
[00:15:40.000 --> 00:15:42.000]  我們若果一直假定神
[00:15:42.000 --> 00:15:45.000]  置我們於孤立無援而不顧
[00:15:45.000 --> 00:15:47.000]  我們以為上帝不會理我們
[00:15:47.000 --> 00:15:49.000]  祂高高在上
[00:15:49.000 --> 00:15:50.000]  這麼遠
[00:15:50.000 --> 00:15:51.000]  如果是這樣的話
[00:15:51.000 --> 00:15:52.000]  我們若果認識
[00:15:52.000 --> 00:15:55.000]  真的去認識神的恩典的時候
[00:15:55.000 --> 00:15:59.000]  必然會令我們感到羞愧
[00:15:59.000 --> 00:16:01.000]  因為很多時候
[00:16:01.000 --> 00:16:03.000]  當我們經歷完
[00:16:03.000 --> 00:16:05.000]  孤立無助的情況的時候
[00:16:05.000 --> 00:16:07.000]  回頭一看
[00:16:07.000 --> 00:16:09.000]  往往會發現上帝的恩典
[00:16:09.000 --> 00:16:11.000]  一直陪著我們
[00:16:11.000 --> 00:16:13.000]  縱使我們記錄下來的時候
[00:16:13.000 --> 00:16:15.000]  所以那時候我要發現
[00:16:15.000 --> 00:16:17.000]  原來我這樣看低了上帝
[00:16:17.000 --> 00:16:18.000]  我這樣看小了上帝
[00:16:18.000 --> 00:16:20.000]  所以我會很慚愧
[00:16:20.000 --> 00:16:22.000]  當我發現上帝一直都在
[00:16:22.000 --> 00:16:23.000]  沒有離開
[00:16:23.000 --> 00:16:24.000]  離開的是你自己
[00:16:24.000 --> 00:16:26.000]  你多麼慚愧
[00:16:26.000 --> 00:16:28.000]  所以信仰並不是
[00:16:28.000 --> 00:16:30.000]  信了就一天都光了
[00:16:30.000 --> 00:16:32.000]  一直都會好下去
[00:16:32.000 --> 00:16:33.000]  不是的
[00:16:33.000 --> 00:16:36.000]  信仰是一路一路的掙扎
[00:16:36.000 --> 00:16:37.000]  不是一天都光了
[00:16:37.000 --> 00:16:38.000]  而在旅程裡
[00:16:38.000 --> 00:16:39.000]  在信仰的旅程裡
[00:16:39.000 --> 00:16:41.000]  是高高低低
[00:16:41.000 --> 00:16:45.000]  給予掙扎去面對
[00:16:45.000 --> 00:16:47.000]  我們一起都要給予掙扎
[00:16:47.000 --> 00:16:49.000]  好像阿薩一樣
[00:16:49.000 --> 00:16:51.000]  他要知道自己的罪在哪裡
[00:16:51.000 --> 00:16:53.000]  他要知道什麼事要探他
