
[00:00:00.000 --> 00:00:02.720]  很開心今天又見到各位弟兄姊妹
[00:06:58.800 --> 00:07:00.800]  耶穌也是永恆的
[00:07:00.800 --> 00:07:02.800]  我們要進入他的居所
[00:07:02.800 --> 00:07:05.800]  但是這裏有一段
[00:07:05.800 --> 00:07:07.800]  你看到第三節
[00:07:07.800 --> 00:07:09.800]  你使人歸於塵土說世人
[00:07:09.800 --> 00:07:11.800]  你們歸回
[00:07:11.800 --> 00:07:13.800]  是在說什麼呢
[00:07:13.800 --> 00:07:15.800]  這段突然又說
[00:07:15.800 --> 00:07:18.800]  你使人歸於塵土說世人
[00:07:18.800 --> 00:07:19.800]  你要歸於塵土
[00:07:19.800 --> 00:07:24.800]  我們來看看人和世人有什麼分別呢
[00:07:24.800 --> 00:07:27.800]  聖經裏面人和世人有什麼分別呢
[00:07:27.800 --> 00:07:28.800]  都是人
[00:07:28.800 --> 00:07:30.800]  但是我們來看看
[00:07:30.800 --> 00:07:33.800]  原文的意思是指人類
[00:07:33.800 --> 00:07:35.800]  我們全部的人都是叫人
[00:07:35.800 --> 00:07:38.800]  但是世人裏面
[00:07:38.800 --> 00:07:40.800]  有兩個原文在裏面
[00:07:40.800 --> 00:07:41.800]  不是叫世人
[00:07:41.800 --> 00:07:42.800]  我們翻譯叫世人
[00:07:42.800 --> 00:07:45.800]  他叫做阿當的後裔
[00:07:45.800 --> 00:07:46.800]  為什麼這麼有趣呢
[00:07:46.800 --> 00:07:49.800]  為什麼我們中文翻譯叫世人
[00:07:49.800 --> 00:07:51.800]  為什麼叫阿當的後裔呢
[00:07:51.800 --> 00:07:54.800]  我們再看一看下面
[00:07:54.800 --> 00:07:56.800]  歸於
[00:07:56.800 --> 00:08:01.800]  歸於和歸回的分別有什麼不同呢
[00:08:01.800 --> 00:08:05.800]  其實歸於和歸回是同一個字的原文
[00:08:05.800 --> 00:08:08.800]  也是同一個意思的原本
[00:08:08.800 --> 00:08:13.800]  意思但是在裏面放進去是不同的
[00:08:13.800 --> 00:08:14.800]  為什麼呢
[00:08:14.800 --> 00:08:16.800]  因為你知道有些動詞
[00:08:16.800 --> 00:08:18.800]  後面跟著一個名詞
[00:08:18.800 --> 00:08:20.800]  那個動詞就不同解法了
[00:08:20.800 --> 00:08:22.800]  我不知道英文有沒有
[00:08:22.800 --> 00:08:24.800]  一個動詞後面沒有字的時候
[00:08:24.800 --> 00:08:26.800]  又有另一個解法了
[00:08:26.800 --> 00:08:27.800]  是不是
[00:08:27.800 --> 00:08:28.800]  我不知道什麼
[00:08:28.800 --> 00:08:30.800]  我英文不是很高
[00:08:30.800 --> 00:08:33.800]  但是我希伯來文很高分的
[00:08:33.800 --> 00:08:36.800]  所以歸於的時候
[00:08:36.800 --> 00:08:38.800]  跟著下面那個字的時候
[00:08:38.800 --> 00:08:40.800]  叫做回復
[00:08:40.800 --> 00:08:44.800]  即是我們歷史人歸於塵土
[00:08:44.800 --> 00:08:47.800]  我們是塵土做的
[00:08:47.800 --> 00:08:49.800]  當然是歸回塵土了
[00:08:49.800 --> 00:08:50.800]  是不是
[00:08:50.800 --> 00:08:52.800]  一定會死
[00:08:52.800 --> 00:08:53.800]  人一定會死
[00:08:53.800 --> 00:08:55.800]  創世紀那裏說
[00:08:55.800 --> 00:08:57.800]  為什麼上帝一創造人就不會死
[00:08:57.800 --> 00:08:59.800]  其實錯了
[00:08:59.800 --> 00:09:01.800]  上帝創造人就一定會死
[00:09:01.800 --> 00:09:05.800]  但是我們在伊甸園有一個叫什麼
[00:09:05.800 --> 00:09:06.800]  生命樹果子
[00:09:06.800 --> 00:09:07.800]  我們吃了就會長命
[00:09:07.800 --> 00:09:09.800]  永遠不死
[00:09:09.800 --> 00:09:11.800]  在聖經創世紀說
[00:09:11.800 --> 00:09:13.800]  就是因為我們離開了伊甸園
[00:09:13.800 --> 00:09:16.800]  沒有吃生命樹果子的時候
[00:09:16.800 --> 00:09:18.800]  我們就要死
[00:09:18.800 --> 00:09:21.800]  所以離開了伊甸園我們就死了
[00:09:21.800 --> 00:09:24.800]  我們一定要歸於塵土的時候
[00:09:24.800 --> 00:09:26.800]  第二個歸回是說什麼呢
[00:09:26.800 --> 00:09:27.800]  他沒有的
[00:09:27.800 --> 00:09:29.800]  他沒有字跟著的時候
[00:09:29.800 --> 00:09:30.800]  有獨立的時候
[00:09:30.800 --> 00:09:32.800]  他就有另外一個說法
[00:09:32.800 --> 00:09:34.800]  歸回就是回轉
[00:09:34.800 --> 00:09:37.800]  回轉是什麼
[00:09:37.800 --> 00:09:39.800]  大家應該都清楚
[00:09:39.800 --> 00:09:41.800]  回轉歸向上帝
[00:09:41.800 --> 00:09:43.800]  即是叫做回轉悔改
[00:09:43.800 --> 00:09:47.800]  正正就是你們要回轉悔改
[00:09:47.800 --> 00:09:50.800]  才進入上帝的居所
[00:09:51.800 --> 00:09:53.800]  他這裡就是告訴我們
[00:09:53.800 --> 00:09:55.800]  這個就是世人
[00:09:55.800 --> 00:09:57.800]  亞當的後裔說什麼
[00:09:57.800 --> 00:09:59.800]  亞當就是帶著罪身下來
[00:09:59.800 --> 00:10:01.800]  他後代一個一個都有原罪
[00:10:01.800 --> 00:10:03.800]  就是這個意思
[00:10:03.800 --> 00:10:04.800]  因為他是帶著罪身
[00:10:04.800 --> 00:10:07.800]  我們每一個出世已經帶著罪身的時候
[00:10:07.800 --> 00:10:09.800]  他就是勸世人
[00:10:09.800 --> 00:10:11.800]  你會歸回塵土你會死
[00:10:11.800 --> 00:10:14.800]  但是你最重要記得一件事
[00:10:14.800 --> 00:10:15.800]  要做什麼
[00:10:15.800 --> 00:10:17.800]  回轉歸回上帝
[00:10:17.800 --> 00:10:19.800]  進入他的安息裡面
[00:10:20.800 --> 00:10:24.800]  這個正正就是我們要回轉的地方
[00:10:24.800 --> 00:10:28.800]  但是我們怎樣去回轉
[00:10:28.800 --> 00:10:29.800]  我們有很多人問
[00:10:29.800 --> 00:10:31.800]  我們怎樣回轉
[00:10:31.800 --> 00:10:33.800]  怎樣為之回轉
[00:10:33.800 --> 00:10:34.800]  怎樣什麼叫悔改
[00:10:34.800 --> 00:10:38.800]  其實在路加福音三章八至十一四支
[00:10:38.800 --> 00:10:40.800]  講得很清楚
[00:10:40.800 --> 00:10:42.800]  你們要結出果子來
[00:10:42.800 --> 00:10:44.800]  與悔改的心相稱
[00:10:44.800 --> 00:10:45.800]  我們經常說悔改
[00:10:45.800 --> 00:10:47.800]  但是要有些東西相稱
[00:10:47.800 --> 00:10:48.800]  有什麼相稱
[00:10:48.800 --> 00:10:49.800]  你做出來吧
[00:10:49.800 --> 00:10:50.800]  下面那些
[00:10:50.800 --> 00:10:51.800]  看到嗎
[00:10:51.800 --> 00:10:52.800]  眾人就問他說
[00:10:52.800 --> 00:10:56.800]  這樣我們當做什麼才能夠悔改
[00:10:56.800 --> 00:10:57.800]  約翰回答說
[00:10:57.800 --> 00:11:01.800]  有兩件衣裳的就分給那沒有的
[00:11:01.800 --> 00:11:04.800]  有食物的也當這樣
[00:11:04.800 --> 00:11:06.800]  這裡說有兩件衣裳就分給人
[00:11:06.800 --> 00:11:09.800]  就是說你要關懷貧窮人
[00:11:09.800 --> 00:11:11.800]  你要學得分享
[00:11:11.800 --> 00:11:13.800]  我們做基督徒要學習分享
[00:11:13.800 --> 00:11:15.800]  不是經常擁有自己的東西
[00:11:15.800 --> 00:11:16.800]  拿著
[00:11:16.800 --> 00:11:17.800]  是要拿出來分享
[00:11:17.800 --> 00:11:19.800]  更加有個說法
[00:11:19.800 --> 00:11:22.800]  說我們受洗
[00:11:22.800 --> 00:11:23.800]  問他
[00:11:23.800 --> 00:11:25.800]  夫子我當怎樣做
[00:11:25.800 --> 00:11:26.800]  約翰怎樣說
[00:11:26.800 --> 00:11:27.800]  約翰說
[00:11:27.800 --> 00:11:30.800]  隨你列定的數目不要取多
[00:11:30.800 --> 00:11:32.800]  他在說工作的態度
[00:11:32.800 --> 00:11:37.800]  我們要有誠實盡責的心
[00:11:37.800 --> 00:11:39.800]  這是我們的態度
[00:11:39.800 --> 00:11:41.800]  接著再下去
[00:11:41.800 --> 00:11:43.800]  又有冰冰問他
[00:11:43.800 --> 00:11:45.800]  我們當做什麼呢
[00:11:45.800 --> 00:11:48.800]  約翰說不要以強暴待人
[00:11:48.800 --> 00:11:50.800]  也不要欺詐人
[00:11:50.800 --> 00:11:53.800]  自己有錢就當之足
[00:11:53.800 --> 00:11:56.800]  那些冰冰是有權力的
[00:11:56.800 --> 00:11:58.800]  有權力的時候叫你不要用暴力
[00:11:58.800 --> 00:12:01.800]  但耶穌在裡面沒有說不要做稅利
[00:12:01.800 --> 00:12:04.800]  沒有說不要做冰冰
[00:12:04.800 --> 00:12:07.800]  但叫你做得適當
[00:12:07.800 --> 00:12:11.800]  所以在上帝當中叫我們什麼
[00:12:11.800 --> 00:12:14.800]  其實最重要悔改的心傷情就是
[00:12:14.800 --> 00:12:17.800]  我們要學習愛愛和分享
[00:12:17.800 --> 00:12:19.800]  我們要有誠實的心
[00:12:19.800 --> 00:12:22.800]  公平又知足的心態
[00:12:22.800 --> 00:12:24.800]  去過我們每一天
[00:12:24.800 --> 00:12:27.800]  這就是我們有悔改的心
[00:12:27.800 --> 00:12:31.800]  摩西再帶我們看看
[00:12:31.800 --> 00:12:36.800]  摩西怎樣描述他的人生
[00:12:36.800 --> 00:12:39.800]  在你看來千年如已過的昨日
[00:12:39.800 --> 00:12:41.800]  猶如夜間的一刻
[00:12:41.800 --> 00:12:47.800]  我們看到上帝看的時間與我們不同
[00:12:47.800 --> 00:12:52.800]  我們看千年的時候
[00:12:52.800 --> 00:12:55.800]  他就當一天
[00:12:55.800 --> 00:12:57.800]  他看的東西就是一天
[00:12:57.800 --> 00:13:00.800]  上帝看的東西與我們不同嗎
[00:13:00.800 --> 00:13:02.800]  不同啊
[00:13:02.800 --> 00:13:07.800]  但我們看的東西總覺得是對的
[00:13:07.800 --> 00:13:09.800]  有時候我們看的東西好
[00:13:09.800 --> 00:13:11.800]  但上帝未必是好的
[00:13:11.800 --> 00:13:13.800]  但我們看的東西
[00:13:13.800 --> 00:13:16.800]  總覺得自己很好的時候
[00:13:16.800 --> 00:13:18.800]  又堅持跟別人爭辯
[00:13:18.800 --> 00:13:19.800]  爭到臉紅臉綠
[00:13:19.800 --> 00:13:21.800]  是不是真的呢
[00:13:21.800 --> 00:13:23.800]  真的有些東西是不需要的
[00:13:23.800 --> 00:13:25.800]  可不可以放下自己呢
[00:13:25.800 --> 00:13:27.800]  可能你那些東西未必是好的
[00:13:27.800 --> 00:13:30.800]  可能道理好像很好
[00:13:30.800 --> 00:13:33.800]  但在上帝眼中是否真的好呢
[00:13:33.800 --> 00:13:38.800]  我讀神學
[00:13:38.800 --> 00:13:43.800]  本來找教會的時候
[00:13:43.800 --> 00:13:45.800]  我不是打算回沙浸的
[00:13:45.800 --> 00:13:47.800]  真的在說
[00:13:47.800 --> 00:13:49.800]  因為沙浸不適合我
[00:13:49.800 --> 00:13:53.800]  因為太多高材生
[00:13:53.800 --> 00:13:55.800]  我們這麼華麗的時候
[00:13:55.800 --> 00:13:58.800]  我怕不知道怎樣去侮辱他們
[00:13:58.800 --> 00:14:00.800]  因為我學術又不強
[00:14:00.800 --> 00:14:02.800]  什麼都不強的時候很害怕
[00:14:02.800 --> 00:14:05.800]  反而我覺得我的恩賜是親和力
[00:14:05.800 --> 00:14:08.800]  我打算去一些家庭教會
[00:14:08.800 --> 00:14:10.800]  去家庭教會反而開心
[00:14:10.800 --> 00:14:14.800]  後來我去實習的那間教會
[00:14:14.800 --> 00:14:16.800]  我打算去那裡募會
[00:14:16.800 --> 00:14:18.800]  後來在裡面
[00:14:18.800 --> 00:14:21.800]  都要聽上帝的話
[00:14:21.800 --> 00:14:23.800]  上帝叫我回來
[00:14:23.800 --> 00:14:25.800]  我就回來
[00:14:25.800 --> 00:14:27.800]  我想的東西是好的
[00:14:27.800 --> 00:14:29.800]  但上帝想的東西更好
[00:14:29.800 --> 00:14:32.800]  但我做了十年了
[00:14:32.800 --> 00:14:33.800]  你說好不好呢
[00:14:33.800 --> 00:14:34.800]  我不說了
[00:14:34.800 --> 00:14:35.800]  大家覺得好不好呢
[00:14:35.800 --> 00:14:36.800]  大家說
[00:14:36.800 --> 00:14:38.800]  多謝大家
[00:14:38.800 --> 00:14:41.800]  我不敢說好不好
[00:14:41.800 --> 00:14:43.800]  最重要是大家給評價
[00:14:43.800 --> 00:14:45.800]  所以上帝說好的
[00:14:45.800 --> 00:14:47.800]  我不知道那間我沒有去
[00:14:47.800 --> 00:14:49.800]  我沒有去過那間
[00:14:49.800 --> 00:14:51.800]  總之我來到這裡
[00:14:51.800 --> 00:14:53.800]  我覺得我做得喜樂開心
[00:14:53.800 --> 00:14:55.800]  和弟兄一起
[00:14:55.800 --> 00:14:57.800]  怎樣去一起成長
[00:14:57.800 --> 00:14:59.800]  一起去行大家的路
[00:14:59.800 --> 00:15:01.800]  這裡正正就是說
[00:15:01.800 --> 00:15:03.800]  我們看的東西
[00:15:03.800 --> 00:15:05.800]  你怎樣看
[00:15:05.800 --> 00:15:08.800]  人生在這裡說得短暫
[00:15:08.800 --> 00:15:09.800]  如水沖去
[00:15:09.800 --> 00:15:11.800]  如睡一覺
[00:15:11.800 --> 00:15:13.800]  如睡一覺我們更加了解
[00:15:13.800 --> 00:15:14.800]  我們一睡就醒
[00:15:14.800 --> 00:15:15.800]  如水沖去
[00:15:15.800 --> 00:15:17.800]  就好像上廁所
[00:15:17.800 --> 00:15:21.800]  一沖廁的時候
[00:15:21.800 --> 00:15:23.800]  舊事的東西都走了
[00:15:23.800 --> 00:15:24.800]  舊事
[00:15:24.800 --> 00:15:25.800]  你聽清楚
[00:15:25.800 --> 00:15:27.800]  舊事的東西都走了
[00:15:27.800 --> 00:15:29.800]  很快就沒有了
[00:15:29.800 --> 00:15:31.800]  很快就走了
[00:15:31.800 --> 00:15:35.800]  人生短暫和消逝的時候
[00:15:35.800 --> 00:15:38.800]  所以時間我們控制不了
[00:15:38.800 --> 00:15:39.800]  是不是
[00:15:39.800 --> 00:15:41.800]  更加呢
[00:15:41.800 --> 00:15:43.800]  短暫是很客觀的
[00:15:43.800 --> 00:15:44.800]  真的短暫
[00:15:44.800 --> 00:15:46.800]  在上帝之間比
[00:15:46.800 --> 00:15:47.800]  還有
[00:15:47.800 --> 00:15:49.800]  飛逝是一個感慨
[00:15:49.800 --> 00:15:53.800]  為什麼時間這麼快過了呢
[00:15:53.800 --> 00:15:56.800]  所以經常有一個感慨的心
[00:15:56.800 --> 00:15:57.800]  是不是
[00:15:57.800 --> 00:16:00.800]  當你在這個感慨的時刻
[00:16:00.800 --> 00:16:02.800]  你會想些什麼呢
[00:16:02.800 --> 00:16:03.800]  是不是
[00:16:03.800 --> 00:16:07.800]  在風乾和坎坷的日子
[00:16:07.800 --> 00:16:09.800]  你會想些什麼呢
[00:16:09.800 --> 00:16:12.800]  有些人可能在老的時候
[00:16:12.800 --> 00:16:14.800]  尤其是我們年紀大的
[00:16:14.800 --> 00:16:15.800]  都會說以前
[00:16:15.800 --> 00:16:17.800]  我踢球多厲害
[00:16:17.800 --> 00:16:19.800]  踢球多棒
[00:16:19.800 --> 00:16:20.800]  入了很多球
[00:16:20.800 --> 00:16:22.800]  但現在走都走不了
[00:16:22.800 --> 00:16:25.800]  不過都經常說以前多厲害
[00:16:25.800 --> 00:16:27.800]  想當年怎樣
[00:16:27.800 --> 00:16:28.800]  但是
[00:16:28.800 --> 00:16:29.800]  這個
[00:16:29.800 --> 00:16:31.800]  是不是這樣的呢
[00:16:31.800 --> 00:16:32.800]  大詩人
[00:16:32.800 --> 00:16:34.800]  摩西在想的是什麼呢
[00:16:34.800 --> 00:16:38.800]  摩西在想他的罪孽
[00:16:38.800 --> 00:16:40.800]  不是在想他的成就
[00:16:40.800 --> 00:16:43.800]  其實摩西可以想他的成就
[00:16:43.800 --> 00:16:45.800]  很偉大的
[00:16:45.800 --> 00:16:46.800]  他可以
[00:16:46.800 --> 00:16:48.800]  弄個碑
[00:16:48.800 --> 00:16:50.800]  在什麼什麼城
[00:16:50.800 --> 00:16:52.800]  紀念館
[00:16:52.800 --> 00:16:54.800]  寫他的名字都可以
[00:16:54.800 --> 00:16:56.800]  他為什麼不寫呢
[00:16:56.800 --> 00:16:58.800]  他為什麼只剩下自己一個罪人
[00:16:58.800 --> 00:16:59.800]  他其實
[00:16:59.800 --> 00:17:01.800]  跟法老鬥十個回合
[00:17:01.800 --> 00:17:02.800]  贏了
