
[00:00:00.000 --> 00:00:02.680]  好,介紹一下自己吧
[00:03:44.200 --> 00:03:46.000]  第一部份是我的上帝
[00:03:46.000 --> 00:03:49.800]  第二部份是在基督耶穌裏榮耀的豐富
[00:03:49.800 --> 00:03:56.600]  第三部份是在耶穌基督裏的充足
[00:03:56.600 --> 00:04:00.200]  我的上帝,保羅的上帝
[00:04:00.200 --> 00:04:03.000]  用緊一個代名詞
[00:04:03.000 --> 00:04:08.000]  代表保羅與上帝的關係是親密的關係
[00:04:08.000 --> 00:04:10.600]  保羅以前是怎樣的?
[00:04:10.600 --> 00:04:12.200]  我們從小到大都有聽過
[00:04:12.200 --> 00:04:14.800]  他是一位白基督徒
[00:04:14.800 --> 00:04:19.400]  但他以前的名字叫做素羅
[00:04:19.400 --> 00:04:21.800]  他信了主之後
[00:04:21.800 --> 00:04:24.800]  但日子並不是很容易過
[00:04:24.800 --> 00:04:26.800]  他兩邊不是人
[00:04:26.800 --> 00:04:29.600]  猶太人都要殺他
[00:04:29.600 --> 00:04:31.600]  門徒又很害怕他
[00:04:31.600 --> 00:04:36.200]  因為他以前追殺白基督徒
[00:04:36.200 --> 00:04:38.200]  就算他信了主三年
[00:04:38.200 --> 00:04:40.800]  然後再上耶路撒冷的時候
[00:04:40.800 --> 00:04:43.200]  門徒都很害怕他
[00:04:43.200 --> 00:04:47.200]  不知道他是不是真的信耶穌
[00:04:47.200 --> 00:04:49.400]  但他有一個特別的領袖
[00:04:49.400 --> 00:04:54.200]  是主親自差遣他傳福音給外邦人
[00:04:54.200 --> 00:04:58.400]  因為以前福音只給猶太人
[00:04:58.400 --> 00:04:59.800]  而經歷了很多
[00:04:59.800 --> 00:05:03.200]  他就願意完全奉獻給神
[00:05:03.200 --> 00:05:07.400]  在神裡面感動很多啟示
[00:05:07.400 --> 00:05:13.600]  他裡面一點一滴累積去相信耶穌
[00:05:13.600 --> 00:05:19.200]  我的上帝在《肥臘比書》四章十九節
[00:05:19.200 --> 00:05:22.000]  和二十節很清楚看到
[00:05:22.000 --> 00:05:25.200]  保羅是怎樣形容的
[00:05:25.200 --> 00:05:28.800]  「因為我知道這是藉著你們的祈禱
[00:05:28.800 --> 00:05:31.400]  和耶穌基督的靈幫助
[00:05:31.400 --> 00:05:33.800]  終必使我得到釋放
[00:05:33.800 --> 00:05:37.400]  這就是我所切勿的所盼望的
[00:05:37.400 --> 00:05:40.200]  沒有一事能使我羞愧
[00:05:40.200 --> 00:05:42.800]  反倒凡事坦然無懼
[00:05:42.800 --> 00:05:44.800]  無論是生是死
[00:05:44.800 --> 00:05:48.200]  總要讓基督在我身上顯大」
[00:05:48.200 --> 00:05:49.400]  在一章十九節
[00:05:49.400 --> 00:05:52.000]  《肥臘比書》至二十節裡面
[00:05:52.000 --> 00:05:54.400]  保羅形容自己
[00:05:54.400 --> 00:05:57.800]  其實當時他在羅馬坐牢
[00:05:57.800 --> 00:06:01.800]  他也不知道自己能否釋放
[00:06:01.800 --> 00:06:07.400]  但他相信上帝會保守他
[00:06:07.400 --> 00:06:11.600]  就算無論是生是死
[00:06:11.600 --> 00:06:18.000]  他也要在耶穌基督的身上顯大
[00:06:18.000 --> 00:06:22.600]  看到保羅對耶穌的信心
[00:06:22.600 --> 00:06:26.200]  看到他對上帝的確信
[00:06:26.200 --> 00:06:29.200]  看到無論他得時或不得時
[00:06:29.200 --> 00:06:36.000]  他也繼續堅靠他的主 他的神
[00:06:36.000 --> 00:06:39.000]  保羅很想自己體驗
[00:06:39.000 --> 00:06:43.200]  神如何親顧和照顧他的一切需要
[00:06:43.200 --> 00:06:46.600]  神的供應給他 他覺得是有餘
[00:06:46.600 --> 00:06:48.600]  因此他已經足夠
[00:06:48.600 --> 00:06:53.600]  他很想把這份充足的榮耀
[00:06:53.600 --> 00:06:58.800]  給他所愛的肥臘比信徒
[00:06:58.800 --> 00:07:01.200]  在第二節裡
[00:07:01.200 --> 00:07:04.000]  我們分了第二部分
[00:07:04.000 --> 00:07:07.600]  在耶穌基督裡榮耀的豐富
[00:07:07.600 --> 00:07:11.200]  在新約豐富有二十二次
[00:07:11.200 --> 00:07:15.400]  包括十五次在保羅書信裡
[00:07:15.400 --> 00:07:18.200]  六次是講財富
[00:07:18.200 --> 00:07:24.000]  另外十六次是講靈性上的財富
[00:07:24.000 --> 00:07:28.600]  上帝提供給保羅
[00:07:28.600 --> 00:07:35.600]  他看到他不僅要在羅馬坐牢
[00:07:35.600 --> 00:07:40.000]  但他感受到很實質的
[00:07:40.000 --> 00:07:45.800]  看到上帝差遣信徒的供應
[00:07:45.800 --> 00:07:50.800]  也看到他靈裡面的富足
[00:07:50.800 --> 00:07:58.200]  他學習到在耶穌基督裡的信靠和馴服
[00:07:58.200 --> 00:08:02.800]  上帝給他很多的豐富
[00:08:02.800 --> 00:08:07.600]  這些豐富可以藉著他
[00:08:07.600 --> 00:08:10.200]  他既然在困難裡
[00:08:10.200 --> 00:08:15.000]  他也可以繼續跟信徒分享
[00:08:15.000 --> 00:08:20.200]  把這份榮耀記下
[00:08:20.200 --> 00:08:25.200]  在這個時候我想分享一個漸凍症的見證
[00:08:25.200 --> 00:08:28.400]  什麼叫漸凍症呢?
[00:08:28.400 --> 00:08:38.200]  我們所說的就是一個俗稱天花板的人
[00:08:38.200 --> 00:08:45.000]  漸凍症是不會裡面的神經和退化
[00:08:45.000 --> 00:08:49.200]  他們只是全身都不能動
[00:08:49.200 --> 00:08:54.600]  感覺就好像全身有螞蟻爬在身上
[00:08:54.600 --> 00:08:56.400]  那份無奈的心情
[00:08:56.400 --> 00:08:59.600]  甚至那種臥床
[00:08:59.600 --> 00:09:04.800]  都無法跟別人分享
[00:09:04.800 --> 00:09:08.000]  這位姐妹有一個禱告
[00:09:08.000 --> 00:09:13.400]  她說:上帝,我現在的活動只能看著天花板
[00:09:13.400 --> 00:09:15.800]  我還怎麼去榮耀祢?
[00:09:15.800 --> 00:09:19.000]  但我願意
[00:09:19.000 --> 00:09:21.800]  讓我的生命繼續去榮耀祢
[00:09:21.800 --> 00:09:25.600]  去祝福更多人去信耶穌
[00:09:25.600 --> 00:09:29.000]  有機會認識到這位Mandy姐妹
[00:09:29.000 --> 00:09:33.000]  透過加拿大的教會
[00:09:33.000 --> 00:09:38.000]  因為Mandy姐妹不能像我們這樣
[00:09:38.000 --> 00:09:40.000]  回到教會那麼幸福
[00:09:40.000 --> 00:09:43.000]  可以一同敬拜
[00:09:43.000 --> 00:09:45.000]  我們自由的聽道
[00:09:45.000 --> 00:09:48.000]  她每天都透過讀經
[00:09:48.000 --> 00:09:51.000]  在平板上看著平板
[00:09:51.000 --> 00:09:55.000]  聽見證說我們是純拜
[00:09:55.000 --> 00:09:57.000]  認識她的時候
[00:09:57.000 --> 00:10:00.000]  每一次去探望她
[00:10:00.000 --> 00:10:03.000]  我做到的事很少
[00:10:03.000 --> 00:10:08.000]  因為我不能在她面前說什麼安慰說話
[00:10:08.000 --> 00:10:09.000]  我自己覺得很難
[00:10:09.000 --> 00:10:11.000]  每一次就是播放詩歌
[00:10:11.000 --> 00:10:12.000]  分享一下
[00:10:12.000 --> 00:10:14.000]  或者有時候節日
[00:10:14.000 --> 00:10:16.000]  做一些燈籠
[00:10:16.000 --> 00:10:21.000]  有些聖誕花圈的禮物送給她
[00:10:21.000 --> 00:10:25.000]  我看見上帝在她的生命裏
[00:10:25.000 --> 00:10:28.000]  那份充足
[00:10:28.000 --> 00:10:31.000]  那份豐富的榮耀
[00:10:31.000 --> 00:10:37.000]  今年她最後離開了塵世
[00:10:37.000 --> 00:10:39.000]  離開了世界
[00:10:39.000 --> 00:10:42.000]  但她的見證沒有停止
[00:10:42.000 --> 00:10:47.000]  中信在離世之前做了一個訪問
[00:10:47.000 --> 00:10:51.000]  中信的流傳也很大
[00:10:51.000 --> 00:10:55.000]  在YouTube有不同的教會分享
[00:10:55.000 --> 00:10:58.000]  當日去到她的安息禮拜
[00:10:58.000 --> 00:11:01.000]  我看見她坐無虛席
[00:11:01.000 --> 00:11:03.000]  她臨走的時候
[00:11:03.000 --> 00:11:08.000]  她也要在安息禮拜榮耀上帝
[00:11:08.000 --> 00:11:11.000]  縱然我們看似一個天花板的病人
[00:11:11.000 --> 00:11:16.000]  但她也可以依靠在耶穌基督裏
[00:11:16.000 --> 00:11:26.000]  繼續將上帝在她身上的榮耀豐富彰顯出來
[00:11:26.000 --> 00:11:31.000]  第三部分我們會講
[00:11:31.000 --> 00:11:34.000]  在耶穌基督使你的充足
[00:11:34.000 --> 00:11:39.000]  使到充滿是一個動詞
[00:11:39.000 --> 00:11:41.000]  充足的意思是
[00:11:41.000 --> 00:11:45.000]  無論物質和屬靈的需要
[00:11:45.000 --> 00:11:47.000]  每一種物質都可以說
[00:11:47.000 --> 00:11:49.000]  大可小日常的需要
[00:11:49.000 --> 00:11:51.000]  突如其來的事
[00:11:51.000 --> 00:11:54.000]  所以有時候我們也會祈禱
[00:11:54.000 --> 00:11:57.000]  大大小小的事我們也會祈禱
[00:11:57.000 --> 00:12:02.000]  將我們的需要交給神
[00:12:02.000 --> 00:12:04.000]  上帝有時候也很有趣
[00:12:04.000 --> 00:12:07.000]  不時將這些無論大小的事
[00:12:07.000 --> 00:12:12.000]  讓我們也經歷
[00:12:12.000 --> 00:12:16.000]  保羅如何看到自己
[00:12:16.000 --> 00:12:21.000]  如何靠著耶穌去感覺到充足呢?
[00:12:21.000 --> 00:12:23.000]  在四章十二節中
[00:12:23.000 --> 00:12:25.000]  十三節裏面說
[00:12:25.000 --> 00:12:27.000]  我知道如何處悲戰
[00:12:27.000 --> 00:12:30.000]  也知道如何處豐富
[00:12:30.000 --> 00:12:32.000]  或飽足或飢餓
[00:12:32.000 --> 00:12:34.000]  或有餘或缺乏
[00:12:34.000 --> 00:12:37.000]  任何事情任何境況
[00:12:37.000 --> 00:12:39.000]  我都得了這個秘訣
[00:12:39.000 --> 00:12:42.000]  我靠著那家給我力量的
[00:12:42.000 --> 00:12:44.000]  凡事都能作
[00:12:44.000 --> 00:12:47.000]  這個秘訣究竟是甚麼呢?
[00:12:47.000 --> 00:12:52.000]  這個秘訣是經過很多困難去學習的過程
[00:12:52.000 --> 00:12:56.000]  他看到上帝有很多的足跡
[00:12:56.000 --> 00:13:02.000]  在他的生命裏面有很多的印記
[00:13:02.000 --> 00:13:05.000]  他知道靠著這個力量
[00:13:05.000 --> 00:13:06.000]  不是靠著自發
[00:13:06.000 --> 00:13:09.000]  而是來自主耶穌基督
[00:13:09.000 --> 00:13:11.000]  在這裏面也看到
[00:13:11.000 --> 00:13:17.000]  保羅知道他的力量是從何而來
[00:13:17.000 --> 00:13:18.000]  你們呢?
[00:13:18.000 --> 00:13:23.000]  你們知不知道你的力量是從何而來的?
[00:13:23.000 --> 00:13:25.000]  在耶穌基督裏面
[00:13:25.000 --> 00:13:30.000]  我們一定要和上帝發展深刻個人化的經歷
[00:13:30.000 --> 00:13:32.000]  因為在神裏面
[00:13:32.000 --> 00:13:38.000]  我們才發現我們存在的意義
[00:13:38.000 --> 00:13:43.000]  菲臘比的人給了保羅很多慷慨的資助
[00:13:43.000 --> 00:13:45.000]  無論是心境
[00:13:45.000 --> 00:13:48.000]  或者是他的關心、慰問
[00:13:48.000 --> 00:13:50.000]  他供給了上帝僕人的需要
[00:13:50.000 --> 00:13:53.000]  參與福音、侍工
[00:13:53.000 --> 00:13:58.000]  除了看到保羅對他們的感謝之外
[00:13:58.000 --> 00:14:02.000]  保羅也給了他們一份寶貴的認許
[00:14:02.000 --> 00:14:07.000]  在這時候我們看到
[00:14:07.000 --> 00:14:10.000]  我的上帝必照他的榮耀豐富
[00:14:10.000 --> 00:14:12.000]  在基督耶穌裏鮮利一切
[00:14:12.000 --> 00:14:14.000]  衰庸到重重
[00:14:14.000 --> 00:14:19.000]  鼓勵大家建立和上帝一個個人化的經歷關係
[00:14:19.000 --> 00:14:22.000]  信教他擁有極大的能力
[00:14:22.000 --> 00:14:24.000]  榮耀的豐富資源
[00:14:24.000 --> 00:14:26.000]  在耶穌基督裏面
[00:14:26.000 --> 00:14:28.000]  按你們的需要
[00:14:28.000 --> 00:14:30.000]  上帝會供應給你們
[00:14:30.000 --> 00:14:33.000]  在這時候
[00:14:33.000 --> 00:14:36.000]  有時我們聽了很多保羅的關係
[00:14:36.000 --> 00:14:41.000]  或者是佔頓人、病人姊妹Mandy和神的關係
[00:14:41.000 --> 00:14:43.000]  會不會覺得很虛無
[00:14:43.000 --> 00:14:47.000]  究竟我們的關係是怎樣和上帝建立呢?
[00:14:47.000 --> 00:14:52.000]  這裏的故事在書裏叫做《你很特別》
[00:14:52.000 --> 00:14:56.000]  裏面有很多的木頭人
[00:14:56.000 --> 00:14:59.000]  他們身上充滿著很多貼紙
[00:14:59.000 --> 00:15:02.000]  漂亮的、好的、跳得高的、滑的
[00:15:02.000 --> 00:15:04.000]  就有星星貼紙
[00:15:04.000 --> 00:15:07.000]  不好的就被貼了灰色的貼紙
[00:15:07.000 --> 00:15:12.000]  有一天主角說很不開心
[00:15:12.000 --> 00:15:16.000]  但是他來找他的創造者
[00:15:16.000 --> 00:15:20.000]  然後他說我已經很盡力了
[00:15:20.000 --> 00:15:22.000]  我真的很盡力了
[00:15:22.000 --> 00:15:24.000]  但是我都做得不好
[00:15:24.000 --> 00:15:26.000]  但這時候
[00:15:26.000 --> 00:15:31.000]  為他創造的創造者
[00:15:31.000 --> 00:15:34.000]  這個木匠依來說
[00:15:34.000 --> 00:15:37.000]  我不會介意別人怎樣看你的
[00:15:37.000 --> 00:15:40.000]  因為你很特別
[00:15:40.000 --> 00:15:44.000]  你們每一個都很特別
[00:15:44.000 --> 00:15:49.000]  上帝創造我們就是每一個都特別
[00:15:50.000 --> 00:15:55.000]  當我們建立和上帝個人關係的時候
[00:15:55.000 --> 00:15:57.000]  都不容易的
[00:15:57.000 --> 00:16:00.000]  從小到大我們有很多的塑造
[00:16:00.000 --> 00:16:03.000]  我們無論從小到大
[00:16:03.000 --> 00:16:06.000]  考試考得好就有貼紙
[00:16:06.000 --> 00:16:10.000]  物書100分就有星星
[00:16:10.000 --> 00:16:13.000]  回到教會我多點侍奉
[00:16:13.000 --> 00:16:17.000]  會不會特別有貼紙呢?
[00:16:17.000 --> 00:16:21.000]  會不會我們做一個基督徒
[00:16:21.000 --> 00:16:25.000]  我們都會不斷給一些外間的塑造
[00:16:25.000 --> 00:16:29.000]  不斷給很多人的
[00:16:29.000 --> 00:16:32.000]  不認識我們的創造主
[00:16:32.000 --> 00:16:36.000]  給了我們很多框架呢?
[00:16:36.000 --> 00:16:42.000]  很多善良的人很容易感到羞恥
[00:16:42.000 --> 00:16:45.000]  這個羞恥是不應該的羞恥感
[00:16:45.000 --> 00:16:48.000]  他們不是比一般人差
[00:16:48.000 --> 00:16:52.000]  只是比一般人更受良心的鞭策
[00:16:52.000 --> 00:16:56.000]  有些時候我們好像已經做得很好
[00:16:56.000 --> 00:16:59.000]  但我們都會覺得我們不配
[00:16:59.000 --> 00:17:02.000]  我好像不夠好
[00:17:02.000 --> 00:17:06.000]  我又不夠別人唱歌好
[00:17:06.000 --> 00:17:11.000]  或者戴茶經又不夠別人努力
[00:17:11.000 --> 00:17:14.000]  我們都會做了很多
[00:17:14.000 --> 00:17:21.000]  讓自己有很多不配取得上帝在我們身上的恩典
[00:17:21.000 --> 00:17:26.000]  我自己最近也有一個經歷很有趣
[00:17:26.000 --> 00:17:30.000]  當我還是一個神學生的時候
[00:17:30.000 --> 00:17:33.000]  老師說他也讀神學
[00:17:33.000 --> 00:17:36.000]  聽來大家都覺得很榮耀
[00:17:36.000 --> 00:17:39.000]  好像一切讀神學很好
[00:17:39.000 --> 00:17:41.000]  但我不知如何說
[00:17:41.000 --> 00:17:44.000]  說不出那種不安
[00:17:44.000 --> 00:17:47.000]  那種不安也圍繞了我一段時間
[00:17:47.000 --> 00:17:50.000]  我心裡有很多不安
[00:17:50.000 --> 00:17:53.000]  為什麼會覺得不開心
[00:17:53.000 --> 00:17:57.000]  直至我在學校做一個
[00:17:57.000 --> 00:18:01.000]  跟一群同學分享
[00:18:01.000 --> 00:18:03.000]  他們不斷問我
[00:18:03.000 --> 00:18:06.000]  為什麼我不接納這個情緒
[00:18:06.000 --> 00:18:10.000]  原來我不接納當下那種不安的情緒
[00:18:10.000 --> 00:18:14.000]  作為傳導人
[00:18:14.000 --> 00:18:18.000]  我們要很有信心很有力量很有依靠
[00:18:18.000 --> 00:18:21.000]  但原來當一些情緒來的時候
[00:18:21.000 --> 00:18:23.000]  我們會否定
[00:18:23.000 --> 00:18:25.000]  原來這些情緒我們不配
[00:18:25.000 --> 00:18:26.000]  做得不好
[00:18:26.000 --> 00:18:28.000]  你是不是不夠親近神
[00:18:28.000 --> 00:18:29.000]  你不夠靈修
[00:18:29.000 --> 00:18:32.000]  你裡面得不著那種力量
[00:18:32.000 --> 00:18:35.000]  原來我們也有很多
[00:18:35.000 --> 00:18:39.000]  令我們有很多不接納的自己
[00:18:39.000 --> 00:18:42.000]  但當我回到上帝裡
[00:18:42.000 --> 00:18:45.000]  去整理的時候去疏導的時候
[00:18:45.000 --> 00:18:47.000]  上帝就叫我
[00:18:47.000 --> 00:18:50.000]  任何情緒我都接納
[00:18:50.000 --> 00:18:53.000]  你大膽跟我分享
[00:18:53.000 --> 00:18:56.000]  當下我們有時敬拜的時候
[00:18:56.000 --> 00:18:58.000]  可能很多感恩很多感恩的事
[00:18:58.000 --> 00:18:59.000]  但有時也會
[00:18:59.000 --> 00:19:02.000]  好像小時候我們也有很生氣的時候
[00:19:02.000 --> 00:19:05.000]  或者我們有不安有焦慮的時候
[00:19:05.000 --> 00:19:07.000]  我們也會先去接納
[00:19:07.000 --> 00:19:09.000]  我們當下的情緒
[00:19:09.000 --> 00:19:13.000]  再回到童臣裡去整理
[00:19:13.000 --> 00:19:16.000]  那個獨一創作的我們主
[00:19:16.000 --> 00:19:19.000]  因為他在裡面說我們很特別
[00:19:19.000 --> 00:19:22.000]  有本書叫做
[00:19:22.000 --> 00:19:27.000]  《為何變得自己不配》
[00:19:27.000 --> 00:19:31.000]  這個作者叫史密德先生
[00:19:31.000 --> 00:19:35.000]  他在呼拿神學院裡的倫理學者和神學教授
[00:19:35.000 --> 00:19:37.000]  25年裡
[00:19:37.000 --> 00:19:38.000]  他裡面說
[00:19:38.000 --> 00:19:42.000]  當然他說羞恥的沉重因典
[00:19:42.000 --> 00:19:43.000]  卻是戚卿傘
[00:19:43.000 --> 00:19:47.000]  並不會取所有把心靈向下拖的沙袋
[00:19:47.000 --> 00:19:50.000]  有時我們也會被不健康
[00:19:50.000 --> 00:19:52.000]  羞恥是沒有問題的
[00:19:52.000 --> 00:19:53.000]  其實是可以的
[00:19:53.000 --> 00:19:55.000]  但不是壞事
[00:19:55.000 --> 00:19:58.000]  但當不健康扭曲的時候
[00:19:58.000 --> 00:20:01.000]  我們就會脫離了現實
[00:20:01.000 --> 00:20:02.000]  我們會不會
[00:20:02.000 --> 00:20:04.000]  其中有幾個重點
[00:20:04.000 --> 00:20:05.000]  他也有說
[00:20:05.000 --> 00:20:08.000]  我們也會一起過度了承擔
[00:20:08.000 --> 00:20:11.000]  我們會成為道德的逆逼者
[00:20:11.000 --> 00:20:13.000]  比較強迫症
[00:20:13.000 --> 00:20:15.000]  渴望被肯定的人
[00:20:15.000 --> 00:20:17.000]  被人稱讚是可以的開心
[00:20:17.000 --> 00:20:20.000]  但每天都要為了別人的稱讚
[00:20:20.000 --> 00:20:23.000]  而去做別人所稱讚的事
[00:20:23.000 --> 00:20:27.000]  或者會不會覺得自己不配
[00:20:27.000 --> 00:20:30.000]  這些都是讓我們留意
[00:20:30.000 --> 00:20:32.000]  原來在這些時候
[00:20:32.000 --> 00:20:35.000]  我們也可以回到上帝裡面
[00:20:35.000 --> 00:20:37.000]  上帝說你很特別
[00:20:37.000 --> 00:20:38.000]  你的因典
[00:20:38.000 --> 00:20:40.000]  我給你的因典是白白的
[00:20:40.000 --> 00:20:45.000]  現在是時候鼓勵大家
[00:20:45.000 --> 00:20:50.000]  我們如何建立一個和上帝的關係
[00:20:50.000 --> 00:20:53.000]  無論你生氣的時候
[00:20:53.000 --> 00:20:56.000]  我繼續覺得你可以寫你的生氣事件簿
[00:20:56.000 --> 00:20:58.000]  但你可以將這些生氣的人
[00:20:58.000 --> 00:21:01.000]  放在上帝裡面去禱告紀念
[00:21:01.000 --> 00:21:04.000]  也可以寫一些感恩的事
[00:21:04.000 --> 00:21:08.000]  甚至你可以分別為性
[00:21:08.000 --> 00:21:12.000]  有些時間也去跟上帝說
[00:21:12.000 --> 00:21:17.000]  你的心裡面的難處和弱處
[00:21:17.000 --> 00:21:20.000]  因為在上帝裡面
[00:21:20.000 --> 00:21:22.000]  他充滿著他的榮耀
[00:21:22.000 --> 00:21:24.000]  豐富和充足
[00:21:24.000 --> 00:21:27.000]  他絕對明白我們每一個
[00:21:27.000 --> 00:21:30.000]  在這個時候
[00:21:30.000 --> 00:21:33.000]  我想再分享多一點
[00:21:33.000 --> 00:21:37.000]  我逢星期四有機會去監獄侍工
[00:21:37.000 --> 00:21:38.000]  逢星期四
[00:21:38.000 --> 00:21:44.000]  我在荔枝角跟一群囚友一起去
[00:21:44.000 --> 00:21:47.000]  唱歌、看聖經
[00:21:47.000 --> 00:21:53.000]  每一次去感受都很深刻
[00:21:53.000 --> 00:21:55.000]  每一個進去後
[00:21:55.000 --> 00:21:59.000]  其實有很多很重的、很厚的閘
[00:21:59.000 --> 00:22:02.000]  裡面有很高的鐵絲網
[00:22:02.000 --> 00:22:06.000]  但在每個星期四去見到的時候
[00:22:06.000 --> 00:22:08.000]  可能有二、三十人
[00:22:08.000 --> 00:22:12.000]  裡面每個人都有自己的故事
[00:22:12.000 --> 00:22:15.000]  在這一刻他們沒有自由
[00:22:15.000 --> 00:22:17.000]  他們不可以跟家人一起
[00:22:17.000 --> 00:22:20.000]  他們要為他們的罪可能承擔
[00:22:20.000 --> 00:22:24.000]  甚至他們要經歷一些等候
[00:22:24.000 --> 00:22:26.000]  有時候我聽到他們分享
[00:22:26.000 --> 00:22:31.000]  等候審訊的刑期可能要兩、三年
[00:22:31.000 --> 00:22:34.000]  其實一點都不容易過
[00:22:34.000 --> 00:22:38.000]  甚至有些人說在裡面也試過輕生
[00:22:38.000 --> 00:22:44.000]  但自從他在監獄裡認識耶穌的時候
[00:22:44.000 --> 00:22:47.000]  他心裡很自由
[00:22:47.000 --> 00:22:50.000]  以前他可能在外面
[00:22:50.000 --> 00:22:55.000]  他人前人後成為一個大哥
[00:22:55.000 --> 00:22:57.000]  手下很多
[00:22:57.000 --> 00:23:02.000]  但他在裡面也不自由
[00:23:02.000 --> 00:23:04.000]  他心裡有很多
[00:23:04.000 --> 00:23:07.000]  他在裡面覺得羞愧
[00:23:07.000 --> 00:23:09.000]  做了很多壞事
[00:23:09.000 --> 00:23:11.000]  有時候也怕被捉
[00:23:11.000 --> 00:23:16.000]  但唯獨他可以回來認識神的時候
[00:23:16.000 --> 00:23:20.000]  他說從來沒有試過心裡的平安和自由
[00:23:20.000 --> 00:23:22.000]  因為他認識到
[00:23:22.000 --> 00:23:29.000]  他感受到上帝在他心裡的那種富足
[00:23:29.000 --> 00:23:34.000]  也記得有一個叫熊帝兄
[00:23:34.000 --> 00:23:39.000]  他當時是黑社會的大哥
[00:23:39.000 --> 00:23:42.000]  他賺了很多錢
[00:23:42.000 --> 00:23:45.000]  無論賭博、賣毒品
[00:23:45.000 --> 00:23:49.000]  他也用了千呼萬喚
[00:23:49.000 --> 00:23:53.000]  很多人他好像很被擁戴
[00:23:53.000 --> 00:23:59.000]  他說他每一次想到吸毒的人妻離子散的時候
