
[00:00:00.000 --> 00:00:03.000]  好,各位大英姐妹平安
[00:03:32.000 --> 00:03:36.000]  接下來這四個星期有一個講道的系列
[00:03:36.000 --> 00:03:39.000]  就是在世代裡面作主的門徒
[00:03:39.000 --> 00:03:42.000]  四個童宮會分別跟大家去講四段
[00:03:42.000 --> 00:03:45.000]  在新約聖經裡面很重要,關於作門徒的經文
[00:03:45.000 --> 00:03:49.000]  透過這些經文我們希望可以從不同的角度去思考
[00:03:49.000 --> 00:03:53.000]  到底在今天這個世代裡面我們說我們要做耶穌的門徒
[00:03:53.000 --> 00:03:55.000]  到底我們要面對什麼?
[00:03:55.000 --> 00:03:58.000]  到底我們要成為一個怎樣的門徒?
[00:03:58.000 --> 00:04:06.000]  今天是第一講,我們先為大家讀出今天這段經文
[00:04:06.000 --> 00:04:16.000]  (中文)
[00:04:16.000 --> 00:04:19.000]  這是馬可福音八章三十四節
[00:04:19.000 --> 00:04:25.000]  如果你說要跟隨耶穌,要做門徒的經文
[00:04:25.000 --> 00:04:28.000]  其實這段經文可以說是不得不提的
[00:04:28.000 --> 00:04:33.000]  因為就是在說到底要跟隨耶穌就是要做些什麼
[00:04:33.000 --> 00:04:39.000]  事實上我也知道很多基督徒是每天都在背十字架
[00:04:39.000 --> 00:04:40.000]  經文說背十字架
[00:04:40.000 --> 00:04:43.000]  我知道很多基督徒是每天都在背十字架
[00:04:43.000 --> 00:04:49.000]  十字架鍊、十字架手鍊、十字架紋身我也聽過
[00:04:49.000 --> 00:04:52.000]  我早前才聽過一個真人真事
[00:04:52.000 --> 00:04:57.000]  有一個女士去基督教書室買十字架
[00:04:57.000 --> 00:05:00.000]  她一進門口就直接跑去收銀處問
[00:05:00.000 --> 00:05:02.000]  在哪裡可以找到十字架
[00:05:02.000 --> 00:05:09.000]  我的朋友就是書室的收銀職員
[00:05:09.000 --> 00:05:14.000]  他指出了一個賣十字架的區給女士看
[00:05:14.000 --> 00:05:17.000]  女士過了一會又回來
[00:05:17.000 --> 00:05:21.000]  他問櫃檯有沒有小一點的
[00:05:21.000 --> 00:05:26.000]  於是職員就跟著我來帶我去找小一點的十字架
[00:05:26.000 --> 00:05:31.000]  誰知那個女士就一直跟著職員問
[00:05:31.000 --> 00:05:34.000]  十字架是不是牧師祝福了
[00:05:34.000 --> 00:05:37.000]  職員就有點愕然
[00:05:37.000 --> 00:05:38.000]  他半開玩笑半說
[00:05:38.000 --> 00:05:41.000]  十字架不是佛珠
[00:05:41.000 --> 00:05:43.000]  是不用開光的
[00:05:43.000 --> 00:05:45.000]  那個女士就說
[00:05:45.000 --> 00:05:47.000]  不用的嗎?我本來是信佛的
[00:05:47.000 --> 00:05:50.000]  十字架不是用來趕鬼、驅鬼的嗎?
[00:05:50.000 --> 00:05:52.000]  我打算掛在家門口
[00:05:52.000 --> 00:05:54.000]  可以耶穌保護
[00:05:54.000 --> 00:06:01.000]  為什麼背十字架?背了又怎樣?
[00:06:01.000 --> 00:06:04.000]  如果我們都像那位女士一樣
[00:06:04.000 --> 00:06:05.000]  我們道聽途說
[00:06:05.000 --> 00:06:09.000]  我們都將會錯失背十字架真正的意思
[00:06:09.000 --> 00:06:12.000]  什麼是背十字架呢?
[00:06:12.000 --> 00:06:14.000]  耶穌的時代大家都聽得多
[00:06:14.000 --> 00:06:16.000]  十字架是極型的形具
[00:06:16.000 --> 00:06:20.000]  是羅馬帝國用來處置重犯
[00:06:20.000 --> 00:06:22.000]  一個很出名的歷史學家
[00:06:22.000 --> 00:06:24.000]  他曾經這樣說
[00:06:24.000 --> 00:06:25.000]  當時很多叛亂分子
[00:06:25.000 --> 00:06:27.000]  就是因為抵擋、敵擋羅馬人
[00:06:27.000 --> 00:06:31.000]  羅馬帝國而被判釘十架的極刑
[00:06:31.000 --> 00:06:35.000]  十字架可以說是反映當時羅馬帝國的權力
[00:06:35.000 --> 00:06:38.000]  是羅馬的君主用來製造恐懼
[00:06:38.000 --> 00:06:40.000]  來恐嚇那些不服從他
[00:06:40.000 --> 00:06:44.000]  不承認他帝國主權的人
[00:06:44.000 --> 00:06:45.000]  但按當時的法例
[00:06:45.000 --> 00:06:51.000]  有一類人是不能夠被判十字架的極刑
[00:06:51.000 --> 00:06:55.000]  就是擁有羅馬公民身份的羅馬人
[00:06:55.000 --> 00:07:01.000]  換言之,只有那些外族人、外省人、次等的人
[00:07:01.000 --> 00:07:04.000]  才會被判刑十字架
[00:07:04.000 --> 00:07:09.000]  如果我們強行用香港來做例子的話
[00:07:09.000 --> 00:07:12.000]  那些拿三顆星身份證的人
[00:07:12.000 --> 00:07:14.000]  是不會被判刑十字架的
[00:07:14.000 --> 00:07:18.000]  只有那些新移民、內地人、南亞籍移民
[00:07:18.000 --> 00:07:20.000]  外籍傭工、以前的越南難民
[00:07:20.000 --> 00:07:23.000]  才會被判刑十字架
[00:07:23.000 --> 00:07:25.000]  所以我們用另一個說法說
[00:07:25.000 --> 00:07:29.000]  十字架就是代表那些被主流社會拒絕
[00:07:29.000 --> 00:07:35.000]  甚至是那些和主流社會對抗
[00:07:35.000 --> 00:07:38.000]  而這個就是當時耶穌時代的基督徒
[00:07:38.000 --> 00:07:40.000]  或者門徒他們需要面對
[00:07:40.000 --> 00:07:42.000]  為什麼這樣說呢?
[00:07:42.000 --> 00:07:45.000]  原來這件事都是和耶穌的身份有關
[00:07:45.000 --> 00:07:48.000]  在第八章,剛才我們讀的經文就是第八章34節
[00:07:48.000 --> 00:07:50.000]  在早一點的經文裡面
[00:07:50.000 --> 00:07:52.000]  原來耶穌問那些門徒
[00:07:52.000 --> 00:07:54.000]  那些人說我是誰
[00:07:54.000 --> 00:07:56.000]  然後經過一輪的對答
[00:07:56.000 --> 00:08:01.000]  門徒彼得很正確地標準答案地回答了耶穌
[00:08:01.000 --> 00:08:03.000]  你就是基督
[00:08:03.000 --> 00:08:05.000]  基督這個稱號我也聽得多
[00:08:05.000 --> 00:08:09.000]  他的意思就是舊約裡面所指的尼塞亞
[00:08:09.000 --> 00:08:13.000]  是耶和華在舊約裡面所應許的救世主
[00:08:13.000 --> 00:08:17.000]  但是救世主,大圓寺門這個稱號對於當時的門徒來說
[00:08:17.000 --> 00:08:19.000]  對於當時的平民百姓來說
[00:08:19.000 --> 00:08:21.000]  其實是一點都不陌生的
[00:08:21.000 --> 00:08:23.000]  你不要覺得耶穌說我是救世主
[00:08:23.000 --> 00:08:26.000]  對於那裡的人是一個很新的概念
[00:08:26.000 --> 00:08:27.000]  不是的
[00:08:27.000 --> 00:08:30.000]  但是他們不陌生卻不是因為耶穌基督
[00:08:30.000 --> 00:08:36.000]  而是因為當時的羅馬君主就是一直都是這樣自稱
[00:08:36.000 --> 00:08:40.000]  當時的羅馬君主他們會自稱自己是神
[00:08:40.000 --> 00:08:42.000]  會叫自己做神的義子
[00:08:42.000 --> 00:08:45.000]  會說自己就是那個時代的救世主
[00:08:45.000 --> 00:08:49.000]  那些羅馬君主會說自己就是羅馬帝國的頭
[00:08:49.000 --> 00:08:52.000]  他是傳遞的主
[00:08:52.000 --> 00:08:55.000]  他們是用這些稱號
[00:08:55.000 --> 00:08:58.000]  我們可以說是去包裝自己
[00:08:58.000 --> 00:08:59.000]  去claim自己
[00:08:59.000 --> 00:09:01.000]  來爭取人的崇拜
[00:09:01.000 --> 00:09:04.000]  這些在歷史裡面全部都有記載
[00:09:04.000 --> 00:09:07.000]  而如果我們這樣看的時候
[00:09:07.000 --> 00:09:09.000]  耶穌在科林書裡面
[00:09:09.000 --> 00:09:12.000]  他對自己的稱呼就是神的義子
[00:09:12.000 --> 00:09:13.000]  是君王是救主
[00:09:13.000 --> 00:09:15.000]  其實全部都不是無中生有
[00:09:15.000 --> 00:09:19.000]  不是耶穌第一個將這個概念拿出來的
[00:09:19.000 --> 00:09:21.000]  耶穌這樣自稱自己的時候
[00:09:21.000 --> 00:09:26.000]  是刻意去針對當時的社會政治文化風俗
[00:09:26.000 --> 00:09:30.000]  他要人認清到底哪一個才是真正的王
[00:09:30.000 --> 00:09:31.000]  真正的基督
[00:09:31.000 --> 00:09:32.000]  真正的救世主
[00:09:32.000 --> 00:09:35.000]  真正的上帝的義子
[00:09:35.000 --> 00:09:39.000]  所以耶穌的到來在當時的社會
[00:09:39.000 --> 00:09:41.000]  本身就是很顛覆性的
[00:09:41.000 --> 00:09:42.000]  很政治性的
[00:09:42.000 --> 00:09:46.000]  是兜口兜面挑戰當時的羅馬政權
[00:09:46.000 --> 00:09:50.000]  而當時的門徒如果他們要跟隨耶穌的話
[00:09:50.000 --> 00:09:54.000]  他們就必須去做一個抉擇
[00:09:54.000 --> 00:09:57.000]  到底他是奉凱撒為王
[00:09:57.000 --> 00:10:00.000]  就是信奉當時執政的羅馬帝國
[00:10:00.000 --> 00:10:02.000]  還是承認耶穌的身份
[00:10:02.000 --> 00:10:04.000]  視耶穌為主呢
[00:10:04.000 --> 00:10:08.000]  就是信奉耶穌在地上建立的上帝國
[00:10:08.000 --> 00:10:12.000]  而如果當時的社會有國安法的話
[00:10:12.000 --> 00:10:15.000]  門徒只承認耶穌是君王是主
[00:10:15.000 --> 00:10:18.000]  他們就已經足以被入罪
[00:10:18.000 --> 00:10:20.000]  而當時按他這個罪的結果
[00:10:20.000 --> 00:10:21.000]  就是叛國
[00:10:21.000 --> 00:10:23.000]  就是被判上十字監
[00:10:23.000 --> 00:10:26.000]  再加上當時的社會不像今天
[00:10:26.000 --> 00:10:30.000]  我們今天你去上班去上學
[00:10:30.000 --> 00:10:33.000]  十個人總有三四個人是基督徒
[00:10:33.000 --> 00:10:36.000]  但你想像一下當時耶穌才剛出來傳道
[00:10:36.000 --> 00:10:39.000]  身邊肯定是基督徒的只有十二個
[00:10:39.000 --> 00:10:42.000]  再加上可能有些人因為耶穌傳的福音
[00:10:42.000 --> 00:10:44.000]  他們信了主的
[00:10:44.000 --> 00:10:46.000]  極其量可能我給幾百人
[00:10:46.000 --> 00:10:48.000]  對比整個帝國的人口
[00:10:48.000 --> 00:10:50.000]  粗略估計當時也有百萬人
[00:10:50.000 --> 00:10:54.000]  換言之一萬人裡可能只有幾個人是基督徒
[00:10:54.000 --> 00:10:56.000]  一萬人裡只有幾個人是基督徒
[00:10:56.000 --> 00:11:00.000]  由此可見在帝國裡做基督徒是很難的
[00:11:00.000 --> 00:11:03.000]  你不用特別上街要傳福音
[00:11:03.000 --> 00:11:05.000]  你不用要公開你的信仰
[00:11:05.000 --> 00:11:07.000]  只要你堅決不拜偶像
[00:11:07.000 --> 00:11:08.000]  不吃拜偶像的食物
[00:11:08.000 --> 00:11:10.000]  你不拜羅馬的君王
[00:11:10.000 --> 00:11:11.000]  你就不用只要有公翻
[00:11:11.000 --> 00:11:13.000]  你不用只要有朋友
[00:11:13.000 --> 00:11:16.000]  你家人會罵爆你然後趕走你
[00:11:16.000 --> 00:11:21.000]  作為信仰理念和整個社會背道而馳的一個怪人
[00:11:21.000 --> 00:11:24.000]  基督徒必然是當時社會裡邊緣人
[00:11:24.000 --> 00:11:33.000]  而這就是耶穌時代門徒需要面對的事
[00:11:33.000 --> 00:11:35.000]  要因為堅持他們所信的
[00:11:35.000 --> 00:11:38.000]  而面對來自羅馬帝國的威嚇
[00:11:38.000 --> 00:11:46.000]  要承受因為堅持違反主流而帶來的排擠和拒絕
[00:11:46.000 --> 00:11:53.000]  所以當耶穌對那些門徒說
[00:11:53.000 --> 00:11:56.000]  你們要背起十字架來跟從我的時候
[00:11:56.000 --> 00:12:03.000]  耶穌就是呼召門徒要背負來自羅馬帝國的威嚇
[00:12:03.000 --> 00:12:09.000]  因為堅持違反主流而帶來的排擠和拒絕
[00:12:09.000 --> 00:12:13.000]  耶穌就是呼召門徒要背負這些來跟從他
[00:12:13.000 --> 00:12:16.000]  耶穌不是說你要跟我一樣
[00:12:16.000 --> 00:12:18.000]  你要模仿我
[00:12:18.000 --> 00:12:20.000]  你要以死在十字架上為目標
[00:12:20.000 --> 00:12:22.000]  耶穌不是這樣的意思
[00:12:22.000 --> 00:12:25.000]  耶穌的意思是你要為了神的國的緣故
[00:12:25.000 --> 00:12:31.000]  你要背負著和主流勢力抗衡的力而來的打壓
[00:12:31.000 --> 00:12:36.000]  承受著和主流價值的排擠和拒絕來跟從我
[00:12:36.000 --> 00:12:40.000]  然後耶穌在35字裏補充了一句
[00:12:40.000 --> 00:12:44.000]  凡要救自己生命的必要喪失生命
[00:12:44.000 --> 00:12:49.000]  凡為我和福音喪失生命的必救自己生命
[00:12:49.000 --> 00:12:54.000]  耶穌的意思不是要那些門徒刻意去尋死
[00:12:54.000 --> 00:12:55.000]  如果是這樣的話
[00:12:55.000 --> 00:12:56.000]  信主然後我自殺
[00:12:56.000 --> 00:12:59.000]  或者我和羅馬極權去送頭就行了
[00:12:59.000 --> 00:13:01.000]  但如果你仔細留意的話
[00:13:01.000 --> 00:13:06.000]  耶穌是說門徒要背起他們自己的十字架來跟從耶穌
[00:13:06.000 --> 00:13:09.000]  耶穌的意思是沒有人的十字架是一樣的
[00:13:09.000 --> 00:13:12.000]  耶穌背負的十字架和門徒要背負的十字架
[00:13:12.000 --> 00:13:15.000]  我要背負的十字架和今天你要背負的十字架
[00:13:15.000 --> 00:13:19.000]  和你身邊弟兄姊妹要背負的十字架都是不同的
[00:13:19.000 --> 00:13:23.000]  門徒要背負十字架的重點
[00:13:23.000 --> 00:13:28.000]  是我們都要為了堅定相信神的國而付出代價和努力
[00:13:28.000 --> 00:13:36.000]  包括我們付出那個抵抗有形的或者無形的勢力的代價和努力
[00:13:36.000 --> 00:13:42.000]  也包括我們付出被主流的價值思想排拒的代價和努力
[00:13:42.000 --> 00:13:44.000]  甚至去到一個地步
[00:13:44.000 --> 00:13:48.000]  我們連我們的性命都不怕付出
[00:13:48.000 --> 00:13:53.000]  如果是這樣的話
[00:13:53.000 --> 00:13:56.000]  對於今天的信徒我們背負十字架
[00:13:56.000 --> 00:13:59.000]  我們又其實是代表什麼呢
[00:13:59.000 --> 00:14:00.000]  如果是這樣的話
[00:14:00.000 --> 00:14:01.000]  對於今天的信徒來說
[00:14:01.000 --> 00:14:03.000]  背負十字架又代表什麼呢
[00:14:04.000 --> 00:14:07.000]  羅馬帝國都結束了二千多年
[00:14:07.000 --> 00:14:11.000]  還有什麼有形無形的權勢是我們需要抵抗的呢
[00:14:11.000 --> 00:14:16.000]  今天這個社會崇尚自由多元
[00:14:16.000 --> 00:14:21.000]  理應是沒有人阻止我們相信我們所信的東西
[00:14:21.000 --> 00:14:27.000]  還有什麼主流文化思想價值是我們需要警惕需要抗衡的呢
[00:14:27.000 --> 00:14:33.000]  雖然帝國的權勢已經不在了
[00:14:34.000 --> 00:14:35.000]  但弟兄姊妹
[00:14:35.000 --> 00:14:38.000]  其實我們今天仍然面對著一個主權的矛盾
[00:14:38.000 --> 00:14:43.000]  昔日耶穌所背負的十字架是要確立神的國度的主權
[00:14:43.000 --> 00:14:46.000]  是要挑戰地上帝國的主權
[00:14:46.000 --> 00:14:50.000]  於是凡是跟隨耶穌的人
[00:14:50.000 --> 00:14:52.000]  昔日基督徒就必須在生活上
[00:14:52.000 --> 00:14:55.000]  凡和所有拜偶像軍王崇拜有關的
[00:14:55.000 --> 00:14:57.000]  他們都堅持不能夠參與
[00:14:57.000 --> 00:15:01.000]  來表達他們跟從相信獨一的主就是主耶穌基督
[00:15:01.000 --> 00:15:05.000]  沒錯我們今天不會面對什麼偶像的挑戰
[00:15:05.000 --> 00:15:07.000]  更加我們沒有軍王的崇拜
[00:15:07.000 --> 00:15:10.000]  沒有人會自大到自稱自己是神的兒子
[00:15:10.000 --> 00:15:11.000]  是全力的主
[00:15:11.000 --> 00:15:13.000]  但弟兄姊妹
[00:15:13.000 --> 00:15:15.000]  在今天這個功利主義
[00:15:15.000 --> 00:15:18.000]  凡事講求效率講效益講數字
[00:15:18.000 --> 00:15:21.000]  講成就講成果的社會
[00:15:21.000 --> 00:15:27.000]  每個人都在計算我們怎樣才能夠運用自己的資源來換取最大的效益
[00:15:27.000 --> 00:15:29.000]  還有很濃厚的個人主義
[00:15:29.000 --> 00:15:31.000]  每個人只考慮自己的好處
[00:15:31.000 --> 00:15:33.000]  每個人只為自己的生命做打算
[00:15:33.000 --> 00:15:36.000]  我們作為今天這一代的年青人
[00:15:36.000 --> 00:15:38.000]  我們有留意社會的發展
[00:15:38.000 --> 00:15:39.000]  我們都會留意到
[00:15:39.000 --> 00:15:48.000]  今天這個社會這個世界培育出的就是一班很懂得為自己的生命作考量作打算作規劃的新一代
[00:15:48.000 --> 00:15:50.000]  在這種文化裡面
[00:15:50.000 --> 00:15:53.000]  每個人都是為自己的快樂而努力
[00:15:53.000 --> 00:15:57.000]  為自己的成就去做選擇去競爭
[00:15:57.000 --> 00:16:04.000]  而這些思想弟兄姊妹就成為了主導我們這一代人的生命的主權
[00:16:04.000 --> 00:16:06.000]  成為了一個和上帝一國
[00:16:06.000 --> 00:16:09.000]  抗衡對抗意識形態上的帝國
[00:16:09.000 --> 00:16:15.000]  不過又這樣說
[00:16:15.000 --> 00:16:20.000]  有哪個基督徒不知道要以耶穌為主
[00:16:20.000 --> 00:16:24.000]  有哪個基督徒不知道要以耶穌為主
[00:16:24.000 --> 00:16:28.000]  但就是知而行難
[00:16:28.000 --> 00:16:33.000]  作為現代人我們想都不用想
[00:16:33.000 --> 00:16:35.000]  我們就知道如果我們不計算我們的代價
[00:16:35.000 --> 00:16:38.000]  我們考DSE考中學考尾
[00:16:38.000 --> 00:16:40.000]  難道我不溫習不做功課
[00:16:40.000 --> 00:16:42.000]  我就是為了回教會嗎
[00:16:42.000 --> 00:16:45.000]  我面對的就是我的成績會跌
[00:16:45.000 --> 00:16:47.000]  我入不到大學拿不到學位
[00:16:47.000 --> 00:16:49.000]  我讀大學我初出來工作
[00:16:49.000 --> 00:16:52.000]  難道我不為自己的工作去做打算嗎
[00:16:52.000 --> 00:16:55.000]  難道我不趁著我年輕後生
[00:16:55.000 --> 00:16:57.000]  我爭取多點工作機會多點工作經驗
[00:16:57.000 --> 00:17:00.000]  為自己建立一個更加穩定的經濟基礎
[00:17:00.000 --> 00:17:02.000]  讓自己未來的路好行
[00:17:02.000 --> 00:17:06.000]  反而我花時間在小組花時間在侍奉嗎
[00:17:06.000 --> 00:17:11.000]  我的時間不夠用我要說這樣說那樣
[00:17:11.000 --> 00:17:15.000]  難道我花時間關心弟兄姊妹和他們吃飯聊天嗎
[00:17:15.000 --> 00:17:19.000]  如果我們真的這樣選擇
[00:17:19.000 --> 00:17:21.000]  我們不只是養身邊的人
[00:17:21.000 --> 00:17:24.000]  連我自己也會覺得自己好像不太上進
[00:17:24.000 --> 00:17:27.000]  好像不務正業浪費青春
[00:17:27.000 --> 00:17:33.000]  更莫說負上的代價是將來面對生活不穩定
[00:17:33.000 --> 00:17:36.000]  我們會沒有依靠的風險
[00:17:36.000 --> 00:17:40.000]  而弟兄姊妹如果這樣說起來
[00:17:40.000 --> 00:17:43.000]  其實我們今天面對的我們要背起的十字架
[00:17:43.000 --> 00:17:46.000]  和昔日的門徒可能真的不是很大分別
[00:17:46.000 --> 00:17:50.000]  昔日的門徒他們要堅持以耶穌為主
[00:17:50.000 --> 00:17:54.000]  他們的結局就是在工作場所被排擠出來
[00:17:54.000 --> 00:17:56.000]  他們在工作機會沒有了
[00:17:56.000 --> 00:17:59.000]  在社群裡被標籤被邊緣
[00:17:59.000 --> 00:18:02.000]  他們沒有了朋友和家人的關係
[00:18:02.000 --> 00:18:04.000]  他們為了堅定實踐以耶穌為主
[00:18:04.000 --> 00:18:06.000]  他們抵抗帝國的勢力
[00:18:06.000 --> 00:18:08.000]  結果在工作在人際在生活方面
[00:18:08.000 --> 00:18:11.000]  他們每處每個地方都受到影響
[00:18:11.000 --> 00:18:14.000]  而今天我們可能都類似
[00:18:14.000 --> 00:18:18.000]  如果我們要抵抗這個世界的權勢
[00:18:18.000 --> 00:18:22.000]  要在云云以我以我的利益為主為中心的價值裡
[00:18:22.000 --> 00:18:24.000]  我們堅持以耶穌為主
[00:18:24.000 --> 00:18:28.000]  過一個以耶穌以別人為生命焦點的生活的話
[00:18:28.000 --> 00:18:32.000]  我們的代價同樣可能是影響我們的工作
[00:18:32.000 --> 00:18:34.000]  我們的關係我們的生活
[00:18:34.000 --> 00:18:40.000]  我們可能同樣都錯過了很多這個世界認為很重要的價值
[00:18:40.000 --> 00:18:44.000]  甚至我們會承受很多人的不理解或者拒絕
[00:18:46.000 --> 00:18:50.000]  也許這就是我們今天要背負的十字架
[00:18:50.000 --> 00:18:54.000]  也許這就是我們今天要背負的十字架
[00:18:54.000 --> 00:18:58.000]  所以耶穌先說讓人跟從我
[00:18:58.000 --> 00:19:02.000]  就當是背起自己的十字架來跟從我
[00:19:02.000 --> 00:19:05.000]  但真正跟隨耶穌的那條路
[00:19:05.000 --> 00:19:07.000]  不是一條只有祝福
[00:19:07.000 --> 00:19:10.000]  不是一條只有平坦的路
[00:19:10.000 --> 00:19:13.000]  今天我們經常說神是我們的幫助
[00:19:13.000 --> 00:19:15.000]  是我們的依靠
[00:19:15.000 --> 00:19:17.000]  所有我們有困難的時候有不開心的時候
[00:19:17.000 --> 00:19:19.000]  我們都可以向上祈禱
[00:19:19.000 --> 00:19:21.000]  我們可以求祂幫助求祂安慰
[00:19:21.000 --> 00:19:22.000]  這些都是沒錯的
[00:19:22.000 --> 00:19:24.000]  但當我們信耶穌信久了
[00:19:24.000 --> 00:19:29.000]  我們發現原來信耶穌不是只是為了讓我們自己得到好處
[00:19:29.000 --> 00:19:35.000]  原來信耶穌都是在挑戰我們不再以自己的需要想法為中心
[00:19:35.000 --> 00:19:39.000]  挑戰我們要轉向以耶穌為我們的中心
[00:19:41.000 --> 00:19:45.000]  這條是一個要我們背負起十字架
[00:19:45.000 --> 00:19:49.000]  跟隨耶穌而付上代價的路
[00:19:49.000 --> 00:19:52.000]  這個過程往往是很痛苦的
[00:19:52.000 --> 00:19:55.000]  甚至是可以令我們很不安
[00:19:55.000 --> 00:19:57.000]  令我們甚至感覺恐懼
[00:19:57.000 --> 00:20:05.000]  所以耶穌也不是只是扔下一句
[00:20:05.000 --> 00:20:06.000]  你們背負十字架吧
[00:20:06.000 --> 00:20:08.000]  然後他就啪啪囉又走了
[00:20:10.000 --> 00:20:12.000]  希伯來書也這樣說
[00:20:12.000 --> 00:20:16.000]  因為我們的大祭司並非不能體恤我們的軟弱
[00:20:16.000 --> 00:20:18.000]  他在各方面受過試探與我們一樣
[00:20:18.000 --> 00:20:20.000]  只是他沒有犯罪
[00:20:20.000 --> 00:20:24.000]  所以我們只管坦然無懼地來到私人的寶座前
[00:20:24.000 --> 00:20:28.000]  為要得憐憫蒙恩慰作及時的幫助
[00:20:28.000 --> 00:20:33.000]  耶穌祂不是高高在上
[00:20:33.000 --> 00:20:36.000]  坐在道德高地然後在上面指指點點
[00:20:36.000 --> 00:20:38.000]  要你做這樣做那樣
[00:20:39.000 --> 00:20:41.000]  所以我們跟隨祂去做的效法
[00:20:41.000 --> 00:20:44.000]  祂自己先在地上做了一次
[00:20:44.000 --> 00:20:49.000]  做傳道人很多時候
[00:20:49.000 --> 00:20:53.000]  我都需要跟弟兄姊妹吃飯聊天
[00:20:53.000 --> 00:20:58.000]  很多時候大家都會聊到他們在面對什麼處境
[00:20:58.000 --> 00:21:00.000]  什麼困難
